actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
86,PT03M17.00S,2022-11-08T03:47:47.1Z,1,REGULAR,foul,offensive,[],202704,,,1610612746,22,25,2022-11-08T03:47:53Z,860000,,,0,,R. Jackson offensive FOUL (1 PF),"[202704, 1627747]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,202035.0,1.0,0.0,LeVert,1627747.0,,
88,PT03M17.00S,2022-11-08T03:47:47.1Z,1,REGULAR,turnover,offensive foul,[],202704,,,1610612746,22,25,2022-11-08T03:47:47Z,880000,,,0,,R. Jackson offensive foul TURNOVER (3 TO),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,3.0,,,202035.0,,,,,,
89,PT03M17.00S,2022-11-08T03:47:53.1Z,1,REGULAR,substitution,out,[],202704,,,1610612739,22,25,2022-11-08T03:47:56Z,890000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M17.00S,2022-11-08T03:47:53.1Z,1,REGULAR,substitution,in,[],1628379,,,1610612739,22,25,2022-11-08T03:47:56Z,900000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M06.00S,2022-11-08T03:48:17.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201567,25.016425755584763,86.02941176470588,1610612739,22,28,2022-11-08T03:48:21Z,910000,-180.0,183.0,1,left,K. Love 25' 3PT  (3 PTS) (C. LeVert 1 AST),"[201567, 1627747]",1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.65,Made,,,,,3.0,C. LeVert,1627747.0,1.0,,,,,,,,,,
583,PT02M40.00S,2022-11-08T03:48:49.6Z,1,REGULAR,3pt,Jump Shot,[],1628379,41.57358738501971,77.20588235294117,1610612746,22,28,2022-11-08T05:39:36Z,945000,136.0,497.0,1,right,MISS L. Kennard 51' pullup 3PT,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,51.5,Missed,,,,,,,,,,,,,,,,,,
584,PT02M36.00S,2022-11-08T03:48:53.6Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,22,28,2022-11-08T05:39:36Z,947500,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,583.0,1.0,1.0,0.0,,,,,,,,,,,,,,
95,PT02M30.00S,2022-11-08T03:48:53.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,26.19908015768725,84.31372549019608,1610612739,22,31,2022-11-08T03:49:03Z,950000,-172.0,194.0,1,left,D. Mitchell 25' 3PT  (8 PTS) (C. LeVert 2 AST),"[1628378, 1627747]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.89,Made,,,,,8.0,C. LeVert,1627747.0,2.0,,,,,,,,,,
97,PT02M06.00S,2022-11-08T03:49:17.9Z,1,REGULAR,3pt,Jump Shot,[],202694,75.87056504599212,14.460784313725497,1610612746,22,31,2022-11-08T03:49:22Z,970000,-178.0,174.0,1,right,MISS M. Morris Sr. 24' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
98,PT02M02.00S,2022-11-08T03:49:21.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,22,31,2022-11-08T03:49:22Z,980000,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,97.0,7.0,6.0,1.0,,,,,,,,,,,,,,
99,PT01M58.00S,2022-11-08T03:49:25.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,34.74047306176085,62.99019607843137,1610612739,22,34,2022-11-08T03:49:33Z,990000,-65.0,274.0,1,left,D. Mitchell 28' 3PT pullup (11 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,28.17,Made,,,,,11.0,,,,,,,,,,,,,
100,PT01M43.00S,2022-11-08T03:49:39.9Z,1,REGULAR,3pt,Jump Shot,[],202331,78.63009198423127,89.4607843137255,1610612746,22,34,2022-11-08T03:49:44Z,1000000,197.0,148.0,1,right,MISS P. George 24' step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Right Center,24.69,Missed,,,,,,,,,,,,,,,,,,
101,PT01M41.00S,2022-11-08T03:49:41.9Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,22,34,2022-11-08T03:49:44Z,1010000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,
102,PT01M35.00S,2022-11-08T03:49:48.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,35.528909329829176,50.98039215686275,1610612739,22,34,2022-11-08T03:53:05Z,1020000,-5.0,281.0,1,left,MISS D. Mitchell 28' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,28.15,Missed,,,,,,,,,,,,,,,,,,
103,PT01M32.00S,2022-11-08T03:49:51.3Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,22,34,2022-11-08T03:49:52Z,1030000,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,102.0,4.0,3.0,1.0,,,,,,,,,,,,,,
104,PT01M26.00S,2022-11-08T03:49:57.8Z,1,REGULAR,3pt,Jump Shot,[],1628379,94.3988173455979,5.14705882352942,1610612746,22,34,2022-11-08T03:50:03Z,1040000,-224.0,0.0,1,right,MISS L. Kennard 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
105,PT01M22.00S,2022-11-08T03:50:01.8Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,22,34,2022-11-08T03:50:03Z,1050000,,,0,,J. Allen REBOUND (Off:1 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,104.0,8.0,7.0,1.0,,,,,,,,,,,,,,
106,PT01M07.00S,2022-11-08T03:50:16.0Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612739,22,34,2022-11-08T03:50:29Z,1060000,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 1628379]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Kennard,1628379.0,,,,,,,
107,PT01M07.00S,2022-11-08T03:50:16.0Z,1,REGULAR,steal,,[],1628379,,,1610612746,22,34,2022-11-08T03:50:17Z,1070000,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
108,PT00M56.80S,2022-11-08T03:50:26.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,73.50525624178712,21.07843137254902,1610612746,25,34,2022-11-08T03:50:31Z,1080000,-145.0,197.0,1,right,L. Kennard 24' 3PT  (3 PTS) (P. George 2 AST),"[1628379, 202331]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,24.41,Made,,,,,3.0,P. George,202331.0,2.0,,,,,,,,,,
110,PT00M40.10S,2022-11-08T03:50:51.5Z,1,REGULAR,turnover,lost ball,[],201567,,,1610612739,25,34,2022-11-08T03:50:57Z,1100000,,,0,,K. Love lost ball TURNOVER (1 TO),"[201567, 1626181]",1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Powell,1626181.0,,,,,,,
111,PT00M40.10S,2022-11-08T03:50:51.5Z,1,REGULAR,steal,,[],1626181,,,1610612746,25,34,2022-11-08T03:50:55Z,1110000,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
113,PT00M40.10S,2022-11-08T03:51:04.9Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,25,34,2022-11-08T03:51:20Z,1130000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT00M40.10S,2022-11-08T03:51:04.9Z,1,REGULAR,substitution,out,[],201567,,,1610612746,25,34,2022-11-08T03:51:20Z,1140000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT00M40.10S,2022-11-08T03:51:04.9Z,1,REGULAR,substitution,out,[],1627747,,,1610612746,25,34,2022-11-08T03:51:20Z,1150000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT00M40.10S,2022-11-08T03:51:04.9Z,1,REGULAR,substitution,out,[],1628386,,,1610612746,25,34,2022-11-08T03:51:20Z,1160000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT00M40.10S,2022-11-08T03:51:04.9Z,1,REGULAR,substitution,in,[],201587,,,1610612746,25,34,2022-11-08T03:51:20Z,1170000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT00M40.10S,2022-11-08T03:51:04.9Z,1,REGULAR,substitution,in,[],1626224,,,1610612746,25,34,2022-11-08T03:51:20Z,1180000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT00M40.10S,2022-11-08T03:51:04.9Z,1,REGULAR,substitution,in,[],1630171,,,1610612746,25,34,2022-11-08T03:51:20Z,1190000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT00M40.10S,2022-11-08T03:51:04.9Z,1,REGULAR,substitution,in,[],1630596,,,1610612746,25,34,2022-11-08T03:51:20Z,1200000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT00M32.20S,2022-11-08T03:51:35.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201587,75.73915900131406,15.196078431372555,1610612746,28,34,2022-11-08T03:51:40Z,1210000,-174.0,176.0,1,right,N. Batum 24' 3PT  (3 PTS) (P. George 3 AST),"[201587, 202331]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,24.72,Made,,,,,3.0,P. George,202331.0,3.0,,,,,,,,,,
123,PT00M13.50S,2022-11-08T03:51:56.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,29.878449408672807,25.735294117647058,1610612739,28,37,2022-11-08T03:52:01Z,1230000,121.0,228.0,1,left,D. Mitchell 25' 3PT step back (14 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.86,Made,,,,,14.0,,,,,,,,,,,,,
124,PT00M04.40S,2022-11-08T03:52:11.7Z,1,REGULAR,3pt,Jump Shot,[],202331,71.40275952693824,71.32352941176471,1610612746,31,37,2022-11-08T03:52:16Z,1240000,107.0,216.0,1,right,P. George 24' 3PT step back (11 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Right Center,24.11,Made,,,,,11.0,,,,,,,,,,,,,
125,PT00M00.20S,2022-11-08T03:52:22.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,29.878449408672807,25.735294117647058,1610612739,31,37,2022-11-08T03:52:28Z,1250000,121.0,228.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
126,PT00M00.20S,2022-11-08T03:52:22.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,31,37,2022-11-08T03:52:28Z,1260000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,125.0,,,,,,,,,,,,,,,,,
127,PT00M00.00S,2022-11-08T03:52:28.1Z,1,REGULAR,period,end,[],0,,,1610612739,31,37,2022-11-08T03:52:28Z,1270000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT12M00.00S,2022-11-08T03:55:00.3Z,2,REGULAR,substitution,out,['startperiod'],202694,,,1610612739,31,37,2022-11-08T03:55:28Z,1280000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT12M00.00S,2022-11-08T03:55:00.3Z,2,REGULAR,substitution,out,['startperiod'],202331,,,1610612739,31,37,2022-11-08T03:55:28Z,1290000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT12M00.00S,2022-11-08T03:55:00.3Z,2,REGULAR,substitution,out,['startperiod'],1628378,,,1610612739,31,37,2022-11-08T03:55:28Z,1300000,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT12M00.00S,2022-11-08T03:55:00.3Z,2,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,31,37,2022-11-08T03:55:28Z,1310000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT12M00.00S,2022-11-08T03:55:00.3Z,2,REGULAR,substitution,in,['startperiod'],203496,,,1610612739,31,37,2022-11-08T03:55:28Z,1320000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT12M00.00S,2022-11-08T03:55:00.3Z,2,REGULAR,substitution,in,['startperiod'],1629611,,,1610612739,31,37,2022-11-08T03:55:28Z,1330000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT12M00.00S,2022-11-08T03:55:00.3Z,2,REGULAR,substitution,in,['startperiod'],1629636,,,1610612739,31,37,2022-11-08T03:55:28Z,1340000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT12M00.00S,2022-11-08T03:55:00.3Z,2,REGULAR,substitution,in,['startperiod'],201567,,,1610612739,31,37,2022-11-08T03:55:28Z,1350000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2022-11-08T03:55:16.4Z,2,REGULAR,period,start,[],0,,,1610612746,31,37,2022-11-08T03:55:28Z,1360000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT11M46.00S,2022-11-08T03:55:30.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629611,93.34756898817345,50.98039215686275,1610612746,33,37,2022-11-08T03:55:43Z,1370000,5.0,10.0,1,right,T. Mann driving DUNK (3 PTS),[1629611],1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,3.0,,,,,,,,,,,,,
138,PT11M23.00S,2022-11-08T03:55:56.1Z,2,REGULAR,foul,personal,['2freethrow'],203496,,,1610612739,33,37,2022-11-08T03:56:06Z,1380000,,,0,,R. Covington shooting personal FOUL (1 PF) (Mobley 2 FT),"[203496, 1630596]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201639.0,1.0,0.0,Mobley,1630596.0,,
140,PT11M23.00S,2022-11-08T03:56:24.6Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,33,38,2022-11-08T03:56:24Z,1400000,,,0,,E. Mobley Free Throw 1 of 2 (13 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
141,PT11M23.00S,2022-11-08T03:56:39.2Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,33,39,2022-11-08T03:56:39Z,1410000,,,0,,E. Mobley Free Throw 2 of 2 (14 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
142,PT11M14.00S,2022-11-08T03:56:49.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,83.22930354796321,63.72549019607843,1610612746,35,39,2022-11-08T03:56:53Z,1420000,69.0,105.0,1,right,N. Powell 12' pullup Jump Shot (2 PTS),[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Right,12.55,Made,,,,,2.0,,,,,,,,,,,,,
144,PT10M58.00S,2022-11-08T03:57:21.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,8.065045992115643,49.754901960784316,1610612739,35,41,2022-11-08T03:57:26Z,1440000,1.0,23.0,1,left,E. Mobley cutting DUNK (16 PTS) (D. Garland 7 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,16.0,D. Garland,1629636.0,7.0,,,,,,,,,,
146,PT10M42.00S,2022-11-08T03:57:37.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,94.13600525624179,47.30392156862745,1610612746,37,41,2022-11-08T03:57:41Z,1460000,-13.0,3.0,1,right,N. Powell driving Layup (4 PTS),[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,4.0,,,,,,,,,,,,,
147,PT10M22.00S,2022-11-08T03:57:56.7Z,2,REGULAR,3pt,Jump Shot,[],1629731,22.125492772667542,8.57843137254902,1610612739,37,44,2022-11-08T03:58:01Z,1470000,207.0,155.0,1,left,D. Wade 25' 3PT  (3 PTS) (K. Love 2 AST),"[1629731, 201567]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,25.9,Made,,,,,3.0,K. Love,201567.0,2.0,,,,,,,,,,
149,PT10M08.00S,2022-11-08T03:58:11.6Z,2,REGULAR,3pt,Jump Shot,[],1628379,69.82588699080158,32.84313725490196,1610612746,40,44,2022-11-08T03:58:16Z,1490000,-86.0,231.0,1,right,L. Kennard 24' 3PT  (6 PTS) (T. Mann 1 AST),"[1628379, 1629611]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,24.65,Made,,,,,6.0,T. Mann,1629611.0,1.0,,,,,,,,,,
151,PT10M06.00S,2022-11-08T03:58:20.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,40,44,2022-11-08T03:58:20Z,1510000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT09M51.00S,2022-11-08T04:01:30.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,7.276609724047319,47.79411764705882,1610612739,40,46,2022-11-08T04:01:34Z,1520000,11.0,16.0,1,left,C. Osman cutting Layup (2 PTS) (K. Love 3 AST),"[1626224, 201567]",1610612739.0,CLE,cutting,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,2.0,K. Love,201567.0,3.0,,,,,,,,,,
154,PT09M35.00S,2022-11-08T04:01:46.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,93.61038107752957,46.32352941176471,1610612746,42,46,2022-11-08T04:04:52Z,1540000,-18.0,8.0,1,right,T. Mann driving reverse Layup (5 PTS),[1629611],1610612746.0,LAC,driving reverse,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,5.0,,,,,,,,,,,,,
155,PT09M17.00S,2022-11-08T04:02:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629731,7.408015768725363,54.411764705882355,1610612739,42,46,2022-11-08T04:02:11Z,1550000,-22.0,17.0,1,left,MISS D. Wade driving Layup,[1629731],1610612739.0,CLE,driving,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
156,PT09M16.00S,2022-11-08T04:02:05.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,42,46,2022-11-08T04:02:25Z,1560000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,155.0,,,,,,,,,,,,,,,,,
158,PT09M16.00S,2022-11-08T04:02:15.9Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,42,46,2022-11-08T04:02:25Z,1580000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT09M16.00S,2022-11-08T04:02:15.9Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,42,46,2022-11-08T04:02:25Z,1590000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT09M14.00S,2022-11-08T04:02:39.7Z,2,REGULAR,turnover,bad pass,[],1630171,,,1610612739,42,46,2022-11-08T04:02:45Z,1600000,,,0,,I. Okoro bad pass TURNOVER (1 TO),"[1630171, 1626181]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Powell,1626181.0,,,,,,,
161,PT09M14.00S,2022-11-08T04:02:39.7Z,2,REGULAR,steal,,[],1626181,,,1610612746,42,46,2022-11-08T04:02:41Z,1610000,,,0,,N. Powell STEAL (2 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
162,PT09M10.00S,2022-11-08T04:02:44.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629611,92.16491458607096,51.96078431372549,1610612746,44,46,2022-11-08T04:02:55Z,1620000,10.0,21.0,1,right,T. Mann running Layup (7 PTS) (N. Batum 1 AST),"[1629611, 201587]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,7.0,N. Batum,201587.0,1.0,,,,,,,,,,
164,PT08M53.00S,2022-11-08T04:03:03.3Z,2,REGULAR,foul,personal,[],1626181,,,1610612739,44,46,2022-11-08T04:16:41Z,1640000,,,0,,N. Powell personal FOUL (1 PF),"[1626181, 1629636]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202035.0,1.0,0.0,Garland,1629636.0,,
166,PT08M43.00S,2022-11-08T04:03:40.5Z,2,REGULAR,turnover,out-of-bounds,[],201567,,,1610612739,44,46,2022-11-08T04:03:49Z,1660000,,,0,,K. Love bad pass out-of-bounds TURNOVER (2 TO),[201567],1610612739.0,CLE,bad pass,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,1628172.0,,,,,,
167,PT08M36.00S,2022-11-08T04:03:51.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203496,70.3515111695138,68.62745098039215,1610612746,47,46,2022-11-08T04:03:56Z,1670000,93.0,226.0,1,right,R. Covington 24' 3PT  (3 PTS) (T. Mann 2 AST),"[203496, 1629611]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,24.46,Made,,,,,3.0,T. Mann,1629611.0,2.0,,,,,,,,,,
169,PT08M14.00S,2022-11-08T04:04:12.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,19.103153745072277,51.22549019607843,1610612739,47,46,2022-11-08T04:04:20Z,1690000,-6.0,127.0,1,left,MISS E. Mobley 12' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,12.72,Missed,,,,,,,,,,,,,,,,,,
170,PT08M12.00S,2022-11-08T04:04:14.9Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,47,46,2022-11-08T04:04:20Z,1700000,,,0,,E. Mobley REBOUND (Off:2 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,169.0,2.0,0.0,2.0,,,,,,,,,,,,,,
171,PT08M12.00S,2022-11-08T04:04:19.4Z,2,REGULAR,foul,personal,[],1628379,,,1610612739,47,46,2022-11-08T04:04:28Z,1710000,,,0,,L. Kennard personal FOUL (1 PF),"[1628379, 1630596]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,201639.0,1.0,0.0,Mobley,1630596.0,,
173,PT08M03.00S,2022-11-08T04:04:47.7Z,2,REGULAR,turnover,lost ball,[],201567,,,1610612739,47,46,2022-11-08T04:04:51Z,1730000,,,0,,K. Love lost ball TURNOVER (3 TO),"[201567, 1629611]",1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,Mann,1629611.0,,,,,,,
174,PT08M03.00S,2022-11-08T04:04:47.7Z,2,REGULAR,steal,,[],1629611,,,1610612746,47,46,2022-11-08T04:04:49Z,1740000,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
