actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
176,PT10M29.00S,2023-01-03T04:12:34.6Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,32,36,2023-01-03T04:12:36Z,1740000,False,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,175.0,2.0,1.0,1.0,,,,,,,,,,,,
177,PT10M20.00S,2023-01-03T04:12:43.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202322,80.73258869908015,62.00980392156863,1610612746,32,36,2023-01-03T04:12:47Z,1750000,False,60.0,129.0,1,right,MISS J. Wall 14' pullup Shot,[202322],1610612746.0,LAC,pullup,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Center,,,14.19,Missed,,,,,,,,,,,,,,,,
178,PT10M18.00S,2023-01-03T04:12:45.2Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,32,36,2023-01-03T04:12:47Z,1760000,False,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,
179,PT10M17.00S,2023-01-03T04:12:48.9Z,2,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612748,32,36,2023-01-03T04:12:59Z,1770000,False,,,0,,L. Kennard shooting personal FOUL (1 PF) (Oladipo 2 FT),"[1628379, 203506]",1610612746.0,LAC,shooting,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,,,,,,,,,,1.0,0.0,Oladipo,203506.0,,
181,PT10M17.00S,2023-01-03T04:13:16.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203506,,,1610612748,32,37,2023-01-03T04:13:16Z,1790000,False,,,0,,V. Oladipo Free Throw 1 of 2 (8 PTS),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
182,PT10M17.00S,2023-01-03T04:13:32.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203506,,,1610612748,32,38,2023-01-03T04:13:32Z,1800000,False,,,0,,V. Oladipo Free Throw 2 of 2 (9 PTS),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
183,PT09M54.00S,2023-01-03T04:13:56.6Z,2,REGULAR,2pt,Jump Shot,[],1628379,85.20039421813404,70.34313725490196,1610612746,32,38,2023-01-03T04:14:28Z,1810000,False,102.0,87.0,1,right,MISS L. Kennard 13' fadeaway Shot,[1628379],1610612746.0,LAC,fadeaway,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Right,,,13.36,Missed,,,,,,,,,,,,,,,,
184,PT09M52.00S,2023-01-03T04:13:58.6Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,32,38,2023-01-03T04:14:01Z,1820000,False,,,0,,M. Strus REBOUND (Off:1 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Right,,,,,183.0,2.0,1.0,1.0,,,,,,,,,,,,
185,PT09M44.00S,2023-01-03T04:14:06.5Z,2,REGULAR,3pt,Jump Shot,[],1629130,32.24375821287779,62.99019607843137,1610612748,32,38,2023-01-03T04:14:14Z,1830000,False,-65.0,251.0,1,left,MISS D. Robinson 25' step back 3PT,[1629130],1610612748.0,MIA,step back,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,25.89,Missed,,,,,,,,,,,,,,,,
186,PT09M39.00S,2023-01-03T04:14:11.5Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,32,38,2023-01-03T04:14:14Z,1840000,False,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,185.0,2.0,1.0,1.0,,,,,,,,,,,,
187,PT09M38.00S,2023-01-03T04:14:16.9Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612746,32,38,2023-01-03T04:14:23Z,1850000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (Wall 2 FT),"[1629130, 202322]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,,,,,,,,,,2.0,0.0,Wall,202322.0,,
189,PT09M38.00S,2023-01-03T04:14:42.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],202322,,,1610612746,33,38,2023-01-03T04:14:42Z,1870000,False,,,0,,J. Wall Free Throw 1 of 2 (5 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
190,PT09M38.00S,2023-01-03T04:14:44.0Z,2,REGULAR,substitution,out,[],1629130,,,1610612746,33,38,2023-01-03T04:14:59Z,1880000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M38.00S,2023-01-03T04:14:44.0Z,2,REGULAR,substitution,in,[],1629639,,,1610612746,33,38,2023-01-03T04:14:59Z,1890000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M38.00S,2023-01-03T04:15:08.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],202322,,,1610612746,34,38,2023-01-03T04:15:08Z,1900000,False,,,0,,J. Wall Free Throw 2 of 2 (6 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
193,PT09M29.00S,2023-01-03T04:15:17.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,14.635348226018394,49.754901960784316,1610612748,34,38,2023-01-03T04:15:24Z,1910000,False,1.0,85.0,1,left,MISS G. Vincent 8' driving floating Shot,[1629216],1610612748.0,MIA,driving floating,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,8.51,Missed,,,,,,,,,,,,,,,,
195,PT09M29.00S,2023-01-03T04:15:17.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,34,38,2023-01-03T04:15:24Z,1930000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,193.0,,,,,,,,,,,,,,,
197,PT09M20.00S,2023-01-03T04:15:34.3Z,2,REGULAR,3pt,Jump Shot,[],202322,68.38042049934297,76.7156862745098,1610612746,34,38,2023-01-03T04:15:40Z,1950000,False,134.0,245.0,1,right,MISS J. Wall 27' 3PT,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Right Center,,,27.88,Missed,,,,,,,,,,,,,,,,
198,PT09M16.00S,2023-01-03T04:15:38.3Z,2,REGULAR,rebound,defensive,[],203506,,,1610612748,34,38,2023-01-03T04:15:40Z,1960000,False,,,0,,V. Oladipo REBOUND (Off:0 Def:2),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Right Center,,,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,
199,PT09M07.00S,2023-01-03T04:15:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.50394218134035,51.96078431372549,1610612748,34,38,2023-01-03T04:15:51Z,1970000,False,-10.0,84.0,1,left,MISS B. Adebayo 8' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,8.44,Missed,,,,,,,,,,,,,,,,
200,PT09M03.00S,2023-01-03T04:15:51.7Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,34,38,2023-01-03T04:15:51Z,1980000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,199.0,3.0,2.0,1.0,,,,,,,,,,,,
201,PT08M58.00S,2023-01-03T04:15:55.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,88.2227332457293,96.56862745098039,1610612746,37,38,2023-01-03T04:16:04Z,1990000,False,233.0,58.0,1,right,N. Powell 24' 3PT running (5 PTS) (J. Wall 2 AST),"[1626181, 202322]",1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,,,24.0,Made,,,,,5.0,J. Wall,202322.0,2.0,,,,,,,,
203,PT08M39.00S,2023-01-03T04:16:16.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.686596583442835,60.78431372549019,1610612748,37,40,2023-01-03T04:16:24Z,2010000,False,-54.0,95.0,1,left,B. Adebayo 10' Jump Shot (10 PTS) (M. Strus 1 AST),"[1628389, 1629622]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,10.92,Made,,,,,10.0,M. Strus,1629622.0,1.0,,,,,,,,
205,PT08M24.00S,2023-01-03T04:16:29.6Z,2,REGULAR,3pt,Jump Shot,[],201587,78.36727989487517,93.38235294117646,1610612746,40,40,2023-01-03T04:16:36Z,2030000,False,217.0,151.0,1,right,N. Batum 26' 3PT  (5 PTS) (N. Powell 1 AST),"[201587, 1626181]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,26.42,Made,,,,,5.0,N. Powell,1626181.0,1.0,,,,,,,,
207,PT08M11.00S,2023-01-03T04:16:42.8Z,2,REGULAR,3pt,Jump Shot,[],1629639,33.952036793692514,72.30392156862744,1610612748,40,43,2023-01-03T04:16:48Z,2050000,False,-112.0,267.0,1,left,T. Herro 28' 3PT  (7 PTS) (B. Adebayo 1 AST),"[1629639, 1628389]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,28.9,Made,,,,,7.0,B. Adebayo,1628389.0,1.0,,,,,,,,
209,PT08M01.00S,2023-01-03T04:16:55.3Z,2,REGULAR,foul,personal,[],203506,,,1610612746,40,43,2023-01-03T04:17:00Z,2070000,False,,,0,,V. Oladipo personal FOUL (2 PF),"[203506, 1628379]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Mid-Range,16-24 Left Center,2530.0,,,,,,,,,,,,,,2.0,0.0,Kennard,1628379.0,,
211,PT08M01.00S,2023-01-03T04:17:00.4Z,2,REGULAR,substitution,out,[],202322,,,1610612746,40,43,2023-01-03T04:17:05Z,2090000,False,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M01.00S,2023-01-03T04:17:00.4Z,2,REGULAR,substitution,in,[],202704,,,1610612746,40,43,2023-01-03T04:17:05Z,2100000,False,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M55.00S,2023-01-03T04:17:23.0Z,2,REGULAR,turnover,out-of-bounds,[],201587,,,1610612746,40,43,2023-01-03T04:17:28Z,2110000,False,,,0,,N. Batum bad pass out-of-bounds TURNOVER (1 TO),[201587],1610612746.0,LAC,bad pass,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,2530.0,1.0,,,,,,,,,,,,,,,,,,
214,PT07M39.00S,2023-01-03T04:17:42.5Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612748,40,43,2023-01-03T04:17:48Z,2120000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1627826, 1628389]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,202037.0,,,,,,,,,,,,,,1.0,0.0,Adebayo,1628389.0,,
216,PT07M39.00S,2023-01-03T04:18:10.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,40,44,2023-01-03T04:18:10Z,2140000,False,,,0,,B. Adebayo Free Throw 1 of 2 (11 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
217,PT07M39.00S,2023-01-03T04:18:28.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,40,45,2023-01-03T04:18:28Z,2150000,False,,,0,,B. Adebayo Free Throw 2 of 2 (12 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,
218,PT07M24.00S,2023-01-03T04:18:46.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,86.38304862023654,50.245098039215684,1610612746,40,45,2023-01-03T04:20:36Z,2160000,False,1.0,75.0,1,right,MISS I. Zubac 7' turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,7.55,Missed,,,,,,,,,,,,,,,,
219,PT07M23.00S,2023-01-03T04:18:47.7Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,40,45,2023-01-03T04:20:36Z,2170000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,218.0,5.0,4.0,1.0,,,,,,,,,,,,
220,PT07M14.00S,2023-01-03T04:18:55.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,10.167542706964511,56.86274509803921,1610612748,40,47,2023-01-03T04:19:29Z,2180000,False,-34.0,43.0,1,left,B. Adebayo turnaround Hook (14 PTS),[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,5.51,Made,,,,,14.0,,,,,,,,,,,
221,PT07M13.00S,2023-01-03T04:19:01.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,40,47,2023-01-03T04:19:01Z,2190000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M50.00S,2023-01-03T04:22:28.8Z,2,REGULAR,3pt,Jump Shot,[],202704,64.43823915900131,62.00980392156863,1610612746,40,47,2023-01-03T04:22:34Z,2200000,False,60.0,282.0,1,right,MISS R. Jackson 28' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,28.81,Missed,,,,,,,,,,,,,,,,
223,PT06M46.00S,2023-01-03T04:22:32.8Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,40,47,2023-01-03T04:22:34Z,2210000,False,,,0,,M. Strus REBOUND (Off:1 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,,222.0,3.0,2.0,1.0,,,,,,,,,,,,
224,PT06M40.00S,2023-01-03T04:22:39.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,18.446123521681997,49.754901960784316,1610612748,40,47,2023-01-03T04:22:45Z,2220000,False,1.0,121.0,1,left,MISS B. Adebayo 12' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,12.09,Missed,,,,,,,,,,,,,,,,
225,PT06M36.00S,2023-01-03T04:22:43.8Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,40,47,2023-01-03T04:22:45Z,2230000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,224.0,1.0,1.0,0.0,,,,,,,,,,,,
226,PT06M32.00S,2023-01-03T04:22:47.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202704,91.63929040735874,56.372549019607845,1610612746,40,47,2023-01-03T04:22:55Z,2240000,False,32.0,26.0,1,right,MISS R. Jackson running Layup,[202704],1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,4.12,Missed,,,,,,,,,,,,,,,,
227,PT06M30.00S,2023-01-03T04:22:49.6Z,2,REGULAR,rebound,defensive,[],203506,,,1610612748,40,47,2023-01-03T04:22:55Z,2250000,False,,,0,,V. Oladipo REBOUND (Off:0 Def:3),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Restricted Area,0-8 Center,,,,,226.0,3.0,3.0,0.0,,,,,,,,,,,,
228,PT06M23.00S,2023-01-03T04:22:55.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203506,7.670827858081481,47.05882352941176,1610612748,40,49,2023-01-03T04:23:04Z,2260000,False,15.0,20.0,1,left,V. Oladipo driving Layup (11 PTS),[203506],1610612748.0,MIA,driving,,,Oladipo,V. Oladipo,,,,,Restricted Area,0-8 Center,,,2.45,Made,,,,,11.0,,,,,,,,,,,
229,PT05M56.00S,2023-01-03T04:23:23.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.82194480946123,45.58823529411765,1610612746,40,49,2023-01-03T04:24:02Z,2270000,False,-22.0,15.0,1,right,MISS N. Powell driving reverse Layup,[1626181],1610612746.0,LAC,driving reverse,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,2.67,Missed,,,,,,,,,,,,,,,,
230,PT05M53.00S,2023-01-03T04:23:26.0Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,40,49,2023-01-03T04:24:02Z,2280000,False,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,229.0,4.0,2.0,2.0,,,,,,,,,,,,
231,PT05M53.00S,2023-01-03T04:23:25.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,94.40999984741211,50.0,1610612746,42,49,2023-01-03T04:23:35Z,2290000,False,0.0,0.0,1,right,I. Zubac tip Layup (6 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,6.0,,,,,,,,,,,
232,PT05M37.00S,2023-01-03T04:23:41.2Z,2,REGULAR,turnover,bad pass,[],1628389,,,1610612748,42,49,2023-01-03T04:23:48Z,2300000,False,,,0,,B. Adebayo bad pass TURNOVER (1 TO),"[1628389, 1626181]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,Powell,1626181.0,,,,,,
233,PT05M37.00S,2023-01-03T04:23:41.2Z,2,REGULAR,steal,,[],1626181,,,1610612746,42,49,2023-01-03T04:25:02Z,2310000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
234,PT05M33.00S,2023-01-03T04:23:46.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626181,93.08475689881735,44.85294117647059,1610612746,42,49,2023-01-03T04:23:51Z,2320000,False,-26.0,13.0,1,right,MISS N. Powell running Layup,[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,2.86,Missed,,,,,,,,,,,,,,,,
235,PT05M31.00S,2023-01-03T04:23:48.7Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,42,49,2023-01-03T04:23:51Z,2330000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,234.0,6.0,5.0,1.0,,,,,,,,,,,,
236,PT05M20.00S,2023-01-03T04:23:59.0Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612748,42,49,2023-01-03T04:27:44Z,2470000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1627826, 1628389]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,1628953.0,,,,,,,,,,,,,,2.0,0.0,Adebayo,1628389.0,,
238,PT05M20.00S,2023-01-03T04:24:38.0Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,42,50,2023-01-03T04:26:04Z,2485000,False,,,0,,B. Adebayo Free Throw 1 of 2 (15 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
256,PT05M20.00S,2023-01-03T04:24:38.0Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,42,51,2023-01-03T04:26:04Z,2487500,False,,,0,,B. Adebayo Free Throw 2 of 2 (16 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
239,PT05M20.00S,2023-01-03T04:24:39.3Z,2,REGULAR,substitution,out,[],1628379,,,1610612746,42,51,2023-01-03T04:27:28Z,2543750,False,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M20.00S,2023-01-03T04:24:39.3Z,2,REGULAR,substitution,out,[],1626181,,,1610612746,42,51,2023-01-03T04:27:28Z,2571875,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M20.00S,2023-01-03T04:24:39.3Z,2,REGULAR,substitution,out,[],201587,,,1610612746,42,51,2023-01-03T04:27:28Z,2585937,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M20.00S,2023-01-03T04:24:39.3Z,2,REGULAR,substitution,out,[],1629216,,,1610612746,42,51,2023-01-03T04:27:28Z,2592968,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M20.00S,2023-01-03T04:24:39.3Z,2,REGULAR,substitution,out,[],203506,,,1610612746,42,51,2023-01-03T04:27:28Z,2596484,False,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M20.00S,2023-01-03T04:24:39.3Z,2,REGULAR,substitution,in,[],202694,,,1610612746,42,51,2023-01-03T04:27:28Z,2598242,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M20.00S,2023-01-03T04:24:39.3Z,2,REGULAR,substitution,in,[],202331,,,1610612746,42,51,2023-01-03T04:27:28Z,2599121,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M20.00S,2023-01-03T04:24:39.3Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,42,51,2023-01-03T04:27:28Z,2599560,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M20.00S,2023-01-03T04:24:39.3Z,2,REGULAR,substitution,in,[],200768,,,1610612746,42,51,2023-01-03T04:27:28Z,2599780,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M20.00S,2023-01-03T04:24:39.3Z,2,REGULAR,substitution,in,[],202710,,,1610612746,42,51,2023-01-03T04:27:28Z,2599890,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M00.00S,2023-01-03T04:25:34.7Z,2,REGULAR,turnover,out-of-bounds,[],202694,,,1610612746,42,51,2023-01-03T04:25:47Z,2600000,False,,,0,,M. Morris Sr. bad pass out-of-bounds TURNOVER (2 TO),[202694],1610612746.0,LAC,bad pass,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Left,202037.0,2.0,,,,,,,,,,,,,,,,,,
251,PT05M00.00S,2023-01-03T04:25:39.4Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,42,51,2023-01-03T04:25:42Z,2610000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M00.00S,2023-01-03T04:25:39.4Z,2,REGULAR,substitution,in,[],1631115,,,1610612748,42,51,2023-01-03T04:25:42Z,2620000,False,,,0,,SUB in: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M53.00S,2023-01-03T04:25:57.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,15.160972404730614,51.22549019607843,1610612748,42,51,2023-01-03T04:26:09Z,2630000,False,-6.0,90.0,1,left,MISS T. Herro 9' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,9.02,Missed,,,,,,,,,,,,,,,,
254,PT04M50.00S,2023-01-03T04:26:01.8Z,2,REGULAR,rebound,offensive,[],1631115,,,1610612748,42,51,2023-01-03T04:26:01Z,2640000,False,,,0,,O. Robinson REBOUND (Off:3 Def:2),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,253.0,5.0,2.0,3.0,,,,,,,,,,,,
258,PT04M46.00S,2023-01-03T04:26:05.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631115,5.590000152587891,50.0,1610612748,42,53,2023-01-03T04:29:07Z,2670000,False,0.0,0.0,1,left,O. Robinson putback Layup (4 PTS),[1631115],1610612748.0,MIA,putback,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,4.0,,,,,,,,,,,
259,PT04M25.00S,2023-01-03T04:26:26.7Z,2,REGULAR,2pt,Jump Shot,[],202694,86.7772667542707,20.833333333333343,1610612746,42,53,2023-01-03T04:26:32Z,2680000,False,-146.0,72.0,1,right,MISS M. Morris Sr. 16' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Left,,,16.25,Missed,,,,,,,,,,,,,,,,
