actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
83,PT05M06.00S,2023-04-08T20:23:19.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,91.50788436268068,44.11764705882353,1610612746,16,13,2023-04-08T20:23:23Z,820000,False,-29.0,27.0,1,right,MISS I. Zubac turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,4.01,Missed,,,,,,,,,,,,,,,,,,
84,PT05M04.00S,2023-04-08T20:23:21.3Z,1,REGULAR,rebound,defensive,[],1627885,,,1610612757,16,13,2023-04-08T20:23:23Z,830000,False,,,0,,S. Harrison REBOUND (Off:0 Def:1),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,Restricted Area,0-8 Center,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,
85,PT04M48.00S,2023-04-08T20:23:37.5Z,1,REGULAR,3pt,Jump Shot,[],1631101,8.590670170827863,97.30392156862744,1610612757,16,16,2023-04-08T20:23:42Z,840000,False,-237.0,28.0,1,left,S. Sharpe 3PT  (9 PTS) (J. Butler Jr. 1 AST),"[1631101, 1631219]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,23.82,Made,9.0,J. Butler Jr.,1631219.0,1.0,,,,,,,,,,,,,,
87,PT04M28.00S,2023-04-08T20:23:57.1Z,1,REGULAR,3pt,Jump Shot,[],201569,66.5407358738502,75.49019607843138,1610612746,16,16,2023-04-08T20:24:02Z,860000,False,127.0,262.0,1,right,MISS E. Gordon 29' 3PT,[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,29.14,Missed,,,,,,,,,,,,,,,,,,
88,PT04M26.00S,2023-04-08T20:23:59.1Z,1,REGULAR,rebound,defensive,[],1628995,,,1610612757,16,16,2023-04-08T20:24:02Z,870000,False,,,0,,K. Knox II REBOUND (Off:0 Def:4),[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Right Center,,,,,,,87.0,4.0,4.0,0.0,,,,,,,,,,
89,PT04M21.00S,2023-04-08T20:24:06.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630570,6.4881734559789805,48.0392156862745,1610612757,16,18,2023-04-08T20:24:15Z,880000,False,10.0,8.0,1,left,T. Watford running Layup (6 PTS),[1630570],1610612757.0,POR,running,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.3,Made,6.0,,,,,,,,,,,,,,,,,
90,PT04M21.00S,2023-04-08T20:24:12.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,16,18,2023-04-08T20:24:12Z,890000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M21.00S,2023-04-08T20:26:39.5Z,1,REGULAR,substitution,out,[],201569,,,1610612746,16,18,2023-04-08T20:27:06Z,900000,False,,,0,,SUB out: E. Gordon,[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M21.00S,2023-04-08T20:26:39.5Z,1,REGULAR,substitution,out,[],201587,,,1610612746,16,18,2023-04-08T20:27:06Z,910000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M21.00S,2023-04-08T20:26:39.5Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,16,18,2023-04-08T20:27:06Z,920000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M21.00S,2023-04-08T20:26:39.5Z,1,REGULAR,substitution,out,[],1630570,,,1610612746,16,18,2023-04-08T20:27:06Z,930000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M21.00S,2023-04-08T20:26:39.5Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,16,18,2023-04-08T20:27:06Z,940000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M21.00S,2023-04-08T20:26:39.5Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,16,18,2023-04-08T20:27:06Z,950000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M21.00S,2023-04-08T20:26:39.5Z,1,REGULAR,substitution,in,[],203486,,,1610612746,16,18,2023-04-08T20:27:06Z,960000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M21.00S,2023-04-08T20:26:39.5Z,1,REGULAR,substitution,in,[],1631133,,,1610612746,16,18,2023-04-08T20:27:06Z,970000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M02.00S,2023-04-08T20:27:20.9Z,1,REGULAR,2pt,Jump Shot,[],202695,89.93101182654402,75.49019607843138,1610612746,16,18,2023-04-08T20:27:25Z,980000,False,127.0,42.0,1,right,MISS K. Leonard 13' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,13.43,Missed,,,,,,,,,,,,,,,,,,
100,PT04M00.00S,2023-04-08T20:27:22.9Z,1,REGULAR,rebound,defensive,[],1627885,,,1610612757,16,18,2023-04-08T20:27:25Z,990000,False,,,0,,S. Harrison REBOUND (Off:0 Def:2),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,Mid-Range,8-16 Right,,,,,,,99.0,2.0,2.0,0.0,,,,,,,,,,
101,PT03M58.00S,2023-04-08T20:27:24.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631101,20.285808147174762,92.40196078431373,1610612757,16,18,2023-04-08T20:34:09Z,1000000,False,-212.0,138.0,1,left,MISS S. Sharpe 25' running pullup 3PT,[1631101],1610612757.0,POR,running pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
102,PT03M54.00S,2023-04-08T20:27:28.8Z,1,REGULAR,rebound,offensive,[],1631133,,,1610612757,16,18,2023-04-08T20:27:36Z,1010000,False,,,0,,J. Walker REBOUND (Off:1 Def:0),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,101.0,1.0,0.0,1.0,,,,,,,,,,
103,PT03M54.00S,2023-04-08T20:27:32.2Z,1,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612757,16,18,2023-04-08T20:27:45Z,1020000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1626181, 1631101]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203591.0,,,1.0,0.0,Sharpe,1631101.0
105,PT03M54.00S,2023-04-08T20:27:54.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631101,,,1610612757,16,19,2023-04-08T20:27:54Z,1040000,False,,,0,,S. Sharpe Free Throw 1 of 2 (10 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
106,PT03M54.00S,2023-04-08T20:28:09.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631101,,,1610612757,16,20,2023-04-08T20:28:09Z,1050000,False,,,0,,S. Sharpe Free Throw 2 of 2 (11 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
107,PT03M36.00S,2023-04-08T20:28:29.0Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612746,16,20,2023-04-08T20:28:32Z,1060000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1627885]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Harrison,1627885.0,,,,,,,
108,PT03M36.00S,2023-04-08T20:28:29.0Z,1,REGULAR,steal,,[],1627885,,,1610612757,16,20,2023-04-08T20:28:30Z,1070000,False,,,0,,S. Harrison STEAL (1 STL),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
109,PT03M31.00S,2023-04-08T20:28:33.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628995,20.54862023653088,8.088235294117652,1610612757,16,23,2023-04-08T20:28:40Z,1080000,False,210.0,141.0,1,left,K. Knox II 25' 3PT running (5 PTS) (S. Harrison 1 AST),"[1628995, 1627885]",1610612757.0,POR,running,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Right Center,25.24,Made,5.0,S. Harrison,1627885.0,1.0,,,,,,,,,,,,,,
111,PT03M21.00S,2023-04-08T20:28:46.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,90.71944809461235,36.51960784313726,1610612746,18,23,2023-04-08T20:28:54Z,1100000,False,-67.0,35.0,1,right,K. Leonard 7' driving floating bank Jump Shot (6 PTS) (N. Powell 1 AST),"[202695, 1626181]",1610612746.0,LAC,driving floating bank,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,7.58,Made,6.0,N. Powell,1626181.0,1.0,,,,,,,,,,,,,,
113,PT03M21.00S,2023-04-08T20:28:54.5Z,1,REGULAR,foul,personal,['1freethrow'],1631219,,,1610612746,18,23,2023-04-08T20:29:06Z,1120000,False,,,0,,J. Butler Jr. shooting personal FOUL (1 PF) (Leonard 1 FT),"[1631219, 202695]",1610612757.0,POR,shooting,,,Butler Jr.,J. Butler Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1626300.0,,,1.0,0.0,Leonard,202695.0
115,PT03M21.00S,2023-04-08T20:29:01.4Z,1,REGULAR,substitution,out,[],201566,,,1610612746,18,23,2023-04-08T20:29:05Z,1140000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M21.00S,2023-04-08T20:29:01.4Z,1,REGULAR,substitution,in,[],1630538,,,1610612746,18,23,2023-04-08T20:29:05Z,1150000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M21.00S,2023-04-08T20:29:21.7Z,1,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,19,23,2023-04-08T20:29:21Z,1160000,False,,,0,,K. Leonard Free Throw 1 of 1 (7 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
118,PT03M07.00S,2023-04-08T20:29:39.4Z,1,REGULAR,foul,personal,['2freethrow'],203486,,,1610612757,19,23,2023-04-08T20:29:48Z,1170000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Harrison 2 FT),"[203486, 1627885]",1610612746.0,LAC,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626300.0,,,1.0,0.0,Harrison,1627885.0
120,PT03M07.00S,2023-04-08T20:30:01.5Z,1,REGULAR,freethrow,1 of 2,[],1627885,,,1610612757,19,24,2023-04-08T20:30:01Z,1190000,False,,,0,,S. Harrison Free Throw 1 of 2 (1 PTS),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
121,PT03M07.00S,2023-04-08T20:30:02.9Z,1,REGULAR,substitution,out,[],1628995,,,1610612757,19,24,2023-04-08T20:30:14Z,1200000,False,,,0,,SUB out: K. Knox II,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M07.00S,2023-04-08T20:30:02.9Z,1,REGULAR,substitution,in,[],1631303,,,1610612757,19,24,2023-04-08T20:30:14Z,1210000,False,,,0,,SUB in: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M07.00S,2023-04-08T20:30:19.5Z,1,REGULAR,freethrow,2 of 2,[],1627885,,,1610612757,19,25,2023-04-08T20:30:19Z,1220000,False,,,0,,S. Harrison Free Throw 2 of 2 (2 PTS),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
125,PT02M46.00S,2023-04-08T20:30:52.6Z,1,REGULAR,3pt,Jump Shot,[],1626181,93.34756898817345,3.9215686274509807,1610612746,19,25,2023-04-08T20:30:57Z,1240000,False,-230.0,10.0,1,right,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
127,PT02M45.00S,2023-04-08T20:30:53.6Z,1,REGULAR,rebound,offensive,[],203486,,,1610612746,19,25,2023-04-08T20:30:57Z,1260000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:0),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Left Corner 3,24+ Left,,,,,,,125.0,1.0,0.0,1.0,,,,,,,,,,
128,PT02M45.00S,2023-04-08T20:30:57.6Z,1,REGULAR,foul,personal,['2freethrow'],1631303,,,1610612746,19,25,2023-04-08T20:31:31Z,1270000,False,,,0,,J. Minaya shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1631303, 203486]",1610612757.0,POR,shooting,,,Minaya,J. Minaya,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626300.0,,,1.0,0.0,Plumlee,203486.0
130,PT02M45.00S,2023-04-08T20:31:21.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203486,,,1610612746,20,25,2023-04-08T20:31:21Z,1290000,False,,,0,,M. Plumlee Free Throw 1 of 2 (1 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
131,PT02M45.00S,2023-04-08T20:31:37.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203486,,,1610612746,21,25,2023-04-08T20:31:37Z,1300000,False,,,0,,M. Plumlee Free Throw 2 of 2 (2 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
132,PT02M34.00S,2023-04-08T20:31:52.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627885,7.013797634691201,48.0392156862745,1610612757,21,27,2023-04-08T20:31:56Z,1310000,False,10.0,13.0,1,left,S. Harrison driving Layup (4 PTS) (S. Sharpe 1 AST),"[1627885, 1631101]",1610612757.0,POR,driving,,,Harrison,S. Harrison,,,,,Restricted Area,0-8 Center,1.66,Made,4.0,S. Sharpe,1631101.0,1.0,,,,,,,,,,,,,,
134,PT02M17.00S,2023-04-08T20:32:08.9Z,1,REGULAR,turnover,lost ball,[],202695,,,1610612746,21,27,2023-04-08T20:32:13Z,1330000,False,,,0,,K. Leonard lost ball TURNOVER (1 TO),"[202695, 1631303]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1.0,Minaya,1631303.0,,,,,,,
135,PT02M17.00S,2023-04-08T20:32:08.9Z,1,REGULAR,steal,,[],1631303,,,1610612757,21,27,2023-04-08T20:32:10Z,1340000,False,,,0,,J. Minaya STEAL (1 STL),[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
136,PT02M12.00S,2023-04-08T20:32:17.4Z,1,REGULAR,turnover,out-of-bounds,[],1631101,,,1610612757,21,27,2023-04-08T20:32:23Z,1350000,False,,,0,,S. Sharpe lost ball out-of-bounds TURNOVER (2 TO),[1631101],1610612757.0,POR,lost ball,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,,,202041.0,,,,,,
137,PT02M12.00S,2023-04-08T20:32:21.5Z,1,REGULAR,substitution,out,[],1631101,,,1610612746,21,27,2023-04-08T20:32:25Z,1360000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M12.00S,2023-04-08T20:32:21.5Z,1,REGULAR,substitution,in,[],1630219,,,1610612746,21,27,2023-04-08T20:32:25Z,1370000,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M05.00S,2023-04-08T20:32:40.1Z,1,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612746,21,27,2023-04-08T20:32:54Z,1380000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Powell 2 FT),"[1631133, 1626181]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,203591.0,,,1.0,0.0,Powell,1626181.0
142,PT02M05.00S,2023-04-08T20:33:02.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626181,,,1610612746,22,27,2023-04-08T20:33:44Z,1400000,False,,,0,,N. Powell Free Throw 1 of 2 (1 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
143,PT02M05.00S,2023-04-08T20:33:14.6Z,1,REGULAR,substitution,out,[],202695,,,1610612746,22,27,2023-04-08T20:33:19Z,1410000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M05.00S,2023-04-08T20:33:14.6Z,1,REGULAR,substitution,in,[],203496,,,1610612746,22,27,2023-04-08T20:33:19Z,1420000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M05.00S,2023-04-08T20:33:02.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626181,,,1610612746,22,27,2023-04-08T20:33:44Z,1430000,False,,,0,,MISS N. Powell Free Throw 2 of 2,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
146,PT02M02.00S,2023-04-08T20:33:05.5Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,22,27,2023-04-08T20:33:44Z,1440000,False,,,0,,J. Walker REBOUND (Off:1 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,145.0,2.0,1.0,1.0,,,,,,,,,,
147,PT01M43.00S,2023-04-08T20:33:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627885,7.013797634691201,55.14705882352941,1610612757,22,29,2023-04-08T20:34:01Z,1450000,False,-26.0,13.0,1,left,S. Harrison driving Layup (6 PTS),[1627885],1610612757.0,POR,driving,,,Harrison,S. Harrison,,,,,Restricted Area,0-8 Center,2.9,Made,6.0,,,,,,,,,,,,,,,,,
148,PT01M35.00S,2023-04-08T20:34:05.1Z,1,REGULAR,turnover,lost ball,[],1629611,,,1610612746,22,29,2023-04-08T20:34:09Z,1460000,False,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1629611, 1627885]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Harrison,1627885.0,,,,,,,
149,PT01M35.00S,2023-04-08T20:34:05.1Z,1,REGULAR,steal,,[],1627885,,,1610612757,22,29,2023-04-08T20:34:08Z,1470000,False,,,0,,S. Harrison STEAL (2 STL),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
150,PT01M32.00S,2023-04-08T20:34:09.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612757,22,29,2023-04-08T20:34:20Z,1480000,False,,,0,,R. Covington shooting personal FOUL (1 PF) (Walker 2 FT),"[203496, 1631133]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203591.0,,,1.0,0.0,Walker,1631133.0
152,PT01M32.00S,2023-04-08T20:34:33.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631133,,,1610612757,22,30,2023-04-08T20:34:33Z,1500000,False,,,0,,J. Walker Free Throw 1 of 2 (1 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
153,PT01M32.00S,2023-04-08T20:34:47.4Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631133,,,1610612757,22,31,2023-04-08T20:34:47Z,1510000,False,,,0,,J. Walker Free Throw 2 of 2 (2 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
154,PT01M21.00S,2023-04-08T20:34:59.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,95.45006570302233,52.69607843137255,1610612746,24,31,2023-04-08T20:35:04Z,1520000,False,13.0,-10.0,1,right,N. Powell driving Layup (3 PTS),[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.66,Made,3.0,,,,,,,,,,,,,,,,,
155,PT01M00.00S,2023-04-08T20:35:20.4Z,1,REGULAR,3pt,Jump Shot,[],1627885,29.747043363994734,26.470588235294116,1610612757,24,31,2023-04-08T20:44:16Z,1530000,False,118.0,227.0,1,left,MISS S. Harrison 25' pullup 3PT,[1627885],1610612757.0,POR,pullup,,,Harrison,S. Harrison,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
156,PT00M58.10S,2023-04-08T20:35:22.3Z,1,REGULAR,rebound,defensive,[],203486,,,1610612746,24,31,2023-04-08T20:35:24Z,1540000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,155.0,2.0,1.0,1.0,,,,,,,,,,
157,PT00M51.30S,2023-04-08T20:35:31.8Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1631219,,,1610612746,24,31,2023-04-08T20:35:40Z,1550000,False,,,0,,J. Butler Jr. shooting personal FOUL (2 PF) (Powell 3 FT),"[1631219, 1626181]",1610612757.0,POR,shooting,,,Butler Jr.,J. Butler Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,203591.0,,,2.0,0.0,Powell,1626181.0
159,PT00M51.30S,2023-04-08T20:36:07.7Z,1,REGULAR,freethrow,1 of 3,[],1626181,,,1610612746,24,31,2023-04-08T20:36:07Z,1570000,False,,,0,,MISS N. Powell Free Throw 1 of 3,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
160,PT00M51.30S,2023-04-08T20:36:07.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,24,31,2023-04-08T20:36:07Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,159.0,,,,,,,,,,,,,
162,PT00M51.30S,2023-04-08T20:36:20.3Z,1,REGULAR,freethrow,2 of 3,[],1626181,,,1610612746,25,31,2023-04-08T20:36:20Z,1590000,False,,,0,,N. Powell Free Throw 2 of 3 (4 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
163,PT00M51.30S,2023-04-08T20:36:34.7Z,1,REGULAR,freethrow,3 of 3,[],1626181,,,1610612746,26,31,2023-04-08T20:36:34Z,1600000,False,,,0,,N. Powell Free Throw 3 of 3 (5 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
164,PT00M41.60S,2023-04-08T20:36:46.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631133,17.000657030223394,50.98039215686275,1610612757,26,33,2023-04-08T20:36:51Z,1610000,False,-5.0,107.0,1,left,J. Walker 10' Jump Shot (4 PTS) (S. Harrison 2 AST),"[1631133, 1627885]",1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,10.74,Made,4.0,S. Harrison,1627885.0,2.0,,,,,,,,,,,,,,
166,PT00M33.60S,2023-04-08T20:36:59.2Z,1,REGULAR,3pt,Jump Shot,[],1630538,73.63666228646518,82.84313725490196,1610612746,26,33,2023-04-08T20:37:04Z,1630000,False,164.0,195.0,1,right,MISS B. Hyland 25' step back 3PT,[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
167,PT00M30.20S,2023-04-08T20:37:02.6Z,1,REGULAR,rebound,defensive,[],1627885,,,1610612757,26,33,2023-04-08T20:37:04Z,1640000,False,,,0,,S. Harrison REBOUND (Off:0 Def:3),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,Above the Break 3,24+ Right Center,,,,,,,166.0,3.0,3.0,0.0,,,,,,,,,,
168,PT00M17.40S,2023-04-08T20:37:15.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,11.744415243101187,50.0,1610612757,26,33,2023-04-08T20:37:19Z,1650000,False,0.0,58.0,1,left,MISS S. Mays driving finger roll Layup,[1630219],1610612757.0,POR,driving finger roll,,,Mays,S. Mays,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,,,,,,,,,
169,PT00M13.90S,2023-04-08T20:37:18.8Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612746,26,33,2023-04-08T21:02:53Z,1660000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,168.0,1.0,1.0,0.0,,,,,,,,,,
