actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
36,PT08M35.00S,2023-01-14T03:20:47.5Z,1,REGULAR,3pt,Jump Shot,[],1629008,31.718134034165573,69.6078431372549,1610612743,10,9,2023-01-14T03:20:52Z,320000,False,-98.0,246.0,1,left,MISS M. Porter Jr. 26' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
37,PT08M33.00S,2023-01-14T03:20:49.5Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,10,9,2023-01-14T03:20:52Z,330000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT08M28.00S,2023-01-14T03:20:57.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202694,92.0335085413929,52.205882352941174,1610612746,12,9,2023-01-14T03:21:01Z,340000,False,11.0,22.0,1,right,M. Morris Sr. driving Layup (2 PTS),[202694],1610612746.0,LAC,driving,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,,,2.0,,,,,,,,,,,
39,PT08M28.00S,2023-01-14T03:21:01.3Z,1,REGULAR,foul,personal,['1freethrow'],201599,,,1610612746,12,9,2023-01-14T03:21:09Z,350000,False,,,0,,D. Jordan shooting personal FOUL (1 PF) (Morris Sr. 1 FT),"[201599, 202694]",1610612743.0,DEN,shooting,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,,,,,,1.0,0.0,Morris Sr.,202694.0,,,,
41,PT08M28.00S,2023-01-14T03:21:25.9Z,1,REGULAR,freethrow,1 of 1,[],202694,,,1610612746,13,9,2023-01-14T03:21:25Z,370000,False,,,0,,M. Morris Sr. Free Throw 1 of 1 (3 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
42,PT08M08.00S,2023-01-14T03:21:49.4Z,1,REGULAR,turnover,lost ball,[],1627750,,,1610612743,13,9,2023-01-14T03:21:52Z,380000,False,,,0,,J. Murray lost ball TURNOVER (1 TO),"[1627750, 202695]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,,,,Leonard,202695.0,,
43,PT08M08.00S,2023-01-14T03:21:49.4Z,1,REGULAR,steal,,[],202695,,,1610612746,13,9,2023-01-14T03:21:51Z,390000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
44,PT08M05.00S,2023-01-14T03:21:53.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202695,93.08475689881735,51.470588235294116,1610612746,15,9,2023-01-14T03:22:27Z,400000,False,7.0,13.0,1,right,K. Leonard running Layup (6 PTS),[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.45,Made,,,,,,,6.0,,,,,,,,,,,
45,PT08M05.00S,2023-01-14T03:22:00.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,15,9,2023-01-14T03:22:00Z,410000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M49.00S,2023-01-14T03:25:44.8Z,1,REGULAR,3pt,Jump Shot,[],203484,27.513140604467807,81.61764705882354,1610612743,15,12,2023-01-14T03:25:50Z,420000,False,-158.0,206.0,1,left,K. Caldwell-Pope 25' 3PT  (6 PTS) (M. Porter Jr. 2 AST),"[203484, 1629008]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,25.98,Made,,,,,,,6.0,M. Porter Jr.,1629008.0,2.0,,,,,,,,
48,PT07M35.00S,2023-01-14T03:25:58.8Z,1,REGULAR,2pt,Jump Shot,[],202695,90.19382391590013,78.18627450980392,1610612746,15,12,2023-01-14T03:33:10Z,440000,False,141.0,40.0,1,right,MISS K. Leonard 14' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,14.64,Missed,,,,,,,,,,,,,,,,,,
49,PT07M31.00S,2023-01-14T03:26:02.8Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,15,12,2023-01-14T03:26:04Z,450000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Right,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
50,PT07M24.00S,2023-01-14T03:26:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,7.539421813403408,51.22549019607843,1610612743,15,14,2023-01-14T04:23:45Z,460000,False,-6.0,18.0,1,left,J. Murray finger roll Layup (2 PTS),[1627750],1610612743.0,DEN,finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,,,2.0,,,,,,,,,,,
51,PT07M08.00S,2023-01-14T03:26:25.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629611,92.29632063074901,48.774509803921575,1610612746,17,14,2023-01-14T03:26:31Z,470000,False,-6.0,20.0,1,right,T. Mann cutting DUNK (5 PTS) (K. Leonard 2 AST),"[1629611, 202695]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,5.0,K. Leonard,202695.0,2.0,,,,,,,,
53,PT06M59.00S,2023-01-14T03:26:35.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,6.750985545335084,50.98039215686275,1610612743,17,16,2023-01-14T03:26:40Z,490000,False,-5.0,11.0,1,left,D. Jordan alley-oop DUNK (4 PTS) (A. Gordon 2 AST),"[201599, 203932]",1610612743.0,DEN,alley-oop,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,,,4.0,A. Gordon,203932.0,2.0,,,,,,,,
55,PT06M40.00S,2023-01-14T03:26:54.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,97.68396846254927,65.68627450980392,1610612746,19,16,2023-01-14T03:26:58Z,510000,False,78.0,-31.0,1,right,K. Leonard 8' pullup Jump Shot (8 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Right,8.42,Made,,,,,,,8.0,,,,,,,,,,,
56,PT06M24.00S,2023-01-14T03:27:09.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,8.065045992115643,43.13725490196079,1610612743,19,18,2023-01-14T03:27:15Z,520000,False,34.0,23.0,1,left,A. Gordon Layup (4 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,4.15,Made,,,,,,,4.0,,,,,,,,,,,
57,PT06M09.00S,2023-01-14T03:27:25.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,86.64586070959264,55.63725490196079,1610612746,19,18,2023-01-14T03:27:32Z,530000,False,28.0,73.0,1,right,MISS I. Zubac 7' bank Hook,[1627826],1610612746.0,LAC,bank,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,7.83,Missed,,,,,,,,,,,,,,,,,,
58,PT06M05.00S,2023-01-14T03:27:28.2Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,19,18,2023-01-14T03:27:28Z,540000,False,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,
59,PT05M55.00S,2023-01-14T03:27:38.6Z,1,REGULAR,3pt,Jump Shot,[],1627750,31.718134034165573,70.34313725490196,1610612743,19,21,2023-01-14T03:27:42Z,550000,False,-102.0,246.0,1,left,J. Murray 26' 3PT step back (5 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.59,Made,,,,,,,5.0,,,,,,,,,,,
60,PT05M30.00S,2023-01-14T03:28:03.1Z,1,REGULAR,2pt,Jump Shot,[],202694,95.18725361366623,74.01960784313725,1610612746,21,21,2023-01-14T03:28:06Z,560000,False,120.0,-7.0,1,right,M. Morris Sr. 12' turnaround fadeaway Jump Shot (5 PTS),[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Right,12.03,Made,,,,,,,5.0,,,,,,,,,,,
61,PT05M22.00S,2023-01-14T03:28:12.0Z,1,REGULAR,3pt,Jump Shot,[],1629008,33.03219448094612,71.56862745098039,1610612743,21,24,2023-01-14T03:28:16Z,570000,False,-108.0,258.0,1,left,M. Porter Jr. 27' 3PT  (5 PTS) (A. Gordon 3 AST),"[1629008, 203932]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,27.96,Made,,,,,,,5.0,A. Gordon,203932.0,3.0,,,,,,,,
63,PT05M04.00S,2023-01-14T03:28:29.7Z,1,REGULAR,3pt,Jump Shot,[],202695,70.08869908015768,23.774509803921575,1610612746,21,24,2023-01-14T03:28:35Z,590000,False,-131.0,229.0,1,right,MISS K. Leonard 26' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
64,PT05M00.00S,2023-01-14T03:28:33.7Z,1,REGULAR,rebound,offensive,[],201587,,,1610612746,21,24,2023-01-14T03:28:35Z,600000,False,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,63.0,2.0,1.0,1.0,,,,,,,,,,,,,,
65,PT04M59.00S,2023-01-14T03:28:35.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202695,75.34494086727989,15.196078431372555,1610612746,21,24,2023-01-14T03:28:44Z,610000,False,-174.0,179.0,1,right,MISS K. Leonard 24' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
66,PT04M54.00S,2023-01-14T03:28:40.8Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,21,24,2023-01-14T03:28:44Z,620000,False,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,,,65.0,2.0,2.0,0.0,,,,,,,,,,,,,,
67,PT04M43.00S,2023-01-14T03:28:50.3Z,1,REGULAR,3pt,Jump Shot,[],203932,22.913929040735866,88.23529411764706,1610612743,21,24,2023-01-14T03:28:55Z,630000,False,-191.0,163.0,1,left,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
68,PT04M40.00S,2023-01-14T03:28:53.3Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,21,24,2023-01-14T03:28:55Z,640000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,67.0,2.0,2.0,0.0,,,,,,,,,,,,,,
70,PT04M38.00S,2023-01-14T03:29:03.0Z,1,REGULAR,foul,personal,['2freethrow'],203484,,,1610612746,21,24,2023-01-14T03:29:14Z,660000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (Leonard 2 FT),"[203484, 202695]",1610612743.0,DEN,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,1627963.0,,,,,,1.0,0.0,Leonard,202695.0,,,,
72,PT04M38.00S,2023-01-14T03:29:32.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],202695,,,1610612746,22,24,2023-01-14T03:29:32Z,680000,False,,,0,,K. Leonard Free Throw 1 of 2 (9 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
73,PT04M38.00S,2023-01-14T03:29:32.9Z,1,REGULAR,substitution,out,[],201587,,,1610612746,22,24,2023-01-14T03:29:44Z,690000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M38.00S,2023-01-14T03:29:32.9Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,22,24,2023-01-14T03:29:44Z,700000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M38.00S,2023-01-14T03:29:32.9Z,1,REGULAR,substitution,out,[],1627750,,,1610612746,22,24,2023-01-14T03:29:44Z,710000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M38.00S,2023-01-14T03:29:32.9Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,22,24,2023-01-14T03:29:44Z,720000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M38.00S,2023-01-14T03:29:32.9Z,1,REGULAR,substitution,in,[],202322,,,1610612746,22,24,2023-01-14T03:29:44Z,730000,False,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M38.00S,2023-01-14T03:29:32.9Z,1,REGULAR,substitution,in,[],1628971,,,1610612746,22,24,2023-01-14T03:29:44Z,740000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M38.00S,2023-01-14T03:29:51.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],202695,,,1610612746,23,24,2023-01-14T03:29:51Z,750000,False,,,0,,K. Leonard Free Throw 2 of 2 (10 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
80,PT04M21.00S,2023-01-14T03:30:09.5Z,1,REGULAR,turnover,lost ball,[],203932,,,1610612743,23,24,2023-01-14T03:30:15Z,760000,False,,,0,,A. Gordon lost ball TURNOVER (1 TO),"[203932, 1626181]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,,,,,,,Powell,1626181.0,,
81,PT04M21.00S,2023-01-14T03:30:09.5Z,1,REGULAR,steal,,[],1626181,,,1610612746,23,24,2023-01-14T03:30:13Z,770000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
82,PT04M03.00S,2023-01-14T03:30:27.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202322,76.7904073587385,92.40196078431373,1610612746,26,24,2023-01-14T03:30:33Z,780000,False,212.0,166.0,1,right,J. Wall 26' 3PT  (3 PTS) (K. Leonard 3 AST),"[202322, 202695]",1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Right Center,26.91,Made,,,,,,,3.0,K. Leonard,202695.0,3.0,,,,,,,,
84,PT03M35.00S,2023-01-14T03:30:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201599,8.327858081471746,51.470588235294116,1610612743,26,26,2023-01-14T03:31:01Z,800000,False,-7.0,26.0,1,left,D. Jordan cutting finger roll Layup (6 PTS) (K. Caldwell-Pope 1 AST),"[201599, 203484]",1610612743.0,DEN,cutting finger roll,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,2.68,Made,,,,,,,6.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,
86,PT03M18.00S,2023-01-14T03:31:13.1Z,1,REGULAR,2pt,Jump Shot,[],202322,86.64586070959264,77.94117647058823,1610612746,26,26,2023-01-14T03:33:52Z,820000,False,140.0,73.0,1,right,MISS J. Wall 15' driving floating Shot - blocked,"[202322, 1629008]",1610612746.0,LAC,driving floating,,,Wall,J. Wall,,,,,Mid-Range,8-16 Right,15.76,Missed,,,,,,,,,,,,,,,,,Porter Jr.,1629008.0
87,PT03M18.00S,2023-01-14T03:31:13.1Z,1,REGULAR,block,,[],1629008,,,1610612746,26,26,2023-01-14T03:31:15Z,830000,False,,,0,,M. Porter Jr. BLOCK (1 BLK),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
