actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
82,PT03M51.00S,2022-12-16T03:54:06.7Z,1,REGULAR,substitution,in,[],1629111,,,1610612756,14,16,2022-12-16T03:54:27Z,820000,False,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M51.00S,2022-12-16T03:54:06.7Z,1,REGULAR,substitution,in,[],1629013,,,1610612756,14,16,2022-12-16T03:54:27Z,830000,False,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M50.00S,2022-12-16T03:54:34.5Z,1,REGULAR,2pt,Jump Shot,[],1626164,90.5880420499343,22.303921568627445,1610612756,14,18,2022-12-16T03:54:41Z,840000,False,-138.0,36.0,1,right,D. Booker 14' fadeaway Jump Shot (4 PTS) (L. Shamet 1 AST),"[1626164, 1629013]",1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,14.31,Made,,,,,4.0,,,,,,,,,L. Shamet,1629013.0,1.0,,
86,PT03M50.00S,2022-12-16T03:54:38.9Z,1,REGULAR,foul,personal,['1freethrow'],1631217,,,1610612756,14,18,2022-12-16T03:54:43Z,860000,False,,,0,,M. Diabate shooting personal FOUL (1 PF) (Booker 1 FT),"[1631217, 1626164]",1610612746.0,LAC,shooting,,,Diabate,M. Diabate,,,,,Mid-Range,8-16 Left,,,,,,,,202901.0,,,,1.0,0.0,Booker,1626164.0,,,,,
88,PT03M50.00S,2022-12-16T03:54:59.8Z,1,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,14,19,2022-12-16T03:54:59Z,880000,False,,,0,,D. Booker Free Throw 1 of 1 (5 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
89,PT03M30.00S,2022-12-16T03:55:21.9Z,1,REGULAR,3pt,Jump Shot,[],1630554,7.408015768725363,3.9215686274509807,1610612746,14,19,2022-12-16T03:55:27Z,890000,False,230.0,17.0,1,left,MISS J. Preston 3PT,[1630554],1610612746.0,LAC,,,,Preston,J. Preston,,,,,Right Corner 3,24+ Right,23.1,Missed,,,,,,,,,,,,,,,,,,
90,PT03M25.00S,2022-12-16T03:55:26.9Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612756,14,19,2022-12-16T03:55:27Z,900000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Right Corner 3,24+ Right,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,,
91,PT03M12.00S,2022-12-16T03:55:39.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628470,88.61695137976346,54.65686274509804,1610612756,14,19,2022-12-16T03:55:42Z,910000,False,23.0,55.0,1,right,MISS T. Craig driving Hook,[1628470],1610612756.0,PHX,driving,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,5.93,Missed,,,,,,,,,,,,,,,,,,
92,PT03M10.00S,2022-12-16T03:55:41.0Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,14,19,2022-12-16T03:55:42Z,920000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,,,91.0,3.0,3.0,0.0,,,,,,,,,,,,,,
93,PT03M02.00S,2022-12-16T03:55:49.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631217,7.013797634691201,54.90196078431372,1610612746,14,19,2022-12-16T03:55:54Z,930000,False,-25.0,13.0,1,left,MISS M. Diabate Layup - blocked,"[1631217, 1628470]",1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,Craig,1628470.0,,,,,,,,,
94,PT03M02.00S,2022-12-16T03:55:49.1Z,1,REGULAR,block,,[],1628470,,,1610612746,14,19,2022-12-16T04:01:40Z,940000,False,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
95,PT03M02.00S,2022-12-16T03:55:49.1Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612746,14,19,2022-12-16T03:55:54Z,950000,False,,,0,,M. Diabate REBOUND (Off:1 Def:0),[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,Restricted Area,0-8 Center,,,93.0,1.0,0.0,1.0,,,,,,,,,,,,,,
96,PT03M02.00S,2022-12-16T03:55:52.8Z,1,REGULAR,foul,personal,[],1628470,,,1610612746,14,19,2022-12-16T03:56:04Z,960000,False,,,0,,T. Craig personal FOUL (1 PF),"[1628470, 1631217]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,101284.0,,,,1.0,0.0,Diabate,1631217.0,,,,,
98,PT03M02.00S,2022-12-16T03:56:03.2Z,1,REGULAR,substitution,out,[],1629599,,,1610612746,14,19,2022-12-16T03:56:18Z,980000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M02.00S,2022-12-16T03:56:03.2Z,1,REGULAR,substitution,out,[],202694,,,1610612746,14,19,2022-12-16T03:56:18Z,990000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M02.00S,2022-12-16T03:56:03.2Z,1,REGULAR,substitution,out,[],1628969,,,1610612746,14,19,2022-12-16T03:56:18Z,1000000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M02.00S,2022-12-16T03:56:03.2Z,1,REGULAR,substitution,in,[],201587,,,1610612746,14,19,2022-12-16T03:56:18Z,1010000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M02.00S,2022-12-16T03:56:03.2Z,1,REGULAR,substitution,in,[],1630527,,,1610612746,14,19,2022-12-16T03:56:18Z,1020000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M02.00S,2022-12-16T03:56:03.2Z,1,REGULAR,substitution,in,[],1629006,,,1610612746,14,19,2022-12-16T03:56:18Z,1030000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M02.00S,2022-12-16T03:56:22.5Z,1,REGULAR,substitution,out,[],1628470,,,1610612746,14,19,2022-12-16T03:56:30Z,1040000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M02.00S,2022-12-16T03:56:22.5Z,1,REGULAR,substitution,in,[],1630688,,,1610612746,14,19,2022-12-16T03:56:30Z,1050000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M56.00S,2022-12-16T03:56:40.3Z,1,REGULAR,turnover,bad pass,[],1630554,,,1610612746,14,19,2022-12-16T03:56:46Z,1060000,False,,,0,,J. Preston bad pass TURNOVER (1 TO),"[1630554, 1626164]",1610612746.0,LAC,,,,Preston,J. Preston,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,,,,,,,,,,Booker,1626164.0
107,PT02M56.00S,2022-12-16T03:56:40.3Z,1,REGULAR,steal,,[],1626164,,,1610612756,14,19,2022-12-16T03:56:43Z,1070000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
108,PT02M52.00S,2022-12-16T03:56:43.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,92.82194480946123,50.245098039215684,1610612756,14,21,2022-12-16T03:56:51Z,1080000,False,1.0,15.0,1,right,D. Booker running reverse DUNK (7 PTS),[1626164],1610612756.0,PHX,running reverse,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,7.0,,,,,,,,,,,,,
109,PT02M35.00S,2022-12-16T03:57:03.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631217,6.4881734559789805,47.79411764705882,1610612746,16,21,2022-12-16T03:57:44Z,1090000,False,11.0,8.0,1,left,M. Diabate reverse Layup (2 PTS) (T. Mann 2 AST),"[1631217, 1629611]",1610612746.0,LAC,reverse,,,Diabate,M. Diabate,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,2.0,,,,,,,,,T. Mann,1629611.0,2.0,,
111,PT02M35.00S,2022-12-16T03:57:07.7Z,1,REGULAR,foul,personal,['1freethrow'],1629111,,,1610612746,16,21,2022-12-16T03:57:14Z,1110000,False,,,0,,J. Landale shooting personal FOUL (1 PF) (Diabate 1 FT),"[1629111, 1631217]",1610612756.0,PHX,shooting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,,202901.0,,,,1.0,0.0,Diabate,1631217.0,,,,,
113,PT02M35.00S,2022-12-16T03:57:19.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,16,21,2022-12-16T03:57:19Z,1130000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M35.00S,2022-12-16T03:59:35.3Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,16,21,2022-12-16T03:59:55Z,1140000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M35.00S,2022-12-16T03:59:35.3Z,1,REGULAR,substitution,in,[],203496,,,1610612746,16,21,2022-12-16T03:59:55Z,1150000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M35.00S,2022-12-16T04:00:17.3Z,1,REGULAR,freethrow,1 of 1,[],1631217,,,1610612746,16,21,2022-12-16T04:00:19Z,1160000,False,,,0,,MISS M. Diabate Free Throw 1 of 1,[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
118,PT02M31.00S,2022-12-16T04:00:21.3Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612756,16,21,2022-12-16T04:00:19Z,1170000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,
119,PT02M21.00S,2022-12-16T04:00:28.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,87.69710906701708,47.05882352941176,1610612756,16,23,2022-12-16T04:00:33Z,1180000,False,-15.0,63.0,1,right,J. Landale 6' turnaround Hook (2 PTS) (D. Booker 3 AST),"[1629111, 1626164]",1610612756.0,PHX,turnaround,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,6.48,Made,,,,,2.0,,,,,,,,,D. Booker,1626164.0,3.0,,
121,PT02M09.00S,2022-12-16T04:00:45.6Z,1,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612746,16,23,2022-12-16T04:00:53Z,1200000,False,,,0,,L. Shamet shooting personal FOUL (1 PF) (Boston Jr. 2 FT),"[1629013, 1630527]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,101284.0,,,,1.0,0.0,Boston Jr.,1630527.0,,,,,
123,PT02M09.00S,2022-12-16T04:01:18.5Z,1,REGULAR,freethrow,1 of 2,[],1630527,,,1610612746,17,23,2022-12-16T04:01:18Z,1220000,False,,,0,,B. Boston Jr. Free Throw 1 of 2 (1 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
124,PT02M09.00S,2022-12-16T04:01:19.6Z,1,REGULAR,substitution,out,[],1626164,,,1610612746,17,23,2022-12-16T04:01:23Z,1230000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M09.00S,2022-12-16T04:01:19.6Z,1,REGULAR,substitution,in,[],1627814,,,1610612746,17,23,2022-12-16T04:01:23Z,1240000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M09.00S,2022-12-16T04:01:33.9Z,1,REGULAR,freethrow,2 of 2,[],1630527,,,1610612746,18,23,2022-12-16T04:01:33Z,1250000,False,,,0,,B. Boston Jr. Free Throw 2 of 2 (2 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
127,PT01M51.00S,2022-12-16T04:01:53.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,89.53679369250986,57.59803921568628,1610612756,18,23,2022-12-16T04:02:02Z,1260000,False,38.0,46.0,1,right,MISS J. Landale driving Hook,[1629111],1610612756.0,PHX,driving,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,5.96,Missed,,,,,,,,,,,,,,,,,,
128,PT01M49.00S,2022-12-16T04:01:55.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,18,23,2022-12-16T04:02:02Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,127.0,,,,,,,,,,,,,,,,,
130,PT01M43.00S,2022-12-16T04:02:18.3Z,1,REGULAR,turnover,traveling,[],1629111,,,1610612756,18,23,2022-12-16T04:02:23Z,1290000,False,,,0,,J. Landale traveling TURNOVER (1 TO),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,,101284.0,1.0,,,,,,,,,,,
131,PT01M29.00S,2022-12-16T04:02:44.9Z,1,REGULAR,foul,offensive,[],1631217,,,1610612746,18,23,2022-12-16T04:02:54Z,1300000,False,,,0,,M. Diabate offensive FOUL (2 PF),"[1631217, 1627814]",1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,Above the Break 3,24+ Center,,,,,,,,202901.0,,,,2.0,0.0,Lee,1627814.0,,,,,
133,PT01M29.00S,2022-12-16T04:02:44.9Z,1,REGULAR,turnover,offensive foul,[],1631217,,,1610612746,18,23,2022-12-16T04:02:44Z,1320000,False,,,0,,M. Diabate offensive foul TURNOVER (1 TO),[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,Above the Break 3,24+ Center,,,,,,,,202901.0,1.0,,,,,,,,,,,
134,PT01M14.00S,2022-12-16T04:03:10.8Z,1,REGULAR,turnover,bad pass,[],1627814,,,1610612756,18,23,2022-12-16T04:03:24Z,1330000,False,,,0,,D. Lee bad pass TURNOVER (1 TO),"[1627814, 1631217]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,,,,,,,Diabate,1631217.0
135,PT01M14.00S,2022-12-16T04:03:10.8Z,1,REGULAR,steal,,[],1631217,,,1610612746,18,23,2022-12-16T04:07:10Z,1340000,False,,,0,,M. Diabate STEAL (1 STL),[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
136,PT01M00.00S,2022-12-16T04:03:24.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630554,14.241130091984232,52.69607843137255,1610612746,18,23,2022-12-16T04:03:30Z,1350000,False,-13.0,81.0,1,left,MISS J. Preston 8' floating Shot,[1630554],1610612746.0,LAC,floating,,,Preston,J. Preston,,,,,In The Paint (Non-RA),8-16 Center,8.25,Missed,,,,,,,,,,,,,,,,,,
137,PT00M58.40S,2022-12-16T04:03:26.5Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612756,18,23,2022-12-16T04:03:30Z,1360000,False,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,In The Paint (Non-RA),8-16 Center,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
138,PT00M56.90S,2022-12-16T04:03:31.0Z,1,REGULAR,foul,personal,['2freethrow'],1630554,,,1610612756,18,23,2022-12-16T04:03:37Z,1370000,False,,,0,,J. Preston shooting personal FOUL (1 PF) (Shamet 2 FT),"[1630554, 1629013]",1610612746.0,LAC,shooting,,,Preston,J. Preston,,,,,Restricted Area,0-8 Center,,,,,,,,101284.0,,,,1.0,0.0,Shamet,1629013.0,,,,,
140,PT00M56.90S,2022-12-16T04:03:56.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629013,,,1610612756,18,24,2022-12-16T04:03:56Z,1390000,False,,,0,,L. Shamet Free Throw 1 of 2 (1 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
141,PT00M56.90S,2022-12-16T04:04:10.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629013,,,1610612756,18,25,2022-12-16T04:04:10Z,1400000,False,,,0,,L. Shamet Free Throw 2 of 2 (2 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
142,PT00M48.50S,2022-12-16T04:04:22.3Z,1,REGULAR,turnover,palming,[],1630527,,,1610612746,18,25,2022-12-16T04:04:30Z,1410000,False,,,0,,B. Boston Jr. palming TURNOVER (1 TO),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,202901.0,1.0,,,,,,,,,,,
143,PT00M35.50S,2022-12-16T04:04:51.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627814,85.85742444152432,57.84313725490196,1610612756,18,27,2022-12-16T04:04:56Z,1420000,False,39.0,80.0,1,right,D. Lee 8' floating Jump Shot (2 PTS) (L. Shamet 2 AST),"[1627814, 1629013]",1610612756.0,PHX,floating,,,Lee,D. Lee,,,,,In The Paint (Non-RA),8-16 Center,8.94,Made,,,,,2.0,,,,,,,,,L. Shamet,1629013.0,2.0,,
145,PT00M12.90S,2022-12-16T04:05:15.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630527,19.760183968462556,64.95098039215686,1610612746,18,27,2022-12-16T04:05:20Z,1440000,False,-75.0,133.0,1,left,MISS B. Boston Jr. 15' pullup Shot,[1630527],1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Center,15.28,Missed,,,,,,,,,,,,,,,,,,
146,PT00M10.60S,2022-12-16T04:05:17.8Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612746,18,27,2022-12-16T04:05:20Z,1450000,False,,,0,,M. Diabate REBOUND (Off:2 Def:0),[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,In The Paint (Non-RA),8-16 Center,,,145.0,2.0,0.0,2.0,,,,,,,,,,,,,,
147,PT00M07.10S,2022-12-16T04:05:21.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631217,8.459264126149804,43.38235294117647,1610612746,18,27,2022-12-16T04:05:26Z,1460000,False,33.0,27.0,1,left,MISS M. Diabate Layup - blocked,"[1631217, 1629111]",1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,Restricted Area,0-8 Center,4.27,Missed,,,,,,,,Landale,1629111.0,,,,,,,,,
148,PT00M07.10S,2022-12-16T04:05:21.3Z,1,REGULAR,block,,[],1629111,,,1610612746,18,27,2022-12-16T04:05:25Z,1470000,False,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT00M02.70S,2022-12-16T04:05:25.7Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612756,18,27,2022-12-16T04:05:26Z,1480000,False,,,0,,J. Okogie REBOUND (Off:0 Def:2),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,147.0,2.0,2.0,0.0,,,,,,,,,,,,,,
150,PT00M02.50S,2022-12-16T04:05:27.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629006,88.48554533508542,48.774509803921575,1610612756,18,29,2022-12-16T04:05:43Z,1490000,False,-6.0,56.0,1,right,J. Okogie driving floating Jump Shot (2 PTS),[1629006],1610612756.0,PHX,driving floating,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,5.6,Made,,,,,2.0,,,,,,,,,,,,,
151,PT00M00.00S,2022-12-16T04:05:34.6Z,1,REGULAR,period,end,[],0,,,1610612746,18,29,2022-12-16T04:05:34Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-12-16T04:06:24.6Z,2,REGULAR,substitution,out,['startperiod'],1631217,,,1610612746,18,29,2022-12-16T04:08:17Z,1510000,False,,,0,,SUB out: M. Diabate,[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-12-16T04:06:24.6Z,2,REGULAR,substitution,in,['startperiod'],1629650,,,1610612746,18,29,2022-12-16T04:08:17Z,1520000,False,,,0,,SUB in: M. Brown,[1629650],1610612746.0,LAC,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-12-16T04:08:14.1Z,2,REGULAR,period,start,[],0,,,1610612756,18,29,2022-12-16T04:08:18Z,1530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M42.00S,2022-12-16T04:08:31.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627814,82.57227332457293,51.22549019607843,1610612756,18,29,2022-12-16T04:08:39Z,1540000,False,6.0,111.0,1,right,MISS D. Lee 11' pullup Shot,[1627814],1610612756.0,PHX,pullup,,,Lee,D. Lee,,,,,In The Paint (Non-RA),8-16 Center,11.15,Missed,,,,,,,,,,,,,,,,,,
156,PT11M36.00S,2022-12-16T04:08:37.9Z,2,REGULAR,rebound,defensive,[],1630527,,,1610612746,18,29,2022-12-16T04:08:39Z,1550000,False,,,0,,B. Boston Jr. REBOUND (Off:0 Def:1),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,
157,PT11M30.00S,2022-12-16T04:08:42.9Z,2,REGULAR,3pt,Jump Shot,[],201587,6.356767411300922,96.56862745098039,1610612746,18,29,2022-12-16T04:08:47Z,1560000,False,-233.0,7.0,1,left,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
158,PT11M27.00S,2022-12-16T04:08:45.9Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612756,18,29,2022-12-16T04:08:47Z,1570000,False,,,0,,J. Okogie REBOUND (Off:0 Def:3),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,,,157.0,3.0,3.0,0.0,,,,,,,,,,,,,,
159,PT11M25.00S,2022-12-16T04:08:49.5Z,2,REGULAR,foul,personal,['2freethrow'],1630527,,,1610612756,18,29,2022-12-16T04:08:56Z,1580000,False,,,0,,B. Boston Jr. shooting personal FOUL (1 PF) (Landale 2 FT),"[1630527, 1629111]",1610612746.0,LAC,shooting,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,202901.0,,,,1.0,0.0,Landale,1629111.0,,,,,
161,PT11M25.00S,2022-12-16T04:09:12.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629111,,,1610612756,18,29,2022-12-16T04:09:12Z,1600000,False,,,0,,MISS J. Landale Free Throw 1 of 2,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
162,PT11M25.00S,2022-12-16T04:09:12.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,18,29,2022-12-16T04:09:12Z,1610000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,,
163,PT11M25.00S,2022-12-16T04:09:13.8Z,2,REGULAR,substitution,out,[],1630554,,,1610612756,18,29,2022-12-16T04:09:17Z,1620000,False,,,0,,SUB out: J. Preston,[1630554],1610612746.0,LAC,,,,Preston,J. Preston,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M25.00S,2022-12-16T04:09:13.8Z,2,REGULAR,substitution,in,[],202322,,,1610612756,18,29,2022-12-16T04:09:17Z,1630000,False,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M25.00S,2022-12-16T04:09:29.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629111,,,1610612756,18,30,2022-12-16T04:09:29Z,1640000,False,,,0,,J. Landale Free Throw 2 of 2 (3 PTS),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
166,PT11M13.00S,2022-12-16T04:09:43.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202322,6.8823915900131425,43.872549019607845,1610612746,18,30,2022-12-16T04:09:48Z,1650000,False,31.0,12.0,1,left,MISS J. Wall driving bank Shot,[202322],1610612746.0,LAC,driving bank,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,3.29,Missed,,,,,,,,,,,,,,,,,,
167,PT11M09.00S,2022-12-16T04:09:47.2Z,2,REGULAR,rebound,defensive,[],1630688,,,1610612756,18,30,2022-12-16T04:09:47Z,1660000,False,,,0,,I. Wainright REBOUND (Off:0 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Restricted Area,0-8 Center,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,
