actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
171,PT09M47.00S,2022-10-30T19:39:48.4Z,2,REGULAR,substitution,in,[],1630230,,,1610612740,29,23,2022-10-30T19:40:03Z,1700000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT09M28.00S,2022-10-30T19:40:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,89.6681997371879,49.26470588235294,1610612740,29,23,2022-10-30T19:40:35Z,1710000,-4.0,45.0,1,right,MISS Z. Williamson driving Layup - blocked,"[1629627, 1626181]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.48,Missed,,,,,,,,,,,Powell,1626181.0
173,PT09M28.00S,2022-10-30T19:40:28.6Z,2,REGULAR,block,,[],1626181,,,1610612740,29,23,2022-10-30T19:40:33Z,1720000,,,0,,N. Powell BLOCK (1 BLK),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
174,PT09M22.00S,2022-10-30T19:40:34.6Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,29,23,2022-10-30T19:40:35Z,1730000,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,172.0,1.0,1.0,0.0,,,,,,,,
175,PT09M21.00S,2022-10-30T19:40:35.5Z,2,REGULAR,turnover,bad pass,[],1626181,,,1610612746,29,23,2022-10-30T19:40:38Z,1740000,,,0,,N. Powell bad pass TURNOVER (1 TO),"[1626181, 1628984]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left Center,,,,,,1.0,,,,,,,,,,,Graham,1628984.0,,
176,PT09M21.00S,2022-10-30T19:40:35.5Z,2,REGULAR,steal,,[],1628984,,,1610612740,29,23,2022-10-30T19:40:37Z,1750000,,,0,,D. Graham STEAL (1 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
178,PT09M19.00S,2022-10-30T19:40:38.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629627,95.0065703022339,50.54381127450981,1610612740,29,25,2022-10-30T19:40:55Z,1770000,3.0,-6.0,1,right,Z. Williamson running DUNK (7 PTS) (D. Graham 1 AST),"[1629627, 1628984]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,0.62,Made,,,,,7.0,D. Graham,1628984.0,1.0,,,,
180,PT08M53.00S,2022-10-30T19:41:06.4Z,2,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612746,29,25,2022-10-30T19:41:11Z,1790000,,,0,,N. Powell step out-of-bounds TURNOVER (2 TO),[1626181],1610612746.0,LAC,step,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,200833.0,,,,,2.0,,,,,,,,,,,,,,
182,PT08M37.00S,2022-10-30T19:41:29.5Z,2,REGULAR,turnover,lost ball,[],1630230,,,1610612740,29,25,2022-10-30T19:41:34Z,1810000,,,0,,N. Marshall lost ball TURNOVER (2 TO),"[1630230, 202704]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,2.0,,,,,,,,,,,Jackson,202704.0,,
183,PT08M37.00S,2022-10-30T19:41:29.5Z,2,REGULAR,steal,,[],202704,,,1610612746,29,25,2022-10-30T19:41:33Z,1820000,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
184,PT08M32.00S,2022-10-30T19:41:34.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626181,7.013797634691201,51.22549019607843,1610612746,31,25,2022-10-30T19:41:43Z,1830000,-6.0,13.0,1,left,N. Powell running reverse Layup (5 PTS) (R. Jackson 2 AST),"[1626181, 202704]",1610612746.0,LAC,running reverse,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,1.47,Made,,,,,5.0,R. Jackson,202704.0,2.0,,,,
186,PT08M09.00S,2022-10-30T19:41:58.0Z,2,REGULAR,2pt,Jump Shot,[],1626204,86.7772667542707,21.813725490196077,1610612740,31,25,2022-10-30T19:42:02Z,1850000,-141.0,72.0,1,right,MISS L. Nance Jr. 15' Jump Shot,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Left,,,,,,,15.81,Missed,,,,,,,,,,,,
187,PT08M07.00S,2022-10-30T19:42:00.0Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,31,25,2022-10-30T19:42:02Z,1860000,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Left,,,,,,,,,186.0,2.0,2.0,0.0,,,,,,,,
188,PT08M03.00S,2022-10-30T19:42:03.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,7.145203679369246,98.52941176470588,1610612746,34,25,2022-10-30T20:22:55Z,1870000,-243.0,15.0,1,left,N. Powell 24' 3PT running (8 PTS) (R. Jackson 3 AST),"[1626181, 202704]",1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,,,,24.3,Made,,,,,8.0,R. Jackson,202704.0,3.0,,,,
190,PT08M01.00S,2022-10-30T19:42:10.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,34,25,2022-10-30T19:42:10Z,1890000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M01.00S,2022-10-30T19:44:36.7Z,2,REGULAR,substitution,out,[],1629627,,,1610612740,34,25,2022-10-30T19:45:02Z,1900000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M01.00S,2022-10-30T19:44:36.7Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,34,25,2022-10-30T19:45:02Z,1910000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M01.00S,2022-10-30T19:44:36.7Z,2,REGULAR,substitution,out,[],1626204,,,1610612740,34,25,2022-10-30T19:45:02Z,1920000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M01.00S,2022-10-30T19:44:36.7Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,34,25,2022-10-30T19:45:02Z,1930000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M01.00S,2022-10-30T19:44:36.7Z,2,REGULAR,substitution,in,[],1629637,,,1610612740,34,25,2022-10-30T19:45:02Z,1940000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M01.00S,2022-10-30T19:44:36.7Z,2,REGULAR,substitution,in,[],202685,,,1610612740,34,25,2022-10-30T19:45:02Z,1950000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M54.00S,2022-10-30T19:45:08.6Z,2,REGULAR,3pt,Jump Shot,[],1628984,69.30026281208936,71.07843137254902,1610612740,34,25,2022-10-30T19:45:14Z,1960000,105.0,236.0,1,right,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,,,,,25.86,Missed,,,,,,,,,,,,
198,PT07M50.00S,2022-10-30T19:45:12.6Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,34,25,2022-10-30T19:45:14Z,1970000,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,197.0,2.0,2.0,0.0,,,,,,,,
199,PT07M42.00S,2022-10-30T19:45:21.1Z,2,REGULAR,2pt,Jump Shot,[],1626181,24.227989487516425,51.22549019607843,1610612746,36,25,2022-10-30T19:45:38Z,1980000,-6.0,175.0,1,left,N. Powell 17' pullup Jump Shot (10 PTS),[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Center,,,,,,,17.53,Made,,,,,10.0,,,,,,,
201,PT07M26.00S,2022-10-30T19:45:37.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,81.52102496714849,51.71568627450981,1610612740,36,27,2022-10-30T19:45:42Z,2000000,9.0,121.0,1,right,J. Valanciunas 12' Jump Shot (3 PTS) (N. Marshall 2 AST),"[202685, 1630230]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.15,Made,,,,,3.0,N. Marshall,1630230.0,2.0,,,,
203,PT07M08.00S,2022-10-30T19:45:54.3Z,2,REGULAR,3pt,Jump Shot,[],1628379,35.39750328515112,55.14705882352941,1610612746,36,27,2022-10-30T19:45:58Z,2020000,-26.0,280.0,1,left,MISS L. Kennard 28' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,,,,28.14,Missed,,,,,,,,,,,,
204,PT07M06.00S,2022-10-30T19:45:56.3Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,36,27,2022-10-30T19:45:58Z,2030000,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,,,,,203.0,2.0,2.0,0.0,,,,,,,,
206,PT06M59.00S,2022-10-30T19:46:04.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202685,72.19119579500656,77.45098039215686,1610612740,36,30,2022-10-30T19:46:16Z,2040000,137.0,209.0,1,right,J. Valanciunas 25' 3PT running pullup (6 PTS) (D. Graham 2 AST),"[202685, 1628984]",1610612740.0,NOP,running pullup,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,,,,,25.0,Made,,,,,6.0,D. Graham,1628984.0,2.0,,,,
208,PT06M34.00S,2022-10-30T19:46:28.2Z,2,REGULAR,3pt,Jump Shot,[],1628379,7.013797634691201,4.411764705882348,1610612746,39,30,2022-10-30T19:46:32Z,2060000,228.0,13.0,1,left,L. Kennard 3PT  (5 PTS) (A. Coffey 1 AST),"[1628379, 1629599]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,,,,,,,22.83,Made,,,,,5.0,A. Coffey,1629599.0,1.0,,,,
210,PT06M23.00S,2022-10-30T19:46:40.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,89.01116951379764,44.11764705882353,1610612740,39,30,2022-10-30T19:46:44Z,2080000,-29.0,51.0,1,right,MISS N. Marshall floating Shot,[1630230],1610612740.0,NOP,floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.87,Missed,,,,,,,,,,,,
211,PT06M20.00S,2022-10-30T19:46:43.1Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,39,30,2022-10-30T19:46:44Z,2090000,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,210.0,3.0,2.0,1.0,,,,,,,,
212,PT06M16.00S,2022-10-30T19:46:46.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630230,91.72141918528253,37.01363357843137,1610612740,39,32,2022-10-30T19:46:55Z,2100000,-65.0,25.0,1,right,N. Marshall 6' Jump Shot (5 PTS) (J. Valanciunas 2 AST),"[1630230, 202685]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.97,Made,,,,,5.0,J. Valanciunas,202685.0,2.0,,,,
214,PT06M05.00S,2022-10-30T19:46:58.0Z,2,REGULAR,3pt,Jump Shot,[],1626181,32.11235216819975,32.1078431372549,1610612746,39,32,2022-10-30T19:47:04Z,2120000,89.0,249.0,1,left,MISS N. Powell 26' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,26.5,Missed,,,,,,,,,,,,
215,PT05M59.00S,2022-10-30T19:47:04.0Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,39,32,2022-10-30T19:47:04Z,2130000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,214.0,1.0,1.0,0.0,,,,,,,,
216,PT05M53.00S,2022-10-30T19:47:10.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,91.11366622864652,46.81372549019608,1610612740,39,32,2022-10-30T19:47:15Z,2140000,-16.0,31.0,1,right,MISS N. Marshall running Layup,[1630230],1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,3.48,Missed,,,,,,,,,,,,
217,PT05M51.00S,2022-10-30T19:47:11.9Z,2,REGULAR,rebound,offensive,[],1630230,,,1610612740,39,32,2022-10-30T19:47:11Z,2150000,,,0,,N. Marshall REBOUND (Off:1 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,216.0,2.0,1.0,1.0,,,,,,,,
218,PT05M49.00S,2022-10-30T19:47:13.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630230,92.95335085413929,46.32352941176471,1610612740,39,32,2022-10-30T19:47:19Z,2160000,-18.0,14.0,1,right,MISS N. Marshall putback Layup,[1630230],1610612740.0,NOP,putback,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,2.29,Missed,,,,,,,,,,,,
219,PT05M49.00S,2022-10-30T19:47:13.3Z,2,REGULAR,rebound,offensive,[],1630530,,,1610612740,39,32,2022-10-30T19:47:19Z,2170000,,,0,,T. Murphy III REBOUND (Off:2 Def:0),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,218.0,2.0,0.0,2.0,,,,,,,,
220,PT05M45.00S,2022-10-30T19:47:17.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630530,94.40999984741211,50.0,1610612740,39,32,2022-10-30T19:47:22Z,2180000,0.0,0.0,1,right,MISS T. Murphy III tip Layup,[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Missed,,,,,,,,,,,,
221,PT05M44.00S,2022-10-30T19:47:18.8Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,39,32,2022-10-30T19:47:22Z,2190000,,,0,,R. Jackson REBOUND (Off:1 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,220.0,3.0,2.0,1.0,,,,,,,,
222,PT05M41.00S,2022-10-30T19:47:21.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629599,6.225361366622863,51.22549019607843,1610612746,41,32,2022-10-30T19:47:30Z,2200000,-6.0,6.0,1,left,A. Coffey running DUNK (2 PTS) (N. Powell 1 AST),"[1629599, 1626181]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,0.86,Made,,,,,2.0,N. Powell,1626181.0,1.0,,,,
224,PT05M21.00S,2022-10-30T19:47:41.0Z,2,REGULAR,3pt,Jump Shot,[],1630530,66.80354796320631,83.08823529411765,1610612740,41,32,2022-10-30T19:47:50Z,2220000,165.0,260.0,1,right,MISS T. Murphy III 30' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,30.77,Missed,,,,,,,,,,,,
225,PT05M18.00S,2022-10-30T19:47:44.0Z,2,REGULAR,rebound,offensive,[],1628984,,,1610612740,41,32,2022-10-30T19:47:50Z,2230000,,,0,,D. Graham REBOUND (Off:1 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,224.0,2.0,1.0,1.0,,,,,,,,
226,PT05M16.00S,2022-10-30T19:47:46.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,73.89947437582128,84.31372549019608,1610612740,41,32,2022-10-30T19:47:56Z,2240000,172.0,193.0,1,right,MISS N. Marshall 25' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,,25.81,Missed,,,,,,,,,,,,
227,PT05M13.00S,2022-10-30T19:47:49.8Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,41,32,2022-10-30T19:47:56Z,2250000,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,226.0,3.0,3.0,0.0,,,,,,,,
228,PT05M06.00S,2022-10-30T19:47:56.4Z,2,REGULAR,3pt,Jump Shot,[],1626181,9.379106438896187,97.54901960784314,1610612746,41,32,2022-10-30T19:48:00Z,2260000,-238.0,36.0,1,left,MISS N. Powell 24' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,,,,24.04,Missed,,,,,,,,,,,,
229,PT05M03.00S,2022-10-30T19:48:00.2Z,2,REGULAR,rebound,offensive,[],1628379,,,1610612746,41,32,2022-10-30T19:48:00Z,2270000,,,0,,L. Kennard REBOUND (Off:1 Def:3),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Left Corner 3,24+ Left,,,,,,,,,228.0,4.0,3.0,1.0,,,,,,,,
230,PT05M01.00S,2022-10-30T19:48:01.9Z,2,REGULAR,turnover,bad pass,[],1627826,,,1610612746,41,32,2022-10-30T19:48:06Z,2280000,,,0,,I. Zubac bad pass TURNOVER (1 TO),"[1627826, 1629637]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,,,1.0,,,,,,,,,,,Hayes,1629637.0,,
231,PT05M01.00S,2022-10-30T19:48:01.9Z,2,REGULAR,steal,,[],1629637,,,1610612740,41,32,2022-10-30T19:48:03Z,2290000,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
232,PT04M57.00S,2022-10-30T19:48:06.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630530,75.73915900131406,11.764705882352942,1610612740,41,35,2022-10-30T19:48:13Z,2300000,-191.0,176.0,1,right,T. Murphy III 25' 3PT running (5 PTS) (J. Hayes 1 AST),"[1630530, 1629637]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,25.96,Made,,,,,5.0,J. Hayes,1629637.0,1.0,,,,
234,PT04M56.00S,2022-10-30T19:48:14.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,41,35,2022-10-30T19:48:14Z,2320000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT04M56.00S,2022-10-30T19:50:59.2Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,41,35,2022-10-30T19:51:12Z,2330000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT04M56.00S,2022-10-30T19:50:59.2Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,41,35,2022-10-30T19:51:12Z,2340000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT04M56.00S,2022-10-30T19:50:59.2Z,2,REGULAR,substitution,out,[],1628984,,,1610612746,41,35,2022-10-30T19:51:12Z,2350000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT04M56.00S,2022-10-30T19:50:59.2Z,2,REGULAR,substitution,in,[],202694,,,1610612746,41,35,2022-10-30T19:51:12Z,2360000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M56.00S,2022-10-30T19:50:59.2Z,2,REGULAR,substitution,in,[],202331,,,1610612746,41,35,2022-10-30T19:51:12Z,2370000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M56.00S,2022-10-30T19:50:59.2Z,2,REGULAR,substitution,in,[],203468,,,1610612746,41,35,2022-10-30T19:51:12Z,2380000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M45.00S,2022-10-30T19:51:34.3Z,2,REGULAR,3pt,Jump Shot,[],202704,27.644546649145866,79.41176470588235,1610612746,41,35,2022-10-30T19:51:38Z,2390000,-147.0,207.0,1,left,MISS R. Jackson 25' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,25.43,Missed,,,,,,,,,,,,
242,PT04M43.00S,2022-10-30T19:51:36.3Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,41,35,2022-10-30T19:51:38Z,2400000,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,241.0,1.0,1.0,0.0,,,,,,,,
243,PT04M30.00S,2022-10-30T19:51:49.6Z,2,REGULAR,turnover,lost ball,[],202685,,,1610612740,41,35,2022-10-30T19:51:53Z,2410000,,,0,,J. Valanciunas lost ball TURNOVER (3 TO),"[202685, 202694]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,3.0,,,,,,,,,,,Morris Sr.,202694.0,,
244,PT04M30.00S,2022-10-30T19:51:49.6Z,2,REGULAR,steal,,[],202694,,,1610612746,41,35,2022-10-30T19:51:51Z,2420000,,,0,,M. Morris Sr. STEAL (1 STL),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
245,PT04M13.00S,2022-10-30T19:52:06.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202694,10.693166885676746,58.088235294117645,1610612746,43,35,2022-10-30T19:52:10Z,2430000,-40.0,48.0,1,left,M. Morris Sr. 6' pullup Jump Shot (12 PTS) (N. Powell 2 AST),"[202694, 1626181]",1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.27,Made,,,,,12.0,N. Powell,1626181.0,2.0,,,,
247,PT03M47.00S,2022-10-30T19:52:33.4Z,2,REGULAR,2pt,Jump Shot,[],203468,79.54993429697765,35.5392156862745,1610612740,43,35,2022-10-30T19:52:37Z,2450000,-72.0,140.0,1,right,MISS C. McCollum 15' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,,,,,,,15.73,Missed,,,,,,,,,,,,
248,PT03M45.00S,2022-10-30T19:52:35.4Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,43,35,2022-10-30T19:52:37Z,2460000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Center,,,,,,,,,247.0,3.0,3.0,0.0,,,,,,,,
249,PT03M39.00S,2022-10-30T19:52:41.4Z,2,REGULAR,3pt,Jump Shot,[],202331,32.90078843626807,70.58823529411765,1610612746,43,35,2022-10-30T19:52:46Z,2470000,-103.0,257.0,1,left,MISS P. George 27' step back 3PT - blocked,"[202331, 1629637]",1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,27.66,Missed,,,,,,,,,,,Hayes,1629637.0
250,PT03M39.00S,2022-10-30T19:52:41.4Z,2,REGULAR,block,,[],1629637,,,1610612746,43,35,2022-10-30T19:52:44Z,2480000,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
251,PT03M34.00S,2022-10-30T19:52:46.4Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,43,35,2022-10-30T19:52:46Z,2490000,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,249.0,4.0,3.0,1.0,,,,,,,,
252,PT03M22.00S,2022-10-30T19:52:58.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,93.74178712220763,54.411764705882355,1610612740,43,37,2022-10-30T19:53:02Z,2500000,22.0,6.0,1,right,J. Valanciunas Layup (8 PTS) (C. McCollum 1 AST),"[202685, 203468]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,2.3,Made,,,,,8.0,C. McCollum,203468.0,1.0,,,,
254,PT03M11.00S,2022-10-30T19:53:16.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,43,37,2022-10-30T19:53:28Z,2520000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M11.00S,2022-10-30T19:54:20.5Z,2,REGULAR,substitution,out,[],1628379,,,1610612746,43,37,2022-10-30T19:54:47Z,2530000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
