actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
87,PT03M40.00S,2022-11-26T03:56:14.2Z,1,REGULAR,block,,[],203932,,,1610612746,18,25,2022-11-26T03:56:15Z,870000,False,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
88,PT03M40.00S,2022-11-26T03:56:14.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,18,25,2022-11-26T03:56:18Z,880000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,86.0,,,,,,,
90,PT03M40.00S,2022-11-26T03:56:20.8Z,1,REGULAR,substitution,out,[],202704,,,1610612743,18,25,2022-11-26T03:56:35Z,900000,False,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M40.00S,2022-11-26T03:56:20.8Z,1,REGULAR,substitution,out,[],1629599,,,1610612743,18,25,2022-11-26T03:56:35Z,910000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M40.00S,2022-11-26T03:56:20.8Z,1,REGULAR,substitution,out,[],203484,,,1610612743,18,25,2022-11-26T03:56:35Z,920000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M40.00S,2022-11-26T03:56:20.8Z,1,REGULAR,substitution,out,[],203932,,,1610612743,18,25,2022-11-26T03:56:35Z,930000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M40.00S,2022-11-26T03:56:20.8Z,1,REGULAR,substitution,in,[],202322,,,1610612743,18,25,2022-11-26T03:56:35Z,940000,False,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M40.00S,2022-11-26T03:56:20.8Z,1,REGULAR,substitution,in,[],1626181,,,1610612743,18,25,2022-11-26T03:56:35Z,950000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M40.00S,2022-11-26T03:56:20.8Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,18,25,2022-11-26T03:56:35Z,960000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M40.00S,2022-11-26T03:56:20.8Z,1,REGULAR,substitution,in,[],1628432,,,1610612743,18,25,2022-11-26T03:56:35Z,970000,False,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M24.00S,2022-11-26T03:56:46.3Z,1,REGULAR,2pt,Jump Shot,[],1627750,22.651116951379763,68.87254901960785,1610612743,18,27,2022-11-26T04:00:05Z,980000,False,-94.0,160.0,1,left,J. Murray 18' step back Jump Shot (7 PTS) (N. Jokic 4 AST),"[1627750, 203999]",1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,18.61,Made,7.0,N. Jokic,203999.0,4.0,,,,,,,,,,,,,,
100,PT03M22.00S,2022-11-26T03:56:50.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,18,27,2022-11-26T03:56:50Z,1000000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M22.00S,2022-11-26T03:59:14.8Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,18,27,2022-11-26T03:59:44Z,1010000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M22.00S,2022-11-26T03:59:14.8Z,1,REGULAR,substitution,in,[],201587,,,1610612746,18,27,2022-11-26T03:59:44Z,1020000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M00.00S,2022-11-26T04:00:10.0Z,1,REGULAR,3pt,Jump Shot,[],202694,77.84165571616295,88.48039215686275,1610612746,18,27,2022-11-26T04:00:15Z,1030000,False,192.0,156.0,1,right,MISS M. Morris Sr. 24' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,24.76,Missed,,,,,,,,,,,,,,,,,,
104,PT02M56.00S,2022-11-26T04:00:14.0Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,18,27,2022-11-26T04:00:15Z,1040000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,103.0,2.0,2.0,0.0,,,,
105,PT02M44.00S,2022-11-26T04:00:27.6Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,18,27,2022-11-26T04:00:33Z,1050000,False,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,,,,,2714.0,,,,,1.0,,,,,,,,
106,PT02M26.00S,2022-11-26T04:01:02.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202322,67.9862023653088,46.568627450980394,1610612746,21,27,2022-11-26T04:01:06Z,1060000,False,-17.0,248.0,1,right,J. Wall 24' 3PT  (3 PTS) (T. Mann 1 AST),"[202322, 1629611]",1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Center,24.9,Made,3.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,
108,PT02M09.00S,2022-11-26T04:01:19.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,8.065045992115643,51.71568627450981,1610612743,21,29,2022-11-26T04:01:25Z,1080000,False,-9.0,23.0,1,left,N. Jokic finger roll Layup (6 PTS),[203999],1610612743.0,DEN,finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.48,Made,6.0,,,,,,,,,,,,,,,,,
109,PT01M52.00S,2022-11-26T04:01:38.7Z,1,REGULAR,foul,personal,['2freethrow'],1628432,,,1610612746,21,29,2022-11-26T04:01:54Z,1090000,False,,,0,,D. Reed shooting personal FOUL (1 PF) (Wall 2 FT),"[1628432, 202322]",1610612743.0,DEN,shooting,,,Reed,D. Reed,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,1.0,0.0,Wall,202322.0,,,,,,,,,
111,PT01M52.00S,2022-11-26T04:02:05.8Z,1,REGULAR,freethrow,1 of 2,[],202322,,,1610612746,22,29,2022-11-26T04:02:05Z,1110000,False,,,0,,J. Wall Free Throw 1 of 2 (4 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
112,PT01M52.00S,2022-11-26T04:02:07.6Z,1,REGULAR,substitution,out,[],202694,,,1610612746,22,29,2022-11-26T04:02:14Z,1120000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT01M52.00S,2022-11-26T04:02:07.6Z,1,REGULAR,substitution,out,[],203999,,,1610612746,22,29,2022-11-26T04:02:14Z,1130000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT01M52.00S,2022-11-26T04:02:07.6Z,1,REGULAR,substitution,out,[],1627750,,,1610612746,22,29,2022-11-26T04:02:14Z,1140000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M52.00S,2022-11-26T04:02:07.6Z,1,REGULAR,substitution,in,[],203496,,,1610612746,22,29,2022-11-26T04:02:14Z,1150000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M52.00S,2022-11-26T04:02:07.6Z,1,REGULAR,substitution,in,[],1628971,,,1610612746,22,29,2022-11-26T04:02:14Z,1160000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M52.00S,2022-11-26T04:02:07.6Z,1,REGULAR,substitution,in,[],1630192,,,1610612746,22,29,2022-11-26T04:02:14Z,1170000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M52.00S,2022-11-26T04:02:30.6Z,1,REGULAR,freethrow,2 of 2,[],202322,,,1610612746,23,29,2022-11-26T04:02:30Z,1180000,False,,,0,,J. Wall Free Throw 2 of 2 (5 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
119,PT01M31.00S,2022-11-26T04:02:54.7Z,1,REGULAR,foul,personal,['2freethrow'],201587,,,1610612743,23,29,2022-11-26T04:03:03Z,1190000,False,,,0,,N. Batum shooting personal FOUL (1 PF) (Braun 2 FT),"[201587, 1631128]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,1.0,0.0,Braun,1631128.0,,,,,,,,,
121,PT01M31.00S,2022-11-26T04:03:19.1Z,1,REGULAR,freethrow,1 of 2,[],1631128,,,1610612743,23,29,2022-11-26T04:03:39Z,1210000,False,,,0,,MISS C. Braun Free Throw 1 of 2,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
122,PT01M31.00S,2022-11-26T04:03:19.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,23,29,2022-11-26T04:03:39Z,1220000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,121.0,,,,,,,
123,PT01M31.00S,2022-11-26T04:03:19.1Z,1,REGULAR,freethrow,2 of 2,[],1631128,,,1610612743,23,29,2022-11-26T04:03:39Z,1230000,False,,,0,,MISS C. Braun Free Throw 2 of 2,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
124,PT01M29.00S,2022-11-26T04:03:21.1Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,23,29,2022-11-26T04:03:39Z,1240000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,123.0,1.0,1.0,0.0,,,,
126,PT01M15.00S,2022-11-26T04:03:51.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.55913272010513,53.18627450980392,1610612746,25,29,2022-11-26T04:03:56Z,1260000,False,16.0,17.0,1,right,N. Powell driving Layup (2 PTS) (T. Mann 2 AST),"[1626181, 1629611]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.36,Made,2.0,T. Mann,1629611.0,2.0,,,,,,,,,,,,,,
128,PT00M58.80S,2022-11-26T04:04:08.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628427,13.584099868593952,48.774509803921575,1610612743,25,31,2022-11-26T04:04:15Z,1280000,False,6.0,75.0,1,left,V. Cancar 7' Hook (2 PTS) (B. Brown 1 AST),"[1628427, 1628971]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),0-8 Center,7.54,Made,2.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
130,PT00M50.70S,2022-11-26T04:04:18.9Z,1,REGULAR,turnover,bad pass,[],1626181,,,1610612746,25,31,2022-11-26T04:04:23Z,1300000,False,,,0,,N. Powell bad pass TURNOVER (1 TO),"[1626181, 1628971]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,Brown,1628971.0,,
131,PT00M50.70S,2022-11-26T04:04:18.9Z,1,REGULAR,steal,,[],1628971,,,1610612743,25,31,2022-11-26T04:04:21Z,1310000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
132,PT00M47.70S,2022-11-26T04:04:23.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628427,6.8823915900131425,52.94117647058824,1610612743,25,31,2022-11-26T04:28:29Z,1320000,False,-15.0,12.0,1,left,MISS V. Cancar running Layup - blocked,"[1628427, 203496]",1610612743.0,DEN,running,,,Cancar,V. Cancar,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,Covington,203496.0
133,PT00M47.70S,2022-11-26T04:04:23.8Z,1,REGULAR,block,,[],203496,,,1610612743,25,31,2022-11-26T04:04:26Z,1330000,False,,,0,,R. Covington BLOCK (1 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
134,PT00M46.50S,2022-11-26T04:04:25.0Z,1,REGULAR,rebound,defensive,[],203496,,,1610612746,25,31,2022-11-26T04:28:29Z,1340000,False,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,132.0,1.0,1.0,0.0,,,,
248,PT00M44.30S,2022-11-26T04:04:28.3Z,1,REGULAR,turnover,bad pass,[],203496,,,1610612746,25,31,2022-11-26T04:28:03Z,1345000,False,,,0,,R. Covington bad pass TURNOVER (1 TO),"[203496, 1631128]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,Braun,1631128.0,,
249,PT00M44.30S,2022-11-26T04:04:28.3Z,1,REGULAR,steal,,[],1631128,,,1610612743,25,31,2022-11-26T04:28:03Z,1347500,False,,,0,,C. Braun STEAL (1 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT00M36.50S,2022-11-26T04:04:32.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628971,24.885019710906704,84.80392156862746,1610612743,25,31,2022-11-26T04:28:03Z,1350000,False,-174.0,181.0,1,left,MISS B. Brown 25' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
136,PT00M36.50S,2022-11-26T04:04:32.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,25,31,2022-11-26T04:04:41Z,1360000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,135.0,,,,,,,
137,PT00M33.00S,2022-11-26T04:04:41.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630192,,,1610612746,25,31,2022-11-26T04:04:55Z,1370000,False,,,0,,Z. Nnaji loose ball personal FOUL (1 PF) (Wall 2 FT),"[1630192, 202322]",1610612743.0,DEN,loose ball,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,1.0,0.0,Wall,202322.0,,,,,,,,,
139,PT00M33.00S,2022-11-26T04:05:09.8Z,1,REGULAR,freethrow,1 of 2,[],202322,,,1610612746,25,31,2022-11-26T04:05:09Z,1390000,False,,,0,,MISS J. Wall Free Throw 1 of 2,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
140,PT00M33.00S,2022-11-26T04:05:09.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,25,31,2022-11-26T04:05:09Z,1400000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,139.0,,,,,,,
141,PT00M33.00S,2022-11-26T04:05:24.4Z,1,REGULAR,freethrow,2 of 2,[],202322,,,1610612746,26,31,2022-11-26T04:05:24Z,1410000,False,,,0,,J. Wall Free Throw 2 of 2 (6 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
142,PT00M11.10S,2022-11-26T04:05:48.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628432,7.145203679369246,46.32352941176471,1610612743,26,31,2022-11-26T04:05:52Z,1420000,False,18.0,15.0,1,left,MISS D. Reed reverse Layup - blocked,"[1628432, 201587]",1610612743.0,DEN,reverse,,,Reed,D. Reed,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,Batum,201587.0
143,PT00M11.10S,2022-11-26T04:05:48.6Z,1,REGULAR,block,,[],201587,,,1610612743,26,31,2022-11-26T04:05:50Z,1430000,False,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
144,PT00M08.80S,2022-11-26T04:05:50.9Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612746,26,31,2022-11-26T04:05:52Z,1440000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,142.0,1.0,1.0,0.0,,,,
145,PT00M00.30S,2022-11-26T04:05:59.3Z,1,REGULAR,2pt,Jump Shot,[],1626181,90.8508541392904,27.941176470588232,1610612746,26,31,2022-11-26T04:06:08Z,1450000,False,-110.0,34.0,1,right,MISS N. Powell 11' pullup Shot,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,11.53,Missed,,,,,,,,,,,,,,,,,,
146,PT00M00.30S,2022-11-26T04:05:59.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,26,31,2022-11-26T04:06:04Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,145.0,,,,,,,
147,PT00M00.00S,2022-11-26T04:06:03.4Z,1,REGULAR,period,end,[],0,,,1610612746,26,31,2022-11-26T04:06:03Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-11-26T04:07:46.0Z,2,REGULAR,substitution,out,['startperiod'],1629611,,,1610612746,26,31,2022-11-26T04:08:38Z,1480000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-11-26T04:07:46.0Z,2,REGULAR,substitution,in,['startperiod'],202704,,,1610612746,26,31,2022-11-26T04:08:38Z,1490000,False,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-11-26T04:08:41.3Z,2,REGULAR,period,start,[],0,,,1610612743,26,31,2022-11-26T04:08:41Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M38.00S,2022-11-26T04:09:02.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,14.898160315374511,46.81372549019608,1610612743,26,31,2022-11-26T04:09:07Z,1510000,False,16.0,88.0,1,left,MISS B. Brown 8' floating Shot,[1628971],1610612743.0,DEN,floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,8.89,Missed,,,,,,,,,,,,,,,,,,
152,PT11M35.00S,2022-11-26T04:09:05.6Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,26,31,2022-11-26T04:09:07Z,1520000,False,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,151.0,2.0,2.0,0.0,,,,
153,PT11M22.00S,2022-11-26T04:09:18.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202322,88.74835742444152,48.774509803921575,1610612746,28,31,2022-11-26T04:10:10Z,1530000,False,-6.0,53.0,1,right,J. Wall turnaround Hook (8 PTS),[202322],1610612746.0,LAC,turnaround,,,Wall,J. Wall,,,,,In The Paint (Non-RA),0-8 Center,5.36,Made,8.0,,,,,,,,,,,,,,,,,
154,PT11M05.00S,2022-11-26T04:09:35.6Z,2,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612743,28,31,2022-11-26T04:10:28Z,1540000,False,,,0,,B. Brown bad pass out-of-bounds TURNOVER (1 TO),[1628971],1610612743.0,DEN,bad pass,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,,2714.0,,,,,1.0,,,,,,,,
155,PT11M05.00S,2022-11-26T04:09:41.3Z,2,REGULAR,substitution,out,[],1631128,,,1610612746,28,31,2022-11-26T04:10:14Z,1550000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M05.00S,2022-11-26T04:09:41.3Z,2,REGULAR,substitution,in,[],202397,,,1610612746,28,31,2022-11-26T04:10:14Z,1560000,False,,,0,,SUB in: I. Smith,[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT10M58.00S,2022-11-26T04:10:17.9Z,2,REGULAR,foul,personal,[],202397,,,1610612746,28,31,2022-11-26T04:10:22Z,1570000,False,,,0,,I. Smith personal FOUL (1 PF),"[202397, 202322]",1610612743.0,DEN,,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,204058.0,1.0,0.0,Wall,202322.0,,,,,,,,,
159,PT10M51.00S,2022-11-26T04:10:36.0Z,2,REGULAR,foul,personal,['2freethrow'],1628432,,,1610612746,28,31,2022-11-26T04:10:55Z,1590000,False,,,0,,D. Reed shooting personal FOUL (2 PF) (Powell 2 FT),"[1628432, 1626181]",1610612743.0,DEN,shooting,,,Reed,D. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,2.0,0.0,Powell,1626181.0,,,,,,,,,
161,PT10M51.00S,2022-11-26T04:11:06.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626181,,,1610612746,28,31,2022-11-26T04:11:06Z,1610000,False,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
162,PT10M51.00S,2022-11-26T04:11:06.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,28,31,2022-11-26T04:11:06Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,161.0,,,,,,,
163,PT10M51.00S,2022-11-26T04:11:21.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626181,,,1610612746,29,31,2022-11-26T04:11:21Z,1630000,False,,,0,,N. Powell Free Throw 2 of 2 (3 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
164,PT10M32.00S,2022-11-26T04:11:41.5Z,2,REGULAR,3pt,Jump Shot,[],1628432,27.250328515111704,78.67647058823529,1610612743,29,34,2022-11-26T04:12:22Z,1640000,False,-143.0,204.0,1,left,D. Reed 24' 3PT  (3 PTS) (I. Smith 1 AST),"[1628432, 202397]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,Above the Break 3,24+ Left Center,24.91,Made,3.0,I. Smith,202397.0,1.0,,,,,,,,,,,,,,
166,PT10M11.00S,2022-11-26T04:12:02.4Z,2,REGULAR,turnover,lost ball,[],203496,,,1610612746,29,34,2022-11-26T04:12:07Z,1660000,False,,,0,,R. Covington lost ball TURNOVER (2 TO),"[203496, 1628427]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,,,,,Cancar,1628427.0,,
167,PT10M11.00S,2022-11-26T04:12:02.4Z,2,REGULAR,steal,,[],1628427,,,1610612743,29,34,2022-11-26T04:12:05Z,1670000,False,,,0,,V. Cancar STEAL (1 STL),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
168,PT10M06.00S,2022-11-26T04:12:06.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628432,6.4881734559789805,50.245098039215684,1610612743,29,34,2022-11-26T04:12:30Z,1680000,False,-1.0,8.0,1,left,MISS D. Reed running Layup - blocked,"[1628432, 201587]",1610612743.0,DEN,running,,,Reed,D. Reed,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,Batum,201587.0
170,PT10M06.00S,2022-11-26T04:12:06.9Z,2,REGULAR,block,,[],201587,,,1610612743,29,34,2022-11-26T04:12:21Z,1685000,False,,,0,,N. Batum BLOCK (2 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
169,PT10M06.00S,2022-11-26T04:12:06.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,29,34,2022-11-26T04:12:21Z,1690000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,168.0,,,,,,,
173,PT09M57.00S,2022-11-26T04:12:33.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628427,25.147831800262807,16.911764705882348,1610612743,29,37,2022-11-26T04:12:41Z,1720000,False,165.0,184.0,1,left,V. Cancar 24' 3PT  (5 PTS) (B. Brown 2 AST),"[1628427, 1628971]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Above the Break 3,24+ Right Center,24.73,Made,5.0,B. Brown,1628971.0,2.0,,,,,,,,,,,,,,
