actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
83,PT04M33.00S,2023-01-15T20:25:50.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,89.35611038107753,38.94761029411765,1610612746,15,20,2023-01-15T20:25:57Z,830000,False,-55.0,48.0,1,right,MISS N. Powell 7' driving floating Shot - blocked,"[1626181, 1630528]",1610612746.0,LAC,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Powell,N. Powell,,,7.3,Missed,,,,,,,,,,,,Christopher,1630528.0,
84,PT04M33.00S,2023-01-15T20:25:50.9Z,1,REGULAR,block,,[],1630528,,,1610612746,15,20,2023-01-15T20:25:54Z,840000,False,,,0,,J. Christopher BLOCK (1 BLK),[1630528],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,
85,PT04M29.00S,2023-01-15T20:25:54.9Z,1,REGULAR,rebound,defensive,[],1630528,,,1610612745,15,20,2023-01-15T20:25:57Z,850000,False,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Christopher,J. Christopher,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,
86,PT04M27.00S,2023-01-15T20:25:57.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631095,5.831143232588701,49.50980392156863,1610612745,15,22,2023-01-15T20:26:04Z,860000,False,2.0,2.0,1,left,J. Smith Jr. running Layup (4 PTS),[1631095],1610612745.0,HOU,running,,,,,,Restricted Area,0-8 Center,,,,Smith Jr.,J. Smith Jr.,,,0.34,Made,,,,,4.0,,,,,,,,,
87,PT04M10.00S,2023-01-15T20:26:13.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,85.5946123521682,52.94117647058824,1610612746,17,22,2023-01-15T20:26:18Z,870000,False,15.0,83.0,1,right,T. Mann 8' driving floating Jump Shot (7 PTS) (K. Leonard 2 AST),"[1629611, 202695]",1610612746.0,LAC,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Mann,T. Mann,,,8.42,Made,,,,,7.0,K. Leonard,202695.0,2.0,,,,,,
89,PT03M58.00S,2023-01-15T20:26:25.7Z,1,REGULAR,3pt,Jump Shot,[],1631095,5.699737187910642,97.79411764705883,1610612745,17,25,2023-01-15T20:26:30Z,890000,False,-239.0,1.0,1,left,J. Smith Jr. 3PT  (7 PTS) (A. Sengun 3 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,,,,Left Corner 3,24+ Left,,,,Smith Jr.,J. Smith Jr.,,,23.9,Made,,,,,7.0,A. Sengun,1630578.0,3.0,,,,,,
91,PT03M40.00S,2023-01-15T20:26:43.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,90.06241787122208,50.98039215686275,1610612746,19,25,2023-01-15T20:26:47Z,910000,False,5.0,41.0,1,right,T. Mann driving Layup (9 PTS),[1629611],1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,,,,Mann,T. Mann,,,4.12,Made,,,,,9.0,,,,,,,,,
92,PT03M27.00S,2023-01-15T20:26:56.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,11.875821287779246,54.411764705882355,1610612745,19,27,2023-01-15T20:27:01Z,920000,False,-22.0,59.0,1,left,A. Sengun 6' turnaround Jump Shot (2 PTS),[1630578],1610612745.0,HOU,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sengun,A. Sengun,,,6.31,Made,,,,,2.0,,,,,,,,,
93,PT03M14.00S,2023-01-15T20:27:09.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,81.12680683311433,35.294117647058826,1610612746,21,27,2023-01-15T20:27:16Z,930000,False,-74.0,125.0,1,right,K. Leonard 14' pullup Jump Shot (6 PTS),[202695],1610612746.0,LAC,pullup,,,,,,In The Paint (Non-RA),8-16 Left,,,,Leonard,K. Leonard,,,14.49,Made,,,,,6.0,,,,,,,,,
94,PT02M55.00S,2023-01-15T20:27:28.9Z,1,REGULAR,3pt,Jump Shot,[],1630528,22.913929040735866,88.97058823529412,1610612745,21,27,2023-01-15T20:27:34Z,940000,False,-195.0,163.0,1,left,MISS J. Christopher 25' 3PT,[1630528],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Christopher,J. Christopher,,,25.4,Missed,,,,,,,,,,,,,,
95,PT02M50.00S,2023-01-15T20:27:33.3Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,21,27,2023-01-15T20:27:33Z,950000,False,,,0,,K. Leonard REBOUND (Off:0 Def:3),[202695],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Leonard,K. Leonard,,,,,94.0,3.0,3.0,0.0,,,,,,,,,,
96,PT02M43.00S,2023-01-15T20:27:40.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,86.64586070959264,54.90196078431372,1610612746,23,27,2023-01-15T20:27:48Z,960000,False,25.0,73.0,1,right,K. Leonard 7' pullup Jump Shot (8 PTS),[202695],1610612746.0,LAC,pullup,,,,,,In The Paint (Non-RA),0-8 Center,,,,Leonard,K. Leonard,,,7.7,Made,,,,,8.0,,,,,,,,,
97,PT02M36.00S,2023-01-15T20:27:48.6Z,1,REGULAR,3pt,Jump Shot,[],1631095,28.95860709592641,18.137254901960787,1610612745,23,27,2023-01-15T20:27:53Z,970000,False,159.0,220.0,1,left,MISS J. Smith Jr. 27' pullup 3PT,[1631095],1610612745.0,HOU,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Smith Jr.,J. Smith Jr.,,,27.14,Missed,,,,,,,,,,,,,,
98,PT02M34.00S,2023-01-15T20:27:50.7Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,23,27,2023-01-15T20:27:50Z,980000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Batum,N. Batum,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,
99,PT02M22.00S,2023-01-15T20:28:02.8Z,1,REGULAR,2pt,Jump Shot,[],202695,72.9796320630749,50.245098039215684,1610612746,23,27,2023-01-15T20:28:16Z,990000,False,1.0,201.0,1,right,MISS K. Leonard 20' pullup Shot,[202695],1610612746.0,LAC,pullup,,,,,,Mid-Range,16-24 Center,,,,Leonard,K. Leonard,,,20.15,Missed,,,,,,,,,,,,,,
100,PT02M20.00S,2023-01-15T20:28:04.7Z,1,REGULAR,rebound,offensive,[],202695,,,1610612746,23,27,2023-01-15T20:28:04Z,1000000,False,,,0,,K. Leonard REBOUND (Off:1 Def:3),[202695],1610612746.0,LAC,,,,,,,Mid-Range,16-24 Center,,,,Leonard,K. Leonard,,,,,99.0,4.0,3.0,1.0,,,,,,,,,,
101,PT02M17.00S,2023-01-15T20:28:06.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202695,80.20696452036793,49.26470588235294,1610612746,25,27,2023-01-15T20:28:13Z,1010000,False,-4.0,134.0,1,right,K. Leonard 13' Jump Shot (10 PTS),[202695],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Leonard,K. Leonard,,,13.37,Made,,,,,10.0,,,,,,,,,
102,PT02M10.00S,2023-01-15T20:28:18.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,25,27,2023-01-15T20:28:18Z,1020000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M10.00S,2023-01-15T20:30:50.0Z,1,REGULAR,substitution,out,[],1629611,,,1610612745,25,27,2023-01-15T20:31:17Z,1030000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,
105,PT02M10.00S,2023-01-15T20:30:50.0Z,1,REGULAR,substitution,out,[],201587,,,1610612745,25,27,2023-01-15T20:31:17Z,1040000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,
106,PT02M10.00S,2023-01-15T20:30:50.0Z,1,REGULAR,substitution,out,[],1627826,,,1610612745,25,27,2023-01-15T20:31:17Z,1050000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,
107,PT02M10.00S,2023-01-15T20:30:50.0Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,25,27,2023-01-15T20:31:17Z,1060000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,
108,PT02M10.00S,2023-01-15T20:30:50.0Z,1,REGULAR,substitution,out,[],1630227,,,1610612745,25,27,2023-01-15T20:31:17Z,1070000,False,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,,,,,,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,
109,PT02M10.00S,2023-01-15T20:30:50.0Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,25,27,2023-01-15T20:31:17Z,1080000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,
110,PT02M10.00S,2023-01-15T20:30:50.0Z,1,REGULAR,substitution,in,[],202704,,,1610612745,25,27,2023-01-15T20:31:17Z,1090000,False,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
111,PT02M10.00S,2023-01-15T20:30:50.0Z,1,REGULAR,substitution,in,[],1629650,,,1610612745,25,27,2023-01-15T20:31:17Z,1100000,False,,,0,,SUB in: M. Brown,[1629650],1610612746.0,LAC,,,,,,,,,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,
112,PT02M10.00S,2023-01-15T20:30:50.0Z,1,REGULAR,substitution,in,[],203496,,,1610612745,25,27,2023-01-15T20:31:17Z,1110000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,,,,,,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,
113,PT02M10.00S,2023-01-15T20:30:50.0Z,1,REGULAR,substitution,in,[],1631102,,,1610612745,25,27,2023-01-15T20:31:17Z,1120000,False,,,0,,SUB in: T. Washington Jr.,[1631102],1610612745.0,HOU,,,,,,,,,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,
114,PT02M10.00S,2023-01-15T20:30:50.0Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,25,27,2023-01-15T20:31:17Z,1130000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,
115,PT02M10.00S,2023-01-15T20:30:50.0Z,1,REGULAR,substitution,in,[],1626246,,,1610612745,25,27,2023-01-15T20:31:17Z,1140000,False,,,0,,SUB in: B. Marjanovic,[1626246],1610612745.0,HOU,,,,,,,,,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,
116,PT02M02.00S,2023-01-15T20:31:31.5Z,1,REGULAR,foul,personal,['2freethrow'],203496,,,1610612745,25,27,2023-01-15T20:31:51Z,1150000,False,,,0,,R. Covington shooting personal FOUL (1 PF) (Martin Jr. 2 FT),"[203496, 1630231]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,202058.0,1.0,0.0,Covington,R. Covington,Martin Jr.,1630231.0,,,,,,,,,,,,,,,,
118,PT02M02.00S,2023-01-15T20:31:58.5Z,1,REGULAR,freethrow,1 of 2,[],1630231,,,1610612745,25,27,2023-01-15T20:31:58Z,1170000,False,,,0,,MISS K. Martin Jr. Free Throw 1 of 2,[1630231],1610612745.0,HOU,,,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,Missed,,,,,,,,,,,,,,
119,PT02M02.00S,2023-01-15T20:31:58.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,25,27,2023-01-15T20:31:58Z,1180000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,118.0,,,,,,,,,,,,,
120,PT02M02.00S,2023-01-15T20:32:16.4Z,1,REGULAR,freethrow,2 of 2,[],1630231,,,1610612745,25,28,2023-01-15T20:32:16Z,1190000,False,,,0,,K. Martin Jr. Free Throw 2 of 2 (11 PTS),[1630231],1610612745.0,HOU,,,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,Made,,,,,11.0,,,,,,,,,
121,PT01M49.00S,2023-01-15T20:32:30.5Z,1,REGULAR,3pt,Jump Shot,[],202695,67.59814388961892,59.04564950980392,1610612746,28,28,2023-01-15T20:32:38Z,1200000,False,45.0,252.0,1,right,K. Leonard 25' 3PT  (13 PTS) (R. Covington 1 AST),"[202695, 203496]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,,,,Leonard,K. Leonard,,,25.61,Made,,,,,13.0,R. Covington,203496.0,1.0,,,,,,
123,PT01M29.00S,2023-01-15T20:32:49.0Z,1,REGULAR,3pt,Jump Shot,[],1631102,30.009855453350852,22.303921568627445,1610612745,28,28,2023-01-15T20:32:55Z,1220000,False,138.0,230.0,1,left,MISS T. Washington Jr. 26' 3PT,[1631102],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Washington Jr.,T. Washington Jr.,,,26.81,Missed,,,,,,,,,,,,,,
124,PT01M27.00S,2023-01-15T20:32:51.0Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,28,28,2023-01-15T20:32:55Z,1230000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Jackson,R. Jackson,,,,,123.0,1.0,1.0,0.0,,,,,,,,,,
125,PT01M05.00S,2023-01-15T20:33:17.6Z,1,REGULAR,2pt,Jump Shot,[],202704,76.13337713534823,31.127450980392155,1610612746,28,28,2023-01-15T20:36:56Z,1240000,False,-94.0,172.0,1,right,MISS R. Jackson 19' turnaround fadeaway Shot,[202704],1610612746.0,LAC,turnaround fadeaway,,,,,,Mid-Range,16-24 Left Center,,,,Jackson,R. Jackson,,,19.6,Missed,,,,,,,,,,,,,,
127,PT01M05.00S,2023-01-15T20:33:17.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,28,28,2023-01-15T20:33:25Z,1260000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,125.0,,,,,,,,,,,,,
128,PT01M05.00S,2023-01-15T20:33:23.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612746,28,28,2023-01-15T20:33:29Z,1270000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,Mid-Range,8-16 Right,1628159.0,,,,,,,,,,,,,,,,,,,,,,
129,PT01M05.00S,2023-01-15T20:33:25.7Z,1,REGULAR,substitution,out,[],202695,,,1610612745,28,28,2023-01-15T20:33:30Z,1280000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,,,,,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,
130,PT01M05.00S,2023-01-15T20:33:25.7Z,1,REGULAR,substitution,in,[],1629611,,,1610612745,28,28,2023-01-15T20:33:30Z,1290000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,
131,PT01M05.00S,2023-01-15T20:33:39.6Z,1,REGULAR,substitution,out,[],1630231,,,1610612745,28,28,2023-01-15T20:33:51Z,1300000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,
132,PT01M05.00S,2023-01-15T20:33:39.6Z,1,REGULAR,substitution,in,[],1629726,,,1610612745,28,28,2023-01-15T20:33:51Z,1310000,False,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,
133,PT00M51.00S,2023-01-15T20:34:25.3Z,1,REGULAR,turnover,3-second-violation,[],1626246,,,1610612745,28,28,2023-01-15T20:34:32Z,1320000,False,,,0,,B. Marjanovic 3-second-violation TURNOVER (1 TO),[1626246],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,1193.0,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,1.0,,,,,
134,PT00M37.30S,2023-01-15T20:34:41.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,78.10446780551905,90.93137254901961,1610612746,28,28,2023-01-15T20:34:46Z,1330000,False,205.0,153.0,1,right,MISS N. Powell 25' 3PT,[1626181],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Powell,N. Powell,,,25.57,Missed,,,,,,,,,,,,,,
135,PT00M34.00S,2023-01-15T20:34:44.7Z,1,REGULAR,rebound,defensive,[],1626246,,,1610612745,28,28,2023-01-15T20:34:46Z,1340000,False,,,0,,B. Marjanovic REBOUND (Off:0 Def:1),[1626246],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Marjanovic,B. Marjanovic,,,,,134.0,1.0,1.0,0.0,,,,,,,,,,
136,PT00M28.40S,2023-01-15T20:34:53.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626181,,,1610612745,28,28,2023-01-15T20:34:59Z,1350000,False,,,0,,N. Powell personal FOUL (1 PF) (Christopher 2 FT),"[1626181, 1630528]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,1628159.0,1.0,0.0,Powell,N. Powell,Christopher,1630528.0,,,,,,,,,,,,,,,,
138,PT00M28.40S,2023-01-15T20:35:17.4Z,1,REGULAR,freethrow,1 of 2,[],1630528,,,1610612745,28,29,2023-01-15T20:35:17Z,1370000,False,,,0,,J. Christopher Free Throw 1 of 2 (1 PTS),[1630528],1610612745.0,HOU,,,,,,,,,,,,Christopher,J. Christopher,,,,Made,,,,,1.0,,,,,,,,,
139,PT00M28.40S,2023-01-15T20:35:34.0Z,1,REGULAR,freethrow,2 of 2,[],1630528,,,1610612745,28,30,2023-01-15T20:35:34Z,1380000,False,,,0,,J. Christopher Free Throw 2 of 2 (2 PTS),[1630528],1610612745.0,HOU,,,,,,,,,,,,Christopher,J. Christopher,,,,Made,,,,,2.0,,,,,,,,,
140,PT00M09.30S,2023-01-15T20:35:55.1Z,1,REGULAR,3pt,Jump Shot,[],203496,67.7233902759527,61.76470588235294,1610612746,31,30,2023-01-15T20:36:00Z,1390000,False,59.0,251.0,1,right,R. Covington 25' 3PT  (3 PTS) (R. Jackson 1 AST),"[203496, 202704]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,,,,Covington,R. Covington,,,25.77,Made,,,,,3.0,R. Jackson,202704.0,1.0,,,,,,
142,PT00M01.00S,2023-01-15T20:36:07.3Z,1,REGULAR,3pt,Jump Shot,[],1630528,29.747043363994734,26.470588235294116,1610612745,31,30,2023-01-15T20:38:29Z,1410000,False,118.0,227.0,1,left,MISS J. Christopher 25' turnaround 3PT,[1630528],1610612745.0,HOU,turnaround,,,,,,Above the Break 3,24+ Right Center,,,,Christopher,J. Christopher,,,25.57,Missed,,,,,,,,,,,,,,
143,PT00M00.10S,2023-01-15T20:36:08.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,31,30,2023-01-15T20:36:36Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,142.0,,,,,,,,,,,,,
144,PT00M00.00S,2023-01-15T20:36:10.1Z,1,REGULAR,period,end,[],0,,,1610612745,31,30,2023-01-15T20:36:10Z,1430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2023-01-15T20:38:32.1Z,2,REGULAR,substitution,out,['startperiod'],1630528,,,1610612745,31,30,2023-01-15T20:38:51Z,1440000,False,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2023-01-15T20:38:32.1Z,2,REGULAR,substitution,out,['startperiod'],1626246,,,1610612745,31,30,2023-01-15T20:38:51Z,1450000,False,,,0,,SUB out: B. Marjanovic,[1626246],1610612745.0,HOU,,,,,,,,,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2023-01-15T20:38:32.1Z,2,REGULAR,substitution,in,['startperiod'],1630586,,,1610612745,31,30,2023-01-15T20:38:51Z,1460000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,,,,,,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2023-01-15T20:38:32.1Z,2,REGULAR,substitution,in,['startperiod'],201569,,,1610612745,31,30,2023-01-15T20:38:51Z,1470000,False,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-01-15T20:38:45.1Z,2,REGULAR,period,start,[],0,,,1610612745,31,30,2023-01-15T20:38:52Z,1480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M45.00S,2023-01-15T20:39:01.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201569,8.804204993429693,39.03186274509803,1610612745,31,32,2023-01-15T20:40:18Z,1490000,False,55.0,30.0,1,left,E. Gordon 6' Hook (10 PTS) (U. Garuba 1 AST),"[201569, 1630586]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Gordon,E. Gordon,,,6.26,Made,,,,,10.0,U. Garuba,1630586.0,1.0,,,,,,
152,PT11M45.00S,2023-01-15T20:39:06.9Z,2,REGULAR,foul,personal,['1freethrow'],1629650,,,1610612745,31,32,2023-01-15T20:39:13Z,1510000,False,,,0,,M. Brown shooting personal FOUL (1 PF) (Gordon 1 FT),"[1629650, 201569]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,202058.0,1.0,0.0,Brown,M. Brown,Gordon,201569.0,,,,,,,,,,,,,,,,
154,PT11M45.00S,2023-01-15T20:39:27.6Z,2,REGULAR,freethrow,1 of 1,[],201569,,,1610612745,31,32,2023-01-15T20:40:13Z,1530000,False,,,0,,MISS E. Gordon Free Throw 1 of 1,[201569],1610612745.0,HOU,,,,,,,,,,,,Gordon,E. Gordon,,,,Missed,,,,,,,,,,,,,,
158,PT11M39.00S,2023-01-15T20:39:33.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,31,32,2023-01-15T20:40:13Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,
155,PT11M39.00S,2023-01-15T20:40:11.1Z,2,REGULAR,jumpball,recovered,[],0,,,1610612745,31,32,2023-01-15T20:40:11Z,1550000,False,,,0,,Jump Ball U. Garuba vs. M. Brown: Tip to Team (HOU),"[1630586, 1629650]",1610612745.0,HOU,lodgedball,Team (HOU),Garuba,1630586.0,Brown,1629650.0,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M28.00S,2023-01-15T20:40:41.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631106,9.247700394218143,50.0,1610612745,31,32,2023-01-15T20:41:02Z,1580000,False,0.0,34.0,1,left,MISS T. Eason driving floating Shot,[1631106],1610612745.0,HOU,driving floating,,,,,,Restricted Area,0-8 Center,,,,Eason,T. Eason,,,3.44,Missed,,,,,,,,,,,,,,
160,PT11M27.00S,2023-01-15T20:40:42.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,31,32,2023-01-15T20:41:02Z,1590000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,159.0,,,,,,,,,,,,,
162,PT11M15.00S,2023-01-15T20:41:06.0Z,2,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612746,31,32,2023-01-15T20:41:11Z,1610000,False,,,0,,N. Powell bad pass out-of-bounds TURNOVER (1 TO),[1626181],1610612746.0,LAC,bad pass,,,,,,Above the Break 3,24+ Right Center,1193.0,,,Powell,N. Powell,,,,,,,,,,,,,1.0,,,,,
163,PT11M00.00S,2023-01-15T20:41:23.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631102,14.109724047306173,49.50980392156863,1610612745,31,34,2023-01-15T20:41:28Z,1620000,False,2.0,80.0,1,left,T. Washington Jr. 8' driving floating Jump Shot (2 PTS) (U. Garuba 2 AST),"[1631102, 1630586]",1610612745.0,HOU,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Washington Jr.,T. Washington Jr.,,,8.01,Made,,,,,2.0,U. Garuba,1630586.0,2.0,,,,,,
165,PT10M45.00S,2023-01-15T20:41:39.4Z,2,REGULAR,3pt,Jump Shot,[],202704,69.03745072273324,77.20588235294117,1610612746,31,34,2023-01-15T20:41:48Z,1640000,False,136.0,239.0,1,right,MISS R. Jackson 27' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Jackson,R. Jackson,,,27.46,Missed,,,,,,,,,,,,,,
166,PT10M41.00S,2023-01-15T20:41:43.4Z,2,REGULAR,rebound,defensive,[],1630586,,,1610612745,31,34,2023-01-15T20:41:44Z,1650000,False,,,0,,U. Garuba REBOUND (Off:0 Def:1),[1630586],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Garuba,U. Garuba,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,
168,PT10M30.00S,2023-01-15T20:42:10.3Z,2,REGULAR,3pt,Jump Shot,[],1629726,10.036136662286467,4.901960784313729,1610612745,31,37,2023-01-15T20:42:15Z,1670000,False,225.0,42.0,1,left,G. Mathews 3PT  (3 PTS) (T. Eason 1 AST),"[1629726, 1631106]",1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,,,,Mathews,G. Mathews,,,22.93,Made,,,,,3.0,T. Eason,1631106.0,1.0,,,,,,
171,PT10M07.00S,2023-01-15T20:42:47.2Z,2,REGULAR,2pt,Jump Shot,[],1626181,88.35413929040736,68.62745098039215,1610612746,31,37,2023-01-15T20:42:51Z,1700000,False,93.0,57.0,1,right,MISS N. Powell 10' driving bank Shot,[1626181],1610612746.0,LAC,driving bank,,,,,,Mid-Range,8-16 Right,,,,Powell,N. Powell,,,10.92,Missed,,,,,,,,,,,,,,
