actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
440,PT03M56.00S,2022-10-24T03:44:05.2Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612756,64,77,2022-10-24T03:44:08Z,4250000,,,0,,T. Craig REBOUND (Off:2 Def:5),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,438.0,7.0,5.0,2.0,,,,,,,,,,,,,,
441,PT03M50.00S,2022-10-24T03:44:11.2Z,3,REGULAR,3pt,Jump Shot,[],1628470,8.590670170827863,97.05882352941177,1610612756,64,80,2022-10-24T03:44:49Z,4260000,-235.0,28.0,1,left,T. Craig 3PT  (8 PTS) (D. Booker 4 AST),"[1628470, 1626164]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,23.7,Made,,,,,,,,,,,8.0,D. Booker,1626164.0,4.0,,,,
443,PT03M31.00S,2022-10-24T03:44:30.0Z,3,REGULAR,3pt,Jump Shot,[],202694,73.63666228646518,17.892156862745097,1610612746,67,80,2022-10-24T03:44:33Z,4280000,-161.0,195.0,1,right,M. Morris Sr. 25' 3PT  (13 PTS) (P. George 3 AST),"[202694, 202331]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,25.28,Made,,,,,,,,,,,13.0,P. George,202331.0,3.0,,,,
445,PT03M22.00S,2022-10-24T03:44:43.9Z,3,REGULAR,foul,personal,[],202694,,,1610612756,67,80,2022-10-24T03:44:50Z,4300000,,,0,,M. Morris Sr. personal FOUL (1 PF),"[202694, 1629111]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Left Center,,,,,,,1627524.0,1.0,0.0,Landale,1629111.0,,,,,,,,,
447,PT03M22.00S,2022-10-24T03:44:55.2Z,3,REGULAR,substitution,out,[],101108,,,1610612756,67,80,2022-10-24T03:44:58Z,4320000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M22.00S,2022-10-24T03:44:55.2Z,3,REGULAR,substitution,in,[],1626166,,,1610612756,67,80,2022-10-24T03:44:58Z,4330000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M17.00S,2022-10-24T03:45:05.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626164,6.750985545335084,50.98039215686275,1610612756,67,82,2022-10-24T03:45:08Z,4340000,-5.0,11.0,1,left,D. Booker driving DUNK (25 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,,,,,,,25.0,,,,,,,
450,PT02M58.00S,2022-10-24T03:45:23.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202694,92.82194480946123,47.05882352941176,1610612746,69,82,2022-10-24T03:45:26Z,4350000,-15.0,15.0,1,right,M. Morris Sr. turnaround Hook (15 PTS),[202694],1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,,,,15.0,,,,,,,
451,PT02M42.00S,2022-10-24T03:45:38.5Z,3,REGULAR,3pt,Jump Shot,[],1626166,33.163600525624176,68.38235294117646,1610612756,69,82,2022-10-24T03:45:43Z,4360000,-92.0,259.0,1,left,MISS C. Payne 27' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,27.5,Missed,,,,,,,,,,,,,,,,,,
452,PT02M39.00S,2022-10-24T03:45:41.5Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,69,82,2022-10-24T03:45:43Z,4370000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,,,451.0,4.0,3.0,1.0,,,,,,,,,,,,,,
453,PT02M30.00S,2022-10-24T03:45:51.6Z,3,REGULAR,3pt,Jump Shot,[],202331,68.51182654402103,39.70588235294118,1610612746,72,82,2022-10-24T03:45:55Z,4380000,-51.0,243.0,1,right,P. George 24' 3PT pullup (16 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,24.89,Made,,,,,,,,,,,16.0,,,,,,,
454,PT02M28.00S,2022-10-24T03:46:01.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,72,82,2022-10-24T03:46:01Z,4390000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M16.00S,2022-10-24T03:49:16.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.225361366622863,53.92156862745098,1610612756,72,82,2022-10-24T03:49:19Z,4400000,-20.0,6.0,1,left,MISS C. Payne driving Layup,[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,2.05,Missed,,,,,,,,,,,,,,,,,,
456,PT02M13.00S,2022-10-24T03:49:17.8Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,72,82,2022-10-24T03:49:17Z,4410000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:4),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,455.0,5.0,4.0,1.0,,,,,,,,,,,,,,
457,PT02M06.00S,2022-10-24T03:49:24.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202331,93.47897503285151,47.05882352941176,1610612746,72,82,2022-10-24T03:49:32Z,4420000,-15.0,9.0,1,right,MISS P. George running Layup,[202331],1610612746.0,LAC,running,,,George,P. George,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
458,PT02M04.00S,2022-10-24T03:49:26.9Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612756,72,82,2022-10-24T03:49:32Z,4430000,,,0,,J. Landale REBOUND (Off:2 Def:6),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,457.0,8.0,6.0,2.0,,,,,,,,,,,,,,
459,PT01M59.00S,2022-10-24T03:49:32.0Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626164,6.093955321944804,46.81372549019608,1610612756,72,84,2022-10-24T03:50:22Z,4440000,16.0,5.0,1,left,D. Booker driving floating bank Jump Shot (27 PTS),[1626164],1610612756.0,PHX,driving floating bank,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,,,,27.0,,,,,,,
460,PT01M41.00S,2022-10-24T03:49:50.0Z,3,REGULAR,3pt,Jump Shot,[],202331,67.59198423127464,52.94117647058824,1610612746,72,84,2022-10-24T03:49:58Z,4450000,15.0,252.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,25.25,Missed,,,,,,,,,,,,,,,,,,
461,PT01M41.00S,2022-10-24T03:49:50.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,72,84,2022-10-24T03:49:58Z,4460000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,460.0,,,,,,,,,,,,,,,,,
463,PT01M41.00S,2022-10-24T03:49:58.1Z,3,REGULAR,substitution,out,[],1629111,,,1610612756,72,84,2022-10-24T03:50:04Z,4480000,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M41.00S,2022-10-24T03:49:58.1Z,3,REGULAR,substitution,in,[],1627814,,,1610612756,72,84,2022-10-24T03:50:04Z,4490000,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M21.00S,2022-10-24T03:50:30.2Z,3,REGULAR,3pt,Jump Shot,[],1628470,19.760183968462556,92.40196078431373,1610612756,72,84,2022-10-24T03:50:35Z,4500000,-212.0,133.0,1,left,MISS T. Craig 25' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
466,PT01M16.00S,2022-10-24T03:50:35.2Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,72,84,2022-10-24T03:50:35Z,4510000,,,0,,P. George REBOUND (Off:0 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,465.0,6.0,6.0,0.0,,,,,,,,,,,,,,
467,PT01M11.00S,2022-10-24T03:50:39.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203496,70.08869908015768,26.715686274509807,1610612746,72,84,2022-10-24T03:57:08Z,4520000,-116.0,229.0,1,right,MISS R. Covington 25' running 3PT,[203496],1610612746.0,LAC,running,,,Covington,R. Covington,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
468,PT01M10.00S,2022-10-24T03:50:40.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,72,84,2022-10-24T03:51:21Z,4530000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,467.0,,,,,,,,,,,,,,,,,
470,PT01M10.00S,2022-10-24T03:50:52.0Z,3,REGULAR,substitution,out,[],202694,,,1610612756,72,84,2022-10-24T03:50:57Z,4550000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M10.00S,2022-10-24T03:50:52.0Z,3,REGULAR,substitution,out,[],202331,,,1610612756,72,84,2022-10-24T03:50:57Z,4560000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M10.00S,2022-10-24T03:50:52.0Z,3,REGULAR,substitution,in,[],1626181,,,1610612756,72,84,2022-10-24T03:50:57Z,4570000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M10.00S,2022-10-24T03:50:52.0Z,3,REGULAR,substitution,in,[],201587,,,1610612756,72,84,2022-10-24T03:50:57Z,4580000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M00.00S,2022-10-24T03:51:17.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,6.4881734559789805,36.51960784313726,1610612756,72,86,2022-10-24T03:51:23Z,4590000,67.0,8.0,1,left,C. Payne 6' turnaround Jump Shot (8 PTS),[1626166],1610612756.0,PHX,turnaround,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,6.79,Made,,,,,,,,,,,8.0,,,,,,,
475,PT00M44.70S,2022-10-24T03:51:35.7Z,3,REGULAR,3pt,Jump Shot,[],202704,74.81931668856767,13.480392156862735,1610612746,72,86,2022-10-24T03:51:40Z,4600000,-183.0,184.0,1,right,MISS R. Jackson 25' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
476,PT00M42.20S,2022-10-24T03:51:38.2Z,3,REGULAR,rebound,offensive,[],203496,,,1610612746,72,86,2022-10-24T03:51:40Z,4610000,,,0,,R. Covington REBOUND (Off:1 Def:3),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Left Center,,,475.0,4.0,3.0,1.0,,,,,,,,,,,,,,
477,PT00M41.30S,2022-10-24T03:51:39.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203496,93.2161629434954,52.205882352941174,1610612746,72,86,2022-10-24T03:51:44Z,4620000,11.0,11.0,1,right,MISS R. Covington putback Layup,[203496],1610612746.0,LAC,putback,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,1.58,Missed,,,,,,,,,,,,,,,,,,
478,PT00M37.80S,2022-10-24T03:51:43.3Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,72,86,2022-10-24T03:51:43Z,4630000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,477.0,3.0,2.0,1.0,,,,,,,,,,,,,,
479,PT00M32.70S,2022-10-24T03:51:48.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,37.00928055190539,73.99662990196079,1610612756,72,86,2022-10-24T03:51:58Z,4640000,-120.0,295.0,1,left,MISS D. Booker 31' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,31.88,Missed,,,,,,,,,,,,,,,,,,
480,PT00M29.00S,2022-10-24T03:51:52.2Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,72,86,2022-10-24T03:51:53Z,4650000,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,479.0,3.0,3.0,0.0,,,,,,,,,,,,,,
481,PT00M09.40S,2022-10-24T03:52:14.6Z,3,REGULAR,foul,offensive,[],1626181,,,1610612746,72,86,2022-10-24T03:58:41Z,4660000,,,0,,N. Powell offensive FOUL (1 PF),"[1626181, 1627814]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,1.0,0.0,Lee,1627814.0,,,,,,,,,
483,PT00M09.40S,2022-10-24T03:52:14.6Z,3,REGULAR,turnover,offensive foul,[],1626181,,,1610612746,72,86,2022-10-24T03:52:14Z,4680000,,,0,,N. Powell offensive foul TURNOVER (2 TO),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,,,,,2.0,,,,,,,,
484,PT00M09.40S,2022-10-24T03:52:35.5Z,3,REGULAR,substitution,out,[],1628470,,,1610612756,72,86,2022-10-24T03:52:42Z,4690000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M09.40S,2022-10-24T03:52:35.5Z,3,REGULAR,substitution,in,[],1629013,,,1610612756,72,86,2022-10-24T03:52:42Z,4700000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M01.60S,2022-10-24T03:52:46.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,25.410643889618925,53.67647058823529,1610612756,72,86,2022-10-24T03:52:51Z,4710000,-18.0,186.0,1,left,MISS D. Booker 18' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,18.73,Missed,,,,,,,,,,,,,,,,,,
487,PT00M01.60S,2022-10-24T03:52:46.6Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612746,72,86,2022-10-24T03:52:51Z,4720000,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Center,,,486.0,2.0,2.0,0.0,,,,,,,,,,,,,,
488,PT00M00.00S,2022-10-24T03:52:52.5Z,3,REGULAR,period,end,[],0,,,1610612746,72,86,2022-10-24T03:52:52Z,4730000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-10-24T03:55:31.2Z,4,REGULAR,substitution,out,['startperiod'],203496,,,1610612746,72,86,2022-10-24T03:55:42Z,4740000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-10-24T03:55:31.2Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612746,72,86,2022-10-24T03:55:42Z,4750000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-10-24T03:55:31.2Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612746,72,86,2022-10-24T03:55:42Z,4760000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-10-24T03:55:31.2Z,4,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,72,86,2022-10-24T03:55:42Z,4770000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-10-24T03:55:31.2Z,4,REGULAR,substitution,in,['startperiod'],1628470,,,1610612746,72,86,2022-10-24T03:55:42Z,4780000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-10-24T03:55:31.2Z,4,REGULAR,substitution,in,['startperiod'],1629111,,,1610612746,72,86,2022-10-24T03:55:42Z,4790000,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-10-24T03:55:50.3Z,4,REGULAR,period,start,[],0,,,1610612756,72,86,2022-10-24T03:55:50Z,4800000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT11M46.00S,2022-10-24T03:56:04.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629111,20.154402102496718,48.774509803921575,1610612756,72,86,2022-10-24T03:56:09Z,4810000,6.0,137.0,1,left,MISS J. Landale 13' Jump Shot,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,13.71,Missed,,,,,,,,,,,,,,,,,,
497,PT11M42.00S,2022-10-24T03:56:08.2Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,72,86,2022-10-24T03:56:09Z,4820000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,496.0,2.0,2.0,0.0,,,,,,,,,,,,,,
498,PT11M33.00S,2022-10-24T03:56:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,92.95335085413929,51.22549019607843,1610612746,74,86,2022-10-24T03:56:21Z,4830000,6.0,14.0,1,right,L. Kennard cutting Layup (2 PTS) (R. Jackson 2 AST),"[1628379, 202704]",1610612746.0,LAC,cutting,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,,,,,,,2.0,R. Jackson,202704.0,2.0,,,,
500,PT11M21.00S,2022-10-24T03:56:29.0Z,4,REGULAR,3pt,Jump Shot,[],1629013,7.539421813403408,97.05882352941177,1610612756,74,86,2022-10-24T03:56:34Z,4850000,-235.0,18.0,1,left,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,23.6,Missed,,,,,,,,,,,,,,,,,,
501,PT11M17.00S,2022-10-24T03:56:33.0Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612756,74,86,2022-10-24T03:56:33Z,4860000,,,0,,T. Craig REBOUND (Off:3 Def:5),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,,,500.0,8.0,5.0,3.0,,,,,,,,,,,,,,
502,PT11M14.00S,2022-10-24T03:56:35.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626166,12.352168199737193,72.77113970588235,1610612756,74,88,2022-10-24T04:19:12Z,4870000,-114.0,64.0,1,left,C. Payne 13' pullup Jump Shot (10 PTS) (T. Craig 2 AST),"[1626166, 1628470]",1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,Mid-Range,8-16 Left,13.05,Made,,,,,,,,,,,10.0,T. Craig,1628470.0,2.0,,,,
504,PT10M59.00S,2022-10-24T03:56:49.6Z,4,REGULAR,3pt,Jump Shot,[],1628379,78.76149802890933,92.15686274509804,1610612746,74,88,2022-10-24T03:56:54Z,4890000,211.0,147.0,1,right,MISS L. Kennard 25' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
505,PT10M56.00S,2022-10-24T03:56:52.6Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612756,74,88,2022-10-24T03:56:54Z,4900000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,,,504.0,1.0,1.0,0.0,,,,,,,,,,,,,,
506,PT10M51.00S,2022-10-24T03:56:58.5Z,4,REGULAR,3pt,Jump Shot,[],1629111,32.24375821287779,63.23529411764706,1610612756,74,88,2022-10-24T03:57:04Z,4910000,-66.0,251.0,1,left,MISS J. Landale 25' 3PT,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
507,PT10M47.00S,2022-10-24T03:57:02.5Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612746,74,88,2022-10-24T03:57:04Z,4920000,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,506.0,3.0,3.0,0.0,,,,,,,,,,,,,,
508,PT10M42.00S,2022-10-24T03:57:13.1Z,4,REGULAR,foul,offensive,[],1628379,,,1610612746,74,88,2022-10-24T03:57:26Z,4930000,,,0,,L. Kennard offensive FOUL (2 PF),"[1628379, 1629111]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,2.0,0.0,Landale,1629111.0,,,,,,,,,
510,PT10M42.00S,2022-10-24T03:57:13.1Z,4,REGULAR,turnover,offensive foul,[],1628379,,,1610612746,74,88,2022-10-24T03:57:13Z,4950000,,,0,,L. Kennard offensive foul TURNOVER (2 TO),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,,,,,2.0,,,,,,,,
512,PT10M42.00S,2022-10-24T03:58:17.9Z,4,REGULAR,substitution,out,[],1629111,,,1610612756,74,88,2022-10-24T03:58:20Z,4970000,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M42.00S,2022-10-24T03:58:17.9Z,4,REGULAR,substitution,in,[],1629028,,,1610612756,74,88,2022-10-24T03:58:20Z,4980000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT10M30.00S,2022-10-24T03:58:39.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626166,8.459264126149804,66.42156862745098,1610612756,74,88,2022-10-24T03:58:42Z,4990000,-82.0,27.0,1,left,MISS C. Payne 8' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,Mid-Range,8-16 Left,8.64,Missed,,,,,,,,,,,,,,,,,,
515,PT10M28.00S,2022-10-24T03:58:41.3Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,74,88,2022-10-24T03:58:42Z,5000000,,,0,,I. Zubac REBOUND (Off:2 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,514.0,6.0,4.0,2.0,,,,,,,,,,,,,,
516,PT10M15.00S,2022-10-24T03:58:53.8Z,4,REGULAR,3pt,Jump Shot,[],201587,81.12680683311433,92.40196078431373,1610612746,74,88,2022-10-24T03:59:01Z,5010000,212.0,125.0,1,right,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,24.61,Missed,,,,,,,,,,,,,,,,,,
517,PT10M10.00S,2022-10-24T03:58:58.8Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612756,74,88,2022-10-24T03:59:01Z,5020000,,,0,,T. Craig REBOUND (Off:3 Def:6),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,516.0,9.0,6.0,3.0,,,,,,,,,,,,,,
518,PT09M52.00S,2022-10-24T03:59:16.0Z,4,REGULAR,3pt,Jump Shot,[],1629013,31.06726346911958,73.5064338235294,1610612756,74,88,2022-10-24T04:19:24Z,5030000,-118.0,240.0,1,left,MISS L. Shamet 26' pullup 3PT,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,26.68,Missed,,,,,,,,,,,,,,,,,,
519,PT09M47.00S,2022-10-24T03:59:21.0Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,74,88,2022-10-24T03:59:22Z,5040000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,518.0,2.0,2.0,0.0,,,,,,,,,,,,,,
520,PT09M34.00S,2022-10-24T03:59:34.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,93.74178712220763,51.71568627450981,1610612746,74,88,2022-10-24T03:59:39Z,5050000,9.0,6.0,1,right,MISS N. Powell driving bank Shot,[1626181],1610612746.0,LAC,driving bank,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,,
521,PT09M30.00S,2022-10-24T03:59:38.0Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,74,88,2022-10-24T03:59:38Z,5060000,,,0,,I. Zubac REBOUND (Off:3 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,520.0,7.0,4.0,3.0,,,,,,,,,,,,,,
522,PT09M30.00S,2022-10-24T03:59:38.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,76,88,2022-10-24T03:59:38Z,5070000,0.0,0.0,1,right,I. Zubac tip DUNK (2 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,2.0,,,,,,,
