actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
89,PT03M57.00S,2023-01-18T03:21:44.4Z,1,REGULAR,substitution,out,[],1627826,,,1610612755,19,21,2023-01-18T03:22:27Z,880000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M57.00S,2023-01-18T03:21:44.4Z,1,REGULAR,substitution,out,[],202699,,,1610612755,19,21,2023-01-18T03:22:27Z,890000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M57.00S,2023-01-18T03:21:44.4Z,1,REGULAR,substitution,in,[],201587,,,1610612755,19,21,2023-01-18T03:22:27Z,900000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M57.00S,2023-01-18T03:21:44.4Z,1,REGULAR,substitution,in,[],1627777,,,1610612755,19,21,2023-01-18T03:22:27Z,910000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M55.00S,2023-01-18T03:22:42.5Z,1,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,19,21,2023-01-18T03:23:02Z,920000,False,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (1 TO),[203954],1610612755.0,PHI,bad pass,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left,,,,,,,,,,201246.0,,,,,,,,1.0,,
94,PT03M33.00S,2023-01-18T03:23:13.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626181,94.13600525624179,53.431372549019606,1610612746,21,21,2023-01-18T03:23:24Z,930000,False,17.0,3.0,1,right,N. Powell driving Layup (2 PTS),[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,2.0,,,,,,,,,,,,,
95,PT03M19.00S,2023-01-18T03:23:29.4Z,1,REGULAR,foul,personal,['2freethrow'],202694,,,1610612755,21,21,2023-01-18T03:23:42Z,940000,False,,,0,,M. Morris Sr. shooting personal FOUL (1 PF) (Harden 2 FT),"[202694, 201935]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,202037.0,1.0,0.0,Harden,201935.0,,,,,,
97,PT03M19.00S,2023-01-18T03:23:59.1Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,21,22,2023-01-18T03:23:59Z,960000,False,,,0,,J. Harden Free Throw 1 of 2 (3 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
98,PT03M19.00S,2023-01-18T03:23:59.7Z,1,REGULAR,substitution,out,[],202694,,,1610612755,21,22,2023-01-18T03:24:12Z,970000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M19.00S,2023-01-18T03:23:59.7Z,1,REGULAR,substitution,in,[],203496,,,1610612755,21,22,2023-01-18T03:24:12Z,980000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M19.00S,2023-01-18T03:24:31.2Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,21,23,2023-01-18T03:24:31Z,990000,False,,,0,,J. Harden Free Throw 2 of 2 (4 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
101,PT03M06.00S,2023-01-18T03:24:47.9Z,1,REGULAR,foul,personal,[],200782,,,1610612746,21,23,2023-01-18T03:24:53Z,1000000,False,,,0,,P. Tucker personal FOUL (1 PF),"[200782, 202695]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,8-16 Right,,,,,,,,,,202037.0,1.0,0.0,Leonard,202695.0,,,,,,
103,PT03M06.00S,2023-01-18T03:24:56.8Z,1,REGULAR,substitution,out,[],201935,,,1610612746,21,23,2023-01-18T03:25:00Z,1020000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M06.00S,2023-01-18T03:24:56.8Z,1,REGULAR,substitution,out,[],200782,,,1610612746,21,23,2023-01-18T03:25:00Z,1030000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M06.00S,2023-01-18T03:24:56.8Z,1,REGULAR,substitution,in,[],1629003,,,1610612746,21,23,2023-01-18T03:25:00Z,1040000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M06.00S,2023-01-18T03:24:56.8Z,1,REGULAR,substitution,in,[],202699,,,1610612746,21,23,2023-01-18T03:25:00Z,1050000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M52.00S,2023-01-18T03:25:24.0Z,1,REGULAR,3pt,Jump Shot,[],202695,66.01511169513799,50.98039215686275,1610612746,21,23,2023-01-18T03:25:30Z,1060000,False,5.0,267.0,1,right,MISS K. Leonard 26' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,26.7,Missed,,,,,,,,,,,,,,,,,,
108,PT02M46.00S,2023-01-18T03:25:30.0Z,1,REGULAR,rebound,offensive,[],202695,,,1610612746,21,23,2023-01-18T03:25:30Z,1070000,False,,,0,,K. Leonard REBOUND (Off:1 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,107.0,2.0,1.0,1.0,,,,,,,,,,,,,,
109,PT02M42.00S,2023-01-18T03:25:33.5Z,1,REGULAR,turnover,lost ball,[],202695,,,1610612746,21,23,2023-01-18T03:25:40Z,1080000,False,,,0,,K. Leonard lost ball TURNOVER (1 TO),"[202695, 202699]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Harris,202699.0
110,PT02M42.00S,2023-01-18T03:25:33.5Z,1,REGULAR,steal,,[],202699,,,1610612755,21,23,2023-01-18T03:26:38Z,1090000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
111,PT02M38.00S,2023-01-18T03:25:37.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630178,7.539421813403408,46.81372549019608,1610612755,21,23,2023-01-18T03:25:45Z,1100000,False,16.0,18.0,1,left,MISS T. Maxey running Layup - blocked,"[1630178, 201587]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,Batum,201587.0,,,,,,,,,,,
112,PT02M38.00S,2023-01-18T03:25:37.6Z,1,REGULAR,block,,[],201587,,,1610612755,21,23,2023-01-18T03:25:39Z,1110000,False,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
113,PT02M32.00S,2023-01-18T03:25:43.6Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,21,23,2023-01-18T03:25:45Z,1120000,False,,,0,,J. Embiid REBOUND (Off:2 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,111.0,4.0,2.0,2.0,,,,,,,,,,,,,,
114,PT02M32.00S,2023-01-18T03:25:43.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",203954,5.590000152587891,50.0,1610612755,21,25,2023-01-18T03:25:53Z,1130000,False,0.0,0.0,1,left,J. Embiid putback Layup (13 PTS),[203954],1610612755.0,PHI,putback,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,13.0,,,,,,,,,,,,,
115,PT02M13.00S,2023-01-18T03:26:01.6Z,1,REGULAR,3pt,Jump Shot,[],202695,67.59198423127464,46.81372549019608,1610612746,21,25,2023-01-18T03:34:07Z,1140000,False,-16.0,252.0,1,right,MISS K. Leonard 25' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,25.26,Missed,,,,,,,,,,,,,,,,,,
116,PT02M10.00S,2023-01-18T03:26:04.6Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,21,25,2023-01-18T03:26:11Z,1150000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,115.0,2.0,2.0,0.0,,,,,,,,,,,,,,
117,PT02M07.00S,2023-01-18T03:26:09.9Z,1,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,21,25,2023-01-18T03:26:16Z,1160000,False,,,0,,J. Embiid lost ball out-of-bounds TURNOVER (2 TO),[203954],1610612755.0,PHI,lost ball,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,202037.0,,,,,,,,2.0,,
118,PT02M07.00S,2023-01-18T03:26:13.4Z,1,REGULAR,substitution,out,[],203954,,,1610612746,21,25,2023-01-18T03:26:17Z,1170000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M07.00S,2023-01-18T03:26:13.4Z,1,REGULAR,substitution,in,[],1626149,,,1610612746,21,25,2023-01-18T03:26:17Z,1180000,False,,,0,,SUB in: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M52.00S,2023-01-18T03:26:49.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612746,21,25,2023-01-18T03:26:54Z,1190000,False,,,0,,T. Maxey personal FOUL (1 PF) (Leonard 2 FT),"[1630178, 202695]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,202037.0,1.0,0.0,Leonard,202695.0,,,,,,
122,PT01M52.00S,2023-01-18T03:27:13.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],202695,,,1610612746,22,25,2023-01-18T03:27:39Z,1210000,False,,,0,,K. Leonard Free Throw 1 of 2 (5 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
123,PT01M52.00S,2023-01-18T03:27:13.9Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,22,25,2023-01-18T03:27:16Z,1220000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M52.00S,2023-01-18T03:27:13.9Z,1,REGULAR,substitution,in,[],202704,,,1610612746,22,25,2023-01-18T03:27:16Z,1230000,False,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M52.00S,2023-01-18T03:27:13.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],202695,,,1610612746,22,25,2023-01-18T03:27:39Z,1240000,False,,,0,,MISS K. Leonard Free Throw 2 of 2,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
126,PT01M50.00S,2023-01-18T03:27:15.4Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612755,22,25,2023-01-18T03:27:39Z,1250000,False,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,
127,PT01M36.00S,2023-01-18T03:27:52.2Z,1,REGULAR,turnover,bad pass,[],1629003,,,1610612755,22,25,2023-01-18T03:27:55Z,1260000,False,,,0,,S. Milton bad pass TURNOVER (1 TO),"[1629003, 202704]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Jackson,202704.0
128,PT01M36.00S,2023-01-18T03:27:52.2Z,1,REGULAR,steal,,[],202704,,,1610612746,22,25,2023-01-18T03:27:54Z,1270000,False,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
129,PT01M30.00S,2023-01-18T03:27:57.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203496,68.38042049934297,30.882352941176478,1610612746,22,25,2023-01-18T03:28:05Z,1280000,False,-96.0,245.0,1,right,MISS R. Covington 26' running 3PT,[203496],1610612746.0,LAC,running,,,Covington,R. Covington,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
130,PT01M27.00S,2023-01-18T03:28:00.7Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,22,25,2023-01-18T03:28:05Z,1290000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT01M21.00S,2023-01-18T03:28:06.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202699,7.539421813403408,44.11764705882353,1610612755,22,27,2023-01-18T03:38:54Z,1300000,False,29.0,18.0,1,left,T. Harris running Layup (2 PTS) (T. Maxey 1 AST),"[202699, 1630178]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.47,Made,,,,,2.0,,,,,,,,T. Maxey,1630178.0,1.0,,,
133,PT01M04.00S,2023-01-18T03:28:23.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202695,92.42772667542707,45.34313725490197,1610612746,22,27,2023-01-18T03:39:12Z,1320000,False,-23.0,19.0,1,right,MISS K. Leonard driving bank Hook,[202695],1610612746.0,LAC,driving bank,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
134,PT01M04.00S,2023-01-18T03:28:23.0Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,22,27,2023-01-18T03:28:42Z,1330000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,133.0,2.0,2.0,0.0,,,,,,,,,,,,,,
135,PT01M02.00S,2023-01-18T03:28:27.4Z,1,REGULAR,foul,personal,['2freethrow'],203496,,,1610612755,22,27,2023-01-18T03:28:42Z,1340000,False,,,0,,R. Covington shooting personal FOUL (1 PF) (Milton 2 FT),"[203496, 1629003]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202037.0,1.0,0.0,Milton,1629003.0,,,,,,
137,PT01M02.00S,2023-01-18T03:28:51.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629003,,,1610612755,22,28,2023-01-18T03:28:51Z,1360000,False,,,0,,S. Milton Free Throw 1 of 2 (1 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
138,PT01M02.00S,2023-01-18T03:29:09.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629003,,,1610612755,22,29,2023-01-18T03:29:09Z,1370000,False,,,0,,S. Milton Free Throw 2 of 2 (2 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
139,PT00M49.30S,2023-01-18T03:29:23.1Z,1,REGULAR,3pt,Jump Shot,[],1626181,73.63666228646518,14.705882352941174,1610612746,25,29,2023-01-18T03:29:28Z,1380000,False,-176.0,195.0,1,right,N. Powell 26' 3PT  (5 PTS) (R. Covington 1 AST),"[1626181, 203496]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.32,Made,,,,,5.0,,,,,,,,R. Covington,203496.0,1.0,,,
141,PT00M35.10S,2023-01-18T03:29:40.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,13.452693823915894,38.48039215686274,1610612755,25,31,2023-01-18T03:29:44Z,1400000,False,58.0,74.0,1,left,T. Harris 9' step back Jump Shot (4 PTS),[202699],1610612755.0,PHI,step back,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,9.38,Made,,,,,4.0,,,,,,,,,,,,,
142,PT00M22.20S,2023-01-18T03:29:56.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202695,93.2161629434954,50.73529411764706,1610612746,27,31,2023-01-18T03:29:59Z,1410000,False,4.0,11.0,1,right,K. Leonard driving DUNK (7 PTS) (R. Jackson 1 AST),"[202695, 202704]",1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.19,Made,,,,,7.0,,,,,,,,R. Jackson,202704.0,1.0,,,
145,PT00M01.70S,2023-01-18T03:30:40.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,14.241130091984232,47.05882352941176,1610612755,27,33,2023-01-18T03:30:49Z,1430000,False,15.0,81.0,1,left,T. Maxey 8' driving floating Jump Shot (2 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,8.27,Made,,,,,2.0,,,,,,,,,,,,,
147,PT00M01.70S,2023-01-18T03:30:42.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626181,,,1610612755,27,33,2023-01-18T03:30:48Z,1450000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Maxey 1 FT),"[1626181, 1630178]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202049.0,1.0,0.0,Maxey,1630178.0,,,,,,
149,PT00M01.70S,2023-01-18T03:31:15.5Z,1,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,27,34,2023-01-18T03:31:15Z,1470000,False,,,0,,T. Maxey Free Throw 1 of 1 (3 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
150,PT00M01.10S,2023-01-18T03:31:20.1Z,1,REGULAR,turnover,bad pass,[],203496,,,1610612746,27,34,2023-01-18T03:31:29Z,1480000,False,,,0,,R. Covington bad pass TURNOVER (1 TO),"[203496, 202699]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Harris,202699.0
151,PT00M01.10S,2023-01-18T03:31:20.1Z,1,REGULAR,steal,,[],202699,,,1610612755,27,34,2023-01-18T03:31:22Z,1490000,False,,,0,,T. Harris STEAL (2 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2023-01-18T03:31:23.4Z,1,REGULAR,period,end,[],0,,,1610612755,27,34,2023-01-18T03:31:23Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-01-18T03:33:56.0Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612755,27,34,2023-01-18T03:34:49Z,1510000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-01-18T03:33:56.0Z,2,REGULAR,substitution,in,['startperiod'],1627826,,,1610612755,27,34,2023-01-18T03:34:49Z,1520000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-01-18T03:34:59.3Z,2,REGULAR,period,start,[],0,,,1610612746,27,34,2023-01-18T03:34:59Z,1530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M43.00S,2023-01-18T03:35:15.9Z,2,REGULAR,turnover,bad pass,[],203496,,,1610612746,27,34,2023-01-18T03:35:20Z,1540000,False,,,0,,R. Covington bad pass TURNOVER (2 TO),"[203496, 202699]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Harris,202699.0
157,PT11M43.00S,2023-01-18T03:35:15.9Z,2,REGULAR,steal,,[],202699,,,1610612755,27,34,2023-01-18T03:35:17Z,1550000,False,,,0,,T. Harris STEAL (3 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
158,PT11M35.00S,2023-01-18T03:35:24.5Z,2,REGULAR,foul,personal,['2freethrow'],203496,,,1610612755,27,34,2023-01-18T03:35:30Z,1560000,False,,,0,,R. Covington shooting personal FOUL (2 PF) (Harris 2 FT),"[203496, 202699]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,202037.0,2.0,0.0,Harris,202699.0,,,,,,
160,PT11M35.00S,2023-01-18T03:35:52.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202699,,,1610612755,27,34,2023-01-18T03:35:52Z,1580000,False,,,0,,MISS T. Harris Free Throw 1 of 2,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
161,PT11M35.00S,2023-01-18T03:35:52.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,27,34,2023-01-18T03:35:52Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,
162,PT11M35.00S,2023-01-18T03:36:06.3Z,2,REGULAR,substitution,out,[],203496,,,1610612755,27,34,2023-01-18T03:36:10Z,1600000,False,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M35.00S,2023-01-18T03:36:06.3Z,2,REGULAR,substitution,in,[],202331,,,1610612755,27,34,2023-01-18T03:36:10Z,1610000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M35.00S,2023-01-18T03:36:22.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202699,,,1610612755,27,35,2023-01-18T03:36:22Z,1620000,False,,,0,,T. Harris Free Throw 2 of 2 (5 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
165,PT11M20.00S,2023-01-18T03:36:39.3Z,2,REGULAR,3pt,Jump Shot,[],201587,70.48291721419186,78.92156862745098,1610612746,27,35,2023-01-18T03:36:45Z,1630000,False,145.0,225.0,1,right,MISS N. Batum 26' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,26.75,Missed,,,,,,,,,,,,,,,,,,
166,PT11M16.00S,2023-01-18T03:36:43.3Z,2,REGULAR,rebound,offensive,[],202331,,,1610612746,27,35,2023-01-18T03:36:45Z,1640000,False,,,0,,P. George REBOUND (Off:1 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,165.0,3.0,2.0,1.0,,,,,,,,,,,,,,
167,PT11M14.00S,2023-01-18T03:36:45.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,73.76806833114324,13.970588235294116,1610612746,27,35,2023-01-18T03:36:49Z,1650000,False,-180.0,194.0,1,right,MISS N. Powell 26' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
168,PT11M12.00S,2023-01-18T03:36:47.4Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,27,35,2023-01-18T03:36:49Z,1660000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,167.0,3.0,3.0,0.0,,,,,,,,,,,,,,
169,PT11M04.00S,2023-01-18T03:36:55.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,7.933639947437584,54.90196078431372,1610612755,27,35,2023-01-18T03:36:59Z,1670000,False,-25.0,22.0,1,left,MISS T. Harris driving Layup - blocked,"[202699, 1627826]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,Zubac,1627826.0,,,,,,,,,,,
170,PT11M04.00S,2023-01-18T03:36:55.1Z,2,REGULAR,block,,[],1627826,,,1610612755,27,35,2023-01-18T03:36:57Z,1680000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
171,PT11M02.00S,2023-01-18T03:36:57.1Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,27,35,2023-01-18T03:36:59Z,1690000,False,,,0,,P. George REBOUND (Off:1 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,169.0,4.0,3.0,1.0,,,,,,,,,,,,,,
172,PT10M57.00S,2023-01-18T03:37:03.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,89.6681997371879,42.15686274509803,1610612746,27,35,2023-01-18T03:37:11Z,1700000,False,-39.0,45.0,1,right,MISS P. George fadeaway bank Shot,[202331],1610612746.0,LAC,fadeaway bank,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,,
173,PT10M57.00S,2023-01-18T03:37:03.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,27,35,2023-01-18T03:37:11Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,172.0,,,,,,,,,,,,,,,,,
