actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
171,PT09M02.00S,2022-11-07T03:40:25.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,11.875821287779246,55.63725490196079,1610612746,31,34,2022-11-07T03:40:32Z,1690000,-28.0,59.0,1,left,MISS I. Zubac 6' floating Shot,[1627826],1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,,,,
173,PT08M58.00S,2022-11-07T03:40:29.8Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,31,34,2022-11-07T03:40:32Z,1710000,,,0,,W. Kessler REBOUND (Off:0 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,171.0,4.0,4.0,0.0,,
174,PT08M51.00S,2022-11-07T03:40:38.3Z,2,REGULAR,foul,personal,['2freethrow'],203496,,,1610612762,31,34,2022-11-07T03:40:44Z,1720000,,,0,,R. Covington shooting personal FOUL (1 PF) (Horton-Tucker 2 FT),"[203496, 1629659]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,2003.0,1.0,0.0,Horton-Tucker,1629659.0,,,,,,
176,PT08M51.00S,2022-11-07T03:41:36.2Z,2,REGULAR,freethrow,1 of 2,[],1629659,,,1610612762,31,35,2022-11-07T03:41:36Z,1740000,,,0,,T. Horton-Tucker Free Throw 1 of 2 (4 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
177,PT08M51.00S,2022-11-07T03:41:52.3Z,2,REGULAR,freethrow,2 of 2,[],1629659,,,1610612762,31,36,2022-11-07T03:41:52Z,1750000,,,0,,T. Horton-Tucker Free Throw 2 of 2 (5 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
178,PT08M47.00S,2022-11-07T03:42:02.2Z,2,REGULAR,foul,personal,[],1629638,,,1610612746,31,36,2022-11-07T03:42:10Z,1760000,,,0,,N. Alexander-Walker personal FOUL (2 PF),"[1629638, 202704]",1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,204059.0,2.0,0.0,Jackson,202704.0,,,,,,
180,PT08M41.00S,2022-11-07T03:42:37.4Z,2,REGULAR,3pt,Jump Shot,[],1626181,32.90078843626807,63.970588235294116,1610612746,31,36,2022-11-07T03:42:42Z,1780000,-70.0,257.0,1,left,MISS N. Powell 26' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,,,,,
181,PT08M38.00S,2022-11-07T03:42:40.4Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612762,31,36,2022-11-07T03:42:42Z,1790000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,180.0,1.0,1.0,0.0,,
182,PT08M33.00S,2022-11-07T03:42:46.6Z,2,REGULAR,3pt,Jump Shot,[],203903,69.4316688567674,68.38235294117646,1610612762,31,39,2022-11-07T03:43:13Z,1800000,92.0,235.0,1,right,J. Clarkson 25' 3PT pullup (13 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.21,Made,13.0,,,,,,,,,,,,,,,,,
183,PT08M33.00S,2022-11-07T03:42:51.9Z,2,REGULAR,foul,personal,['1freethrow'],203496,,,1610612762,31,39,2022-11-07T03:43:27Z,1810000,,,0,,R. Covington shooting personal FOUL (2 PF) (Clarkson 1 FT),"[203496, 203903]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627526.0,2.0,0.0,Clarkson,203903.0,,,,,,
185,PT08M33.00S,2022-11-07T03:43:04.6Z,2,REGULAR,substitution,out,[],1629659,,,1610612762,31,39,2022-11-07T03:43:07Z,1830000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M33.00S,2022-11-07T03:43:04.6Z,2,REGULAR,substitution,in,[],1627736,,,1610612762,31,39,2022-11-07T03:43:07Z,1840000,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M33.00S,2022-11-07T03:43:18.8Z,2,REGULAR,freethrow,1 of 1,[],203903,,,1610612762,31,40,2022-11-07T03:43:18Z,1850000,,,0,,J. Clarkson Free Throw 1 of 1 (14 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
188,PT08M17.00S,2022-11-07T03:43:36.2Z,2,REGULAR,3pt,Jump Shot,[],202694,30.929697766097235,66.42156862745098,1610612746,34,40,2022-11-07T03:43:42Z,1860000,-82.0,238.0,1,left,M. Morris Sr. 25' 3PT  (11 PTS) (R. Covington 1 AST),"[202694, 203496]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,25.2,Made,11.0,R. Covington,203496.0,1.0,,,,,,,,,,,,,,
190,PT07M53.00S,2022-11-07T03:44:01.0Z,2,REGULAR,3pt,Jump Shot,[],203903,71.66557161629436,17.40196078431373,1610612762,34,43,2022-11-07T03:44:07Z,1880000,-163.0,214.0,1,right,J. Clarkson 26' 3PT pullup (17 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,26.88,Made,17.0,,,,,,,,,,,,,,,,,
191,PT07M34.00S,2022-11-07T03:44:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,7.670827858081481,45.58823529411765,1610612746,34,43,2022-11-07T03:44:22Z,1890000,22.0,20.0,1,left,MISS N. Powell driving Layup,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
192,PT07M32.00S,2022-11-07T03:44:21.8Z,2,REGULAR,rebound,defensive,[],200752,,,1610612762,34,43,2022-11-07T03:44:22Z,1900000,,,0,,R. Gay REBOUND (Off:0 Def:2),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,191.0,2.0,2.0,0.0,,
193,PT07M28.00S,2022-11-07T03:44:25.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],200752,66.27792378449408,48.774509803921575,1610612762,34,43,2022-11-07T03:44:34Z,1910000,-6.0,264.0,1,right,MISS R. Gay 26' running 3PT,[200752],1610612762.0,UTA,running,,,Gay,R. Gay,,,,,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,
194,PT07M24.00S,2022-11-07T03:44:29.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,34,43,2022-11-07T03:44:34Z,1920000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,193.0,,,,,
196,PT07M24.00S,2022-11-07T03:44:35.4Z,2,REGULAR,substitution,out,[],203496,,,1610612746,34,43,2022-11-07T03:44:55Z,1940000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M24.00S,2022-11-07T03:44:35.4Z,2,REGULAR,substitution,out,[],1626181,,,1610612746,34,43,2022-11-07T03:44:55Z,1950000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M24.00S,2022-11-07T03:44:35.4Z,2,REGULAR,substitution,out,[],200752,,,1610612746,34,43,2022-11-07T03:44:55Z,1960000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M24.00S,2022-11-07T03:44:35.4Z,2,REGULAR,substitution,in,[],202331,,,1610612746,34,43,2022-11-07T03:44:55Z,1970000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M24.00S,2022-11-07T03:44:35.4Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,34,43,2022-11-07T03:44:55Z,1980000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M24.00S,2022-11-07T03:44:35.4Z,2,REGULAR,substitution,in,[],203482,,,1610612746,34,43,2022-11-07T03:44:55Z,1990000,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M13.00S,2022-11-07T03:45:02.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629611,6.619579500657039,49.754901960784316,1610612746,36,43,2022-11-07T03:45:05Z,2000000,1.0,10.0,1,left,T. Mann cutting DUNK (6 PTS) (I. Zubac 1 AST),"[1629611, 1627826]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.98,Made,6.0,I. Zubac,1627826.0,1.0,,,,,,,,,,,,,,
204,PT06M59.00S,2022-11-07T03:45:15.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,86.85939553219448,37.231924019607845,1610612762,36,43,2022-11-07T03:55:56Z,2020000,-64.0,71.0,1,right,MISS N. Alexander-Walker 9' driving floating Shot,[1629638],1610612762.0,UTA,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Left,9.55,Missed,,,,,,,,,,,,,,,,,,
205,PT06M56.00S,2022-11-07T03:45:18.9Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,36,43,2022-11-07T03:45:20Z,2030000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,204.0,2.0,2.0,0.0,,
206,PT06M48.00S,2022-11-07T03:45:26.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629611,8.853482260183966,48.774509803921575,1610612746,38,43,2022-11-07T03:45:33Z,2040000,6.0,31.0,1,left,T. Mann running Layup (8 PTS) (M. Morris Sr. 1 AST),"[1629611, 202694]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.13,Made,8.0,M. Morris Sr.,202694.0,1.0,,,,,,,,,,,,,,
208,PT06M32.00S,2022-11-07T03:45:42.5Z,2,REGULAR,3pt,Jump Shot,[],1627736,65.3580814717477,59.55882352941176,1610612762,38,43,2022-11-07T03:45:48Z,2060000,48.0,273.0,1,right,MISS M. Beasley 27' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,27.73,Missed,,,,,,,,,,,,,,,,,,
209,PT06M32.00S,2022-11-07T03:45:42.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,38,43,2022-11-07T03:45:48Z,2070000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,208.0,,,,,
210,PT06M32.00S,2022-11-07T03:45:50.0Z,2,REGULAR,foul,personal,[],203482,,,1610612746,38,43,2022-11-07T03:45:58Z,2080000,,,0,,K. Olynyk loose ball personal FOUL (1 PF),"[203482, 202331]",1610612762.0,UTA,loose ball,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2003.0,1.0,0.0,George,202331.0,,,,,,
212,PT06M32.00S,2022-11-07T03:45:59.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,38,43,2022-11-07T03:45:59Z,2100000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M32.00S,2022-11-07T03:48:16.1Z,2,REGULAR,substitution,out,[],203903,,,1610612746,38,43,2022-11-07T03:48:46Z,2110000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M32.00S,2022-11-07T03:48:16.1Z,2,REGULAR,substitution,out,[],1629638,,,1610612746,38,43,2022-11-07T03:48:46Z,2120000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M32.00S,2022-11-07T03:48:16.1Z,2,REGULAR,substitution,out,[],1631117,,,1610612746,38,43,2022-11-07T03:48:46Z,2130000,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M32.00S,2022-11-07T03:48:16.1Z,2,REGULAR,substitution,in,[],1629012,,,1610612746,38,43,2022-11-07T03:48:46Z,2140000,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M32.00S,2022-11-07T03:48:16.1Z,2,REGULAR,substitution,in,[],201144,,,1610612746,38,43,2022-11-07T03:48:46Z,2150000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M32.00S,2022-11-07T03:48:16.1Z,2,REGULAR,substitution,in,[],1628374,,,1610612746,38,43,2022-11-07T03:48:46Z,2160000,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M18.00S,2022-11-07T03:49:07.2Z,2,REGULAR,2pt,Jump Shot,[],202694,11.432325886990796,67.75811887254902,1610612746,38,43,2022-11-07T03:49:12Z,2170000,-89.0,55.0,1,left,MISS M. Morris Sr. 10' turnaround fadeaway Shot,[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Left,10.45,Missed,,,,,,,,,,,,,,,,,,
220,PT06M14.00S,2022-11-07T03:49:11.2Z,2,REGULAR,rebound,defensive,[],1629012,,,1610612762,38,43,2022-11-07T03:49:12Z,2180000,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,219.0,1.0,1.0,0.0,,
221,PT06M07.00S,2022-11-07T03:49:17.3Z,2,REGULAR,3pt,Jump Shot,[],1629012,79.28712220762155,92.8921568627451,1610612762,38,43,2022-11-07T03:49:22Z,2190000,214.0,142.0,1,right,MISS C. Sexton 25' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
222,PT06M03.00S,2022-11-07T03:49:21.7Z,2,REGULAR,rebound,offensive,[],1627736,,,1610612762,38,43,2022-11-07T03:49:21Z,2200000,,,0,,M. Beasley REBOUND (Off:1 Def:0),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,221.0,1.0,0.0,1.0,,
223,PT06M01.00S,2022-11-07T03:49:23.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201144,69.69448094612352,75.24509803921569,1610612762,38,46,2022-11-07T03:49:30Z,2210000,126.0,232.0,1,right,M. Conley 26' 3PT  (8 PTS) (L. Markkanen 3 AST),"[201144, 1628374]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,26.45,Made,8.0,L. Markkanen,1628374.0,3.0,,,,,,,,,,,,,,
225,PT05M41.00S,2022-11-07T03:49:43.0Z,2,REGULAR,3pt,Jump Shot,[],202331,33.55781865965835,64.2156862745098,1610612746,38,46,2022-11-07T03:57:48Z,2230000,-71.0,263.0,1,left,MISS P. George 27' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,27.23,Missed,,,,,,,,,,,,,,,,,,
226,PT05M40.00S,2022-11-07T03:49:44.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,38,46,2022-11-07T03:49:48Z,2240000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,225.0,,,,,
228,PT05M40.00S,2022-11-07T03:49:50.0Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,38,46,2022-11-07T03:50:00Z,2260000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M40.00S,2022-11-07T03:49:50.0Z,2,REGULAR,substitution,in,[],201587,,,1610612746,38,46,2022-11-07T03:50:00Z,2270000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M31.00S,2022-11-07T03:50:18.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629611,8.065045992115643,55.14705882352941,1610612746,40,46,2022-11-07T03:50:22Z,2280000,-26.0,23.0,1,left,T. Mann driving Hook (10 PTS),[1629611],1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.47,Made,10.0,,,,,,,,,,,,,,,,,
231,PT05M13.00S,2022-11-07T03:50:35.5Z,2,REGULAR,3pt,Jump Shot,[],1627736,93.61038107752957,96.32352941176471,1610612762,40,46,2022-11-07T03:50:40Z,2290000,232.0,8.0,1,right,MISS M. Beasley 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
232,PT05M10.00S,2022-11-07T03:50:38.5Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,40,46,2022-11-07T03:50:40Z,2300000,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,231.0,3.0,3.0,0.0,,
233,PT05M04.00S,2022-11-07T03:50:46.0Z,2,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612746,40,46,2022-11-07T03:50:55Z,2310000,,,0,,L. Markkanen shooting personal FOUL (1 PF) (George 2 FT),"[1628374, 202331]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,1.0,0.0,George,202331.0,,,,,,
235,PT05M04.00S,2022-11-07T03:51:14.0Z,2,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,41,46,2022-11-07T03:51:14Z,2330000,,,0,,P. George Free Throw 1 of 2 (16 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
236,PT05M04.00S,2022-11-07T03:51:37.1Z,2,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,42,46,2022-11-07T03:51:37Z,2340000,,,0,,P. George Free Throw 2 of 2 (17 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
237,PT04M49.00S,2022-11-07T03:51:53.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201144,89.61892247043365,58.065257352941174,1610612762,42,48,2022-11-07T03:59:14Z,2350000,40.0,45.0,1,right,M. Conley 6' driving reverse Layup (10 PTS) (C. Sexton 1 AST),"[201144, 1629012]",1610612762.0,UTA,driving reverse,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,6.05,Made,10.0,C. Sexton,1629012.0,1.0,,,,,,,,,,,,,,
239,PT04M32.00S,2022-11-07T03:52:11.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,15.686596583442835,50.245098039215684,1610612746,44,48,2022-11-07T03:52:15Z,2370000,-1.0,95.0,1,left,P. George 9' driving floating Jump Shot (19 PTS),[202331],1610612746.0,LAC,driving floating,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,9.5,Made,19.0,,,,,,,,,,,,,,,,,
240,PT04M11.00S,2022-11-07T03:52:31.6Z,2,REGULAR,3pt,Jump Shot,[],201144,69.95729303547964,87.25490196078431,1610612762,44,48,2022-11-07T03:52:36Z,2380000,186.0,230.0,1,right,MISS M. Conley 29' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,29.59,Missed,,,,,,,,,,,,,,,,,,
241,PT04M07.00S,2022-11-07T03:52:35.6Z,2,REGULAR,rebound,offensive,[],201144,,,1610612762,44,48,2022-11-07T03:52:36Z,2390000,,,0,,M. Conley REBOUND (Off:1 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,240.0,2.0,1.0,1.0,,
242,PT04M05.00S,2022-11-07T03:52:38.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203482,91.37647831800263,46.07843137254902,1610612762,44,50,2022-11-07T03:52:42Z,2400000,-20.0,29.0,1,right,K. Olynyk Layup (4 PTS) (M. Conley 1 AST),"[203482, 201144]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,3.47,Made,4.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,
244,PT03M50.00S,2022-11-07T03:52:53.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,8.722076215505908,54.16666666666667,1610612746,46,50,2022-11-07T03:52:58Z,2420000,-21.0,29.0,1,left,P. George driving reverse Layup (21 PTS),[202331],1610612746.0,LAC,driving reverse,,,George,P. George,,,,,Restricted Area,0-8 Center,3.61,Made,21.0,,,,,,,,,,,,,,,,,
245,PT03M37.00S,2022-11-07T03:53:09.2Z,2,REGULAR,turnover,palming,[],1629012,,,1610612762,46,50,2022-11-07T04:54:33Z,2430000,,,0,,C. Sexton palming TURNOVER (2 TO),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,,,1627526.0,,,,,,,,,,
246,PT03M21.00S,2022-11-07T03:53:45.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202331,32.11235216819975,32.1078431372549,1610612746,49,50,2022-11-07T03:53:50Z,2440000,89.0,249.0,1,left,P. George 26' 3PT  (24 PTS) (N. Batum 2 AST),"[202331, 201587]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.5,Made,24.0,N. Batum,201587.0,2.0,,,,,,,,,,,,,,
248,PT03M06.00S,2022-11-07T03:54:03.1Z,2,REGULAR,foul,personal,[],1629611,,,1610612762,49,50,2022-11-07T03:54:22Z,2460000,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1628374]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,2003.0,1.0,0.0,Markkanen,1628374.0,,,,,,
250,PT03M06.00S,2022-11-07T03:54:21.4Z,2,REGULAR,substitution,out,[],202704,,,1610612762,49,50,2022-11-07T03:54:34Z,2480000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT03M06.00S,2022-11-07T03:54:21.4Z,2,REGULAR,substitution,out,[],1627736,,,1610612762,49,50,2022-11-07T03:54:34Z,2490000,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT03M06.00S,2022-11-07T03:54:21.4Z,2,REGULAR,substitution,in,[],202322,,,1610612762,49,50,2022-11-07T03:54:34Z,2500000,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT03M06.00S,2022-11-07T03:54:21.4Z,2,REGULAR,substitution,in,[],203903,,,1610612762,49,50,2022-11-07T03:54:34Z,2510000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M04.00S,2022-11-07T03:54:44.4Z,2,REGULAR,foul,personal,[],1629611,,,1610612762,49,50,2022-11-07T03:54:50Z,2520000,,,0,,T. Mann personal FOUL (2 PF),"[1629611, 201144]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2003.0,2.0,0.0,Conley,201144.0,,,,,,
256,PT02M57.00S,2022-11-07T03:55:07.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,92.0335085413929,43.872549019607845,1610612762,49,52,2022-11-07T04:01:53Z,2540000,-31.0,22.0,1,right,L. Markkanen cutting Layup (5 PTS) (M. Conley 2 AST),"[1628374, 201144]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.79,Made,5.0,M. Conley,201144.0,2.0,,,,,,,,,,,,,,
258,PT02M57.00S,2022-11-07T03:55:12.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202331,,,1610612762,49,52,2022-11-07T03:55:20Z,2560000,,,0,,P. George shooting personal FOUL (1 PF) (Markkanen 1 FT),"[202331, 1628374]",1610612746.0,LAC,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,1.0,0.0,Markkanen,1628374.0,,,,,,
260,PT02M57.00S,2022-11-07T03:55:23.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,49,52,2022-11-07T03:55:23Z,2580000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT02M57.00S,2022-11-07T03:58:16.5Z,2,REGULAR,freethrow,1 of 1,[],1628374,,,1610612762,49,53,2022-11-07T03:58:16Z,2590000,,,0,,L. Markkanen Free Throw 1 of 1 (6 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
