actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
166,PT12M00.00S,2022-11-18T04:11:01.4Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612765,15,23,2022-11-18T04:11:16Z,1650000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,,,,,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-11-18T04:11:38.7Z,2,REGULAR,period,start,[],0,,,1610612765,15,23,2022-11-18T04:11:38Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M43.00S,2022-11-18T04:11:55.2Z,2,REGULAR,3pt,Jump Shot,[],1630587,29.09001314060447,28.67647058823529,1610612765,15,23,2022-11-18T04:11:59Z,1670000,False,107.0,221.0,1,left,MISS I. Livers 24' 3PT,[1630587],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Livers,I. Livers,,,24.53,Missed,,,,,,,,,,,,,,
169,PT11M41.00S,2022-11-18T04:11:57.2Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,15,23,2022-11-18T04:11:59Z,1680000,False,,,0,,I. Zubac REBOUND (Off:2 Def:4),[1627826],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Zubac,I. Zubac,,,,,168.0,6.0,4.0,2.0,,,,,,,,,,
170,PT11M27.00S,2022-11-18T04:12:10.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,94.13600525624179,50.0,1610612746,17,23,2022-11-18T04:13:06Z,1690000,False,0.0,3.0,1,right,N. Powell cutting Layup (6 PTS) (J. Wall 2 AST),"[1626181, 202322]",1610612746.0,LAC,cutting,,,,,,Restricted Area,0-8 Center,,,,Powell,N. Powell,,,0.26,Made,,,,,6.0,,,,J. Wall,202322.0,2.0,,,
172,PT11M12.00S,2022-11-18T04:12:26.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,11.087385019710908,58.57843137254902,1610612765,17,23,2022-11-18T04:13:51Z,1710000,False,-43.0,52.0,1,left,MISS A. Burks 6' fadeaway Shot,[202692],1610612765.0,DET,fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,,,,Burks,A. Burks,,,6.72,Missed,,,,,,,,,,,,,,
173,PT11M10.00S,2022-11-18T04:12:28.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,17,23,2022-11-18T04:13:51Z,1720000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,172.0,,,,,,,,,,,,,
175,PT11M06.00S,2022-11-18T04:13:00.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202692,27.513140604467807,13.235294117647058,1610612765,17,23,2022-11-18T04:13:07Z,1740000,False,184.0,206.0,1,left,MISS A. Burks 27' 3PT,[202692],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Burks,A. Burks,,,27.62,Missed,,,,,,,,,,,,,,
176,PT11M04.00S,2022-11-18T04:13:02.1Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,17,23,2022-11-18T04:13:07Z,1750000,False,,,0,,I. Zubac REBOUND (Off:2 Def:5),[1627826],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Zubac,I. Zubac,,,,,175.0,7.0,5.0,2.0,,,,,,,,,,
177,PT11M00.00S,2022-11-18T04:13:06.9Z,2,REGULAR,turnover,lost ball,[],202322,,,1610612746,17,23,2022-11-18T04:13:14Z,1760000,False,,,0,,J. Wall lost ball TURNOVER (3 TO),"[202322, 1630165]",1610612746.0,LAC,,,,,,,Mid-Range,16-24 Left,,,,Wall,J. Wall,,,,,,,,,,3.0,Hayes,1630165.0,,,,,,
178,PT11M00.00S,2022-11-18T04:13:06.9Z,2,REGULAR,steal,,[],1630165,,,1610612765,17,23,2022-11-18T04:13:09Z,1770000,False,,,0,,K. Hayes STEAL (2 STL),[1630165],1610612765.0,DET,,,,,,,Mid-Range,16-24 Left,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
179,PT10M55.00S,2022-11-18T04:13:11.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628977,9.510512483574246,48.529411764705884,1610612765,17,25,2022-11-18T04:13:20Z,1780000,False,7.0,37.0,1,left,H. Diallo running DUNK (2 PTS) (A. Burks 1 AST),"[1628977, 202692]",1610612765.0,DET,running,,,,,,Restricted Area,0-8 Center,,,,Diallo,H. Diallo,,,3.76,Made,,,,,2.0,,,,A. Burks,202692.0,1.0,,,
181,PT10M34.00S,2022-11-18T04:13:33.1Z,2,REGULAR,3pt,Jump Shot,[],202322,68.9060446780552,72.05882352941177,1610612746,20,25,2022-11-18T04:13:36Z,1800000,False,110.0,240.0,1,right,J. Wall 26' 3PT  (3 PTS),[202322],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Wall,J. Wall,,,26.4,Made,,,,,3.0,,,,,,,,,
182,PT10M18.00S,2022-11-18T04:13:49.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631105,13.715505913272011,54.65686274509804,1610612765,20,27,2022-11-18T04:16:39Z,1810000,False,-23.0,76.0,1,left,J. Duren 7' Hook (8 PTS) (H. Diallo 1 AST),"[1631105, 1628977]",1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Duren,J. Duren,,,7.99,Made,,,,,8.0,,,,H. Diallo,1628977.0,1.0,,,
184,PT10M09.00S,2022-11-18T04:13:58.7Z,2,REGULAR,turnover,bad pass,[],202322,,,1610612746,20,27,2022-11-18T04:14:02Z,1830000,False,,,0,,J. Wall bad pass TURNOVER (4 TO),"[202322, 1630165]",1610612746.0,LAC,,,,,,,Mid-Range,16-24 Right,,,,Wall,J. Wall,,,,,,,,,,4.0,Hayes,1630165.0,,,,,,
185,PT10M09.00S,2022-11-18T04:13:58.7Z,2,REGULAR,steal,,[],1630165,,,1610612765,20,27,2022-11-18T04:14:00Z,1840000,False,,,0,,K. Hayes STEAL (3 STL),[1630165],1610612765.0,DET,,,,,,,Mid-Range,16-24 Right,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
186,PT10M03.00S,2022-11-18T04:14:06.0Z,2,REGULAR,foul,personal,['2freethrow'],202695,,,1610612765,20,27,2022-11-18T04:14:19Z,1850000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (Diallo 2 FT),"[202695, 1628977]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,202037.0,1.0,0.0,Leonard,K. Leonard,Diallo,1628977.0,,,,,,,,,,,,,,,,
188,PT10M03.00S,2022-11-18T04:14:36.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628977,,,1610612765,20,28,2022-11-18T04:14:58Z,1870000,False,,,0,,H. Diallo Free Throw 1 of 2 (3 PTS),[1628977],1610612765.0,DET,,,,,,,,,,,,Diallo,H. Diallo,,,,Made,,,,,3.0,,,,,,,,,
189,PT10M03.00S,2022-11-18T04:14:37.2Z,2,REGULAR,substitution,out,[],202322,,,1610612765,20,28,2022-11-18T04:14:41Z,1880000,False,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,,,,,,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,
190,PT10M03.00S,2022-11-18T04:14:37.2Z,2,REGULAR,substitution,in,[],202704,,,1610612765,20,28,2022-11-18T04:14:41Z,1890000,False,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
191,PT10M03.00S,2022-11-18T04:14:36.1Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628977,,,1610612765,20,28,2022-11-18T04:14:58Z,1900000,False,,,0,,MISS H. Diallo Free Throw 2 of 2,[1628977],1610612765.0,DET,,,,,,,,,,,,Diallo,H. Diallo,,,,Missed,,,,,,,,,,,,,,
192,PT10M01.00S,2022-11-18T04:14:38.1Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,20,28,2022-11-18T04:14:58Z,1910000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,,,,,,,,,Leonard,K. Leonard,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,
193,PT09M39.00S,2022-11-18T04:15:19.7Z,2,REGULAR,3pt,Jump Shot,[],1626181,66.93495400788436,42.892156862745104,1610612746,20,28,2022-11-18T04:15:23Z,1920000,False,-36.0,258.0,1,right,MISS N. Powell 26' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,,,,Above the Break 3,24+ Center,,,,Powell,N. Powell,,,26.07,Missed,,,,,,,,,,,,,,
194,PT09M37.00S,2022-11-18T04:15:21.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,20,28,2022-11-18T04:15:23Z,1930000,False,,,0,,J. Duren REBOUND (Off:3 Def:3),[1631105],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,Duren,J. Duren,,,,,193.0,6.0,3.0,3.0,,,,,,,,,,
196,PT09M17.00S,2022-11-18T04:16:06.0Z,2,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,20,28,2022-11-18T04:16:21Z,1950000,False,,,0,,K. Hayes bad pass out-of-bounds TURNOVER (1 TO),[1630165],1610612765.0,DET,bad pass,,,,,,Mid-Range,8-16 Left,2004.0,,,Hayes,K. Hayes,,,,,,,,,,1.0,,,,,,,,
197,PT09M03.00S,2022-11-18T04:16:31.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202695,79.02431011826545,72.05882352941177,1610612746,20,28,2022-11-18T04:16:36Z,1960000,False,110.0,145.0,1,right,MISS K. Leonard 18' Jump Shot,[202695],1610612746.0,LAC,,,,,,,Mid-Range,16-24 Right Center,,,,Leonard,K. Leonard,,,18.19,Missed,,,,,,,,,,,,,,
198,PT09M01.00S,2022-11-18T04:16:33.5Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,20,28,2022-11-18T04:16:36Z,1970000,False,,,0,,J. Duren REBOUND (Off:3 Def:4),[1631105],1610612765.0,DET,,,,,,,Mid-Range,16-24 Right Center,,,,Duren,J. Duren,,,,,197.0,7.0,4.0,3.0,,,,,,,,,,
200,PT08M57.00S,2022-11-18T04:16:48.5Z,2,REGULAR,foul,personal,['2freethrow'],202695,,,1610612765,20,28,2022-11-18T04:16:58Z,1990000,False,,,0,,K. Leonard shooting personal FOUL (2 PF) (Hayes 2 FT),"[202695, 1630165]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,1627962.0,2.0,0.0,Leonard,K. Leonard,Hayes,1630165.0,,,,,,,,,,,,,,,,
202,PT08M57.00S,2022-11-18T04:17:05.2Z,2,REGULAR,freethrow,1 of 2,[],1630165,,,1610612765,20,29,2022-11-18T04:17:05Z,2010000,False,,,0,,K. Hayes Free Throw 1 of 2 (1 PTS),[1630165],1610612765.0,DET,,,,,,,,,,,,Hayes,K. Hayes,,,,Made,,,,,1.0,,,,,,,,,
203,PT08M57.00S,2022-11-18T04:17:05.9Z,2,REGULAR,substitution,out,[],201587,,,1610612765,20,29,2022-11-18T04:17:13Z,2020000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,
204,PT08M57.00S,2022-11-18T04:17:05.9Z,2,REGULAR,substitution,in,[],202694,,,1610612765,20,29,2022-11-18T04:17:13Z,2030000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,,,,,,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,
205,PT08M57.00S,2022-11-18T04:17:15.9Z,2,REGULAR,substitution,out,[],202692,,,1610612765,20,29,2022-11-18T04:17:18Z,2040000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
206,PT08M57.00S,2022-11-18T04:17:15.9Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,20,29,2022-11-18T04:17:18Z,2050000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
207,PT08M57.00S,2022-11-18T04:17:29.9Z,2,REGULAR,freethrow,2 of 2,[],1630165,,,1610612765,20,30,2022-11-18T04:17:29Z,2060000,False,,,0,,K. Hayes Free Throw 2 of 2 (2 PTS),[1630165],1610612765.0,DET,,,,,,,,,,,,Hayes,K. Hayes,,,,Made,,,,,2.0,,,,,,,,,
208,PT08M39.00S,2022-11-18T04:17:51.4Z,2,REGULAR,turnover,out-of-bounds,[],202704,,,1610612746,20,30,2022-11-18T04:17:57Z,2070000,False,,,0,,R. Jackson bad pass out-of-bounds TURNOVER (1 TO),[202704],1610612746.0,LAC,bad pass,,,,,,Mid-Range,8-16 Right,1627962.0,,,Jackson,R. Jackson,,,,,,,,,,1.0,,,,,,,,
209,PT08M39.00S,2022-11-18T04:17:55.7Z,2,REGULAR,substitution,out,[],1628977,,,1610612765,20,30,2022-11-18T04:18:03Z,2080000,False,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,,,,,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,
210,PT08M39.00S,2022-11-18T04:17:55.7Z,2,REGULAR,substitution,in,[],1630180,,,1610612765,20,30,2022-11-18T04:18:03Z,2090000,False,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,
211,PT08M17.00S,2022-11-18T04:18:28.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630587,17.132063074901453,5.882352941176478,1610612765,20,30,2022-11-18T04:18:33Z,2100000,False,221.0,109.0,1,left,MISS I. Livers 24' 3PT,[1630587],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Livers,I. Livers,,,24.58,Missed,,,,,,,,,,,,,,
212,PT08M14.00S,2022-11-18T04:18:31.2Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,20,30,2022-11-18T04:18:31Z,2110000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Jackson,R. Jackson,,,,,211.0,1.0,1.0,0.0,,,,,,,,,,
213,PT08M00.00S,2022-11-18T04:18:45.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,83.36070959264126,41.91176470588235,1610612746,22,30,2022-11-18T04:18:50Z,2120000,False,-40.0,104.0,1,right,R. Jackson 11' driving floating Jump Shot (6 PTS) (K. Leonard 1 AST),"[202704, 202695]",1610612746.0,LAC,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Jackson,R. Jackson,,,11.15,Made,,,,,6.0,,,,K. Leonard,202695.0,1.0,,,
215,PT07M45.00S,2022-11-18T04:19:00.4Z,2,REGULAR,3pt,Jump Shot,[],1630180,8.722076215505908,96.32352941176471,1610612765,22,30,2022-11-18T04:19:06Z,2140000,False,-232.0,29.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,,,,Bey,S. Bey,,,23.35,Missed,,,,,,,,,,,,,,
216,PT07M43.00S,2022-11-18T04:19:02.6Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,22,30,2022-11-18T04:19:02Z,2150000,False,,,0,,I. Zubac REBOUND (Off:2 Def:6),[1627826],1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,,,Zubac,I. Zubac,,,,,215.0,8.0,6.0,2.0,,,,,,,,,,
217,PT07M29.00S,2022-11-18T04:19:21.1Z,2,REGULAR,foul,personal,[],1630165,,,1610612746,22,30,2022-11-18T04:19:34Z,2160000,False,,,0,,K. Hayes personal FOUL (2 PF),"[1630165, 202695]",1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,2.0,0.0,Hayes,K. Hayes,Leonard,202695.0,,,,,,,,,,,,,,,,
219,PT07M29.00S,2022-11-18T04:19:27.5Z,2,REGULAR,substitution,out,[],1626181,,,1610612746,22,30,2022-11-18T04:19:35Z,2180000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,,,,,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,
220,PT07M29.00S,2022-11-18T04:19:27.5Z,2,REGULAR,substitution,out,[],1631105,,,1610612746,22,30,2022-11-18T04:19:35Z,2190000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,
221,PT07M29.00S,2022-11-18T04:19:27.5Z,2,REGULAR,substitution,in,[],202331,,,1610612746,22,30,2022-11-18T04:19:35Z,2200000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,
222,PT07M29.00S,2022-11-18T04:19:27.5Z,2,REGULAR,substitution,in,[],1628963,,,1610612746,22,30,2022-11-18T04:19:35Z,2210000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,,,,,,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,
223,PT07M25.00S,2022-11-18T04:19:53.8Z,2,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612746,22,30,2022-11-18T04:19:59Z,2220000,False,,,0,,J. Ivey shooting personal FOUL (2 PF) (Jackson 2 FT),"[1631093, 202704]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,1627962.0,2.0,0.0,Ivey,J. Ivey,Jackson,202704.0,,,,,,,,,,,,,,,,
225,PT07M25.00S,2022-11-18T04:20:28.0Z,2,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,23,30,2022-11-18T04:20:28Z,2240000,False,,,0,,R. Jackson Free Throw 1 of 2 (7 PTS),[202704],1610612746.0,LAC,,,,,,,,,,,,Jackson,R. Jackson,,,,Made,,,,,7.0,,,,,,,,,
226,PT07M25.00S,2022-11-18T04:20:53.6Z,2,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,24,30,2022-11-18T04:20:53Z,2250000,False,,,0,,R. Jackson Free Throw 2 of 2 (8 PTS),[202704],1610612746.0,LAC,,,,,,,,,,,,Jackson,R. Jackson,,,,Made,,,,,8.0,,,,,,,,,
227,PT07M11.00S,2022-11-18T04:21:09.1Z,2,REGULAR,3pt,Jump Shot,[],1630180,28.170170827858072,19.117647058823522,1610612765,24,30,2022-11-18T04:21:13Z,2260000,False,154.0,212.0,1,left,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Bey,S. Bey,,,26.25,Missed,,,,,,,,,,,,,,
228,PT07M07.00S,2022-11-18T04:21:13.1Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612765,24,30,2022-11-18T04:21:13Z,2270000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:2),[1628963],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Bagley III,M. Bagley III,,,,,227.0,3.0,2.0,1.0,,,,,,,,,,
230,PT07M03.00S,2022-11-18T04:21:19.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630165,19.8915900131406,19.117647058823522,1610612765,24,30,2022-11-18T04:21:24Z,2290000,False,154.0,134.0,1,left,MISS K. Hayes 20' Jump Shot,[1630165],1610612765.0,DET,,,,,,,Mid-Range,16-24 Right Center,,,,Hayes,K. Hayes,,,20.48,Missed,,,,,,,,,,,,,,
231,PT07M03.00S,2022-11-18T04:21:21.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,24,30,2022-11-18T04:21:22Z,2300000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,230.0,,,,,,,,,,,,,
233,PT06M50.00S,2022-11-18T04:21:37.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,91.50788436268068,50.73529411764706,1610612746,24,30,2022-11-18T04:21:45Z,2320000,False,4.0,27.0,1,right,MISS P. George floating Shot,[202331],1610612746.0,LAC,floating,,,,,,Restricted Area,0-8 Center,,,,George,P. George,,,2.75,Missed,,,,,,,,,,,,,,
234,PT06M50.00S,2022-11-18T04:21:37.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,24,30,2022-11-18T04:21:45Z,2330000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,233.0,,,,,,,,,,,,,
236,PT06M50.00S,2022-11-18T04:21:50.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,24,30,2022-11-18T04:21:50Z,2350000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M50.00S,2022-11-18T04:24:04.7Z,2,REGULAR,substitution,out,[],1630165,,,1610612746,24,30,2022-11-18T04:24:36Z,2360000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
238,PT06M50.00S,2022-11-18T04:24:04.7Z,2,REGULAR,substitution,in,[],202711,,,1610612746,24,30,2022-11-18T04:24:36Z,2370000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,,,,,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
239,PT06M38.00S,2022-11-18T04:24:56.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202331,80.99540078843627,67.8921568627451,1610612746,26,30,2022-11-18T04:25:02Z,2380000,False,89.0,126.0,1,right,P. George 15' turnaround Jump Shot (2 PTS) (M. Morris Sr. 1 AST),"[202331, 202694]",1610612746.0,LAC,turnaround,,,,,,Mid-Range,8-16 Right,,,,George,P. George,,,15.46,Made,,,,,2.0,,,,M. Morris Sr.,202694.0,1.0,,,
242,PT06M26.00S,2022-11-18T04:25:28.3Z,2,REGULAR,foul,offensive,[],1628963,,,1610612765,26,30,2022-11-18T04:25:46Z,2410000,False,,,0,,M. Bagley III offensive FOUL (3 PF),"[1628963, 202704]",1610612765.0,DET,,,,,,,Mid-Range,16-24 Center,202037.0,3.0,0.0,Bagley III,M. Bagley III,Jackson,202704.0,,,,,,,,,,,,,,,,
244,PT06M26.00S,2022-11-18T04:25:28.3Z,2,REGULAR,turnover,offensive foul,[],1628963,,,1610612765,26,30,2022-11-18T04:25:46Z,2430000,False,,,0,,M. Bagley III offensive foul TURNOVER (2 TO),[1628963],1610612765.0,DET,,,,,,,Mid-Range,16-24 Center,202037.0,,,Bagley III,M. Bagley III,,,,,,,,,,2.0,,,,,,,,
245,PT06M26.00S,2022-11-18T04:25:36.3Z,2,REGULAR,substitution,out,[],1628963,,,1610612746,26,30,2022-11-18T04:25:38Z,2440000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,,,,,,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,
246,PT06M26.00S,2022-11-18T04:25:36.3Z,2,REGULAR,substitution,in,[],1631105,,,1610612746,26,30,2022-11-18T04:25:38Z,2450000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,
247,PT06M26.00S,2022-11-18T04:25:57.1Z,2,REGULAR,foul,technical,['1freethrow'],1628963,,,1610612746,26,30,2022-11-18T04:26:09Z,2460000,False,,,0,,M. Bagley III technical FOUL (1 Tech),[1628963],1610612765.0,DET,,,,,,,,,2004.0,3.0,1.0,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,
248,PT06M26.00S,2022-11-18T04:26:16.8Z,2,REGULAR,freethrow,1 of 1,[],202331,,,1610612746,27,30,2022-11-18T04:26:16Z,2470000,False,,,0,,P. George technical Free Throw 1 of 1 (3 PTS),[202331],1610612746.0,LAC,technical,,,,,,,,,,,George,P. George,,,,Made,,,,,3.0,,,,,,,,,
249,PT06M15.00S,2022-11-18T04:26:39.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202331,90.19382391590013,95.83333333333333,1610612746,30,30,2022-11-18T04:26:47Z,2480000,False,229.0,40.0,1,right,P. George 3PT  (6 PTS) (K. Leonard 2 AST),"[202331, 202695]",1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,,,,George,P. George,,,23.26,Made,,,,,6.0,,,,K. Leonard,202695.0,2.0,,,
251,PT06M14.00S,2022-11-18T04:26:46.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,30,30,2022-11-18T04:26:46Z,2500000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M14.00S,2022-11-18T04:29:09.6Z,2,REGULAR,substitution,out,[],202695,,,1610612765,30,30,2022-11-18T04:29:29Z,2510000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,,,,,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,
253,PT06M14.00S,2022-11-18T04:29:09.6Z,2,REGULAR,substitution,in,[],1626181,,,1610612765,30,30,2022-11-18T04:29:29Z,2520000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,,,,,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,
254,PT06M01.00S,2022-11-18T04:29:53.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,19.103153745072277,39.21568627450981,1610612765,30,30,2022-11-18T04:30:10Z,2530000,False,54.0,127.0,1,left,MISS J. Ivey 13' pullup Shot,[1631093],1610612765.0,DET,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ivey,J. Ivey,,,13.81,Missed,,,,,,,,,,,,,,
255,PT06M01.00S,2022-11-18T04:29:53.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,30,30,2022-11-18T04:30:10Z,2540000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,254.0,,,,,,,,,,,,,
257,PT06M01.00S,2022-11-18T04:31:01.3Z,2,REGULAR,foul,technical,['1freethrow'],202331,,,1610612765,30,30,2022-11-18T04:31:25Z,2560000,False,,,0,,P. George non-unsportsmanlike technical FOUL (1 Tech),[202331],1610612746.0,LAC,non-unsportsmanlike,,,,,,,,2004.0,2.0,1.0,George,P. George,,,,,,,,,,,,,,,,,,
258,PT06M01.00S,2022-11-18T04:31:13.9Z,2,REGULAR,freethrow,1 of 1,[],202711,,,1610612765,30,31,2022-11-18T04:31:13Z,2570000,False,,,0,,B. Bogdanovic technical Free Throw 1 of 1 (10 PTS),[202711],1610612765.0,DET,technical,,,,,,,,,,,Bogdanovic,B. Bogdanovic,,,,Made,,,,,10.0,,,,,,,,,
