actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
186,PT11M14.00S,2024-03-03T02:37:25.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",201145,,,1610612745,19,38,2024-03-03T02:37:25Z,1840000,False,,,0,,MISS J. Green Free Throw 1 of 2,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
187,PT11M14.00S,2024-03-03T02:37:25.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,19,38,2024-03-03T02:37:25Z,1850000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,186.0,,,,,,,,,,,,,,,,
188,PT11M14.00S,2024-03-03T02:37:42.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",201145,,,1610612745,19,39,2024-03-03T02:37:42Z,1860000,False,,,0,,J. Green Free Throw 2 of 2 (1 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
189,PT11M03.00S,2024-03-03T02:37:54.9Z,2,REGULAR,3pt,Jump Shot,[],203078,26.888961892247043,18.627450980392158,1610612756,22,39,2024-03-03T02:41:18Z,1870000,False,157.0,200.0,1,left,B. Beal 25' 3PT  (5 PTS) (J. Nurkic 3 AST),"[203078, 203994]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,25.44,Made,5.0,,,,,J. Nurkic,203994.0,3.0,,,,,,,,,,
191,PT10M45.00S,2024-03-03T02:38:12.5Z,2,REGULAR,2pt,Jump Shot,[],1641715,89.43823915900131,10.294117647058822,1610612745,22,39,2024-03-03T02:38:18Z,1890000,False,-199.0,47.0,1,right,MISS C. Whitmore 20' step back Shot,[1641715],1610612745.0,HOU,step back,,,Whitmore,C. Whitmore,,,,,Mid-Range,16-24 Left,20.39,Missed,,,,,,,,,,,,,,,,,,
192,PT10M42.00S,2024-03-03T02:38:15.5Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,22,39,2024-03-03T02:38:18Z,1900000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:5),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left,,,,191.0,6.0,5.0,1.0,,,,,,,,,,,,,
193,PT10M30.00S,2024-03-03T02:38:28.3Z,2,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612756,22,39,2024-03-03T02:38:34Z,1910000,False,,,0,,A. Holiday shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1628988, 203994]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202037.0,,1.0,0.0,Nurkic,203994.0,,,,
195,PT10M30.00S,2024-03-03T02:38:54.8Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,23,39,2024-03-03T02:38:54Z,1930000,False,,,0,,J. Nurkic Free Throw 1 of 2 (5 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
196,PT10M30.00S,2024-03-03T02:38:54.8Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,23,39,2024-03-03T02:39:14Z,1940000,False,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
197,PT10M28.00S,2024-03-03T02:38:56.8Z,2,REGULAR,rebound,defensive,[],201145,,,1610612745,23,39,2024-03-03T02:39:14Z,1950000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,
198,PT10M12.00S,2024-03-03T02:39:30.5Z,2,REGULAR,turnover,out-of-bounds,[],1628988,,,1610612745,23,39,2024-03-03T02:39:36Z,1960000,False,,,0,,A. Holiday bad pass out-of-bounds TURNOVER (1 TO),[1628988],1610612745.0,HOU,bad pass,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628954.0,1.0,,,,,,,,
199,PT10M02.00S,2024-03-03T02:39:45.8Z,2,REGULAR,turnover,bad pass,[],203078,,,1610612756,23,39,2024-03-03T02:39:48Z,1970000,False,,,0,,B. Beal bad pass TURNOVER (2 TO),"[203078, 1641715]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,Whitmore,1641715.0,,
200,PT10M02.00S,2024-03-03T02:39:45.8Z,2,REGULAR,steal,,[],1641715,,,1610612745,23,39,2024-03-03T02:39:47Z,1980000,False,,,0,,C. Whitmore STEAL (1 STL),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
201,PT09M58.00S,2024-03-03T02:39:50.6Z,2,REGULAR,turnover,out-of-bounds,[],1641715,,,1610612745,23,39,2024-03-03T02:40:08Z,1990000,False,,,0,,C. Whitmore bad pass out-of-bounds TURNOVER (1 TO),[1641715],1610612745.0,HOU,bad pass,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628954.0,1.0,,,,,,,,
202,PT09M41.00S,2024-03-03T02:40:19.4Z,2,REGULAR,foul,personal,[],1628988,,,1610612756,23,39,2024-03-03T02:40:29Z,2000000,False,,,0,,A. Holiday personal FOUL (2 PF),"[1628988, 201142]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2714.0,,2.0,0.0,Durant,201142.0,,,,
204,PT09M41.00S,2024-03-03T02:40:23.7Z,2,REGULAR,substitution,out,[],1628988,,,1610612756,23,39,2024-03-03T02:40:30Z,2020000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M41.00S,2024-03-03T02:40:23.7Z,2,REGULAR,substitution,in,[],1627832,,,1610612756,23,39,2024-03-03T02:40:30Z,2030000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M35.00S,2024-03-03T02:40:44.2Z,2,REGULAR,turnover,lost ball,[],201142,,,1610612756,23,39,2024-03-03T02:40:47Z,2040000,False,,,0,,K. Durant lost ball TURNOVER (3 TO),"[201142, 1641708]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,3.0,,,,,Thompson,1641708.0,,
207,PT09M35.00S,2024-03-03T02:40:44.2Z,2,REGULAR,steal,,[],1641708,,,1610612745,23,39,2024-03-03T02:40:45Z,2050000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
208,PT09M33.00S,2024-03-03T02:40:49.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641708,94.56307490144546,48.529411764705884,1610612745,23,39,2024-03-03T03:24:13Z,2060000,False,-7.0,-1.0,1,right,MISS A. Thompson running Layup,[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
209,PT09M31.00S,2024-03-03T02:40:51.2Z,2,REGULAR,rebound,offensive,[],1641715,,,1610612745,23,39,2024-03-03T02:43:56Z,2070000,False,,,0,,C. Whitmore REBOUND (Off:2 Def:2),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,208.0,4.0,2.0,2.0,,,,,,,,,,,,,
210,PT09M30.00S,2024-03-03T02:40:54.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1641715,94.40999984741211,50.0,1610612745,23,39,2024-03-03T02:44:08Z,2080000,False,0.0,0.0,1,right,MISS C. Whitmore tip Layup,[1641715],1610612745.0,HOU,tip,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
211,PT09M29.00S,2024-03-03T02:40:55.7Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,23,39,2024-03-03T02:44:08Z,2090000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,210.0,1.0,1.0,0.0,,,,,,,,,,,,,
212,PT09M22.00S,2024-03-03T02:40:56.6Z,2,REGULAR,3pt,Jump Shot,[],1629626,5.075558475689881,95.58823529411765,1610612756,23,39,2024-03-03T02:41:04Z,2100000,False,-228.0,-5.0,1,left,MISS B. Bol 3PT,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
213,PT09M21.00S,2024-03-03T02:40:57.6Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,23,39,2024-03-03T02:41:04Z,2110000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,212.0,3.0,2.0,1.0,,,,,,,,,,,,,
214,PT09M14.00S,2024-03-03T02:41:04.9Z,2,REGULAR,3pt,Jump Shot,[],1641715,95.0886990801577,2.696078431372549,1610612745,23,39,2024-03-03T02:41:12Z,2120000,False,-237.0,-6.0,1,right,MISS C. Whitmore 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
215,PT09M11.00S,2024-03-03T02:41:07.9Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612756,23,39,2024-03-03T02:41:12Z,2130000,False,,,0,,B. Bol REBOUND (Off:1 Def:2),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,,,,214.0,3.0,2.0,1.0,,,,,,,,,,,,,
216,PT08M53.00S,2024-03-03T02:41:26.4Z,2,REGULAR,3pt,Jump Shot,[],1629626,2.578843626806833,97.54901960784314,1610612756,26,39,2024-03-03T02:41:30Z,2140000,False,-238.0,-28.0,1,left,B. Bol 3PT  (5 PTS) (K. Durant 1 AST),"[1629626, 201142]",1610612756.0,PHX,,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,23.94,Made,5.0,,,,,K. Durant,201142.0,1.0,,,,,,,,,,
218,PT08M30.00S,2024-03-03T02:41:49.1Z,2,REGULAR,3pt,Jump Shot,[],1641715,89.70105124835742,3.9215686274509802,1610612745,26,39,2024-03-03T02:41:54Z,2160000,False,-230.0,44.0,1,right,MISS C. Whitmore 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
219,PT08M27.00S,2024-03-03T02:41:52.1Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,26,39,2024-03-03T02:41:54Z,2170000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,,218.0,2.0,2.0,0.0,,,,,,,,,,,,,
220,PT08M21.00S,2024-03-03T02:42:00.1Z,2,REGULAR,foul,personal,[],1641715,,,1610612756,26,39,2024-03-03T02:42:16Z,2180000,False,,,0,,C. Whitmore personal FOUL (1 PF),"[1641715, 201142]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2714.0,,1.0,0.0,Durant,201142.0,,,,
222,PT08M21.00S,2024-03-03T02:42:06.0Z,2,REGULAR,substitution,out,[],1629626,,,1610612756,26,39,2024-03-03T02:42:13Z,2200000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M21.00S,2024-03-03T02:42:06.0Z,2,REGULAR,substitution,out,[],1641715,,,1610612756,26,39,2024-03-03T02:42:13Z,2210000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M21.00S,2024-03-03T02:42:06.0Z,2,REGULAR,substitution,in,[],1629006,,,1610612756,26,39,2024-03-03T02:42:13Z,2220000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M21.00S,2024-03-03T02:42:06.0Z,2,REGULAR,substitution,in,[],1630224,,,1610612756,26,39,2024-03-03T02:42:13Z,2230000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M14.00S,2024-03-03T02:42:32.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,5.732588699080158,36.76470588235294,1610612756,26,39,2024-03-03T02:42:43Z,2240000,False,66.0,1.0,1,left,MISS J. Nurkic 6' Layup,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,,,,,
227,PT08M13.00S,2024-03-03T02:42:33.4Z,2,REGULAR,rebound,defensive,[],201145,,,1610612745,26,39,2024-03-03T02:42:43Z,2250000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,226.0,2.0,2.0,0.0,,,,,,,,,,,,,
228,PT08M00.00S,2024-03-03T02:42:47.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,81.8166885676741,65.68627450980392,1610612745,26,41,2024-03-03T02:42:50Z,2260000,False,78.0,118.0,1,right,F. VanVleet 14' pullup Jump Shot (13 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Right,14.2,Made,13.0,,,,,,,,,,,,,,,,,
229,PT07M47.00S,2024-03-03T02:43:00.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,5.075558475689881,48.03921568627451,1610612756,28,41,2024-03-03T02:43:13Z,2270000,False,10.0,-5.0,1,left,B. Beal driving Layup (7 PTS) (J. Nurkic 4 AST),"[203078, 203994]",1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,1.09,Made,7.0,,,,,J. Nurkic,203994.0,4.0,,,,,,,,,,
231,PT07M25.00S,2024-03-03T02:43:26.9Z,2,REGULAR,foul,offensive,[],1630224,,,1610612745,28,41,2024-03-03T02:43:33Z,2290000,False,,,0,,J. Green offensive FOUL (1 PF),"[1630224, 1629006]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202037.0,,1.0,0.0,Okogie,1629006.0,,,,
233,PT07M25.00S,2024-03-03T02:43:26.9Z,2,REGULAR,turnover,offensive foul,[],1630224,,,1610612745,28,41,2024-03-03T02:43:26Z,2310000,False,,,0,,J. Green offensive foul TURNOVER (1 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202037.0,1.0,,,,,,,,
234,PT07M25.00S,2024-03-03T02:43:35.9Z,2,REGULAR,substitution,out,[],1629111,,,1610612756,28,41,2024-03-03T02:43:37Z,2320000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M25.00S,2024-03-03T02:43:35.9Z,2,REGULAR,substitution,in,[],1630578,,,1610612756,28,41,2024-03-03T02:43:37Z,2330000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M09.00S,2024-03-03T02:44:01.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,10.068988173455978,38.23529411764706,1610612756,28,41,2024-03-03T02:44:07Z,2340000,False,59.0,42.0,1,left,MISS K. Durant 7' fadeaway Shot,[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,,,,,,,,
237,PT07M06.00S,2024-03-03T02:44:04.1Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,28,41,2024-03-03T02:44:07Z,2350000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,236.0,4.0,3.0,1.0,,,,,,,,,,,,,
238,PT07M02.00S,2024-03-03T02:44:10.7Z,2,REGULAR,foul,personal,[],1628960,,,1610612745,28,41,2024-03-03T02:44:18Z,2360000,False,,,0,,G. Allen personal FOUL (1 PF),"[1628960, 1641708]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2714.0,,1.0,0.0,Thompson,1641708.0,,,,
240,PT07M02.00S,2024-03-03T02:44:15.4Z,2,REGULAR,substitution,out,[],203078,,,1610612745,28,41,2024-03-03T02:44:25Z,2380000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M02.00S,2024-03-03T02:44:15.4Z,2,REGULAR,substitution,out,[],1628960,,,1610612745,28,41,2024-03-03T02:44:25Z,2390000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M02.00S,2024-03-03T02:44:15.4Z,2,REGULAR,substitution,in,[],1626220,,,1610612745,28,41,2024-03-03T02:44:25Z,2400000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M02.00S,2024-03-03T02:44:15.4Z,2,REGULAR,substitution,in,[],1626164,,,1610612745,28,41,2024-03-03T02:44:25Z,2410000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M57.00S,2024-03-03T02:44:43.7Z,2,REGULAR,3pt,Jump Shot,[],201145,73.80091984231275,88.72549019607843,1610612745,28,41,2024-03-03T02:44:48Z,2420000,False,194.0,194.0,1,right,MISS J. Green 27' 3PT,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.39,Missed,,,,,,,,,,,,,,,,,,
245,PT06M54.00S,2024-03-03T02:44:46.7Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,28,41,2024-03-03T02:44:48Z,2430000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:6),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,244.0,7.0,6.0,1.0,,,,,,,,,,,,,
246,PT06M43.00S,2024-03-03T02:44:57.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,18.610381077529567,40.44117647058824,1610612756,30,41,2024-03-03T02:45:06Z,2440000,False,48.0,122.0,1,left,D. Booker 13' pullup Jump Shot (11 PTS) (J. Nurkic 5 AST),"[1626164, 203994]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,13.14,Made,11.0,,,,,J. Nurkic,203994.0,5.0,,,,,,,,,,
247,PT06M22.00S,2024-03-03T02:45:17.9Z,2,REGULAR,3pt,Jump Shot,[],1630224,74.19513797634691,10.049019607843137,1610612745,30,44,2024-03-03T02:45:24Z,2450000,False,-200.0,190.0,1,right,J. Green 27' 3PT step back (14 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,27.58,Made,14.0,,,,,,,,,,,,,,,,,
248,PT06M12.00S,2024-03-03T02:45:29.9Z,2,REGULAR,foul,personal,['2freethrow'],201145,,,1610612756,30,44,2024-03-03T02:45:40Z,2460000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Durant 2 FT),"[201145, 201142]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2714.0,,1.0,0.0,Durant,201142.0,,,,
251,PT06M12.00S,2024-03-03T02:45:45.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,30,44,2024-03-03T02:45:45Z,2480000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M12.00S,2024-03-03T02:48:02.3Z,2,REGULAR,substitution,out,[],1641708,,,1610612756,30,44,2024-03-03T02:48:20Z,2490000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M12.00S,2024-03-03T02:48:02.3Z,2,REGULAR,substitution,out,[],201145,,,1610612756,30,44,2024-03-03T02:48:20Z,2500000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M12.00S,2024-03-03T02:48:02.3Z,2,REGULAR,substitution,in,[],1628415,,,1610612756,30,44,2024-03-03T02:48:20Z,2510000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M12.00S,2024-03-03T02:48:02.3Z,2,REGULAR,substitution,in,[],1631095,,,1610612756,30,44,2024-03-03T02:48:20Z,2520000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M12.00S,2024-03-03T02:48:46.6Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,31,44,2024-03-03T02:49:06Z,2530000,False,,,0,,K. Durant Free Throw 1 of 2 (3 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
257,PT06M12.00S,2024-03-03T02:48:46.6Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,31,44,2024-03-03T02:49:06Z,2540000,False,,,0,,MISS K. Durant Free Throw 2 of 2,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
258,PT06M10.00S,2024-03-03T02:48:48.6Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,31,44,2024-03-03T02:49:06Z,2550000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,257.0,1.0,1.0,0.0,,,,,,,,,,,,,
259,PT05M55.00S,2024-03-03T02:49:20.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,82.21090670170827,39.950980392156865,1610612745,31,44,2024-03-03T02:49:25Z,2560000,False,-50.0,115.0,1,right,MISS A. Sengun 12' step back Shot,[1630578],1610612745.0,HOU,step back,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,12.52,Missed,,,,,,,,,,,,,,,,,,
260,PT05M52.00S,2024-03-03T02:49:23.2Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,31,44,2024-03-03T02:49:25Z,2570000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,259.0,3.0,3.0,0.0,,,,,,,,,,,,,
261,PT05M43.00S,2024-03-03T02:49:31.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,5.206964520367937,51.9607843137255,1610612756,33,44,2024-03-03T02:49:35Z,2580000,False,-10.0,-4.0,1,left,J. Nurkic Hook (7 PTS) (J. Okogie 1 AST),"[203994, 1629006]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.04,Made,7.0,,,,,J. Okogie,1629006.0,1.0,,,,,,,,,,
263,PT05M18.00S,2024-03-03T02:49:57.0Z,2,REGULAR,3pt,Jump Shot,[],1630578,63.02562417871223,38.72549019607843,1610612745,33,44,2024-03-03T02:50:01Z,2600000,False,-56.0,295.0,1,right,MISS A. Sengun 30' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,30.04,Missed,,,,,,,,,,,,,,,,,,
264,PT05M15.00S,2024-03-03T02:50:00.2Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,33,44,2024-03-03T02:50:00Z,2610000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:7),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,263.0,8.0,7.0,1.0,,,,,,,,,,,,,
265,PT05M08.00S,2024-03-03T02:50:06.6Z,2,REGULAR,3pt,Jump Shot,[],201142,33.065045992115635,64.4607843137255,1610612756,36,44,2024-03-03T02:50:11Z,2620000,False,-72.0,258.0,1,left,K. Durant 26' 3PT pullup (6 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,26.82,Made,6.0,,,,,,,,,,,,,,,,,
266,PT04M54.00S,2024-03-03T02:50:24.0Z,2,REGULAR,turnover,out-of-bounds,[],1627832,,,1610612745,36,44,2024-03-03T02:50:37Z,2630000,False,,,0,,F. VanVleet lost ball out-of-bounds TURNOVER (1 TO),[1627832],1610612745.0,HOU,lost ball,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2714.0,1.0,,,,,,,,
267,PT04M45.00S,2024-03-03T02:50:41.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612756,36,44,2024-03-03T02:50:46Z,2640000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Durant 2 FT),"[1630578, 201142]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202037.0,,1.0,0.0,Durant,201142.0,,,,
269,PT04M45.00S,2024-03-03T02:51:18.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612756,37,44,2024-03-03T02:51:43Z,2660000,False,,,0,,K. Durant Free Throw 1 of 2 (7 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
