actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
503,PT09M52.00S,2024-02-07T05:00:01.6Z,4,REGULAR,violation,defensive goaltending,[],1629626,,,1610612749,86,79,2024-02-07T05:00:14Z,4910000,False,,,0,,B. Bol defensive goaltending VIOLATION,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,1628954.0,,,,,,,,,,,,
504,PT09M52.00S,2024-02-07T05:00:04.7Z,4,REGULAR,foul,personal,['1freethrow'],1629626,,,1610612749,86,79,2024-02-07T05:00:33Z,4920000,False,,,0,,B. Bol shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1629626, 203507]",1610612756.0,PHX,shooting,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628954.0,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,
506,PT09M52.00S,2024-02-07T05:00:39.3Z,4,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,86,79,2024-02-07T05:00:41Z,4940000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
507,PT09M49.00S,2024-02-07T05:00:42.3Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612756,86,79,2024-02-07T05:00:41Z,4950000,False,,,0,,B. Bol REBOUND (Off:0 Def:6),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,506.0,6.0,6.0,0.0,,,,,,,,,,,,,,
508,PT09M39.00S,2024-02-07T05:00:50.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203078,7.013797634691201,54.65686274509804,1610612756,88,79,2024-02-07T05:00:54Z,4960000,False,-23.0,13.0,1,left,B. Beal driving Layup (18 PTS),[203078],1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,18.0,,,,,,,,,,,,,
509,PT09M34.00S,2024-02-07T05:00:58.8Z,4,REGULAR,foul,personal,['2freethrow'],201569,,,1610612749,88,79,2024-02-07T05:01:27Z,4970000,False,,,0,,E. Gordon shooting personal FOUL (2 PF) (Payne 2 FT),"[201569, 1626166]",1610612756.0,PHX,shooting,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,,,,,,,2.0,0.0,Payne,1626166.0,,
511,PT09M34.00S,2024-02-07T05:01:28.3Z,4,REGULAR,freethrow,1 of 2,[],1626166,,,1610612749,88,80,2024-02-07T05:03:06Z,4990000,False,,,0,,C. Payne Free Throw 1 of 2 (11 PTS),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
512,PT09M34.00S,2024-02-07T05:01:29.1Z,4,REGULAR,substitution,out,[],1631260,,,1610612749,88,80,2024-02-07T05:01:32Z,5000000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M34.00S,2024-02-07T05:01:29.1Z,4,REGULAR,substitution,in,[],203109,,,1610612749,88,80,2024-02-07T05:01:32Z,5010000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT09M34.00S,2024-02-07T05:01:28.3Z,4,REGULAR,freethrow,2 of 2,[],1626166,,,1610612749,88,80,2024-02-07T05:03:06Z,5030000,False,,,0,,MISS C. Payne Free Throw 2 of 2,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
516,PT09M31.00S,2024-02-07T05:01:31.3Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,88,80,2024-02-07T05:03:06Z,5040000,False,,,0,,K. Durant REBOUND (Off:0 Def:8),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,515.0,8.0,8.0,0.0,,,,,,,,,,,,,,
517,PT09M18.00S,2024-02-07T05:03:18.8Z,4,REGULAR,2pt,Jump Shot,[],203078,15.292378449408673,71.81372549019608,1610612756,90,80,2024-02-07T05:03:21Z,5050000,False,-109.0,91.0,1,left,B. Beal 14' pullup Jump Shot (20 PTS) (J. Nurkic 4 AST),"[203078, 203994]",1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Mid-Range,8-16 Left,14.22,Made,,,,,20.0,,,,,J. Nurkic,203994.0,4.0,,,,,,
519,PT09M04.00S,2024-02-07T05:03:32.8Z,4,REGULAR,3pt,Jump Shot,[],1626166,68.11760840998686,35.5392156862745,1610612749,90,80,2024-02-07T05:03:53Z,5070000,False,-72.0,247.0,1,right,MISS C. Payne 25' step back 3PT,[1626166],1610612749.0,MIL,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,25.76,Missed,,,,,,,,,,,,,,,,,,
520,PT09M00.00S,2024-02-07T05:03:36.8Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,90,80,2024-02-07T05:03:38Z,5080000,False,,,0,,K. Durant REBOUND (Off:0 Def:9),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,519.0,9.0,9.0,0.0,,,,,,,,,,,,,,
521,PT08M51.00S,2024-02-07T05:03:47.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,8.327858081471746,48.774509803921575,1610612756,92,80,2024-02-07T05:03:53Z,5090000,False,6.0,26.0,1,left,K. Durant driving DUNK (18 PTS) (E. Gordon 1 AST),"[201142, 201569]",1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,18.0,,,,,E. Gordon,201569.0,1.0,,,,,,
523,PT08M51.00S,2024-02-07T05:03:51.2Z,4,REGULAR,foul,personal,['1freethrow'],203507,,,1610612756,92,80,2024-02-07T05:04:15Z,5110000,False,,,0,,G. Antetokounmpo shooting personal FOUL (4 PF) (Durant 1 FT),"[203507, 201142]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,,,,,,,4.0,0.0,Durant,201142.0,,
525,PT08M51.00S,2024-02-07T05:04:20.3Z,4,REGULAR,freethrow,1 of 1,[],201142,,,1610612756,93,80,2024-02-07T05:04:20Z,5130000,False,,,0,,K. Durant Free Throw 1 of 1 (19 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
526,PT08M39.00S,2024-02-07T05:04:33.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.0335085413929,42.64705882352941,1610612749,93,80,2024-02-07T05:04:37Z,5140000,False,-37.0,22.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,4.31,Missed,,,,,,,,,,,,,,,,,,
527,PT08M37.00S,2024-02-07T05:04:35.7Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,93,80,2024-02-07T05:04:37Z,5150000,False,,,0,,K. Durant REBOUND (Off:0 Def:10),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,526.0,10.0,10.0,0.0,,,,,,,,,,,,,,
528,PT08M26.00S,2024-02-07T05:04:46.2Z,4,REGULAR,turnover,bad pass,[],1629626,,,1610612756,93,80,2024-02-07T05:04:49Z,5160000,False,,,0,,B. Bol bad pass TURNOVER (1 TO),"[1629626, 203109]",1610612756.0,PHX,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,Crowder,203109.0,,,,,,,,,
529,PT08M26.00S,2024-02-07T05:04:46.2Z,4,REGULAR,steal,,[],203109,,,1610612749,93,80,2024-02-07T05:04:47Z,5170000,False,,,0,,J. Crowder STEAL (1 STL),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
530,PT08M19.00S,2024-02-07T05:04:53.0Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203507,92.16491458607096,52.69607843137255,1610612749,93,82,2024-02-07T05:05:59Z,5180000,False,13.0,21.0,1,right,G. Antetokounmpo running DUNK (28 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,28.0,,,,,,,,,,,,,
531,PT08M04.00S,2024-02-07T05:05:08.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203078,9.116294349540084,53.431372549019606,1610612756,93,82,2024-02-07T05:06:27Z,5190000,False,-17.0,33.0,1,left,MISS B. Beal driving finger roll Layup,[203078],1610612756.0,PHX,driving finger roll,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
532,PT08M03.00S,2024-02-07T05:05:09.0Z,4,REGULAR,rebound,offensive,[],203078,,,1610612756,93,82,2024-02-07T05:06:27Z,5200000,False,,,0,,B. Beal REBOUND (Off:2 Def:7),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,531.0,9.0,7.0,2.0,,,,,,,,,,,,,,
533,PT08M02.00S,2024-02-07T05:05:10.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203078,7.145203679369246,49.754901960784316,1610612756,95,82,2024-02-07T05:05:14Z,5210000,False,1.0,15.0,1,left,B. Beal putback Layup (22 PTS),[203078],1610612756.0,PHX,putback,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,22.0,,,,,,,,,,,,,
535,PT07M54.00S,2024-02-07T05:05:18.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,92.69053876478318,46.568627450980394,1610612749,95,82,2024-02-07T05:05:23Z,5230000,False,-17.0,16.0,1,right,MISS C. Payne driving reverse Layup,[1626166],1610612749.0,MIL,driving reverse,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
536,PT07M51.00S,2024-02-07T05:05:20.9Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,95,82,2024-02-07T05:05:20Z,5240000,False,,,0,,J. Nurkic REBOUND (Off:5 Def:4),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,535.0,9.0,4.0,5.0,,,,,,,,,,,,,,
537,PT07M43.00S,2024-02-07T05:05:28.7Z,4,REGULAR,3pt,Jump Shot,[],203994,31.718134034165573,67.8921568627451,1610612756,95,82,2024-02-07T05:05:31Z,5250000,False,-89.0,246.0,1,left,MISS J. Nurkic 26' 3PT,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
538,PT07M42.00S,2024-02-07T05:05:29.7Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,95,82,2024-02-07T05:05:34Z,5260000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,537.0,4.0,4.0,0.0,,,,,,,,,,,,,,
539,PT07M38.00S,2024-02-07T05:05:38.3Z,4,REGULAR,foul,personal,['2freethrow'],203078,,,1610612749,95,82,2024-02-07T05:06:20Z,5270000,False,,,0,,B. Beal shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[203078, 203507]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,2882.0,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,
541,PT07M38.00S,2024-02-07T05:06:21.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,95,82,2024-02-07T05:07:00Z,5290000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
542,PT07M38.00S,2024-02-07T05:06:21.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,95,82,2024-02-07T05:07:00Z,5300000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,541.0,,,,,,,,,,,,,,,,,
543,PT07M38.00S,2024-02-07T05:06:21.7Z,4,REGULAR,substitution,out,[],203078,,,1610612749,95,82,2024-02-07T05:06:37Z,5310000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M38.00S,2024-02-07T05:06:21.7Z,4,REGULAR,substitution,out,[],203994,,,1610612749,95,82,2024-02-07T05:06:37Z,5320000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M38.00S,2024-02-07T05:06:21.7Z,4,REGULAR,substitution,out,[],201569,,,1610612749,95,82,2024-02-07T05:06:37Z,5330000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M38.00S,2024-02-07T05:06:21.7Z,4,REGULAR,substitution,out,[],1626166,,,1610612749,95,82,2024-02-07T05:06:37Z,5340000,False,,,0,,SUB out: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M38.00S,2024-02-07T05:06:21.7Z,4,REGULAR,substitution,in,[],1629234,,,1610612749,95,82,2024-02-07T05:06:37Z,5350000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M38.00S,2024-02-07T05:06:21.7Z,4,REGULAR,substitution,in,[],1628960,,,1610612749,95,82,2024-02-07T05:06:37Z,5360000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M38.00S,2024-02-07T05:06:21.7Z,4,REGULAR,substitution,in,[],1626164,,,1610612749,95,82,2024-02-07T05:06:37Z,5370000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M38.00S,2024-02-07T05:06:21.7Z,4,REGULAR,substitution,in,[],1627736,,,1610612749,95,82,2024-02-07T05:06:37Z,5380000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M38.00S,2024-02-07T05:06:21.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,95,82,2024-02-07T05:07:00Z,5390000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
552,PT07M36.00S,2024-02-07T05:06:23.0Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612756,95,82,2024-02-07T05:07:00Z,5400000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:4),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,551.0,5.0,4.0,1.0,,,,,,,,,,,,,,
553,PT07M18.00S,2024-02-07T05:07:17.0Z,4,REGULAR,3pt,Jump Shot,[],1626164,31.32391590013141,22.549019607843135,1610612756,95,82,2024-02-07T05:08:02Z,5410000,False,137.0,242.0,1,left,MISS D. Booker 27' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,27.81,Missed,,,,,,,,,,,,,,,,,,
554,PT07M16.00S,2024-02-07T05:07:19.0Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,95,82,2024-02-07T05:07:20Z,5420000,False,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,553.0,10.0,6.0,4.0,,,,,,,,,,,,,,
555,PT07M11.00S,2024-02-07T05:07:24.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,94.00459921156373,50.49019607843137,1610612749,95,84,2024-02-07T05:07:33Z,5430000,False,2.0,4.0,1,right,G. Antetokounmpo running DUNK (30 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,30.0,,,,,,,,,,,,,
556,PT07M11.00S,2024-02-07T05:07:29.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,95,84,2024-02-07T05:07:29Z,5440000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M11.00S,2024-02-07T05:09:55.4Z,4,REGULAR,substitution,out,[],1629626,,,1610612756,95,84,2024-02-07T05:10:54Z,5450000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M11.00S,2024-02-07T05:09:55.4Z,4,REGULAR,substitution,in,[],201569,,,1610612756,95,84,2024-02-07T05:10:54Z,5460000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M58.00S,2024-02-07T05:11:15.1Z,4,REGULAR,foul,personal,[],203507,,,1610612756,95,84,2024-02-07T05:11:19Z,5470000,False,,,0,,G. Antetokounmpo personal FOUL (5 PF),"[203507, 201142]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,,,2882.0,,,,,,,5.0,0.0,Durant,201142.0,,
561,PT06M58.00S,2024-02-07T05:11:36.2Z,4,REGULAR,substitution,out,[],203507,,,1610612756,95,84,2024-02-07T05:11:38Z,5490000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M58.00S,2024-02-07T05:11:36.2Z,4,REGULAR,substitution,in,[],201577,,,1610612756,95,84,2024-02-07T05:11:38Z,5500000,False,,,0,,SUB in: R. Lopez,[201577],1610612749.0,MIL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M46.00S,2024-02-07T05:11:59.2Z,4,REGULAR,turnover,bad pass,[],201142,,,1610612756,95,84,2024-02-07T05:12:03Z,5510000,False,,,0,,K. Durant bad pass TURNOVER (4 TO),"[201142, 1626171]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,,4.0,Portis,1626171.0,,,,,,,,,
564,PT06M46.00S,2024-02-07T05:11:59.2Z,4,REGULAR,steal,,[],1626171,,,1610612749,95,84,2024-02-07T05:13:28Z,5520000,False,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
565,PT06M38.00S,2024-02-07T05:12:06.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203109,90.8508541392904,56.61764705882353,1610612749,95,86,2024-02-07T05:13:54Z,5530000,False,33.0,34.0,1,right,J. Crowder running Layup (8 PTS) (P. Connaughton 4 AST),"[203109, 1626192]",1610612749.0,MIL,running,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),0-8 Center,4.71,Made,,,,,8.0,,,,,P. Connaughton,1626192.0,4.0,,,,,,
567,PT06M31.00S,2024-02-07T05:12:14.1Z,4,REGULAR,3pt,Jump Shot,[],1628960,30.438978318002626,78.40839460784314,1610612756,98,86,2024-02-07T05:14:27Z,5550000,False,-142.0,234.0,1,left,G. Allen 27' 3PT pullup (6 PTS) (D. Booker 4 AST),"[1628960, 1626164]",1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,27.34,Made,,,,,6.0,,,,,D. Booker,1626164.0,4.0,,,,,,
569,PT06M13.00S,2024-02-07T05:12:32.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,86.90867279894876,56.86274509803921,1610612749,98,86,2024-02-07T05:14:51Z,5570000,False,34.0,71.0,1,right,MISS B. Portis 7' pullup Shot - blocked,"[1626171, 201142]",1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,7.85,Missed,,,,,,,,,,,,,,,,,Durant,201142.0
570,PT06M13.00S,2024-02-07T05:12:32.3Z,4,REGULAR,block,,[],201142,,,1610612749,98,86,2024-02-07T05:12:34Z,5580000,False,,,0,,K. Durant BLOCK (2 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
571,PT06M11.00S,2024-02-07T05:12:34.3Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612756,98,86,2024-02-07T05:12:36Z,5590000,False,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,569.0,3.0,3.0,0.0,,,,,,,,,,,,,,
572,PT06M09.00S,2024-02-07T05:12:39.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626192,,,1610612756,98,86,2024-02-07T05:12:49Z,5600000,False,,,0,,P. Connaughton shooting personal FOUL (3 PF) (Allen 2 FT),"[1626192, 1628960]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Left,,,,,,,,203591.0,,,,,,,3.0,0.0,Allen,1628960.0,,
574,PT06M09.00S,2024-02-07T05:13:19.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628960,,,1610612756,99,86,2024-02-07T05:13:19Z,5620000,False,,,0,,G. Allen Free Throw 1 of 2 (7 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
575,PT06M09.00S,2024-02-07T05:13:22.0Z,4,REGULAR,substitution,out,[],201569,,,1610612756,99,86,2024-02-07T05:13:27Z,5630000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M09.00S,2024-02-07T05:13:22.0Z,4,REGULAR,substitution,in,[],203078,,,1610612756,99,86,2024-02-07T05:13:27Z,5640000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M09.00S,2024-02-07T05:13:47.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628960,,,1610612756,100,86,2024-02-07T05:13:47Z,5650000,False,,,0,,G. Allen Free Throw 2 of 2 (8 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
578,PT05M57.00S,2024-02-07T05:14:00.7Z,4,REGULAR,3pt,Jump Shot,[],1627736,70.48291721419186,22.794117647058826,1610612749,100,89,2024-02-07T05:16:49Z,5660000,False,-136.0,225.0,1,right,M. Beasley 26' 3PT pullup (17 PTS) (P. Connaughton 5 AST),"[1627736, 1626192]",1610612749.0,MIL,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,26.29,Made,,,,,17.0,,,,,P. Connaughton,1626192.0,5.0,,,,,,
639,PT05M43.00S,2024-02-07T05:14:09.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,5.699737187910642,41.666666666666664,1610612756,100,89,2024-02-07T05:33:45Z,5667500,False,42.0,1.0,1,left,MISS D. Eubanks alley-oop Layup - blocked,"[1629234, 201577]",1610612756.0,PHX,alley-oop,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,4.17,Missed,,,,,,,,,,,,,,,,,Lopez,201577.0
640,PT05M43.00S,2024-02-07T05:14:09.1Z,4,REGULAR,block,,[],201577,,,1610612756,100,89,2024-02-07T05:32:03Z,5668750,False,,,0,,R. Lopez BLOCK (2 BLK),[201577],1610612749.0,MIL,,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
641,PT05M42.00S,2024-02-07T05:14:10.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,100,89,2024-02-07T05:33:18Z,5669375,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,639.0,,,,,,,,,,,,,,,,,
580,PT05M36.00S,2024-02-07T05:14:41.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201142,5.699737187910642,22.303921568627445,1610612756,102,89,2024-02-07T05:32:03Z,5680000,False,138.0,1.0,1,left,K. Durant 13' pullup Jump Shot (21 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,13.85,Made,,,,,21.0,,,,,,,,,,,,,
581,PT05M30.00S,2024-02-07T05:14:53.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,102,89,2024-02-07T05:14:53Z,5690000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M30.00S,2024-02-07T05:16:36.0Z,4,REGULAR,substitution,out,[],1629234,,,1610612749,102,89,2024-02-07T05:18:03Z,5700000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M30.00S,2024-02-07T05:16:36.0Z,4,REGULAR,substitution,out,[],201577,,,1610612749,102,89,2024-02-07T05:18:03Z,5710000,False,,,0,,SUB out: R. Lopez,[201577],1610612749.0,MIL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M30.00S,2024-02-07T05:16:36.0Z,4,REGULAR,substitution,in,[],203994,,,1610612749,102,89,2024-02-07T05:18:03Z,5720000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
