actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
175,PT11M28.00S,2024-04-10T02:41:40.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,8.492115637319317,50.73529411764706,1610612756,12,40,2024-04-10T02:44:00Z,1720000,False,-4.0,27.0,1,left,E. Gordon driving Layup (2 PTS) (B. Beal 1 AST),"[201569, 203078]",1610612756.0,PHX,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,2.0,,,,,,B. Beal,203078.0,1.0,,,
177,PT11M17.00S,2024-04-10T02:41:50.9Z,2,REGULAR,3pt,Jump Shot,[],1626181,69.33311432325887,26.96078431372549,1610612746,12,43,2024-04-10T02:41:55Z,1740000,False,-115.0,236.0,1,right,N. Powell 26' 3PT  (5 PTS) (R. Westbrook 6 AST),"[1626181, 201566]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.24,Made,,,,,,,5.0,,,,,,R. Westbrook,201566.0,6.0,,,
179,PT11M01.00S,2024-04-10T02:42:07.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,8.229303547963205,51.9607843137255,1610612756,12,43,2024-04-10T02:42:09Z,1760000,False,-10.0,25.0,1,left,MISS B. Beal driving reverse Layup,[203078],1610612756.0,PHX,driving reverse,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
180,PT10M59.00S,2024-04-10T02:42:09.1Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612746,12,43,2024-04-10T02:42:09Z,1770000,False,,,0,,B. Hyland REBOUND (Off:1 Def:2),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,179.0,3.0,2.0,1.0,,,,,,,,,,,,,,
181,PT10M53.00S,2024-04-10T02:42:14.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629599,89.96386333771353,96.81372549019608,1610612746,12,46,2024-04-10T02:45:15Z,1780000,False,234.0,42.0,1,right,A. Coffey 3PT running (6 PTS) (R. Westbrook 7 AST),"[1629599, 201566]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,23.78,Made,,,,,,,6.0,,,,,,R. Westbrook,201566.0,7.0,,,
183,PT10M42.00S,2024-04-10T02:42:25.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,7.703679369250986,51.71568627450981,1610612756,12,46,2024-04-10T02:42:28Z,1800000,False,-9.0,20.0,1,left,MISS B. Beal cutting Layup,[203078],1610612756.0,PHX,cutting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
184,PT10M41.00S,2024-04-10T02:42:26.9Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612746,12,46,2024-04-10T02:42:28Z,1810000,False,,,0,,B. Hyland REBOUND (Off:1 Def:3),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,183.0,4.0,3.0,1.0,,,,,,,,,,,,,,
185,PT10M35.00S,2024-04-10T02:42:33.3Z,2,REGULAR,3pt,Jump Shot,[],1629599,91.80354796320631,95.83333333333334,1610612746,12,46,2024-04-10T02:42:37Z,1820000,False,229.0,25.0,1,right,MISS A. Coffey step back 3PT,[1629599],1610612746.0,LAC,step back,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
186,PT10M31.00S,2024-04-10T02:42:37.3Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612756,12,46,2024-04-10T02:42:37Z,1830000,False,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Right Corner 3,24+ Right,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,,
187,PT10M24.00S,2024-04-10T02:42:43.6Z,2,REGULAR,2pt,Jump Shot,[],1629626,8.886333771353483,18.38235294117647,1610612756,14,46,2024-04-10T02:46:35Z,1840000,False,158.0,31.0,1,left,B. Bol 16' pullup Jump Shot (2 PTS) (B. Beal 2 AST),"[1629626, 203078]",1610612756.0,PHX,pullup,,,Bol,B. Bol,,,,,Mid-Range,8-16 Right,16.11,Made,,,,,,,2.0,,,,,,B. Beal,203078.0,2.0,,,
189,PT10M03.00S,2024-04-10T02:43:05.3Z,2,REGULAR,2pt,Jump Shot,[],201566,78.0059132720105,46.07843137254902,1610612746,14,46,2024-04-10T02:43:09Z,1860000,False,-20.0,154.0,1,right,MISS R. Westbrook 15' pullup Shot,[201566],1610612746.0,LAC,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,15.54,Missed,,,,,,,,,,,,,,,,,,
190,PT10M00.00S,2024-04-10T02:43:08.3Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612756,14,46,2024-04-10T02:43:09Z,1870000,False,,,0,,B. Bol REBOUND (Off:0 Def:2),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Center,,,189.0,2.0,2.0,0.0,,,,,,,,,,,,,,
191,PT09M48.00S,2024-04-10T02:43:19.9Z,2,REGULAR,3pt,Jump Shot,[],1629626,7.046649145860711,2.941176470588235,1610612756,14,46,2024-04-10T02:43:23Z,1880000,False,235.0,14.0,1,left,MISS B. Bol 3PT,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Right Corner 3,24+ Right,23.57,Missed,,,,,,,,,,,,,,,,,,
192,PT09M46.00S,2024-04-10T02:43:21.9Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,14,46,2024-04-10T02:43:23Z,1890000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,,,
193,PT09M38.00S,2024-04-10T02:43:29.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,88.25558475689881,56.86274509803921,1610612746,14,46,2024-04-10T02:47:28Z,1900000,False,34.0,58.0,1,right,MISS N. Powell 6' driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,6.73,Missed,,,,,,,,,,,,,,,,,,
194,PT09M36.00S,2024-04-10T02:43:31.8Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,14,46,2024-04-10T02:43:32Z,1910000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,,,
195,PT09M32.00S,2024-04-10T02:43:36.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626220,8.09789750328515,44.85294117647059,1610612756,14,46,2024-04-10T02:44:42Z,1920000,False,26.0,24.0,1,left,MISS R. O'Neale running finger roll Layup,[1626220],1610612756.0,PHX,running finger roll,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,,,
196,PT09M27.00S,2024-04-10T02:43:41.5Z,2,REGULAR,rebound,defensive,[],201566,,,1610612746,14,46,2024-04-10T02:43:41Z,1930000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:6),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,195.0,6.0,6.0,0.0,,,,,,,,,,,,,,
197,PT09M13.00S,2024-04-10T02:43:54.6Z,2,REGULAR,3pt,Jump Shot,[],1630538,70.77858081471747,18.38235294117647,1610612746,14,46,2024-04-10T02:43:58Z,1940000,False,-158.0,222.0,1,right,MISS B. Hyland 27' 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,27.27,Missed,,,,,,,,,,,,,,,,,,
198,PT09M10.00S,2024-04-10T02:43:57.6Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,14,46,2024-04-10T02:43:58Z,1950000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,,,
199,PT08M59.00S,2024-04-10T02:44:09.2Z,2,REGULAR,3pt,Jump Shot,[],1626220,33.327858081471746,48.529411764705884,1610612756,14,46,2024-04-10T02:44:13Z,1960000,False,7.0,261.0,1,left,MISS R. O'Neale 26' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,26.09,Missed,,,,,,,,,,,,,,,,,,
200,PT08M56.00S,2024-04-10T02:44:12.2Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,14,46,2024-04-10T02:44:13Z,1970000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,,,199.0,1.0,1.0,0.0,,,,,,,,,,,,,,
201,PT08M46.00S,2024-04-10T02:44:24.4Z,2,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612746,14,46,2024-04-10T02:44:53Z,1980000,False,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Plumlee 2 FT),"[1626220, 203486]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1146.0,2.0,0.0,Plumlee,203486.0,,,,,,
203,PT08M46.00S,2024-04-10T02:45:01.5Z,2,REGULAR,freethrow,1 of 2,[],203486,,,1610612746,14,47,2024-04-10T02:45:01Z,2000000,False,,,0,,M. Plumlee Free Throw 1 of 2 (1 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
204,PT08M46.00S,2024-04-10T02:45:03.5Z,2,REGULAR,substitution,out,[],201569,,,1610612746,14,47,2024-04-10T02:45:21Z,2010000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M46.00S,2024-04-10T02:45:03.5Z,2,REGULAR,substitution,out,[],201152,,,1610612746,14,47,2024-04-10T02:45:21Z,2020000,False,,,0,,SUB out: T. Young,[201152],1610612756.0,PHX,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M46.00S,2024-04-10T02:45:03.5Z,2,REGULAR,substitution,in,[],1629234,,,1610612746,14,47,2024-04-10T02:45:21Z,2030000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M46.00S,2024-04-10T02:45:03.5Z,2,REGULAR,substitution,in,[],201142,,,1610612746,14,47,2024-04-10T02:45:21Z,2040000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M46.00S,2024-04-10T02:45:30.9Z,2,REGULAR,freethrow,2 of 2,[],203486,,,1610612746,14,48,2024-04-10T02:45:30Z,2050000,False,,,0,,M. Plumlee Free Throw 2 of 2 (2 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
209,PT08M36.00S,2024-04-10T02:45:44.7Z,2,REGULAR,foul,personal,[],1626181,,,1610612756,14,48,2024-04-10T02:45:53Z,2060000,False,,,0,,N. Powell personal FOUL (2 PF),"[1626181, 1629234]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1627963.0,2.0,0.0,Eubanks,1629234.0,,,,,,
211,PT08M30.00S,2024-04-10T02:46:08.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,19.530223390275953,45.09803921568628,1610612756,14,48,2024-04-10T02:49:48Z,2080000,False,25.0,131.0,1,left,MISS K. Durant 13' driving floating Shot,[201142],1610612756.0,PHX,driving floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,13.34,Missed,,,,,,,,,,,,,,,,,,
212,PT08M26.00S,2024-04-10T02:46:12.8Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612746,14,48,2024-04-10T02:46:18Z,2090000,False,,,0,,B. Hyland REBOUND (Off:1 Def:4),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,,,211.0,5.0,4.0,1.0,,,,,,,,,,,,,,
213,PT08M17.00S,2024-04-10T02:46:21.7Z,2,REGULAR,3pt,Jump Shot,[],1630538,69.59592641261499,77.20588235294117,1610612746,14,51,2024-04-10T02:46:28Z,2100000,False,136.0,233.0,1,right,B. Hyland 27' 3PT  (5 PTS) (A. Coffey 1 AST),"[1630538, 1629599]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,27.0,Made,,,,,,,5.0,,,,,,A. Coffey,1629599.0,1.0,,,
215,PT08M06.00S,2024-04-10T02:46:31.9Z,2,REGULAR,2pt,Jump Shot,[],201142,15.2431011826544,68.14874387254902,1610612756,16,51,2024-04-10T02:50:54Z,2120000,False,-91.0,91.0,1,left,K. Durant 12' pullup Jump Shot (2 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,12.83,Made,,,,,,,2.0,,,,,,,,,,,
216,PT07M44.00S,2024-04-10T02:46:54.1Z,2,REGULAR,3pt,Jump Shot,[],1630538,65.39093298291722,49.26470588235294,1610612746,16,51,2024-04-10T02:51:39Z,2130000,False,-4.0,273.0,1,right,MISS B. Hyland 27' pullup 3PT,[1630538],1610612746.0,LAC,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,27.28,Missed,,,,,,,,,,,,,,,,,,
217,PT07M43.00S,2024-04-10T02:46:55.1Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,16,51,2024-04-10T02:46:58Z,2140000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,216.0,3.0,3.0,0.0,,,,,,,,,,,,,,
218,PT07M39.00S,2024-04-10T02:47:04.5Z,2,REGULAR,foul,personal,[],1629599,,,1610612756,16,51,2024-04-10T02:47:09Z,2150000,False,,,0,,A. Coffey personal FOUL (2 PF),"[1629599, 201142]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1146.0,2.0,0.0,Durant,201142.0,,,,,,
220,PT07M28.00S,2024-04-10T02:47:26.2Z,2,REGULAR,2pt,Jump Shot,[],201142,10.200394218134035,71.81372549019608,1610612756,16,51,2024-04-10T02:47:31Z,2170000,False,-109.0,43.0,1,left,MISS K. Durant 11' turnaround fadeaway Shot,[201142],1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,11.74,Missed,,,,,,,,,,,,,,,,,,
221,PT07M24.00S,2024-04-10T02:47:30.2Z,2,REGULAR,rebound,defensive,[],201566,,,1610612746,16,51,2024-04-10T02:47:31Z,2180000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:7),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,220.0,7.0,7.0,0.0,,,,,,,,,,,,,,
222,PT07M18.00S,2024-04-10T02:47:36.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,92.72339027595268,50.73529411764706,1610612746,16,53,2024-04-10T02:53:10Z,2190000,False,4.0,16.0,1,right,B. Hyland driving Layup (7 PTS) (R. Westbrook 8 AST),"[1630538, 201566]",1610612746.0,LAC,driving,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,,,7.0,,,,,,R. Westbrook,201566.0,8.0,,,
224,PT07M18.00S,2024-04-10T02:47:42.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,16,53,2024-04-10T02:47:42Z,2210000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M18.00S,2024-04-10T02:50:17.7Z,2,REGULAR,substitution,out,[],1626220,,,1610612756,16,53,2024-04-10T02:50:33Z,2220000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M18.00S,2024-04-10T02:50:17.7Z,2,REGULAR,substitution,out,[],1629626,,,1610612756,16,53,2024-04-10T02:50:33Z,2230000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M18.00S,2024-04-10T02:50:17.7Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,16,53,2024-04-10T02:50:33Z,2240000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M18.00S,2024-04-10T02:50:17.7Z,2,REGULAR,substitution,in,[],1628960,,,1610612756,16,53,2024-04-10T02:50:33Z,2250000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M03.00S,2024-04-10T02:50:51.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,6.915243101182654,52.450980392156865,1610612756,16,53,2024-04-10T02:50:55Z,2260000,False,-12.0,13.0,1,left,MISS D. Eubanks cutting DUNK,[1629234],1610612756.0,PHX,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
230,PT07M01.00S,2024-04-10T02:50:53.8Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612746,16,53,2024-04-10T02:50:55Z,2270000,False,,,0,,B. Hyland REBOUND (Off:1 Def:5),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,229.0,6.0,5.0,1.0,,,,,,,,,,,,,,
231,PT06M55.00S,2024-04-10T02:50:59.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,91.01511169513797,46.568627450980394,1610612746,16,53,2024-04-10T02:51:03Z,2280000,False,-17.0,32.0,1,right,MISS A. Coffey driving Layup,[1629599],1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,,
232,PT06M51.00S,2024-04-10T02:51:03.9Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612756,16,53,2024-04-10T02:51:03Z,2290000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,231.0,1.0,1.0,0.0,,,,,,,,,,,,,,
233,PT06M41.00S,2024-04-10T02:51:13.3Z,2,REGULAR,3pt,Jump Shot,[],1628960,33.98488830486202,48.03921568627451,1610612756,16,53,2024-04-10T02:54:31Z,2300000,False,10.0,267.0,1,left,MISS G. Allen 26' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,26.72,Missed,,,,,,,,,,,,,,,,,,
234,PT06M38.00S,2024-04-10T02:51:16.3Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612756,16,53,2024-04-10T02:51:19Z,2310000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,233.0,2.0,1.0,1.0,,,,,,,,,,,,,,
235,PT06M36.00S,2024-04-10T02:51:18.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,22.683968462549277,88.23529411764706,1610612756,16,53,2024-04-10T02:51:22Z,2320000,False,-191.0,161.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
236,PT06M34.00S,2024-04-10T02:51:20.4Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612756,16,53,2024-04-10T02:51:22Z,2330000,False,,,0,,D. Eubanks REBOUND (Off:2 Def:1),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,235.0,3.0,1.0,2.0,,,,,,,,,,,,,,
237,PT06M33.00S,2024-04-10T02:51:22.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,6.783837056504599,45.83333333333333,1610612756,18,53,2024-04-10T02:55:29Z,2340000,False,21.0,11.0,1,left,D. Eubanks putback Layup (6 PTS),[1629234],1610612756.0,PHX,putback,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,,,6.0,,,,,,,,,,,
238,PT06M16.00S,2024-04-10T02:51:38.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626181,91.93495400788436,54.65686274509803,1610612746,18,53,2024-04-10T02:56:16Z,2350000,False,23.0,23.0,1,right,MISS N. Powell driving Hook,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
239,PT06M14.00S,2024-04-10T02:51:40.7Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612756,18,53,2024-04-10T02:51:41Z,2360000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,238.0,2.0,2.0,0.0,,,,,,,,,,,,,,
240,PT06M13.00S,2024-04-10T02:51:43.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201142,6.652431011826544,48.03921568627451,1610612756,20,53,2024-04-10T02:51:48Z,2370000,False,10.0,10.0,1,left,K. Durant running DUNK (4 PTS) (D. Booker 2 AST),"[201142, 1626164]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,,4.0,,,,,,D. Booker,1626164.0,2.0,,,
242,PT06M13.00S,2024-04-10T02:51:50.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,20,53,2024-04-10T02:51:50Z,2390000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M13.00S,2024-04-10T02:54:14.5Z,2,REGULAR,substitution,out,[],203078,,,1610612746,20,53,2024-04-10T02:54:29Z,2400000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M13.00S,2024-04-10T02:54:14.5Z,2,REGULAR,substitution,out,[],1630538,,,1610612746,20,53,2024-04-10T02:54:29Z,2410000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M13.00S,2024-04-10T02:54:14.5Z,2,REGULAR,substitution,out,[],203486,,,1610612746,20,53,2024-04-10T02:54:29Z,2420000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M13.00S,2024-04-10T02:54:14.5Z,2,REGULAR,substitution,in,[],201569,,,1610612746,20,53,2024-04-10T02:54:29Z,2430000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M13.00S,2024-04-10T02:54:14.5Z,2,REGULAR,substitution,in,[],202331,,,1610612746,20,53,2024-04-10T02:54:29Z,2440000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M13.00S,2024-04-10T02:54:14.5Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,20,53,2024-04-10T02:54:29Z,2450000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M52.00S,2024-04-10T02:55:02.2Z,2,REGULAR,3pt,Jump Shot,[],1629599,87.46714848883047,96.56862745098039,1610612746,20,53,2024-04-10T02:55:07Z,2460000,False,233.0,65.0,1,right,MISS A. Coffey 24' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,24.18,Missed,,,,,,,,,,,,,,,,,,
250,PT05M48.00S,2024-04-10T02:55:06.2Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,20,53,2024-04-10T02:55:11Z,2470000,False,,,0,,I. Zubac REBOUND (Off:2 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,249.0,7.0,5.0,2.0,,,,,,,,,,,,,,
251,PT05M41.00S,2024-04-10T02:55:12.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627826,84.83902759526939,50.245098039215684,1610612746,20,53,2024-04-10T02:58:01Z,2480000,False,1.0,90.0,1,right,MISS I. Zubac 9' Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,9.0,Missed,,,,,,,,,,,,,,,,,,
252,PT05M38.00S,2024-04-10T02:55:15.2Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612756,20,53,2024-04-10T02:55:22Z,2490000,False,,,0,,D. Eubanks REBOUND (Off:2 Def:2),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,251.0,4.0,2.0,2.0,,,,,,,,,,,,,,
253,PT05M20.00S,2024-04-10T02:55:32.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,16.90210249671485,58.82352941176471,1610612756,20,53,2024-04-10T02:55:38Z,2500000,False,-44.0,106.0,1,left,MISS D. Booker 11' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,11.52,Missed,,,,,,,,,,,,,,,,,,
