actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
349,PT10M53.00S,2023-11-22T03:26:18.7Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,58,52,2023-11-22T03:26:19Z,3470000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:3),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Right Center,,,,,,348.0,,5.0,3.0,2.0,,,,,,,,,,
350,PT10M46.00S,2023-11-22T03:26:27.6Z,3,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612756,58,52,2023-11-22T03:26:40Z,3480000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (Durant 2 FT),"[1641739, 201142]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,203054.0,,,,,,,,3.0,0.0,Durant,201142.0,,
352,PT10M46.00S,2023-11-22T03:26:54.6Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,59,52,2023-11-22T03:26:54Z,3500000,False,,,0,,K. Durant Free Throw 1 of 2 (15 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,,15.0,,,,,,,,,
353,PT10M46.00S,2023-11-22T03:27:09.8Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,60,52,2023-11-22T03:27:09Z,3510000,False,,,0,,K. Durant Free Throw 2 of 2 (16 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,,16.0,,,,,,,,,
354,PT10M34.00S,2023-11-22T03:27:23.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,82.9993429697766,35.53921568627451,1610612757,60,54,2023-11-22T03:27:32Z,3520000,False,-72.0,107.0,1,right,D. Ayton 12' turnaround fadeaway Jump Shot (16 PTS) (M. Brogdon 4 AST),"[1629028, 1627763]",1610612757.0,POR,turnaround fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Left,,,,12.94,Made,,,,,,16.0,M. Brogdon,1627763.0,4.0,,,,,,
356,PT10M24.00S,2023-11-22T03:27:33.1Z,3,REGULAR,2pt,Jump Shot,[],201142,13.222733245729303,78.67647058823529,1610612756,62,54,2023-11-22T03:27:42Z,3540000,False,-143.0,72.0,1,left,K. Durant 16' Jump Shot (18 PTS) (G. Allen 1 AST),"[201142, 1628960]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,,,,16.04,Made,,,,,,18.0,G. Allen,1628960.0,1.0,,,,,,
358,PT10M09.00S,2023-11-22T03:27:48.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,90.62089356110381,40.44117647058824,1610612757,62,56,2023-11-22T03:27:55Z,3560000,False,-48.0,36.0,1,right,J. Grant driving Layup (13 PTS) (M. Brogdon 5 AST),"[203924, 1627763]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,5.97,Made,,,,,,13.0,M. Brogdon,1627763.0,5.0,,,,,,
360,PT10M00.00S,2023-11-22T03:27:57.4Z,3,REGULAR,2pt,Jump Shot,[],1626164,14.668199737187912,71.07843137254902,1610612756,64,56,2023-11-22T03:28:05Z,3580000,False,-105.0,85.0,1,left,D. Booker 13' turnaround Jump Shot (16 PTS),[1626164],1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,13.57,Made,,,,,,16.0,,,,,,,,,
362,PT09M38.00S,2023-11-22T03:28:19.7Z,3,REGULAR,3pt,Jump Shot,[],1641739,94.1688567674113,2.2058823529411766,1610612757,64,56,2023-11-22T03:28:42Z,3600000,False,-239.0,2.0,1,right,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,,23.9,Missed,,,,,,,,,,,,,,,
363,PT09M34.00S,2023-11-22T03:28:23.7Z,3,REGULAR,rebound,defensive,[],201569,,,1610612756,64,56,2023-11-22T03:28:42Z,3610000,False,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Left Corner 3,24+ Left,,,,,,362.0,,2.0,2.0,0.0,,,,,,,,,,
364,PT09M18.00S,2023-11-22T03:28:39.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,5.863994743758213,49.26470588235294,1610612756,66,56,2023-11-22T03:28:46Z,3620000,False,4.0,3.0,1,left,J. Nurkic DUNK (6 PTS) (G. Allen 2 AST),"[203994, 1628960]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,0.45,Made,,,,,,6.0,G. Allen,1628960.0,2.0,,,,,,
366,PT09M04.00S,2023-11-22T03:28:54.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,93.11760840998686,50.245098039215684,1610612757,66,58,2023-11-22T03:29:00Z,3640000,False,1.0,12.0,1,right,M. Brogdon driving Layup (13 PTS),[1627763],1610612757.0,POR,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,1.23,Made,,,,,,13.0,,,,,,,,,
367,PT09M04.00S,2023-11-22T03:28:57.5Z,3,REGULAR,foul,personal,['1freethrow'],201569,,,1610612757,66,58,2023-11-22T03:29:04Z,3650000,False,,,0,,E. Gordon shooting personal FOUL (2 PF) (Brogdon 1 FT),"[201569, 1627763]",1610612756.0,PHX,shooting,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,203054.0,,,,,,,,2.0,0.0,Brogdon,1627763.0,,
369,PT09M04.00S,2023-11-22T03:29:32.9Z,3,REGULAR,freethrow,1 of 1,[],1627763,,,1610612757,66,59,2023-11-22T03:29:32Z,3670000,False,,,0,,M. Brogdon Free Throw 1 of 1 (14 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,Made,,,,,,14.0,,,,,,,,,
370,PT08M47.00S,2023-11-22T03:29:51.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,6.258212877792378,50.49019607843137,1610612756,68,59,2023-11-22T03:29:56Z,3680000,False,-2.0,6.0,1,left,J. Nurkic cutting DUNK (8 PTS) (K. Durant 5 AST),"[203994, 201142]",1610612756.0,PHX,cutting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,0.68,Made,,,,,,8.0,K. Durant,201142.0,5.0,,,,,,
373,PT08M26.00S,2023-11-22T03:30:30.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,81.02825229960578,54.166666666666664,1610612757,68,61,2023-11-22T03:30:59Z,3710000,False,21.0,126.0,1,right,D. Ayton 12' Jump Shot (18 PTS) (J. Grant 5 AST),"[1629028, 203924]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,12.75,Made,,,,,,18.0,J. Grant,203924.0,5.0,,,,,,
375,PT08M09.00S,2023-11-22T03:30:47.0Z,3,REGULAR,2pt,Jump Shot,[],1626164,8.754927726675426,72.54901960784314,1610612756,68,61,2023-11-22T03:31:05Z,3730000,False,-113.0,30.0,1,left,MISS D. Booker 11' driving floating bank Shot,[1626164],1610612756.0,PHX,driving floating bank,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,11.66,Missed,,,,,,,,,,,,,,,
376,PT08M09.00S,2023-11-22T03:30:47.0Z,3,REGULAR,rebound,offensive,[],203994,,,1610612756,68,61,2023-11-22T03:31:05Z,3740000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:3),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,,,,375.0,,6.0,3.0,3.0,,,,,,,,,,
377,PT08M03.00S,2023-11-22T03:30:58.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,68,61,2023-11-22T03:30:58Z,3750000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M56.00S,2023-11-22T03:34:10.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201142,13.87976346911958,52.69607843137255,1610612756,68,61,2023-11-22T03:34:49Z,3760000,False,-13.0,78.0,1,left,MISS K. Durant 7' turnaround Shot,[201142],1610612756.0,PHX,turnaround,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,7.92,Missed,,,,,,,,,,,,,,,
379,PT07M53.00S,2023-11-22T03:34:13.0Z,3,REGULAR,rebound,offensive,[],203994,,,1610612756,68,61,2023-11-22T03:40:30Z,3770000,False,,,0,,J. Nurkic REBOUND (Off:4 Def:3),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,378.0,,7.0,3.0,4.0,,,,,,,,,,
382,PT07M53.00S,2023-11-22T03:34:23.9Z,3,REGULAR,turnover,offensive goaltending,[],203994,,,1610612756,68,61,2023-11-22T03:34:38Z,3800000,False,,,0,,J. Nurkic offensive goaltending TURNOVER (3 TO),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,3.0,,,,,,2882.0,,,,,,,,,,,,,
383,PT07M39.00S,2023-11-22T03:34:42.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203924,90.62089356110381,85.04901960784314,1610612757,68,61,2023-11-22T03:34:56Z,3810000,False,175.0,36.0,1,right,MISS J. Grant 17' Jump Shot,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right,,,,17.88,Missed,,,,,,,,,,,,,,,
384,PT07M37.00S,2023-11-22T03:34:44.5Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,68,61,2023-11-22T03:34:56Z,3820000,False,,,0,,J. Nurkic REBOUND (Off:4 Def:4),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Right,,,,,,383.0,,8.0,4.0,4.0,,,,,,,,,,
385,PT07M30.00S,2023-11-22T03:34:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,15.588042049934298,41.17647058823529,1610612756,70,61,2023-11-22T03:34:59Z,3830000,False,44.0,94.0,1,left,D. Booker 10' pullup Jump Shot (18 PTS) (G. Allen 3 AST),"[1626164, 1628960]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,10.38,Made,,,,,,18.0,G. Allen,1628960.0,3.0,,,,,,
387,PT07M16.00S,2023-11-22T03:35:05.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.46057818659659,45.588235294117645,1610612757,70,61,2023-11-22T03:35:10Z,3850000,False,-22.0,18.0,1,right,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,2.88,Missed,,,,,,,,,,,,,,,
388,PT07M16.00S,2023-11-22T03:35:05.8Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612756,70,61,2023-11-22T03:35:45Z,3860000,False,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,387.0,,3.0,3.0,0.0,,,,,,,,,,
391,PT07M10.00S,2023-11-22T03:35:18.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,70,61,2023-11-22T03:38:17Z,3890000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M10.00S,2023-11-22T03:35:19.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",201142,6.258212877792378,49.01960784313725,1610612756,72,61,2023-11-22T03:44:59Z,3895000,False,5.0,6.0,1,left,K. Durant running DUNK (20 PTS) (G. Allen 4 AST),"[201142, 1628960]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,0.8,Made,,,,,,20.0,G. Allen,1628960.0,4.0,,,,,,
392,PT07M10.00S,2023-11-22T03:37:41.4Z,3,REGULAR,substitution,out,[],1627763,,,1610612757,72,61,2023-11-22T03:37:55Z,3900000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M10.00S,2023-11-22T03:37:41.4Z,3,REGULAR,substitution,in,[],1630219,,,1610612757,72,61,2023-11-22T03:37:55Z,3910000,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M47.00S,2023-11-22T03:38:31.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,91.93495400788436,51.71568627450981,1610612757,72,61,2023-11-22T03:45:42Z,3920000,False,9.0,23.0,1,right,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,2.48,Missed,,,,,,,,,,,,,,,
395,PT06M46.00S,2023-11-22T03:38:32.3Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612757,72,61,2023-11-22T03:38:37Z,3930000,False,,,0,,D. Ayton REBOUND (Off:5 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,394.0,,7.0,2.0,5.0,,,,,,,,,,
396,PT06M45.00S,2023-11-22T03:38:34.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629028,88.91261498028909,53.67647058823529,1610612757,72,61,2023-11-22T03:46:10Z,3940000,False,18.0,52.0,1,right,MISS D. Ayton turnaround Hook,[1629028],1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,5.49,Missed,,,,,,,,,,,,,,,
397,PT06M43.00S,2023-11-22T03:38:36.2Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612756,72,61,2023-11-22T03:38:40Z,3950000,False,,,0,,G. Allen REBOUND (Off:0 Def:4),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,396.0,,4.0,4.0,0.0,,,,,,,,,,
398,PT06M30.00S,2023-11-22T03:38:49.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,14.011169513797633,45.588235294117645,1610612756,72,61,2023-11-22T03:39:01Z,3960000,False,22.0,79.0,1,left,MISS D. Booker 8' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,8.22,Missed,,,,,,,,,,,,,,,
399,PT06M30.00S,2023-11-22T03:38:49.6Z,3,REGULAR,rebound,offensive,[],203994,,,1610612756,72,61,2023-11-22T03:48:03Z,3970000,False,,,0,,J. Nurkic REBOUND (Off:5 Def:4),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,398.0,,9.0,4.0,5.0,,,,,,,,,,
401,PT06M27.00S,2023-11-22T03:39:06.0Z,3,REGULAR,substitution,out,[],1631101,,,1610612756,72,61,2023-11-22T03:39:13Z,3990000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M27.00S,2023-11-22T03:39:06.0Z,3,REGULAR,substitution,in,[],1629680,,,1610612756,72,61,2023-11-22T03:39:13Z,4000000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M24.00S,2023-11-22T03:39:21.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201142,5.863994743758213,49.01960784313725,1610612756,74,61,2023-11-22T03:39:29Z,4010000,False,5.0,3.0,1,left,K. Durant cutting DUNK (22 PTS) (G. Allen 5 AST),"[201142, 1628960]",1610612756.0,PHX,cutting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,0.55,Made,,,,,,22.0,G. Allen,1628960.0,5.0,,,,,,
405,PT06M10.00S,2023-11-22T03:39:36.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,92.85479632063075,44.6078431372549,1610612757,74,61,2023-11-22T03:48:29Z,4030000,False,-27.0,15.0,1,right,MISS S. Mays driving reverse Layup,[1630219],1610612757.0,POR,driving reverse,,,Mays,S. Mays,,,,,Restricted Area,0-8 Center,,,,3.07,Missed,,,,,,,,,,,,,,,
406,PT06M08.00S,2023-11-22T03:39:38.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,74,61,2023-11-22T03:39:44Z,4040000,False,,,0,,J. Nurkic REBOUND (Off:5 Def:5),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,405.0,,10.0,5.0,5.0,,,,,,,,,,
407,PT06M04.00S,2023-11-22T03:39:42.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,6.389618922470433,50.245098039215684,1610612756,76,61,2023-11-22T03:39:49Z,4050000,False,-1.0,8.0,1,left,D. Booker running Layup (20 PTS) (K. Durant 6 AST),"[1626164, 201142]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,0.77,Made,,,,,,20.0,K. Durant,201142.0,6.0,,,,,,
409,PT05M53.00S,2023-11-22T03:39:53.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.24901445466492,47.05882352941176,1610612757,76,63,2023-11-22T03:39:57Z,4070000,False,-15.0,11.0,1,right,J. Grant driving Layup (15 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,1.84,Made,,,,,,15.0,,,,,,,,,
410,PT05M33.00S,2023-11-22T03:40:12.7Z,3,REGULAR,3pt,Jump Shot,[],203994,31.882391590013142,46.568627450980394,1610612756,79,63,2023-11-22T03:40:16Z,4080000,False,17.0,247.0,1,left,J. Nurkic 24' 3PT  (11 PTS) (E. Gordon 1 AST),"[203994, 201569]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,24.78,Made,,,,,,11.0,E. Gordon,201569.0,1.0,,,,,,
412,PT05M17.00S,2023-11-22T03:40:31.9Z,3,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612757,79,63,2023-11-22T03:40:39Z,4100000,False,,,0,,D. Booker shooting personal FOUL (1 PF) (Camara 2 FT),"[1626164, 1641739]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,,,,,,,,1.0,0.0,Camara,1641739.0,,
414,PT05M17.00S,2023-11-22T03:40:55.7Z,3,REGULAR,freethrow,1 of 2,[],1641739,,,1610612757,79,64,2023-11-22T03:40:55Z,4120000,False,,,0,,T. Camara Free Throw 1 of 2 (2 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,Made,,,,,,2.0,,,,,,,,,
415,PT05M17.00S,2023-11-22T03:40:56.7Z,3,REGULAR,substitution,out,[],1626164,,,1610612757,79,64,2023-11-22T03:41:06Z,4130000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M17.00S,2023-11-22T03:40:56.7Z,3,REGULAR,substitution,out,[],1628960,,,1610612757,79,64,2023-11-22T03:41:06Z,4140000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M17.00S,2023-11-22T03:40:56.7Z,3,REGULAR,substitution,in,[],1629642,,,1610612757,79,64,2023-11-22T03:41:06Z,4150000,False,,,0,,SUB in: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M17.00S,2023-11-22T03:40:56.7Z,3,REGULAR,substitution,in,[],1629006,,,1610612757,79,64,2023-11-22T03:41:06Z,4160000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M17.00S,2023-11-22T03:41:20.1Z,3,REGULAR,freethrow,2 of 2,[],1641739,,,1610612757,79,65,2023-11-22T03:41:20Z,4170000,False,,,0,,T. Camara Free Throw 2 of 2 (3 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,Made,,,,,,3.0,,,,,,,,,
420,PT05M01.00S,2023-11-22T03:41:37.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,7.440867279894875,48.77450980392157,1610612756,81,65,2023-11-22T03:49:42Z,4180000,False,6.0,17.0,1,left,K. Durant driving finger roll Layup (24 PTS),[201142],1610612756.0,PHX,driving finger roll,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,1.84,Made,,,,,,24.0,,,,,,,,,
421,PT04M55.00S,2023-11-22T03:41:45.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,89.04402102496715,56.86274509803921,1610612757,81,65,2023-11-22T03:41:53Z,4190000,False,34.0,50.0,1,right,MISS J. Grant 6' driving Layup - blocked,"[203924, 203994]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,6.1,Missed,,,,,,,,,,,,,,Nurkic,203994.0
422,PT04M55.00S,2023-11-22T03:41:45.1Z,3,REGULAR,block,,[],203994,,,1610612757,81,65,2023-11-22T03:41:49Z,4200000,False,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
423,PT04M55.00S,2023-11-22T03:41:45.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,81,65,2023-11-22T03:41:53Z,4210000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,421.0,,,,,,,,,,,,,,
425,PT04M50.00S,2023-11-22T03:42:06.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203924,92.85479632063075,46.32352941176471,1610612757,81,67,2023-11-22T03:42:14Z,4230000,False,-18.0,15.0,1,right,J. Grant driving Layup (17 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,2.36,Made,,,,,,17.0,,,,,,,,,
426,PT04M50.00S,2023-11-22T03:42:10.7Z,3,REGULAR,foul,personal,['1freethrow'],201142,,,1610612757,81,67,2023-11-22T03:42:26Z,4240000,False,,,0,,K. Durant shooting personal FOUL (3 PF) (Grant 1 FT),"[201142, 203924]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,203054.0,,,,,,,,3.0,0.0,Grant,203924.0,,
428,PT04M50.00S,2023-11-22T03:42:33.8Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203924,,,1610612757,81,68,2023-11-22T03:42:33Z,4260000,False,,,0,,J. Grant Free Throw 1 of 1 (18 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,Made,,,,,,18.0,,,,,,,,,
429,PT04M38.00S,2023-11-22T03:42:47.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,12.434296977660972,47.549019607843135,1610612756,83,68,2023-11-22T03:42:55Z,4270000,False,12.0,64.0,1,left,J. Nurkic 6' floating Jump Shot (13 PTS) (K. Durant 7 AST),"[203994, 201142]",1610612756.0,PHX,floating,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,6.56,Made,,,,,,13.0,K. Durant,201142.0,7.0,,,,,,
431,PT04M17.00S,2023-11-22T03:43:08.9Z,3,REGULAR,3pt,Jump Shot,[],203924,87.86136662286465,95.34313725490196,1610612757,83,71,2023-11-22T03:43:14Z,4290000,False,227.0,62.0,1,right,J. Grant 3PT  (21 PTS) (S. Mays 3 AST),"[203924, 1630219]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,,,,23.49,Made,,,,,,21.0,S. Mays,1630219.0,3.0,,,,,,
433,PT03M59.00S,2023-11-22T03:43:26.9Z,3,REGULAR,3pt,Jump Shot,[],201569,26.49474375821288,13.970588235294118,1610612756,83,71,2023-11-22T03:43:36Z,4310000,False,180.0,197.0,1,left,MISS E. Gordon 26' 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,,26.66,Missed,,,,,,,,,,,,,,,
434,PT03M55.00S,2023-11-22T03:43:30.9Z,3,REGULAR,rebound,offensive,[],1629642,,,1610612756,83,71,2023-11-22T03:43:36Z,4320000,False,,,0,,N. Little REBOUND (Off:1 Def:1),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,,,,433.0,,2.0,1.0,1.0,,,,,,,,,,
435,PT03M52.00S,2023-11-22T03:43:34.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203994,5.732588699080158,50.49019607843137,1610612756,85,71,2023-11-22T03:43:39Z,4330000,False,-2.0,1.0,1,left,J. Nurkic cutting DUNK (15 PTS) (J. Okogie 1 AST),"[203994, 1629006]",1610612756.0,PHX,cutting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,0.29,Made,,,,,,15.0,J. Okogie,1629006.0,1.0,,,,,,
437,PT03M41.00S,2023-11-22T03:43:44.9Z,3,REGULAR,turnover,bad pass,[],1630219,,,1610612757,85,71,2023-11-22T03:44:01Z,4350000,False,,,0,,S. Mays bad pass TURNOVER (1 TO),"[1630219, 1629006]",1610612757.0,POR,,,,Mays,S. Mays,,,,,In The Paint (Non-RA),8-16 Center,1.0,Okogie,1629006.0,,,,,,,,,,,,,,,,,
438,PT03M41.00S,2023-11-22T03:43:44.9Z,3,REGULAR,steal,,[],1629006,,,1610612756,85,71,2023-11-22T03:43:49Z,4360000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
439,PT03M37.00S,2023-11-22T03:43:51.9Z,3,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612756,85,71,2023-11-22T03:43:59Z,4370000,False,,,0,,T. Camara shooting personal FOUL (4 PF) (Little 2 FT),"[1641739, 1629642]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,203054.0,,,,,,,,4.0,0.0,Little,1629642.0,,
