actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
166,PT11M20.00S,2024-03-04T03:13:02.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631096,66.70499342969777,48.03921568627451,1610612760,24,30,2024-03-04T03:13:10Z,1600000,False,-10.0,260.0,1,right,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
167,PT11M14.00S,2024-03-04T03:13:08.2Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,24,30,2024-03-04T03:13:10Z,1610000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:10),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,166.0,13.0,10.0,3.0,,,,,,,,,,,,,,
172,PT11M07.00S,2024-03-04T03:13:20.0Z,2,REGULAR,3pt,Jump Shot,[],201569,3.3672798948751645,96.81372549019608,1610612756,24,30,2024-03-04T03:15:16Z,1620000,False,-234.0,-21.0,1,left,MISS E. Gordon step back 3PT,[201569],1610612756.0,PHX,step back,,,Gordon,E. Gordon,,,,,Left Corner 3,24+ Left,23.5,Missed,,,,,,,,,,,,,,,,,,
173,PT11M07.00S,2024-03-04T03:13:21.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,24,30,2024-03-04T03:13:21Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Left Corner 3,24+ Left,,,172.0,,,,,,,,,,,,,,,,,
175,PT11M02.00S,2024-03-04T03:13:36.8Z,2,REGULAR,turnover,lost ball,[],203994,,,1610612756,24,30,2024-03-04T03:13:41Z,1650000,False,,,0,,J. Nurkic lost ball TURNOVER (2 TO),"[203994, 1631114]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,Williams,1631114.0,,,,,,,,,
176,PT11M02.00S,2024-03-04T03:13:36.8Z,2,REGULAR,steal,,[],1631114,,,1610612760,24,30,2024-03-04T03:13:38Z,1660000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
177,PT11M00.00S,2024-03-04T03:13:39.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631114,95.74572930354796,49.50980392156863,1610612760,24,32,2024-03-04T03:13:51Z,1670000,False,-2.0,-13.0,1,right,J. Williams running finger roll Layup (6 PTS),[1631114],1610612760.0,OKC,running finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,,6.0,,,,,,,,
178,PT11M00.00S,2024-03-04T03:13:41.4Z,2,REGULAR,foul,personal,['1freethrow'],203994,,,1610612760,24,32,2024-03-04T03:13:49Z,1680000,False,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Williams 1 FT),"[203994, 1631114]",1610612756.0,PHX,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Williams,1631114.0
180,PT11M00.00S,2024-03-04T03:14:09.0Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631114,,,1610612760,24,33,2024-03-04T03:14:09Z,1700000,False,,,0,,J. Williams Free Throw 1 of 1 (7 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
181,PT10M53.00S,2024-03-04T03:14:18.3Z,2,REGULAR,turnover,bad pass,[],203078,,,1610612756,24,33,2024-03-04T03:14:21Z,1710000,False,,,0,,B. Beal bad pass TURNOVER (2 TO),"[203078, 1630581]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,Giddey,1630581.0,,,,,,,,,
182,PT10M53.00S,2024-03-04T03:14:18.3Z,2,REGULAR,steal,,[],1630581,,,1610612760,24,33,2024-03-04T03:20:48Z,1720000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
183,PT10M50.00S,2024-03-04T03:14:21.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630598,95.3515111695138,50.0,1610612760,24,33,2024-03-04T03:14:26Z,1730000,False,0.0,-9.0,1,right,MISS A. Wiggins running Layup,[1630598],1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
184,PT10M48.00S,2024-03-04T03:14:23.6Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612756,24,33,2024-03-04T03:14:26Z,1740000,False,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,183.0,1.0,1.0,0.0,,,,,,,,,,,,,,
185,PT10M43.00S,2024-03-04T03:14:28.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201569,5.469776609724048,51.470588235294116,1610612756,26,33,2024-03-04T03:14:38Z,1750000,False,-7.0,-1.0,1,left,E. Gordon running Layup (5 PTS) (B. Beal 1 AST),"[201569, 203078]",1610612756.0,PHX,running,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,,,,,,5.0,B. Beal,203078.0,1.0,,,,,
187,PT10M29.00S,2024-03-04T03:14:42.6Z,2,REGULAR,3pt,Jump Shot,[],1630581,67.88764783180025,56.86274509803921,1610612760,26,33,2024-03-04T03:17:57Z,1770000,False,34.0,249.0,1,right,MISS J. Giddey 25' pullup 3PT,[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,25.17,Missed,,,,,,,,,,,,,,,,,,
188,PT10M26.00S,2024-03-04T03:14:45.6Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,26,33,2024-03-04T03:14:48Z,1780000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:11),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,187.0,14.0,11.0,3.0,,,,,,,,,,,,,,
189,PT10M18.00S,2024-03-04T03:14:53.7Z,2,REGULAR,3pt,Jump Shot,[],1631223,3.1044678055190538,98.0392156862745,1610612756,26,33,2024-03-04T03:15:00Z,1790000,False,-240.0,-23.0,1,left,MISS D. Roddy 24' 3PT,[1631223],1610612756.0,PHX,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,24.13,Missed,,,,,,,,,,,,,,,,,,
190,PT10M14.00S,2024-03-04T03:14:57.7Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,26,33,2024-03-04T03:15:00Z,1800000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,,,
191,PT10M10.00S,2024-03-04T03:15:03.8Z,2,REGULAR,foul,offensive,[],1630581,,,1610612760,26,33,2024-03-04T03:15:16Z,1810000,False,,,0,,J. Giddey offensive FOUL (1 PF),"[1630581, 1631223]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Roddy,1631223.0
193,PT10M10.00S,2024-03-04T03:15:03.8Z,2,REGULAR,turnover,offensive foul,[],1630581,,,1610612760,26,33,2024-03-04T03:15:03Z,1830000,False,,,0,,J. Giddey offensive foul TURNOVER (1 TO),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right,,,,,,,,,1.0,,,,,,,2003.0,,,,
194,PT09M56.00S,2024-03-04T03:15:27.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203078,16.507884362680684,69.36274509803921,1610612756,28,33,2024-03-04T03:21:57Z,1840000,False,-97.0,103.0,1,left,B. Beal 14' floating Jump Shot (6 PTS),[203078],1610612756.0,PHX,floating,,,Beal,B. Beal,,,,,Mid-Range,8-16 Left,14.11,Made,,,,,,,,,,6.0,,,,,,,,
195,PT09M43.00S,2024-03-04T03:15:43.5Z,2,REGULAR,violation,kicked ball,[],203994,,,1610612760,28,33,2024-03-04T03:15:52Z,1850000,False,,,0,,J. Nurkic kicked ball VIOLATION,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,204058.0,,,,
196,PT09M41.00S,2024-03-04T03:16:01.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,93.9060446780552,50.245098039215684,1610612760,28,35,2024-03-04T03:16:05Z,1860000,False,1.0,5.0,1,right,C. Wallace alley-oop Layup (2 PTS) (J. Giddey 1 AST),"[1641717, 1630581]",1610612760.0,OKC,alley-oop,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,,,,2.0,J. Giddey,1630581.0,1.0,,,,,
198,PT09M31.00S,2024-03-04T03:16:14.2Z,2,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612756,28,35,2024-03-04T03:16:23Z,1880000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Beal 2 FT),"[1631114, 203078]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Beal,203078.0
200,PT09M31.00S,2024-03-04T03:16:28.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,28,35,2024-03-04T03:16:28Z,1900000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M31.00S,2024-03-04T03:20:10.5Z,2,REGULAR,freethrow,1 of 2,[],203078,,,1610612756,28,35,2024-03-04T03:20:10Z,1910000,False,,,0,,MISS B. Beal Free Throw 1 of 2,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
202,PT09M31.00S,2024-03-04T03:20:10.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,28,35,2024-03-04T03:20:10Z,1920000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,201.0,,,,,,,,,,,,,,,,,
203,PT09M31.00S,2024-03-04T03:20:25.0Z,2,REGULAR,freethrow,2 of 2,[],203078,,,1610612756,29,35,2024-03-04T03:20:25Z,1930000,False,,,0,,B. Beal Free Throw 2 of 2 (7 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
204,PT09M13.00S,2024-03-04T03:20:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.51182654402102,49.01960784313725,1610612760,29,37,2024-03-04T03:23:20Z,1940000,False,-5.0,8.0,1,right,J. Giddey driving finger roll Layup (2 PTS) (C. Wallace 1 AST),"[1630581, 1641717]",1610612760.0,OKC,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,,,2.0,C. Wallace,1641717.0,1.0,,,,,
206,PT08M57.00S,2024-03-04T03:20:59.2Z,2,REGULAR,2pt,Jump Shot,[],203078,23.340998685939553,59.55882352941176,1610612756,29,37,2024-03-04T03:21:05Z,1960000,False,-48.0,167.0,1,left,MISS B. Beal 17' pullup Shot,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Mid-Range,16-24 Center,17.36,Missed,,,,,,,,,,,,,,,,,,
207,PT08M54.00S,2024-03-04T03:21:02.2Z,2,REGULAR,rebound,offensive,[],203078,,,1610612756,29,37,2024-03-04T03:21:05Z,1970000,False,,,0,,B. Beal REBOUND (Off:1 Def:0),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,16-24 Center,,,206.0,1.0,0.0,1.0,,,,,,,,,,,,,,
208,PT08M51.00S,2024-03-04T03:21:05.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201569,6.521024967148489,51.71568627450981,1610612756,31,37,2024-03-04T03:21:15Z,1980000,False,-9.0,9.0,1,left,E. Gordon driving finger roll Layup (7 PTS) (B. Beal 2 AST),"[201569, 203078]",1610612756.0,PHX,driving finger roll,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,7.0,B. Beal,203078.0,2.0,,,,,
210,PT08M36.00S,2024-03-04T03:21:20.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,94.82588699080158,50.73529411764706,1610612760,31,39,2024-03-04T03:21:24Z,2000000,False,4.0,-4.0,1,right,J. Giddey cutting Layup (4 PTS) (C. Holmgren 1 AST),"[1630581, 1631096]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,4.0,C. Holmgren,1631096.0,1.0,,,,,
212,PT08M22.00S,2024-03-04T03:21:34.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629626,5.863994743758213,49.754901960784316,1610612756,33,39,2024-03-04T03:25:15Z,2020000,False,1.0,3.0,1,left,B. Bol cutting Layup (2 PTS) (J. Nurkic 3 AST),"[1629626, 203994]",1610612756.0,PHX,cutting,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,,,,2.0,J. Nurkic,203994.0,3.0,,,,,
214,PT08M07.00S,2024-03-04T03:21:52.6Z,2,REGULAR,turnover,out-of-bounds,[],1631114,,,1610612760,33,39,2024-03-04T03:22:07Z,2040000,False,,,0,,J. Williams lost ball out-of-bounds TURNOVER (1 TO),[1631114],1610612760.0,OKC,lost ball,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right,,,,,,,,,1.0,,,,,,,2003.0,,,,
215,PT08M07.00S,2024-03-04T03:21:56.2Z,2,REGULAR,substitution,out,[],201569,,,1610612756,33,39,2024-03-04T03:22:03Z,2050000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M07.00S,2024-03-04T03:21:56.2Z,2,REGULAR,substitution,in,[],1628960,,,1610612756,33,39,2024-03-04T03:22:03Z,2060000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M56.00S,2024-03-04T03:22:17.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203994,16.113666228646515,41.42156862745098,1610612756,35,39,2024-03-04T03:25:47Z,2070000,False,43.0,99.0,1,left,J. Nurkic 10' floating Jump Shot (6 PTS) (B. Beal 3 AST),"[203994, 203078]",1610612756.0,PHX,floating,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,10.79,Made,,,,,,,,,,6.0,B. Beal,203078.0,3.0,,,,,
219,PT07M42.00S,2024-03-04T03:22:31.5Z,2,REGULAR,2pt,Jump Shot,[],1631096,81.68528252299606,27.205882352941174,1610612760,35,41,2024-03-04T03:22:36Z,2090000,False,-114.0,120.0,1,right,C. Holmgren 16' pullup Jump Shot (7 PTS) (J. Williams 1 AST),"[1631096, 1631114]",1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Left Center,16.53,Made,,,,,,,,,,7.0,J. Williams,1631114.0,1.0,,,,,
221,PT07M17.00S,2024-03-04T03:22:55.7Z,2,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612756,35,41,2024-03-04T03:23:05Z,2110000,False,,,0,,J. Giddey shooting personal FOUL (2 PF) (Beal 2 FT),"[1630581, 203078]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Beal,203078.0
223,PT07M17.00S,2024-03-04T03:23:30.7Z,2,REGULAR,freethrow,1 of 2,[],203078,,,1610612756,36,41,2024-03-04T03:23:30Z,2130000,False,,,0,,B. Beal Free Throw 1 of 2 (8 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
224,PT07M17.00S,2024-03-04T03:23:45.0Z,2,REGULAR,freethrow,2 of 2,[],203078,,,1610612756,37,41,2024-03-04T03:23:45Z,2140000,False,,,0,,B. Beal Free Throw 2 of 2 (9 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
225,PT07M06.00S,2024-03-04T03:23:57.4Z,2,REGULAR,2pt,Jump Shot,[],1631114,95.48291721419186,30.88235294117647,1610612760,37,41,2024-03-04T03:24:03Z,2150000,False,-96.0,-10.0,1,right,MISS J. Williams 9' fadeaway Shot,[1631114],1610612760.0,OKC,fadeaway,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,9.61,Missed,,,,,,,,,,,,,,,,,,
226,PT07M02.00S,2024-03-04T03:24:01.4Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,37,41,2024-03-04T03:24:03Z,2160000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:12),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,225.0,15.0,12.0,3.0,,,,,,,,,,,,,,
227,PT06M53.00S,2024-03-04T03:24:10.2Z,2,REGULAR,3pt,Jump Shot,[],1629626,8.886333771353483,3.1862745098039214,1610612756,37,41,2024-03-04T03:24:16Z,2170000,False,234.0,31.0,1,left,MISS B. Bol 3PT,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
228,PT06M49.00S,2024-03-04T03:24:14.2Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,37,41,2024-03-04T03:24:16Z,2180000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,,,227.0,2.0,2.0,0.0,,,,,,,,,,,,,,
229,PT06M45.00S,2024-03-04T03:24:18.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,94.95729303547962,51.470588235294116,1610612760,37,41,2024-03-04T03:27:20Z,2190000,False,7.0,-5.0,1,right,MISS J. Giddey running Layup - blocked,"[1630581, 203994]",1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,Nurkic,203994.0,,,,,,,,,,,,
230,PT06M45.00S,2024-03-04T03:24:18.6Z,2,REGULAR,block,,[],203994,,,1610612760,37,41,2024-03-04T03:24:21Z,2200000,False,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT06M45.00S,2024-03-04T03:24:18.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,37,41,2024-03-04T03:24:32Z,2210000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,229.0,,,,,,,,,,,,,,,,,
233,PT06M40.00S,2024-03-04T03:24:50.2Z,2,REGULAR,foul,personal,['2freethrow'],1629626,,,1610612760,37,41,2024-03-04T03:25:06Z,2230000,False,,,0,,B. Bol personal FOUL (1 PF) (Wiggins 2 FT),"[1629626, 1630598]",1610612756.0,PHX,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Wiggins,1630598.0
235,PT06M40.00S,2024-03-04T03:25:21.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630598,,,1610612760,37,41,2024-03-04T03:25:21Z,2250000,False,,,0,,MISS A. Wiggins Free Throw 1 of 2,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
236,PT06M40.00S,2024-03-04T03:25:21.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,37,41,2024-03-04T03:25:21Z,2260000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,235.0,,,,,,,,,,,,,,,,,
237,PT06M40.00S,2024-03-04T03:25:39.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630598,,,1610612760,37,42,2024-03-04T03:25:39Z,2270000,False,,,0,,A. Wiggins Free Throw 2 of 2 (1 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
238,PT06M25.00S,2024-03-04T03:25:56.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628960,13.748357424441524,42.8921568627451,1610612756,37,42,2024-03-04T03:26:01Z,2280000,False,36.0,77.0,1,left,MISS G. Allen 8' driving Hook,[1628960],1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,8.45,Missed,,,,,,,,,,,,,,,,,,
239,PT06M23.00S,2024-03-04T03:25:58.1Z,2,REGULAR,rebound,offensive,[],203994,,,1610612756,37,42,2024-03-04T03:26:01Z,2290000,False,,,0,,J. Nurkic REBOUND (Off:4 Def:12),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,238.0,16.0,12.0,4.0,,,,,,,,,,,,,,
240,PT06M22.00S,2024-03-04T03:25:59.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,5.601182654402102,51.225490196078425,1610612756,37,42,2024-03-04T03:26:05Z,2300000,False,-6.0,0.0,1,left,MISS J. Nurkic putback Layup,[203994],1610612756.0,PHX,putback,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
241,PT06M22.00S,2024-03-04T03:25:59.8Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,37,42,2024-03-04T03:26:05Z,2310000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,240.0,1.0,1.0,0.0,,,,,,,,,,,,,,
242,PT06M16.00S,2024-03-04T03:26:05.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641717,94.03745072273325,51.225490196078425,1610612760,37,42,2024-03-04T03:26:15Z,2320000,False,6.0,4.0,1,right,MISS C. Wallace running Layup,[1641717],1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,0.7,Missed,,,,,,,,,,,,,,,,,,
243,PT06M15.00S,2024-03-04T03:26:06.1Z,2,REGULAR,rebound,offensive,[],1631096,,,1610612760,37,42,2024-03-04T03:30:37Z,2330000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,242.0,4.0,3.0,1.0,,,,,,,,,,,,,,
244,PT06M15.00S,2024-03-04T03:26:11.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631096,94.40999984741211,50.0,1610612760,37,44,2024-03-04T03:30:44Z,2340000,False,0.0,0.0,1,right,C. Holmgren tip DUNK (9 PTS),[1631096],1610612760.0,OKC,tip,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,9.0,,,,,,,,
245,PT06M04.00S,2024-03-04T03:26:16.5Z,2,REGULAR,3pt,Jump Shot,[],203078,34.510512483574246,47.794117647058826,1610612756,40,44,2024-03-04T03:26:23Z,2350000,False,11.0,272.0,1,left,B. Beal 27' 3PT pullup (12 PTS),[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Above the Break 3,24+ Center,27.21,Made,,,,,,,,,,12.0,,,,,,,,
246,PT05M53.00S,2024-03-04T03:26:27.7Z,2,REGULAR,3pt,Jump Shot,[],1630581,68.67608409986859,30.14705882352941,1610612760,40,47,2024-03-04T03:26:31Z,2360000,False,-99.0,242.0,1,right,J. Giddey 26' 3PT  (7 PTS) (J. Williams 2 AST),"[1630581, 1631114]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,26.15,Made,,,,,,,,,,7.0,J. Williams,1631114.0,2.0,,,,,
248,PT05M51.00S,2024-03-04T03:26:32.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,40,47,2024-03-04T03:26:32Z,2380000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M51.00S,2024-03-04T03:29:16.6Z,2,REGULAR,substitution,out,[],203078,,,1610612756,40,47,2024-03-04T03:29:49Z,2390000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M51.00S,2024-03-04T03:29:16.6Z,2,REGULAR,substitution,out,[],1629626,,,1610612756,40,47,2024-03-04T03:29:49Z,2400000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M51.00S,2024-03-04T03:29:16.6Z,2,REGULAR,substitution,out,[],1631223,,,1610612756,40,47,2024-03-04T03:29:49Z,2410000,False,,,0,,SUB out: D. Roddy,[1631223],1610612756.0,PHX,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M51.00S,2024-03-04T03:29:16.6Z,2,REGULAR,substitution,out,[],1631096,,,1610612756,40,47,2024-03-04T03:29:49Z,2420000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M51.00S,2024-03-04T03:29:16.6Z,2,REGULAR,substitution,out,[],1631114,,,1610612756,40,47,2024-03-04T03:29:49Z,2430000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M51.00S,2024-03-04T03:29:16.6Z,2,REGULAR,substitution,out,[],1641717,,,1610612756,40,47,2024-03-04T03:29:49Z,2440000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
