actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
176,PT12M00.00S,2023-11-13T01:39:20.6Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612756,29,29,2023-11-13T01:39:48Z,1740000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-11-13T01:39:20.6Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612756,29,29,2023-11-13T01:39:48Z,1750000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-11-13T01:39:49.7Z,2,REGULAR,period,start,[],0,,,1610612756,29,29,2023-11-13T01:39:49Z,1760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M43.00S,2023-11-13T01:40:07.2Z,2,REGULAR,turnover,traveling,[],203078,,,1610612756,29,29,2023-11-13T01:40:14Z,1770000,False,,,0,,B. Beal traveling TURNOVER (2 TO),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,1179.0,,,,,,,,,,,2.0,,,,,,,,
181,PT11M30.00S,2023-11-13T01:40:44.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641717,3.892904073587385,20.588235294117645,1610612760,29,29,2023-11-13T01:40:50Z,1790000,False,147.0,-16.0,1,left,MISS C. Wallace 14' Jump Shot,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Right,,,,,,Missed,,14.8,,,,,,,,,,,,
182,PT11M26.00S,2023-11-13T01:40:48.7Z,2,REGULAR,rebound,defensive,[],203078,,,1610612756,29,29,2023-11-13T01:40:50Z,1800000,False,,,0,,B. Beal REBOUND (Off:0 Def:2),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,181.0,2.0,2.0,0.0,,
183,PT11M20.00S,2023-11-13T01:40:56.4Z,2,REGULAR,turnover,out-of-bounds,[],203078,,,1610612756,29,29,2023-11-13T01:41:09Z,1810000,False,,,0,,B. Beal lost ball out-of-bounds TURNOVER (3 TO),[203078],1610612756.0,PHX,lost ball,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left,1179.0,,,,,,,,,,,3.0,,,,,,,,
184,PT11M09.00S,2023-11-13T01:41:12.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,5.469776609724048,51.9607843137255,1610612760,29,31,2023-11-13T01:41:22Z,1820000,False,-10.0,-1.0,1,left,J. Giddey driving finger roll Layup (4 PTS),[1630581],1610612760.0,OKC,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.99,,,,,,,,,,,,
185,PT10M49.00S,2023-11-13T01:41:31.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,84.31340341655716,46.32352941176471,1610612756,31,31,2023-11-13T01:41:41Z,1830000,False,-18.0,95.0,1,right,B. Beal 9' driving floating Jump Shot (6 PTS) (Y. Watanabe 1 AST),"[203078, 1629139]",1610612756.0,PHX,driving floating,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,6.0,9.68,Y. Watanabe,1629139.0,1.0,,,,,,,,,
187,PT10M38.00S,2023-11-13T01:41:42.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.389618922470433,50.0,1610612760,31,31,2023-11-13T01:41:47Z,1850000,False,0.0,8.0,1,left,MISS J. Giddey cutting Layup,[1630581],1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.76,,,,,,,,,,,,
188,PT10M36.00S,2023-11-13T01:41:44.5Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612756,31,31,2023-11-13T01:41:47Z,1860000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:2),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,187.0,3.0,2.0,1.0,,
189,PT10M24.00S,2023-11-13T01:41:56.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628966,94.03745072273325,47.794117647058826,1610612756,33,31,2023-11-13T01:42:01Z,1870000,False,-11.0,4.0,1,right,K. Bates-Diop cutting DUNK (2 PTS) (J. Nurkic 1 AST),"[1628966, 203994]",1610612756.0,PHX,cutting,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.15,J. Nurkic,203994.0,1.0,,,,,,,,,
191,PT10M24.00S,2023-11-13T01:42:01.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,33,31,2023-11-13T01:42:01Z,1890000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M59.00S,2023-11-13T01:45:14.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,5.469776609724048,49.01960784313725,1610612760,33,33,2023-11-13T01:45:18Z,1920000,False,5.0,-1.0,1,left,J. Williams driving Layup (7 PTS) (C. Holmgren 2 AST),"[1631114, 1631096]",1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,0.5,C. Holmgren,1631096.0,2.0,,,,,,,,,
196,PT09M45.00S,2023-11-13T01:45:31.2Z,2,REGULAR,foul,personal,[],1631096,,,1610612756,33,33,2023-11-13T01:45:36Z,1940000,False,,,0,,C. Holmgren personal FOUL (2 PF),"[1631096, 203994]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,201638.0,2.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,,,
198,PT09M30.00S,2023-11-13T01:46:03.9Z,2,REGULAR,3pt,Jump Shot,[],203994,70.51576872536137,17.647058823529413,1610612756,33,33,2023-11-13T01:46:09Z,1960000,False,-162.0,225.0,1,right,MISS J. Nurkic 27' 3PT,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.69,,,,,,,,,,,,
199,PT09M26.00S,2023-11-13T01:46:07.3Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,33,33,2023-11-13T01:46:07Z,1970000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,198.0,1.0,1.0,0.0,,
200,PT09M21.00S,2023-11-13T01:46:12.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,4.812746386333772,36.029411764705884,1610612760,33,33,2023-11-13T01:46:27Z,1980000,False,70.0,-7.0,1,left,MISS J. Giddey 7' Layup - blocked,"[1630581, 203994]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.03,,,,,,,,,,,Nurkic,203994.0
201,PT09M21.00S,2023-11-13T01:46:12.1Z,2,REGULAR,block,,[],203994,,,1610612760,33,33,2023-11-13T01:46:14Z,1990000,False,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
202,PT09M18.00S,2023-11-13T01:46:15.1Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612756,33,33,2023-11-13T01:49:04Z,2000000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:2),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,200.0,2.0,2.0,0.0,,
222,PT09M15.00S,2023-11-13T01:46:18.1Z,2,REGULAR,turnover,lost ball,[],203994,,,1610612756,33,33,2023-11-13T01:53:48Z,2005000,False,,,0,,J. Nurkic lost ball TURNOVER (1 TO),"[203994, 1630598]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,Wiggins,1630598.0,,,,,,
223,PT09M15.00S,2023-11-13T01:46:18.1Z,2,REGULAR,steal,,[],1630598,,,1610612760,33,33,2023-11-13T01:48:57Z,2007500,False,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
203,PT09M10.00S,2023-11-13T01:46:24.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631114,6.258212877792378,51.470588235294116,1610612760,33,35,2023-11-13T01:53:43Z,2010000,False,-7.0,6.0,1,left,J. Williams running alley-oop DUNK (9 PTS) (C. Wallace 1 AST),"[1631114, 1641717]",1610612760.0,OKC,running alley-oop,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,0.97,C. Wallace,1641717.0,1.0,,,,,,,,,
205,PT08M51.00S,2023-11-13T01:46:45.4Z,2,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612756,33,35,2023-11-13T01:46:55Z,2030000,False,,,0,,C. Holmgren shooting personal FOUL (3 PF) (Beal 2 FT),"[1631096, 203078]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1179.0,3.0,0.0,Beal,203078.0,,,,,,,,,,,,,,,
207,PT08M51.00S,2023-11-13T01:47:15.2Z,2,REGULAR,freethrow,1 of 2,[],203078,,,1610612756,33,35,2023-11-13T01:47:56Z,2050000,False,,,0,,MISS B. Beal Free Throw 1 of 2,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
208,PT08M51.00S,2023-11-13T01:47:15.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,33,35,2023-11-13T01:47:56Z,2060000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,207.0,,,,,
209,PT08M51.00S,2023-11-13T01:47:22.2Z,2,REGULAR,substitution,out,[],1631096,,,1610612756,33,35,2023-11-13T01:47:24Z,2070000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M51.00S,2023-11-13T01:47:22.2Z,2,REGULAR,substitution,in,[],1631119,,,1610612756,33,35,2023-11-13T01:47:24Z,2080000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M51.00S,2023-11-13T01:47:15.2Z,2,REGULAR,freethrow,2 of 2,[],203078,,,1610612756,33,35,2023-11-13T01:47:56Z,2090000,False,,,0,,MISS B. Beal Free Throw 2 of 2,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
212,PT08M44.00S,2023-11-13T01:47:22.2Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,33,35,2023-11-13T01:47:56Z,2100000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,211.0,1.0,1.0,0.0,,
213,PT08M32.00S,2023-11-13T01:48:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,6.521024967148489,50.245098039215684,1610612760,33,35,2023-11-13T01:48:07Z,2110000,False,-1.0,9.0,1,left,MISS A. Wiggins Layup - blocked,"[1630598, 203994]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.89,,,,,,,,,,,Nurkic,203994.0
214,PT08M32.00S,2023-11-13T01:48:00.5Z,2,REGULAR,block,,[],203994,,,1610612760,33,35,2023-11-13T01:50:52Z,2120000,False,,,0,,J. Nurkic BLOCK (2 BLK),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
215,PT08M27.00S,2023-11-13T01:48:05.5Z,2,REGULAR,rebound,defensive,[],203078,,,1610612756,33,35,2023-11-13T01:48:07Z,2130000,False,,,0,,B. Beal REBOUND (Off:0 Def:3),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,213.0,3.0,3.0,0.0,,
216,PT08M25.00S,2023-11-13T01:48:07.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,89.43823915900131,45.34313725490196,1610612756,35,35,2023-11-13T01:48:19Z,2140000,False,-23.0,47.0,1,right,K. Bates-Diop Layup (4 PTS) (J. Goodwin 2 AST),"[1628966, 1630692]",1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,5.23,J. Goodwin,1630692.0,2.0,,,,,,,,,
218,PT08M06.00S,2023-11-13T01:48:27.3Z,2,REGULAR,foul,personal,['2freethrow'],203078,,,1610612760,35,35,2023-11-13T01:48:42Z,2160000,False,,,0,,B. Beal shooting personal FOUL (2 PF) (Williams 2 FT),"[203078, 1631114]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,Mid-Range,8-16 Left,1179.0,2.0,0.0,Williams,1631114.0,,,,,,,,,,,,,,,
220,PT08M06.00S,2023-11-13T01:48:51.9Z,2,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,35,35,2023-11-13T01:48:51Z,2180000,False,,,0,,MISS J. Williams Free Throw 1 of 2,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
221,PT08M06.00S,2023-11-13T01:48:51.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,35,35,2023-11-13T01:48:51Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,,,,,
224,PT08M06.00S,2023-11-13T01:49:07.1Z,2,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,35,36,2023-11-13T01:49:07Z,2200000,False,,,0,,J. Williams Free Throw 2 of 2 (10 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
225,PT07M49.00S,2023-11-13T01:49:26.9Z,2,REGULAR,2pt,Jump Shot,[],203078,82.34231274638634,21.323529411764707,1610612756,37,36,2023-11-13T01:49:32Z,2210000,False,-143.0,113.0,1,right,B. Beal 18' step back Jump Shot (8 PTS),[203078],1610612756.0,PHX,step back,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left Center,,,,,,Made,8.0,18.29,,,,,,,,,,,,
226,PT07M31.00S,2023-11-13T01:49:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,6.258212877792378,50.73529411764706,1610612760,37,38,2023-11-13T01:49:50Z,2220000,False,-4.0,6.0,1,left,A. Wiggins driving Layup (2 PTS),[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.73,,,,,,,,,,,,
229,PT07M17.00S,2023-11-13T01:49:57.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630692,92.72339027595268,52.20588235294118,1610612756,37,38,2023-11-13T01:52:23Z,2225000,False,11.0,16.0,1,right,MISS J. Goodwin driving Layup,[1630692],1610612756.0,PHX,driving,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.93,,,,,,,,,,,,
230,PT07M16.00S,2023-11-13T01:49:58.8Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,37,38,2023-11-13T01:52:23Z,2227500,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,229.0,1.0,1.0,0.0,,
227,PT07M05.00S,2023-11-13T01:50:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.1268068331143235,52.94117647058824,1610612760,37,40,2023-11-13T01:50:25Z,2230000,False,-15.0,5.0,1,left,J. Giddey driving Layup (6 PTS),[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.56,,,,,,,,,,,,
228,PT07M02.00S,2023-11-13T01:50:19.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,37,40,2023-11-13T01:50:19Z,2240000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M02.00S,2023-11-13T01:52:15.1Z,2,REGULAR,substitution,out,[],1629139,,,1610612756,37,40,2023-11-13T01:52:51Z,2250000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M02.00S,2023-11-13T01:52:15.1Z,2,REGULAR,substitution,in,[],1628960,,,1610612756,37,40,2023-11-13T01:52:51Z,2260000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M45.00S,2023-11-13T01:53:28.6Z,2,REGULAR,foul,personal,['2freethrow'],1641717,,,1610612756,37,40,2023-11-13T01:53:46Z,2270000,False,,,0,,C. Wallace shooting personal FOUL (1 PF) (Beal 2 FT),"[1641717, 203078]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,201638.0,1.0,0.0,Beal,203078.0,,,,,,,,,,,,,,,
235,PT06M45.00S,2023-11-13T01:53:48.3Z,2,REGULAR,freethrow,1 of 2,[],203078,,,1610612756,38,40,2023-11-13T01:54:02Z,2290000,False,,,0,,B. Beal Free Throw 1 of 2 (9 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
236,PT06M45.00S,2023-11-13T01:53:48.3Z,2,REGULAR,freethrow,2 of 2,[],203078,,,1610612756,38,40,2023-11-13T01:54:02Z,2300000,False,,,0,,MISS B. Beal Free Throw 2 of 2,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
237,PT06M44.00S,2023-11-13T01:53:49.3Z,2,REGULAR,rebound,offensive,[],203078,,,1610612756,38,40,2023-11-13T01:54:02Z,2310000,False,,,0,,B. Beal REBOUND (Off:1 Def:3),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,236.0,4.0,3.0,1.0,,
238,PT06M44.00S,2023-11-13T01:54:02.7Z,2,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612756,38,40,2023-11-13T01:54:23Z,2320000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Beal 2 FT),"[1630598, 203078]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,2005.0,1.0,0.0,Beal,203078.0,,,,,,,,,,,,,,,
240,PT06M44.00S,2023-11-13T01:54:35.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203078,,,1610612756,39,40,2023-11-13T01:54:35Z,2340000,False,,,0,,B. Beal Free Throw 1 of 2 (10 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
241,PT06M44.00S,2023-11-13T01:54:51.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203078,,,1610612756,40,40,2023-11-13T01:54:51Z,2350000,False,,,0,,B. Beal Free Throw 2 of 2 (11 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
242,PT06M31.00S,2023-11-13T01:55:05.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,5.732588699080158,54.166666666666664,1610612760,40,40,2023-11-13T01:55:11Z,2360000,False,-21.0,1.0,1,left,MISS A. Wiggins driving Layup - blocked,"[1630598, 1630692]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.08,,,,,,,,,,,Goodwin,1630692.0
243,PT06M31.00S,2023-11-13T01:55:05.4Z,2,REGULAR,block,,[],1630692,,,1610612760,40,40,2023-11-13T01:55:07Z,2370000,False,,,0,,J. Goodwin BLOCK (1 BLK),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
244,PT06M28.00S,2023-11-13T01:55:08.4Z,2,REGULAR,rebound,defensive,[],203078,,,1610612756,40,40,2023-11-13T01:55:11Z,2380000,False,,,0,,B. Beal REBOUND (Off:1 Def:4),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,242.0,5.0,4.0,1.0,,
245,PT06M24.00S,2023-11-13T01:55:11.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628966,94.03745072273325,48.529411764705884,1610612756,42,40,2023-11-13T01:55:19Z,2390000,False,-7.0,4.0,1,right,K. Bates-Diop running Layup (6 PTS) (B. Beal 3 AST),"[1628966, 203078]",1610612756.0,PHX,running,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.82,B. Beal,203078.0,3.0,,,,,,,,,
247,PT06M09.00S,2023-11-13T01:55:26.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,16.113666228646515,41.17647058823529,1610612760,42,42,2023-11-13T01:55:30Z,2410000,False,44.0,99.0,1,left,J. Williams 10' Jump Shot (12 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,12.0,10.84,,,,,,,,,,,,
248,PT05M57.00S,2023-11-13T01:55:39.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628966,93.64323258869908,48.77450980392157,1610612756,42,42,2023-11-13T01:55:42Z,2420000,False,-6.0,7.0,1,right,MISS K. Bates-Diop cutting DUNK - blocked,"[1628966, 1630581]",1610612756.0,PHX,cutting,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.95,,,,,,,,,,,Giddey,1630581.0
264,PT05M57.00S,2023-11-13T01:55:39.2Z,2,REGULAR,block,,[],1630581,,,1610612756,42,42,2023-11-13T01:56:49Z,2425000,False,,,0,,J. Giddey BLOCK (2 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
249,PT05M55.00S,2023-11-13T01:55:41.2Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,42,42,2023-11-13T01:55:42Z,2430000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,248.0,2.0,2.0,0.0,,
250,PT05M50.00S,2023-11-13T01:55:45.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,5.469776609724048,50.73529411764706,1610612760,42,42,2023-11-13T02:04:25Z,2440000,False,-4.0,-1.0,1,left,MISS J. Giddey running Layup,[1630581],1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.39,,,,,,,,,,,,
251,PT05M48.00S,2023-11-13T01:55:47.8Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612756,42,42,2023-11-13T01:55:51Z,2450000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:3),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,250.0,3.0,3.0,0.0,,
252,PT05M44.00S,2023-11-13T01:55:52.1Z,2,REGULAR,turnover,lost ball,[],1628960,,,1610612756,42,42,2023-11-13T01:55:55Z,2460000,False,,,0,,G. Allen lost ball TURNOVER (1 TO),"[1628960, 1631114]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,1.0,Williams,1631114.0,,,,,,
253,PT05M44.00S,2023-11-13T01:55:52.1Z,2,REGULAR,steal,,[],1631114,,,1610612760,42,42,2023-11-13T01:55:53Z,2470000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
254,PT05M40.00S,2023-11-13T01:55:56.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631114,8.360709592641262,50.245098039215684,1610612760,42,44,2023-11-13T01:56:00Z,2480000,False,-1.0,26.0,1,left,J. Williams running DUNK (14 PTS) (J. Giddey 4 AST),"[1631114, 1630581]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,2.61,J. Giddey,1630581.0,4.0,,,,,,,,,
256,PT05M25.00S,2023-11-13T01:56:11.3Z,2,REGULAR,3pt,Jump Shot,[],1628960,72.35545335085413,82.59803921568627,1610612756,45,44,2023-11-13T01:56:16Z,2500000,False,163.0,207.0,1,right,G. Allen 26' 3PT  (3 PTS) (K. Bates-Diop 2 AST),"[1628960, 1628966]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,26.38,K. Bates-Diop,1628966.0,2.0,,,,,,,,,
258,PT05M04.00S,2023-11-13T01:56:32.9Z,2,REGULAR,3pt,Jump Shot,[],1631119,7.440867279894875,96.07843137254902,1610612760,45,44,2023-11-13T01:56:38Z,2520000,False,-230.0,17.0,1,left,MISS J. Williams 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.11,,,,,,,,,,,,
259,PT05M00.00S,2023-11-13T01:56:36.9Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,45,44,2023-11-13T01:56:38Z,2530000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,258.0,2.0,1.0,1.0,,
