actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
192,PT00M38.90S,2024-02-15T02:40:04.3Z,1,REGULAR,freethrow,1 of 1,[],201142,,,1610612756,35,25,2024-02-15T02:40:04Z,1870000,False,,,0,,K. Durant technical Free Throw 1 of 1 (8 PTS),[201142],1610612756.0,PHX,technical,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
193,PT00M33.40S,2024-02-15T02:40:21.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629006,23.99802890932983,10.53921568627451,1610612756,35,25,2024-02-15T02:40:27Z,1880000,False,197.0,173.0,1,left,MISS J. Okogie 26' 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,26.25,Missed,,,,,,,,,,,,,,,
194,PT00M27.80S,2024-02-15T02:40:26.7Z,1,REGULAR,rebound,defensive,[],203095,,,1610612765,35,25,2024-02-15T02:43:24Z,1890000,False,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Right Center,,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,
195,PT00M25.30S,2024-02-15T02:40:29.1Z,1,REGULAR,turnover,lost ball,[],1629003,,,1610612765,35,25,2024-02-15T02:40:33Z,1900000,False,,,0,,S. Milton lost ball TURNOVER (1 TO),"[1629003, 1630240]",1610612765.0,DET,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,1.0,Lee,1630240.0,,,,,,,,,,,,,,,,,
196,PT00M25.30S,2024-02-15T02:40:29.1Z,1,REGULAR,steal,,[],1630240,,,1610612756,35,25,2024-02-15T02:40:31Z,1910000,False,,,0,,S. Lee STEAL (2 STL),[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
197,PT00M03.70S,2024-02-15T02:40:50.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201142,33.196452036793694,56.61764705882353,1610612756,35,25,2024-02-15T02:40:57Z,1920000,False,-33.0,260.0,1,left,MISS K. Durant 26' pullup 3PT,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,26.16,Missed,,,,,,,,,,,,,,,
198,PT00M01.10S,2024-02-15T02:40:53.2Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612756,35,25,2024-02-15T02:40:57Z,1930000,False,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,,,,,,,,197.0,2.0,1.0,1.0,,,,,,,,,
199,PT00M01.10S,2024-02-15T02:40:54.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630164,,,1610612756,35,25,2024-02-15T02:41:02Z,1940000,False,,,0,,J. Wiseman shooting personal FOUL (2 PF) (Okogie 2 FT),"[1630164, 1629006]",1610612765.0,DET,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202037.0,2.0,1.0,Okogie,1629006.0
201,PT00M01.10S,2024-02-15T02:41:25.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629006,,,1610612756,36,25,2024-02-15T02:41:25Z,1960000,False,,,0,,J. Okogie Free Throw 1 of 2 (1 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
202,PT00M01.10S,2024-02-15T02:41:26.5Z,1,REGULAR,substitution,out,[],201142,,,1610612756,36,25,2024-02-15T02:41:35Z,1970000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT00M01.10S,2024-02-15T02:41:26.5Z,1,REGULAR,substitution,in,[],1629626,,,1610612756,36,25,2024-02-15T02:41:35Z,1980000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT00M01.10S,2024-02-15T02:41:49.2Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629006,,,1610612756,37,25,2024-02-15T02:41:49Z,1990000,False,,,0,,J. Okogie Free Throw 2 of 2 (2 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,
205,PT00M00.00S,2024-02-15T02:41:55.1Z,1,REGULAR,period,end,[],0,,,1610612765,37,25,2024-02-15T02:41:55Z,2000000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT12M00.00S,2024-02-15T02:44:07.0Z,2,REGULAR,substitution,out,['startperiod'],1629006,,,1610612765,37,25,2024-02-15T02:44:34Z,2010000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT12M00.00S,2024-02-15T02:44:07.0Z,2,REGULAR,substitution,out,['startperiod'],1629234,,,1610612765,37,25,2024-02-15T02:44:34Z,2020000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT12M00.00S,2024-02-15T02:44:07.0Z,2,REGULAR,substitution,out,['startperiod'],1630240,,,1610612765,37,25,2024-02-15T02:44:34Z,2030000,False,,,0,,SUB out: S. Lee,[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT12M00.00S,2024-02-15T02:44:07.0Z,2,REGULAR,substitution,out,['startperiod'],1628972,,,1610612765,37,25,2024-02-15T02:44:34Z,2040000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT12M00.00S,2024-02-15T02:44:07.0Z,2,REGULAR,substitution,out,['startperiod'],203095,,,1610612765,37,25,2024-02-15T02:44:34Z,2050000,False,,,0,,SUB out: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT12M00.00S,2024-02-15T02:44:07.0Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612765,37,25,2024-02-15T02:44:34Z,2060000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT12M00.00S,2024-02-15T02:44:07.0Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612765,37,25,2024-02-15T02:44:34Z,2070000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT12M00.00S,2024-02-15T02:44:07.0Z,2,REGULAR,substitution,in,['startperiod'],201569,,,1610612765,37,25,2024-02-15T02:44:34Z,2080000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT12M00.00S,2024-02-15T02:44:07.0Z,2,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,37,25,2024-02-15T02:44:34Z,2090000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT12M00.00S,2024-02-15T02:44:07.0Z,2,REGULAR,substitution,in,['startperiod'],1631323,,,1610612765,37,25,2024-02-15T02:44:34Z,2100000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT12M00.00S,2024-02-15T02:44:41.7Z,2,REGULAR,period,start,[],0,,,1610612765,37,25,2024-02-15T02:44:41Z,2110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT11M52.00S,2024-02-15T02:44:49.3Z,2,REGULAR,3pt,Jump Shot,[],1630595,68.15045992115637,38.970588235294116,1610612765,37,25,2024-02-15T02:44:54Z,2120000,False,-55.0,247.0,1,right,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,25.3,Missed,,,,,,,,,,,,,,,
218,PT11M48.00S,2024-02-15T02:44:53.3Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,37,25,2024-02-15T02:44:54Z,2130000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:6),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,,217.0,6.0,6.0,0.0,,,,,,,,,
219,PT11M36.00S,2024-02-15T02:45:05.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,16.770696452036795,37.5,1610612756,39,25,2024-02-15T02:45:08Z,2140000,False,62.0,105.0,1,left,B. Bol 12' pullup Jump Shot (2 PTS) (R. O'Neale 2 AST),"[1629626, 1626220]",1610612756.0,PHX,pullup,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,12.23,Made,,,,,,,2.0,R. O'Neale,1626220.0,2.0,,,,,
221,PT11M22.00S,2024-02-15T02:45:19.3Z,2,REGULAR,3pt,Jump Shot,[],1631323,76.03482260183968,12.5,1610612765,39,25,2024-02-15T02:45:24Z,2160000,False,-188.0,173.0,1,right,MISS S. Fontecchio 25' 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,25.5,Missed,,,,,,,,,,,,,,,
222,PT11M19.00S,2024-02-15T02:45:22.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,39,25,2024-02-15T02:45:22Z,2170000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,221.0,,,,,,,,,,,,
224,PT11M05.00S,2024-02-15T02:45:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,9.543363994743759,46.07843137254902,1610612756,41,25,2024-02-15T02:45:44Z,2190000,False,20.0,37.0,1,left,E. Gordon driving finger roll Layup (10 PTS) (G. Allen 3 AST),"[201569, 1628960]",1610612756.0,PHX,driving finger roll,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,4.2,Made,,,,,,,10.0,G. Allen,1628960.0,3.0,,,,,
231,PT10M43.00S,2024-02-15T02:46:07.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,89.96386333771353,43.627450980392155,1610612765,41,25,2024-02-15T02:47:14Z,2225000,False,-32.0,42.0,1,right,MISS C. Cunningham driving floating Shot - blocked,"[1630595, 201569]",1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,5.26,Missed,Gordon,201569.0,,,,,,,,,,,,,
232,PT10M43.00S,2024-02-15T02:46:07.5Z,2,REGULAR,block,,[],201569,,,1610612765,41,25,2024-02-15T02:47:04Z,2227500,False,,,0,,E. Gordon BLOCK (1 BLK),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
233,PT10M43.00S,2024-02-15T02:46:07.5Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612756,41,25,2024-02-15T02:47:04Z,2228750,False,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,231.0,1.0,1.0,0.0,,,,,,,,,
228,PT10M34.00S,2024-02-15T02:46:12.2Z,2,REGULAR,3pt,Jump Shot,[],1626220,23.603810775295663,11.519607843137255,1610612756,44,25,2024-02-15T02:47:04Z,2230000,False,192.0,169.0,1,left,R. O'Neale 25' 3PT  (3 PTS) (G. Allen 4 AST),"[1626220, 1628960]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,25.63,Made,,,,,,,3.0,G. Allen,1628960.0,4.0,,,,,
230,PT10M32.00S,2024-02-15T02:46:18.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,44,25,2024-02-15T02:46:18Z,2250000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT10M32.00S,2024-02-15T02:48:22.8Z,2,REGULAR,substitution,out,[],1630164,,,1610612765,44,25,2024-02-15T02:48:46Z,2260000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT10M32.00S,2024-02-15T02:48:22.8Z,2,REGULAR,substitution,out,[],1631204,,,1610612765,44,25,2024-02-15T02:48:46Z,2270000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT10M32.00S,2024-02-15T02:48:22.8Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,44,25,2024-02-15T02:48:46Z,2280000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT10M32.00S,2024-02-15T02:48:22.8Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,44,25,2024-02-15T02:48:46Z,2290000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT10M24.00S,2024-02-15T02:49:12.8Z,2,REGULAR,3pt,Jump Shot,[],1631093,67.36202365308804,39.705882352941174,1610612765,44,25,2024-02-15T02:49:51Z,2300000,False,-51.0,254.0,1,right,MISS J. Ivey 25' pullup 3PT,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,25.95,Missed,,,,,,,,,,,,,,,
239,PT10M22.00S,2024-02-15T02:49:14.8Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612756,44,25,2024-02-15T02:49:16Z,2310000,False,,,0,,B. Bol REBOUND (Off:0 Def:2),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,,,,,,238.0,2.0,2.0,0.0,,,,,,,,,
240,PT10M08.00S,2024-02-15T02:49:31.3Z,2,REGULAR,foul,personal,[],1630595,,,1610612756,44,25,2024-02-15T02:49:47Z,2320000,False,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 1628960]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Allen,1628960.0
242,PT10M00.00S,2024-02-15T02:49:56.2Z,2,REGULAR,3pt,Jump Shot,[],1629626,2.9730617608409986,96.32352941176471,1610612756,47,25,2024-02-15T02:49:59Z,2340000,False,-232.0,-25.0,1,left,B. Bol 3PT  (5 PTS) (G. Allen 5 AST),"[1629626, 1628960]",1610612756.0,PHX,,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,,,,23.29,Made,,,,,,,5.0,G. Allen,1628960.0,5.0,,,,,
244,PT09M48.00S,2024-02-15T02:50:14.1Z,2,REGULAR,2pt,Jump Shot,[],1631323,75.3777923784494,48.77450980392157,1610612765,47,25,2024-02-15T02:50:17Z,2360000,False,-6.0,179.0,1,right,MISS S. Fontecchio 17' step back Shot - blocked,"[1631323, 201569]",1610612765.0,DET,step back,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Center,,,,17.9,Missed,Gordon,201569.0,,,,,,,,,,,,,
245,PT09M48.00S,2024-02-15T02:50:14.1Z,2,REGULAR,block,,[],201569,,,1610612765,47,25,2024-02-15T02:50:16Z,2370000,False,,,0,,E. Gordon BLOCK (2 BLK),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
246,PT09M45.00S,2024-02-15T02:50:17.1Z,2,REGULAR,rebound,offensive,[],1629003,,,1610612765,47,25,2024-02-15T02:50:17Z,2380000,False,,,0,,S. Milton REBOUND (Off:1 Def:1),[1629003],1610612765.0,DET,,,,Milton,S. Milton,,,,,Mid-Range,16-24 Center,,,,,,,,244.0,2.0,1.0,1.0,,,,,,,,,
247,PT09M44.00S,2024-02-15T02:50:18.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629003,76.16622864651774,48.28431372549019,1610612765,47,25,2024-02-15T02:51:02Z,2390000,False,-9.0,172.0,1,right,MISS S. Milton 17' pullup Shot,[1629003],1610612765.0,DET,pullup,,,Milton,S. Milton,,,,,Mid-Range,16-24 Center,,,,17.17,Missed,,,,,,,,,,,,,,,
248,PT09M42.00S,2024-02-15T02:50:20.1Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,47,25,2024-02-15T02:50:21Z,2400000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Center,,,,,,,,247.0,3.0,3.0,0.0,,,,,,,,,
249,PT09M38.00S,2024-02-15T02:50:24.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,23.73521681997372,86.02941176470588,1610612756,47,25,2024-02-15T02:50:28Z,2410000,False,-180.0,171.0,1,left,MISS G. Allen 24' running pullup 3PT,[1628960],1610612756.0,PHX,running pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,24.81,Missed,,,,,,,,,,,,,,,
250,PT09M35.00S,2024-02-15T02:50:27.3Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,47,25,2024-02-15T02:50:28Z,2420000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,249.0,1.0,1.0,0.0,,,,,,,,,
251,PT09M31.00S,2024-02-15T02:50:31.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630595,92.72339027595268,54.41176470588235,1610612765,47,25,2024-02-15T02:50:35Z,2430000,False,22.0,16.0,1,right,MISS C. Cunningham running finger roll Layup,[1630595],1610612765.0,DET,running finger roll,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,2.72,Missed,,,,,,,,,,,,,,,
252,PT09M31.00S,2024-02-15T02:50:31.6Z,2,REGULAR,rebound,offensive,[],1629003,,,1610612765,47,25,2024-02-15T02:57:06Z,2440000,False,,,0,,S. Milton REBOUND (Off:2 Def:1),[1629003],1610612765.0,DET,,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,,,251.0,3.0,1.0,2.0,,,,,,,,,
280,PT09M30.00S,2024-02-15T02:50:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629003,93.9060446780552,48.529411764705884,1610612765,47,25,2024-02-15T02:56:35Z,2445000,False,-7.0,5.0,1,right,MISS S. Milton tip Layup,[1629003],1610612765.0,DET,tip,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,0.88,Missed,,,,,,,,,,,,,,,
282,PT09M29.00S,2024-02-15T02:50:35.7Z,2,REGULAR,rebound,offensive,[],1629003,,,1610612765,47,25,2024-02-15T02:53:49Z,2448750,False,,,0,,S. Milton REBOUND (Off:3 Def:1),[1629003],1610612765.0,DET,,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,,,280.0,4.0,1.0,3.0,,,,,,,,,
253,PT09M24.00S,2024-02-15T02:50:37.8Z,2,REGULAR,turnover,lost ball,[],1631105,,,1610612765,47,25,2024-02-15T02:50:42Z,2450000,False,,,0,,J. Duren lost ball TURNOVER (1 TO),"[1631105, 1626220]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,1.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,
254,PT09M24.00S,2024-02-15T02:50:37.8Z,2,REGULAR,steal,,[],1626220,,,1610612756,47,25,2024-02-15T02:50:40Z,2460000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
255,PT09M20.00S,2024-02-15T02:50:42.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628960,8.360709592641262,51.71568627450981,1610612756,47,25,2024-02-15T02:50:52Z,2470000,False,-9.0,26.0,1,left,MISS G. Allen running Layup - blocked,"[1628960, 1630595]",1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,2.75,Missed,Cunningham,1630595.0,,,,,,,,,,,,,
256,PT09M20.00S,2024-02-15T02:50:42.9Z,2,REGULAR,block,,[],1630595,,,1610612756,47,25,2024-02-15T02:50:47Z,2480000,False,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
257,PT09M20.00S,2024-02-15T02:50:42.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,47,25,2024-02-15T02:50:52Z,2490000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,255.0,,,,,,,,,,,,
259,PT09M20.00S,2024-02-15T02:50:50.0Z,2,REGULAR,substitution,out,[],1626220,,,1610612756,47,25,2024-02-15T02:50:57Z,2510000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT09M20.00S,2024-02-15T02:50:50.0Z,2,REGULAR,substitution,out,[],1629003,,,1610612756,47,25,2024-02-15T02:50:57Z,2520000,False,,,0,,SUB out: S. Milton,[1629003],1610612765.0,DET,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT09M20.00S,2024-02-15T02:50:50.0Z,2,REGULAR,substitution,in,[],1629006,,,1610612756,47,25,2024-02-15T02:50:57Z,2530000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT09M20.00S,2024-02-15T02:50:50.0Z,2,REGULAR,substitution,in,[],1641709,,,1610612756,47,25,2024-02-15T02:50:57Z,2540000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT09M15.00S,2024-02-15T02:51:16.7Z,2,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612756,47,25,2024-02-15T02:51:27Z,2550000,False,,,0,,J. Ivey shooting personal FOUL (3 PF) (Allen 2 FT),"[1631093, 1628960]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202037.0,3.0,0.0,Allen,1628960.0
266,PT09M15.00S,2024-02-15T02:51:44.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628960,,,1610612756,48,25,2024-02-15T02:51:44Z,2570000,False,,,0,,G. Allen Free Throw 1 of 2 (3 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,
267,PT09M15.00S,2024-02-15T02:51:47.7Z,2,REGULAR,substitution,out,[],1631093,,,1610612756,48,25,2024-02-15T02:51:50Z,2580000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT09M15.00S,2024-02-15T02:51:47.7Z,2,REGULAR,substitution,in,[],203095,,,1610612756,48,25,2024-02-15T02:51:50Z,2590000,False,,,0,,SUB in: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT09M15.00S,2024-02-15T02:52:03.4Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628960,,,1610612756,49,25,2024-02-15T02:52:03Z,2600000,False,,,0,,G. Allen Free Throw 2 of 2 (4 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
270,PT08M58.00S,2024-02-15T02:52:22.4Z,2,REGULAR,3pt,Jump Shot,[],1631323,76.16622864651774,12.745098039215685,1610612765,49,25,2024-02-15T02:52:25Z,2610000,False,-186.0,172.0,1,right,MISS S. Fontecchio 25' pullup 3PT,[1631323],1610612765.0,DET,pullup,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,25.32,Missed,,,,,,,,,,,,,,,
271,PT08M54.00S,2024-02-15T02:52:26.4Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,49,25,2024-02-15T02:52:25Z,2620000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:7),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,,,,270.0,7.0,7.0,0.0,,,,,,,,,
272,PT08M44.00S,2024-02-15T02:52:37.4Z,2,REGULAR,foul,personal,[],203095,,,1610612756,49,25,2024-02-15T02:52:55Z,2630000,False,,,0,,E. Fournier personal FOUL (1 PF),"[203095, 201569]",1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Gordon,201569.0
274,PT08M41.00S,2024-02-15T02:52:58.9Z,2,REGULAR,turnover,bad pass,[],203994,,,1610612756,49,25,2024-02-15T02:53:01Z,2650000,False,,,0,,J. Nurkic bad pass TURNOVER (3 TO),"[203994, 1631323]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,3.0,Fontecchio,1631323.0,,,,,,,,,,,,,,,,,
275,PT08M41.00S,2024-02-15T02:52:58.9Z,2,REGULAR,steal,,[],1631323,,,1610612765,49,25,2024-02-15T02:53:00Z,2660000,False,,,0,,S. Fontecchio STEAL (2 STL),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
