actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT04M19.00S,2023-12-09T02:22:46.7Z,1,REGULAR,substitution,out,[],1626164,,,1610612756,17,14,2023-12-09T02:22:54Z,810000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M19.00S,2023-12-09T02:22:46.7Z,1,REGULAR,substitution,in,[],1629002,,,1610612756,17,14,2023-12-09T02:22:54Z,820000,False,,,0,,SUB in: C. Metu,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M19.00S,2023-12-09T02:22:46.7Z,1,REGULAR,substitution,in,[],1630692,,,1610612756,17,14,2023-12-09T02:22:54Z,830000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M19.00S,2023-12-09T02:23:18.3Z,1,REGULAR,substitution,out,[],1631099,,,1610612756,17,14,2023-12-09T02:23:20Z,840000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M19.00S,2023-12-09T02:23:18.3Z,1,REGULAR,substitution,in,[],1628426,,,1610612756,17,14,2023-12-09T02:23:20Z,850000,False,,,0,,SUB in: A. Vezenkov,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M04.00S,2023-12-09T02:23:28.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,93.9060446780552,46.32352941176471,1610612756,19,14,2023-12-09T02:24:17Z,860000,False,-18.0,5.0,1,right,C. Metu driving Layup (2 PTS) (J. Goodwin 1 AST),"[1629002, 1630692]",1610612756.0,PHX,driving,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,,,1.9,Made,2.0,J. Goodwin,1630692.0,1.0,,,,,,,,
92,PT03M54.00S,2023-12-09T02:23:40.6Z,1,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612758,19,14,2023-12-09T02:23:51Z,880000,False,,,0,,J. Okogie shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1629006, 1627734]",1610612756.0,PHX,shooting,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,202049.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
94,PT03M54.00S,2023-12-09T02:24:08.9Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,19,15,2023-12-09T02:24:08Z,900000,False,,,0,,D. Sabonis Free Throw 1 of 2 (5 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
95,PT03M54.00S,2023-12-09T02:24:09.5Z,1,REGULAR,substitution,out,[],1629006,,,1610612758,19,15,2023-12-09T02:24:12Z,910000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M54.00S,2023-12-09T02:24:09.5Z,1,REGULAR,substitution,in,[],1629642,,,1610612758,19,15,2023-12-09T02:24:12Z,920000,False,,,0,,SUB in: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M54.00S,2023-12-09T02:24:32.2Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,19,16,2023-12-09T02:24:32Z,930000,False,,,0,,D. Sabonis Free Throw 2 of 2 (6 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
98,PT03M35.00S,2023-12-09T02:24:52.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,80.50262812089356,42.40196078431372,1610612756,19,16,2023-12-09T02:24:58Z,940000,False,-38.0,131.0,1,right,MISS J. Nurkic 13' Hook,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.62,Missed,,,,,,,,,,,,
99,PT03M32.00S,2023-12-09T02:24:55.6Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,19,16,2023-12-09T02:24:58Z,950000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,98.0,2.0,2.0,0.0,,,,
100,PT03M27.00S,2023-12-09T02:25:00.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,18.873193166885677,93.62745098039215,1610612758,19,16,2023-12-09T02:25:31Z,960000,False,-218.0,125.0,1,left,MISS M. Monk 25' running 3PT,[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,,25.13,Missed,,,,,,,,,,,,
101,PT03M24.00S,2023-12-09T02:25:03.6Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,19,16,2023-12-09T02:25:06Z,970000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:3),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,100.0,3.0,3.0,0.0,,,,
102,PT03M15.00S,2023-12-09T02:25:12.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,93.38042049934296,49.50980392156863,1610612756,21,16,2023-12-09T02:25:17Z,980000,False,-2.0,10.0,1,right,J. Nurkic driving Layup (2 PTS),[203994],1610612756.0,PHX,driving,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Made,2.0,,,,,,,,,,,
103,PT03M05.00S,2023-12-09T02:25:22.5Z,1,REGULAR,turnover,bad pass,[],1631165,,,1610612758,21,16,2023-12-09T02:25:27Z,990000,False,,,0,,K. Ellis bad pass TURNOVER (1 TO),"[1631165, 203994]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Left,,,,,,1.0,,,,,,,,,,,Nurkic,203994.0,,
104,PT03M05.00S,2023-12-09T02:25:22.5Z,1,REGULAR,steal,,[],203994,,,1610612756,21,16,2023-12-09T02:25:24Z,1000000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
105,PT02M56.00S,2023-12-09T02:25:32.9Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612756,21,16,2023-12-09T02:25:44Z,1010000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1627734, 203994]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,1.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,,,
107,PT02M56.00S,2023-12-09T02:25:46.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,21,16,2023-12-09T02:25:46Z,1030000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M56.00S,2023-12-09T02:28:09.4Z,1,REGULAR,substitution,out,[],1627734,,,1610612756,21,16,2023-12-09T02:28:30Z,1040000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M56.00S,2023-12-09T02:28:09.4Z,1,REGULAR,substitution,in,[],201580,,,1610612756,21,16,2023-12-09T02:28:30Z,1060000,False,,,0,,SUB in: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M56.00S,2023-12-09T02:28:09.4Z,1,REGULAR,substitution,in,[],1628368,,,1610612756,21,16,2023-12-09T02:28:30Z,1070000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M56.00S,2023-12-09T02:28:09.4Z,1,REGULAR,substitution,out,[],1631165,,,1610612756,21,16,2023-12-09T02:29:22Z,1075000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M56.00S,2023-12-09T02:28:53.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203994,,,1610612756,21,16,2023-12-09T02:28:53Z,1080000,False,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
113,PT02M56.00S,2023-12-09T02:28:53.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,21,16,2023-12-09T02:28:53Z,1090000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,,,
114,PT02M56.00S,2023-12-09T02:29:06.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203994,,,1610612756,22,16,2023-12-09T02:29:06Z,1100000,False,,,0,,J. Nurkic Free Throw 2 of 2 (3 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
116,PT02M43.00S,2023-12-09T02:29:21.0Z,1,REGULAR,3pt,Jump Shot,[],1628426,25.969119579500656,82.35294117647058,1610612758,22,16,2023-12-09T02:29:30Z,1110000,False,-162.0,192.0,1,left,MISS A. Vezenkov 25' 3PT,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,Above the Break 3,24+ Left Center,,,,,,,25.08,Missed,,,,,,,,,,,,
117,PT02M38.00S,2023-12-09T02:29:26.0Z,1,REGULAR,rebound,defensive,[],1629642,,,1610612756,22,16,2023-12-09T02:29:30Z,1120000,False,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,116.0,1.0,1.0,0.0,,,,
118,PT02M31.00S,2023-12-09T02:29:33.6Z,1,REGULAR,foul,personal,['2freethrow'],201580,,,1610612756,22,16,2023-12-09T02:29:40Z,1130000,False,,,0,,J. McGee shooting personal FOUL (1 PF) (Nurkic 2 FT),"[201580, 203994]",1610612758.0,SAC,shooting,,,McGee,J. McGee,,,,,In The Paint (Non-RA),8-16 Center,2002.0,1.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,,,
120,PT02M31.00S,2023-12-09T02:29:55.1Z,1,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,22,16,2023-12-09T02:30:13Z,1150000,False,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
121,PT02M31.00S,2023-12-09T02:29:55.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,22,16,2023-12-09T02:30:13Z,1160000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,
122,PT02M31.00S,2023-12-09T02:29:55.1Z,1,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,22,16,2023-12-09T02:30:13Z,1170000,False,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
123,PT02M29.00S,2023-12-09T02:29:57.1Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,22,16,2023-12-09T02:30:13Z,1180000,False,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,122.0,3.0,3.0,0.0,,,,
124,PT02M14.00S,2023-12-09T02:30:26.4Z,1,REGULAR,turnover,bad pass,[],1628370,,,1610612758,22,16,2023-12-09T02:30:30Z,1190000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 1629002]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,,,,,,,,,,,Metu,1629002.0,,
125,PT02M14.00S,2023-12-09T02:30:26.4Z,1,REGULAR,steal,,[],1629002,,,1610612756,22,16,2023-12-09T02:30:28Z,1200000,False,,,0,,C. Metu STEAL (1 STL),[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
126,PT02M07.00S,2023-12-09T02:30:33.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201569,73.14388961892247,17.892156862745097,1610612756,22,16,2023-12-09T02:30:38Z,1210000,False,-161.0,200.0,1,right,MISS E. Gordon 25' 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,25.64,Missed,,,,,,,,,,,,
127,PT02M03.00S,2023-12-09T02:30:37.4Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,22,16,2023-12-09T02:30:38Z,1220000,False,,,0,,T. Lyles REBOUND (Off:0 Def:4),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,126.0,4.0,4.0,0.0,,,,
128,PT01M53.00S,2023-12-09T02:30:46.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628426,5.469776609724048,48.529411764705884,1610612758,22,18,2023-12-09T02:31:10Z,1230000,False,7.0,-1.0,1,left,A. Vezenkov cutting Layup (2 PTS) (D. Fox 2 AST),"[1628426, 1628368]",1610612758.0,SAC,cutting,,,Vezenkov,A. Vezenkov,,,,,Restricted Area,0-8 Center,,,,,,,0.75,Made,2.0,D. Fox,1628368.0,2.0,,,,,,,,
130,PT01M38.00S,2023-12-09T02:31:01.4Z,1,REGULAR,3pt,Jump Shot,[],201569,64.47109067017082,46.07843137254902,1610612756,22,18,2023-12-09T02:31:07Z,1250000,False,-20.0,281.0,1,right,MISS E. Gordon 28' 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,,,,,,,28.22,Missed,,,,,,,,,,,,
131,PT01M36.00S,2023-12-09T02:31:03.4Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,22,18,2023-12-09T02:31:07Z,1260000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,130.0,4.0,3.0,1.0,,,,
132,PT01M34.00S,2023-12-09T02:31:06.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203994,92.9862023653088,45.09803921568628,1610612756,22,18,2023-12-09T02:31:10Z,1270000,False,-25.0,13.0,1,right,MISS J. Nurkic Hook,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,2.79,Missed,,,,,,,,,,,,
133,PT01M34.00S,2023-12-09T02:31:06.5Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,22,18,2023-12-09T02:31:10Z,1280000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,132.0,1.0,1.0,0.0,,,,
134,PT01M28.00S,2023-12-09T02:31:11.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628426,6.258212877792378,47.549019607843135,1610612758,22,20,2023-12-09T02:31:49Z,1290000,False,12.0,6.0,1,left,A. Vezenkov running alley-oop Layup (4 PTS) (M. Monk 1 AST),"[1628426, 1628370]",1610612758.0,SAC,running alley-oop,,,Vezenkov,A. Vezenkov,,,,,Restricted Area,0-8 Center,,,,,,,1.38,Made,4.0,M. Monk,1628370.0,1.0,,,,,,,,
136,PT01M20.00S,2023-12-09T02:31:19.8Z,1,REGULAR,3pt,Jump Shot,[],1629002,75.64060446780552,12.5,1610612756,22,20,2023-12-09T02:32:11Z,1310000,False,-188.0,176.0,1,right,MISS C. Metu 25' step back 3PT,[1629002],1610612756.0,PHX,step back,,,Metu,C. Metu,,,,,Above the Break 3,24+ Left Center,,,,,,,25.75,Missed,,,,,,,,,,,,
137,PT01M17.00S,2023-12-09T02:31:22.8Z,1,REGULAR,rebound,defensive,[],201580,,,1610612758,22,20,2023-12-09T02:31:25Z,1320000,False,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,136.0,1.0,1.0,0.0,,,,
138,PT01M11.00S,2023-12-09T02:31:30.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.258212877792378,58.333333333333336,1610612758,22,22,2023-12-09T02:32:36Z,1330000,False,-42.0,6.0,1,left,D. Fox driving Layup (4 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,4.22,Made,4.0,,,,,,,,,,,
139,PT01M10.00S,2023-12-09T02:31:34.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612756,22,22,2023-12-09T02:31:34Z,1340000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M10.00S,2023-12-09T02:32:35.7Z,1,REGULAR,substitution,out,[],203994,,,1610612756,22,22,2023-12-09T02:33:05Z,1350000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M10.00S,2023-12-09T02:32:35.7Z,1,REGULAR,substitution,out,[],201569,,,1610612756,22,22,2023-12-09T02:33:05Z,1360000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M10.00S,2023-12-09T02:32:35.7Z,1,REGULAR,substitution,in,[],1626164,,,1610612756,22,22,2023-12-09T02:33:05Z,1370000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M10.00S,2023-12-09T02:32:35.7Z,1,REGULAR,substitution,in,[],1629234,,,1610612756,22,22,2023-12-09T02:33:05Z,1380000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M49.20S,2023-12-09T02:33:36.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628370,,,1610612756,22,22,2023-12-09T02:33:50Z,1390000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Goodwin 2 FT),"[1628370, 1630692]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Right,1627541.0,1.0,0.0,Goodwin,1630692.0,,,,,,,,,,,,,,,
146,PT00M49.20S,2023-12-09T02:33:58.8Z,1,REGULAR,freethrow,1 of 2,[],1630692,,,1610612756,23,22,2023-12-09T02:33:58Z,1410000,False,,,0,,J. Goodwin Free Throw 1 of 2 (1 PTS),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,
147,PT00M49.20S,2023-12-09T02:34:14.4Z,1,REGULAR,freethrow,2 of 2,[],1630692,,,1610612756,24,22,2023-12-09T02:34:14Z,1420000,False,,,0,,J. Goodwin Free Throw 2 of 2 (2 PTS),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,
148,PT00M32.10S,2023-12-09T02:34:32.9Z,1,REGULAR,2pt,Jump Shot,[],1628368,22.421156373193167,50.49019607843137,1610612758,24,22,2023-12-09T02:34:52Z,1430000,False,-2.0,158.0,1,left,MISS D. Fox 15' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,,,,,,,15.83,Missed,,,,,,,,,,,,
149,PT00M27.90S,2023-12-09T02:34:37.1Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612756,24,22,2023-12-09T02:34:41Z,1440000,False,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,148.0,1.0,1.0,0.0,,,,
150,PT00M11.30S,2023-12-09T02:34:54.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,86.02168199737189,44.85294117647059,1610612756,26,22,2023-12-09T02:34:57Z,1450000,False,-26.0,79.0,1,right,J. Goodwin 8' driving floating Jump Shot (4 PTS),[1630692],1610612756.0,PHX,driving floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.3,Made,4.0,,,,,,,,,,,
151,PT00M03.40S,2023-12-09T02:35:05.3Z,1,REGULAR,2pt,Jump Shot,[],1628368,7.440867279894875,78.43137254901961,1610612758,26,24,2023-12-09T02:35:31Z,1460000,False,-142.0,17.0,1,left,D. Fox 14' pullup Jump Shot (6 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,14.33,Made,6.0,,,,,,,,,,,
152,PT00M00.30S,2023-12-09T02:35:15.3Z,1,REGULAR,3pt,Jump Shot,[],1629002,63.81406044678055,82.35294117647058,1610612756,26,24,2023-12-09T02:35:20Z,1470000,False,162.0,288.0,1,right,MISS C. Metu 33' pullup 3PT,[1629002],1610612756.0,PHX,pullup,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,,,,,,,33.0,Missed,,,,,,,,,,,,
153,PT00M00.30S,2023-12-09T02:35:15.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,26,24,2023-12-09T02:35:20Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,152.0,,,,,,,
154,PT00M00.00S,2023-12-09T02:35:19.5Z,1,REGULAR,period,end,[],0,,,1610612756,26,24,2023-12-09T02:35:19Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-12-09T02:37:39.8Z,2,REGULAR,substitution,out,['startperiod'],1629642,,,1610612756,26,24,2023-12-09T02:38:02Z,1500000,False,,,0,,SUB out: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-12-09T02:37:39.8Z,2,REGULAR,substitution,in,['startperiod'],1629139,,,1610612756,26,24,2023-12-09T02:38:02Z,1510000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-12-09T02:38:01.7Z,2,REGULAR,period,start,[],0,,,1610612758,26,24,2023-12-09T02:38:03Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M41.00S,2023-12-09T02:38:19.8Z,2,REGULAR,3pt,Jump Shot,[],1628370,29.25427069645204,23.774509803921568,1610612758,26,27,2023-12-09T02:38:24Z,1530000,False,131.0,222.0,1,left,M. Monk 25' 3PT  (3 PTS) (D. Fox 3 AST),"[1628370, 1628368]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,25.83,Made,3.0,D. Fox,1628368.0,3.0,,,,,,,,
160,PT11M21.00S,2023-12-09T02:38:40.9Z,2,REGULAR,foul,personal,[],1628370,,,1610612756,26,27,2023-12-09T02:38:56Z,1550000,False,,,0,,M. Monk personal FOUL (2 PF),"[1628370, 1626164]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,1627541.0,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
162,PT11M16.00S,2023-12-09T02:39:04.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,88.12417871222075,55.14705882352941,1610612756,26,27,2023-12-09T02:39:25Z,1570000,False,26.0,59.0,1,right,MISS D. Eubanks 6' driving Hook,[1629234],1610612756.0,PHX,driving,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.44,Missed,,,,,,,,,,,,
163,PT11M12.00S,2023-12-09T02:39:08.3Z,2,REGULAR,rebound,offensive,[],1630692,,,1610612756,26,27,2023-12-09T02:39:09Z,1580000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:0),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,162.0,1.0,0.0,1.0,,,,
164,PT11M12.00S,2023-12-09T02:39:08.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630692,94.40999984741211,50.0,1610612756,28,27,2023-12-09T02:39:08Z,1590000,False,0.0,0.0,1,right,J. Goodwin tip Layup (6 PTS),[1630692],1610612756.0,PHX,tip,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,6.0,,,,,,,,,,,
165,PT11M01.00S,2023-12-09T02:39:19.5Z,2,REGULAR,3pt,Jump Shot,[],1628370,27.020367936925098,18.38235294117647,1610612758,28,30,2023-12-09T02:39:57Z,1600000,False,158.0,201.0,1,left,M. Monk 25' 3PT pullup (6 PTS),[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,25.61,Made,6.0,,,,,,,,,,,
166,PT10M47.00S,2023-12-09T02:39:34.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,92.9862023653088,46.81372549019608,1610612756,30,30,2023-12-09T02:39:38Z,1610000,False,-16.0,13.0,1,right,C. Metu alley-oop DUNK (4 PTS) (D. Booker 2 AST),"[1629002, 1626164]",1610612756.0,PHX,alley-oop,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,,,2.08,Made,4.0,D. Booker,1626164.0,2.0,,,,,,,,
168,PT10M46.00S,2023-12-09T02:39:40.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,30,30,2023-12-09T02:39:40Z,1630000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
