actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
86,PT04M20.00S,2024-04-04T02:28:33.6Z,1,REGULAR,substitution,out,[],1629622,,,1610612739,22,16,2024-04-04T02:29:19Z,850000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M20.00S,2024-04-04T02:28:33.6Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,22,16,2024-04-04T02:29:19Z,860000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M20.00S,2024-04-04T02:28:33.6Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,22,16,2024-04-04T02:29:19Z,870000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M20.00S,2024-04-04T02:28:33.6Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,22,16,2024-04-04T02:29:19Z,880000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M20.00S,2024-04-04T02:28:33.6Z,1,REGULAR,substitution,in,[],1630241,,,1610612739,22,16,2024-04-04T02:29:19Z,890000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M20.00S,2024-04-04T02:28:33.6Z,1,REGULAR,substitution,in,[],1628386,,,1610612739,22,16,2024-04-04T02:29:19Z,900000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M10.00S,2024-04-04T02:29:46.5Z,1,REGULAR,foul,personal,[],203994,,,1610612739,22,16,2024-04-04T02:30:00Z,910000,False,,,0,,J. Nurkic personal FOUL (1 PF),"[203994, 1628386]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,200834.0,,,1.0,0.0,Allen,1628386.0
94,PT04M09.00S,2024-04-04T02:30:05.7Z,1,REGULAR,foul,personal,['2freethrow'],201569,,,1610612739,22,16,2024-04-04T02:30:16Z,930000,False,,,0,,E. Gordon shooting personal FOUL (1 PF) (Merrill 2 FT),"[201569, 1630241]",1610612756.0,PHX,shooting,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2002.0,,,1.0,0.0,Merrill,1630241.0
96,PT04M09.00S,2024-04-04T02:30:27.9Z,1,REGULAR,freethrow,1 of 2,[],1630241,,,1610612739,22,17,2024-04-04T02:30:27Z,950000,False,,,0,,S. Merrill Free Throw 1 of 2 (1 PTS),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
97,PT04M09.00S,2024-04-04T02:30:40.7Z,1,REGULAR,freethrow,2 of 2,[],1630241,,,1610612739,22,18,2024-04-04T02:30:40Z,960000,False,,,0,,S. Merrill Free Throw 2 of 2 (2 PTS),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
98,PT03M47.00S,2024-04-04T02:31:03.9Z,1,REGULAR,2pt,Jump Shot,[],1626164,76.42904073587385,33.088235294117645,1610612756,24,18,2024-04-04T02:31:07Z,970000,False,-85.0,169.0,1,right,D. Booker 18' pullup Jump Shot (7 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,18.91,Made,,,,,7.0,,,,,,,,,,,,,
99,PT03M25.00S,2024-04-04T02:31:25.6Z,1,REGULAR,3pt,Jump Shot,[],1627777,12.302890932982917,4.411764705882353,1610612739,24,18,2024-04-04T02:31:31Z,980000,False,228.0,63.0,1,left,MISS G. Niang 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
100,PT03M23.00S,2024-04-04T02:31:27.6Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,24,18,2024-04-04T02:31:31Z,990000,False,,,0,,J. Allen REBOUND (Off:2 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,99.0,2.0,0.0,2.0,,,,,,,,,,,,,,
101,PT03M22.00S,2024-04-04T02:31:29.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628386,10.726018396846255,45.83333333333333,1610612739,24,18,2024-04-04T02:31:33Z,1000000,False,21.0,48.0,1,left,MISS J. Allen Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
102,PT03M21.00S,2024-04-04T02:31:30.0Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,24,18,2024-04-04T02:31:33Z,1010000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,101.0,3.0,3.0,0.0,,,,,,,,,,,,,,
103,PT03M15.00S,2024-04-04T02:31:37.1Z,1,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612756,24,18,2024-04-04T02:31:41Z,1020000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (Booker 2 FT),"[1627747, 1626164]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2002.0,,,1.0,0.0,Booker,1626164.0
105,PT03M15.00S,2024-04-04T02:32:08.1Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,25,18,2024-04-04T02:32:08Z,1040000,False,,,0,,D. Booker Free Throw 1 of 2 (8 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
106,PT03M15.00S,2024-04-04T02:32:09.4Z,1,REGULAR,substitution,out,[],1626220,,,1610612756,25,18,2024-04-04T02:32:13Z,1050000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M15.00S,2024-04-04T02:32:09.4Z,1,REGULAR,substitution,out,[],201142,,,1610612756,25,18,2024-04-04T02:32:13Z,1060000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M15.00S,2024-04-04T02:32:09.4Z,1,REGULAR,substitution,in,[],1629234,,,1610612756,25,18,2024-04-04T02:32:13Z,1070000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M15.00S,2024-04-04T02:32:09.4Z,1,REGULAR,substitution,in,[],1629626,,,1610612756,25,18,2024-04-04T02:32:13Z,1080000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M15.00S,2024-04-04T02:32:16.2Z,1,REGULAR,substitution,out,[],203994,,,1610612756,25,18,2024-04-04T02:32:18Z,1090000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M15.00S,2024-04-04T02:32:16.2Z,1,REGULAR,substitution,in,[],203078,,,1610612756,25,18,2024-04-04T02:32:18Z,1100000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M15.00S,2024-04-04T02:32:33.3Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,26,18,2024-04-04T02:32:33Z,1110000,False,,,0,,D. Booker Free Throw 2 of 2 (9 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
113,PT03M01.00S,2024-04-04T02:32:50.2Z,1,REGULAR,3pt,Jump Shot,[],1628378,31.882391590013142,33.33333333333333,1610612739,26,18,2024-04-04T02:32:54Z,1120000,False,83.0,247.0,1,left,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
114,PT02M58.00S,2024-04-04T02:32:53.2Z,1,REGULAR,rebound,defensive,[],201569,,,1610612756,26,18,2024-04-04T02:32:54Z,1130000,False,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT02M54.00S,2024-04-04T02:32:58.4Z,1,REGULAR,foul,personal,[],1630241,,,1610612756,26,18,2024-04-04T02:33:04Z,1140000,False,,,0,,S. Merrill personal FOUL (1 PF),"[1630241, 201569]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,200834.0,,,1.0,0.0,Gordon,201569.0
117,PT02M38.00S,2024-04-04T02:33:39.1Z,1,REGULAR,turnover,traveling,[],201569,,,1610612756,26,18,2024-04-04T02:33:52Z,1160000,False,,,0,,E. Gordon traveling TURNOVER (1 TO),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,200834.0,,,,,,
118,PT02M24.00S,2024-04-04T02:34:06.4Z,1,REGULAR,turnover,bad pass,[],1627747,,,1610612739,26,18,2024-04-04T02:34:13Z,1170000,False,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 1629234]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Eubanks,1629234.0,,,,,,,
119,PT02M24.00S,2024-04-04T02:34:06.4Z,1,REGULAR,steal,,[],1629234,,,1610612756,26,18,2024-04-04T02:34:08Z,1180000,False,,,0,,D. Eubanks STEAL (1 STL),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
120,PT02M04.00S,2024-04-04T02:34:25.8Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,26,18,2024-04-04T02:34:30Z,1190000,False,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 1627747]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,LeVert,1627747.0,,,,,,,
121,PT02M04.00S,2024-04-04T02:34:25.8Z,1,REGULAR,steal,,[],1627747,,,1610612739,26,18,2024-04-04T02:34:27Z,1200000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
122,PT02M01.00S,2024-04-04T02:34:28.9Z,1,REGULAR,turnover,bad pass,[],1627747,,,1610612739,26,18,2024-04-04T02:37:08Z,1210000,False,,,0,,C. LeVert bad pass TURNOVER (2 TO),"[1627747, 203078]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,Beal,203078.0,,,,,,,
123,PT02M01.00S,2024-04-04T02:34:28.9Z,1,REGULAR,steal,,[],203078,,,1610612756,26,18,2024-04-04T02:34:31Z,1220000,False,,,0,,B. Beal STEAL (1 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
124,PT01M56.00S,2024-04-04T02:34:33.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626164,91.27792378449409,44.11764705882353,1610612756,28,18,2024-04-04T02:37:47Z,1230000,False,-29.0,29.0,1,right,D. Booker Layup (11 PTS) (B. Beal 2 AST),"[1626164, 203078]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,4.16,Made,,,,,11.0,B. Beal,203078.0,2.0,,,,,,,,,,
126,PT01M50.00S,2024-04-04T02:34:39.4Z,1,REGULAR,3pt,Jump Shot,[],1627747,18.873193166885677,6.61764705882353,1610612739,28,18,2024-04-04T02:34:44Z,1250000,False,217.0,125.0,1,left,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,,,,,,,,,,,,,,,,,
127,PT01M47.00S,2024-04-04T02:34:42.4Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612756,28,18,2024-04-04T02:34:44Z,1260000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT01M31.00S,2024-04-04T02:34:59.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,93.11760840998686,49.50980392156863,1610612756,30,18,2024-04-04T02:35:05Z,1270000,False,-2.0,12.0,1,right,D. Eubanks cutting Layup (2 PTS) (B. Bol 1 AST),"[1629234, 1629626]",1610612756.0,PHX,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,2.0,B. Bol,1629626.0,1.0,,,,,,,,,,
130,PT01M19.00S,2024-04-04T02:35:10.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,15.850854139290407,46.32352941176471,1610612739,30,18,2024-04-04T02:38:44Z,1290000,False,18.0,96.0,1,left,MISS D. Mitchell 9' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,9.82,Missed,,,,,,,,,,,,,,,,,,
131,PT01M18.00S,2024-04-04T02:35:11.7Z,1,REGULAR,rebound,defensive,[],1629626,,,1610612756,30,18,2024-04-04T02:35:18Z,1300000,False,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,
132,PT01M06.00S,2024-04-04T02:35:23.8Z,1,REGULAR,3pt,Jump Shot,[],1629626,89.43823915900131,3.6764705882352944,1610612756,30,18,2024-04-04T02:35:28Z,1310000,False,-232.0,47.0,1,right,MISS B. Bol 3PT,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,23.63,Missed,,,,,,,,,,,,,,,,,,
133,PT01M03.00S,2024-04-04T02:35:26.8Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612756,30,18,2024-04-04T02:35:28Z,1320000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Left Corner 3,24+ Left,,,132.0,2.0,1.0,1.0,,,,,,,,,,,,,,
135,PT01M02.00S,2024-04-04T02:35:31.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629626,94.1688567674113,28.676470588235293,1610612756,30,18,2024-04-04T02:40:44Z,1340000,False,-107.0,2.0,1,right,MISS B. Bol 10' Jump Shot - blocked,"[1629626, 1628378]",1610612756.0,PHX,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Left,10.66,Missed,,,,,,,,,,,,,Mitchell,1628378.0,,,,
139,PT01M02.00S,2024-04-04T02:35:31.6Z,1,REGULAR,block,,[],1628378,,,1610612756,30,18,2024-04-04T02:35:51Z,1345000,False,,,0,,D. Mitchell BLOCK (1 BLK),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
136,PT01M00.00S,2024-04-04T02:35:34.1Z,1,REGULAR,rebound,offensive,[],1629626,,,1610612756,30,18,2024-04-04T02:40:44Z,1350000,False,,,0,,B. Bol REBOUND (Off:1 Def:1),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Left,,,135.0,2.0,1.0,1.0,,,,,,,,,,,,,,
137,PT00M58.00S,2024-04-04T02:35:35.3Z,1,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612756,30,18,2024-04-04T02:35:50Z,1360000,False,,,0,,G. Niang shooting personal FOUL (1 PF) (Bol 2 FT),"[1627777, 1629626]",1610612739.0,CLE,shooting,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1626300.0,,,1.0,0.0,Bol,1629626.0
140,PT00M58.00S,2024-04-04T02:36:03.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629626,,,1610612756,31,18,2024-04-04T02:36:03Z,1380000,False,,,0,,B. Bol Free Throw 1 of 2 (1 PTS),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
141,PT00M58.00S,2024-04-04T02:36:04.1Z,1,REGULAR,substitution,out,[],1630241,,,1610612756,31,18,2024-04-04T02:36:08Z,1390000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M58.00S,2024-04-04T02:36:04.1Z,1,REGULAR,substitution,in,[],1629636,,,1610612756,31,18,2024-04-04T02:36:08Z,1400000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M58.00S,2024-04-04T02:36:20.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629626,,,1610612756,32,18,2024-04-04T02:36:20Z,1410000,False,,,0,,B. Bol Free Throw 2 of 2 (2 PTS),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
145,PT00M46.70S,2024-04-04T02:36:45.0Z,1,REGULAR,foul,personal,[],201569,,,1610612739,32,18,2024-04-04T02:36:52Z,1430000,False,,,0,,E. Gordon personal FOUL (2 PF),"[201569, 1627747]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,200834.0,,,2.0,0.0,LeVert,1627747.0
147,PT00M39.50S,2024-04-04T02:36:59.0Z,1,REGULAR,3pt,Jump Shot,[],1628378,31.882391590013142,60.5392156862745,1610612739,32,18,2024-04-04T02:37:04Z,1450000,False,-53.0,247.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.28,Missed,,,,,,,,,,,,,,,,,,
148,PT00M36.00S,2024-04-04T02:37:02.5Z,1,REGULAR,rebound,defensive,[],1629626,,,1610612756,32,18,2024-04-04T02:37:04Z,1460000,False,,,0,,B. Bol REBOUND (Off:1 Def:2),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,147.0,3.0,2.0,1.0,,,,,,,,,,,,,,
149,PT00M19.30S,2024-04-04T02:37:20.7Z,1,REGULAR,turnover,out-of-bounds,[],1629626,,,1610612756,32,18,2024-04-04T02:37:31Z,1470000,False,,,0,,B. Bol step out-of-bounds TURNOVER (1 TO),[1629626],1610612756.0,PHX,step,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1.0,,,200834.0,,,,,,
150,PT00M03.90S,2024-04-04T02:37:51.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628386,11.12023653088042,48.28431372549019,1610612739,32,20,2024-04-04T02:37:57Z,1480000,False,9.0,52.0,1,left,J. Allen driving Hook (8 PTS) (D. Garland 4 AST),"[1628386, 1629636]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.27,Made,,,,,8.0,D. Garland,1629636.0,4.0,,,,,,,,,,
153,PT00M03.10S,2024-04-04T02:37:57.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612756,32,20,2024-04-04T02:38:05Z,1510000,False,,,0,,C. LeVert personal FOUL (2 PF) (Booker 2 FT),"[1627747, 1626164]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,2002.0,,,2.0,0.0,Booker,1626164.0
155,PT00M03.10S,2024-04-04T02:38:23.5Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,33,20,2024-04-04T02:38:23Z,1530000,False,,,0,,D. Booker Free Throw 1 of 2 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
156,PT00M03.10S,2024-04-04T02:38:24.8Z,1,REGULAR,substitution,out,[],201569,,,1610612756,33,20,2024-04-04T02:38:29Z,1540000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M03.10S,2024-04-04T02:38:24.8Z,1,REGULAR,substitution,in,[],1626220,,,1610612756,33,20,2024-04-04T02:38:29Z,1550000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M03.10S,2024-04-04T02:38:49.9Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,34,20,2024-04-04T02:38:49Z,1560000,False,,,0,,D. Booker Free Throw 2 of 2 (13 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
159,PT00M00.00S,2024-04-04T02:38:58.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,44.36596583442839,68.87254901960785,1610612739,34,20,2024-04-04T02:39:06Z,1570000,False,-94.0,365.0,1,left,MISS D. Mitchell 37' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,37.65,Missed,,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2024-04-04T02:38:58.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,34,20,2024-04-04T02:39:06Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,159.0,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2024-04-04T02:39:05.7Z,1,REGULAR,period,end,[],0,,,1610612739,34,20,2024-04-04T02:39:05Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-04-04T02:42:15.9Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612739,34,20,2024-04-04T02:42:35Z,1600000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-04-04T02:42:15.9Z,2,REGULAR,substitution,out,['startperiod'],1626220,,,1610612739,34,20,2024-04-04T02:42:35Z,1610000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-04-04T02:42:15.9Z,2,REGULAR,substitution,out,['startperiod'],1627777,,,1610612739,34,20,2024-04-04T02:42:35Z,1620000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-04-04T02:42:15.9Z,2,REGULAR,substitution,out,['startperiod'],1628386,,,1610612739,34,20,2024-04-04T02:42:35Z,1630000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-04-04T02:42:15.9Z,2,REGULAR,substitution,in,['startperiod'],201142,,,1610612739,34,20,2024-04-04T02:42:35Z,1640000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-04-04T02:42:15.9Z,2,REGULAR,substitution,in,['startperiod'],201569,,,1610612739,34,20,2024-04-04T02:42:35Z,1650000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-04-04T02:42:15.9Z,2,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,34,20,2024-04-04T02:42:35Z,1660000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-04-04T02:42:15.9Z,2,REGULAR,substitution,in,['startperiod'],1629622,,,1610612739,34,20,2024-04-04T02:42:35Z,1670000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-04-04T02:42:51.1Z,2,REGULAR,period,start,[],0,,,1610612756,34,20,2024-04-04T02:42:51Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M39.00S,2024-04-04T02:43:12.1Z,2,REGULAR,3pt,Jump Shot,[],1629626,90.88370565045992,3.6764705882352944,1610612756,37,20,2024-04-04T02:43:17Z,1690000,False,-232.0,33.0,1,right,B. Bol 3PT  (5 PTS) (B. Beal 3 AST),"[1629626, 203078]",1610612756.0,PHX,,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,23.4,Made,,,,,5.0,B. Beal,203078.0,3.0,,,,,,,,,,
173,PT11M17.00S,2024-04-04T02:43:33.0Z,2,REGULAR,3pt,Jump Shot,[],1627747,27.151773981603156,77.94117647058823,1610612739,37,23,2024-04-04T02:43:46Z,1710000,False,-140.0,203.0,1,left,C. LeVert 24' 3PT  (3 PTS) (M. Strus 2 AST),"[1627747, 1629622]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,24.62,Made,,,,,3.0,M. Strus,1629622.0,2.0,,,,,,,,,,
