actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
392,PT10M44.00S,2023-12-03T03:24:16.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,9.411957950065702,41.42156862745098,1610612763,50,53,2023-12-03T03:24:22Z,3770000,False,43.0,36.0,1,left,MISS D. Bane driving Layup,[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,5.6,Missed,,,,,,,,,,,,,,,,
393,PT10M41.00S,2023-12-03T03:24:20.1Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,50,53,2023-12-03T03:24:20Z,3780000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,392.0,6.0,5.0,1.0,,,,,,,,,,,
394,PT10M37.00S,2023-12-03T03:24:24.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629669,23.078186596583443,5.392156862745098,1610612763,50,53,2023-12-03T03:24:28Z,3790000,False,223.0,164.0,1,left,MISS J. Nowell 27' 3PT,[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,,,27.7,Missed,,,,,,,,,,,,,,,,
395,PT10M34.00S,2023-12-03T03:24:27.0Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,50,53,2023-12-03T03:24:28Z,3800000,False,,,0,,D. Booker REBOUND (Off:0 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,394.0,5.0,5.0,0.0,,,,,,,,,,,
396,PT10M23.00S,2023-12-03T03:24:38.3Z,3,REGULAR,2pt,Jump Shot,[],1626164,84.31340341655716,72.79411764705883,1610612756,50,53,2023-12-03T03:27:10Z,3810000,False,114.0,95.0,1,right,MISS D. Booker 14' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,14.84,Missed,,,,,,,,,,,,,,,,
397,PT10M21.00S,2023-12-03T03:24:40.3Z,3,REGULAR,rebound,offensive,[],1626164,,,1610612756,50,53,2023-12-03T03:24:45Z,3820000,False,,,0,,D. Booker REBOUND (Off:1 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,,396.0,6.0,5.0,1.0,,,,,,,,,,,
398,PT10M20.00S,2023-12-03T03:24:41.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626164,82.9993429697766,27.450980392156865,1610612756,50,53,2023-12-03T03:27:23Z,3830000,False,-113.0,107.0,1,right,MISS D. Booker 15' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,15.56,Missed,,,,,,,,,,,,,,,,
399,PT10M16.00S,2023-12-03T03:24:45.8Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612763,50,53,2023-12-03T03:24:48Z,3840000,False,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Left,,,,,,398.0,2.0,2.0,0.0,,,,,,,,,,,
400,PT10M01.00S,2023-12-03T03:25:00.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202687,12.959921156373195,46.568627450980394,1610612763,50,53,2023-12-03T03:27:40Z,3850000,False,17.0,69.0,1,left,MISS B. Biyombo 7' Hook,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,7.14,Missed,,,,,,,,,,,,,,,,
401,PT09M59.00S,2023-12-03T03:25:02.1Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,50,53,2023-12-03T03:25:05Z,3860000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:5),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,400.0,6.0,5.0,1.0,,,,,,,,,,,
402,PT09M44.00S,2023-12-03T03:25:16.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,95.0886990801577,48.529411764705884,1610612756,50,53,2023-12-03T03:25:21Z,3870000,False,-7.0,-6.0,1,right,MISS J. Nurkic turnaround Hook,[203994],1610612756.0,PHX,turnaround,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,0.97,Missed,,,,,,,,,,,,,,,,
403,PT09M42.00S,2023-12-03T03:25:18.8Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612763,50,53,2023-12-03T03:25:21Z,3880000,False,,,0,,D. Roddy REBOUND (Off:0 Def:3),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,402.0,3.0,3.0,0.0,,,,,,,,,,,
404,PT09M37.00S,2023-12-03T03:25:24.8Z,3,REGULAR,3pt,Jump Shot,[],1629669,13.091327201051248,3.431372549019608,1610612763,50,53,2023-12-03T03:25:32Z,3890000,False,233.0,71.0,1,left,MISS J. Nowell 24' 3PT,[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,Right Corner 3,24+ Right,,,24.33,Missed,,,,,,,,,,,,,,,,
405,PT09M31.00S,2023-12-03T03:25:30.8Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,50,53,2023-12-03T03:36:14Z,3900000,False,,,0,,D. Booker REBOUND (Off:1 Def:6),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,,,,,,404.0,7.0,6.0,1.0,,,,,,,,,,,
406,PT09M28.00S,2023-12-03T03:25:32.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201142,71.96123521681997,14.460784313725492,1610612756,53,53,2023-12-03T03:25:38Z,3910000,False,-178.0,211.0,1,right,K. Durant 27' 3PT  (14 PTS) (D. Booker 6 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,27.59,Made,14.0,,,,,D. Booker,1626164.0,6.0,,,,,,,,
408,PT09M17.00S,2023-12-03T03:25:43.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,6.389618922470433,50.245098039215684,1610612763,53,53,2023-12-03T03:25:48Z,3930000,False,-1.0,8.0,1,left,MISS D. Roddy driving Layup - blocked,"[1631223, 203994]",1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,0.77,Missed,,,,,,,,,,,,,,,Nurkic,203994.0
409,PT09M17.00S,2023-12-03T03:25:43.6Z,3,REGULAR,block,,[],203994,,,1610612763,53,53,2023-12-03T03:25:45Z,3940000,False,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
410,PT09M16.00S,2023-12-03T03:25:44.6Z,3,REGULAR,rebound,offensive,[],1631223,,,1610612763,53,53,2023-12-03T03:25:48Z,3950000,False,,,0,,D. Roddy REBOUND (Off:1 Def:3),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,408.0,4.0,3.0,1.0,,,,,,,,,,,
411,PT09M16.00S,2023-12-03T03:25:47.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631223,5.469776609724048,48.529411764705884,1610612763,53,55,2023-12-03T03:32:40Z,3960000,False,7.0,-1.0,1,left,D. Roddy putback Layup (8 PTS),[1631223],1610612763.0,MEM,putback,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,0.75,Made,8.0,,,,,,,,,,,,,,,
412,PT09M16.00S,2023-12-03T03:25:51.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,53,55,2023-12-03T03:25:51Z,3970000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT09M12.00S,2023-12-03T03:28:45.0Z,3,REGULAR,foul,personal,['2freethrow'],202687,,,1610612756,53,55,2023-12-03T03:28:57Z,3980000,False,,,0,,B. Biyombo shooting personal FOUL (3 PF) (Allen 2 FT),"[202687, 1628960]",1610612763.0,MEM,shooting,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,200832.0,,,,,,,,,,,,,,3.0,0.0,Allen,1628960.0,,
417,PT09M12.00S,2023-12-03T03:29:10.3Z,3,REGULAR,freethrow,1 of 2,[],1628960,,,1610612756,54,55,2023-12-03T03:29:10Z,4000000,False,,,0,,G. Allen Free Throw 1 of 2 (4 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
418,PT09M12.00S,2023-12-03T03:29:24.5Z,3,REGULAR,freethrow,2 of 2,[],1628960,,,1610612756,55,55,2023-12-03T03:29:24Z,4010000,False,,,0,,G. Allen Free Throw 2 of 2 (5 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
419,PT08M56.00S,2023-12-03T03:29:42.6Z,3,REGULAR,foul,offensive,[],202687,,,1610612763,55,55,2023-12-03T03:29:54Z,4020000,False,,,0,,B. Biyombo offensive FOUL (4 PF),"[202687, 1629006]",1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Left Center,1179.0,,,,,,,,,,,,,,4.0,0.0,Okogie,1629006.0,,
421,PT08M56.00S,2023-12-03T03:29:42.6Z,3,REGULAR,turnover,offensive foul,[],202687,,,1610612763,55,55,2023-12-03T03:29:42Z,4040000,False,,,0,,B. Biyombo offensive foul TURNOVER (2 TO),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Left Center,1179.0,2.0,,,,,,,,,,,,,,,,,,
422,PT08M56.00S,2023-12-03T03:29:53.7Z,3,REGULAR,substitution,out,[],202687,,,1610612756,55,55,2023-12-03T03:29:57Z,4050000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT08M56.00S,2023-12-03T03:29:53.7Z,3,REGULAR,substitution,in,[],1630583,,,1610612756,55,55,2023-12-03T03:29:57Z,4060000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT08M46.00S,2023-12-03T03:30:19.1Z,3,REGULAR,foul,offensive,[],201142,,,1610612756,55,55,2023-12-03T03:30:41Z,4070000,False,,,0,,K. Durant offensive FOUL (1 PF),"[201142, 1628991]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,1179.0,,,,,,,,,,,,,,1.0,0.0,Jackson Jr.,1628991.0,,
426,PT08M46.00S,2023-12-03T03:30:19.1Z,3,REGULAR,turnover,offensive foul,[],201142,,,1610612756,55,55,2023-12-03T03:30:19Z,4090000,False,,,0,,K. Durant offensive foul TURNOVER (1 TO),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,1179.0,1.0,,,,,,,,,,,,,,,,,,
427,PT08M28.00S,2023-12-03T03:30:58.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,6.389618922470433,50.245098039215684,1610612763,55,57,2023-12-03T03:31:02Z,4100000,False,-1.0,8.0,1,left,J. Jackson Jr. driving Layup (19 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,0.77,Made,19.0,,,,,,,,,,,,,,,
428,PT08M17.00S,2023-12-03T03:31:09.6Z,3,REGULAR,2pt,Jump Shot,[],201142,76.82325886990802,33.088235294117645,1610612756,57,57,2023-12-03T03:31:15Z,4110000,False,-85.0,165.0,1,right,K. Durant 18' pullup Jump Shot (16 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,18.58,Made,16.0,,,,,,,,,,,,,,,
429,PT08M16.00S,2023-12-03T03:31:17.6Z,3,REGULAR,foul,personal,[],203994,,,1610612763,57,57,2023-12-03T03:40:08Z,4120000,False,,,0,,J. Nurkic loose ball personal FOUL (2 PF),"[203994, 1628991]",1610612756.0,PHX,loose ball,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,,,,,2.0,0.0,Jackson Jr.,1628991.0,,
431,PT08M04.00S,2023-12-03T03:31:38.2Z,3,REGULAR,3pt,Jump Shot,[],1628991,31.882391590013142,66.17647058823529,1610612763,57,57,2023-12-03T03:31:42Z,4140000,False,-81.0,247.0,1,left,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,26.01,Missed,,,,,,,,,,,,,,,,
432,PT08M02.00S,2023-12-03T03:31:40.2Z,3,REGULAR,rebound,defensive,[],1629006,,,1610612756,57,57,2023-12-03T03:31:42Z,4150000,False,,,0,,J. Okogie REBOUND (Off:2 Def:3),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,,,,,,431.0,5.0,3.0,2.0,,,,,,,,,,,
433,PT07M59.00S,2023-12-03T03:31:45.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626164,90.40735873850197,49.08471200980392,1610612756,59,57,2023-12-03T03:37:39Z,4160000,False,-5.0,38.0,1,right,D. Booker running Layup (17 PTS) (J. Okogie 1 AST),"[1626164, 1629006]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,3.8,Made,17.0,,,,,J. Okogie,1629006.0,1.0,,,,,,,,
435,PT07M59.00S,2023-12-03T03:31:49.4Z,3,REGULAR,foul,personal,['1freethrow'],1629669,,,1610612756,59,57,2023-12-03T03:32:02Z,4180000,False,,,0,,J. Nowell shooting personal FOUL (1 PF) (Booker 1 FT),"[1629669, 1626164]",1610612763.0,MEM,shooting,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,,,,,1.0,1.0,Booker,1626164.0,,
437,PT07M59.00S,2023-12-03T03:32:14.1Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,60,57,2023-12-03T03:32:14Z,4200000,False,,,0,,D. Booker Free Throw 1 of 1 (18 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
438,PT07M49.00S,2023-12-03T03:32:29.9Z,3,REGULAR,foul,offensive,[],1628991,,,1610612763,60,57,2023-12-03T03:32:59Z,4210000,False,,,0,,J. Jackson Jr. offensive FOUL (3 PF),"[1628991, 1629006]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,200832.0,,,,,,,,,,,,,,3.0,0.0,Okogie,1629006.0,,
440,PT07M49.00S,2023-12-03T03:32:29.9Z,3,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,60,57,2023-12-03T03:32:29Z,4230000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (3 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,200832.0,3.0,,,,,,,,,,,,,,,,,,
441,PT07M44.00S,2023-12-03T03:32:50.9Z,3,REGULAR,foul,personal,['3freethrow'],1629669,,,1610612756,60,57,2023-12-03T03:33:03Z,4240000,False,,,0,,J. Nowell shooting personal FOUL (2 PF) (Booker 3 FT),"[1629669, 1626164]",1610612763.0,MEM,shooting,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,1628951.0,,,,,,,,,,,,,,2.0,1.0,Booker,1626164.0,,
443,PT07M44.00S,2023-12-03T03:33:19.9Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],1626164,,,1610612756,61,57,2023-12-03T03:33:19Z,4260000,False,,,0,,D. Booker Free Throw 1 of 3 (19 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
444,PT07M44.00S,2023-12-03T03:33:33.2Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],1626164,,,1610612756,62,57,2023-12-03T03:33:33Z,4270000,False,,,0,,D. Booker Free Throw 2 of 3 (20 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
445,PT07M44.00S,2023-12-03T03:33:41.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,62,57,2023-12-03T03:33:41Z,4280000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT07M44.00S,2023-12-03T03:36:50.8Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],1626164,,,1610612756,63,57,2023-12-03T03:36:50Z,4290000,False,,,0,,D. Booker Free Throw 3 of 3 (21 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,,
447,PT07M30.00S,2023-12-03T03:37:09.4Z,3,REGULAR,foul,personal,[],203994,,,1610612763,63,57,2023-12-03T03:37:20Z,4300000,False,,,0,,J. Nurkic personal FOUL (3 PF),"[203994, 1631223]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,,,,,3.0,0.0,Roddy,1631223.0,,
449,PT07M21.00S,2023-12-03T03:37:48.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,5.863994743758213,50.73529411764706,1610612763,63,57,2023-12-03T03:37:52Z,4320000,False,-4.0,3.0,1,left,MISS J. Jackson Jr. Layup,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,0.45,Missed,,,,,,,,,,,,,,,,
450,PT07M19.00S,2023-12-03T03:37:50.1Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,63,57,2023-12-03T03:37:52Z,4330000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:6),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,449.0,7.0,6.0,1.0,,,,,,,,,,,
451,PT07M00.00S,2023-12-03T03:38:08.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,81.15965834428384,59.068627450980394,1610612756,65,57,2023-12-03T03:38:13Z,4340000,False,45.0,125.0,1,right,J. Nurkic 13' Layup (8 PTS) (K. Durant 3 AST),"[203994, 201142]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,13.26,Made,8.0,,,,,K. Durant,201142.0,3.0,,,,,,,,
453,PT06M36.00S,2023-12-03T03:38:33.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.440867279894875,49.754901960784316,1610612763,65,57,2023-12-03T03:38:37Z,4360000,False,1.0,17.0,1,left,MISS D. Bane driving Layup - blocked,"[1630217, 1629006]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,1.74,Missed,,,,,,,,,,,,,,,Okogie,1629006.0
454,PT06M36.00S,2023-12-03T03:38:33.0Z,3,REGULAR,block,,[],1629006,,,1610612763,65,57,2023-12-03T03:38:35Z,4370000,False,,,0,,J. Okogie BLOCK (1 BLK),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
455,PT06M33.00S,2023-12-03T03:38:36.0Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,65,57,2023-12-03T03:38:37Z,4380000,False,,,0,,D. Booker REBOUND (Off:1 Def:7),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,453.0,8.0,7.0,1.0,,,,,,,,,,,
456,PT06M24.00S,2023-12-03T03:38:45.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,93.64323258869908,49.754901960784316,1610612756,65,57,2023-12-03T03:38:48Z,4390000,False,-1.0,7.0,1,right,MISS J. Nurkic Layup,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,0.74,Missed,,,,,,,,,,,,,,,,
457,PT06M21.00S,2023-12-03T03:38:48.2Z,3,REGULAR,rebound,offensive,[],203994,,,1610612756,65,57,2023-12-03T03:38:48Z,4400000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:6),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,456.0,8.0,6.0,2.0,,,,,,,,,,,
458,PT06M21.00S,2023-12-03T03:38:48.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.40999984741211,50.0,1610612756,67,57,2023-12-03T03:38:48Z,4410000,False,0.0,0.0,1,right,J. Nurkic tip Layup (10 PTS),[203994],1610612756.0,PHX,tip,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,0.0,Made,10.0,,,,,,,,,,,,,,,
459,PT06M15.00S,2023-12-03T03:38:53.2Z,3,REGULAR,3pt,Jump Shot,[],1630583,7.440867279894875,3.1862745098039214,1610612763,67,57,2023-12-03T03:38:58Z,4420000,False,234.0,17.0,1,left,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,,,23.47,Missed,,,,,,,,,,,,,,,,
460,PT06M13.00S,2023-12-03T03:38:55.2Z,3,REGULAR,rebound,defensive,[],1629006,,,1610612756,67,57,2023-12-03T03:38:58Z,4430000,False,,,0,,J. Okogie REBOUND (Off:2 Def:4),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,,,,,,459.0,6.0,4.0,2.0,,,,,,,,,,,
461,PT05M57.00S,2023-12-03T03:39:11.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,94.69448094612353,50.98039215686274,1610612756,69,57,2023-12-03T03:39:22Z,4440000,False,5.0,-3.0,1,right,D. Booker driving finger roll Layup (23 PTS),[1626164],1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,0.55,Made,23.0,,,,,,,,,,,,,,,
462,PT05M57.00S,2023-12-03T03:39:18.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612763,69,57,2023-12-03T03:39:18Z,4450000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M57.00S,2023-12-03T03:40:25.8Z,3,REGULAR,substitution,out,[],1631223,,,1610612763,69,57,2023-12-03T03:40:45Z,4460000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT05M57.00S,2023-12-03T03:40:25.8Z,3,REGULAR,substitution,out,[],1629669,,,1610612763,69,57,2023-12-03T03:40:45Z,4470000,False,,,0,,SUB out: J. Nowell,[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M57.00S,2023-12-03T03:40:25.8Z,3,REGULAR,substitution,in,[],1631246,,,1610612763,69,57,2023-12-03T03:40:45Z,4480000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT05M57.00S,2023-12-03T03:40:25.8Z,3,REGULAR,substitution,in,[],1629723,,,1610612763,69,57,2023-12-03T03:40:45Z,4490000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT05M42.00S,2023-12-03T03:41:11.8Z,3,REGULAR,3pt,Jump Shot,[],1628991,22.683968462549277,8.088235294117647,1610612763,69,60,2023-12-03T03:41:15Z,4500000,False,210.0,161.0,1,left,J. Jackson Jr. 26' 3PT  (22 PTS) (V. Williams Jr. 1 AST),"[1628991, 1631246]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,26.41,Made,22.0,,,,,V. Williams Jr.,1631246.0,1.0,,,,,,,,
469,PT05M16.00S,2023-12-03T03:41:37.6Z,3,REGULAR,2pt,Jump Shot,[],1626164,94.69448094612353,71.81372549019608,1610612756,69,60,2023-12-03T03:42:01Z,4520000,False,109.0,-3.0,1,right,MISS D. Booker 10' pullup bank Shot,[1626164],1610612756.0,PHX,pullup bank,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,10.91,Missed,,,,,,,,,,,,,,,,
470,PT05M15.00S,2023-12-03T03:41:38.6Z,3,REGULAR,rebound,offensive,[],203994,,,1610612756,69,60,2023-12-03T03:42:01Z,4530000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:6),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,,,,469.0,9.0,6.0,3.0,,,,,,,,,,,
471,PT05M15.00S,2023-12-03T03:41:41.6Z,3,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612756,69,60,2023-12-03T03:41:48Z,4540000,False,,,0,,D. Bane shooting personal FOUL (4 PF) (Nurkic 2 FT),"[1630217, 203994]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,,,4.0,0.0,Nurkic,203994.0,,
473,PT05M15.00S,2023-12-03T03:42:07.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203994,,,1610612756,70,60,2023-12-03T03:42:07Z,4560000,False,,,0,,J. Nurkic Free Throw 1 of 2 (11 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
474,PT05M15.00S,2023-12-03T03:42:07.7Z,3,REGULAR,substitution,out,[],1630217,,,1610612756,70,60,2023-12-03T03:42:12Z,4570000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT05M15.00S,2023-12-03T03:42:07.7Z,3,REGULAR,substitution,in,[],1629669,,,1610612756,70,60,2023-12-03T03:42:12Z,4580000,False,,,0,,SUB in: J. Nowell,[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
