actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
80,PT04M07.00S,2024-01-01T01:26:27.5Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,23,17,2024-01-01T01:26:27Z,790000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,79.0,,,,,3.0,1.0,2.0,,,,,,,,
81,PT04M07.00S,2024-01-01T01:26:27.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,91.27792378449409,47.794117647058826,1610612756,25,17,2024-01-01T01:26:30Z,800000,False,-11.0,29.0,1,right,J. Nurkic putback Layup (6 PTS),[203994],1610612756.0,PHX,putback,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,3.15,Made,,,,6.0,,,,,,,,,,,,,,
82,PT03M46.00S,2024-01-01T01:26:48.3Z,1,REGULAR,2pt,Jump Shot,[],1630591,10.463206307490145,74.26470588235294,1610612753,25,17,2024-01-01T01:27:52Z,810000,False,-121.0,46.0,1,left,MISS J. Suggs 12' driving floating bank Shot,[1630591],1610612753.0,ORL,driving floating bank,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Left,12.97,Missed,,,,,,,,,,,,,,,,,,
83,PT03M42.00S,2024-01-01T01:26:52.3Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,25,17,2024-01-01T01:26:58Z,820000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,,,82.0,,,,,4.0,2.0,2.0,,,,,,,,
84,PT03M37.00S,2024-01-01T01:26:57.5Z,1,REGULAR,3pt,Jump Shot,[],1626164,69.59592641261499,75.0,1610612756,25,17,2024-01-01T01:28:31Z,830000,False,125.0,233.0,1,right,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,26.47,Missed,,,,,,,,,,,,,,,,,,
85,PT03M34.00S,2024-01-01T01:27:00.5Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,25,17,2024-01-01T01:27:03Z,840000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,84.0,,,,,1.0,1.0,0.0,,,,,,,,
86,PT03M30.00S,2024-01-01T01:27:05.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630591,6.389618922470433,43.13725490196079,1610612753,25,17,2024-01-01T01:27:28Z,850000,False,34.0,8.0,1,left,MISS J. Suggs running Layup,[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,,,,,,,,,,,,,
88,PT03M27.00S,2024-01-01T01:27:08.3Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,25,17,2024-01-01T01:27:11Z,870000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,86.0,,,,,2.0,2.0,0.0,,,,,,,,
89,PT03M23.00S,2024-01-01T01:27:13.8Z,1,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612756,25,17,2024-01-01T01:27:26Z,880000,False,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1629048, 203994]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Nurkic,203994.0
91,PT03M23.00S,2024-01-01T01:27:35.5Z,1,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,26,17,2024-01-01T01:27:35Z,900000,False,,,0,,J. Nurkic Free Throw 1 of 2 (7 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
92,PT03M23.00S,2024-01-01T01:27:36.1Z,1,REGULAR,substitution,out,[],201142,,,1610612756,26,17,2024-01-01T01:27:58Z,910000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M23.00S,2024-01-01T01:27:36.1Z,1,REGULAR,substitution,out,[],1641710,,,1610612756,26,17,2024-01-01T01:27:58Z,920000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M23.00S,2024-01-01T01:27:36.1Z,1,REGULAR,substitution,out,[],1630591,,,1610612756,26,17,2024-01-01T01:27:58Z,930000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M23.00S,2024-01-01T01:27:36.1Z,1,REGULAR,substitution,in,[],1629002,,,1610612756,26,17,2024-01-01T01:27:58Z,940000,False,,,0,,SUB in: C. Metu,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M23.00S,2024-01-01T01:27:36.1Z,1,REGULAR,substitution,in,[],1630175,,,1610612756,26,17,2024-01-01T01:27:58Z,950000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M23.00S,2024-01-01T01:27:36.1Z,1,REGULAR,substitution,in,[],1630532,,,1610612756,26,17,2024-01-01T01:27:58Z,960000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M23.00S,2024-01-01T01:28:12.1Z,1,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,27,17,2024-01-01T01:28:12Z,970000,False,,,0,,J. Nurkic Free Throw 2 of 2 (8 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,8.0,,,,,,,,,,,,,,
99,PT03M05.00S,2024-01-01T01:28:33.9Z,1,REGULAR,3pt,Jump Shot,[],203914,11.514454664914586,4.411764705882353,1610612753,27,17,2024-01-01T01:28:38Z,980000,False,228.0,56.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
100,PT03M02.00S,2024-01-01T01:28:36.9Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612756,27,17,2024-01-01T01:28:38Z,990000,False,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,Right Corner 3,24+ Right,,,,,99.0,,,,,1.0,1.0,0.0,,,,,,,,
101,PT02M53.00S,2024-01-01T01:28:45.5Z,1,REGULAR,3pt,Jump Shot,[],1629002,74.06373193166885,16.42156862745098,1610612756,27,17,2024-01-01T01:28:50Z,1000000,False,-168.0,191.0,1,right,MISS C. Metu 25' 3PT,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
102,PT02M49.00S,2024-01-01T01:28:49.5Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,27,17,2024-01-01T01:28:50Z,1010000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,101.0,,,,,1.0,1.0,0.0,,,,,,,,
103,PT02M44.00S,2024-01-01T01:28:53.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630175,15.062417871222076,57.59803921568627,1610612753,27,19,2024-01-01T01:32:45Z,1020000,False,-38.0,89.0,1,left,C. Anthony 9' running pullup Jump Shot (2 PTS),[1630175],1610612753.0,ORL,running pullup,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,9.69,Made,,,,2.0,,,,,,,,,,,,,,
104,PT02M32.00S,2024-01-01T01:29:13.6Z,1,REGULAR,3pt,Jump Shot,[],1628960,72.35545335085413,13.23529411764706,1610612756,30,19,2024-01-01T01:34:45Z,1030000,False,-184.0,207.0,1,right,G. Allen 27' 3PT pullup (5 PTS),[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,27.71,Made,,,,5.0,,,,,,,,,,,,,,
105,PT02M03.00S,2024-01-01T01:29:42.3Z,1,REGULAR,3pt,Jump Shot,[],1630175,21.23850197109067,89.95098039215686,1610612753,30,19,2024-01-01T01:29:48Z,1040000,False,-200.0,147.0,1,left,MISS C. Anthony 24' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,24.81,Missed,,,,,,,,,,,,,,,,,,
106,PT02M00.00S,2024-01-01T01:29:45.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,30,19,2024-01-01T01:30:04Z,1050000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,105.0,,,,,,,,,,,,,,,
107,PT02M00.00S,2024-01-01T01:29:47.4Z,1,REGULAR,foul,personal,[],1629048,,,1610612756,30,19,2024-01-01T01:30:07Z,1060000,False,,,0,,G. Bitadze loose ball personal FOUL (2 PF),"[1629048, 203994]",1610612753.0,ORL,loose ball,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Nurkic,203994.0
109,PT02M00.00S,2024-01-01T01:29:59.0Z,1,REGULAR,substitution,out,[],203994,,,1610612756,30,19,2024-01-01T01:30:18Z,1080000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M00.00S,2024-01-01T01:29:59.0Z,1,REGULAR,substitution,out,[],1631094,,,1610612756,30,19,2024-01-01T01:30:18Z,1090000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M00.00S,2024-01-01T01:29:59.0Z,1,REGULAR,substitution,out,[],1629048,,,1610612756,30,19,2024-01-01T01:30:18Z,1100000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M00.00S,2024-01-01T01:29:59.0Z,1,REGULAR,substitution,in,[],1628962,,,1610612756,30,19,2024-01-01T01:30:18Z,1110000,False,,,0,,SUB in: U. Azubuike,[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M00.00S,2024-01-01T01:29:59.0Z,1,REGULAR,substitution,in,[],1628976,,,1610612756,30,19,2024-01-01T01:30:18Z,1120000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M00.00S,2024-01-01T01:29:59.0Z,1,REGULAR,substitution,in,[],1629021,,,1610612756,30,19,2024-01-01T01:30:18Z,1130000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M45.00S,2024-01-01T01:30:26.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,88.25558475689881,59.068627450980394,1610612756,30,19,2024-01-01T01:30:30Z,1140000,False,45.0,58.0,1,right,MISS C. Metu 7' driving Layup,[1629002],1610612756.0,PHX,driving,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,,,,,
116,PT01M43.00S,2024-01-01T01:30:28.9Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,30,19,2024-01-01T01:30:30Z,1150000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,115.0,,,,,1.0,1.0,0.0,,,,,,,,
117,PT01M37.00S,2024-01-01T01:30:34.4Z,1,REGULAR,turnover,lost ball,[],1630175,,,1610612753,30,19,2024-01-01T01:30:37Z,1160000,False,,,0,,C. Anthony lost ball TURNOVER (1 TO),"[1630175, 201569]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Gordon,201569.0,,,,,
118,PT01M37.00S,2024-01-01T01:30:34.4Z,1,REGULAR,steal,,[],201569,,,1610612756,30,19,2024-01-01T01:40:19Z,1170000,False,,,0,,E. Gordon STEAL (1 STL),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
119,PT01M32.00S,2024-01-01T01:30:39.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1626164,92.32917214191852,77.20588235294117,1610612756,30,19,2024-01-01T01:38:53Z,1180000,False,136.0,20.0,1,right,MISS D. Booker 13' running pullup Shot,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,13.74,Missed,,,,,,,,,,,,,,,,,,
120,PT01M28.00S,2024-01-01T01:30:43.2Z,1,REGULAR,rebound,offensive,[],1629002,,,1610612756,30,19,2024-01-01T01:38:53Z,1190000,False,,,0,,C. Metu REBOUND (Off:1 Def:1),[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,Mid-Range,8-16 Right,,,,,119.0,,,,,2.0,1.0,1.0,,,,,,,,
121,PT01M21.00S,2024-01-01T01:30:50.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626164,81.8166885676741,40.19607843137255,1610612756,32,19,2024-01-01T01:30:56Z,1200000,False,-49.0,118.0,1,right,D. Booker 12' step back Jump Shot (6 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,12.81,Made,,,,6.0,,,,,,,,,,,,,,
122,PT00M54.90S,2024-01-01T01:31:16.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,10.463206307490145,42.15686274509804,1610612753,32,19,2024-01-01T01:31:22Z,1210000,False,39.0,46.0,1,left,MISS F. Wagner 6' driving Layup - blocked,"[1630532, 1628962]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,Azubuike,1628962.0,,,,,,,,,,,,,,,,
123,PT00M54.90S,2024-01-01T01:31:16.7Z,1,REGULAR,block,,[],1628962,,,1610612753,32,19,2024-01-01T01:31:18Z,1220000,False,,,0,,U. Azubuike BLOCK (1 BLK),[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
124,PT00M53.80S,2024-01-01T01:31:17.8Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,32,19,2024-01-01T01:31:22Z,1230000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,122.0,,,,,1.0,1.0,0.0,,,,,,,,
125,PT00M49.20S,2024-01-01T01:31:23.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,73.53810775295663,83.33333333333334,1610612756,35,19,2024-01-01T01:39:31Z,1240000,False,167.0,196.0,1,right,D. Booker 25' 3PT running pullup (9 PTS) (G. Allen 1 AST),"[1626164, 1628960]",1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,25.75,Made,,,,9.0,G. Allen,1628960.0,1.0,,,,,,,,,,,
127,PT00M34.20S,2024-01-01T01:31:43.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.360709592641262,46.07843137254902,1610612753,35,21,2024-01-01T01:40:01Z,1260000,False,20.0,26.0,1,left,F. Wagner driving Layup (2 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.26,Made,,,,2.0,,,,,,,,,,,,,,
128,PT00M31.00S,2024-01-01T01:31:51.7Z,1,REGULAR,3pt,Jump Shot,[],1626164,72.7496714848883,81.61764705882352,1610612756,35,21,2024-01-01T01:40:37Z,1270000,False,158.0,204.0,1,right,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
129,PT00M31.00S,2024-01-01T01:31:51.7Z,1,REGULAR,rebound,offensive,[],1629002,,,1610612756,35,21,2024-01-01T01:32:15Z,1280000,False,,,0,,C. Metu REBOUND (Off:2 Def:1),[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,,,,,128.0,,,,,3.0,1.0,2.0,,,,,,,,
130,PT00M15.80S,2024-01-01T01:32:06.8Z,1,REGULAR,turnover,lost ball,[],1628960,,,1610612756,35,21,2024-01-01T01:50:05Z,1290000,False,,,0,,G. Allen lost ball TURNOVER (1 TO),"[1628960, 1629021]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Wagner,1629021.0,,,,,
131,PT00M15.80S,2024-01-01T01:32:06.8Z,1,REGULAR,steal,,[],1629021,,,1610612753,35,21,2024-01-01T01:51:33Z,1300000,False,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT00M11.50S,2024-01-01T01:32:16.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630175,5.469776609724048,50.73529411764706,1610612753,35,23,2024-01-01T01:51:54Z,1310000,False,-4.0,-1.0,1,left,C. Anthony running Layup (4 PTS) (F. Wagner 1 AST),"[1630175, 1630532]",1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,0.39,Made,,,,4.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,
134,PT00M11.50S,2024-01-01T01:32:20.6Z,1,REGULAR,foul,personal,['1freethrow'],1626164,,,1610612753,35,23,2024-01-01T01:32:30Z,1330000,False,,,0,,D. Booker shooting personal FOUL (1 PF) (Anthony 1 FT),"[1626164, 1630175]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Anthony,1630175.0
136,PT00M11.50S,2024-01-01T01:32:47.7Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630175,,,1610612753,35,24,2024-01-01T01:32:47Z,1350000,False,,,0,,C. Anthony Free Throw 1 of 1 (5 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,5.0,,,,,,,,,,,,,,
137,PT00M03.80S,2024-01-01T01:33:00.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,93.24901445466492,43.38235294117647,1610612756,37,24,2024-01-01T01:33:10Z,1360000,False,-33.0,11.0,1,right,G. Allen driving Layup (7 PTS),[1628960],1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,3.49,Made,,,,7.0,,,,,,,,,,,,,,
138,PT00M00.00S,2024-01-01T01:33:05.7Z,1,REGULAR,3pt,Jump Shot,[],1630532,37.13863337713535,69.11764705882352,1610612753,37,24,2024-01-01T01:33:12Z,1370000,False,-96.0,297.0,1,left,MISS F. Wagner 31' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,31.16,Missed,,,,,,,,,,,,,,,,,,
139,PT00M00.00S,2024-01-01T01:33:05.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,37,24,2024-01-01T01:33:12Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,138.0,,,,,,,,,,,,,,,
140,PT00M00.00S,2024-01-01T01:33:08.8Z,1,REGULAR,period,end,[],0,,,1610612753,37,24,2024-01-01T01:33:08Z,1390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2024-01-01T01:35:13.9Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612753,37,24,2024-01-01T01:35:54Z,1400000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2024-01-01T01:35:13.9Z,2,REGULAR,substitution,out,['startperiod'],1629002,,,1610612753,37,24,2024-01-01T01:35:54Z,1410000,False,,,0,,SUB out: C. Metu,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2024-01-01T01:35:13.9Z,2,REGULAR,substitution,out,['startperiod'],1628960,,,1610612753,37,24,2024-01-01T01:35:54Z,1420000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-01-01T01:35:13.9Z,2,REGULAR,substitution,in,['startperiod'],1629006,,,1610612753,37,24,2024-01-01T01:35:54Z,1430000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-01-01T01:35:13.9Z,2,REGULAR,substitution,in,['startperiod'],201142,,,1610612753,37,24,2024-01-01T01:35:54Z,1440000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-01-01T01:35:13.9Z,2,REGULAR,substitution,in,['startperiod'],203078,,,1610612753,37,24,2024-01-01T01:35:54Z,1450000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-01-01T01:36:03.1Z,2,REGULAR,period,start,[],0,,,1610612753,37,24,2024-01-01T01:36:03Z,1460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT11M47.00S,2024-01-01T01:36:14.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.492115637319317,52.69607843137255,1610612753,37,26,2024-01-01T01:36:27Z,1470000,False,-13.0,27.0,1,left,F. Wagner Layup (4 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.05,Made,,,,4.0,,,,,,,,,,,,,,
149,PT11M33.00S,2024-01-01T01:36:28.5Z,2,REGULAR,2pt,Jump Shot,[],203078,78.53153745072274,50.245098039215684,1610612756,37,26,2024-01-01T01:36:33Z,1480000,False,1.0,149.0,1,right,MISS B. Beal 14' pullup Shot,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Mid-Range,8-16 Center,14.93,Missed,,,,,,,,,,,,,,,,,,
150,PT11M30.00S,2024-01-01T01:36:31.5Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,37,26,2024-01-01T01:36:33Z,1490000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Center,,,,,149.0,,,,,1.0,1.0,0.0,,,,,,,,
151,PT11M21.00S,2024-01-01T01:36:41.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,9.937582128777924,51.71568627450981,1610612753,37,26,2024-01-01T01:37:00Z,1500000,False,-9.0,41.0,1,left,MISS F. Wagner driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,,,,
152,PT11M21.00S,2024-01-01T01:36:44.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,37,26,2024-01-01T01:36:44Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,151.0,,,,,,,,,,,,,,,
153,PT11M21.00S,2024-01-01T01:36:44.7Z,2,REGULAR,foul,personal,[],1629006,,,1610612753,37,26,2024-01-01T01:36:48Z,1520000,False,,,0,,J. Okogie loose ball personal FOUL (1 PF),"[1629006, 1628976]",1610612756.0,PHX,loose ball,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Carter Jr.,1628976.0
155,PT11M17.00S,2024-01-01T01:37:08.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628976,27.94021024967148,20.588235294117645,1610612753,37,29,2024-01-01T01:37:12Z,1540000,False,147.0,210.0,1,left,W. Carter Jr. 25' 3PT  (3 PTS) (M. Wagner 1 AST),"[1628976, 1629021]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,25.65,Made,,,,3.0,M. Wagner,1629021.0,1.0,,,,,,,,,,,
157,PT11M06.00S,2024-01-01T01:37:21.3Z,2,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612756,37,29,2024-01-01T01:37:31Z,1560000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Beal 2 FT),"[1628976, 203078]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Beal,203078.0
159,PT11M06.00S,2024-01-01T01:37:47.4Z,2,REGULAR,freethrow,1 of 2,[],203078,,,1610612756,38,29,2024-01-01T01:37:47Z,1580000,False,,,0,,B. Beal Free Throw 1 of 2 (10 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Made,,,,10.0,,,,,,,,,,,,,,
160,PT11M06.00S,2024-01-01T01:38:04.9Z,2,REGULAR,freethrow,2 of 2,[],203078,,,1610612756,39,29,2024-01-01T01:38:04Z,1590000,False,,,0,,B. Beal Free Throw 2 of 2 (11 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Made,,,,11.0,,,,,,,,,,,,,,
