actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
255,PT06M19.00S,2023-12-14T02:54:26.0Z,2,REGULAR,substitution,out,[],1629002,,,1610612751,36,44,2023-12-14T02:54:39Z,2520000,False,,,0,,SUB out: C. Metu,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M19.00S,2023-12-14T02:54:26.0Z,2,REGULAR,substitution,in,[],201142,,,1610612751,36,44,2023-12-14T02:54:39Z,2530000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M19.00S,2023-12-14T02:54:26.0Z,2,REGULAR,substitution,in,[],1630692,,,1610612751,36,44,2023-12-14T02:54:39Z,2540000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M19.00S,2023-12-14T02:54:21.3Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612751,36,44,2023-12-14T02:55:02Z,2550000,False,,,0,,MISS S. Dinwiddie Free Throw 2 of 2,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
259,PT06M17.00S,2023-12-14T02:54:23.3Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612756,36,44,2023-12-14T02:55:02Z,2560000,False,,,0,,N. Little REBOUND (Off:2 Def:2),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,258.0,4.0,2.0,2.0,,,,,,,,,,,,
260,PT06M14.00S,2023-12-14T02:55:03.6Z,2,REGULAR,turnover,bad pass,[],1629642,,,1610612756,36,44,2023-12-14T02:55:08Z,2570000,False,,,0,,N. Little bad pass TURNOVER (2 TO),"[1629642, 1627827]",1610612756.0,PHX,,,,Little,N. Little,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,,,Finney-Smith,1627827.0
261,PT06M14.00S,2023-12-14T02:55:03.6Z,2,REGULAR,steal,,[],1627827,,,1610612751,36,44,2023-12-14T02:55:06Z,2580000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
262,PT06M09.00S,2023-12-14T02:55:08.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,92.06636005256242,3.431372549019608,1610612751,36,44,2023-12-14T02:55:14Z,2590000,False,-233.0,22.0,1,right,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,23.38,Missed,,,,,,,,,,,,,,,,
263,PT06M04.00S,2023-12-14T02:55:13.6Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612751,36,44,2023-12-14T02:55:14Z,2600000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,262.0,3.0,1.0,2.0,,,,,,,,,,,,
264,PT06M04.00S,2023-12-14T02:55:13.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627827,94.40999984741211,50.0,1610612751,36,44,2023-12-14T02:55:13Z,2610000,False,0.0,0.0,1,right,MISS D. Finney-Smith tip Layup,[1627827],1610612751.0,BKN,tip,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
265,PT06M03.00S,2023-12-14T02:55:14.2Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,36,44,2023-12-14T02:55:14Z,2620000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,264.0,2.0,2.0,0.0,,,,,,,,,,,,
266,PT05M56.00S,2023-12-14T02:55:21.3Z,2,REGULAR,3pt,Jump Shot,[],201142,30.56833114323259,31.127450980392158,1610612756,39,44,2023-12-14T02:55:30Z,2630000,False,94.0,235.0,1,left,K. Durant 25' 3PT pullup (11 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,25.31,Made,,,,,11.0,,,,,,,,,,,
267,PT05M45.00S,2023-12-14T02:55:33.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,92.9862023653088,51.470588235294116,1610612751,39,46,2023-12-14T02:55:38Z,2640000,False,7.0,13.0,1,right,N. Claxton alley-oop DUNK (4 PTS) (S. Dinwiddie 4 AST),"[1629651, 203915]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,1.53,Made,,,,,4.0,S. Dinwiddie,203915.0,4.0,,,,,,,,
269,PT05M31.00S,2023-12-14T02:55:46.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,6.389618922470433,50.245098039215684,1610612756,41,46,2023-12-14T02:55:51Z,2660000,False,-1.0,8.0,1,left,J. Nurkic Layup (4 PTS) (K. Durant 2 AST),"[203994, 201142]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,0.77,Made,,,,,4.0,K. Durant,201142.0,2.0,,,,,,,,
270,PT05M21.00S,2023-12-14T02:55:59.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.06636005256242,50.73529411764706,1610612751,41,48,2023-12-14T03:02:11Z,2670000,False,4.0,22.0,1,right,S. Dinwiddie driving Layup (3 PTS),[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,2.24,Made,,,,,3.0,,,,,,,,,,,
271,PT05M21.00S,2023-12-14T02:56:01.9Z,2,REGULAR,foul,personal,['1freethrow'],1629642,,,1610612751,41,48,2023-12-14T02:56:22Z,2680000,False,,,0,,N. Little shooting personal FOUL (1 PF) (Dinwiddie 1 FT),"[1629642, 203915]",1610612756.0,PHX,shooting,,,Little,N. Little,,,,,Restricted Area,0-8 Center,1146.0,,,,,,,,,,,,1.0,0.0,Dinwiddie,203915.0,,,,
273,PT05M21.00S,2023-12-14T02:56:15.8Z,2,REGULAR,substitution,out,[],1627827,,,1610612751,41,48,2023-12-14T02:56:21Z,2700000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M21.00S,2023-12-14T02:56:15.8Z,2,REGULAR,substitution,in,[],1629661,,,1610612751,41,48,2023-12-14T02:56:21Z,2710000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M21.00S,2023-12-14T02:56:36.1Z,2,REGULAR,freethrow,1 of 1,[],203915,,,1610612751,41,48,2023-12-14T02:56:38Z,2720000,False,,,0,,MISS S. Dinwiddie Free Throw 1 of 1,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
276,PT05M18.00S,2023-12-14T02:56:39.1Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,41,48,2023-12-14T02:56:38Z,2730000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:6),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,275.0,7.0,6.0,1.0,,,,,,,,,,,,
277,PT04M57.00S,2023-12-14T02:56:58.1Z,2,REGULAR,2pt,Jump Shot,[],1630692,5.338370565045992,20.34313725490196,1610612756,41,48,2023-12-14T03:03:18Z,2740000,False,148.0,-2.0,1,left,MISS J. Goodwin 14' turnaround fadeaway Shot,[1630692],1610612756.0,PHX,turnaround fadeaway,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Right,,,14.83,Missed,,,,,,,,,,,,,,,,
278,PT04M54.00S,2023-12-14T02:57:01.1Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612751,41,48,2023-12-14T02:57:03Z,2750000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,277.0,3.0,3.0,0.0,,,,,,,,,,,,
279,PT04M46.00S,2023-12-14T02:57:11.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,87.20433639947439,41.17647058823529,1610612751,41,50,2023-12-14T02:57:27Z,2760000,False,-44.0,68.0,1,right,T. Watford 8' driving floating Jump Shot (4 PTS) (C. Johnson 4 AST),"[1630570, 1629661]",1610612751.0,BKN,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Left,,,8.09,Made,,,,,4.0,C. Johnson,1629661.0,4.0,,,,,,,,
281,PT04M46.00S,2023-12-14T02:57:13.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629139,,,1610612751,41,50,2023-12-14T02:57:25Z,2780000,False,,,0,,Y. Watanabe shooting personal FOUL (2 PF) (Watford 1 FT),"[1629139, 1630570]",1610612756.0,PHX,shooting,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Center,1627963.0,,,,,,,,,,,,2.0,0.0,Watford,1630570.0,,,,
283,PT04M46.00S,2023-12-14T02:57:37.2Z,2,REGULAR,freethrow,1 of 1,[],1630570,,,1610612751,41,51,2023-12-14T02:57:37Z,2800000,False,,,0,,T. Watford Free Throw 1 of 1 (5 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
285,PT04M25.00S,2023-12-14T02:58:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,6.1268068331143235,54.65686274509803,1610612756,41,51,2023-12-14T02:58:07Z,2810000,False,-23.0,5.0,1,left,MISS K. Durant driving reverse Layup,[201142],1610612756.0,PHX,driving reverse,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,2.39,Missed,,,,,,,,,,,,,,,,
286,PT04M21.00S,2023-12-14T02:58:04.9Z,2,REGULAR,rebound,defensive,[],203915,,,1610612751,41,51,2023-12-14T02:58:07Z,2820000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:2),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,285.0,3.0,2.0,1.0,,,,,,,,,,,,
287,PT04M18.00S,2023-12-14T02:58:08.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630570,92.46057818659659,52.69607843137255,1610612751,41,53,2023-12-14T02:58:25Z,2830000,False,13.0,18.0,1,right,T. Watford running Layup (7 PTS) (S. Dinwiddie 5 AST),"[1630570, 203915]",1610612751.0,BKN,running,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,2.28,Made,,,,,7.0,S. Dinwiddie,203915.0,5.0,,,,,,,,
289,PT04M18.00S,2023-12-14T02:58:13.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,41,53,2023-12-14T02:58:13Z,2850000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M18.00S,2023-12-14T03:00:19.2Z,2,REGULAR,substitution,out,[],1630692,,,1610612756,41,53,2023-12-14T03:01:04Z,2860000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M18.00S,2023-12-14T03:00:19.2Z,2,REGULAR,substitution,out,[],1629139,,,1610612756,41,53,2023-12-14T03:01:04Z,2870000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M18.00S,2023-12-14T03:00:19.2Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,41,53,2023-12-14T03:01:04Z,2880000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M18.00S,2023-12-14T03:00:19.2Z,2,REGULAR,substitution,in,[],203078,,,1610612756,41,53,2023-12-14T03:01:04Z,2890000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M05.00S,2023-12-14T03:01:32.1Z,2,REGULAR,3pt,Jump Shot,[],1626164,18.2161629434954,92.8921568627451,1610612756,44,53,2023-12-14T03:01:36Z,2900000,False,-214.0,119.0,1,left,D. Booker 24' 3PT  (11 PTS) (N. Little 3 AST),"[1626164, 1629642]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,24.52,Made,,,,,11.0,N. Little,1629642.0,3.0,,,,,,,,
296,PT03M38.00S,2023-12-14T03:01:58.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,93.38042049934296,47.05882352941176,1610612751,44,55,2023-12-14T03:02:02Z,2920000,False,-15.0,10.0,1,right,N. Claxton Hook (6 PTS) (S. Dinwiddie 6 AST),"[1629651, 203915]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,1.76,Made,,,,,6.0,S. Dinwiddie,203915.0,6.0,,,,,,,,
297,PT03M21.00S,2023-12-14T03:02:15.5Z,2,REGULAR,3pt,Jump Shot,[],1629642,3.630091984231275,96.32352941176471,1610612756,44,55,2023-12-14T03:02:24Z,2930000,False,-232.0,-18.0,1,left,MISS N. Little 3PT,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Left Corner 3,24+ Left,,,23.23,Missed,,,,,,,,,,,,,,,,
298,PT03M16.00S,2023-12-14T03:02:20.5Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,44,55,2023-12-14T03:02:24Z,2940000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,297.0,2.0,2.0,0.0,,,,,,,,,,,,
299,PT03M02.00S,2023-12-14T03:02:35.2Z,2,REGULAR,3pt,Jump Shot,[],1630570,66.70499342969777,59.55882352941176,1610612751,44,55,2023-12-14T03:02:45Z,2950000,False,48.0,260.0,1,right,MISS T. Watford 26' 3PT,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,26.48,Missed,,,,,,,,,,,,,,,,
300,PT02M58.00S,2023-12-14T03:02:39.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,44,55,2023-12-14T03:02:45Z,2960000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,299.0,,,,,,,,,,,,,,,
301,PT02M58.00S,2023-12-14T03:02:44.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612751,44,55,2023-12-14T03:02:56Z,2970000,False,,,0,,K. Durant loose ball personal FOUL (2 PF) (Claxton 2 FT),"[201142, 1629651]",1610612756.0,PHX,loose ball,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,1155.0,,,,,,,,,,,,2.0,0.0,Claxton,1629651.0,,,,
303,PT02M58.00S,2023-12-14T03:03:20.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,44,56,2023-12-14T03:03:20Z,2990000,False,,,0,,N. Claxton Free Throw 1 of 2 (7 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
304,PT02M58.00S,2023-12-14T03:03:20.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,44,56,2023-12-14T03:03:46Z,3000000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
305,PT02M56.00S,2023-12-14T03:03:22.1Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612756,44,56,2023-12-14T03:03:46Z,3010000,False,,,0,,N. Little REBOUND (Off:2 Def:3),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,304.0,5.0,3.0,2.0,,,,,,,,,,,,
306,PT02M47.00S,2023-12-14T03:03:54.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,5.601182654402102,49.26470588235294,1610612756,46,56,2023-12-14T03:03:59Z,3020000,False,4.0,0.0,1,left,D. Booker driving Layup (13 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,0.37,Made,,,,,13.0,,,,,,,,,,,
307,PT02M35.00S,2023-12-14T03:04:06.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.11760840998686,51.71568627450981,1610612751,46,56,2023-12-14T03:09:51Z,3030000,False,9.0,12.0,1,right,MISS N. Claxton alley-oop DUNK,[1629651],1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,1.49,Missed,,,,,,,,,,,,,,,,
308,PT02M33.00S,2023-12-14T03:04:07.9Z,2,REGULAR,rebound,defensive,[],203078,,,1610612756,46,56,2023-12-14T03:04:07Z,3040000,False,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,307.0,1.0,1.0,0.0,,,,,,,,,,,,
310,PT02M18.00S,2023-12-14T03:04:23.1Z,2,REGULAR,3pt,Jump Shot,[],1626164,22.158344283837057,88.23529411764706,1610612756,49,56,2023-12-14T03:10:18Z,3050000,False,-191.0,156.0,1,left,D. Booker 24' 3PT pullup (16 PTS) (B. Beal 1 AST),"[1626164, 203078]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,24.66,Made,,,,,16.0,B. Beal,203078.0,1.0,,,,,,,,
312,PT02M01.00S,2023-12-14T03:04:40.0Z,2,REGULAR,3pt,Jump Shot,[],1628969,68.54467805519053,36.029411764705884,1610612751,49,56,2023-12-14T03:04:47Z,3070000,False,-70.0,243.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,25.3,Missed,,,,,,,,,,,,,,,,
313,PT01M59.00S,2023-12-14T03:04:42.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,49,56,2023-12-14T03:04:50Z,3080000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,,312.0,,,,,,,,,,,,,,,
315,PT01M59.00S,2023-12-14T03:04:52.0Z,2,REGULAR,substitution,out,[],1630570,,,1610612756,49,56,2023-12-14T03:04:56Z,3100000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M59.00S,2023-12-14T03:04:52.0Z,2,REGULAR,substitution,in,[],1630560,,,1610612756,49,56,2023-12-14T03:04:56Z,3110000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M50.00S,2023-12-14T03:05:11.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",203994,13.485545335085414,44.36274509803921,1610612756,51,56,2023-12-14T03:10:52Z,3120000,False,28.0,74.0,1,left,J. Nurkic 7' floating Jump Shot (6 PTS) (B. Beal 2 AST),"[203994, 203078]",1610612756.0,PHX,floating,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,7.95,Made,,,,,6.0,B. Beal,203078.0,2.0,,,,,,,,
319,PT01M50.00S,2023-12-14T03:05:18.1Z,2,REGULAR,violation,defensive goaltending,[],1629651,,,1610612756,51,56,2023-12-14T03:05:29Z,3140000,False,,,0,,N. Claxton defensive goaltending VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,1155.0,,,,,,,,,,,,,,,,,,,
320,PT01M30.00S,2023-12-14T03:05:40.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,84.70762155059133,39.705882352941174,1610612751,51,56,2023-12-14T03:05:44Z,3150000,False,-51.0,91.0,1,right,MISS C. Thomas 10' driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,10.47,Missed,,,,,,,,,,,,,,,,
321,PT01M29.00S,2023-12-14T03:05:42.3Z,2,REGULAR,rebound,offensive,[],1630560,,,1610612751,51,56,2023-12-14T03:05:42Z,3160000,False,,,0,,C. Thomas REBOUND (Off:1 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,320.0,2.0,1.0,1.0,,,,,,,,,,,,
322,PT01M27.00S,2023-12-14T03:05:43.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,66.83639947437582,25.735294117647058,1610612751,51,59,2023-12-14T03:05:47Z,3170000,False,-121.0,259.0,1,right,C. Johnson 28' 3PT  (15 PTS) (C. Thomas 2 AST),"[1629661, 1630560]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,28.62,Made,,,,,15.0,C. Thomas,1630560.0,2.0,,,,,,,,
324,PT01M10.00S,2023-12-14T03:06:02.1Z,2,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612756,51,59,2023-12-14T03:06:15Z,3190000,False,,,0,,M. Bridges shooting personal FOUL (2 PF) (Booker 2 FT),"[1628969, 1626164]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1155.0,,,,,,,,,,,,2.0,0.0,Booker,1626164.0,,,,
327,PT01M10.00S,2023-12-14T03:07:38.4Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,51,59,2023-12-14T03:07:38Z,3220000,False,,,0,,MISS D. Booker Free Throw 1 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
328,PT01M10.00S,2023-12-14T03:07:38.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,51,59,2023-12-14T03:07:38Z,3230000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,327.0,,,,,,,,,,,,,,,
329,PT01M10.00S,2023-12-14T03:07:42.1Z,2,REGULAR,substitution,out,[],203994,,,1610612756,51,59,2023-12-14T03:07:44Z,3240000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M10.00S,2023-12-14T03:07:42.1Z,2,REGULAR,substitution,in,[],1630692,,,1610612756,51,59,2023-12-14T03:07:44Z,3250000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M10.00S,2023-12-14T03:07:53.1Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,52,59,2023-12-14T03:07:53Z,3260000,False,,,0,,D. Booker Free Throw 2 of 2 (17 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
333,PT00M58.30S,2023-12-14T03:08:09.7Z,2,REGULAR,3pt,Jump Shot,[],1629651,93.64323258869908,2.941176470588235,1610612751,52,62,2023-12-14T03:08:14Z,3270000,False,-235.0,7.0,1,right,N. Claxton 3PT  (10 PTS) (M. Bridges 2 AST),"[1629651, 1628969]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,23.54,Made,,,,,10.0,M. Bridges,1628969.0,2.0,,,,,,,,
335,PT00M52.80S,2023-12-14T03:08:24.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203915,,,1610612756,52,62,2023-12-14T03:12:41Z,3290000,False,,,0,,S. Dinwiddie personal FOUL (3 PF) (Durant 2 FT),"[203915, 201142]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,1627963.0,,,,,,,,,,,,3.0,0.0,Durant,201142.0,,,,
337,PT00M52.80S,2023-12-14T03:09:00.9Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,53,62,2023-12-14T03:09:00Z,3310000,False,,,0,,K. Durant Free Throw 1 of 2 (12 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,
338,PT00M52.80S,2023-12-14T03:09:07.3Z,2,REGULAR,substitution,out,[],1629651,,,1610612756,53,62,2023-12-14T03:09:17Z,3320000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M52.80S,2023-12-14T03:09:07.3Z,2,REGULAR,substitution,in,[],1627827,,,1610612756,53,62,2023-12-14T03:09:17Z,3330000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M52.80S,2023-12-14T03:09:28.5Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,54,62,2023-12-14T03:09:28Z,3340000,False,,,0,,K. Durant Free Throw 2 of 2 (13 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
341,PT00M41.80S,2023-12-14T03:09:43.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630692,,,1610612751,54,62,2023-12-14T03:09:50Z,3350000,False,,,0,,J. Goodwin shooting personal FOUL (1 PF) (Thomas 2 FT),"[1630692, 1630560]",1610612756.0,PHX,shooting,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,,,,,,,,,,,,1.0,0.0,Thomas,1630560.0,,,,
343,PT00M41.80S,2023-12-14T03:10:19.6Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,54,63,2023-12-14T03:10:19Z,3370000,False,,,0,,C. Thomas Free Throw 1 of 2 (8 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
