actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
173,PT11M35.00S,2026-04-11T02:14:00.9Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612750,38,37,2026-04-11T02:14:08Z,1680000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Beringer 2 FT),"[1630578, 1642866]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1629178.0,1.0,0.0,Beringer,1642866.0,,,,,,
175,PT11M35.00S,2026-04-11T02:14:21.3Z,2,REGULAR,freethrow,1 of 2,[],1642866,,,1610612750,38,38,2026-04-11T02:14:21Z,1700000,False,,,0,,J. Beringer Free Throw 1 of 2 (7 PTS),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
176,PT11M35.00S,2026-04-11T02:14:34.0Z,2,REGULAR,freethrow,2 of 2,[],1642866,,,1610612750,38,39,2026-04-11T02:14:34Z,1710000,False,,,0,,J. Beringer Free Throw 2 of 2 (8 PTS),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
177,PT11M26.00S,2026-04-11T02:14:45.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,8.886333771353483,48.03921568627451,1610612745,40,39,2026-04-11T02:14:54Z,1720000,False,10.0,31.0,1,left,A. Sengun driving DUNK (6 PTS) (A. Thompson 2 AST),"[1630578, 1641708]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,,,6.0,,,,,,,,,A. Thompson,1641708.0,2.0
179,PT10M58.00S,2026-04-11T02:15:12.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,82.9993429697766,54.41176470588235,1610612750,40,41,2026-04-11T02:15:20Z,1740000,False,22.0,107.0,1,right,A. Dosunmu 10' turnaround Jump Shot (7 PTS),[1630245],1610612750.0,MIN,turnaround,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,10.96,Made,,,,,,,7.0,,,,,,,,,,,
180,PT10M36.00S,2026-04-11T02:15:34.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,10.85742444152431,56.86274509803921,1610612745,40,41,2026-04-11T02:15:39Z,1750000,False,-34.0,50.0,1,left,MISS A. Sengun 6' driving Hook,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.03,Missed,,,,,,,,,,,,,,,,,,
181,PT10M35.00S,2026-04-11T02:15:35.6Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,40,41,2026-04-11T02:15:39Z,1760000,False,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,180.0,1.0,0.0,1.0,,,,,,,,,,,,,,
182,PT10M35.00S,2026-04-11T02:15:36.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,5.590000152587891,50.0,1610612745,42,41,2026-04-11T02:15:36Z,1770000,False,0.0,0.0,1,left,A. Sengun tip Layup (8 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,8.0,,,,,,,,,,,
183,PT10M26.00S,2026-04-11T02:15:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,91.67214191852825,58.82352941176471,1610612750,42,41,2026-04-11T02:15:49Z,1780000,False,44.0,26.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612750.0,MIN,driving,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,5.11,Missed,,,,,,,,,,,,,,,,,,
184,PT10M24.00S,2026-04-11T02:15:46.6Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,42,41,2026-04-11T02:15:49Z,1790000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,183.0,2.0,2.0,0.0,,,,,,,,,,,,,,
186,PT10M14.00S,2026-04-11T02:16:11.9Z,2,REGULAR,2pt,Jump Shot,[],1630578,21.369908015768726,47.05882352941176,1610612745,42,41,2026-04-11T02:16:19Z,1810000,False,15.0,148.0,1,left,MISS A. Sengun 14' fadeaway Shot,[1630578],1610612745.0,HOU,fadeaway,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,14.91,Missed,,,,,,,,,,,,,,,,,,
187,PT10M11.00S,2026-04-11T02:16:14.9Z,2,REGULAR,rebound,defensive,[],1641740,,,1610612750,42,41,2026-04-11T02:16:19Z,1820000,False,,,0,,J. Clark REBOUND (Off:0 Def:1),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Mid-Range,8-16 Center,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,,
188,PT10M06.00S,2026-04-11T02:16:20.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642866,93.11760840998686,55.14705882352941,1610612750,42,43,2026-04-11T02:17:12Z,1830000,False,26.0,12.0,1,right,J. Beringer running alley-oop Layup (10 PTS) (J. Clark 1 AST),"[1642866, 1641740]",1610612750.0,MIN,running alley-oop,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,2.84,Made,,,,,,,10.0,,,,,,,,,J. Clark,1641740.0,1.0
190,PT09M51.00S,2026-04-11T02:16:34.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,11.645860709592641,61.76470588235294,1610612745,44,43,2026-04-11T02:16:41Z,1850000,False,-59.0,57.0,1,left,A. Thompson 8' turnaround fadeaway bank Jump Shot (16 PTS),[1641708],1610612745.0,HOU,turnaround fadeaway bank,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Left,8.19,Made,,,,,,,16.0,,,,,,,,,,,
191,PT09M42.00S,2026-04-11T02:16:44.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.32917214191852,34.80392156862745,1610612750,44,45,2026-04-11T02:16:49Z,1860000,False,-76.0,20.0,1,right,A. Edwards 7' driving finger roll Layup (3 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.85,Made,,,,,,,3.0,,,,,,,,,,,
192,PT09M42.00S,2026-04-11T02:16:49.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,44,45,2026-04-11T02:16:49Z,1870000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M42.00S,2026-04-11T02:19:54.3Z,2,REGULAR,substitution,out,[],201144,,,1610612745,44,45,2026-04-11T02:20:08Z,1880000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M42.00S,2026-04-11T02:19:54.3Z,2,REGULAR,substitution,in,[],1628978,,,1610612745,44,45,2026-04-11T02:20:08Z,1890000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M29.00S,2026-04-11T02:20:38.4Z,2,REGULAR,turnover,bad pass,[],1631095,,,1610612745,44,45,2026-04-11T02:20:42Z,1900000,False,,,0,,J. Smith Jr. bad pass TURNOVER (1 TO),"[1631095, 1641740]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,1.0,Clark,1641740.0,,,
196,PT09M29.00S,2026-04-11T02:20:38.4Z,2,REGULAR,steal,,[],1641740,,,1610612750,44,45,2026-04-11T02:20:40Z,1910000,False,,,0,,J. Clark STEAL (1 STL),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
197,PT09M27.00S,2026-04-11T02:20:41.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641740,92.19776609724047,49.754901960784316,1610612750,44,47,2026-04-11T02:20:56Z,1920000,False,-1.0,21.0,1,right,J. Clark driving DUNK (2 PTS),[1641740],1610612750.0,MIN,driving,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,2.0,,,,,,,,,,,
198,PT09M03.00S,2026-04-11T02:21:04.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.835085413929041,57.84313725490197,1610612745,46,47,2026-04-11T02:21:08Z,1930000,False,-39.0,21.0,1,left,A. Sengun driving finger roll Layup (10 PTS) (J. Smith Jr. 1 AST),"[1630578, 1631095]",1610612745.0,HOU,driving finger roll,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,,,10.0,,,,,,,,,J. Smith Jr.,1631095.0,1.0
200,PT08M39.00S,2026-04-11T02:21:27.9Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,46,47,2026-04-11T02:21:35Z,1950000,False,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 1631106]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,1.0,Eason,1631106.0,,,
201,PT08M39.00S,2026-04-11T02:21:27.9Z,2,REGULAR,steal,,[],1631106,,,1610612745,46,47,2026-04-11T02:21:29Z,1960000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
202,PT08M34.00S,2026-04-11T02:21:33.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631106,7.046649145860711,49.01960784313725,1610612745,46,47,2026-04-11T02:21:42Z,1970000,False,5.0,14.0,1,left,MISS T. Eason running Layup,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
203,PT08M32.00S,2026-04-11T02:21:35.3Z,2,REGULAR,rebound,offensive,[],1628988,,,1610612745,46,47,2026-04-11T02:21:35Z,1980000,False,,,0,,A. Holiday REBOUND (Off:1 Def:0),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,202.0,1.0,0.0,1.0,,,,,,,,,,,,,,
207,PT08M21.00S,2026-04-11T02:21:47.4Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,46,47,2026-04-11T02:22:18Z,1985000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M21.00S,2026-04-11T02:21:47.4Z,2,REGULAR,substitution,in,[],1629006,,,1610612745,46,47,2026-04-11T02:22:18Z,1987500,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M21.00S,2026-04-11T02:21:47.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641708,32.933639947437584,66.91176470588235,1610612745,46,47,2026-04-11T02:24:23Z,1990000,False,-85.0,257.0,1,left,MISS A. Thompson 27' pullup 3PT,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
205,PT08M21.00S,2026-04-11T02:21:47.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,46,47,2026-04-11T02:24:23Z,2000000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,204.0,,,,,,,,,,,,,,,,,
206,PT08M21.00S,2026-04-11T02:21:52.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612745,46,47,2026-04-11T02:24:10Z,2040000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202049.0,,,,,,,,,,
209,PT08M08.00S,2026-04-11T02:22:26.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630162,91.93495400788436,51.225490196078425,1610612750,46,49,2026-04-11T02:22:36Z,2050000,False,6.0,23.0,1,right,A. Edwards driving DUNK (5 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,,,5.0,,,,,,,,,,,
210,PT07M54.00S,2026-04-11T02:22:40.7Z,2,REGULAR,3pt,Jump Shot,[],1631095,23.99802890932983,12.5,1610612745,49,49,2026-04-11T02:22:44Z,2060000,False,188.0,173.0,1,left,J. Smith Jr. 25' 3PT  (3 PTS) (A. Thompson 3 AST),"[1631095, 1641708]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.52,Made,,,,,,,3.0,,,,,,,,,A. Thompson,1641708.0,3.0
212,PT07M39.00S,2026-04-11T02:22:55.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,85.10183968462549,53.92156862745098,1610612750,49,51,2026-04-11T02:23:10Z,2080000,False,20.0,88.0,1,right,A. Dosunmu 8' driving floating Jump Shot (9 PTS),[1630245],1610612750.0,MIN,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,8.97,Made,,,,,,,9.0,,,,,,,,,,,
213,PT07M25.00S,2026-04-11T02:23:09.2Z,2,REGULAR,2pt,Jump Shot,[],1631095,24.917871222076215,38.72549019607843,1610612745,51,51,2026-04-11T02:23:13Z,2090000,False,56.0,182.0,1,left,J. Smith Jr. 19' Jump Shot (5 PTS) (A. Sengun 3 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,19.03,Made,,,,,,,5.0,,,,,,,,,A. Sengun,1630578.0,3.0
215,PT07M13.00S,2026-04-11T02:23:28.9Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612750,51,51,2026-04-11T02:23:38Z,2110000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Dosunmu 2 FT),"[1630578, 1630245]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,202049.0,2.0,0.0,Dosunmu,1630245.0,,,,,,
217,PT07M13.00S,2026-04-11T02:23:52.3Z,2,REGULAR,freethrow,1 of 2,[],1630245,,,1610612750,51,52,2026-04-11T02:23:52Z,2130000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (10 PTS),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
218,PT07M13.00S,2026-04-11T02:24:01.1Z,2,REGULAR,substitution,out,[],1641740,,,1610612750,51,52,2026-04-11T02:24:03Z,2140000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M13.00S,2026-04-11T02:24:01.1Z,2,REGULAR,substitution,in,[],1630545,,,1610612750,51,52,2026-04-11T02:24:03Z,2150000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M13.00S,2026-04-11T02:24:08.9Z,2,REGULAR,freethrow,2 of 2,[],1630245,,,1610612750,51,53,2026-04-11T02:24:08Z,2160000,False,,,0,,A. Dosunmu Free Throw 2 of 2 (11 PTS),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
221,PT07M02.00S,2026-04-11T02:24:21.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,15.062417871222076,46.568627450980394,1610612745,53,53,2026-04-11T02:24:32Z,2170000,False,17.0,89.0,1,left,A. Sengun 9' turnaround Hook (12 PTS) (A. Thompson 4 AST),"[1630578, 1641708]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,9.07,Made,,,,,,,12.0,,,,,,,,,A. Thompson,1641708.0,4.0
223,PT06M50.00S,2026-04-11T02:24:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642866,91.5407358738502,52.20588235294118,1610612750,53,55,2026-04-11T02:24:37Z,2190000,False,11.0,27.0,1,right,J. Beringer cutting Layup (12 PTS) (A. Edwards 2 AST),"[1642866, 1630162]",1610612750.0,MIN,cutting,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,,,12.0,,,,,,,,,A. Edwards,1630162.0,2.0
225,PT06M38.00S,2026-04-11T02:24:45.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,7.046649145860711,54.90196078431373,1610612745,55,55,2026-04-11T02:25:28Z,2210000,False,-25.0,14.0,1,left,A. Thompson cutting DUNK (18 PTS) (A. Sengun 4 AST),"[1641708, 1630578]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.81,Made,,,,,,,18.0,,,,,,,,,A. Sengun,1630578.0,4.0
227,PT06M21.00S,2026-04-11T02:25:02.5Z,2,REGULAR,3pt,Jump Shot,[],1628978,68.80749014454665,24.509803921568626,1610612750,55,55,2026-04-11T02:25:07Z,2230000,False,-127.0,241.0,1,right,MISS D. DiVincenzo 27' step back 3PT,[1628978],1610612750.0,MIN,step back,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,27.24,Missed,,,,,,,,,,,,,,,,,,
228,PT06M18.00S,2026-04-11T02:25:05.5Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612745,55,55,2026-04-11T02:25:07Z,2240000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,227.0,1.0,1.0,0.0,,,,,,,,,,,,,,
229,PT06M12.00S,2026-04-11T02:25:14.8Z,2,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612745,55,55,2026-04-11T02:25:23Z,2250000,False,,,0,,A. Edwards shooting personal FOUL (2 PF) (Thompson 2 FT),"[1630162, 1641708]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1626301.0,2.0,0.0,Thompson,1641708.0,,,,,,
231,PT06M12.00S,2026-04-11T02:25:40.3Z,2,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,56,55,2026-04-11T02:25:40Z,2270000,False,,,0,,A. Thompson Free Throw 1 of 2 (19 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
232,PT06M12.00S,2026-04-11T02:25:41.0Z,2,REGULAR,substitution,out,[],1628988,,,1610612745,56,55,2026-04-11T02:26:06Z,2280000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M12.00S,2026-04-11T02:25:41.0Z,2,REGULAR,substitution,out,[],1630245,,,1610612745,56,55,2026-04-11T02:26:06Z,2290000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M12.00S,2026-04-11T02:25:41.0Z,2,REGULAR,substitution,out,[],1642866,,,1610612745,56,55,2026-04-11T02:26:06Z,2300000,False,,,0,,SUB out: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M12.00S,2026-04-11T02:25:41.0Z,2,REGULAR,substitution,in,[],201142,,,1610612745,56,55,2026-04-11T02:26:06Z,2310000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M12.00S,2026-04-11T02:25:41.0Z,2,REGULAR,substitution,in,[],1630183,,,1610612745,56,55,2026-04-11T02:26:06Z,2320000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M12.00S,2026-04-11T02:25:41.0Z,2,REGULAR,substitution,in,[],203937,,,1610612745,56,55,2026-04-11T02:26:06Z,2330000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M12.00S,2026-04-11T02:26:08.0Z,2,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,57,55,2026-04-11T02:26:08Z,2340000,False,,,0,,A. Thompson Free Throw 2 of 2 (20 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
239,PT05M58.00S,2026-04-11T02:26:23.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203937,86.81011826544021,48.28431372549019,1610612750,57,57,2026-04-11T02:26:30Z,2350000,False,-9.0,71.0,1,right,K. Anderson 7' turnaround Hook (9 PTS) (D. DiVincenzo 1 AST),"[203937, 1628978]",1610612750.0,MIN,turnaround,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,7.2,Made,,,,,,,9.0,,,,,,,,,D. DiVincenzo,1628978.0,1.0
241,PT05M43.00S,2026-04-11T02:26:38.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,18.74178712220762,56.127450980392155,1610612745,59,57,2026-04-11T02:26:44Z,2370000,False,-31.0,124.0,1,left,A. Thompson 12' step back Jump Shot (22 PTS),[1641708],1610612745.0,HOU,step back,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,12.74,Made,,,,,,,22.0,,,,,,,,,,,
242,PT05M17.00S,2026-04-11T02:27:04.0Z,2,REGULAR,2pt,Jump Shot,[],1630183,92.19776609724047,24.754901960784316,1610612750,59,57,2026-04-11T02:27:13Z,2380000,False,-126.0,21.0,1,right,MISS J. McDaniels 12' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,12.79,Missed,,,,,,,,,,,,,,,,,,
243,PT05M17.00S,2026-04-11T02:27:04.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,59,57,2026-04-11T02:27:13Z,2390000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,8-16 Left,,,242.0,,,,,,,,,,,,,,,,,
244,PT05M17.00S,2026-04-11T02:27:13.9Z,2,REGULAR,foul,personal,[],1629006,,,1610612750,59,57,2026-04-11T02:27:23Z,2400000,False,,,0,,J. Okogie loose ball personal FOUL (2 PF),"[1629006, 203937]",1610612745.0,HOU,loose ball,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,202049.0,2.0,0.0,Anderson,203937.0,,,,,,
246,PT05M17.00S,2026-04-11T02:27:20.5Z,2,REGULAR,substitution,out,[],1641708,,,1610612750,59,57,2026-04-11T02:27:42Z,2420000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M17.00S,2026-04-11T02:27:20.5Z,2,REGULAR,substitution,out,[],1630578,,,1610612750,59,57,2026-04-11T02:27:42Z,2430000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M17.00S,2026-04-11T02:27:20.5Z,2,REGULAR,substitution,in,[],203991,,,1610612750,59,57,2026-04-11T02:27:42Z,2440000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M17.00S,2026-04-11T02:27:20.5Z,2,REGULAR,substitution,in,[],1642263,,,1610612750,59,57,2026-04-11T02:27:42Z,2450000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M14.00S,2026-04-11T02:27:44.6Z,2,REGULAR,foul,personal,[],201142,,,1610612750,59,57,2026-04-11T02:27:50Z,2460000,False,,,0,,K. Durant personal FOUL (1 PF),"[201142, 1630183]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202049.0,1.0,0.0,McDaniels,1630183.0,,,,,,
252,PT05M08.00S,2026-04-11T02:27:50.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,92.72339027595268,57.35294117647059,1610612750,59,59,2026-04-11T02:28:24Z,2480000,False,37.0,16.0,1,right,J. McDaniels cutting Layup (8 PTS) (K. Anderson 2 AST),"[1630183, 203937]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,4.01,Made,,,,,,,8.0,,,,,,,,,K. Anderson,203937.0,2.0
254,PT04M52.00S,2026-04-11T02:28:05.9Z,2,REGULAR,2pt,Jump Shot,[],1642263,19.267411300919843,30.88235294117647,1610612745,59,59,2026-04-11T02:28:12Z,2500000,False,96.0,129.0,1,left,MISS R. Sheppard 16' pullup Shot,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,16.02,Missed,,,,,,,,,,,,,,,,,,
255,PT04M50.00S,2026-04-11T02:28:07.9Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,59,59,2026-04-11T02:28:12Z,2510000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,254.0,2.0,2.0,0.0,,,,,,,,,,,,,,
256,PT04M44.00S,2026-04-11T02:28:17.2Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1642263,,,1610612750,59,59,2026-04-11T02:28:25Z,2520000,False,,,0,,R. Sheppard shooting personal FOUL (1 PF) (DiVincenzo 3 FT),"[1642263, 1628978]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202049.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,
