actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
174,PT00M38.80S,2025-12-06T01:39:06.1Z,1,REGULAR,substitution,in,[],201142,,,1610612756,24,28,2025-12-06T01:39:33Z,1720000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M38.80S,2025-12-06T01:39:06.1Z,1,REGULAR,substitution,in,[],1628415,,,1610612756,24,28,2025-12-06T01:39:33Z,1730000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M38.80S,2025-12-06T01:39:32.4Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1642345,,,1610612756,24,28,2025-12-06T01:39:39Z,1740000,False,,,0,,MISS O. Ighodaro Free Throw 1 of 1,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
177,PT00M38.80S,2025-12-06T01:39:32.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612745,24,28,2025-12-06T01:39:39Z,1750000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,176.0,,,,,,,3.0,2.0,1.0,,,,,,,
178,PT00M27.30S,2025-12-06T01:39:43.6Z,1,REGULAR,turnover,lost ball,[],1641708,,,1610612745,24,28,2025-12-06T01:39:50Z,1760000,False,,,0,,A. Thompson lost ball TURNOVER (3 TO),"[1641708, 1642346]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,3.0,Dunn,1642346.0,,,,,,,,,,,,,
179,PT00M27.30S,2025-12-06T01:39:43.6Z,1,REGULAR,steal,,[],1642346,,,1610612756,24,28,2025-12-06T01:39:47Z,1770000,False,,,0,,R. Dunn STEAL (2 STL),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
180,PT00M05.50S,2025-12-06T01:40:04.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630692,15.193823915900131,4.166666666666666,1610612756,24,31,2025-12-06T01:40:14Z,1780000,False,229.0,90.0,1,left,J. Goodwin 24' 3PT step back (3 PTS) (D. Brooks 2 AST),"[1630692, 1628415]",1610612756.0,PHX,step back,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right,24.63,Made,3.0,,,,,D. Brooks,1628415.0,2.0,,,,,,,,,,
182,PT00M00.00S,2025-12-06T01:40:16.7Z,1,REGULAR,3pt,Jump Shot,[],1642263,94.56307490144546,5.147058823529411,1610612745,24,31,2025-12-06T01:40:22Z,1800000,False,-224.0,-1.0,1,right,MISS R. Sheppard 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
183,PT00M00.00S,2025-12-06T01:40:18.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,24,31,2025-12-06T01:40:18Z,1810000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Left Corner 3,24+ Left,,,,182.0,,,,,,,,,,,,,,,,
184,PT00M00.00S,2025-12-06T01:40:24.3Z,1,REGULAR,period,end,[],0,,,1610612745,24,31,2025-12-06T01:40:24Z,1820000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-12-06T01:41:57.2Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612745,24,31,2025-12-06T01:43:05Z,1830000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2025-12-06T01:41:57.2Z,2,REGULAR,substitution,out,['startperiod'],1642346,,,1610612745,24,31,2025-12-06T01:43:05Z,1840000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2025-12-06T01:41:57.2Z,2,REGULAR,substitution,out,['startperiod'],1628415,,,1610612745,24,31,2025-12-06T01:43:05Z,1850000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2025-12-06T01:41:57.2Z,2,REGULAR,substitution,in,['startperiod'],1631095,,,1610612745,24,31,2025-12-06T01:43:05Z,1860000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2025-12-06T01:41:57.2Z,2,REGULAR,substitution,in,['startperiod'],1628502,,,1610612745,24,31,2025-12-06T01:43:05Z,1870000,False,,,0,,SUB in: N. Hayes-Davis,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2025-12-06T01:41:57.2Z,2,REGULAR,substitution,in,['startperiod'],1631123,,,1610612745,24,31,2025-12-06T01:43:05Z,1880000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2025-12-06T01:43:15.9Z,2,REGULAR,period,start,[],0,,,1610612745,24,31,2025-12-06T01:43:15Z,1890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT11M45.00S,2025-12-06T01:43:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642263,91.40932982917214,61.274509803921575,1610612745,26,31,2025-12-06T01:43:34Z,1900000,False,56.0,28.0,1,right,R. Sheppard 6' driving finger roll Layup (5 PTS),[1642263],1610612745.0,HOU,driving finger roll,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,5.0,,,,,,,,,,,,,,,,,
193,PT11M32.00S,2025-12-06T01:43:42.8Z,2,REGULAR,3pt,Jump Shot,[],1630692,31.488173455978973,42.64705882352941,1610612756,26,31,2025-12-06T01:51:54Z,1910000,False,37.0,243.0,1,left,MISS J. Goodwin 24' pullup 3PT,[1630692],1610612756.0,PHX,pullup,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,24.63,Missed,,,,,,,,,,,,,,,,,,
194,PT11M30.00S,2025-12-06T01:43:44.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,26,31,2025-12-06T01:43:56Z,1920000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,193.0,,,,,,,,,,,,,,,,
196,PT11M17.00S,2025-12-06T01:44:12.7Z,2,REGULAR,foul,personal,['2freethrow'],1642345,,,1610612745,26,31,2025-12-06T01:44:18Z,1940000,False,,,0,,O. Ighodaro shooting personal FOUL (3 PF) (Thompson 2 FT),"[1642345, 1641708]",1610612756.0,PHX,shooting,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627962.0,3.0,0.0,Thompson,1641708.0,,
198,PT11M17.00S,2025-12-06T01:44:33.2Z,2,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,27,31,2025-12-06T01:44:33Z,1960000,False,,,0,,A. Thompson Free Throw 1 of 2 (7 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
199,PT11M17.00S,2025-12-06T01:44:47.5Z,2,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,28,31,2025-12-06T01:44:47Z,1970000,False,,,0,,A. Thompson Free Throw 2 of 2 (8 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
200,PT10M56.00S,2025-12-06T01:45:09.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,9.017739816031538,36.51960784313725,1610612756,28,31,2025-12-06T02:00:46Z,1980000,False,67.0,32.0,1,left,MISS J. Bouyea 7' driving Layup - blocked,"[1631123, 203991]",1610612756.0,PHX,driving,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,,,,,,,,,,,,,,,,Capela,203991.0
205,PT10M56.00S,2025-12-06T01:45:09.3Z,2,REGULAR,block,,[],203991,,,1610612756,28,31,2025-12-06T01:45:28Z,1985000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
201,PT10M55.00S,2025-12-06T01:45:10.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,28,31,2025-12-06T02:08:04Z,1990000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,200.0,,,,,,,,,,,,,,,,
206,PT10M34.00S,2025-12-06T01:45:41.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,82.21090670170827,58.82352941176471,1610612745,28,31,2025-12-06T02:01:05Z,2030000,False,44.0,115.0,1,right,MISS A. Thompson 12' turnaround fadeaway Shot,[1641708],1610612745.0,HOU,turnaround fadeaway,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,12.29,Missed,,,,,,,,,,,,,,,,,,
207,PT10M32.00S,2025-12-06T01:45:43.1Z,2,REGULAR,rebound,offensive,[],203991,,,1610612745,28,31,2025-12-06T01:45:51Z,2040000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,206.0,,,,,,,4.0,2.0,2.0,,,,,,,
208,PT10M28.00S,2025-12-06T01:45:46.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,92.19776609724047,54.166666666666664,1610612745,28,31,2025-12-06T01:45:54Z,2050000,False,21.0,21.0,1,right,MISS C. Capela reverse Layup,[203991],1610612745.0,HOU,reverse,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
209,PT10M27.00S,2025-12-06T01:45:47.9Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612756,28,31,2025-12-06T01:45:54Z,2060000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:2),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,208.0,,,,,,,2.0,2.0,0.0,,,,,,,
210,PT10M17.00S,2025-12-06T01:45:58.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,8.09789750328515,35.78431372549019,1610612756,28,33,2025-12-06T01:46:03Z,2070000,False,71.0,24.0,1,left,J. Bouyea 7' driving Layup (2 PTS),[1631123],1610612756.0,PHX,driving,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,7.49,Made,2.0,,,,,,,,,,,,,,,,,
211,PT10M12.00S,2025-12-06T01:46:02.6Z,2,REGULAR,turnover,bad pass,[],203991,,,1610612745,28,33,2025-12-06T01:46:07Z,2080000,False,,,0,,C. Capela bad pass TURNOVER (1 TO),"[203991, 1628502]",1610612745.0,HOU,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Right,,,,,1.0,Hayes-Davis,1628502.0,,,,,,,,,,,,,
212,PT10M12.00S,2025-12-06T01:46:02.6Z,2,REGULAR,steal,,[],1628502,,,1610612756,28,33,2025-12-06T01:46:04Z,2090000,False,,,0,,N. Hayes-Davis STEAL (1 STL),[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
213,PT10M05.00S,2025-12-06T01:46:10.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631123,6.915243101182654,54.41176470588235,1610612756,28,35,2025-12-06T01:46:14Z,2100000,False,-22.0,13.0,1,left,J. Bouyea driving Layup (4 PTS) (C. Gillespie 1 AST),"[1631123, 1631221]",1610612756.0,PHX,driving,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,2.54,Made,4.0,,,,,C. Gillespie,1631221.0,1.0,,,,,,,,,,
215,PT09M49.00S,2025-12-06T01:46:25.4Z,2,REGULAR,3pt,Jump Shot,[],1642263,73.14388961892247,12.990196078431374,1610612745,28,35,2025-12-06T01:46:34Z,2120000,False,-185.0,200.0,1,right,MISS R. Sheppard 27' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,27.24,Missed,,,,,,,,,,,,,,,,,,
216,PT09M48.00S,2025-12-06T01:46:26.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,28,35,2025-12-06T01:46:34Z,2130000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,215.0,,,,,,,,,,,,,,,,
218,PT09M48.00S,2025-12-06T01:46:33.2Z,2,REGULAR,substitution,out,[],1631095,,,1610612745,28,35,2025-12-06T01:47:07Z,2150000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M48.00S,2025-12-06T01:46:33.2Z,2,REGULAR,substitution,out,[],1630692,,,1610612745,28,35,2025-12-06T01:47:07Z,2160000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M48.00S,2025-12-06T01:46:33.2Z,2,REGULAR,substitution,out,[],1628502,,,1610612745,28,35,2025-12-06T01:47:07Z,2170000,False,,,0,,SUB out: N. Hayes-Davis,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M48.00S,2025-12-06T01:46:33.2Z,2,REGULAR,substitution,in,[],201142,,,1610612745,28,35,2025-12-06T01:47:07Z,2180000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M48.00S,2025-12-06T01:46:33.2Z,2,REGULAR,substitution,in,[],1626220,,,1610612745,28,35,2025-12-06T01:47:07Z,2190000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M48.00S,2025-12-06T01:46:33.2Z,2,REGULAR,substitution,in,[],1628415,,,1610612745,28,35,2025-12-06T01:47:07Z,2200000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M48.00S,2025-12-06T01:46:55.5Z,2,REGULAR,turnover,5-second-violation,['team'],0,,,1610612745,28,35,2025-12-06T01:48:13Z,2210000,False,,,0,,HOU 5-second-violation Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,0-8 Center,,,,,,,,,,,,,,203591.0,,,,,,
225,PT09M37.00S,2025-12-06T01:47:17.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631221,16.63929040735874,40.19607843137255,1610612756,28,37,2025-12-06T02:01:25Z,2220000,False,49.0,104.0,1,left,C. Gillespie 11' pullup Jump Shot (2 PTS),[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Center,11.49,Made,2.0,,,,,,,,,,,,,,,,,
226,PT09M21.00S,2025-12-06T01:47:39.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,28,37,2025-12-06T01:47:39Z,2230000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M21.00S,2025-12-06T01:49:04.4Z,2,REGULAR,substitution,out,[],1641708,,,1610612745,28,37,2025-12-06T01:50:18Z,2240000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M21.00S,2025-12-06T01:49:04.4Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,28,37,2025-12-06T01:50:18Z,2250000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT09M15.00S,2025-12-06T01:50:43.7Z,2,REGULAR,3pt,Jump Shot,[],201142,66.96780551905388,53.67647058823529,1610612745,31,37,2025-12-06T01:50:47Z,2260000,False,18.0,258.0,1,right,K. Durant 25' 3PT  (7 PTS) (R. Sheppard 1 AST),"[201142, 1642263]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,25.87,Made,7.0,,,,,R. Sheppard,1642263.0,1.0,,,,,,,,,,
232,PT09M00.00S,2025-12-06T01:50:58.5Z,2,REGULAR,foul,personal,['2freethrow'],1642263,,,1610612756,31,37,2025-12-06T01:51:13Z,2280000,False,,,0,,R. Sheppard shooting personal FOUL (1 PF) (Gillespie 2 FT),"[1642263, 1631221]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203591.0,1.0,0.0,Gillespie,1631221.0,,
234,PT09M00.00S,2025-12-06T01:51:27.8Z,2,REGULAR,freethrow,1 of 2,[],1631221,,,1610612756,31,38,2025-12-06T01:51:27Z,2300000,False,,,0,,C. Gillespie Free Throw 1 of 2 (3 PTS),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
235,PT09M00.00S,2025-12-06T01:51:41.6Z,2,REGULAR,freethrow,2 of 2,[],1631221,,,1610612756,31,39,2025-12-06T01:51:41Z,2310000,False,,,0,,C. Gillespie Free Throw 2 of 2 (4 PTS),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
236,PT08M54.00S,2025-12-06T01:52:00.5Z,2,REGULAR,turnover,out-of-bounds,[],1631095,,,1610612745,31,39,2025-12-06T01:52:06Z,2320000,False,,,0,,J. Smith Jr. lost ball out-of-bounds TURNOVER (1 TO),[1631095],1610612745.0,HOU,lost ball,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,1.0,,,,,,,,,1627962.0,,,,,,
237,PT08M47.00S,2025-12-06T01:52:10.8Z,2,REGULAR,turnover,lost ball,[],1642345,,,1610612756,31,39,2025-12-06T01:55:10Z,2330000,False,,,0,,O. Ighodaro lost ball TURNOVER (2 TO),"[1642345, 1628988]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,,,2.0,Holiday,1628988.0,,,,,,,,,,,,,
238,PT08M47.00S,2025-12-06T01:52:10.8Z,2,REGULAR,steal,,[],1628988,,,1610612745,31,39,2025-12-06T01:52:14Z,2340000,False,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
239,PT08M41.00S,2025-12-06T01:52:16.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203991,92.32917214191852,46.32352941176471,1610612745,33,39,2025-12-06T01:52:29Z,2350000,False,-18.0,20.0,1,right,C. Capela running alley-oop DUNK (4 PTS) (R. Sheppard 2 AST),"[203991, 1642263]",1610612745.0,HOU,running alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.69,Made,4.0,,,,,R. Sheppard,1642263.0,2.0,,,,,,,,,,
241,PT08M30.00S,2025-12-06T01:52:27.7Z,2,REGULAR,2pt,Jump Shot,[],1628415,13.485545335085414,70.09803921568627,1610612756,33,39,2025-12-06T02:03:03Z,2370000,False,-100.0,74.0,1,left,MISS D. Brooks 12' turnaround fadeaway Shot,[1628415],1610612756.0,PHX,turnaround fadeaway,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,12.5,Missed,,,,,,,,,,,,,,,,,,
242,PT08M30.00S,2025-12-06T01:52:27.7Z,2,REGULAR,rebound,defensive,[],203991,,,1610612745,33,39,2025-12-06T01:57:58Z,2380000,False,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,,241.0,,,,,,,5.0,3.0,2.0,,,,,,,
243,PT08M20.00S,2025-12-06T01:52:36.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",201142,90.75229960578186,50.245098039215684,1610612745,35,39,2025-12-06T04:55:16Z,2390000,False,1.0,34.0,1,right,K. Durant running DUNK (9 PTS),[201142],1610612745.0,HOU,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,3.44,Made,9.0,,,,,,,,,,,,,,,,,
244,PT07M59.00S,2025-12-06T01:52:57.4Z,2,REGULAR,3pt,Jump Shot,[],1631123,5.732588699080158,96.32352941176471,1610612756,35,42,2025-12-06T01:53:02Z,2400000,False,-232.0,1.0,1,left,J. Bouyea 3PT  (7 PTS) (C. Gillespie 2 AST),"[1631123, 1631221]",1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Left Corner 3,24+ Left,23.16,Made,7.0,,,,,C. Gillespie,1631221.0,2.0,,,,,,,,,,
246,PT07M31.00S,2025-12-06T01:53:25.8Z,2,REGULAR,2pt,Jump Shot,[],1631095,94.82588699080158,20.833333333333336,1610612745,35,42,2025-12-06T01:53:33Z,2420000,False,-146.0,-4.0,1,right,MISS J. Smith Jr. 14' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,14.59,Missed,,,,,,,,,,,,,,,,,,
247,PT07M30.00S,2025-12-06T01:53:26.8Z,2,REGULAR,rebound,defensive,[],1631123,,,1610612756,35,42,2025-12-06T01:53:33Z,2430000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:1),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Mid-Range,8-16 Left,,,,246.0,,,,,,,1.0,1.0,0.0,,,,,,,
248,PT07M19.00S,2025-12-06T01:53:38.2Z,2,REGULAR,3pt,Jump Shot,[],1628415,29.38567674113009,71.81372549019608,1610612756,35,42,2025-12-06T01:53:45Z,2440000,False,-109.0,224.0,1,left,MISS D. Brooks 24' step back 3PT,[1628415],1610612756.0,PHX,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
249,PT07M18.00S,2025-12-06T01:53:39.2Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,35,42,2025-12-06T01:53:45Z,2450000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:2),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,248.0,,,,,,,2.0,2.0,0.0,,,,,,,
251,PT07M13.00S,2025-12-06T01:53:47.8Z,2,REGULAR,substitution,out,[],1642263,,,1610612745,35,42,2025-12-06T01:54:05Z,2470000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M13.00S,2025-12-06T01:53:47.8Z,2,REGULAR,substitution,out,[],203991,,,1610612745,35,42,2025-12-06T01:54:05Z,2480000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M13.00S,2025-12-06T01:53:47.8Z,2,REGULAR,substitution,out,[],1642345,,,1610612745,35,42,2025-12-06T01:54:05Z,2490000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M13.00S,2025-12-06T01:53:47.8Z,2,REGULAR,substitution,out,[],1631221,,,1610612745,35,42,2025-12-06T01:54:05Z,2500000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M13.00S,2025-12-06T01:53:47.8Z,2,REGULAR,substitution,in,[],203500,,,1610612745,35,42,2025-12-06T01:54:05Z,2510000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M13.00S,2025-12-06T01:53:47.8Z,2,REGULAR,substitution,in,[],1641708,,,1610612745,35,42,2025-12-06T01:54:05Z,2520000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M13.00S,2025-12-06T01:53:47.8Z,2,REGULAR,substitution,in,[],1628960,,,1610612745,35,42,2025-12-06T01:54:05Z,2530000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M13.00S,2025-12-06T01:53:47.8Z,2,REGULAR,substitution,in,[],1631109,,,1610612745,35,42,2025-12-06T01:54:05Z,2540000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M09.00S,2025-12-06T01:54:17.8Z,2,REGULAR,2pt,Jump Shot,[],201142,91.80354796320631,17.647058823529413,1610612745,37,42,2025-12-06T01:54:23Z,2550000,False,-162.0,25.0,1,right,K. Durant 16' fadeaway Jump Shot (11 PTS),[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,16.36,Made,11.0,,,,,,,,,,,,,,,,,
260,PT06M53.00S,2025-12-06T01:54:33.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,7.5722733245729295,54.41176470588235,1610612756,37,44,2025-12-06T01:54:37Z,2560000,False,-22.0,19.0,1,left,M. Williams alley-oop Layup (6 PTS) (R. O'Neale 2 AST),"[1631109, 1626220]",1610612756.0,PHX,alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.89,Made,6.0,,,,,R. O'Neale,1626220.0,2.0,,,,,,,,,,
