actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
78,PT05M46.00S,2025-12-04T01:22:23.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,11,13,2025-12-04T01:22:30Z,780000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,76.0,,,,,,,,
79,PT05M46.00S,2025-12-04T01:22:28.1Z,1,REGULAR,substitution,out,[],1641708,,,1610612758,11,13,2025-12-04T01:22:47Z,790000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M46.00S,2025-12-04T01:22:28.1Z,1,REGULAR,substitution,out,[],1630578,,,1610612758,11,13,2025-12-04T01:22:47Z,800000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M46.00S,2025-12-04T01:22:28.1Z,1,REGULAR,substitution,out,[],203897,,,1610612758,11,13,2025-12-04T01:22:47Z,810000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M46.00S,2025-12-04T01:22:28.1Z,1,REGULAR,substitution,out,[],201942,,,1610612758,11,13,2025-12-04T01:22:47Z,820000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M46.00S,2025-12-04T01:22:28.1Z,1,REGULAR,substitution,in,[],203500,,,1610612758,11,13,2025-12-04T01:22:47Z,830000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M46.00S,2025-12-04T01:22:28.1Z,1,REGULAR,substitution,in,[],1642263,,,1610612758,11,13,2025-12-04T01:22:47Z,840000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M46.00S,2025-12-04T01:22:28.1Z,1,REGULAR,substitution,in,[],1642363,,,1610612758,11,13,2025-12-04T01:22:47Z,850000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M46.00S,2025-12-04T01:22:28.1Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,11,13,2025-12-04T01:22:47Z,860000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M41.00S,2025-12-04T01:22:56.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642875,34.773324572930356,41.911764705882355,1610612758,11,16,2025-12-04T01:23:03Z,880000,False,40.0,274.0,1,left,M. Raynaud 27' 3PT  (6 PTS) (R. Westbrook 2 AST),"[1642875, 201566]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Center,27.74,Made,6.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
90,PT05M29.00S,2025-12-04T01:23:09.1Z,1,REGULAR,2pt,Jump Shot,[],1642263,87.46714848883047,72.30392156862744,1610612745,11,16,2025-12-04T01:23:17Z,900000,False,112.0,65.0,1,right,MISS R. Sheppard 12' driving floating bank Shot,[1642263],1610612745.0,HOU,driving floating bank,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,12.92,Missed,,,,,,,,,,,,,,,,,,
91,PT05M28.00S,2025-12-04T01:23:10.1Z,1,REGULAR,rebound,offensive,[],203500,,,1610612745,11,16,2025-12-04T01:23:17Z,910000,False,,,0,,S. Adams REBOUND (Off:1 Def:0),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,90.0,1.0,0.0,1.0,,,,,
92,PT05M27.00S,2025-12-04T01:23:13.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,94.40999984741211,50.0,1610612745,13,16,2025-12-04T01:23:21Z,920000,False,0.0,0.0,1,right,S. Adams tip Layup (2 PTS),[203500],1610612745.0,HOU,tip,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
93,PT05M12.00S,2025-12-04T01:23:24.6Z,1,REGULAR,2pt,Jump Shot,[],201566,10.33180026281209,70.34313725490196,1610612758,13,16,2025-12-04T01:23:36Z,930000,False,-102.0,45.0,1,left,MISS R. Westbrook 11' turnaround fadeaway bank Shot,[201566],1610612758.0,SAC,turnaround fadeaway bank,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,11.1,Missed,,,,,,,,,,,,,,,,,,
94,PT05M11.00S,2025-12-04T01:23:25.6Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,13,16,2025-12-04T01:23:36Z,940000,False,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,93.0,2.0,1.0,1.0,,,,,
95,PT04M56.00S,2025-12-04T01:23:41.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201142,91.80354796320631,57.59803921568627,1610612745,15,16,2025-12-04T01:23:45Z,950000,False,38.0,25.0,1,right,K. Durant driving Layup (6 PTS),[201142],1610612745.0,HOU,driving,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,6.0,,,,,,,,,,,,,,,,,
96,PT04M42.00S,2025-12-04T01:23:54.9Z,1,REGULAR,2pt,Jump Shot,[],1628370,10.33180026281209,15.686274509803921,1610612758,15,16,2025-12-04T01:29:09Z,960000,False,172.0,45.0,1,left,MISS M. Monk 17' step back Shot,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Mid-Range,16-24 Right,17.73,Missed,,,,,,,,,,,,,,,,,,
97,PT04M40.00S,2025-12-04T01:23:56.9Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612745,15,16,2025-12-04T01:24:02Z,970000,False,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,96.0,2.0,1.0,1.0,,,,,
98,PT04M36.00S,2025-12-04T01:24:03.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631095,90.48948751642575,43.13725490196079,1610612745,15,16,2025-12-04T01:29:56Z,980000,False,-34.0,37.0,1,right,MISS J. Smith Jr. running Layup - blocked,"[1631095, 1631099]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,Murray,1631099.0,,,,,,,,,
99,PT04M36.00S,2025-12-04T01:24:03.3Z,1,REGULAR,block,,[],1631099,,,1610612745,15,16,2025-12-04T01:24:05Z,990000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
100,PT04M35.00S,2025-12-04T01:24:04.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,15,16,2025-12-04T01:24:13Z,1000000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,98.0,,,,,,,,
102,PT04M35.00S,2025-12-04T01:24:09.9Z,1,REGULAR,substitution,out,[],1631099,,,1610612745,15,16,2025-12-04T01:24:14Z,1020000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M35.00S,2025-12-04T01:24:09.9Z,1,REGULAR,substitution,in,[],1630173,,,1610612745,15,16,2025-12-04T01:24:14Z,1030000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M26.00S,2025-12-04T01:24:39.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,92.06636005256242,44.11764705882353,1610612745,15,16,2025-12-04T01:24:51Z,1040000,False,-29.0,22.0,1,right,MISS J. Smith Jr. driving Layup - blocked,"[1631095, 1642363]",1610612745.0,HOU,driving,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,Clifford,1642363.0,,,,,,,,,
105,PT04M26.00S,2025-12-04T01:24:39.2Z,1,REGULAR,block,,[],1642363,,,1610612745,15,16,2025-12-04T01:24:42Z,1050000,False,,,0,,N. Clifford BLOCK (1 BLK),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
106,PT04M25.00S,2025-12-04T01:24:40.2Z,1,REGULAR,rebound,offensive,[],203500,,,1610612745,15,16,2025-12-04T01:28:42Z,1060000,False,,,0,,S. Adams REBOUND (Off:2 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,104.0,3.0,1.0,2.0,,,,,
107,PT04M25.00S,2025-12-04T01:24:53.6Z,1,REGULAR,foul,personal,[],1630173,,,1610612745,15,16,2025-12-04T01:25:19Z,1070000,False,,,0,,P. Achiuwa personal FOUL (1 PF),"[1630173, 203500]",1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Adams,203500.0
109,PT04M25.00S,2025-12-04T01:25:02.2Z,1,REGULAR,substitution,out,[],1629006,,,1610612745,15,16,2025-12-04T01:25:15Z,1090000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M25.00S,2025-12-04T01:25:02.2Z,1,REGULAR,substitution,out,[],201566,,,1610612745,15,16,2025-12-04T01:25:15Z,1100000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M25.00S,2025-12-04T01:25:02.2Z,1,REGULAR,substitution,in,[],1628988,,,1610612745,15,16,2025-12-04T01:25:15Z,1110000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M25.00S,2025-12-04T01:25:02.2Z,1,REGULAR,substitution,in,[],1631165,,,1610612745,15,16,2025-12-04T01:25:15Z,1120000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M18.00S,2025-12-04T01:25:34.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1642263,86.28449408672799,74.26470588235294,1610612745,15,16,2025-12-04T01:25:41Z,1130000,False,121.0,76.0,1,right,MISS R. Sheppard 14' pullup Shot,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,14.34,Missed,,,,,,,,,,,,,,,,,,
114,PT04M17.00S,2025-12-04T01:25:35.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,15,16,2025-12-04T01:25:41Z,1140000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,113.0,,,,,,,,
117,PT04M07.00S,2025-12-04T01:26:15.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631095,91.80354796320631,48.28431372549019,1610612745,17,16,2025-12-04T01:26:19Z,1170000,False,-9.0,25.0,1,right,J. Smith Jr. driving DUNK (3 PTS) (K. Durant 4 AST),"[1631095, 201142]",1610612745.0,HOU,driving,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,2.6,Made,3.0,K. Durant,201142.0,4.0,,,,,,,,,,,,,,
119,PT03M52.00S,2025-12-04T01:26:30.3Z,1,REGULAR,3pt,Jump Shot,[],1630173,9.017739816031538,3.9215686274509802,1610612758,17,16,2025-12-04T01:26:35Z,1190000,False,230.0,32.0,1,left,MISS P. Achiuwa 3PT,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,23.27,Missed,,,,,,,,,,,,,,,,,,
120,PT03M51.00S,2025-12-04T01:26:31.3Z,1,REGULAR,rebound,defensive,[],1642263,,,1610612745,17,16,2025-12-04T01:26:35Z,1200000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,119.0,1.0,1.0,0.0,,,,,
121,PT03M46.00S,2025-12-04T01:26:37.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631095,93.24901445466492,52.94117647058824,1610612745,19,16,2025-12-04T01:26:41Z,1210000,False,15.0,11.0,1,right,J. Smith Jr. running DUNK (5 PTS) (R. Sheppard 1 AST),"[1631095, 1642263]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1.84,Made,5.0,R. Sheppard,1642263.0,1.0,,,,,,,,,,,,,,
123,PT03M30.00S,2025-12-04T01:26:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,8.229303547963205,55.88235294117647,1610612758,19,18,2025-12-04T01:26:56Z,1230000,False,-29.0,25.0,1,left,P. Achiuwa cutting Layup (2 PTS) (M. Monk 1 AST),"[1630173, 1628370]",1610612758.0,SAC,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.85,Made,2.0,M. Monk,1628370.0,1.0,,,,,,,,,,,,,,
125,PT03M13.00S,2025-12-04T01:27:12.1Z,1,REGULAR,foul,personal,[],1628370,,,1610612745,19,18,2025-12-04T01:27:34Z,1250000,False,,,0,,M. Monk personal FOUL (1 PF),"[1628370, 201142]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Durant,201142.0
127,PT03M06.00S,2025-12-04T01:27:37.1Z,1,REGULAR,turnover,bad pass,[],1642263,,,1610612745,19,18,2025-12-04T01:27:41Z,1270000,False,,,0,,R. Sheppard bad pass TURNOVER (1 TO),"[1642263, 1628370]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Monk,1628370.0,,,,,,,,,,,
128,PT03M06.00S,2025-12-04T01:27:37.1Z,1,REGULAR,steal,,[],1628370,,,1610612758,19,18,2025-12-04T01:27:38Z,1280000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
130,PT02M59.00S,2025-12-04T01:27:51.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,19,18,2025-12-04T01:27:51Z,1300000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M59.00S,2025-12-04T01:30:30.7Z,1,REGULAR,substitution,out,[],201142,,,1610612758,19,18,2025-12-04T01:30:45Z,1310000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M59.00S,2025-12-04T01:30:30.7Z,1,REGULAR,substitution,out,[],1631095,,,1610612758,19,18,2025-12-04T01:30:45Z,1320000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M59.00S,2025-12-04T01:30:30.7Z,1,REGULAR,substitution,in,[],1641708,,,1610612758,19,18,2025-12-04T01:30:45Z,1330000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M59.00S,2025-12-04T01:30:30.7Z,1,REGULAR,substitution,in,[],1630578,,,1610612758,19,18,2025-12-04T01:30:45Z,1340000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M51.00S,2025-12-04T01:31:14.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642363,28.203022339027594,82.1078431372549,1610612758,19,18,2025-12-04T01:36:22Z,1350000,False,-161.0,213.0,1,left,MISS N. Clifford 26' pullup 3PT,[1642363],1610612758.0,SAC,pullup,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
136,PT02M49.00S,2025-12-04T01:31:16.4Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,19,18,2025-12-04T01:31:20Z,1360000,False,,,0,,A. Thompson REBOUND (Off:2 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,135.0,4.0,2.0,2.0,,,,,
137,PT02M42.00S,2025-12-04T01:31:23.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641708,93.38042049934296,42.8921568627451,1610612745,21,18,2025-12-04T01:31:27Z,1370000,False,-36.0,10.0,1,right,A. Thompson running Layup (6 PTS),[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.68,Made,6.0,,,,,,,,,,,,,,,,,
138,PT02M31.00S,2025-12-04T01:31:34.3Z,1,REGULAR,3pt,Jump Shot,[],1631165,25.443495400788436,87.74509803921569,1610612758,21,18,2025-12-04T01:31:39Z,1380000,False,-189.0,187.0,1,left,MISS K. Ellis 26' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,26.55,Missed,,,,,,,,,,,,,,,,,,
139,PT02M27.00S,2025-12-04T01:31:38.3Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,21,18,2025-12-04T01:31:39Z,1390000,False,,,0,,A. Thompson REBOUND (Off:2 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,138.0,5.0,3.0,2.0,,,,,
140,PT02M26.00S,2025-12-04T01:31:39.8Z,1,REGULAR,turnover,lost ball,[],1641708,,,1610612745,21,18,2025-12-04T01:31:43Z,1400000,False,,,0,,A. Thompson lost ball TURNOVER (1 TO),"[1641708, 1630173]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Achiuwa,1630173.0,,,,,,,,,,,
141,PT02M26.00S,2025-12-04T01:31:39.8Z,1,REGULAR,steal,,[],1630173,,,1610612758,21,18,2025-12-04T01:31:41Z,1410000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
142,PT02M19.00S,2025-12-04T01:31:46.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642875,7.30946123521682,56.127450980392155,1610612758,21,20,2025-12-04T01:38:04Z,1420000,False,-31.0,16.0,1,left,M. Raynaud running Layup (8 PTS) (N. Clifford 1 AST),"[1642875, 1642363]",1610612758.0,SAC,running,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,3.46,Made,8.0,N. Clifford,1642363.0,1.0,,,,,,,,,,,,,,
144,PT02M03.00S,2025-12-04T01:32:01.5Z,1,REGULAR,turnover,bad pass,[],203500,,,1610612745,21,20,2025-12-04T01:32:05Z,1440000,False,,,0,,S. Adams bad pass TURNOVER (1 TO),"[203500, 1630173]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Achiuwa,1630173.0,,,,,,,,,,,
145,PT02M03.00S,2025-12-04T01:32:01.5Z,1,REGULAR,steal,,[],1630173,,,1610612758,21,20,2025-12-04T01:32:03Z,1450000,False,,,0,,P. Achiuwa STEAL (2 STL),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
146,PT01M56.00S,2025-12-04T01:32:09.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,33.590670170827856,55.392156862745104,1610612758,21,20,2025-12-04T01:32:14Z,1460000,False,-27.0,263.0,1,left,MISS M. Monk 26' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,,
147,PT01M53.00S,2025-12-04T01:32:12.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,21,20,2025-12-04T01:32:14Z,1470000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,146.0,2.0,2.0,0.0,,,,,
148,PT01M44.00S,2025-12-04T01:32:21.7Z,1,REGULAR,2pt,Jump Shot,[],1628988,89.04402102496715,15.196078431372548,1610612745,21,20,2025-12-04T01:32:28Z,1480000,False,-174.0,50.0,1,right,MISS A. Holiday 18' pullup Shot,[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Left,18.12,Missed,,,,,,,,,,,,,,,,,,
149,PT01M43.00S,2025-12-04T01:32:22.7Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,21,20,2025-12-04T01:32:28Z,1490000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:2),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,148.0,2.0,2.0,0.0,,,,,
150,PT01M31.00S,2025-12-04T01:32:34.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,16.245072273324574,43.38235294117647,1610612758,21,20,2025-12-04T01:32:40Z,1500000,False,33.0,100.0,1,left,MISS M. Monk 10' pullup Shot - blocked,"[1628370, 1642263]",1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,10.55,Missed,,,,,,,,Sheppard,1642263.0,,,,,,,,,
151,PT01M31.00S,2025-12-04T01:32:34.6Z,1,REGULAR,block,,[],1642263,,,1610612758,21,20,2025-12-04T01:32:37Z,1510000,False,,,0,,R. Sheppard BLOCK (1 BLK),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
152,PT01M30.00S,2025-12-04T01:32:35.6Z,1,REGULAR,rebound,defensive,[],1642263,,,1610612745,21,20,2025-12-04T01:32:40Z,1520000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:2),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,150.0,2.0,2.0,0.0,,,,,
153,PT01M18.00S,2025-12-04T01:32:46.9Z,1,REGULAR,3pt,Jump Shot,[],1628988,90.75229960578186,3.431372549019608,1610612745,21,20,2025-12-04T01:32:52Z,1530000,False,-233.0,34.0,1,right,MISS A. Holiday 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
154,PT01M16.00S,2025-12-04T01:32:48.9Z,1,REGULAR,rebound,offensive,[],203500,,,1610612745,21,20,2025-12-04T01:32:52Z,1540000,False,,,0,,S. Adams REBOUND (Off:3 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,153.0,4.0,1.0,3.0,,,,,
155,PT01M11.00S,2025-12-04T01:32:55.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,67.88764783180025,64.4607843137255,1610612745,24,20,2025-12-04T01:32:58Z,1550000,False,72.0,249.0,1,right,A. Holiday 25' 3PT  (3 PTS) (A. Thompson 2 AST),"[1628988, 1641708]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,25.97,Made,3.0,A. Thompson,1641708.0,2.0,,,,,,,,,,,,,,
157,PT00M56.60S,2025-12-04T01:33:10.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642875,6.915243101182654,58.57843137254902,1610612758,24,22,2025-12-04T01:40:45Z,1570000,False,-43.0,13.0,1,left,M. Raynaud driving Layup (10 PTS) (N. Clifford 2 AST),"[1642875, 1642363]",1610612758.0,SAC,driving,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,4.47,Made,10.0,N. Clifford,1642363.0,2.0,,,,,,,,,,,,,,
159,PT00M46.60S,2025-12-04T01:33:22.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,89.70105124835742,46.07843137254902,1610612745,26,22,2025-12-04T01:41:02Z,1590000,False,-20.0,44.0,1,right,A. Sengun cutting DUNK (4 PTS) (A. Thompson 3 AST),"[1630578, 1641708]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,4.0,A. Thompson,1641708.0,3.0,,,,,,,,,,,,,,
161,PT00M31.90S,2025-12-04T01:33:39.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642875,6.389618922470433,47.30392156862745,1610612758,26,24,2025-12-04T01:33:43Z,1610000,False,13.0,8.0,1,left,M. Raynaud cutting Layup (12 PTS),[1642875],1610612758.0,SAC,cutting,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,1.55,Made,12.0,,,,,,,,,,,,,,,,,
163,PT00M25.50S,2025-12-04T01:33:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.59198423127464,46.568627450980394,1610612745,28,24,2025-12-04T01:42:27Z,1630000,False,-17.0,17.0,1,right,A. Sengun driving Layup (6 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.43,Made,6.0,,,,,,,,,,,,,,,,,
