actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
394,PT03M06.00S,2025-10-25T01:20:05.0Z,2,REGULAR,3pt,Jump Shot,[],1630595,34.11629434954008,53.18627450980392,1610612765,45,50,2025-10-25T01:20:13Z,3760000,False,-16.0,268.0,1,left,MISS C. Cunningham 26' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,26.87,Missed,,,,,,,,,,,,,,,
395,PT03M04.00S,2025-10-25T01:20:07.0Z,2,REGULAR,rebound,defensive,[],203500,,,1610612745,45,50,2025-10-25T01:20:13Z,3770000,False,,,0,,S. Adams REBOUND (Off:4 Def:3),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,394.0,7.0,3.0,4.0,,,,,
396,PT02M58.00S,2025-10-25T01:20:15.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612745,45,50,2025-10-25T01:23:00Z,3780000,False,,,0,,D. Robinson personal FOUL (3 PF) (Durant 2 FT),"[1629130, 201142]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Right,,,,,,,202053.0,3.0,0.0,Durant,201142.0,,,,,,,,,
398,PT02M58.00S,2025-10-25T01:20:28.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,45,50,2025-10-25T01:20:28Z,3800000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT02M58.00S,2025-10-25T01:23:19.9Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,46,50,2025-10-25T01:23:42Z,3810000,False,,,0,,K. Durant Free Throw 1 of 2 (11 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
400,PT02M58.00S,2025-10-25T01:23:19.9Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,46,50,2025-10-25T01:23:42Z,3820000,False,,,0,,MISS K. Durant Free Throw 2 of 2,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
401,PT02M58.00S,2025-10-25T01:23:19.9Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612765,46,50,2025-10-25T01:23:42Z,3830000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,400.0,1.0,1.0,0.0,,,,,
402,PT02M44.00S,2025-10-25T01:23:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,8.09789750328515,52.20588235294118,1610612765,46,52,2025-10-25T01:57:26Z,3840000,False,-11.0,24.0,1,left,A. Thompson cutting Layup (6 PTS) (T. Harris 3 AST),"[1641709, 202699]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,2.6,Made,6.0,,,,,,,,,,T. Harris,202699.0,3.0,,
408,PT02M24.00S,2025-10-25T01:24:13.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612745,46,52,2025-10-25T01:24:23Z,3860000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Durant 2 FT),"[202699, 201142]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,1627963.0,1.0,0.0,Durant,201142.0,,,,,,,,,
410,PT02M24.00S,2025-10-25T01:24:39.0Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,47,52,2025-10-25T01:24:38Z,3880000,False,,,0,,K. Durant Free Throw 1 of 2 (12 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
411,PT02M24.00S,2025-10-25T01:24:55.4Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,48,52,2025-10-25T01:24:55Z,3890000,False,,,0,,K. Durant Free Throw 2 of 2 (13 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
412,PT02M15.00S,2025-10-25T01:25:12.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,16.90210249671485,41.42156862745098,1610612765,48,52,2025-10-25T01:25:18Z,3900000,False,43.0,106.0,1,left,MISS T. Harris 11' Jump Shot,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,11.47,Missed,,,,,,,,,,,,,,,
413,PT02M14.00S,2025-10-25T01:25:13.2Z,2,REGULAR,rebound,offensive,[],202699,,,1610612765,48,52,2025-10-25T01:25:18Z,3910000,False,,,0,,T. Harris REBOUND (Off:1 Def:6),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,412.0,7.0,6.0,1.0,,,,,
414,PT02M12.00S,2025-10-25T01:25:15.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,9.411957950065702,52.94117647058824,1610612765,48,54,2025-10-25T01:25:21Z,3920000,False,-15.0,36.0,1,left,T. Harris putback Layup (7 PTS),[202699],1610612765.0,DET,putback,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,3.89,Made,7.0,,,,,,,,,,,,,,
417,PT01M54.00S,2025-10-25T01:25:33.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,92.59198423127464,55.63725490196079,1610612745,50,54,2025-10-25T01:25:40Z,3930000,False,28.0,17.0,1,right,K. Durant driving Layup (15 PTS),[201142],1610612745.0,HOU,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,3.3,Made,15.0,,,,,,,,,,,,,,
418,PT01M35.00S,2025-10-25T01:25:52.1Z,2,REGULAR,3pt,Jump Shot,[],1629130,25.57490144546649,14.950980392156863,1610612765,50,54,2025-10-25T01:25:59Z,3940000,False,175.0,188.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,25.69,Missed,,,,,,,,,,,,,,,
419,PT01M33.00S,2025-10-25T01:25:54.1Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612765,50,54,2025-10-25T01:25:59Z,3950000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,418.0,2.0,1.0,1.0,,,,,
420,PT01M24.00S,2025-10-25T01:26:02.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641709,9.017739816031538,41.66666666666667,1610612765,50,56,2025-10-25T01:26:07Z,3960000,False,42.0,32.0,1,left,A. Thompson driving Layup (8 PTS) (T. Harris 4 AST),"[1641709, 202699]",1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.27,Made,8.0,,,,,,,,,,T. Harris,202699.0,4.0,,
422,PT01M09.00S,2025-10-25T01:26:18.1Z,2,REGULAR,3pt,Jump Shot,[],1642263,67.62483574244416,19.362745098039216,1610612745,53,56,2025-10-25T01:26:23Z,3980000,False,-153.0,252.0,1,right,R. Sheppard 29' 3PT  (6 PTS) (A. Sengun 3 AST),"[1642263, 1630578]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,29.47,Made,6.0,,,,,,,,,,A. Sengun,1630578.0,3.0,,
425,PT00M50.40S,2025-10-25T01:26:36.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,15.588042049934298,48.03921568627451,1610612765,53,58,2025-10-25T01:26:44Z,4010000,False,10.0,94.0,1,left,A. Thompson 9' driving floating Jump Shot (10 PTS) (C. Cunningham 6 AST),"[1641709, 1630595]",1610612765.0,DET,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,9.45,Made,10.0,,,,,,,,,,C. Cunningham,1630595.0,6.0,,
427,PT00M35.40S,2025-10-25T01:26:55.6Z,2,REGULAR,turnover,lost ball,[],1630578,,,1610612745,53,58,2025-10-25T01:31:41Z,4030000,False,,,0,,A. Sengun lost ball TURNOVER (2 TO),"[1630578, 1641709]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,2.0,Thompson,1641709.0,,,,,,,,,,,,,,,,,
428,PT00M35.40S,2025-10-25T01:26:55.6Z,2,REGULAR,steal,,[],1641709,,,1610612765,53,58,2025-10-25T01:26:59Z,4040000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
429,PT00M33.20S,2025-10-25T01:26:59.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641709,8.623521681997373,50.49019607843137,1610612765,53,60,2025-10-25T01:27:08Z,4050000,False,-2.0,29.0,1,left,A. Thompson running DUNK (12 PTS),[1641709],1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,2.87,Made,12.0,,,,,,,,,,,,,,
430,PT00M27.10S,2025-10-25T01:27:07.7Z,2,REGULAR,3pt,Jump Shot,[],1631095,96.7969776609724,98.0392156862745,1610612745,56,60,2025-10-25T01:27:15Z,4060000,False,240.0,-22.0,1,right,J. Smith Jr. 24' 3PT  (8 PTS) (R. Sheppard 1 AST),"[1631095, 1642263]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,24.12,Made,8.0,,,,,,,,,,R. Sheppard,1642263.0,1.0,,
432,PT00M06.30S,2025-10-25T01:27:30.8Z,2,REGULAR,3pt,Jump Shot,[],1629130,8.360709592641262,3.9215686274509802,1610612765,56,63,2025-10-25T01:27:39Z,4080000,False,230.0,26.0,1,left,D. Robinson 3PT  (12 PTS) (A. Thompson 1 AST),"[1629130, 1641709]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,23.19,Made,12.0,,,,,,,,,,A. Thompson,1641709.0,1.0,,
434,PT00M00.70S,2025-10-25T01:27:44.3Z,2,REGULAR,3pt,Jump Shot,[],1631095,66.3107752956636,9.803921568627452,1610612745,56,63,2025-10-25T01:28:00Z,4100000,False,-201.0,264.0,1,right,MISS J. Smith Jr. 33' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,33.2,Missed,,,,,,,,,,,,,,,
435,PT00M00.70S,2025-10-25T01:27:44.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,56,63,2025-10-25T01:28:00Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,434.0,,,,,,,,
436,PT00M00.00S,2025-10-25T01:28:04.5Z,2,REGULAR,period,end,[],0,,,1610612745,56,63,2025-10-25T01:28:04Z,4120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2025-10-25T01:40:38.9Z,3,REGULAR,substitution,out,['startperiod'],1642263,,,1610612745,56,63,2025-10-25T01:43:02Z,4130000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2025-10-25T01:40:38.9Z,3,REGULAR,substitution,in,['startperiod'],1629006,,,1610612745,56,63,2025-10-25T01:43:02Z,4140000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2025-10-25T01:43:00.6Z,3,REGULAR,period,start,[],0,,,1610612745,56,63,2025-10-25T01:43:03Z,4150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT11M48.00S,2025-10-25T01:43:27.3Z,3,REGULAR,foul,personal,[],1641709,,,1610612745,56,63,2025-10-25T01:43:35Z,4170000,False,,,0,,A. Thompson personal FOUL (3 PF),"[1641709, 201142]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,200834.0,3.0,1.0,Durant,201142.0,,,,,,,,,
452,PT11M37.00S,2025-10-25T01:43:47.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,13.748357424441524,50.73529411764706,1610612745,56,63,2025-10-25T01:43:55Z,4190000,False,-4.0,77.0,1,left,MISS A. Sengun 7' driving floating Shot - blocked,"[1630578, 1630194]",1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,7.68,Missed,,,,,,,,,,,,,,Reed,1630194.0
453,PT11M37.00S,2025-10-25T01:43:47.6Z,3,REGULAR,block,,[],1630194,,,1610612745,56,63,2025-10-25T01:43:50Z,4200000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
454,PT11M36.00S,2025-10-25T01:43:48.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,56,63,2025-10-25T01:43:55Z,4210000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,452.0,,,,,,,,
456,PT11M33.00S,2025-10-25T01:44:02.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630578,11.645860709592641,22.058823529411764,1610612745,58,63,2025-10-25T01:44:08Z,4230000,False,140.0,57.0,1,left,A. Sengun 15' turnaround fadeaway Jump Shot (10 PTS) (J. Okogie 1 AST),"[1630578, 1629006]",1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,,15.09,Made,10.0,,,,,,,,,,J. Okogie,1629006.0,1.0,,
458,PT11M09.00S,2025-10-25T01:44:26.1Z,3,REGULAR,2pt,Jump Shot,[],1630194,96.7969776609724,81.12745098039215,1610612765,58,63,2025-10-25T02:00:18Z,4250000,False,156.0,-22.0,1,right,MISS P. Reed 15' step back Shot,[1630194],1610612765.0,DET,step back,,,Reed,P. Reed,,,,,Mid-Range,8-16 Right,,,,15.72,Missed,,,,,,,,,,,,,,,
459,PT11M08.00S,2025-10-25T01:44:27.1Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,58,63,2025-10-25T01:44:33Z,4260000,False,,,0,,A. Sengun REBOUND (Off:2 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,458.0,3.0,1.0,2.0,,,,,
460,PT11M02.00S,2025-10-25T01:44:33.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,29.517082785808146,74.50980392156863,1610612745,58,63,2025-10-25T02:00:37Z,4270000,False,-123.0,225.0,1,left,MISS J. Smith Jr. 25' running pullup 3PT,[1631095],1610612745.0,HOU,running pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.62,Missed,,,,,,,,,,,,,,,
461,PT11M01.00S,2025-10-25T01:44:34.6Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,58,63,2025-10-25T01:44:43Z,4280000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,460.0,2.0,2.0,0.0,,,,,
462,PT10M43.00S,2025-10-25T01:44:53.0Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,58,63,2025-10-25T01:44:55Z,4290000,False,,,0,,C. Cunningham bad pass TURNOVER (4 TO),"[1630595, 203500]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,4.0,Adams,203500.0,,,,,,,,,,,,,,,,,
463,PT10M43.00S,2025-10-25T01:44:53.0Z,3,REGULAR,steal,,[],203500,,,1610612745,58,63,2025-10-25T01:44:54Z,4300000,False,,,0,,S. Adams STEAL (3 STL),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
465,PT10M41.00S,2025-10-25T01:44:57.6Z,3,REGULAR,foul,personal,[],1630194,,,1610612745,58,63,2025-10-25T01:45:28Z,4320000,False,,,0,,P. Reed personal FOUL (1 PF),"[1630194, 1630578]",1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,,,,1627963.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,
467,PT10M30.00S,2025-10-25T01:45:27.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,15.588042049934298,60.049019607843135,1610612745,60,63,2025-10-25T01:45:31Z,4340000,False,-50.0,94.0,1,left,K. Durant 10' fadeaway Jump Shot (17 PTS) (J. Smith Jr. 1 AST),"[201142, 1631095]",1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,10.66,Made,17.0,,,,,,,,,,J. Smith Jr.,1631095.0,1.0,,
469,PT10M11.00S,2025-10-25T01:45:45.6Z,3,REGULAR,3pt,Jump Shot,[],1630194,67.09921156373193,48.03921568627451,1610612765,60,66,2025-10-25T01:45:50Z,4360000,False,-10.0,257.0,1,right,P. Reed 25' 3PT  (3 PTS),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,25.7,Made,3.0,,,,,,,,,,,,,,
470,PT09M51.00S,2025-10-25T01:46:07.4Z,3,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612745,60,66,2025-10-25T01:46:17Z,4370000,False,,,0,,D. Robinson shooting personal FOUL (4 PF) (Okogie 2 FT),"[1629130, 1629006]",1610612765.0,DET,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202053.0,4.0,0.0,Okogie,1629006.0,,,,,,,,,
472,PT09M51.00S,2025-10-25T01:46:29.2Z,3,REGULAR,freethrow,1 of 2,[],1629006,,,1610612745,61,66,2025-10-25T01:46:29Z,4390000,False,,,0,,J. Okogie Free Throw 1 of 2 (5 PTS),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
473,PT09M51.00S,2025-10-25T01:46:41.4Z,3,REGULAR,freethrow,2 of 2,[],1629006,,,1610612745,62,66,2025-10-25T01:46:41Z,4400000,False,,,0,,J. Okogie Free Throw 2 of 2 (6 PTS),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
474,PT09M33.00S,2025-10-25T01:47:04.2Z,3,REGULAR,turnover,bad pass,[],1630194,,,1610612765,62,66,2025-10-25T01:47:07Z,4410000,False,,,0,,P. Reed bad pass TURNOVER (1 TO),"[1630194, 201142]",1610612765.0,DET,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,1.0,Durant,201142.0,,,,,,,,,,,,,,,,,
475,PT09M33.00S,2025-10-25T01:47:04.2Z,3,REGULAR,steal,,[],201142,,,1610612745,62,66,2025-10-25T01:47:06Z,4420000,False,,,0,,K. Durant STEAL (2 STL),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
476,PT09M25.00S,2025-10-25T01:47:11.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,8.886333771353483,49.754901960784316,1610612745,64,66,2025-10-25T01:47:17Z,4430000,False,1.0,31.0,1,left,A. Sengun cutting Layup (12 PTS) (K. Durant 1 AST),"[1630578, 201142]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,3.1,Made,12.0,,,,,,,,,,K. Durant,201142.0,1.0,,
478,PT09M04.00S,2025-10-25T01:47:32.9Z,3,REGULAR,2pt,Jump Shot,[],202699,93.64323258869908,72.05882352941177,1610612765,64,66,2025-10-25T01:47:42Z,4450000,False,110.0,7.0,1,right,MISS T. Harris 11' driving floating bank Shot,[202699],1610612765.0,DET,driving floating bank,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,11.05,Missed,,,,,,,,,,,,,,,
479,PT09M02.00S,2025-10-25T01:47:34.9Z,3,REGULAR,rebound,offensive,[],1630194,,,1610612765,64,66,2025-10-25T01:47:42Z,4460000,False,,,0,,P. Reed REBOUND (Off:2 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,478.0,3.0,1.0,2.0,,,,,
480,PT09M00.00S,2025-10-25T01:47:36.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,92.9862023653088,48.77450980392157,1610612765,64,66,2025-10-25T01:47:45Z,4470000,False,-6.0,13.0,1,right,MISS P. Reed putback Layup,[1630194],1610612765.0,DET,putback,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,1.47,Missed,,,,,,,,,,,,,,,
481,PT08M59.00S,2025-10-25T01:47:37.9Z,3,REGULAR,rebound,offensive,[],1630194,,,1610612765,64,66,2025-10-25T01:47:37Z,4480000,False,,,0,,P. Reed REBOUND (Off:3 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,480.0,4.0,1.0,3.0,,,,,
482,PT08M57.00S,2025-10-25T01:47:39.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641709,66.44218134034165,27.941176470588236,1610612765,64,69,2025-10-25T01:47:47Z,4490000,False,-110.0,263.0,1,right,A. Thompson 28' 3PT  (15 PTS) (P. Reed 1 AST),"[1641709, 1630194]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,28.51,Made,15.0,,,,,,,,,,P. Reed,1630194.0,1.0,,
484,PT08M40.00S,2025-10-25T01:47:56.9Z,3,REGULAR,3pt,Jump Shot,[],201142,34.641918528252305,51.225490196078425,1610612745,67,69,2025-10-25T01:48:01Z,4510000,False,-6.0,273.0,1,left,K. Durant 27' 3PT  (20 PTS) (J. Smith Jr. 2 AST),"[201142, 1631095]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,27.32,Made,20.0,,,,,,,,,,J. Smith Jr.,1631095.0,2.0,,
486,PT08M22.00S,2025-10-25T01:48:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,92.85479632063075,45.83333333333333,1610612765,67,71,2025-10-25T01:48:21Z,4530000,False,-21.0,15.0,1,right,P. Reed reverse Layup (5 PTS) (C. Cunningham 7 AST),"[1630194, 1630595]",1610612765.0,DET,reverse,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,2.55,Made,5.0,,,,,,,,,,C. Cunningham,1630595.0,7.0,,
488,PT08M00.00S,2025-10-25T01:48:36.5Z,3,REGULAR,3pt,Jump Shot,[],1629006,21.632720105124836,95.58823529411765,1610612745,67,71,2025-10-25T01:48:41Z,4550000,False,-228.0,151.0,1,left,MISS J. Okogie 27' 3PT,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,27.33,Missed,,,,,,,,,,,,,,,
489,PT07M59.00S,2025-10-25T01:48:37.5Z,3,REGULAR,rebound,offensive,[],203500,,,1610612745,67,71,2025-10-25T01:48:41Z,4560000,False,,,0,,S. Adams REBOUND (Off:5 Def:3),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,488.0,8.0,3.0,5.0,,,,,
490,PT07M52.00S,2025-10-25T01:48:46.0Z,3,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612745,67,71,2025-10-25T01:48:57Z,4570000,False,,,0,,P. Reed shooting personal FOUL (2 PF) (Adams 2 FT),"[1630194, 203500]",1610612765.0,DET,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,200834.0,2.0,0.0,Adams,203500.0,,,,,,,,,
492,PT07M52.00S,2025-10-25T01:49:18.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612745,68,71,2025-10-25T01:49:18Z,4590000,False,,,0,,S. Adams Free Throw 1 of 2 (8 PTS),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
493,PT07M52.00S,2025-10-25T01:49:38.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612745,69,71,2025-10-25T01:49:38Z,4600000,False,,,0,,S. Adams Free Throw 2 of 2 (9 PTS),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
494,PT07M41.00S,2025-10-25T01:49:51.6Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,69,71,2025-10-25T01:49:56Z,4610000,False,,,0,,C. Cunningham lost ball TURNOVER (5 TO),"[1630595, 1630578]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,
495,PT07M41.00S,2025-10-25T01:49:51.6Z,3,REGULAR,steal,,[],1630578,,,1610612745,69,71,2025-10-25T01:49:53Z,4620000,False,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
496,PT07M33.00S,2025-10-25T01:50:00.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629006,5.863994743758213,45.83333333333333,1610612745,71,71,2025-10-25T01:50:07Z,4630000,False,21.0,3.0,1,left,J. Okogie driving reverse Layup (8 PTS) (A. Sengun 4 AST),"[1629006, 1630578]",1610612745.0,HOU,driving reverse,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,2.1,Made,8.0,,,,,,,,,,A. Sengun,1630578.0,4.0,,
498,PT07M32.00S,2025-10-25T01:50:07.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,71,71,2025-10-25T01:50:07Z,4650000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
