actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
373,PT06M37.00S,2026-03-06T02:06:38.0Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,60,67,2026-03-06T02:15:10Z,3700000,False,,,0,,A. Sengun REBOUND (Off:0 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,372.0,,6.0,6.0,0.0,,,,,,,
376,PT06M33.00S,2026-03-06T02:06:40.7Z,3,REGULAR,turnover,bad pass,[],1630578,,,1610612745,60,67,2026-03-06T02:06:47Z,3730000,False,,,0,,A. Sengun bad pass TURNOVER (3 TO),"[1630578, 1629001]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,3.0,,,,,Melton,1629001.0
377,PT06M33.00S,2026-03-06T02:06:40.7Z,3,REGULAR,steal,,[],1629001,,,1610612744,60,67,2026-03-06T02:06:42Z,3740000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
378,PT06M30.00S,2026-03-06T02:06:43.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629001,7.046649145860711,50.245098039215684,1610612744,60,69,2026-03-06T02:06:50Z,3750000,False,-1.0,14.0,1,left,D. Melton driving DUNK (14 PTS),[1629001],1610612744.0,GSW,driving,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,1.38,Made,14.0,,,,,,,,,,,,,,,,,
379,PT06M14.00S,2026-03-06T02:06:59.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,92.32917214191852,56.86274509803921,1610612745,62,69,2026-03-06T02:07:04Z,3760000,False,34.0,20.0,1,right,A. Thompson driving Layup (12 PTS) (A. Sengun 7 AST),"[1641708, 1630578]",1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.95,Made,12.0,A. Sengun,1630578.0,7.0,,,,,,,,,,,,,,
386,PT05M58.00S,2026-03-06T02:07:18.9Z,3,REGULAR,turnover,lost ball,[],1629001,,,1610612744,62,69,2026-03-06T02:09:48Z,3795000,False,,,0,,D. Melton lost ball TURNOVER (1 TO),"[1629001, 1631095]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,,,,,Smith Jr.,1631095.0
387,PT05M58.00S,2026-03-06T02:07:18.9Z,3,REGULAR,steal,,[],1631095,,,1610612745,62,69,2026-03-06T02:09:48Z,3797500,False,,,0,,J. Smith Jr. STEAL (1 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
383,PT05M52.00S,2026-03-06T02:07:21.5Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631106,83.919185282523,98.2843137254902,1610612745,65,69,2026-03-06T02:09:48Z,3800000,False,241.0,99.0,1,right,T. Eason 26' 3PT running (9 PTS) (A. Thompson 2 AST),"[1631106, 1641708]",1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,26.08,Made,9.0,A. Thompson,1641708.0,2.0,,,,,,,,,,,,,,
385,PT05M51.00S,2026-03-06T02:07:29.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,65,69,2026-03-06T02:07:29Z,3820000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M51.00S,2026-03-06T02:10:04.9Z,3,REGULAR,substitution,out,[],1641708,,,1610612744,65,69,2026-03-06T02:10:49Z,3830000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M51.00S,2026-03-06T02:10:04.9Z,3,REGULAR,substitution,out,[],1631106,,,1610612744,65,69,2026-03-06T02:10:49Z,3840000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M51.00S,2026-03-06T02:10:04.9Z,3,REGULAR,substitution,out,[],1629001,,,1610612744,65,69,2026-03-06T02:10:49Z,3850000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M51.00S,2026-03-06T02:10:04.9Z,3,REGULAR,substitution,out,[],201143,,,1610612744,65,69,2026-03-06T02:10:49Z,3860000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M51.00S,2026-03-06T02:10:04.9Z,3,REGULAR,substitution,out,[],1631466,,,1610612744,65,69,2026-03-06T02:10:49Z,3870000,False,,,0,,SUB out: N. Williams,[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M51.00S,2026-03-06T02:10:04.9Z,3,REGULAR,substitution,in,[],1629006,,,1610612744,65,69,2026-03-06T02:10:49Z,3880000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M51.00S,2026-03-06T02:10:04.9Z,3,REGULAR,substitution,in,[],1642263,,,1610612744,65,69,2026-03-06T02:10:49Z,3890000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M51.00S,2026-03-06T02:10:04.9Z,3,REGULAR,substitution,in,[],1642366,,,1610612744,65,69,2026-03-06T02:10:49Z,3900000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M51.00S,2026-03-06T02:10:04.9Z,3,REGULAR,substitution,in,[],1630611,,,1610612744,65,69,2026-03-06T02:10:49Z,3910000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M51.00S,2026-03-06T02:10:04.9Z,3,REGULAR,substitution,in,[],1643018,,,1610612744,65,69,2026-03-06T02:10:49Z,3920000,False,,,0,,SUB in: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M39.00S,2026-03-06T02:11:08.3Z,3,REGULAR,foul,offensive,[],1643018,,,1610612744,65,69,2026-03-06T02:11:14Z,3930000,False,,,0,,L. Cryer offensive FOUL (2 PF),"[1643018, 1630578]",1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Mid-Range,16-24 Center,,,,,,,,,,202007.0,,,,,2.0,0.0,Sengun,1630578.0,,
400,PT05M39.00S,2026-03-06T02:11:08.3Z,3,REGULAR,turnover,offensive foul,[],1643018,,,1610612744,65,69,2026-03-06T02:11:08Z,3950000,False,,,0,,L. Cryer offensive foul TURNOVER (1 TO),[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Mid-Range,16-24 Center,,,,,,,,,,202007.0,,,,1.0,,,,,,
401,PT05M19.00S,2026-03-06T02:11:38.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201142,67.36202365308804,46.07843137254902,1610612745,65,69,2026-03-06T02:11:43Z,3960000,False,-20.0,254.0,1,right,MISS K. Durant 25' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,,
402,PT05M16.00S,2026-03-06T02:11:41.8Z,3,REGULAR,rebound,defensive,[],1643018,,,1610612744,65,69,2026-03-06T02:11:43Z,3970000,False,,,0,,L. Cryer REBOUND (Off:0 Def:2),[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Center,,,,,,,,,401.0,,2.0,2.0,0.0,,,,,,,
403,PT04M55.00S,2026-03-06T02:12:02.4Z,3,REGULAR,3pt,Jump Shot,[],1630611,11.383048620236531,97.54901960784314,1610612744,65,69,2026-03-06T02:12:06Z,3980000,False,-238.0,55.0,1,left,MISS G. Santos 24' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Left Corner 3,24+ Left,24.39,Missed,,,,,,,,,,,,,,,,,,
404,PT04M52.00S,2026-03-06T02:12:05.4Z,3,REGULAR,rebound,offensive,[],1641764,,,1610612744,65,69,2026-03-06T02:12:06Z,3990000,False,,,0,,B. Podziemski REBOUND (Off:3 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,,,,,,,,,403.0,,5.0,2.0,3.0,,,,,,,
405,PT04M51.00S,2026-03-06T02:12:06.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641764,6.652431011826544,50.73529411764706,1610612744,65,71,2026-03-06T02:12:23Z,4000000,False,-4.0,10.0,1,left,B. Podziemski putback Layup (15 PTS),[1641764],1610612744.0,GSW,putback,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,1.07,Made,15.0,,,,,,,,,,,,,,,,,
406,PT04M37.00S,2026-03-06T02:12:20.1Z,3,REGULAR,turnover,bad pass,[],1630578,,,1610612745,65,71,2026-03-06T02:12:23Z,4010000,False,,,0,,A. Sengun bad pass TURNOVER (4 TO),"[1630578, 203110]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,4.0,,,,,Green,203110.0
407,PT04M37.00S,2026-03-06T02:12:20.1Z,3,REGULAR,steal,,[],203110,,,1610612744,65,71,2026-03-06T02:12:21Z,4020000,False,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
408,PT04M31.00S,2026-03-06T02:12:26.5Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1643018,10.200394218134035,95.34313725490196,1610612744,65,74,2026-03-06T02:12:54Z,4030000,False,-227.0,43.0,1,left,L. Cryer 3PT running pullup (6 PTS) (D. Green 6 AST),"[1643018, 203110]",1610612744.0,GSW,running pullup,,,Cryer,L. Cryer,,,,,Left Corner 3,24+ Left,23.08,Made,6.0,D. Green,203110.0,6.0,,,,,,,,,,,,,,
410,PT04M18.00S,2026-03-06T02:12:38.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,85.75886990801577,44.6078431372549,1610612745,65,74,2026-03-06T02:12:46Z,4050000,False,-27.0,81.0,1,right,MISS A. Sengun 8' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,8.58,Missed,,,,,,,,,,,,,,,,,,
411,PT04M18.00S,2026-03-06T02:12:38.9Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,65,74,2026-03-06T02:12:46Z,4060000,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,410.0,,2.0,2.0,0.0,,,,,,,
412,PT04M18.00S,2026-03-06T02:12:44.9Z,3,REGULAR,turnover,out-of-bounds,[],1642366,,,1610612744,65,74,2026-03-06T02:12:52Z,4070000,False,,,0,,Q. Post lost ball out-of-bounds TURNOVER (2 TO),[1642366],1610612744.0,GSW,lost ball,,,Post,Q. Post,,,,,Mid-Range,8-16 Left,,,,,,,,,,202007.0,,,,2.0,,,,,,
413,PT04M18.00S,2026-03-06T02:12:49.6Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,65,74,2026-03-06T02:13:00Z,4080000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M18.00S,2026-03-06T02:12:49.6Z,3,REGULAR,substitution,out,[],1641764,,,1610612745,65,74,2026-03-06T02:13:00Z,4090000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M18.00S,2026-03-06T02:12:49.6Z,3,REGULAR,substitution,out,[],203110,,,1610612745,65,74,2026-03-06T02:13:00Z,4100000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M18.00S,2026-03-06T02:12:49.6Z,3,REGULAR,substitution,in,[],203991,,,1610612745,65,74,2026-03-06T02:13:00Z,4110000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M18.00S,2026-03-06T02:12:49.6Z,3,REGULAR,substitution,in,[],1630311,,,1610612745,65,74,2026-03-06T02:13:00Z,4120000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M18.00S,2026-03-06T02:12:49.6Z,3,REGULAR,substitution,in,[],1642502,,,1610612745,65,74,2026-03-06T02:13:00Z,4130000,False,,,0,,SUB in: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M12.00S,2026-03-06T02:13:10.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,82.34231274638634,35.049019607843135,1610612745,65,74,2026-03-06T02:13:17Z,4140000,False,-75.0,113.0,1,right,MISS K. Durant 13' pullup Shot - blocked,"[201142, 1630611]",1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,13.59,Missed,,,,,Santos,1630611.0,,,,,,,,,,,,
467,PT04M12.00S,2026-03-06T02:13:10.9Z,3,REGULAR,block,,[],1630611,,,1610612745,65,74,2026-03-06T02:22:08Z,4145000,False,,,0,,G. Santos BLOCK (1 BLK),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
420,PT04M11.00S,2026-03-06T02:13:11.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,65,74,2026-03-06T02:22:08Z,4150000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,419.0,,,,,,,,,,,
422,PT04M06.00S,2026-03-06T02:13:30.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642263,82.86793692509855,59.55882352941176,1610612745,67,74,2026-03-06T02:13:34Z,4170000,False,48.0,109.0,1,right,R. Sheppard 11' driving floating Jump Shot (13 PTS) (C. Capela 1 AST),"[1642263, 203991]",1610612745.0,HOU,driving floating,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,11.86,Made,13.0,C. Capela,203991.0,1.0,,,,,,,,,,,,,,
424,PT03M47.00S,2026-03-06T02:13:48.2Z,3,REGULAR,3pt,Jump Shot,[],1643018,27.94021024967148,85.5392156862745,1610612744,67,77,2026-03-06T02:13:51Z,4190000,False,-178.0,210.0,1,left,L. Cryer 27' 3PT  (9 PTS) (P. Spencer 3 AST),"[1643018, 1630311]",1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Left Center,27.52,Made,9.0,P. Spencer,1630311.0,3.0,,,,,,,,,,,,,,
426,PT03M33.00S,2026-03-06T02:14:02.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,84.97043363994744,44.36274509803921,1610612745,69,77,2026-03-06T02:14:10Z,4210000,False,-28.0,89.0,1,right,R. Sheppard 9' pullup Jump Shot (15 PTS),[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,9.32,Made,15.0,,,,,,,,,,,,,,,,,
427,PT03M32.00S,2026-03-06T02:14:15.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,69,77,2026-03-06T02:14:19Z,4220000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M32.00S,2026-03-06T02:15:28.9Z,3,REGULAR,substitution,out,[],1631095,,,1610612744,69,77,2026-03-06T02:15:43Z,4230000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M32.00S,2026-03-06T02:15:28.9Z,3,REGULAR,substitution,in,[],1641708,,,1610612744,69,77,2026-03-06T02:15:43Z,4240000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M07.00S,2026-03-06T02:16:06.6Z,3,REGULAR,2pt,Jump Shot,[],1643018,20.581471747700395,68.62745098039215,1610612744,69,77,2026-03-06T02:16:11Z,4250000,False,-93.0,141.0,1,left,MISS L. Cryer 16' driving floating Shot,[1643018],1610612744.0,GSW,driving floating,,,Cryer,L. Cryer,,,,,Mid-Range,16-24 Left Center,16.9,Missed,,,,,,,,,,,,,,,,,,
431,PT03M04.00S,2026-03-06T02:16:09.4Z,3,REGULAR,rebound,defensive,[],203991,,,1610612745,69,77,2026-03-06T02:16:09Z,4260000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left Center,,,,,,,,,430.0,,2.0,2.0,0.0,,,,,,,
432,PT02M57.00S,2026-03-06T02:16:16.7Z,3,REGULAR,3pt,Jump Shot,[],1642263,67.88764783180025,36.51960784313725,1610612745,72,77,2026-03-06T02:16:21Z,4270000,False,-67.0,249.0,1,right,R. Sheppard 25' 3PT step back (18 PTS),[1642263],1610612745.0,HOU,step back,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,25.83,Made,18.0,,,,,,,,,,,,,,,,,
433,PT02M37.00S,2026-03-06T02:16:36.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,15.062417871222076,49.01960784313725,1610612744,72,77,2026-03-06T02:16:40Z,4280000,False,5.0,89.0,1,left,MISS P. Spencer 8' pullup Shot,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,8.92,Missed,,,,,,,,,,,,,,,,,,
434,PT02M35.00S,2026-03-06T02:16:38.4Z,3,REGULAR,rebound,defensive,[],201142,,,1610612745,72,77,2026-03-06T02:16:40Z,4290000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,433.0,,4.0,4.0,0.0,,,,,,,
435,PT02M14.00S,2026-03-06T02:16:59.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,92.19776609724047,53.18627450980392,1610612745,72,77,2026-03-06T02:17:22Z,4300000,False,16.0,21.0,1,right,MISS C. Capela driving Layup,[203991],1610612745.0,HOU,driving,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
436,PT02M10.00S,2026-03-06T02:17:03.8Z,3,REGULAR,rebound,defensive,[],1643018,,,1610612744,72,77,2026-03-06T02:17:10Z,4310000,False,,,0,,L. Cryer REBOUND (Off:0 Def:3),[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Restricted Area,0-8 Center,,,,,,,,,435.0,,3.0,3.0,0.0,,,,,,,
437,PT02M02.00S,2026-03-06T02:17:11.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,7.30946123521682,50.245098039215684,1610612744,72,79,2026-03-06T02:17:39Z,4320000,False,-1.0,16.0,1,left,G. Santos driving Layup (12 PTS),[1630611],1610612744.0,GSW,driving,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,1.62,Made,12.0,,,,,,,,,,,,,,,,,
438,PT01M47.00S,2026-03-06T02:17:25.9Z,3,REGULAR,3pt,Jump Shot,[],1629006,92.9862023653088,97.54901960784314,1610612745,75,79,2026-03-06T02:17:30Z,4330000,False,238.0,13.0,1,right,J. Okogie 3PT  (9 PTS) (R. Sheppard 4 AST),"[1629006, 1642263]",1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,23.81,Made,9.0,R. Sheppard,1642263.0,4.0,,,,,,,,,,,,,,
440,PT01M23.00S,2026-03-06T02:17:52.4Z,3,REGULAR,turnover,out-of-bounds,[],1630611,,,1610612744,75,79,2026-03-06T02:17:59Z,4350000,False,,,0,,G. Santos bad pass out-of-bounds TURNOVER (3 TO),[1630611],1610612744.0,GSW,bad pass,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628159.0,,,,3.0,,,,,,
441,PT01M23.00S,2026-03-06T02:18:02.3Z,3,REGULAR,substitution,out,[],1643018,,,1610612745,75,79,2026-03-06T02:18:04Z,4360000,False,,,0,,SUB out: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M23.00S,2026-03-06T02:18:02.3Z,3,REGULAR,substitution,in,[],1641764,,,1610612745,75,79,2026-03-06T02:18:04Z,4370000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M00.00S,2026-03-06T02:18:30.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641708,92.85479632063075,4.166666666666666,1610612745,78,79,2026-03-06T02:18:35Z,4380000,False,-229.0,15.0,1,right,A. Thompson 3PT  (15 PTS) (K. Durant 2 AST),"[1641708, 201142]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,22.97,Made,15.0,K. Durant,201142.0,2.0,,,,,,,,,,,,,,
445,PT00M45.40S,2026-03-06T02:18:48.7Z,3,REGULAR,turnover,lost ball,[],1630611,,,1610612744,78,79,2026-03-06T02:18:53Z,4400000,False,,,0,,G. Santos lost ball TURNOVER (4 TO),"[1630611, 1641708]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,4.0,,,,,Thompson,1641708.0
446,PT00M45.40S,2026-03-06T02:18:48.7Z,3,REGULAR,steal,,[],1641708,,,1610612745,78,79,2026-03-06T02:18:50Z,4410000,False,,,0,,A. Thompson STEAL (3 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
447,PT00M43.80S,2026-03-06T02:18:51.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,92.9862023653088,51.9607843137255,1610612745,80,79,2026-03-06T02:18:58Z,4420000,False,10.0,13.0,1,right,A. Thompson running DUNK (17 PTS),[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.66,Made,17.0,,,,,,,,,,,,,,,,,
448,PT00M31.30S,2026-03-06T02:19:09.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,9.937582128777924,36.27450980392157,1610612744,80,81,2026-03-06T02:19:26Z,4430000,False,69.0,41.0,1,left,G. Santos 7' cutting finger roll Layup (14 PTS) (Q. Post 2 AST),"[1630611, 1642366]",1610612744.0,GSW,cutting finger roll,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,7.99,Made,14.0,Q. Post,1642366.0,2.0,,,,,,,,,,,,,,
450,PT00M22.00S,2026-03-06T02:19:24.1Z,3,REGULAR,foul,personal,['2freethrow'],1642502,,,1610612745,80,81,2026-03-06T02:19:32Z,4450000,False,,,0,,M. Leons shooting personal FOUL (3 PF) (Capela 2 FT),"[1642502, 203991]",1610612744.0,GSW,shooting,,,Leons,M. Leons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202007.0,,,,,3.0,0.0,Capela,203991.0,,
452,PT00M22.00S,2026-03-06T02:19:57.5Z,3,REGULAR,freethrow,1 of 2,[],203991,,,1610612745,81,81,2026-03-06T02:19:57Z,4470000,False,,,0,,C. Capela Free Throw 1 of 2 (3 PTS),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
453,PT00M22.00S,2026-03-06T02:19:58.5Z,3,REGULAR,substitution,out,[],201142,,,1610612745,81,81,2026-03-06T02:20:30Z,4480000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT00M22.00S,2026-03-06T02:19:58.5Z,3,REGULAR,substitution,out,[],1642263,,,1610612745,81,81,2026-03-06T02:20:30Z,4490000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT00M22.00S,2026-03-06T02:19:58.5Z,3,REGULAR,substitution,out,[],1642366,,,1610612745,81,81,2026-03-06T02:20:30Z,4500000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT00M22.00S,2026-03-06T02:19:58.5Z,3,REGULAR,substitution,out,[],1642502,,,1610612745,81,81,2026-03-06T02:20:30Z,4510000,False,,,0,,SUB out: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT00M22.00S,2026-03-06T02:19:58.5Z,3,REGULAR,substitution,out,[],1630311,,,1610612745,81,81,2026-03-06T02:20:30Z,4520000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT00M22.00S,2026-03-06T02:19:58.5Z,3,REGULAR,substitution,in,[],1631095,,,1610612745,81,81,2026-03-06T02:20:30Z,4530000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT00M22.00S,2026-03-06T02:19:58.5Z,3,REGULAR,substitution,in,[],1631106,,,1610612745,81,81,2026-03-06T02:20:30Z,4540000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
