actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
187,PT12M00.00S,2026-01-27T01:36:09.4Z,2,REGULAR,substitution,in,['startperiod'],201142,,,1610612745,23,24,2026-01-27T01:37:12Z,1870000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2026-01-27T01:36:09.4Z,2,REGULAR,substitution,in,['startperiod'],1641713,,,1610612745,23,24,2026-01-27T01:37:12Z,1880000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2026-01-27T01:37:27.9Z,2,REGULAR,period,start,[],0,,,1610612763,23,24,2026-01-27T01:37:27Z,1890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M47.00S,2026-01-27T01:37:39.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,7.703679369250986,37.00980392156863,1610612763,23,24,2026-01-27T01:37:48Z,1900000,False,65.0,20.0,1,left,MISS J. Jackson Jr. 6' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,6.8,Missed,,,,,,,,,,,,,,,,
191,PT11M45.00S,2026-01-27T01:37:42.0Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,23,24,2026-01-27T01:37:42Z,1910000,False,,,0,,J. Konchar REBOUND (Off:1 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,190.0,2.0,1.0,1.0,,,,,,,,,,,,
192,PT11M43.00S,2026-01-27T01:37:43.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641713,25.837713534822605,84.80392156862744,1610612763,23,24,2026-01-27T01:37:50Z,1920000,False,-174.0,190.0,1,left,MISS G. Jackson 25' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,25.79,Missed,,,,,,,,,,,,,,,,
193,PT11M40.00S,2026-01-27T01:37:46.3Z,2,REGULAR,rebound,defensive,[],203991,,,1610612745,23,24,2026-01-27T01:37:50Z,1930000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,192.0,3.0,2.0,1.0,,,,,,,,,,,,
194,PT11M33.00S,2026-01-27T01:37:53.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,83.78777923784494,55.88235294117647,1610612745,23,24,2026-01-27T01:38:03Z,1940000,False,29.0,100.0,1,right,MISS A. Thompson 10' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,10.41,Missed,,,,,,,,,,,,,,,,
195,PT11M33.00S,2026-01-27T01:37:59.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,23,24,2026-01-27T01:37:59Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,194.0,,,,,,,,,,,,,,,
196,PT11M33.00S,2026-01-27T01:38:00.9Z,2,REGULAR,foul,personal,[],1631246,,,1610612745,23,24,2026-01-27T01:38:11Z,1960000,False,,,0,,V. Williams Jr. loose ball personal FOUL (1 PF),"[1631246, 203991]",1610612763.0,MEM,loose ball,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,1628480.0,,,,,,,,,,,,1.0,0.0,Capela,203991.0,,,,
198,PT11M21.00S,2026-01-27T01:38:24.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641708,89.04402102496715,63.725490196078425,1610612745,25,24,2026-01-27T01:38:32Z,1980000,False,69.0,50.0,1,right,A. Thompson 8' driving floating Jump Shot (2 PTS),[1641708],1610612745.0,HOU,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,8.52,Made,,,,,2.0,,,,,,,,,,,
200,PT11M07.00S,2026-01-27T01:38:39.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642907,18.478975032851512,50.98039215686274,1610612763,25,24,2026-01-27T01:38:46Z,2000000,False,-5.0,121.0,1,left,MISS C. Coward 12' pullup Shot,[1642907],1610612763.0,MEM,pullup,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Center,,,12.13,Missed,,,,,,,,,,,,,,,,
201,PT11M05.00S,2026-01-27T01:38:41.2Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,25,24,2026-01-27T01:38:46Z,2010000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,200.0,5.0,5.0,0.0,,,,,,,,,,,,
202,PT11M00.00S,2026-01-27T01:38:47.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201142,91.93495400788436,62.00980392156863,1610612745,25,24,2026-01-27T01:40:23Z,2020000,False,60.0,23.0,1,right,MISS K. Durant 6' running Layup,[201142],1610612745.0,HOU,running,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,6.44,Missed,,,,,,,,,,,,,,,,
203,PT10M59.00S,2026-01-27T01:38:48.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,25,24,2026-01-27T01:40:23Z,2030000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,202.0,,,,,,,,,,,,,,,
204,PT10M59.00S,2026-01-27T01:38:53.5Z,2,REGULAR,foul,personal,[],1629723,,,1610612745,25,24,2026-01-27T01:38:59Z,2040000,False,,,0,,J. Konchar loose ball personal FOUL (1 PF),"[1629723, 203991]",1610612763.0,MEM,loose ball,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,203593.0,,,,,,,,,,,,1.0,0.0,Capela,203991.0,,,,
206,PT10M53.00S,2026-01-27T01:39:18.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1642263,79.58278580814718,55.14705882352941,1610612745,25,24,2026-01-27T01:39:23Z,2060000,False,26.0,139.0,1,right,MISS R. Sheppard 14' Jump Shot,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Center,,,14.17,Missed,,,,,,,,,,,,,,,,
207,PT10M50.00S,2026-01-27T01:39:21.0Z,2,REGULAR,rebound,defensive,[],1631246,,,1610612763,25,24,2026-01-27T01:39:23Z,2070000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Center,,,,,206.0,3.0,2.0,1.0,,,,,,,,,,,,
208,PT10M48.00S,2026-01-27T01:39:24.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641713,7.30946123521682,55.392156862745104,1610612763,25,24,2026-01-27T01:41:16Z,2080000,False,-27.0,16.0,1,left,MISS G. Jackson running Layup,[1641713],1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,3.15,Missed,,,,,,,,,,,,,,,,
209,PT10M47.00S,2026-01-27T01:39:25.8Z,2,REGULAR,rebound,offensive,[],1631246,,,1610612763,25,24,2026-01-27T01:41:16Z,2090000,False,,,0,,V. Williams Jr. REBOUND (Off:2 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,208.0,4.0,2.0,2.0,,,,,,,,,,,,
210,PT10M47.00S,2026-01-27T01:39:27.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631246,5.590000152587891,50.0,1610612763,25,26,2026-01-27T01:41:22Z,2100000,False,0.0,0.0,1,left,V. Williams Jr. tip Layup (2 PTS),[1631246],1610612763.0,MEM,tip,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,2.0,,,,,,,,,,,
211,PT10M28.00S,2026-01-27T01:39:46.1Z,2,REGULAR,foul,personal,[],1631246,,,1610612745,25,26,2026-01-27T01:39:56Z,2110000,False,,,0,,V. Williams Jr. personal FOUL (2 PF),"[1631246, 201142]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,203593.0,,,,,,,,,,,,2.0,0.0,Durant,201142.0,,,,
213,PT10M21.00S,2026-01-27T01:40:07.1Z,2,REGULAR,3pt,Jump Shot,[],201142,81.8166885676741,95.09803921568627,1610612745,25,26,2026-01-27T01:40:13Z,2130000,False,225.0,118.0,1,right,MISS K. Durant 25' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,25.47,Missed,,,,,,,,,,,,,,,,
214,PT10M17.00S,2026-01-27T01:40:11.1Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,25,26,2026-01-27T01:40:13Z,2140000,False,,,0,,J. Konchar REBOUND (Off:1 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,213.0,3.0,2.0,1.0,,,,,,,,,,,,
215,PT10M12.00S,2026-01-27T01:40:16.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631246,7.30946123521682,49.01960784313725,1610612763,25,28,2026-01-27T01:40:32Z,2150000,False,5.0,16.0,1,left,V. Williams Jr. running finger roll Layup (4 PTS),[1631246],1610612763.0,MEM,running finger roll,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,1.69,Made,,,,,4.0,,,,,,,,,,,
216,PT09M55.00S,2026-01-27T01:40:32.8Z,2,REGULAR,2pt,Jump Shot,[],201142,74.32654402102497,53.18627450980392,1610612745,25,28,2026-01-27T01:40:39Z,2160000,False,16.0,189.0,1,right,MISS K. Durant 18' pullup Shot,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,18.95,Missed,,,,,,,,,,,,,,,,
217,PT09M52.00S,2026-01-27T01:40:35.8Z,2,REGULAR,rebound,offensive,[],201142,,,1610612745,25,28,2026-01-27T01:40:39Z,2170000,False,,,0,,K. Durant REBOUND (Off:1 Def:5),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,216.0,6.0,5.0,1.0,,,,,,,,,,,,
218,PT09M51.00S,2026-01-27T01:40:37.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201142,84.97043363994744,54.90196078431373,1610612745,27,28,2026-01-27T01:40:45Z,2180000,False,25.0,89.0,1,right,K. Durant 9' fadeaway Jump Shot (6 PTS),[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,9.21,Made,,,,,6.0,,,,,,,,,,,
219,PT09M43.00S,2026-01-27T01:40:44.6Z,2,REGULAR,turnover,bad pass,[],1631246,,,1610612763,27,28,2026-01-27T01:40:48Z,2190000,False,,,0,,V. Williams Jr. bad pass TURNOVER (1 TO),"[1631246, 1641708]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,,,,,,,Thompson,1641708.0
220,PT09M43.00S,2026-01-27T01:40:44.6Z,2,REGULAR,steal,,[],1641708,,,1610612745,27,28,2026-01-27T01:40:46Z,2200000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
221,PT09M37.00S,2026-01-27T01:40:51.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201142,87.20433639947439,49.50980392156863,1610612745,29,28,2026-01-27T01:41:01Z,2210000,False,-2.0,68.0,1,right,K. Durant 6' running finger roll Layup (8 PTS) (A. Thompson 7 AST),"[201142, 1641708]",1610612745.0,HOU,running finger roll,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,6.78,Made,,,,,8.0,A. Thompson,1641708.0,7.0,,,,,,,,
223,PT09M23.00S,2026-01-27T01:41:06.5Z,2,REGULAR,3pt,Jump Shot,[],1628991,32.670827858081466,45.09803921568628,1610612763,29,28,2026-01-27T01:43:26Z,2230000,False,25.0,255.0,1,left,MISS J. Jackson Jr. 25' pullup bank 3PT,[1628991],1610612763.0,MEM,pullup bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,25.58,Missed,,,,,,,,,,,,,,,,
224,PT09M21.00S,2026-01-27T01:41:08.5Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,29,28,2026-01-27T01:43:26Z,2240000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:3),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,,,223.0,3.0,3.0,0.0,,,,,,,,,,,,
225,PT09M12.00S,2026-01-27T01:41:15.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,80.1084099868594,53.431372549019606,1610612745,31,28,2026-01-27T01:41:23Z,2250000,False,17.0,134.0,1,right,R. Sheppard 13' pullup Jump Shot (4 PTS),[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,13.56,Made,,,,,4.0,,,,,,,,,,,
226,PT09M12.00S,2026-01-27T01:41:22.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,31,28,2026-01-27T01:41:22Z,2260000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M12.00S,2026-01-27T01:43:45.3Z,2,REGULAR,substitution,out,[],1627827,,,1610612763,31,28,2026-01-27T01:44:15Z,2270000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M12.00S,2026-01-27T01:43:45.3Z,2,REGULAR,substitution,out,[],1642263,,,1610612763,31,28,2026-01-27T01:44:15Z,2280000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT09M12.00S,2026-01-27T01:43:45.3Z,2,REGULAR,substitution,in,[],1631095,,,1610612763,31,28,2026-01-27T01:44:15Z,2290000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT09M12.00S,2026-01-27T01:43:45.3Z,2,REGULAR,substitution,in,[],1631106,,,1610612763,31,28,2026-01-27T01:44:15Z,2300000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M59.00S,2026-01-27T01:44:28.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642907,14.536793692509855,43.13725490196079,1610612763,31,28,2026-01-27T01:44:35Z,2310000,False,34.0,84.0,1,left,MISS C. Coward 9' driving floating Shot,[1642907],1610612763.0,MEM,driving floating,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Center,,,9.08,Missed,,,,,,,,,,,,,,,,
233,PT08M55.00S,2026-01-27T01:44:32.1Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,31,28,2026-01-27T01:44:35Z,2320000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,232.0,3.0,2.0,1.0,,,,,,,,,,,,
234,PT08M50.00S,2026-01-27T01:44:36.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,27.414586070959263,19.362745098039216,1610612763,31,31,2026-01-27T01:44:41Z,2330000,False,153.0,205.0,1,left,J. Jackson Jr. 25' 3PT  (7 PTS) (V. Williams Jr. 3 AST),"[1628991, 1631246]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,25.61,Made,,,,,7.0,V. Williams Jr.,1631246.0,3.0,,,,,,,,
236,PT08M26.00S,2026-01-27T01:45:01.0Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612745,31,31,2026-01-27T01:45:06Z,2350000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1631246]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Williams Jr.,1631246.0
237,PT08M26.00S,2026-01-27T01:45:01.0Z,2,REGULAR,steal,,[],1631246,,,1610612763,31,31,2026-01-27T01:49:04Z,2360000,False,,,0,,V. Williams Jr. STEAL (1 STL),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
238,PT08M22.00S,2026-01-27T01:45:05.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641713,6.389618922470433,56.86274509803921,1610612763,31,31,2026-01-27T01:45:16Z,2370000,False,-34.0,8.0,1,left,MISS G. Jackson running DUNK,[1641713],1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,3.51,Missed,,,,,,,,,,,,,,,,
239,PT08M20.00S,2026-01-27T01:45:07.1Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,31,31,2026-01-27T01:45:16Z,2380000,False,,,0,,T. Eason REBOUND (Off:1 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,238.0,4.0,3.0,1.0,,,,,,,,,,,,
240,PT08M16.00S,2026-01-27T01:45:10.5Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612745,31,31,2026-01-27T01:45:18Z,2390000,False,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1629723]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,2.0,,,,,,,,,,,,,,,,,Konchar,1629723.0
241,PT08M16.00S,2026-01-27T01:45:10.5Z,2,REGULAR,steal,,[],1629723,,,1610612763,31,31,2026-01-27T01:45:12Z,2400000,False,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
242,PT08M11.00S,2026-01-27T01:45:15.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642907,7.835085413929041,46.568627450980394,1610612763,31,31,2026-01-27T01:45:27Z,2410000,False,17.0,21.0,1,left,MISS C. Coward running Layup - blocked,"[1642907, 201142]",1610612763.0,MEM,running,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,2.72,Missed,,,,,,,,,,,,,Durant,201142.0,,
243,PT08M11.00S,2026-01-27T01:45:15.5Z,2,REGULAR,block,,[],201142,,,1610612763,31,31,2026-01-27T01:45:17Z,2420000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
244,PT08M11.00S,2026-01-27T01:45:15.5Z,2,REGULAR,rebound,offensive,[],1641713,,,1610612763,31,31,2026-01-27T01:45:27Z,2430000,False,,,0,,G. Jackson REBOUND (Off:1 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,,242.0,2.0,1.0,1.0,,,,,,,,,,,,
245,PT08M11.00S,2026-01-27T01:45:19.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641713,6.521024967148489,49.754901960784316,1610612763,31,33,2026-01-27T01:45:32Z,2440000,False,1.0,9.0,1,left,G. Jackson putback Layup (5 PTS),[1641713],1610612763.0,MEM,putback,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,0.89,Made,,,,,5.0,,,,,,,,,,,
246,PT08M11.00S,2026-01-27T01:45:26.0Z,2,REGULAR,foul,personal,['1freethrow'],1631106,,,1610612763,31,33,2026-01-27T01:45:35Z,2450000,False,,,0,,T. Eason shooting personal FOUL (1 PF) (Jackson 1 FT),"[1631106, 1641713]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,203593.0,,,,,,,,,,,,1.0,0.0,Jackson,1641713.0,,,,
248,PT08M11.00S,2026-01-27T01:45:36.4Z,2,REGULAR,substitution,out,[],1641708,,,1610612763,31,33,2026-01-27T01:47:16Z,2470000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M11.00S,2026-01-27T01:45:36.4Z,2,REGULAR,substitution,out,[],203991,,,1610612763,31,33,2026-01-27T01:47:16Z,2480000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT08M11.00S,2026-01-27T01:45:36.4Z,2,REGULAR,substitution,out,[],1642907,,,1610612763,31,33,2026-01-27T01:47:16Z,2490000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT08M11.00S,2026-01-27T01:45:36.4Z,2,REGULAR,substitution,in,[],1629006,,,1610612763,31,33,2026-01-27T01:47:16Z,2500000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT08M11.00S,2026-01-27T01:45:36.4Z,2,REGULAR,substitution,in,[],1630578,,,1610612763,31,33,2026-01-27T01:47:16Z,2510000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT08M11.00S,2026-01-27T01:45:36.4Z,2,REGULAR,substitution,in,[],203484,,,1610612763,31,33,2026-01-27T01:47:16Z,2520000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT08M11.00S,2026-01-27T01:45:52.7Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1641713,,,1610612763,31,34,2026-01-27T01:45:52Z,2530000,False,,,0,,G. Jackson Free Throw 1 of 1 (6 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
255,PT08M01.00S,2026-01-27T01:46:05.8Z,2,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,31,34,2026-01-27T01:49:54Z,2540000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (4 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,203593.0,4.0,,,,,,,,,,,,,,,,,,
256,PT07M53.00S,2026-01-27T01:46:19.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,14.273981603153747,48.529411764705884,1610612763,31,36,2026-01-27T01:46:27Z,2550000,False,7.0,82.0,1,left,J. Jackson Jr. 8' driving floating Jump Shot (9 PTS),[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,8.2,Made,,,,,9.0,,,,,,,,,,,
257,PT07M37.00S,2026-01-27T01:46:34.8Z,2,REGULAR,2pt,Jump Shot,[],201142,79.58278580814718,68.62745098039215,1610612745,33,36,2026-01-27T01:46:44Z,2560000,False,93.0,139.0,1,right,K. Durant 16' pullup Jump Shot (10 PTS) (A. Sengun 2 AST),"[201142, 1630578]",1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,16.76,Made,,,,,10.0,A. Sengun,1630578.0,2.0,,,,,,,,
259,PT07M31.00S,2026-01-27T01:46:43.1Z,2,REGULAR,turnover,out-of-bounds,[],1631246,,,1610612763,33,36,2026-01-27T01:46:50Z,2580000,False,,,0,,V. Williams Jr. bad pass out-of-bounds TURNOVER (2 TO),[1631246],1610612763.0,MEM,bad pass,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Left,1627962.0,2.0,,,,,,,,,,,,,,,,,,
260,PT07M15.00S,2026-01-27T01:47:09.9Z,2,REGULAR,foul,personal,[],1628991,,,1610612745,33,36,2026-01-27T01:47:16Z,2590000,False,,,0,,J. Jackson Jr. personal FOUL (1 PF),"[1628991, 1631106]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,203593.0,,,,,,,,,,,,1.0,0.0,Eason,1631106.0,,,,
262,PT07M05.00S,2026-01-27T01:47:35.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629006,91.40932982917214,5.147058823529411,1610612745,33,36,2026-01-27T01:47:40Z,2610000,False,-224.0,28.0,1,right,MISS J. Okogie 3PT,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,,,22.61,Missed,,,,,,,,,,,,,,,,
263,PT07M00.00S,2026-01-27T01:47:40.1Z,2,REGULAR,rebound,defensive,[],203484,,,1610612763,33,36,2026-01-27T01:47:40Z,2620000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,,,262.0,1.0,1.0,0.0,,,,,,,,,,,,
264,PT06M57.00S,2026-01-27T01:47:42.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631246,28.86005256241787,72.54901960784314,1610612763,33,36,2026-01-27T01:51:24Z,2630000,False,-113.0,219.0,1,left,MISS V. Williams Jr. 24' running pullup 3PT,[1631246],1610612763.0,MEM,running pullup,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,,24.61,Missed,,,,,,,,,,,,,,,,
