actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
161,PT00M01.90S,2025-11-22T03:09:31.8Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,12,25,2025-11-22T03:12:32Z,1593750,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,160.0,2.0,1.0,1.0,,,,,,,,
162,PT00M01.80S,2025-11-22T03:09:34.5Z,1,REGULAR,2pt,Layup,['2ndchance'],1630578,86.22289750328515,22.449448529411764,1610612745,12,25,2025-11-22T03:12:57Z,1595000,False,-138.0,77.0,1,right,MISS A. Sengun 15' tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,15.79,Missed,,,,,,,,,,,,,,,,,,
163,PT00M01.80S,2025-11-22T03:09:34.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,12,25,2025-11-22T03:12:57Z,1597500,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,162.0,,,,,,,,,,,
164,PT00M01.70S,2025-11-22T03:09:38.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612745,12,25,2025-11-22T03:09:48Z,1640000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,0-8 Center,,,,203592.0,,,,,,,,,,,,,,,,
165,PT00M01.00S,2025-11-22T03:09:55.0Z,1,REGULAR,heave,,['fromturnover'],0,,,1610612743,12,25,2025-11-22T03:50:55Z,1650000,False,,,0,,DEN Heave,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,52.2,,,,,,,,,,,,,,,,,,,
166,PT00M01.00S,2025-11-22T03:09:55.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,12,25,2025-11-22T03:50:55Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,165.0,,,,,,,,,,,
167,PT00M00.00S,2025-11-22T03:10:13.9Z,1,REGULAR,period,end,[],0,,,1610612743,12,25,2025-11-22T03:10:13Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-11-22T03:12:39.5Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612743,12,25,2025-11-22T03:13:26Z,1680000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-11-22T03:12:39.5Z,2,REGULAR,substitution,out,['startperiod'],1629006,,,1610612743,12,25,2025-11-22T03:13:26Z,1690000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-11-22T03:12:39.5Z,2,REGULAR,substitution,out,['startperiod'],1631212,,,1610612743,12,25,2025-11-22T03:13:26Z,1700000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-11-22T03:12:39.5Z,2,REGULAR,substitution,out,['startperiod'],203501,,,1610612743,12,25,2025-11-22T03:13:26Z,1710000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-11-22T03:12:39.5Z,2,REGULAR,substitution,out,['startperiod'],203999,,,1610612743,12,25,2025-11-22T03:13:26Z,1720000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-11-22T03:12:39.5Z,2,REGULAR,substitution,in,['startperiod'],1628988,,,1610612743,12,25,2025-11-22T03:13:26Z,1730000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-11-22T03:12:39.5Z,2,REGULAR,substitution,in,['startperiod'],203500,,,1610612743,12,25,2025-11-22T03:13:26Z,1740000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-11-22T03:12:39.5Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612743,12,25,2025-11-22T03:13:26Z,1750000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-11-22T03:12:39.5Z,2,REGULAR,substitution,in,['startperiod'],1629661,,,1610612743,12,25,2025-11-22T03:13:26Z,1760000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-11-22T03:12:39.5Z,2,REGULAR,substitution,in,['startperiod'],1627750,,,1610612743,12,25,2025-11-22T03:13:26Z,1770000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-11-22T03:13:35.1Z,2,REGULAR,period,start,[],0,,,1610612745,12,25,2025-11-22T03:13:35Z,1780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M46.00S,2025-11-22T03:13:48.6Z,2,REGULAR,3pt,Jump Shot,[],1642263,72.09264126149803,21.813725490196077,1610612745,12,25,2025-11-22T03:13:58Z,1790000,False,-141.0,210.0,1,right,MISS R. Sheppard 25' pullup 3PT,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
182,PT11M44.00S,2025-11-22T03:13:50.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,12,25,2025-11-22T03:13:55Z,1800000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,181.0,,,,,,,,,,,
183,PT11M44.00S,2025-11-22T03:13:56.0Z,2,REGULAR,foul,personal,[],1642461,,,1610612745,12,25,2025-11-22T03:14:12Z,1810000,False,,,0,,S. Jones loose ball personal FOUL (1 PF),"[1642461, 1630578]",1610612743.0,DEN,loose ball,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,202037.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,,,
185,PT11M39.00S,2025-11-22T03:14:19.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642263,67.09921156373193,42.8921568627451,1610612745,15,25,2025-11-22T03:14:23Z,1830000,False,-36.0,257.0,1,right,R. Sheppard 25' 3PT pullup (5 PTS),[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,25.92,Made,5.0,,,,,,,,,,,,,,,,,
186,PT11M19.00S,2025-11-22T03:14:39.0Z,2,REGULAR,3pt,Jump Shot,[],1627750,27.94021024967148,77.69607843137256,1610612743,15,25,2025-11-22T03:22:59Z,1840000,False,-138.0,210.0,1,left,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
187,PT11M18.00S,2025-11-22T03:14:40.0Z,2,REGULAR,rebound,offensive,[],1629661,,,1610612743,15,25,2025-11-22T03:22:59Z,1850000,False,,,0,,C. Johnson REBOUND (Off:1 Def:0),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,186.0,1.0,0.0,1.0,,,,,,,,
188,PT11M14.00S,2025-11-22T03:14:44.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629661,21.23850197109067,19.11764705882353,1610612743,15,25,2025-11-22T03:14:48Z,1860000,False,154.0,147.0,1,left,MISS C. Johnson 21' pullup Shot,[1629661],1610612743.0,DEN,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right Center,21.33,Missed,,,,,,,,,,,,,,,,,,
189,PT11M12.00S,2025-11-22T03:14:46.3Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,15,25,2025-11-22T03:14:46Z,1870000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right Center,,,,,,,,,188.0,3.0,2.0,1.0,,,,,,,,
190,PT11M06.00S,2025-11-22T03:14:55.9Z,2,REGULAR,foul,personal,['1freethrow'],1642461,,,1610612745,15,25,2025-11-22T03:15:55Z,1880000,False,,,0,,S. Jones shooting personal FOUL (2 PF) (Sengun 1 FT),"[1642461, 1630578]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,203592.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,,,,
192,PT11M06.00S,2025-11-22T03:15:26.8Z,2,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,16,25,2025-11-22T03:15:26Z,1900000,False,,,0,,A. Sengun Free Throw 1 of 1 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
262,PT11M06.00S,2025-11-22T03:15:47.4Z,2,REGULAR,turnover,LaneViolation,[],203500,,,1610612745,16,25,2025-11-22T03:29:22Z,1905000,False,,,0,,S. Adams LaneViolation TURNOVER (1 TO),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,,
193,PT10M53.00S,2025-11-22T03:16:08.1Z,2,REGULAR,3pt,Jump Shot,[],1629661,24.26084099868594,15.196078431372548,1610612743,16,25,2025-11-22T03:16:13Z,1910000,False,174.0,176.0,1,left,MISS C. Johnson 24' 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
194,PT10M51.00S,2025-11-22T03:16:10.1Z,2,REGULAR,rebound,offensive,[],1642461,,,1610612743,16,25,2025-11-22T03:16:13Z,1920000,False,,,0,,S. Jones REBOUND (Off:2 Def:0),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,193.0,2.0,0.0,2.0,,,,,,,,
195,PT10M35.00S,2025-11-22T03:16:24.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628971,14.273981603153747,38.72549019607843,1610612743,16,25,2025-11-22T03:25:23Z,1930000,False,56.0,82.0,1,left,MISS B. Brown 9' Hook,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Right,9.93,Missed,,,,,,,,,,,,,,,,,,
196,PT10M34.00S,2025-11-22T03:16:25.6Z,2,REGULAR,rebound,offensive,[],1629661,,,1610612743,16,25,2025-11-22T03:16:29Z,1940000,False,,,0,,C. Johnson REBOUND (Off:2 Def:0),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,195.0,2.0,0.0,2.0,,,,,,,,
197,PT10M33.00S,2025-11-22T03:16:27.4Z,2,REGULAR,turnover,bad pass,[],1629661,,,1610612743,16,25,2025-11-22T03:16:32Z,1950000,False,,,0,,C. Johnson bad pass TURNOVER (1 TO),"[1629661, 1642263]",1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Sheppard,1642263.0,,
198,PT10M33.00S,2025-11-22T03:16:27.4Z,2,REGULAR,steal,,[],1642263,,,1610612745,16,25,2025-11-22T03:16:28Z,1960000,False,,,0,,R. Sheppard STEAL (1 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
199,PT10M13.00S,2025-11-22T03:16:47.6Z,2,REGULAR,turnover,bad pass,[],1641708,,,1610612745,16,25,2025-11-22T03:16:52Z,1970000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641708, 1628971]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Brown,1628971.0,,
200,PT10M13.00S,2025-11-22T03:16:47.6Z,2,REGULAR,steal,,[],1628971,,,1610612743,16,25,2025-11-22T03:16:49Z,1980000,False,,,0,,B. Brown STEAL (2 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
201,PT10M01.00S,2025-11-22T03:16:59.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629661,5.732588699080158,8.333333333333332,1610612743,16,25,2025-11-22T03:17:04Z,1990000,False,208.0,1.0,1,left,MISS C. Johnson 20' Jump Shot,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right,20.83,Missed,,,,,,,,,,,,,,,,,,
202,PT09M58.00S,2025-11-22T03:17:02.1Z,2,REGULAR,rebound,defensive,[],203500,,,1610612745,16,25,2025-11-22T03:17:04Z,2000000,False,,,0,,S. Adams REBOUND (Off:2 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Right,,,,,,,,,201.0,3.0,1.0,2.0,,,,,,,,
203,PT09M54.00S,2025-11-22T03:17:05.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628988,72.88107752956637,14.215686274509803,1610612745,16,25,2025-11-22T03:26:21Z,2010000,False,-179.0,202.0,1,right,MISS A. Holiday 27' running 3PT,[1628988],1610612745.0,HOU,running,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,27.01,Missed,,,,,,,,,,,,,,,,,,
204,PT09M51.00S,2025-11-22T03:17:08.7Z,2,REGULAR,rebound,offensive,[],203500,,,1610612745,16,25,2025-11-22T03:17:19Z,2020000,False,,,0,,S. Adams REBOUND (Off:3 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,203.0,4.0,1.0,3.0,,,,,,,,
205,PT09M43.00S,2025-11-22T03:17:17.6Z,2,REGULAR,turnover,bad pass,[],1630578,,,1610612745,16,25,2025-11-22T03:17:22Z,2030000,False,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 1628971]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Brown,1628971.0,,
206,PT09M43.00S,2025-11-22T03:17:17.6Z,2,REGULAR,steal,,[],1628971,,,1610612743,16,25,2025-11-22T03:17:19Z,2040000,False,,,0,,B. Brown STEAL (3 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
207,PT09M39.00S,2025-11-22T03:17:22.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627750,7.178055190538765,51.470588235294116,1610612743,16,27,2025-11-22T03:17:30Z,2050000,False,-7.0,15.0,1,left,J. Murray running alley-oop Layup (7 PTS) (B. Brown 2 AST),"[1627750, 1628971]",1610612743.0,DEN,running alley-oop,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.67,Made,7.0,,,,,,,,,,B. Brown,1628971.0,2.0,,,,,
209,PT09M21.00S,2025-11-22T03:17:39.3Z,2,REGULAR,3pt,Jump Shot,[],1642263,70.12155059132719,73.52941176470588,1610612745,16,27,2025-11-22T03:17:43Z,2070000,False,118.0,228.0,1,right,MISS R. Sheppard 25' pullup 3PT,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
210,PT09M21.00S,2025-11-22T03:17:39.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,16,27,2025-11-22T03:17:43Z,2080000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,209.0,,,,,,,,,,,
212,PT09M01.00S,2025-11-22T03:18:07.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.783837056504599,50.73529411764706,1610612743,16,29,2025-11-22T03:18:13Z,2100000,False,-4.0,11.0,1,left,J. Valančiūnas Layup (4 PTS) (B. Brown 3 AST),"[202685, 1628971]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,1.19,Made,4.0,,,,,,,,,,B. Brown,1628971.0,3.0,,,,,
214,PT08M46.00S,2025-11-22T03:18:23.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,84.83902759526939,50.245098039215684,1610612745,18,29,2025-11-22T03:44:10Z,2120000,False,1.0,90.0,1,right,A. Sengun 9' driving Hook (5 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,9.0,Made,5.0,,,,,,,,,,,,,,,,,
215,PT08M31.00S,2025-11-22T03:18:38.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,7.178055190538765,50.98039215686274,1610612743,18,31,2025-11-22T03:18:42Z,2130000,False,-5.0,15.0,1,left,B. Brown driving Layup (4 PTS),[1628971],1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.58,Made,4.0,,,,,,,,,,,,,,,,,
216,PT08M17.00S,2025-11-22T03:18:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642263,90.3580814717477,57.59803921568627,1610612745,20,31,2025-11-22T03:18:57Z,2140000,False,38.0,38.0,1,right,R. Sheppard driving Layup (7 PTS),[1642263],1610612745.0,HOU,driving,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,5.38,Made,7.0,,,,,,,,,,,,,,,,,
217,PT08M01.00S,2025-11-22T03:19:10.8Z,2,REGULAR,foul,offensive,[],1627750,,,1610612743,20,31,2025-11-22T03:19:19Z,2150000,False,,,0,,J. Murray charge offensive FOUL (2 PF),"[1627750, 1630578]",1610612743.0,DEN,charge,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,203592.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,,,,
219,PT08M01.00S,2025-11-22T03:19:10.8Z,2,REGULAR,turnover,offensive foul,[],1627750,,,1610612743,20,31,2025-11-22T03:19:10Z,2170000,False,,,0,,J. Murray offensive foul TURNOVER (1 TO),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,203592.0,,,,,,,,,,,,1.0,,,,
220,PT07M49.00S,2025-11-22T03:19:41.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641708,89.30683311432325,38.48039215686275,1610612745,20,31,2025-11-22T05:11:07Z,2180000,False,-58.0,48.0,1,right,MISS A. Thompson 7' pullup bank Shot,[1641708],1610612745.0,HOU,pullup bank,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,,,,,,,,,,,,,,,,,,
221,PT07M45.00S,2025-11-22T03:19:45.7Z,2,REGULAR,rebound,offensive,[],203500,,,1610612745,20,31,2025-11-22T03:19:49Z,2190000,False,,,0,,S. Adams REBOUND (Off:4 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,220.0,5.0,1.0,4.0,,,,,,,,
222,PT07M45.00S,2025-11-22T03:19:44.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203500,94.40999984741211,50.0,1610612745,22,31,2025-11-22T03:19:44Z,2200000,False,0.0,0.0,1,right,S. Adams tip Layup (2 PTS),[203500],1610612745.0,HOU,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
223,PT07M29.00S,2025-11-22T03:20:01.8Z,2,REGULAR,turnover,lost ball,[],1627750,,,1610612743,22,31,2025-11-22T03:20:06Z,2210000,False,,,0,,J. Murray lost ball TURNOVER (2 TO),"[1627750, 1630578]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Sengun,1630578.0,,
224,PT07M29.00S,2025-11-22T03:20:01.8Z,2,REGULAR,steal,,[],1630578,,,1610612745,22,31,2025-11-22T04:00:20Z,2220000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
225,PT07M28.00S,2025-11-22T03:20:04.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642263,91.93495400788436,51.225490196078425,1610612745,24,31,2025-11-22T03:20:11Z,2230000,False,6.0,23.0,1,right,R. Sheppard running DUNK (9 PTS) (A. Sengun 2 AST),"[1642263, 1630578]",1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,2.41,Made,9.0,,,,,,,,,,A. Sengun,1630578.0,2.0,,,,,
227,PT07M28.00S,2025-11-22T03:20:10.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,24,31,2025-11-22T03:20:10Z,2250000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M28.00S,2025-11-22T03:22:58.1Z,2,REGULAR,substitution,out,[],1630578,,,1610612743,24,31,2025-11-22T03:23:31Z,2260000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M28.00S,2025-11-22T03:22:58.1Z,2,REGULAR,substitution,in,[],1631095,,,1610612743,24,31,2025-11-22T03:23:31Z,2270000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M08.00S,2025-11-22T03:24:03.3Z,2,REGULAR,turnover,out-of-bounds,[],202685,,,1610612743,24,31,2025-11-22T03:24:10Z,2280000,False,,,0,,J. Valančiūnas bad pass out-of-bounds TURNOVER (1 TO),[202685],1610612743.0,DEN,bad pass,,,Valančiūnas,J. Valančiūnas,,,,,Right Corner 3,24+ Right,,,,2004.0,,,,,,,,,,,,1.0,,,,
231,PT06M55.00S,2025-11-22T03:24:28.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642263,80.3712220762155,49.01960784313725,1610612745,26,31,2025-11-22T03:24:32Z,2290000,False,-5.0,132.0,1,right,R. Sheppard 13' pullup Jump Shot (11 PTS),[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,13.21,Made,11.0,,,,,,,,,,,,,,,,,
232,PT06M32.00S,2025-11-22T03:24:50.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.258212877792378,49.26470588235294,1610612743,26,33,2025-11-22T03:24:55Z,2300000,False,4.0,6.0,1,left,J. Valančiūnas Layup (6 PTS) (J. Murray 2 AST),"[202685, 1627750]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,0.73,Made,6.0,,,,,,,,,,J. Murray,1627750.0,2.0,,,,,
234,PT06M07.00S,2025-11-22T03:25:15.8Z,2,REGULAR,2pt,Jump Shot,[],1642263,90.62089356110381,77.45098039215686,1610612745,26,33,2025-11-22T03:25:20Z,2320000,False,137.0,36.0,1,right,MISS R. Sheppard 14' pullup Shot,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,14.19,Missed,,,,,,,,,,,,,,,,,,
235,PT06M05.00S,2025-11-22T03:25:17.8Z,2,REGULAR,rebound,defensive,[],1642461,,,1610612743,26,33,2025-11-22T03:25:20Z,2330000,False,,,0,,S. Jones REBOUND (Off:2 Def:1),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,234.0,3.0,1.0,2.0,,,,,,,,
236,PT06M00.00S,2025-11-22T03:25:22.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,7.178055190538765,50.98039215686274,1610612743,26,35,2025-11-22T03:25:30Z,2340000,False,-5.0,15.0,1,left,B. Brown running Layup (6 PTS) (J. Murray 3 AST),"[1628971, 1627750]",1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.58,Made,6.0,,,,,,,,,,J. Murray,1627750.0,3.0,,,,,
238,PT05M44.00S,2025-11-22T03:25:38.8Z,2,REGULAR,3pt,Jump Shot,[],1628988,92.46057818659659,4.411764705882353,1610612745,26,35,2025-11-22T03:25:45Z,2360000,False,-228.0,18.0,1,right,MISS A. Holiday 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,22.86,Missed,,,,,,,,,,,,,,,,,,
239,PT05M44.00S,2025-11-22T03:25:38.8Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612743,26,35,2025-11-22T03:25:45Z,2370000,False,,,0,,C. Johnson REBOUND (Off:2 Def:1),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,,,238.0,3.0,1.0,2.0,,,,,,,,
240,PT05M38.00S,2025-11-22T03:25:44.5Z,2,REGULAR,3pt,Jump Shot,[],1628971,16.507884362680684,4.901960784313726,1610612743,26,35,2025-11-22T03:25:53Z,2380000,False,225.0,103.0,1,left,MISS B. Brown 24' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,,
241,PT05M37.00S,2025-11-22T03:25:45.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,26,35,2025-11-22T03:25:53Z,2390000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,240.0,,,,,,,,,,,
