actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
174,PT12M00.00S,2025-11-15T01:39:51.5Z,2,REGULAR,substitution,in,['startperiod'],1631321,,,1610612745,41,32,2025-11-15T01:40:08Z,1730000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-11-15T01:39:51.5Z,2,REGULAR,substitution,in,['startperiod'],1642270,,,1610612745,41,32,2025-11-15T01:40:08Z,1740000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-11-15T01:39:51.5Z,2,REGULAR,substitution,in,['startperiod'],1641739,,,1610612745,41,32,2025-11-15T01:40:08Z,1750000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-11-15T01:40:13.0Z,2,REGULAR,period,start,[],0,,,1610612757,41,32,2025-11-15T01:40:13Z,1770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M52.00S,2025-11-15T01:40:20.0Z,2,REGULAR,3pt,Jump Shot,[],201950,31.882391590013142,58.333333333333336,1610612757,41,32,2025-11-15T01:41:25Z,1780000,False,-42.0,247.0,1,left,MISS J. Holiday 25' pullup 3PT,[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,25.07,Missed,,,,,,,,,,,,,,,,,,
180,PT11M51.00S,2025-11-15T01:40:21.0Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,41,32,2025-11-15T01:40:29Z,1790000,False,,,0,,D. Clingan REBOUND (Off:2 Def:0),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,179.0,2.0,0.0,2.0,,,,,,,,,,,,,
195,PT11M46.00S,2025-11-15T01:40:28.4Z,2,REGULAR,turnover,bad pass,[],1642270,,,1610612757,41,32,2025-11-15T01:43:56Z,1795000,False,,,0,,D. Clingan bad pass TURNOVER (1 TO),"[1642270, 1631106]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,,,,,,Eason,1631106.0
196,PT11M46.00S,2025-11-15T01:40:28.4Z,2,REGULAR,steal,,[],1631106,,,1610612745,41,32,2025-11-15T01:43:20Z,1797500,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
182,PT11M32.00S,2025-11-15T01:40:57.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642263,72.22404730617609,16.176470588235293,1610612745,41,32,2025-11-15T01:41:13Z,1810000,False,-169.0,209.0,1,right,MISS R. Sheppard 26' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,26.85,Missed,,,,,,,,,,,,,,,,,,
183,PT11M31.00S,2025-11-15T01:40:58.1Z,2,REGULAR,rebound,defensive,[],1631200,,,1610612757,41,32,2025-11-15T01:41:13Z,1820000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,182.0,1.0,1.0,0.0,,,,,,,,,,,,,
184,PT11M17.00S,2025-11-15T01:41:07.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,6.783837056504599,56.127450980392155,1610612757,41,34,2025-11-15T01:41:17Z,1830000,False,-31.0,11.0,1,left,K. Murray driving Layup (2 PTS),[1631200],1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.26,Made,2.0,,,,,,,,,,,,,,,,,
185,PT10M58.00S,2025-11-15T01:41:27.4Z,2,REGULAR,3pt,Jump Shot,[],1641708,69.07030223390277,29.411764705882355,1610612745,41,34,2025-11-15T01:45:52Z,1840000,False,-103.0,238.0,1,right,MISS A. Thompson 25' 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
186,PT10M57.00S,2025-11-15T01:41:28.4Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,41,34,2025-11-15T01:45:04Z,1850000,False,,,0,,D. Clingan REBOUND (Off:2 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,185.0,3.0,1.0,2.0,,,,,,,,,,,,,
187,PT10M49.00S,2025-11-15T01:41:36.3Z,2,REGULAR,3pt,Jump Shot,[],201950,27.414586070959263,76.22549019607843,1610612757,41,34,2025-11-15T01:41:48Z,1860000,False,-131.0,205.0,1,left,MISS J. Holiday 24' pullup 3PT,[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,24.35,Missed,,,,,,,,,,,,,,,,,,
188,PT10M47.00S,2025-11-15T01:41:38.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,41,34,2025-11-15T01:41:49Z,1870000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,187.0,,,,,,,,,,,,,,,,
190,PT10M32.00S,2025-11-15T01:42:03.3Z,2,REGULAR,3pt,Jump Shot,[],1631106,69.72733245729303,76.7156862745098,1610612745,41,34,2025-11-15T01:42:13Z,1890000,False,134.0,232.0,1,right,MISS T. Eason 26' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,26.78,Missed,,,,,,,,,,,,,,,,,,
191,PT10M31.00S,2025-11-15T01:42:04.3Z,2,REGULAR,rebound,defensive,[],1631321,,,1610612757,41,34,2025-11-15T01:42:13Z,1900000,False,,,0,,S. Cissoko REBOUND (Off:0 Def:1),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,,,,190.0,1.0,1.0,0.0,,,,,,,,,,,,,
192,PT10M20.00S,2025-11-15T01:42:14.4Z,2,REGULAR,3pt,Jump Shot,[],1642270,28.86005256241787,24.509803921568626,1610612757,41,34,2025-11-15T01:42:26Z,1910000,False,127.0,219.0,1,left,MISS D. Clingan 25' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
193,PT10M19.00S,2025-11-15T01:42:15.4Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,41,34,2025-11-15T01:42:26Z,1920000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,192.0,2.0,1.0,1.0,,,,,,,,,,,,,
194,PT10M09.00S,2025-11-15T01:42:32.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,41,34,2025-11-15T01:42:32Z,1930000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M59.00S,2025-11-15T01:45:41.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,91.14651773981603,60.29411764705882,1610612745,41,34,2025-11-15T01:45:48Z,1940000,False,51.0,31.0,1,right,MISS A. Thompson 6' driving finger roll Layup,[1641708],1610612745.0,HOU,driving finger roll,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
199,PT09M59.00S,2025-11-15T01:45:41.6Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,41,34,2025-11-15T01:45:48Z,1950000,False,,,0,,D. Clingan REBOUND (Off:2 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,198.0,4.0,2.0,2.0,,,,,,,,,,,,,
200,PT09M44.00S,2025-11-15T01:45:56.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,10.200394218134035,50.98039215686274,1610612757,41,34,2025-11-15T01:46:02Z,1960000,False,-5.0,43.0,1,left,MISS K. Murray driving finger roll Layup,[1631200],1610612757.0,POR,driving finger roll,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,4.37,Missed,,,,,,,,,,,,,,,,,,
201,PT09M44.00S,2025-11-15T01:45:56.2Z,2,REGULAR,rebound,defensive,[],203991,,,1610612745,41,34,2025-11-15T01:46:02Z,1970000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,200.0,1.0,1.0,0.0,,,,,,,,,,,,,
202,PT09M38.00S,2025-11-15T01:46:02.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631106,80.76544021024968,94.85294117647058,1610612745,41,34,2025-11-15T01:46:14Z,1980000,False,224.0,128.0,1,right,MISS T. Eason 25' running 3PT,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
203,PT09M36.00S,2025-11-15T01:46:04.9Z,2,REGULAR,rebound,offensive,[],203991,,,1610612745,41,34,2025-11-15T01:46:14Z,1990000,False,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,202.0,2.0,1.0,1.0,,,,,,,,,,,,,
205,PT09M29.00S,2025-11-15T01:46:26.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642263,93.24901445466492,4.411764705882353,1610612745,41,34,2025-11-15T01:46:34Z,2010000,False,-228.0,11.0,1,right,MISS R. Sheppard 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
206,PT09M28.00S,2025-11-15T01:46:27.6Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,41,34,2025-11-15T01:46:34Z,2020000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,,205.0,1.0,1.0,0.0,,,,,,,,,,,,,
207,PT09M14.00S,2025-11-15T01:46:40.8Z,2,REGULAR,3pt,Jump Shot,[],1631200,7.5722733245729295,97.30392156862744,1610612757,41,37,2025-11-15T01:46:45Z,2030000,False,-237.0,19.0,1,left,K. Murray 3PT  (5 PTS) (J. Holiday 3 AST),"[1631200, 201950]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.72,Made,5.0,,,,,,,,,,,J. Holiday,201950.0,3.0,,,,
209,PT08M58.00S,2025-11-15T01:46:56.6Z,2,REGULAR,3pt,Jump Shot,[],1642263,63.55124835742444,50.49019607843137,1610612745,44,37,2025-11-15T01:47:01Z,2050000,False,2.0,290.0,1,right,R. Sheppard 29' 3PT  (6 PTS) (A. Sengun 2 AST),"[1642263, 1630578]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,29.01,Made,6.0,,,,,,,,,,,A. Sengun,1630578.0,2.0,,,,
212,PT08M43.00S,2025-11-15T01:47:16.0Z,2,REGULAR,substitution,out,[],1641708,,,1610612757,44,37,2025-11-15T01:47:30Z,2080000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M43.00S,2025-11-15T01:47:16.0Z,2,REGULAR,substitution,out,[],1631321,,,1610612757,44,37,2025-11-15T01:47:30Z,2090000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M43.00S,2025-11-15T01:47:16.0Z,2,REGULAR,substitution,in,[],1631095,,,1610612757,44,37,2025-11-15T01:47:30Z,2100000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M43.00S,2025-11-15T01:47:16.0Z,2,REGULAR,substitution,in,[],1631101,,,1610612757,44,37,2025-11-15T01:47:30Z,2110000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M33.00S,2025-11-15T01:47:49.3Z,2,REGULAR,3pt,Jump Shot,[],201950,27.414586070959263,21.813725490196077,1610612757,44,40,2025-11-15T01:47:53Z,2120000,False,141.0,205.0,1,left,J. Holiday 24' 3PT  (10 PTS) (S. Sharpe 2 AST),"[201950, 1631101]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,24.89,Made,10.0,,,,,,,,,,,S. Sharpe,1631101.0,2.0,,,,
218,PT08M10.00S,2025-11-15T01:48:12.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,87.07293035479631,49.50980392156863,1610612745,44,40,2025-11-15T01:48:24Z,2140000,False,-2.0,69.0,1,right,MISS T. Eason 6' driving Layup,[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,,,,,,,,,,,,,,,,,,
219,PT08M10.00S,2025-11-15T01:48:12.5Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,44,40,2025-11-15T01:48:24Z,2150000,False,,,0,,T. Eason REBOUND (Off:2 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,218.0,3.0,1.0,2.0,,,,,,,,,,,,,
220,PT08M07.00S,2025-11-15T01:48:16.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,94.40999984741211,50.0,1610612745,44,40,2025-11-15T01:48:16Z,2160000,False,0.0,0.0,1,right,MISS T. Eason tip Layup,[1631106],1610612745.0,HOU,tip,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
221,PT08M06.00S,2025-11-15T01:48:16.8Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,44,40,2025-11-15T01:48:16Z,2170000,False,,,0,,T. Eason REBOUND (Off:3 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,,220.0,4.0,1.0,3.0,,,,,,,,,,,,,
222,PT08M03.00S,2025-11-15T01:48:20.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631106,92.19776609724047,5.88235294117647,1610612745,44,40,2025-11-15T01:48:32Z,2180000,False,-221.0,21.0,1,right,MISS T. Eason 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,22.16,Missed,,,,,,,,,,,,,,,,,,
223,PT08M03.00S,2025-11-15T01:48:20.2Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,44,40,2025-11-15T01:52:11Z,2190000,False,,,0,,T. Camara REBOUND (Off:0 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,,
224,PT08M03.00S,2025-11-15T01:48:28.7Z,2,REGULAR,foul,personal,[],1631106,,,1610612757,44,40,2025-11-15T01:52:17Z,2200000,False,,,0,,T. Eason personal FOUL (2 PF),"[1631106, 1641739]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,1146.0,2.0,0.0,Camara,1641739.0,,,,,,,,
226,PT07M50.00S,2025-11-15T01:48:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,6.258212877792378,45.83333333333333,1610612757,44,40,2025-11-15T01:48:53Z,2220000,False,21.0,6.0,1,left,MISS T. Camara driving Layup,[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
227,PT07M49.00S,2025-11-15T01:48:46.3Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,44,40,2025-11-15T01:48:53Z,2230000,False,,,0,,D. Clingan REBOUND (Off:3 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,226.0,5.0,2.0,3.0,,,,,,,,,,,,,
228,PT07M49.00S,2025-11-15T01:48:47.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642270,5.590000152587891,50.0,1610612757,44,42,2025-11-15T01:48:59Z,2240000,False,0.0,0.0,1,left,D. Clingan tip Layup (7 PTS),[1642270],1610612757.0,POR,tip,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
229,PT07M34.00S,2025-11-15T01:49:00.6Z,2,REGULAR,3pt,Jump Shot,[],1631095,73.80091984231275,85.5392156862745,1610612745,44,42,2025-11-15T01:49:07Z,2250000,False,178.0,194.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
230,PT07M33.00S,2025-11-15T01:49:01.6Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,44,42,2025-11-15T01:49:07Z,2260000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,229.0,4.0,4.0,0.0,,,,,,,,,,,,,
231,PT07M26.00S,2025-11-15T01:49:08.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631101,6.915243101182654,54.166666666666664,1610612757,44,42,2025-11-15T01:50:56Z,2270000,False,-21.0,13.0,1,left,MISS S. Sharpe running finger roll Layup,[1631101],1610612757.0,POR,running finger roll,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
232,PT07M26.00S,2025-11-15T01:49:08.4Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,44,42,2025-11-15T01:49:19Z,2280000,False,,,0,,T. Eason REBOUND (Off:3 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,231.0,5.0,2.0,3.0,,,,,,,,,,,,,
233,PT07M19.00S,2025-11-15T01:49:15.3Z,2,REGULAR,turnover,lost ball,[],1631106,,,1610612745,44,42,2025-11-15T01:49:21Z,2290000,False,,,0,,T. Eason lost ball TURNOVER (1 TO),"[1631106, 201950]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1.0,,,,,,Holiday,201950.0
234,PT07M19.00S,2025-11-15T01:49:15.3Z,2,REGULAR,steal,,[],201950,,,1610612757,44,42,2025-11-15T01:49:18Z,2300000,False,,,0,,J. Holiday STEAL (2 STL),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
235,PT07M09.00S,2025-11-15T01:49:25.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631200,27.414586070959263,83.08823529411765,1610612757,44,42,2025-11-15T01:49:33Z,2310000,False,-165.0,205.0,1,left,MISS K. Murray 26' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
236,PT07M08.00S,2025-11-15T01:49:26.7Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,44,42,2025-11-15T01:49:33Z,2320000,False,,,0,,D. Clingan REBOUND (Off:4 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,235.0,6.0,2.0,4.0,,,,,,,,,,,,,
237,PT06M58.00S,2025-11-15T01:49:36.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201950,33.327858081471746,77.45098039215686,1610612757,44,45,2025-11-15T01:49:42Z,2330000,False,-137.0,261.0,1,left,J. Holiday 29' 3PT step back (13 PTS),[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,29.47,Made,13.0,,,,,,,,,,,,,,,,,
238,PT06M50.00S,2025-11-15T01:49:51.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,44,45,2025-11-15T01:49:51Z,2340000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M50.00S,2025-11-15T01:52:11.8Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,44,45,2025-11-15T01:52:37Z,2350000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M50.00S,2025-11-15T01:52:11.8Z,2,REGULAR,substitution,out,[],203991,,,1610612745,44,45,2025-11-15T01:52:37Z,2360000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M50.00S,2025-11-15T01:52:11.8Z,2,REGULAR,substitution,out,[],1631200,,,1610612745,44,45,2025-11-15T01:52:37Z,2370000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M50.00S,2025-11-15T01:52:11.8Z,2,REGULAR,substitution,in,[],1629006,,,1610612745,44,45,2025-11-15T01:52:37Z,2380000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M50.00S,2025-11-15T01:52:11.8Z,2,REGULAR,substitution,in,[],201142,,,1610612745,44,45,2025-11-15T01:52:37Z,2390000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M50.00S,2025-11-15T01:52:11.8Z,2,REGULAR,substitution,in,[],203924,,,1610612745,44,45,2025-11-15T01:52:37Z,2400000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M37.00S,2025-11-15T01:53:04.8Z,2,REGULAR,2pt,Jump Shot,[],201142,76.95466491458606,48.529411764705884,1610612745,46,45,2025-11-15T01:53:09Z,2410000,False,-7.0,164.0,1,right,K. Durant 16' Jump Shot (18 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,16.43,Made,18.0,,,,,,,,,,,,,,,,,
246,PT06M26.00S,2025-11-15T01:53:16.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,11.12023653088042,63.48039215686274,1610612757,46,45,2025-11-15T01:54:50Z,2420000,False,-67.0,52.0,1,left,MISS J. Grant 8' driving floating bank Shot,[203924],1610612757.0,POR,driving floating bank,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Left,8.51,Missed,,,,,,,,,,,,,,,,,,
247,PT06M26.00S,2025-11-15T01:53:16.6Z,2,REGULAR,rebound,offensive,[],203924,,,1610612757,46,45,2025-11-15T01:53:27Z,2430000,False,,,0,,J. Grant REBOUND (Off:1 Def:0),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Left,,,,246.0,1.0,0.0,1.0,,,,,,,,,,,,,
248,PT06M24.00S,2025-11-15T01:53:19.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203924,6.521024967148489,54.90196078431373,1610612757,46,47,2025-11-15T01:53:38Z,2440000,False,-25.0,9.0,1,left,J. Grant putback Layup (2 PTS),[203924],1610612757.0,POR,putback,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.6,Made,2.0,,,,,,,,,,,,,,,,,
249,PT06M05.00S,2025-11-15T01:53:36.2Z,2,REGULAR,3pt,Jump Shot,[],1631095,77.7431011826544,10.784313725490197,1610612745,49,47,2025-11-15T01:53:40Z,2450000,False,-196.0,157.0,1,right,J. Smith Jr. 25' 3PT  (8 PTS) (R. Sheppard 3 AST),"[1631095, 1642263]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.1,Made,8.0,,,,,,,,,,,R. Sheppard,1642263.0,3.0,,,,
251,PT05M44.00S,2025-11-15T01:53:57.7Z,2,REGULAR,3pt,Jump Shot,[],1641739,32.276609724047304,43.13725490196079,1610612757,49,50,2025-11-15T01:56:22Z,2470000,False,34.0,251.0,1,left,T. Camara 25' 3PT  (11 PTS) (J. Holiday 4 AST),"[1641739, 201950]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,25.32,Made,11.0,,,,,,,,,,,J. Holiday,201950.0,4.0,,,,
253,PT05M22.00S,2025-11-15T01:54:19.8Z,2,REGULAR,3pt,Jump Shot,[],1630578,91.93495400788436,97.30392156862744,1610612745,52,50,2025-11-15T01:54:24Z,2490000,False,237.0,23.0,1,right,A. Sengun 3PT  (10 PTS) (J. Smith Jr. 2 AST),"[1630578, 1631095]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Right Corner 3,24+ Right,23.76,Made,10.0,,,,,,,,,,,J. Smith Jr.,1631095.0,2.0,,,,
255,PT05M11.00S,2025-11-15T01:54:34.5Z,2,REGULAR,foul,personal,[],1629006,,,1610612757,52,50,2025-11-15T01:54:41Z,2510000,False,,,0,,J. Okogie personal FOUL (1 PF),"[1629006, 1631101]",1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1151.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,
257,PT05M11.00S,2025-11-15T01:54:43.7Z,2,REGULAR,substitution,out,[],201950,,,1610612757,52,50,2025-11-15T01:55:00Z,2530000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M11.00S,2025-11-15T01:54:43.7Z,2,REGULAR,substitution,out,[],1642270,,,1610612757,52,50,2025-11-15T01:55:00Z,2540000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
