actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
172,PT11M41.00S,2026-04-04T00:40:15.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642846,90.75229960578186,4.166666666666666,1610612762,34,25,2026-04-04T00:40:21Z,1700000,False,-229.0,34.0,1,right,A. Bailey 3PT running (7 PTS) (B. Sensabaugh 1 AST),"[1642846, 1641729]",1610612762.0,UTA,running,,,Bailey,A. Bailey,,,,,Left Corner 3,24+ Left,,,23.18,Made,,,,,,,7.0,B. Sensabaugh,1641729.0,1.0,,,,,,
174,PT11M24.00S,2026-04-04T00:40:32.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,9.017739816031538,47.05882352941176,1610612745,34,25,2026-04-04T00:40:47Z,1720000,False,15.0,32.0,1,left,MISS A. Thompson driving Layup,[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,3.55,Missed,,,,,,,,,,,,,,,,
175,PT11M24.00S,2026-04-04T00:40:32.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,34,25,2026-04-04T00:40:47Z,1730000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,174.0,,,,,,,,,,,,,,,
177,PT11M13.00S,2026-04-04T00:40:50.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631131,92.32917214191852,50.245098039215684,1610612762,34,27,2026-04-04T00:40:54Z,1750000,False,1.0,20.0,1,right,O. Tshiebwe cutting DUNK (2 PTS) (B. Sensabaugh 2 AST),"[1631131, 1641729]",1610612762.0,UTA,cutting,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,1.96,Made,,,,,,,2.0,B. Sensabaugh,1641729.0,2.0,,,,,,
179,PT10M51.00S,2026-04-04T00:41:14.6Z,2,REGULAR,foul,personal,['2freethrow'],1642846,,,1610612745,34,27,2026-04-04T00:41:34Z,1770000,False,,,0,,A. Bailey shooting personal FOUL (3 PF) (Thompson 2 FT),"[1642846, 1641708]",1610612762.0,UTA,shooting,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,1201.0,,,,,,,,,,,,,,3.0,0.0,Thompson,1641708.0,,
181,PT10M51.00S,2026-04-04T00:41:45.4Z,2,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,34,27,2026-04-04T00:41:45Z,1790000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
182,PT10M51.00S,2026-04-04T00:41:45.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,34,27,2026-04-04T00:41:45Z,1800000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,181.0,,,,,,,,,,,,,,,
183,PT10M51.00S,2026-04-04T00:41:55.7Z,2,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,35,27,2026-04-04T00:41:55Z,1810000,False,,,0,,A. Thompson Free Throw 2 of 2 (6 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,,
184,PT10M33.00S,2026-04-04T00:42:15.3Z,2,REGULAR,2pt,Jump Shot,[],1641729,87.86136662286465,29.901960784313726,1610612762,35,27,2026-04-04T00:52:07Z,1820000,False,-100.0,62.0,1,right,MISS B. Sensabaugh 11' driving floating bank Shot,[1641729],1610612762.0,UTA,driving floating bank,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Left,,,11.79,Missed,,,,,,,,,,,,,,,,
185,PT10M32.00S,2026-04-04T00:42:16.3Z,2,REGULAR,rebound,offensive,[],1631131,,,1610612762,35,27,2026-04-04T00:52:07Z,1830000,False,,,0,,O. Tshiebwe REBOUND (Off:1 Def:0),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Mid-Range,8-16 Left,,,,,184.0,1.0,0.0,1.0,,,,,,,,,,,,
258,PT10M32.00S,2026-04-04T00:42:25.8Z,2,REGULAR,turnover,bad pass,[],1631131,,,1610612762,35,27,2026-04-04T00:53:49Z,1835000,False,,,0,,O. Tshiebwe bad pass TURNOVER (1 TO),"[1631131, 1628988]",1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,Holiday,1628988.0,,,,,,,,,,
259,PT10M32.00S,2026-04-04T00:42:25.8Z,2,REGULAR,steal,,[],1628988,,,1610612745,35,27,2026-04-04T01:07:13Z,1837500,False,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
186,PT10M23.00S,2026-04-04T00:42:26.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631095,4.5499342969776615,95.58823529411765,1610612745,35,27,2026-04-04T00:54:17Z,1840000,False,-228.0,-10.0,1,left,MISS J. Smith Jr. running 3PT,[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,22.81,Missed,,,,,,,,,,,,,,,,
187,PT10M23.00S,2026-04-04T00:42:26.0Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,35,27,2026-04-04T01:14:31Z,1850000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,,,,,186.0,2.0,1.0,1.0,,,,,,,,,,,,
188,PT10M19.00S,2026-04-04T00:42:27.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631106,7.046649145860711,48.529411764705884,1610612745,37,27,2026-04-04T01:14:36Z,1860000,False,7.0,14.0,1,left,T. Eason putback Layup (7 PTS),[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,1.56,Made,,,,,,,7.0,,,,,,,,,
190,PT10M07.00S,2026-04-04T00:42:43.0Z,2,REGULAR,foul,personal,[],1628988,,,1610612762,37,27,2026-04-04T00:43:03Z,1880000,False,,,0,,A. Holiday personal FOUL (2 PF),"[1628988, 1641729]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Left,1201.0,,,,,,,,,,,,,,2.0,0.0,Sensabaugh,1641729.0,,
192,PT10M05.00S,2026-04-04T00:43:07.8Z,2,REGULAR,turnover,bad pass,[],1641729,,,1610612762,37,27,2026-04-04T00:43:12Z,1900000,False,,,0,,B. Sensabaugh bad pass TURNOVER (1 TO),"[1641729, 1631095]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,Smith Jr.,1631095.0,,,,,,,,,,
193,PT10M05.00S,2026-04-04T00:43:07.8Z,2,REGULAR,steal,,[],1631095,,,1610612745,37,27,2026-04-04T00:43:09Z,1910000,False,,,0,,J. Smith Jr. STEAL (1 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
194,PT09M57.00S,2026-04-04T00:43:12.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630578,32.013797634691194,52.450980392156865,1610612745,37,27,2026-04-04T00:43:19Z,1920000,False,-12.0,248.0,1,left,MISS A. Sengun 24' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,24.87,Missed,,,,,,,,,,,,,,,,
195,PT09M56.00S,2026-04-04T00:43:13.8Z,2,REGULAR,rebound,offensive,[],1628988,,,1610612745,37,27,2026-04-04T00:43:19Z,1930000,False,,,0,,A. Holiday REBOUND (Off:1 Def:0),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,,,,,194.0,1.0,0.0,1.0,,,,,,,,,,,,
196,PT09M50.00S,2026-04-04T00:43:21.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641708,14.931011826544022,48.28431372549019,1610612745,39,27,2026-04-04T00:43:27Z,1940000,False,9.0,88.0,1,left,A. Thompson 8' driving floating Jump Shot (8 PTS) (A. Holiday 1 AST),"[1641708, 1628988]",1610612745.0,HOU,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,8.83,Made,,,,,,,8.0,A. Holiday,1628988.0,1.0,,,,,,
198,PT09M38.00S,2026-04-04T00:43:33.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,90.09526938239159,50.49019607843137,1610612762,39,29,2026-04-04T00:43:40Z,1960000,False,2.0,41.0,1,right,B. Sensabaugh driving floating Jump Shot (5 PTS) (K. Chandler 1 AST),"[1641729, 1631113]",1610612762.0,UTA,driving floating,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,4.07,Made,,,,,,,5.0,K. Chandler,1631113.0,1.0,,,,,,
200,PT09M32.00S,2026-04-04T00:43:44.4Z,2,REGULAR,foul,personal,[],1631113,,,1610612745,39,29,2026-04-04T00:43:53Z,1980000,False,,,0,,K. Chandler personal FOUL (2 PF),"[1631113, 1631095]",1610612762.0,UTA,,,,Chandler,K. Chandler,,,,,In The Paint (Non-RA),8-16 Center,1201.0,,,,,,,,,,,,,,2.0,0.0,Smith Jr.,1631095.0,,
202,PT09M32.00S,2026-04-04T00:43:59.0Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,39,29,2026-04-04T00:44:17Z,2000000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M32.00S,2026-04-04T00:43:59.0Z,2,REGULAR,substitution,out,[],1641729,,,1610612745,39,29,2026-04-04T00:44:17Z,2010000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M32.00S,2026-04-04T00:43:59.0Z,2,REGULAR,substitution,in,[],1629006,,,1610612745,39,29,2026-04-04T00:44:17Z,2020000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M32.00S,2026-04-04T00:43:59.0Z,2,REGULAR,substitution,in,[],1642262,,,1610612745,39,29,2026-04-04T00:44:17Z,2030000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M24.00S,2026-04-04T00:44:40.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,8.492115637319317,47.30392156862745,1610612745,41,29,2026-04-04T00:44:47Z,2040000,False,13.0,27.0,1,left,A. Sengun driving DUNK (4 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,3.05,Made,,,,,,,4.0,,,,,,,,,
207,PT09M08.00S,2026-04-04T00:44:56.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631131,86.94152431011827,39.705882352941174,1610612762,41,29,2026-04-04T00:45:03Z,2050000,False,-51.0,70.0,1,right,MISS O. Tshiebwe 8' turnaround Hook,[1631131],1610612762.0,UTA,turnaround,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),8-16 Left,,,8.71,Missed,,,,,,,,,,,,,,,,
208,PT09M07.00S,2026-04-04T00:44:57.5Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,41,29,2026-04-04T00:45:03Z,2060000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,,,207.0,3.0,3.0,0.0,,,,,,,,,,,,
209,PT09M02.00S,2026-04-04T00:45:02.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631095,7.440867279894875,48.28431372549019,1610612745,41,29,2026-04-04T00:53:07Z,2070000,False,9.0,17.0,1,left,MISS J. Smith Jr. running Layup - blocked,"[1631095, 1642846]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,1.94,Missed,,,,,,,,,,,,,,,Bailey,1642846.0
210,PT09M02.00S,2026-04-04T00:45:02.1Z,2,REGULAR,block,,[],1642846,,,1610612745,41,29,2026-04-04T00:45:04Z,2080000,False,,,0,,A. Bailey BLOCK (1 BLK),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
211,PT09M02.00S,2026-04-04T00:45:02.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,41,29,2026-04-04T00:45:09Z,2090000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,209.0,,,,,,,,,,,,,,,
213,PT08M45.00S,2026-04-04T00:45:30.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,7.30946123521682,95.09803921568627,1610612745,41,29,2026-04-04T00:45:39Z,2110000,False,-225.0,16.0,1,left,MISS A. Holiday 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,,,22.61,Missed,,,,,,,,,,,,,,,,
214,PT08M44.00S,2026-04-04T00:45:31.6Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,41,29,2026-04-04T01:10:16Z,2120000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,213.0,2.0,1.0,1.0,,,,,,,,,,,,
331,PT08M44.00S,2026-04-04T00:45:37.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,5.206964520367937,49.01960784313725,1610612745,41,29,2026-04-04T01:11:22Z,2125000,False,5.0,-4.0,1,left,MISS J. Smith Jr. tip Layup,[1631095],1610612745.0,HOU,tip,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,0.61,Missed,,,,,,,,,,,,,,,,
332,PT08M42.00S,2026-04-04T00:45:39.2Z,2,REGULAR,rebound,defensive,[],1643016,,,1610612762,41,29,2026-04-04T01:10:43Z,2127500,False,,,0,,B. Mbeng REBOUND (Off:0 Def:2),[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,Restricted Area,0-8 Center,,,,,331.0,2.0,2.0,0.0,,,,,,,,,,,,
215,PT08M32.00S,2026-04-04T00:45:43.9Z,2,REGULAR,3pt,Jump Shot,[],1642846,78.53153745072274,90.44117647058823,1610612762,41,29,2026-04-04T00:45:50Z,2130000,False,202.0,149.0,1,right,MISS A. Bailey 25' pullup 3PT,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,,,25.13,Missed,,,,,,,,,,,,,,,,
216,PT08M31.00S,2026-04-04T00:45:44.9Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612745,41,29,2026-04-04T00:45:50Z,2140000,False,,,0,,A. Holiday REBOUND (Off:1 Def:1),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,215.0,2.0,1.0,1.0,,,,,,,,,,,,
217,PT08M22.00S,2026-04-04T00:45:56.9Z,2,REGULAR,foul,personal,[],1643016,,,1610612745,41,29,2026-04-04T00:46:12Z,2150000,False,,,0,,B. Mbeng personal FOUL (1 PF),"[1643016, 1641708]",1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,In The Paint (Non-RA),0-8 Center,1146.0,,,,,,,,,,,,,,1.0,0.0,Thompson,1641708.0,,
219,PT08M22.00S,2026-04-04T00:46:11.4Z,2,REGULAR,substitution,out,[],1628988,,,1610612745,41,29,2026-04-04T00:46:19Z,2170000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M22.00S,2026-04-04T00:46:11.4Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,41,29,2026-04-04T00:46:19Z,2180000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M22.00S,2026-04-04T00:46:11.4Z,2,REGULAR,substitution,in,[],1642263,,,1610612745,41,29,2026-04-04T00:46:19Z,2190000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M22.00S,2026-04-04T00:46:11.4Z,2,REGULAR,substitution,in,[],203991,,,1610612745,41,29,2026-04-04T00:46:19Z,2200000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M10.00S,2026-04-04T00:46:41.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,17.0335085413929,36.51960784313725,1610612745,43,29,2026-04-04T00:57:43Z,2210000,False,67.0,108.0,1,left,J. Smith Jr. 12' step back Jump Shot (10 PTS),[1631095],1610612745.0,HOU,step back,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,12.7,Made,,,,,,,10.0,,,,,,,,,
225,PT07M56.00S,2026-04-04T00:46:56.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631113,80.23981603153744,50.73529411764706,1610612762,43,29,2026-04-04T00:47:01Z,2220000,False,4.0,133.0,1,right,MISS K. Chandler 13' turnaround fadeaway Shot,[1631113],1610612762.0,UTA,turnaround fadeaway,,,Chandler,K. Chandler,,,,,In The Paint (Non-RA),8-16 Center,,,13.33,Missed,,,,,,,,,,,,,,,,
226,PT07M56.00S,2026-04-04T00:46:56.2Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,43,29,2026-04-04T00:47:01Z,2230000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,225.0,4.0,4.0,0.0,,,,,,,,,,,,
227,PT07M43.00S,2026-04-04T00:47:09.7Z,2,REGULAR,3pt,Jump Shot,[],1631095,28.33442838370565,28.431372549019606,1610612745,43,29,2026-04-04T00:47:24Z,2240000,False,108.0,214.0,1,left,MISS J. Smith Jr. pullup 3PT,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,23.94,Missed,,,,,,,,,,,,,,,,
228,PT07M42.00S,2026-04-04T00:47:10.7Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,43,29,2026-04-04T00:47:17Z,2250000,False,,,0,,A. Thompson REBOUND (Off:1 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,227.0,5.0,4.0,1.0,,,,,,,,,,,,
229,PT07M37.00S,2026-04-04T00:47:14.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631095,31.882391590013142,45.34313725490196,1610612745,46,29,2026-04-04T00:47:20Z,2260000,False,23.0,247.0,1,left,J. Smith Jr. 24' 3PT  (13 PTS) (A. Thompson 2 AST),"[1631095, 1641708]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,24.83,Made,,,,,,,13.0,A. Thompson,1641708.0,2.0,,,,,,
231,PT07M23.00S,2026-04-04T00:47:29.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631113,82.34231274638634,48.28431372549019,1610612762,46,29,2026-04-04T00:47:37Z,2280000,False,-9.0,113.0,1,right,MISS K. Chandler 11' driving floating Shot,[1631113],1610612762.0,UTA,driving floating,,,Chandler,K. Chandler,,,,,In The Paint (Non-RA),8-16 Center,,,11.38,Missed,,,,,,,,,,,,,,,,
232,PT07M22.00S,2026-04-04T00:47:30.4Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,46,29,2026-04-04T00:47:37Z,2290000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,231.0,3.0,2.0,1.0,,,,,,,,,,,,
233,PT07M11.00S,2026-04-04T00:47:41.7Z,2,REGULAR,3pt,Jump Shot,[],1642263,35.167542706964525,63.970588235294116,1610612745,46,29,2026-04-04T00:47:48Z,2300000,False,-70.0,278.0,1,left,MISS R. Sheppard 28' pullup 3PT,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,28.68,Missed,,,,,,,,,,,,,,,,
234,PT07M10.00S,2026-04-04T00:47:42.7Z,2,REGULAR,rebound,defensive,[],1642846,,,1610612762,46,29,2026-04-04T00:47:48Z,2310000,False,,,0,,A. Bailey REBOUND (Off:0 Def:1),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Center,,,,,233.0,1.0,1.0,0.0,,,,,,,,,,,,
235,PT07M04.00S,2026-04-04T00:47:49.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631131,92.9862023653088,50.73529411764706,1610612762,46,31,2026-04-04T00:48:02Z,2320000,False,4.0,13.0,1,right,O. Tshiebwe running reverse Layup (4 PTS) (B. Mbeng 1 AST),"[1631131, 1643016]",1610612762.0,UTA,running reverse,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,1.39,Made,,,,,,,4.0,B. Mbeng,1643016.0,1.0,,,,,,
237,PT06M42.00S,2026-04-04T00:48:09.1Z,2,REGULAR,3pt,Jump Shot,[],1631095,10.068988173455978,94.6078431372549,1610612745,49,31,2026-04-04T00:48:13Z,2340000,False,-223.0,42.0,1,left,J. Smith Jr. 3PT  (16 PTS) (C. Capela 1 AST),"[1631095, 203991]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,22.69,Made,,,,,,,16.0,C. Capela,203991.0,1.0,,,,,,
239,PT06M25.00S,2026-04-04T00:48:30.0Z,2,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612762,49,31,2026-04-04T00:48:48Z,2360000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Williams 2 FT),"[1641708, 1642262]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,202026.0,,,,,,,,,,,,,,1.0,0.0,Williams,1642262.0,,
241,PT06M25.00S,2026-04-04T00:48:56.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,49,31,2026-04-04T00:48:56Z,2380000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M25.00S,2026-04-04T00:51:08.5Z,2,REGULAR,substitution,out,[],1641708,,,1610612762,49,31,2026-04-04T00:51:23Z,2390000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M25.00S,2026-04-04T00:51:08.5Z,2,REGULAR,substitution,out,[],1631113,,,1610612762,49,31,2026-04-04T00:51:23Z,2400000,False,,,0,,SUB out: K. Chandler,[1631113],1610612762.0,UTA,,,,Chandler,K. Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M25.00S,2026-04-04T00:51:08.5Z,2,REGULAR,substitution,out,[],1631131,,,1610612762,49,31,2026-04-04T00:51:23Z,2410000,False,,,0,,SUB out: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M25.00S,2026-04-04T00:51:08.5Z,2,REGULAR,substitution,in,[],201142,,,1610612762,49,31,2026-04-04T00:51:23Z,2420000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M25.00S,2026-04-04T00:51:08.5Z,2,REGULAR,substitution,in,[],1641729,,,1610612762,49,31,2026-04-04T00:51:23Z,2430000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M25.00S,2026-04-04T00:51:08.5Z,2,REGULAR,substitution,in,[],1629723,,,1610612762,49,31,2026-04-04T00:51:23Z,2440000,False,,,0,,SUB in: J. Konchar,[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M25.00S,2026-04-04T00:51:08.5Z,2,REGULAR,substitution,out,[],1643016,,,1610612762,49,31,2026-04-04T00:53:23Z,2445000,False,,,0,,SUB out: B. Mbeng,[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M25.00S,2026-04-04T00:51:08.5Z,2,REGULAR,substitution,in,[],1642271,,,1610612762,49,31,2026-04-04T00:53:23Z,2447500,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M25.00S,2026-04-04T00:51:46.6Z,2,REGULAR,freethrow,1 of 2,[],1642262,,,1610612762,49,31,2026-04-04T00:51:46Z,2450000,False,,,0,,MISS C. Williams Free Throw 1 of 2,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
249,PT06M25.00S,2026-04-04T00:51:46.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,49,31,2026-04-04T00:51:46Z,2460000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,248.0,,,,,,,,,,,,,,,
250,PT06M25.00S,2026-04-04T00:52:03.1Z,2,REGULAR,freethrow,2 of 2,[],1642262,,,1610612762,49,32,2026-04-04T00:52:03Z,2470000,False,,,0,,C. Williams Free Throw 2 of 2 (7 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,,
