actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
176,PT08M47.00S,2025-11-17T00:41:01.5Z,2,REGULAR,rebound,offensive,[],1628371,,,1610612753,29,35,2025-11-17T00:41:02Z,1720000,False,,,0,,J. Isaac REBOUND (Off:1 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,175.0,2.0,1.0,1.0,,,,,,,,,,,,,,
177,PT08M35.00S,2025-11-17T00:41:13.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628976,5.863994743758213,33.088235294117645,1610612753,29,37,2025-11-17T00:47:03Z,1730000,False,85.0,3.0,1,left,W. Carter Jr. 8' floating Jump Shot (10 PTS) (J. Howard 2 AST),"[1628976, 1641724]",1610612753.0,ORL,floating,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,8.46,Made,,,,,10.0,J. Howard,1641724.0,2.0,,,,,,,,,,
179,PT08M21.00S,2025-11-17T00:41:26.8Z,2,REGULAR,3pt,Jump Shot,[],1628988,67.49342969776609,35.294117647058826,1610612745,32,37,2025-11-17T00:41:30Z,1750000,False,-74.0,253.0,1,right,A. Holiday 26' 3PT  (5 PTS) (A. Sengun 3 AST),"[1628988, 1630578]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,26.36,Made,,,,,5.0,A. Sengun,1630578.0,3.0,,,,,,,,,,
181,PT08M06.00S,2025-11-17T00:41:41.8Z,2,REGULAR,3pt,Jump Shot,[],1628371,5.075558475689881,4.901960784313726,1610612753,32,37,2025-11-17T00:41:47Z,1770000,False,225.0,-5.0,1,left,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
182,PT08M04.00S,2025-11-17T00:41:43.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,32,37,2025-11-17T00:41:47Z,1780000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Right Corner 3,24+ Right,,,181.0,,,,,,,,,,,,,,,,,
184,PT07M44.00S,2025-11-17T00:42:18.1Z,2,REGULAR,foul,personal,['2freethrow'],1641724,,,1610612745,32,37,2025-11-17T00:42:24Z,1800000,False,,,0,,J. Howard shooting personal FOUL (1 PF) (Holiday 2 FT),"[1641724, 1628988]",1610612753.0,ORL,shooting,,,Howard,J. Howard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,,,,1.0,0.0,Holiday,1628988.0,,
186,PT07M44.00S,2025-11-17T00:42:37.1Z,2,REGULAR,freethrow,1 of 2,[],1628988,,,1610612745,33,37,2025-11-17T00:42:37Z,1820000,False,,,0,,A. Holiday Free Throw 1 of 2 (6 PTS),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
187,PT07M44.00S,2025-11-17T00:42:38.0Z,2,REGULAR,substitution,out,[],1628371,,,1610612745,33,37,2025-11-17T00:43:01Z,1830000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT07M44.00S,2025-11-17T00:42:38.0Z,2,REGULAR,substitution,out,[],1626145,,,1610612745,33,37,2025-11-17T00:43:01Z,1840000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT07M44.00S,2025-11-17T00:42:38.0Z,2,REGULAR,substitution,out,[],1628976,,,1610612745,33,37,2025-11-17T00:43:01Z,1850000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT07M44.00S,2025-11-17T00:42:38.0Z,2,REGULAR,substitution,in,[],1630532,,,1610612745,33,37,2025-11-17T00:43:01Z,1860000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT07M44.00S,2025-11-17T00:42:38.0Z,2,REGULAR,substitution,in,[],1641710,,,1610612745,33,37,2025-11-17T00:43:01Z,1870000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M44.00S,2025-11-17T00:42:38.0Z,2,REGULAR,substitution,in,[],1629048,,,1610612745,33,37,2025-11-17T00:43:01Z,1880000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M44.00S,2025-11-17T00:43:09.9Z,2,REGULAR,freethrow,2 of 2,[],1628988,,,1610612745,34,37,2025-11-17T00:43:09Z,1890000,False,,,0,,A. Holiday Free Throw 2 of 2 (7 PTS),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
194,PT07M30.00S,2025-11-17T00:43:31.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641724,14.14257555847569,42.40196078431372,1610612753,34,37,2025-11-17T00:48:01Z,1900000,False,38.0,80.0,1,left,MISS J. Howard 8' pullup Shot,[1641724],1610612753.0,ORL,pullup,,,Howard,J. Howard,,,,,In The Paint (Non-RA),8-16 Center,8.89,Missed,,,,,,,,,,,,,,,,,,
195,PT07M28.00S,2025-11-17T00:43:33.4Z,2,REGULAR,rebound,defensive,[],203500,,,1610612745,34,37,2025-11-17T00:43:35Z,1910000,False,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,194.0,4.0,2.0,2.0,,,,,,,,,,,,,,
196,PT07M16.00S,2025-11-17T00:43:47.8Z,2,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,34,37,2025-11-17T00:44:06Z,1920000,False,,,0,,A. Sengun lost ball out-of-bounds TURNOVER (2 TO),[1630578],1610612745.0,HOU,lost ball,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627964.0,2.0,,,,,,,,
197,PT07M16.00S,2025-11-17T00:43:51.9Z,2,REGULAR,substitution,out,[],1628988,,,1610612753,34,37,2025-11-17T00:43:56Z,1930000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M16.00S,2025-11-17T00:43:51.9Z,2,REGULAR,substitution,in,[],1629006,,,1610612753,34,37,2025-11-17T00:43:56Z,1940000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M04.00S,2025-11-17T00:44:14.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,21.632720105124836,92.8921568627451,1610612753,34,40,2025-11-17T00:44:18Z,1950000,False,-214.0,151.0,1,left,F. Wagner 26' 3PT  (16 PTS) (A. Black 2 AST),"[1630532, 1641710]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.22,Made,,,,,16.0,A. Black,1641710.0,2.0,,,,,,,,,,
201,PT06M50.00S,2025-11-17T00:44:28.1Z,2,REGULAR,3pt,Jump Shot,[],1642263,71.43561103810775,82.35294117647058,1610612745,37,40,2025-11-17T00:44:31Z,1970000,False,162.0,216.0,1,right,R. Sheppard 26' 3PT step back (10 PTS),[1642263],1610612745.0,HOU,step back,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,26.99,Made,,,,,10.0,,,,,,,,,,,,,
202,PT06M34.00S,2025-11-17T00:44:44.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,7.703679369250986,43.627450980392155,1610612753,37,40,2025-11-17T00:44:54Z,1980000,False,32.0,20.0,1,left,MISS G. Bitadze reverse Layup,[1629048],1610612753.0,ORL,reverse,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
203,PT06M32.00S,2025-11-17T00:44:46.4Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,37,40,2025-11-17T00:44:54Z,1990000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:4),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,202.0,4.0,4.0,0.0,,,,,,,,,,,,,,
204,PT06M30.00S,2025-11-17T00:44:50.0Z,2,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612745,37,40,2025-11-17T00:45:00Z,2000000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Sengun 2 FT),"[1641710, 1630578]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,,,,1.0,0.0,Sengun,1630578.0,,
206,PT06M30.00S,2025-11-17T00:45:08.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,37,40,2025-11-17T00:45:08Z,2020000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M30.00S,2025-11-17T00:47:06.2Z,2,REGULAR,substitution,out,[],1642263,,,1610612745,37,40,2025-11-17T00:47:34Z,2030000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M30.00S,2025-11-17T00:47:06.2Z,2,REGULAR,substitution,out,[],1630217,,,1610612745,37,40,2025-11-17T00:47:34Z,2040000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M30.00S,2025-11-17T00:47:06.2Z,2,REGULAR,substitution,in,[],201142,,,1610612745,37,40,2025-11-17T00:47:34Z,2050000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M30.00S,2025-11-17T00:47:06.2Z,2,REGULAR,substitution,in,[],1641783,,,1610612745,37,40,2025-11-17T00:47:34Z,2060000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M30.00S,2025-11-17T00:48:02.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630578,,,1610612745,38,40,2025-11-17T00:48:34Z,2070000,False,,,0,,A. Sengun Free Throw 1 of 2 (8 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
212,PT06M30.00S,2025-11-17T00:48:02.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630578,,,1610612745,38,40,2025-11-17T00:48:34Z,2080000,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
213,PT06M30.00S,2025-11-17T00:48:02.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,38,40,2025-11-17T00:48:34Z,2090000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,
225,PT06M30.00S,2025-11-17T00:48:27.4Z,2,REGULAR,violation,lane,[],1630578,,,1610612753,38,40,2025-11-17T00:51:54Z,2095000,False,,,0,,A. Sengun lane VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M12.00S,2025-11-17T00:48:52.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,14.799605781865965,38.23529411764706,1610612753,38,40,2025-11-17T00:50:54Z,2100000,False,59.0,87.0,1,left,MISS A. Black 10' driving floating Shot,[1641710],1610612753.0,ORL,driving floating,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Right,10.47,Missed,,,,,,,,,,,,,,,,,,
215,PT06M10.00S,2025-11-17T00:48:54.7Z,2,REGULAR,rebound,defensive,[],203500,,,1610612745,38,40,2025-11-17T00:48:54Z,2110000,False,,,0,,S. Adams REBOUND (Off:2 Def:3),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Right,,,214.0,5.0,3.0,2.0,,,,,,,,,,,,,,
216,PT05M54.00S,2025-11-17T00:49:10.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,89.70105124835742,55.14705882352941,1610612745,38,40,2025-11-17T00:49:22Z,2120000,False,26.0,44.0,1,right,MISS S. Adams Layup - blocked,"[203500, 1629048]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,5.12,Missed,,,,,,,,,,,Bitadze,1629048.0,,,,,,
217,PT05M54.00S,2025-11-17T00:49:10.7Z,2,REGULAR,block,,[],1629048,,,1610612745,38,40,2025-11-17T00:49:13Z,2130000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
218,PT05M51.00S,2025-11-17T00:49:13.7Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,38,40,2025-11-17T00:49:22Z,2140000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,216.0,1.0,1.0,0.0,,,,,,,,,,,,,,
219,PT05M32.00S,2025-11-17T00:49:34.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,9.411957950065702,50.98039215686274,1610612753,38,42,2025-11-17T00:53:32Z,2150000,False,-5.0,36.0,1,left,A. Black driving floating Jump Shot (4 PTS),[1641710],1610612753.0,ORL,driving floating,,,Black,A. Black,,,,,Restricted Area,0-8 Center,3.63,Made,,,,,4.0,,,,,,,,,,,,,
220,PT05M05.00S,2025-11-17T00:49:59.2Z,2,REGULAR,2pt,Jump Shot,[],201142,91.40932982917214,73.0392156862745,1610612745,38,42,2025-11-17T00:50:04Z,2160000,False,115.0,28.0,1,right,MISS K. Durant 11' turnaround fadeaway Shot,[201142],1610612745.0,HOU,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,11.86,Missed,,,,,,,,,,,,,,,,,,
221,PT05M03.00S,2025-11-17T00:50:01.2Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,38,42,2025-11-17T00:50:04Z,2170000,False,,,0,,A. Thompson REBOUND (Off:1 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,220.0,6.0,5.0,1.0,,,,,,,,,,,,,,
222,PT04M56.00S,2025-11-17T00:50:07.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630578,88.64980289093299,50.73529411764706,1610612745,38,42,2025-11-17T00:54:34Z,2180000,False,4.0,54.0,1,right,MISS A. Sengun driving Hook,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.43,Missed,,,,,,,,,,,,,,,,,,
223,PT04M55.00S,2025-11-17T00:50:08.3Z,2,REGULAR,rebound,offensive,[],203500,,,1610612745,38,42,2025-11-17T00:50:13Z,2190000,False,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,222.0,6.0,3.0,3.0,,,,,,,,,,,,,,
224,PT04M55.00S,2025-11-17T00:50:14.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,38,42,2025-11-17T00:50:14Z,2200000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT04M55.00S,2025-11-17T00:52:55.2Z,2,REGULAR,substitution,out,[],1641708,,,1610612745,38,42,2025-11-17T00:53:17Z,2210000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT04M55.00S,2025-11-17T00:52:55.2Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,38,42,2025-11-17T00:53:17Z,2220000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT04M55.00S,2025-11-17T00:52:55.2Z,2,REGULAR,substitution,out,[],1641724,,,1610612745,38,42,2025-11-17T00:53:17Z,2230000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT04M55.00S,2025-11-17T00:52:55.2Z,2,REGULAR,substitution,out,[],1629048,,,1610612745,38,42,2025-11-17T00:53:17Z,2240000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT04M55.00S,2025-11-17T00:52:55.2Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,38,42,2025-11-17T00:53:17Z,2250000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT04M55.00S,2025-11-17T00:52:55.2Z,2,REGULAR,substitution,in,[],1642263,,,1610612745,38,42,2025-11-17T00:53:17Z,2260000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT04M55.00S,2025-11-17T00:52:55.2Z,2,REGULAR,substitution,in,[],1628371,,,1610612745,38,42,2025-11-17T00:53:17Z,2270000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT04M55.00S,2025-11-17T00:52:55.2Z,2,REGULAR,substitution,in,[],1628976,,,1610612745,38,42,2025-11-17T00:53:17Z,2280000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT04M43.00S,2025-11-17T00:53:34.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612745,38,42,2025-11-17T00:53:45Z,2290000,False,,,0,,W. Carter Jr. personal FOUL (2 PF) (Durant 2 FT),"[1628976, 201142]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,200834.0,,,,2.0,0.0,Durant,201142.0,,
236,PT04M43.00S,2025-11-17T00:53:57.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201142,,,1610612745,39,42,2025-11-17T00:53:57Z,2310000,False,,,0,,K. Durant Free Throw 1 of 2 (10 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
237,PT04M43.00S,2025-11-17T00:54:15.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201142,,,1610612745,40,42,2025-11-17T00:54:15Z,2320000,False,,,0,,K. Durant Free Throw 2 of 2 (11 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
238,PT04M28.00S,2025-11-17T00:54:32.4Z,2,REGULAR,3pt,Jump Shot,[],1641783,7.703679369250986,4.901960784313726,1610612753,40,45,2025-11-17T00:54:39Z,2330000,False,225.0,20.0,1,left,T. da Silva 3PT bank (8 PTS) (A. Black 3 AST),"[1641783, 1641710]",1610612753.0,ORL,bank,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,22.64,Made,,,,,8.0,A. Black,1641710.0,3.0,,,,,,,,,,
240,PT04M07.00S,2025-11-17T00:54:53.6Z,2,REGULAR,2pt,Jump Shot,[],1631095,75.77201051248358,62.254901960784316,1610612745,40,45,2025-11-17T00:55:34Z,2350000,False,61.0,175.0,1,right,MISS J. Smith Jr. 18' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,18.56,Missed,,,,,,,,,,,,,,,,,,
241,PT04M05.00S,2025-11-17T00:54:55.6Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,40,45,2025-11-17T00:54:57Z,2360000,False,,,0,,J. Isaac REBOUND (Off:1 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Right Center,,,240.0,3.0,2.0,1.0,,,,,,,,,,,,,,
242,PT03M55.00S,2025-11-17T00:55:04.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,9.806176084099869,63.725490196078425,1610612753,40,47,2025-11-17T00:55:56Z,2370000,False,-69.0,40.0,1,left,T. da Silva 7' driving Layup (10 PTS),[1641783],1610612753.0,ORL,driving,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,7.93,Made,,,,,10.0,,,,,,,,,,,,,
243,PT03M34.00S,2025-11-17T00:55:26.4Z,2,REGULAR,2pt,Jump Shot,[],201142,89.56964520367937,69.85294117647058,1610612745,42,47,2025-11-17T00:55:31Z,2380000,False,99.0,46.0,1,right,K. Durant 10' pullup Jump Shot (13 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,10.92,Made,,,,,13.0,,,,,,,,,,,,,
244,PT03M25.00S,2025-11-17T00:55:35.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641783,9.543363994743759,50.98039215686274,1610612753,42,49,2025-11-17T00:55:44Z,2390000,False,-5.0,37.0,1,left,T. da Silva cutting DUNK (12 PTS) (A. Black 4 AST),"[1641783, 1641710]",1610612753.0,ORL,cutting,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,3.75,Made,,,,,12.0,A. Black,1641710.0,4.0,,,,,,,,,,
246,PT03M10.00S,2025-11-17T00:55:49.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,80.6340341655716,59.80392156862745,1610612745,42,49,2025-11-17T00:55:58Z,2410000,False,49.0,130.0,1,right,MISS R. Sheppard 13' pullup Shot,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,13.85,Missed,,,,,,,,,,,,,,,,,,
247,PT03M10.00S,2025-11-17T00:55:49.7Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,42,49,2025-11-17T00:55:58Z,2420000,False,,,0,,A. Black REBOUND (Off:0 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,246.0,3.0,3.0,0.0,,,,,,,,,,,,,,
248,PT02M58.00S,2025-11-17T00:56:02.6Z,2,REGULAR,3pt,Jump Shot,[],1641710,32.670827858081466,49.01960784313725,1610612753,42,49,2025-11-17T00:56:07Z,2430000,False,5.0,255.0,1,left,MISS A. Black 25' pullup 3PT,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
249,PT02M54.00S,2025-11-17T00:56:06.6Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,42,49,2025-11-17T00:56:07Z,2440000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,248.0,3.0,3.0,0.0,,,,,,,,,,,,,,
250,PT02M48.00S,2025-11-17T00:56:11.7Z,2,REGULAR,3pt,Jump Shot,[],201142,67.09921156373193,61.029411764705884,1610612745,42,49,2025-11-17T00:56:16Z,2450000,False,55.0,257.0,1,right,MISS K. Durant 26' pullup 3PT,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,,
251,PT02M45.00S,2025-11-17T00:56:14.7Z,2,REGULAR,rebound,defensive,[],1641783,,,1610612753,42,49,2025-11-17T00:56:16Z,2460000,False,,,0,,T. da Silva REBOUND (Off:0 Def:3),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,,,250.0,3.0,3.0,0.0,,,,,,,,,,,,,,
252,PT02M29.00S,2025-11-17T00:56:35.3Z,2,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612753,42,49,2025-11-17T00:56:47Z,2470000,False,,,0,,J. Okogie shooting personal FOUL (1 PF) (Black 2 FT),"[1629006, 1641710]",1610612745.0,HOU,shooting,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200834.0,,,,1.0,0.0,Black,1641710.0,,
254,PT02M29.00S,2025-11-17T00:56:57.7Z,2,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,42,49,2025-11-17T00:56:57Z,2490000,False,,,0,,MISS A. Black Free Throw 1 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
255,PT02M29.00S,2025-11-17T00:56:57.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,42,49,2025-11-17T00:56:57Z,2500000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,254.0,,,,,,,,,,,,,,,,,
256,PT02M29.00S,2025-11-17T00:56:58.8Z,2,REGULAR,substitution,out,[],203500,,,1610612753,42,49,2025-11-17T00:57:12Z,2510000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT02M29.00S,2025-11-17T00:56:58.8Z,2,REGULAR,substitution,out,[],1629006,,,1610612753,42,49,2025-11-17T00:57:12Z,2520000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT02M29.00S,2025-11-17T00:56:58.8Z,2,REGULAR,substitution,out,[],1628371,,,1610612753,42,49,2025-11-17T00:57:12Z,2530000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
