actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
165,PT08M53.00S,2026-03-17T02:16:25.8Z,2,REGULAR,foul,personal,['2freethrow'],203991,,,1610612747,34,35,2026-03-17T02:16:35Z,1650000,False,,,0,,C. Capela shooting personal FOUL (1 PF) (LaRavia 2 FT),"[203991, 1631222]",1610612745.0,HOU,shooting,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,1.0,0.0,LaRavia,1631222.0,,,,,,,,,,,,,,,
169,PT08M53.00S,2026-03-17T02:16:55.3Z,2,REGULAR,freethrow,1 of 2,[],1631222,,,1610612747,34,36,2026-03-17T02:16:55Z,1670000,False,,,0,,J. LaRavia Free Throw 1 of 2 (3 PTS),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
170,PT08M53.00S,2026-03-17T02:16:58.2Z,2,REGULAR,substitution,out,[],1641708,,,1610612747,34,36,2026-03-17T02:17:11Z,1680000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT08M53.00S,2026-03-17T02:16:58.2Z,2,REGULAR,substitution,out,[],1627827,,,1610612747,34,36,2026-03-17T02:17:11Z,1690000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT08M53.00S,2026-03-17T02:16:58.2Z,2,REGULAR,substitution,in,[],201142,,,1610612747,34,36,2026-03-17T02:17:11Z,1700000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT08M53.00S,2026-03-17T02:16:58.2Z,2,REGULAR,substitution,in,[],1631106,,,1610612747,34,36,2026-03-17T02:17:11Z,1710000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT08M53.00S,2026-03-17T02:17:22.2Z,2,REGULAR,freethrow,2 of 2,[],1631222,,,1610612747,34,37,2026-03-17T02:17:22Z,1720000,False,,,0,,J. LaRavia Free Throw 2 of 2 (4 PTS),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
175,PT08M28.00S,2026-03-17T02:17:49.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,87.46714848883047,37.5,1610612745,34,37,2026-03-17T02:19:18Z,1730000,False,-62.0,65.0,1,right,MISS T. Eason 9' pullup Shot,[1631106],1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,9.04,,,,,,,,,,,
176,PT08M25.00S,2026-03-17T02:17:52.1Z,2,REGULAR,rebound,offensive,[],203991,,,1610612745,34,37,2026-03-17T02:19:18Z,1740000,False,,,0,,C. Capela REBOUND (Off:2 Def:1),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,175.0,,,3.0,1.0,2.0,,,,,,,,
177,PT08M24.00S,2026-03-17T02:17:55.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,92.9862023653088,55.14705882352941,1610612745,36,37,2026-03-17T02:19:21Z,1750000,False,26.0,13.0,1,right,C. Capela driving Layup (5 PTS),[203991],1610612745.0,HOU,driving,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,2.9,,,,,,,,,,,
178,PT08M24.00S,2026-03-17T02:17:57.4Z,2,REGULAR,foul,personal,['1freethrow'],2544,,,1610612745,36,37,2026-03-17T02:18:05Z,1760000,False,,,0,,L. James shooting personal FOUL (2 PF) (Capela 1 FT),"[2544, 203991]",1610612747.0,LAL,shooting,,,James,L. James,,,,,Restricted Area,0-8 Center,1626301.0,2.0,0.0,Capela,203991.0,,,,,,,,,,,,,,,
180,PT08M24.00S,2026-03-17T02:18:23.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203991,,,1610612745,37,37,2026-03-17T02:18:23Z,1780000,False,,,0,,C. Capela Free Throw 1 of 1 (6 PTS),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
181,PT08M14.00S,2026-03-17T02:18:38.2Z,2,REGULAR,foul,personal,[],1631095,,,1610612747,37,37,2026-03-17T02:19:02Z,1790000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 1630559]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Right,1626300.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
183,PT08M14.00S,2026-03-17T02:18:56.4Z,2,REGULAR,substitution,out,[],1629637,,,1610612747,37,37,2026-03-17T02:19:03Z,1810000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M14.00S,2026-03-17T02:18:56.4Z,2,REGULAR,substitution,in,[],1629028,,,1610612747,37,37,2026-03-17T02:19:03Z,1820000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M07.00S,2026-03-17T02:19:21.8Z,2,REGULAR,foul,personal,['2freethrow'],203991,,,1610612747,37,37,2026-03-17T02:19:31Z,1840000,False,,,0,,C. Capela shooting personal FOUL (2 PF) (LaRavia 2 FT),"[203991, 1631222]",1610612745.0,HOU,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1626301.0,2.0,0.0,LaRavia,1631222.0,,,,,,,,,,,,,,,
188,PT08M07.00S,2026-03-17T02:19:40.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,37,37,2026-03-17T02:19:40Z,1860000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M07.00S,2026-03-17T02:23:21.8Z,2,REGULAR,freethrow,1 of 2,[],1631222,,,1610612747,37,38,2026-03-17T02:23:21Z,1880000,False,,,0,,J. LaRavia Free Throw 1 of 2 (5 PTS),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
191,PT08M07.00S,2026-03-17T02:23:37.6Z,2,REGULAR,freethrow,2 of 2,[],1631222,,,1610612747,37,39,2026-03-17T02:23:37Z,1890000,False,,,0,,J. LaRavia Free Throw 2 of 2 (6 PTS),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
192,PT07M56.00S,2026-03-17T02:23:55.4Z,2,REGULAR,violation,kicked ball,[],1630559,,,1610612745,37,39,2026-03-17T02:24:02Z,1900000,False,,,0,,A. Reaves kicked ball VIOLATION,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,1626300.0,,,,,,,,,,,,,,,,,,,
193,PT07M45.00S,2026-03-17T02:24:16.1Z,2,REGULAR,3pt,Jump Shot,[],1631106,81.68528252299606,95.09803921568627,1610612745,37,39,2026-03-17T02:24:23Z,1910000,False,225.0,120.0,1,right,MISS T. Eason 25' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.53,,,,,,,,,,,
194,PT07M42.00S,2026-03-17T02:24:19.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,37,39,2026-03-17T02:24:23Z,1920000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,193.0,,,,,,,,,,,,,
196,PT07M31.00S,2026-03-17T02:24:40.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,11.514454664914586,63.48039215686274,1610612747,37,39,2026-03-17T02:24:46Z,1940000,False,-67.0,56.0,1,left,MISS L. James 8' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,8.74,,,,,,,,,,,
197,PT07M28.00S,2026-03-17T02:24:44.0Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612747,37,39,2026-03-17T02:24:44Z,1950000,False,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,196.0,,,3.0,2.0,1.0,,,,,,,,
198,PT07M25.00S,2026-03-17T02:24:49.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612747,37,39,2026-03-17T02:25:09Z,1960000,False,,,0,,T. Eason personal FOUL (2 PF) (Reaves 2 FT),"[1631106, 1630559]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,1626300.0,2.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
200,PT07M25.00S,2026-03-17T02:25:18.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630559,,,1610612747,37,40,2026-03-17T02:25:18Z,1980000,False,,,0,,A. Reaves Free Throw 1 of 2 (7 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
201,PT07M25.00S,2026-03-17T02:25:21.7Z,2,REGULAR,substitution,out,[],2544,,,1610612747,37,40,2026-03-17T02:25:33Z,1990000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M25.00S,2026-03-17T02:25:21.7Z,2,REGULAR,substitution,out,[],203935,,,1610612747,37,40,2026-03-17T02:25:33Z,2000000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M25.00S,2026-03-17T02:25:21.7Z,2,REGULAR,substitution,in,[],1629029,,,1610612747,37,40,2026-03-17T02:25:33Z,2010000,False,,,0,,SUB in: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M25.00S,2026-03-17T02:25:21.7Z,2,REGULAR,substitution,in,[],1629060,,,1610612747,37,40,2026-03-17T02:25:33Z,2020000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M25.00S,2026-03-17T02:25:42.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630559,,,1610612747,37,41,2026-03-17T02:25:42Z,2030000,False,,,0,,A. Reaves Free Throw 2 of 2 (8 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
206,PT07M15.00S,2026-03-17T02:25:59.0Z,2,REGULAR,foul,personal,['2freethrow'],1629060,,,1610612745,37,41,2026-03-17T02:26:13Z,2040000,False,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Capela 2 FT),"[1629060, 203991]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,1.0,0.0,Capela,203991.0,,,,,,,,,,,,,,,
208,PT07M15.00S,2026-03-17T02:26:27.6Z,2,REGULAR,freethrow,1 of 2,[],203991,,,1610612745,38,41,2026-03-17T02:26:55Z,2060000,False,,,0,,C. Capela Free Throw 1 of 2 (7 PTS),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
209,PT07M15.00S,2026-03-17T02:26:29.5Z,2,REGULAR,substitution,out,[],1631095,,,1610612745,38,41,2026-03-17T02:26:34Z,2070000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M15.00S,2026-03-17T02:26:29.5Z,2,REGULAR,substitution,out,[],1642263,,,1610612745,38,41,2026-03-17T02:26:34Z,2080000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M15.00S,2026-03-17T02:26:29.5Z,2,REGULAR,substitution,in,[],1641708,,,1610612745,38,41,2026-03-17T02:26:34Z,2090000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M15.00S,2026-03-17T02:26:29.5Z,2,REGULAR,substitution,in,[],1627827,,,1610612745,38,41,2026-03-17T02:26:34Z,2100000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M15.00S,2026-03-17T02:26:27.6Z,2,REGULAR,freethrow,2 of 2,[],203991,,,1610612745,38,41,2026-03-17T02:26:55Z,2110000,False,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
214,PT07M12.00S,2026-03-17T02:26:30.6Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,38,41,2026-03-17T02:26:55Z,2120000,False,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,213.0,,,4.0,3.0,1.0,,,,,,,,
215,PT07M04.00S,2026-03-17T02:26:56.7Z,2,REGULAR,3pt,Jump Shot,[],1629029,37.27003942181341,49.754901960784316,1610612747,38,41,2026-03-17T02:27:02Z,2130000,False,1.0,298.0,1,left,MISS L. Dončić 29' pullup 3PT,[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,29.78,,,,,,,,,,,
216,PT07M01.00S,2026-03-17T02:26:59.7Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,38,41,2026-03-17T02:27:02Z,2140000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,215.0,,,3.0,3.0,0.0,,,,,,,,
217,PT06M41.00S,2026-03-17T02:27:20.0Z,2,REGULAR,2pt,Jump Shot,[],201142,81.02825229960578,75.49019607843137,1610612745,40,41,2026-03-17T02:27:25Z,2150000,False,127.0,126.0,1,right,K. Durant 17' pullup Jump Shot (10 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,Made,,10.0,17.91,,,,,,,,,,,
218,PT06M26.00S,2026-03-17T02:27:33.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,13.61695137976347,64.2156862745098,1610612747,40,41,2026-03-17T02:27:40Z,2160000,False,-71.0,75.0,1,left,MISS A. Reaves 10' driving floating Shot,[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,10.37,,,,,,,,,,,
219,PT06M24.00S,2026-03-17T02:27:35.9Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,40,41,2026-03-17T02:27:40Z,2170000,False,,,0,,A. Thompson REBOUND (Off:2 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,218.0,,,5.0,3.0,2.0,,,,,,,,
220,PT06M15.00S,2026-03-17T02:27:44.7Z,2,REGULAR,turnover,bad pass,[],1627827,,,1610612745,40,41,2026-03-17T02:27:48Z,2180000,False,,,0,,D. Finney-Smith bad pass TURNOVER (1 TO),"[1627827, 1631222]",1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,LaRavia,1631222.0,,
221,PT06M15.00S,2026-03-17T02:27:44.7Z,2,REGULAR,steal,,[],1631222,,,1610612747,40,41,2026-03-17T02:27:46Z,2190000,False,,,0,,J. LaRavia STEAL (2 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
222,PT06M10.00S,2026-03-17T02:27:50.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630559,27.020367936925098,19.362745098039216,1610612747,40,41,2026-03-17T02:28:21Z,2200000,False,153.0,201.0,1,left,MISS A. Reaves 25' running pullup 3PT,[1630559],1610612747.0,LAL,running pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.31,,,,,,,,,,,
223,PT06M07.00S,2026-03-17T02:27:53.7Z,2,REGULAR,rebound,offensive,[],1629060,,,1610612747,40,41,2026-03-17T02:28:21Z,2210000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:0),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,222.0,,,1.0,0.0,1.0,,,,,,,,
225,PT06M06.00S,2026-03-17T02:28:02.7Z,2,REGULAR,foul,offensive,[],1629060,,,1610612747,40,41,2026-03-17T02:28:19Z,2230000,False,,,0,,R. Hachimura offensive FOUL (2 PF),"[1629060, 1631106]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,202058.0,2.0,0.0,Eason,1631106.0,,,,,,,,,,,,,,,
227,PT06M06.00S,2026-03-17T02:28:02.7Z,2,REGULAR,turnover,offensive foul,[],1629060,,,1610612747,40,41,2026-03-17T02:28:02Z,2250000,False,,,0,,R. Hachimura offensive foul TURNOVER (1 TO),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,202058.0,,,,,,,,,,,,,,,1.0,,,,
228,PT06M06.00S,2026-03-17T02:28:17.6Z,2,REGULAR,substitution,out,[],203991,,,1610612745,40,41,2026-03-17T02:28:19Z,2260000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M06.00S,2026-03-17T02:28:17.6Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,40,41,2026-03-17T02:28:19Z,2270000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M55.00S,2026-03-17T02:28:39.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201142,71.17279894875165,76.47058823529412,1610612745,40,41,2026-03-17T02:29:27Z,2280000,False,132.0,218.0,1,right,MISS K. Durant 25' pullup 3PT,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.55,,,,,,,,,,,
231,PT05M53.00S,2026-03-17T02:28:41.4Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,40,41,2026-03-17T02:29:27Z,2290000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,230.0,,,2.0,1.0,1.0,,,,,,,,
232,PT05M52.00S,2026-03-17T02:28:43.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631106,94.40999984741211,50.0,1610612745,40,41,2026-03-17T02:29:34Z,2300000,False,0.0,0.0,1,right,MISS T. Eason tip Layup,[1631106],1610612745.0,HOU,tip,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.0,,,,,,,,,,,
233,PT05M51.00S,2026-03-17T02:28:44.8Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612745,40,41,2026-03-17T02:29:34Z,2310000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:0),[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,232.0,,,1.0,0.0,1.0,,,,,,,,
234,PT05M50.00S,2026-03-17T02:28:44.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627827,94.40999984741211,50.0,1610612745,42,41,2026-03-17T02:29:38Z,2320000,False,0.0,0.0,1,right,D. Finney-Smith tip Layup (5 PTS),[1627827],1610612745.0,HOU,tip,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,0.0,,,,,,,,,,,
235,PT05M35.00S,2026-03-17T02:28:57.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,18.478975032851512,53.92156862745098,1610612747,42,43,2026-03-17T02:30:20Z,2330000,False,-20.0,121.0,1,left,L. Dončić 12' pullup Jump Shot (18 PTS),[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,18.0,12.28,,,,,,,,,,,
236,PT05M15.00S,2026-03-17T02:29:16.9Z,2,REGULAR,3pt,Jump Shot,[],1631095,69.99014454664915,71.32352941176471,1610612745,42,43,2026-03-17T02:29:28Z,2340000,False,107.0,230.0,1,right,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.31,,,,,,,,,,,
237,PT05M14.00S,2026-03-17T02:29:17.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,42,43,2026-03-17T02:29:28Z,2350000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,236.0,,,,,,,,,,,,,
238,PT05M14.00S,2026-03-17T02:29:24.0Z,2,REGULAR,foul,personal,[],1629028,,,1610612745,42,43,2026-03-17T02:29:28Z,2360000,False,,,0,,D. Ayton loose ball personal FOUL (1 PF),"[1629028, 1641708]",1610612747.0,LAL,loose ball,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,202058.0,1.0,0.0,Thompson,1641708.0,,,,,,,,,,,,,,,
240,PT05M14.00S,2026-03-17T02:29:30.0Z,2,REGULAR,substitution,out,[],1631222,,,1610612745,42,43,2026-03-17T02:29:35Z,2380000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M14.00S,2026-03-17T02:29:30.0Z,2,REGULAR,substitution,in,[],1628379,,,1610612745,42,43,2026-03-17T02:29:35Z,2390000,False,,,0,,SUB in: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M00.00S,2026-03-17T02:29:55.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201142,73.9323258869908,27.205882352941174,1610612745,42,43,2026-03-17T02:30:03Z,2400000,False,-114.0,193.0,1,right,MISS K. Durant 22' pullup Shot,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,22.37,,,,,,,,,,,
243,PT04M57.00S,2026-03-17T02:29:58.5Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,42,43,2026-03-17T02:30:03Z,2410000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,242.0,,,4.0,3.0,1.0,,,,,,,,
244,PT04M57.00S,2026-03-17T02:29:58.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631095,93.51182654402102,56.127450980392155,1610612745,44,43,2026-03-17T02:30:07Z,2420000,False,31.0,8.0,1,right,J. Smith Jr. putback DUNK (11 PTS),[1631095],1610612745.0,HOU,putback,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,3.18,,,,,,,,,,,
246,PT04M40.00S,2026-03-17T02:30:20.9Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,44,43,2026-03-17T02:30:26Z,2440000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M40.00S,2026-03-17T02:30:20.9Z,2,REGULAR,substitution,in,[],203935,,,1610612747,44,43,2026-03-17T02:30:26Z,2450000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M34.00S,2026-03-17T02:30:45.7Z,2,REGULAR,2pt,Jump Shot,[],1629029,11.12023653088042,25.0,1610612747,44,43,2026-03-17T02:30:53Z,2460000,False,125.0,52.0,1,left,MISS L. Dončić 13' fadeaway Shot,[1629029],1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,13.54,,,,,,,,,,,
249,PT04M30.00S,2026-03-17T02:30:49.7Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,44,43,2026-03-17T02:30:53Z,2470000,False,,,0,,T. Eason REBOUND (Off:1 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Right,,,,,,,248.0,,,3.0,2.0,1.0,,,,,,,,
250,PT04M23.00S,2026-03-17T02:30:56.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,92.9862023653088,54.41176470588235,1610612745,44,43,2026-03-17T02:31:02Z,2480000,False,22.0,13.0,1,right,MISS K. Durant driving finger roll Layup,[201142],1610612745.0,HOU,driving finger roll,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.58,,,,,,,,,,,
251,PT04M22.00S,2026-03-17T02:30:57.2Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,44,43,2026-03-17T02:31:02Z,2490000,False,,,0,,D. Ayton REBOUND (Off:1 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,250.0,,,5.0,4.0,1.0,,,,,,,,
