actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
178,PT12M00.00S,2026-01-21T02:03:32.7Z,2,REGULAR,substitution,in,['startperiod'],1641705,,,1610612745,28,39,2026-01-21T02:04:59Z,1710000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-01-21T02:05:05.4Z,2,REGULAR,period,start,[],0,,,1610612745,28,39,2026-01-21T02:05:05Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M46.00S,2026-01-21T02:05:20.7Z,2,REGULAR,foul,personal,[],1629640,,,1610612745,28,39,2026-01-21T02:05:46Z,1730000,False,,,0,,K. Johnson personal FOUL (1 PF),"[1629640, 201142]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,202058.0,,,,,,1.0,0.0,Durant,201142.0,,,,
182,PT11M35.00S,2026-01-21T02:06:00.2Z,2,REGULAR,3pt,Jump Shot,[],1641708,84.83902759526939,97.54901960784314,1610612745,28,39,2026-01-21T02:06:06Z,1750000,False,238.0,90.0,1,right,MISS A. Thompson 25' 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right,25.42,Missed,,,,,,,,,,,,,,,,,,
183,PT11M35.00S,2026-01-21T02:06:00.2Z,2,REGULAR,rebound,defensive,[],1642844,,,1610612759,28,39,2026-01-21T02:06:06Z,1760000,False,,,0,,D. Harper REBOUND (Off:0 Def:1),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right,,,182.0,1.0,1.0,0.0,,,,,,,,,,,,,,
184,PT11M21.00S,2026-01-21T02:06:14.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,7.30946123521682,43.13725490196079,1610612759,28,41,2026-01-21T02:06:19Z,1770000,False,34.0,16.0,1,left,V. Wembanyama driving DUNK (4 PTS),[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,3.79,Made,,,,,,,4.0,,,,,,,,,,,
185,PT11M09.00S,2026-01-21T02:06:30.6Z,2,REGULAR,foul,personal,[],1642868,,,1610612745,28,41,2026-01-21T02:06:40Z,1780000,False,,,0,,C. Bryant personal FOUL (1 PF),"[1642868, 1641708]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Mid-Range,8-16 Center,,,,,,,1628954.0,,,,,,1.0,0.0,Thompson,1641708.0,,,,
187,PT11M04.00S,2026-01-21T02:06:54.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642263,93.24901445466492,49.754901960784316,1610612745,30,41,2026-01-21T02:06:58Z,1800000,False,-1.0,11.0,1,right,R. Sheppard cutting Layup (2 PTS) (A. Thompson 2 AST),"[1642263, 1641708]",1610612745.0,HOU,cutting,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,2.0,A. Thompson,1641708.0,2.0,,,,,,,,
189,PT10M51.00S,2026-01-21T02:07:06.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,9.543363994743759,46.568627450980394,1610612759,30,43,2026-01-21T02:07:11Z,1820000,False,17.0,37.0,1,left,D. Harper driving finger roll Layup (2 PTS),[1642844],1610612759.0,SAS,driving finger roll,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,4.1,Made,,,,,,,2.0,,,,,,,,,,,
190,PT10M29.00S,2026-01-21T02:07:29.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,92.19776609724047,54.90196078431373,1610612745,32,43,2026-01-21T02:07:32Z,1830000,False,25.0,21.0,1,right,A. Thompson cutting Layup (8 PTS) (R. Sheppard 2 AST),"[1641708, 1642263]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,8.0,R. Sheppard,1642263.0,2.0,,,,,,,,
192,PT10M22.00S,2026-01-21T02:07:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,6.389618922470433,54.90196078431373,1610612759,32,45,2026-01-21T02:07:39Z,1850000,False,-25.0,8.0,1,left,D. Harper driving Layup (4 PTS),[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,2.57,Made,,,,,,,4.0,,,,,,,,,,,
194,PT10M01.00S,2026-01-21T02:08:18.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,80.89684625492772,42.40196078431372,1610612745,34,45,2026-01-21T02:08:25Z,1870000,False,-38.0,127.0,1,right,A. Thompson 13' driving floating bank Jump Shot (10 PTS),[1641708],1610612745.0,HOU,driving floating bank,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,13.27,Made,,,,,,,10.0,,,,,,,,,,,
195,PT10M01.00S,2026-01-21T02:08:23.5Z,2,REGULAR,foul,personal,['1freethrow'],1628368,,,1610612745,34,45,2026-01-21T02:08:31Z,1880000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Thompson 1 FT),"[1628368, 1641708]",1610612759.0,SAS,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1151.0,,,,,,1.0,0.0,Thompson,1641708.0,,,,
197,PT10M01.00S,2026-01-21T02:08:32.8Z,2,REGULAR,substitution,out,[],1642868,,,1610612745,34,45,2026-01-21T02:09:07Z,1900000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M01.00S,2026-01-21T02:08:32.8Z,2,REGULAR,substitution,in,[],203084,,,1610612745,34,45,2026-01-21T02:09:07Z,1910000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M01.00S,2026-01-21T02:08:49.7Z,2,REGULAR,freethrow,1 of 1,[],1641708,,,1610612745,35,45,2026-01-21T02:08:49Z,1920000,False,,,0,,A. Thompson Free Throw 1 of 1 (11 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
200,PT09M48.00S,2026-01-21T02:09:04.2Z,2,REGULAR,turnover,lost ball,[],1628368,,,1610612759,35,45,2026-01-21T02:09:09Z,1930000,False,,,0,,D. Fox lost ball TURNOVER (1 TO),"[1628368, 201142]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left,,,,,,,,1.0,,,,,,,,,,,Durant,201142.0
201,PT09M48.00S,2026-01-21T02:09:04.2Z,2,REGULAR,steal,,[],201142,,,1610612745,35,45,2026-01-21T02:09:07Z,1940000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
202,PT09M38.00S,2026-01-21T02:09:14.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642263,67.7562417871222,31.862745098039213,1610612745,35,45,2026-01-21T02:09:21Z,1950000,False,-91.0,251.0,1,right,MISS R. Sheppard 26' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,26.65,Missed,,,,,,,,,,,,,,,,,,
203,PT09M35.00S,2026-01-21T02:09:17.8Z,2,REGULAR,rebound,defensive,[],1642844,,,1610612759,35,45,2026-01-21T02:09:21Z,1960000,False,,,0,,D. Harper REBOUND (Off:0 Def:2),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Left Center,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,,,
204,PT09M21.00S,2026-01-21T02:09:33.1Z,2,REGULAR,foul,personal,['2freethrow'],203991,,,1610612759,35,45,2026-01-21T02:09:39Z,1970000,False,,,0,,C. Capela shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[203991, 1641705]",1610612745.0,HOU,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,,,1.0,0.0,Wembanyama,1641705.0,,,,
206,PT09M21.00S,2026-01-21T02:10:11.1Z,2,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,35,46,2026-01-21T02:10:11Z,1990000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (5 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
207,PT09M21.00S,2026-01-21T02:10:11.7Z,2,REGULAR,substitution,out,[],1627827,,,1610612759,35,46,2026-01-21T02:10:22Z,2000000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M21.00S,2026-01-21T02:10:11.7Z,2,REGULAR,substitution,out,[],203991,,,1610612759,35,46,2026-01-21T02:10:22Z,2010000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M21.00S,2026-01-21T02:10:11.7Z,2,REGULAR,substitution,out,[],1628368,,,1610612759,35,46,2026-01-21T02:10:22Z,2020000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M21.00S,2026-01-21T02:10:11.7Z,2,REGULAR,substitution,in,[],1631095,,,1610612759,35,46,2026-01-21T02:10:22Z,2030000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M21.00S,2026-01-21T02:10:11.7Z,2,REGULAR,substitution,in,[],1631106,,,1610612759,35,46,2026-01-21T02:10:22Z,2040000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M21.00S,2026-01-21T02:10:11.7Z,2,REGULAR,substitution,in,[],1642264,,,1610612759,35,46,2026-01-21T02:10:22Z,2050000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M21.00S,2026-01-21T02:10:43.0Z,2,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,35,47,2026-01-21T02:10:43Z,2060000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (6 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
214,PT09M09.00S,2026-01-21T02:10:56.3Z,2,REGULAR,3pt,Jump Shot,[],1642263,73.9323258869908,88.48039215686273,1610612745,38,47,2026-01-21T02:11:01Z,2070000,False,192.0,193.0,1,right,R. Sheppard 27' 3PT  (5 PTS) (K. Durant 2 AST),"[1642263, 201142]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,27.22,Made,,,,,,,5.0,K. Durant,201142.0,2.0,,,,,,,,
216,PT08M45.00S,2026-01-21T02:11:19.1Z,2,REGULAR,2pt,Jump Shot,[],1641705,9.806176084099869,83.82352941176471,1610612759,38,49,2026-01-21T02:11:24Z,2090000,False,-169.0,40.0,1,left,V. Wembanyama 17' Jump Shot (8 PTS) (S. Castle 5 AST),"[1641705, 1642264]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left,17.37,Made,,,,,,,8.0,S. Castle,1642264.0,5.0,,,,,,,,
218,PT08M24.00S,2026-01-21T02:11:39.7Z,2,REGULAR,2pt,Jump Shot,[],1641708,74.72076215505913,62.5,1610612745,38,49,2026-01-21T02:11:46Z,2110000,False,62.0,185.0,1,right,MISS A. Thompson 19' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,19.54,Missed,,,,,,,,,,,,,,,,,,
219,PT08M24.00S,2026-01-21T02:11:39.7Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,38,49,2026-01-21T02:11:46Z,2120000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right Center,,,218.0,2.0,2.0,0.0,,,,,,,,,,,,,,
220,PT08M08.00S,2026-01-21T02:11:57.3Z,2,REGULAR,2pt,Jump Shot,[],1641705,15.850854139290407,73.52941176470588,1610612759,38,49,2026-01-21T02:12:04Z,2130000,False,-118.0,96.0,1,left,MISS V. Wembanyama 15' bank Shot,[1641705],1610612759.0,SAS,bank,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,15.21,Missed,,,,,,,,,,,,,,,,,,
221,PT08M07.00S,2026-01-21T02:11:58.3Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,38,49,2026-01-21T02:12:04Z,2140000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,220.0,2.0,2.0,0.0,,,,,,,,,,,,,,
222,PT08M01.00S,2026-01-21T02:12:04.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631106,89.30683311432325,50.0,1610612745,38,49,2026-01-21T02:12:14Z,2150000,False,0.0,48.0,1,right,MISS T. Eason running finger roll Layup - blocked,"[1631106, 1642844]",1610612745.0,HOU,running finger roll,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,4.8,Missed,,,,,,,,,,,,,,,Harper,1642844.0,,
223,PT08M01.00S,2026-01-21T02:12:04.1Z,2,REGULAR,block,,[],1642844,,,1610612745,38,49,2026-01-21T02:12:06Z,2160000,False,,,0,,D. Harper BLOCK (1 BLK),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
224,PT07M59.00S,2026-01-21T02:12:06.1Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,38,49,2026-01-21T02:12:14Z,2170000,False,,,0,,T. Eason REBOUND (Off:1 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,222.0,3.0,2.0,1.0,,,,,,,,,,,,,,
225,PT07M59.00S,2026-01-21T02:12:08.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1631106,94.40999984741211,50.0,1610612745,38,49,2026-01-21T02:14:04Z,2180000,False,0.0,0.0,1,right,MISS T. Eason tip Layup,[1631106],1610612745.0,HOU,tip,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
226,PT07M59.00S,2026-01-21T02:12:08.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,38,49,2026-01-21T02:14:04Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,225.0,,,,,,,,,,,,,,,,,
228,PT07M59.00S,2026-01-21T02:12:15.2Z,2,REGULAR,substitution,out,[],1641708,,,1610612745,38,49,2026-01-21T02:12:24Z,2210000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M59.00S,2026-01-21T02:12:15.2Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,38,49,2026-01-21T02:12:24Z,2220000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M59.00S,2026-01-21T02:12:15.2Z,2,REGULAR,substitution,out,[],1642844,,,1610612745,38,49,2026-01-21T02:12:45Z,2230000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M59.00S,2026-01-21T02:12:15.2Z,2,REGULAR,substitution,in,[],1630577,,,1610612745,38,49,2026-01-21T02:12:45Z,2240000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M56.00S,2026-01-21T02:12:53.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,92.46057818659659,54.65686274509803,1610612745,40,49,2026-01-21T02:12:58Z,2250000,False,23.0,18.0,1,right,A. Sengun driving Layup (6 PTS) (K. Durant 3 AST),"[1630578, 201142]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,6.0,K. Durant,201142.0,3.0,,,,,,,,
234,PT07M56.00S,2026-01-21T02:12:58.1Z,2,REGULAR,foul,personal,['1freethrow'],1641705,,,1610612745,40,49,2026-01-21T02:13:04Z,2270000,False,,,0,,V. Wembanyama shooting personal FOUL (2 PF) (Sengun 1 FT),"[1641705, 1630578]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,2.0,0.0,Sengun,1630578.0,,,,
236,PT07M56.00S,2026-01-21T02:13:34.8Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630578,,,1610612745,41,49,2026-01-21T02:13:34Z,2290000,False,,,0,,A. Sengun Free Throw 1 of 1 (7 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
237,PT07M39.00S,2026-01-21T02:13:54.2Z,2,REGULAR,3pt,Jump Shot,[],203084,12.171484888304862,4.411764705882353,1610612759,41,49,2026-01-21T02:13:58Z,2300000,False,228.0,62.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.62,Missed,,,,,,,,,,,,,,,,,,
238,PT07M35.00S,2026-01-21T02:13:58.2Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,41,49,2026-01-21T02:13:58Z,2310000,False,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,237.0,3.0,2.0,1.0,,,,,,,,,,,,,,
239,PT07M35.00S,2026-01-21T02:13:57.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,5.590000152587891,50.0,1610612759,41,51,2026-01-21T02:13:57Z,2320000,False,0.0,0.0,1,left,K. Johnson tip Layup (4 PTS),[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,4.0,,,,,,,,,,,
240,PT07M32.00S,2026-01-21T02:14:05.7Z,2,REGULAR,foul,offensive,[],1631106,,,1610612745,41,51,2026-01-21T02:14:14Z,2330000,False,,,0,,T. Eason offensive FOUL (2 PF),"[1631106, 1642264]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,202058.0,,,,,,2.0,0.0,Castle,1642264.0,,,,
242,PT07M32.00S,2026-01-21T02:14:05.7Z,2,REGULAR,turnover,offensive foul,[],1631106,,,1610612745,41,51,2026-01-21T02:14:05Z,2350000,False,,,0,,T. Eason offensive foul TURNOVER (3 TO),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,202058.0,3.0,,,,,,,,,,,,
244,PT07M15.00S,2026-01-21T02:14:51.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,32.14520367936925,42.64705882352941,1610612759,41,54,2026-01-21T02:14:57Z,2370000,False,37.0,250.0,1,left,J. Champagnie 25' 3PT  (18 PTS) (V. Wembanyama 2 AST),"[1630577, 1641705]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,25.24,Made,,,,,,,18.0,V. Wembanyama,1641705.0,2.0,,,,,,,,
246,PT07M03.00S,2026-01-21T02:15:03.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,80.89684625492772,61.51960784313726,1610612745,43,54,2026-01-21T02:15:08Z,2390000,False,58.0,127.0,1,right,R. Sheppard 13' pullup Jump Shot (7 PTS),[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,13.95,Made,,,,,,,7.0,,,,,,,,,,,
247,PT06M51.00S,2026-01-21T02:15:15.1Z,2,REGULAR,3pt,Jump Shot,[],1630577,26.231931668856767,83.33333333333334,1610612759,43,54,2026-01-21T02:15:20Z,2400000,False,-167.0,194.0,1,left,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
248,PT06M51.00S,2026-01-21T02:15:15.1Z,2,REGULAR,rebound,offensive,[],1641705,,,1610612759,43,54,2026-01-21T02:15:20Z,2410000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:0),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,247.0,2.0,0.0,2.0,,,,,,,,,,,,,,
249,PT06M48.00S,2026-01-21T02:15:19.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642264,35.955978975032856,49.754901960784316,1610612759,43,54,2026-01-21T02:15:27Z,2420000,False,1.0,285.0,1,left,MISS S. Castle 28' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,28.55,Missed,,,,,,,,,,,,,,,,,,
250,PT06M46.00S,2026-01-21T02:15:21.6Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,43,54,2026-01-21T02:15:27Z,2430000,False,,,0,,A. Sengun REBOUND (Off:0 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,249.0,4.0,4.0,0.0,,,,,,,,,,,,,,
252,PT06M34.00S,2026-01-21T02:15:47.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630577,,,1610612745,43,54,2026-01-21T02:15:52Z,2450000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Durant 2 FT),"[1630577, 201142]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,,,,1151.0,,,,,,1.0,0.0,Durant,201142.0,,,,
254,PT06M34.00S,2026-01-21T02:15:55.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,43,54,2026-01-21T02:15:55Z,2470000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M34.00S,2026-01-21T02:18:58.4Z,2,REGULAR,substitution,out,[],1642263,,,1610612745,43,54,2026-01-21T02:19:13Z,2480000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M34.00S,2026-01-21T02:18:58.4Z,2,REGULAR,substitution,in,[],1629006,,,1610612745,43,54,2026-01-21T02:19:13Z,2490000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M34.00S,2026-01-21T02:19:18.1Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,44,54,2026-01-21T02:19:18Z,2500000,False,,,0,,K. Durant Free Throw 1 of 2 (8 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
258,PT06M34.00S,2026-01-21T02:19:34.0Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,45,54,2026-01-21T02:19:34Z,2510000,False,,,0,,K. Durant Free Throw 2 of 2 (9 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
259,PT06M23.00S,2026-01-21T02:19:50.3Z,2,REGULAR,2pt,Jump Shot,[],1641705,22.946780551905388,36.27450980392157,1610612759,45,56,2026-01-21T02:19:55Z,2520000,False,69.0,163.0,1,left,V. Wembanyama 17' Jump Shot (10 PTS) (J. Champagnie 2 AST),"[1641705, 1630577]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,17.7,Made,,,,,,,10.0,J. Champagnie,1630577.0,2.0,,,,,,,,
261,PT06M02.00S,2026-01-21T02:20:10.5Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612745,45,56,2026-01-21T02:20:14Z,2540000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1630577]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,,,,,,,,1.0,,,,,,,,,,,Champagnie,1630577.0
262,PT06M02.00S,2026-01-21T02:20:10.5Z,2,REGULAR,steal,,[],1630577,,,1610612759,45,56,2026-01-21T02:20:12Z,2550000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
263,PT05M58.00S,2026-01-21T02:20:16.7Z,2,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612759,45,56,2026-01-21T02:20:28Z,2560000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Johnson 2 FT),"[1631095, 1629640]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,,,,,,1.0,0.0,Johnson,1629640.0,,,,
266,PT05M58.00S,2026-01-21T02:21:16.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629640,,,1610612759,45,57,2026-01-21T02:22:27Z,2590000,False,,,0,,K. Johnson Free Throw 1 of 2 (5 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
267,PT05M58.00S,2026-01-21T02:21:17.7Z,2,REGULAR,substitution,out,[],201142,,,1610612759,45,57,2026-01-21T02:21:35Z,2600000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
