actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
88,PT05M52.00S,2022-11-26T01:24:32.8Z,1,REGULAR,2pt,Jump Shot,[],1626171,26.62614980289093,48.28431372549019,1610612749,10,17,2022-11-26T01:25:31Z,870000,False,9.0,198.0,1,left,MISS B. Portis 19' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,19.8,Missed,,,,,,,,,,,,,,,,,,
89,PT05M49.00S,2022-11-26T01:24:35.8Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612739,10,17,2022-11-26T01:24:37Z,880000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Center,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,
90,PT05M42.00S,2022-11-26T01:24:45.3Z,1,REGULAR,turnover,out-of-bounds,[],1630596,,,1610612739,10,17,2022-11-26T01:24:52Z,890000,False,,,0,,E. Mobley lost ball out-of-bounds TURNOVER (1 TO),[1630596],1610612739.0,CLE,lost ball,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628480.0,,,,,1.0,,,,,,,
91,PT05M27.00S,2022-11-26T01:25:07.0Z,1,REGULAR,foul,personal,['2freethrow'],201577,,,1610612749,10,17,2022-11-26T01:25:17Z,900000,False,,,0,,R. Lopez shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[201577, 203507]",1610612739.0,CLE,shooting,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,
93,PT05M27.00S,2022-11-26T01:25:46.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,11,17,2022-11-26T01:25:46Z,920000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
94,PT05M27.00S,2022-11-26T01:26:06.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,12,17,2022-11-26T01:26:06Z,930000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (6 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
95,PT05M14.00S,2022-11-26T01:26:19.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,91.93495400788436,57.59803921568627,1610612739,12,17,2022-11-26T01:26:56Z,940000,False,38.0,23.0,1,right,MISS D. Mitchell driving floating bank Shot - blocked,"[1628378, 203507]",1610612739.0,CLE,driving floating bank,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,Antetokounmpo,203507.0,,
96,PT05M14.00S,2022-11-26T01:26:19.9Z,1,REGULAR,block,,[],203507,,,1610612739,12,17,2022-11-26T01:26:23Z,950000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT05M10.00S,2022-11-26T01:26:23.9Z,1,REGULAR,rebound,defensive,[],201588,,,1610612749,12,17,2022-11-26T01:26:37Z,960000,False,,,0,,G. Hill REBOUND (Off:0 Def:1),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,In The Paint (Non-RA),0-8 Center,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,
98,PT05M10.00S,2022-11-26T01:26:28.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626224,,,1610612749,12,17,2022-11-26T01:26:45Z,970000,False,,,0,,C. Osman shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1626224, 203507]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202007.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,
100,PT05M10.00S,2022-11-26T01:27:06.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,12,17,2022-11-26T01:27:06Z,990000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
101,PT05M10.00S,2022-11-26T01:27:06.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,12,17,2022-11-26T01:27:06Z,1000000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,
102,PT05M10.00S,2022-11-26T01:27:09.3Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,12,17,2022-11-26T01:27:15Z,1010000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M10.00S,2022-11-26T01:27:09.3Z,1,REGULAR,substitution,in,[],1628975,,,1610612749,12,17,2022-11-26T01:27:15Z,1020000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M10.00S,2022-11-26T01:27:32.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,13,17,2022-11-26T01:27:32Z,1030000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (7 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
105,PT04M58.00S,2022-11-26T01:27:45.0Z,1,REGULAR,3pt,Jump Shot,[],1628378,68.41327201051249,53.92156862745098,1610612739,13,17,2022-11-26T01:28:38Z,1040000,False,20.0,244.0,1,right,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,24.52,Missed,,,,,,,,,,,,,,,,,,
106,PT04M55.00S,2022-11-26T01:27:48.2Z,1,REGULAR,rebound,offensive,[],201577,,,1610612739,13,17,2022-11-26T01:27:48Z,1050000,False,,,0,,R. Lopez REBOUND (Off:1 Def:0),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Above the Break 3,24+ Center,,,,105.0,1.0,0.0,1.0,,,,,,,,,,,,,
107,PT04M53.00S,2022-11-26T01:27:50.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,92.46057818659659,49.754901960784316,1610612739,13,19,2022-11-26T01:27:55Z,1060000,False,-1.0,18.0,1,right,E. Mobley DUNK (4 PTS) (I. Okoro 1 AST),"[1630596, 1630171]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.84,Made,4.0,,,,,,,,,,,I. Okoro,1630171.0,1.0,,,,
109,PT04M42.00S,2022-11-26T01:28:01.9Z,1,REGULAR,turnover,bad pass,[],201588,,,1610612749,13,19,2022-11-26T01:28:08Z,1080000,False,,,0,,G. Hill bad pass TURNOVER (1 TO),"[201588, 1630596]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1.0,,,,,,Mobley,1630596.0
110,PT04M42.00S,2022-11-26T01:28:01.9Z,1,REGULAR,steal,,[],1630596,,,1610612739,13,19,2022-11-26T01:28:04Z,1090000,False,,,0,,E. Mobley STEAL (2 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
111,PT04M36.00S,2022-11-26T01:28:07.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,94.69448094612353,50.49019607843137,1610612739,13,21,2022-11-26T01:28:13Z,1100000,False,2.0,-3.0,1,right,I. Okoro running DUNK (2 PTS),[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,0.36,Made,2.0,,,,,,,,,,,,,,,,,
112,PT04M18.00S,2022-11-26T01:28:25.0Z,1,REGULAR,turnover,lost ball,[],1626171,,,1610612749,13,21,2022-11-26T01:28:30Z,1110000,False,,,0,,B. Portis lost ball TURNOVER (1 TO),"[1626171, 1630596]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,,,Mobley,1630596.0
113,PT04M18.00S,2022-11-26T01:28:25.0Z,1,REGULAR,steal,,[],1630596,,,1610612739,13,21,2022-11-26T01:28:28Z,1120000,False,,,0,,E. Mobley STEAL (3 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
114,PT04M09.00S,2022-11-26T01:28:34.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,89.43823915900131,3.1862745098039214,1610612739,13,21,2022-11-26T01:28:41Z,1130000,False,-234.0,47.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.87,Missed,,,,,,,,,,,,,,,,,,
115,PT04M03.00S,2022-11-26T01:28:40.7Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,13,21,2022-11-26T01:28:41Z,1140000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,
116,PT03M55.00S,2022-11-26T01:28:48.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201588,12.434296977660972,48.77450980392157,1610612749,13,21,2022-11-26T01:30:45Z,1150000,False,6.0,64.0,1,left,MISS G. Hill 6' driving floating Shot,[201588],1610612749.0,MIL,driving floating,,,Hill,G. Hill,,,,,In The Paint (Non-RA),0-8 Center,6.47,Missed,,,,,,,,,,,,,,,,,,
117,PT03M52.00S,2022-11-26T01:28:51.3Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,13,21,2022-11-26T01:28:52Z,1160000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,116.0,2.0,2.0,0.0,,,,,,,,,,,,,
118,PT03M33.00S,2022-11-26T01:29:11.0Z,1,REGULAR,3pt,Jump Shot,[],1630171,69.72733245729303,20.833333333333336,1610612739,13,21,2022-11-26T01:29:20Z,1170000,False,-146.0,232.0,1,right,MISS I. Okoro 27' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,27.41,Missed,,,,,,,,,,,,,,,,,,
119,PT03M29.00S,2022-11-26T01:29:15.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,13,21,2022-11-26T01:29:20Z,1180000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,118.0,3.0,2.0,1.0,,,,,,,,,,,,,
120,PT03M23.00S,2022-11-26T01:29:19.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,7.5722733245729295,51.71568627450981,1610612749,13,21,2022-11-26T01:29:28Z,1190000,False,-9.0,19.0,1,left,MISS G. Antetokounmpo running Layup,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,,
121,PT03M21.00S,2022-11-26T01:29:21.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,13,21,2022-11-26T01:29:28Z,1200000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,120.0,3.0,3.0,0.0,,,,,,,,,,,,,
122,PT03M18.00S,2022-11-26T01:29:26.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,93.64323258869908,51.9607843137255,1610612739,13,23,2022-11-26T01:29:34Z,1210000,False,10.0,7.0,1,right,D. Mitchell running Layup (10 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.22,Made,10.0,,,,,,,,,,,,,,,,,
123,PT03M18.00S,2022-11-26T01:29:33.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,13,23,2022-11-26T01:29:33Z,1220000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M18.00S,2022-11-26T01:31:41.0Z,1,REGULAR,substitution,out,[],1630596,,,1610612749,13,23,2022-11-26T01:32:18Z,1230000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M18.00S,2022-11-26T01:31:41.0Z,1,REGULAR,substitution,out,[],1628378,,,1610612749,13,23,2022-11-26T01:32:18Z,1240000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M18.00S,2022-11-26T01:31:41.0Z,1,REGULAR,substitution,in,[],1629731,,,1610612749,13,23,2022-11-26T01:32:18Z,1250000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M18.00S,2022-11-26T01:31:41.0Z,1,REGULAR,substitution,in,[],1629636,,,1610612749,13,23,2022-11-26T01:32:18Z,1260000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M00.00S,2022-11-26T01:32:40.9Z,1,REGULAR,2pt,Jump Shot,[],203507,12.959921156373195,75.73529411764706,1610612749,13,23,2022-11-26T01:33:50Z,1270000,False,-129.0,69.0,1,left,MISS G. Antetokounmpo 14' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,14.62,Missed,,,,,,,,,,,,,,,,,,
129,PT03M00.00S,2022-11-26T01:32:40.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,13,23,2022-11-26T01:33:02Z,1280000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Left,,,,128.0,,,,,,,,,,,,,,,,
130,PT02M53.00S,2022-11-26T01:33:25.2Z,1,REGULAR,jumpball,recovered,[],1629670,,,1610612749,13,23,2022-11-26T01:33:25Z,1290000,False,,,0,,Jump Ball G. Antetokounmpo vs. D. Wade: Tip to J. Nwora,"[1629670, 203507, 1629731]",1610612749.0,MIL,heldball,J. Nwora,1629670.0,Nwora,J. Nwora,Antetokounmpo,203507.0,Wade,1629731.0,,,,,,,,,,,,,,,,,,,,,,
133,PT02M51.00S,2022-11-26T01:33:27.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629670,12.171484888304862,21.813725490196077,1610612749,13,23,2022-11-26T01:33:32Z,1320000,False,141.0,62.0,1,left,MISS J. Nwora 15' pullup Shot,[1629670],1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,Mid-Range,8-16 Right,15.39,Missed,,,,,,,,,,,,,,,,,,
134,PT02M47.00S,2022-11-26T01:33:30.8Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,13,23,2022-11-26T01:33:30Z,1330000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Right,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,
135,PT02M38.00S,2022-11-26T01:33:40.2Z,1,REGULAR,3pt,Jump Shot,[],1629731,71.04139290407359,77.94117647058823,1610612739,13,26,2022-11-26T01:33:46Z,1340000,False,140.0,220.0,1,right,D. Wade 26' 3PT  (3 PTS) (D. Garland 1 AST),"[1629731, 1629636]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,26.04,Made,3.0,,,,,,,,,,,D. Garland,1629636.0,1.0,,,,
137,PT02M15.00S,2022-11-26T01:34:02.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.389618922470433,51.9607843137255,1610612749,15,26,2022-11-26T01:34:07Z,1360000,False,-10.0,8.0,1,left,G. Antetokounmpo cutting DUNK (9 PTS) (J. Nwora 1 AST),"[203507, 1629670]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.24,Made,9.0,,,,,,,,,,,J. Nwora,1629670.0,1.0,,,,
139,PT01M57.00S,2022-11-26T01:34:20.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,93.11760840998686,55.14705882352941,1610612739,15,26,2022-11-26T01:34:26Z,1380000,False,26.0,12.0,1,right,MISS C. Osman driving Layup,[1626224],1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,,,,,
140,PT01M53.00S,2022-11-26T01:34:25.1Z,1,REGULAR,rebound,offensive,[],1629731,,,1610612739,15,26,2022-11-26T01:34:25Z,1390000,False,,,0,,D. Wade REBOUND (Off:2 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,139.0,4.0,2.0,2.0,,,,,,,,,,,,,
141,PT01M50.00S,2022-11-26T01:34:27.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,71.96123521681997,80.88235294117648,1610612739,15,29,2022-11-26T01:35:23Z,1400000,False,154.0,211.0,1,right,D. Garland 26' 3PT pullup (7 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,26.15,Made,7.0,,,,,,,,,,,,,,,,,
142,PT01M28.00S,2022-11-26T01:34:50.9Z,1,REGULAR,2pt,Jump Shot,[],1628975,8.360709592641262,17.647058823529413,1610612749,17,29,2022-11-26T01:34:55Z,1410000,False,162.0,26.0,1,left,J. Carter 16' pullup Jump Shot (2 PTS),[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right,16.39,Made,2.0,,,,,,,,,,,,,,,,,
143,PT01M14.00S,2022-11-26T01:35:03.7Z,1,REGULAR,2pt,Jump Shot,[],1629636,78.79434954007884,32.59803921568628,1610612739,17,29,2022-11-26T01:35:08Z,1420000,False,-87.0,147.0,1,right,MISS D. Garland 17' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,17.06,Missed,,,,,,,,,,,,,,,,,,
144,PT01M11.00S,2022-11-26T01:35:06.7Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612749,17,29,2022-11-26T01:35:08Z,1430000,False,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left Center,,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,
145,PT00M56.90S,2022-11-26T01:35:22.9Z,1,REGULAR,3pt,Jump Shot,[],1628975,24.129434954007884,9.068627450980392,1610612749,20,29,2022-11-26T01:35:27Z,1440000,False,205.0,174.0,1,left,J. Carter 26' 3PT  (5 PTS) (B. Portis 1 AST),"[1628975, 1626171]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,26.89,Made,5.0,,,,,,,,,,,B. Portis,1626171.0,1.0,,,,
147,PT00M39.20S,2022-11-26T01:35:44.4Z,1,REGULAR,foul,personal,['2freethrow'],1629670,,,1610612739,20,29,2022-11-26T01:35:56Z,1460000,False,,,0,,J. Nwora shooting personal FOUL (1 PF) (Wade 2 FT),"[1629670, 1629731]",1610612749.0,MIL,shooting,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628480.0,1.0,0.0,Wade,1629731.0,,,,,,,,
149,PT00M39.20S,2022-11-26T01:36:12.9Z,1,REGULAR,freethrow,1 of 2,[],1629731,,,1610612739,20,29,2022-11-26T01:36:12Z,1480000,False,,,0,,MISS D. Wade Free Throw 1 of 2,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
150,PT00M39.20S,2022-11-26T01:36:12.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,20,29,2022-11-26T01:36:12Z,1490000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,149.0,,,,,,,,,,,,,,,,
151,PT00M39.20S,2022-11-26T01:36:14.3Z,1,REGULAR,substitution,out,[],201588,,,1610612739,20,29,2022-11-26T01:36:26Z,1500000,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M39.20S,2022-11-26T01:36:14.3Z,1,REGULAR,substitution,out,[],1626171,,,1610612739,20,29,2022-11-26T01:36:26Z,1510000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M39.20S,2022-11-26T01:36:14.3Z,1,REGULAR,substitution,out,[],1629670,,,1610612739,20,29,2022-11-26T01:36:26Z,1520000,False,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M39.20S,2022-11-26T01:36:14.3Z,1,REGULAR,substitution,out,[],203507,,,1610612739,20,29,2022-11-26T01:36:26Z,1530000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M39.20S,2022-11-26T01:36:14.3Z,1,REGULAR,substitution,in,[],1630572,,,1610612739,20,29,2022-11-26T01:36:26Z,1540000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M39.20S,2022-11-26T01:36:14.3Z,1,REGULAR,substitution,in,[],201572,,,1610612739,20,29,2022-11-26T01:36:26Z,1550000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M39.20S,2022-11-26T01:36:14.3Z,1,REGULAR,substitution,in,[],202083,,,1610612739,20,29,2022-11-26T01:36:26Z,1560000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M39.20S,2022-11-26T01:36:14.3Z,1,REGULAR,substitution,in,[],201950,,,1610612739,20,29,2022-11-26T01:36:26Z,1570000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M39.20S,2022-11-26T01:36:33.3Z,1,REGULAR,freethrow,2 of 2,[],1629731,,,1610612739,20,30,2022-11-26T01:36:33Z,1580000,False,,,0,,D. Wade Free Throw 2 of 2 (4 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
160,PT00M31.20S,2022-11-26T01:36:45.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,6.1268068331143235,52.20588235294118,1610612749,22,30,2022-11-26T01:36:50Z,1590000,False,-11.0,5.0,1,left,B. Lopez alley-oop DUNK (2 PTS) (J. Holiday 2 AST),"[201572, 201950]",1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.21,Made,2.0,,,,,,,,,,,J. Holiday,201950.0,2.0,,,,
162,PT00M11.50S,2022-11-26T01:37:07.8Z,1,REGULAR,3pt,Jump Shot,[],1629636,69.46452036793693,72.79411764705883,1610612739,22,30,2022-11-26T01:37:33Z,1610000,False,114.0,235.0,1,right,MISS D. Garland 26' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
163,PT00M11.30S,2022-11-26T01:37:11.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,22,30,2022-11-26T01:37:11Z,1620000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,162.0,,,,,,,,,,,,,,,,
165,PT00M00.00S,2022-11-26T01:37:28.5Z,1,REGULAR,3pt,Jump Shot,[],1628975,17.871222076215506,92.91513480392157,1610612749,25,30,2022-11-26T01:37:57Z,1640000,False,-215.0,115.0,1,left,J. Carter 24' 3PT  (8 PTS) (J. Holiday 3 AST),"[1628975, 201950]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,24.37,Made,8.0,,,,,,,,,,,J. Holiday,201950.0,3.0,,,,
168,PT00M00.00S,2022-11-26T01:39:10.6Z,1,REGULAR,period,end,[],0,,,1610612739,25,30,2022-11-26T01:39:10Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-11-26T01:39:21.8Z,2,REGULAR,substitution,out,['startperiod'],201577,,,1610612739,25,30,2022-11-26T01:40:14Z,1680000,False,,,0,,SUB out: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-11-26T01:39:21.8Z,2,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,25,30,2022-11-26T01:40:14Z,1690000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-11-26T01:40:11.2Z,2,REGULAR,period,start,[],0,,,1610612749,25,30,2022-11-26T01:40:15Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
