shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
04:58,79,PT04M58.00S,2022-12-14T00:46:44.3Z,1,REGULAR,substitution,out,[],203507,,,1610612749,16,13,2022-12-14T00:47:01Z,790000,False,,,0,,SUB out: G. Antetokounmpo,[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
04:58,80,PT04M58.00S,2022-12-14T00:46:44.3Z,1,REGULAR,substitution,out,[],1626172,,,1610612749,16,13,2022-12-14T00:47:01Z,800000,False,,,0,,SUB out: K. Looney,[1626172],5,1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
04:58,81,PT04M58.00S,2022-12-14T00:46:44.3Z,1,REGULAR,substitution,out,[],203110,,,1610612749,16,13,2022-12-14T00:47:01Z,810000,False,,,0,,SUB out: D. Green,[203110],23,1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
04:58,82,PT04M58.00S,2022-12-14T00:46:44.3Z,1,REGULAR,substitution,in,[],201572,,,1610612749,16,13,2022-12-14T00:47:01Z,820000,False,,,0,,SUB in: B. Lopez,[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
04:58,83,PT04M58.00S,2022-12-14T00:46:44.3Z,1,REGULAR,substitution,in,[],201588,,,1610612749,16,13,2022-12-14T00:47:01Z,830000,False,,,0,,SUB in: G. Hill,[201588],3,1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
04:58,84,PT04M58.00S,2022-12-14T00:46:44.3Z,1,REGULAR,substitution,in,[],1630228,,,1610612749,16,13,2022-12-14T00:47:01Z,840000,False,,,0,,SUB in: J. Kuminga,[1630228],00,1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
04:58,85,PT04M58.00S,2022-12-14T00:46:44.3Z,1,REGULAR,substitution,in,[],203210,,,1610612749,16,13,2022-12-14T00:47:01Z,850000,False,,,0,,SUB in: J. Green,[203210],1,1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
04:45,86,PT04M45.00S,2022-12-14T00:47:22.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626171,8.09789750328515,49.754901960784316,1610612749,18,13,2022-12-14T00:47:36Z,860000,False,1.0,24.0,1,left,B. Portis bank Hook (4 PTS),[1626171],9,1610612749.0,MIL,bank,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,2.36,Made,4.0,,,,,,,,,,,,,,,,
04:34,88,PT04M34.00S,2022-12-14T00:47:33.3Z,1,REGULAR,3pt,Jump Shot,[],202691,74.98357424441524,7.8431372549019605,1610612744,18,16,2022-12-14T00:47:39Z,880000,False,-211.0,183.0,1,right,K. Thompson 27' 3PT  (9 PTS) (J. Poole 2 AST),"[202691, 1629673]",11,1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,27.9,Made,9.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,
04:20,90,PT04M20.00S,2022-12-14T00:47:47.5Z,1,REGULAR,2pt,Jump Shot,[],201572,6.521024967148489,73.77450980392157,1610612749,20,16,2022-12-14T00:47:53Z,900000,False,-119.0,9.0,1,left,B. Lopez 11' turnaround Jump Shot (2 PTS),[201572],11,1610612749.0,MIL,turnaround,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,11.92,Made,2.0,,,,,,,,,,,,,,,,
04:09,91,PT04M09.00S,2022-12-14T00:47:58.8Z,1,REGULAR,3pt,Jump Shot,[],203210,68.9388961892247,20.588235294117645,1610612744,20,16,2022-12-14T00:48:03Z,910000,False,-147.0,239.0,1,right,MISS J. Green 28' 3PT,[203210],1,1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,28.11,Missed,,,,,,,,,,,,,,,,,
04:05,92,PT04M05.00S,2022-12-14T00:48:02.8Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,20,16,2022-12-14T00:48:03Z,920000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,91.0,2.0,2.0,0.0,,,,,,,,,
03:53,93,PT03M53.00S,2022-12-14T00:48:14.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,14.14257555847569,44.85294117647059,1610612749,22,16,2022-12-14T00:48:18Z,930000,False,26.0,80.0,1,left,B. Portis 8' fadeaway Jump Shot (6 PTS),[1626171],9,1610612749.0,MIL,fadeaway,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,8.44,Made,6.0,,,,,,,,,,,,,,,,
03:53,94,PT03M53.00S,2022-12-14T00:48:19.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,22,16,2022-12-14T00:48:19Z,940000,False,,,0,,GSW Timeout,[],,1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:53,95,PT03M53.00S,2022-12-14T00:51:18.6Z,1,REGULAR,substitution,out,[],1628975,,,1610612744,22,16,2022-12-14T00:51:39Z,950000,False,,,0,,SUB out: J. Carter,[1628975],5,1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
03:53,96,PT03M53.00S,2022-12-14T00:51:18.6Z,1,REGULAR,substitution,out,[],1629673,,,1610612744,22,16,2022-12-14T00:51:39Z,960000,False,,,0,,SUB out: J. Poole,[1629673],3,1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
03:53,97,PT03M53.00S,2022-12-14T00:51:18.6Z,1,REGULAR,substitution,in,[],202083,,,1610612744,22,16,2022-12-14T00:51:39Z,970000,False,,,0,,SUB in: W. Matthews,[202083],23,1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
03:53,98,PT03M53.00S,2022-12-14T00:51:18.6Z,1,REGULAR,substitution,in,[],1628978,,,1610612744,22,16,2022-12-14T00:51:39Z,980000,False,,,0,,SUB in: D. DiVincenzo,[1628978],0,1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
03:44,99,PT03M44.00S,2022-12-14T00:51:53.4Z,1,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,22,16,2022-12-14T00:52:05Z,990000,False,,,0,,S. Curry bad pass out-of-bounds TURNOVER (1 TO),[201939],30,1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,1148.0,,,,,,,,,,,1.0,,,,,,,,
03:30,100,PT03M30.00S,2022-12-14T00:52:17.3Z,1,REGULAR,turnover,out-of-bounds,[],201588,,,1610612749,22,16,2022-12-14T00:52:25Z,1000000,False,,,0,,G. Hill bad pass out-of-bounds TURNOVER (1 TO),[201588],3,1610612749.0,MIL,bad pass,,,Hill,G. Hill,,,,,Mid-Range,16-24 Left,202049.0,,,,,,,,,,,1.0,,,,,,,,
03:17,101,PT03M17.00S,2022-12-14T00:52:34.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,87.20433639947439,96.81372549019608,1610612744,22,16,2022-12-14T00:52:40Z,1010000,False,234.0,68.0,1,right,MISS D. DiVincenzo 24' 3PT,[1628978],0,1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,24.37,Missed,,,,,,,,,,,,,,,,,
03:14,102,PT03M14.00S,2022-12-14T00:52:37.6Z,1,REGULAR,rebound,defensive,[],201588,,,1610612749,22,16,2022-12-14T00:52:40Z,1020000,False,,,0,,G. Hill REBOUND (Off:0 Def:1),[201588],3,1610612749.0,MIL,,,,Hill,G. Hill,,,,,Right Corner 3,24+ Right,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,
02:59,103,PT02M59.00S,2022-12-14T00:52:51.7Z,1,REGULAR,3pt,Jump Shot,[],201588,33.722076215505915,43.627450980392155,1610612749,25,16,2022-12-14T00:52:55Z,1030000,False,32.0,264.0,1,left,G. Hill 26' 3PT  (3 PTS) (B. Lopez 1 AST),"[201588, 201572]",3,1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Center,,26.64,Made,3.0,B. Lopez,201572.0,1.0,,,,,,,,,,,,,
02:52,105,PT02M52.00S,2022-12-14T00:52:58.7Z,1,REGULAR,3pt,Jump Shot,[],202691,82.7365308804205,94.85294117647058,1610612744,25,16,2022-12-14T00:53:11Z,1050000,False,224.0,110.0,1,right,MISS K. Thompson 24' 3PT,[202691],11,1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,24.97,Missed,,,,,,,,,,,,,,,,,
02:49,106,PT02M49.00S,2022-12-14T00:53:01.7Z,1,REGULAR,rebound,defensive,[],201588,,,1610612749,25,16,2022-12-14T00:53:11Z,1060000,False,,,0,,G. Hill REBOUND (Off:0 Def:2),[201588],3,1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Right Center,,,,,,,,105.0,2.0,2.0,0.0,,,,,,,,,
02:29,107,PT02M29.00S,2022-12-14T00:53:21.5Z,1,REGULAR,2pt,Jump Shot,[],201572,14.14257555847569,17.892156862745097,1610612749,27,16,2022-12-14T00:53:26Z,1070000,False,161.0,80.0,1,left,B. Lopez 17' Jump Shot (4 PTS),[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right,,17.95,Made,4.0,,,,,,,,,,,,,,,,
02:14,108,PT02M14.00S,2022-12-14T00:53:36.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,92.9862023653088,51.470588235294116,1610612744,27,18,2022-12-14T00:53:47Z,1080000,False,7.0,13.0,1,right,J. Kuminga driving Layup (2 PTS) (K. Thompson 1 AST),"[1630228, 202691]",00,1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,1.53,Made,2.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,
01:59,109,PT01M59.00S,2022-12-14T00:53:57.8Z,1,REGULAR,foul,personal,[],203210,,,1610612749,27,18,2022-12-14T00:54:10Z,1090000,False,,,0,,J. Green personal FOUL (1 PF),"[203210, 1626192]",1,1610612744.0,GSW,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,202049.0,,,,,,,,,,,,,,1.0,0.0,Connaughton,1626192.0,,
01:59,112,PT01M59.00S,2022-12-14T00:54:09.3Z,1,REGULAR,substitution,out,[],202691,,,1610612749,27,18,2022-12-14T00:54:13Z,1110000,False,,,0,,SUB out: K. Thompson,[202691],11,1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
01:59,113,PT01M59.00S,2022-12-14T00:54:09.3Z,1,REGULAR,substitution,in,[],1630541,,,1610612749,27,18,2022-12-14T00:54:13Z,1120000,False,,,0,,SUB in: M. Moody,[1630541],4,1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
01:53,114,PT01M53.00S,2022-12-14T00:54:30.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630541,,,1610612749,27,18,2022-12-14T00:54:39Z,1130000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Connaughton 2 FT),"[1630541, 1626192]",4,1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,202049.0,,,,,,,,,,,,,,1.0,0.0,Connaughton,1626192.0,,
01:53,116,PT01M53.00S,2022-12-14T00:54:56.0Z,1,REGULAR,freethrow,1 of 2,[],1626192,,,1610612749,28,18,2022-12-14T00:54:56Z,1150000,False,,,0,,P. Connaughton Free Throw 1 of 2 (3 PTS),[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
01:53,117,PT01M53.00S,2022-12-14T00:55:03.6Z,1,REGULAR,substitution,out,[],201588,,,1610612749,28,18,2022-12-14T00:55:09Z,1160000,False,,,0,,SUB out: G. Hill,[201588],3,1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
01:53,118,PT01M53.00S,2022-12-14T00:55:03.6Z,1,REGULAR,substitution,in,[],203114,,,1610612749,28,18,2022-12-14T00:55:09Z,1170000,False,,,0,,SUB in: K. Middleton,[203114],22,1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
01:53,119,PT01M53.00S,2022-12-14T00:55:21.7Z,1,REGULAR,freethrow,2 of 2,[],1626192,,,1610612749,29,18,2022-12-14T00:55:21Z,1180000,False,,,0,,P. Connaughton Free Throw 2 of 2 (4 PTS),[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
01:43,120,PT01M43.00S,2022-12-14T00:55:33.7Z,1,REGULAR,3pt,Jump Shot,[],201939,64.86530880420499,29.166666666666668,1610612744,29,21,2022-12-14T00:55:41Z,1190000,False,-104.0,278.0,1,right,S. Curry 29' 3PT pullup (3 PTS),[201939],30,1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,29.67,Made,3.0,,,,,,,,,,,,,,,,
01:26,123,PT01M26.00S,2022-12-14T00:55:58.0Z,1,REGULAR,2pt,Jump Shot,[],203114,20.45006570302234,38.970588235294116,1610612749,31,21,2022-12-14T00:56:34Z,1220000,False,55.0,140.0,1,left,K. Middleton 15' pullup Jump Shot (5 PTS),[203114],22,1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Center,,15.02,Made,5.0,,,,,,,,,,,,,,,,
01:02,124,PT01M02.00S,2022-12-14T00:56:14.7Z,1,REGULAR,3pt,Jump Shot,[],1630228,66.5735873850197,50.73529411764706,1610612744,31,24,2022-12-14T00:56:21Z,1230000,False,4.0,262.0,1,right,J. Kuminga 26' 3PT  (5 PTS) (M. Moody 1 AST),"[1630228, 1630541]",00,1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,26.17,Made,5.0,M. Moody,1630541.0,1.0,,,,,,,,,,,,,
00:47,126,PT00M47.20S,2022-12-14T00:56:34.8Z,1,REGULAR,3pt,Jump Shot,[],201572,35.03613666228647,58.333333333333336,1610612749,34,24,2022-12-14T00:56:40Z,1250000,False,-42.0,277.0,1,left,B. Lopez 27' 3PT  (7 PTS) (K. Middleton 1 AST),"[201572, 203114]",11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,27.99,Made,7.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,
00:38,128,PT00M38.90S,2022-12-14T00:56:47.4Z,1,REGULAR,3pt,Jump Shot,[],201939,65.39093298291722,58.08823529411765,1610612744,34,27,2022-12-14T00:56:53Z,1270000,False,40.0,273.0,1,right,S. Curry 27' 3PT pullup (6 PTS),[201939],30,1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,27.58,Made,6.0,,,,,,,,,,,,,,,,
00:31,129,PT00M31.80S,2022-12-14T00:56:56.6Z,1,REGULAR,3pt,Jump Shot,[],203114,31.882391590013142,66.66666666666666,1610612749,34,27,2022-12-14T01:11:57Z,1280000,False,-83.0,247.0,1,left,MISS K. Middleton 26' pullup bank 3PT,[203114],22,1610612749.0,MIL,pullup bank,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,26.09,Missed,,,,,,,,,,,,,,,,,
00:30,130,PT00M30.00S,2022-12-14T00:56:58.4Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,34,27,2022-12-14T00:57:08Z,1290000,False,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,129.0,3.0,2.0,1.0,,,,,,,,,
00:30,131,PT00M30.00S,2022-12-14T00:57:03.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,5.590000152587891,50.0,1610612749,36,27,2022-12-14T00:57:03Z,1300000,False,0.0,0.0,1,left,B. Portis putback Layup (8 PTS),[1626171],9,1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,0.0,Made,8.0,,,,,,,,,,,,,,,,
00:30,132,PT00M30.00S,2022-12-14T00:57:07.3Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",201939,,,1610612744,36,27,2022-12-14T00:57:31Z,1310000,False,,,0,,S. Curry technical FOUL (1 Tech),[201939],30,1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,1626300.0,,,,,,,,,,,,,,0.0,1.0,,,,
00:30,133,PT00M30.00S,2022-12-14T00:57:38.0Z,1,REGULAR,freethrow,1 of 1,[],203114,,,1610612744,37,27,2022-12-14T00:57:38Z,1320000,False,,,0,,K. Middleton technical Free Throw 1 of 1 (6 PTS),[203114],22,1610612749.0,MIL,technical,,,Middleton,K. Middleton,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
00:30,134,PT00M30.00S,2022-12-14T00:57:39.6Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",204005,,,1610612744,37,27,2022-12-14T00:57:55Z,1330000,False,,,0,,TEAM foul technical,[204005],,1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,202049.0,,,,,,,,,,,,,,,,,,,
00:30,135,PT00M30.00S,2022-12-14T00:57:56.7Z,1,REGULAR,freethrow,1 of 1,[],203114,,,1610612744,38,27,2022-12-14T00:57:56Z,1340000,False,,,0,,K. Middleton technical Free Throw 1 of 1 (7 PTS),[203114],22,1610612749.0,MIL,technical,,,Middleton,K. Middleton,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
00:30,136,PT00M30.00S,2022-12-14T00:57:58.0Z,1,REGULAR,substitution,out,[],1626192,,,1610612744,38,27,2022-12-14T00:58:04Z,1350000,False,,,0,,SUB out: P. Connaughton,[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
00:30,137,PT00M30.00S,2022-12-14T00:57:58.0Z,1,REGULAR,substitution,in,[],201588,,,1610612744,38,27,2022-12-14T00:58:04Z,1360000,False,,,0,,SUB in: G. Hill,[201588],3,1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
00:17,138,PT00M17.80S,2022-12-14T00:58:17.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.72339027595268,52.20588235294118,1610612744,38,27,2022-12-14T00:58:28Z,1370000,False,11.0,16.0,1,right,MISS S. Curry driving Layup,[201939],30,1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,1.93,Missed,,,,,,,,,,,,,,,,,
00:17,139,PT00M17.40S,2022-12-14T00:58:18.3Z,1,REGULAR,rebound,offensive,[],1628978,,,1610612744,38,27,2022-12-14T00:58:28Z,1380000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:0),[1628978],0,1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,138.0,1.0,0.0,1.0,,,,,,,,,
00:17,140,PT00M17.40S,2022-12-14T00:58:27.6Z,1,REGULAR,foul,personal,[],1626171,,,1610612744,38,27,2022-12-14T00:58:35Z,1390000,False,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 1628978]",9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1626300.0,,,,,,,,,,,,,,1.0,0.0,DiVincenzo,1628978.0,,
00:17,142,PT00M17.40S,2022-12-14T00:58:38.2Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,38,27,2022-12-14T00:58:49Z,1410000,False,,,0,,SUB out: M. Moody,[1630541],4,1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
00:17,143,PT00M17.40S,2022-12-14T00:58:38.2Z,1,REGULAR,substitution,in,[],1629673,,,1610612744,38,27,2022-12-14T00:58:49Z,1420000,False,,,0,,SUB in: J. Poole,[1629673],3,1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
00:02,144,PT00M02.70S,2022-12-14T00:59:06.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,66.96780551905388,64.2156862745098,1610612744,38,27,2022-12-14T00:59:20Z,1430000,False,71.0,258.0,1,right,MISS J. Poole 26' 3PT,[1629673],3,1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,26.76,Missed,,,,,,,,,,,,,,,,,
00:02,145,PT00M02.70S,2022-12-14T00:59:06.3Z,1,REGULAR,rebound,offensive,[],1628978,,,1610612744,38,27,2022-12-14T00:59:20Z,1440000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:0),[1628978],0,1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,,144.0,2.0,0.0,2.0,,,,,,,,,
00:01,146,PT00M01.50S,2022-12-14T00:59:11.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628978,94.40999984741211,50.0,1610612744,38,27,2022-12-14T01:00:35Z,1450000,False,0.0,0.0,1,right,MISS D. DiVincenzo tip Layup,[1628978],0,1610612744.0,GSW,tip,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,0.0,Missed,,,,,,,,,,,,,,,,,
00:00,147,PT00M00.30S,2022-12-14T00:59:13.0Z,1,REGULAR,rebound,offensive,[],1630228,,,1610612744,38,27,2022-12-14T01:01:01Z,1460000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:0),[1630228],00,1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,146.0,1.0,0.0,1.0,,,,,,,,,
00:00,148,PT00M00.00S,2022-12-14T00:59:25.2Z,1,REGULAR,period,end,[],0,,,1610612744,38,27,2022-12-14T00:59:25Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,149,PT12M00.00S,2022-12-14T01:02:00.1Z,2,REGULAR,substitution,out,['startperiod'],201572,,,1610612744,38,27,2022-12-14T01:02:43Z,1480000,False,,,0,,SUB out: B. Lopez,[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,150,PT12M00.00S,2022-12-14T01:02:00.1Z,2,REGULAR,substitution,out,['startperiod'],202083,,,1610612744,38,27,2022-12-14T01:02:43Z,1490000,False,,,0,,SUB out: W. Matthews,[202083],23,1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,151,PT12M00.00S,2022-12-14T01:02:00.1Z,2,REGULAR,substitution,out,['startperiod'],203210,,,1610612744,38,27,2022-12-14T01:02:43Z,1500000,False,,,0,,SUB out: J. Green,[203210],1,1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,152,PT12M00.00S,2022-12-14T01:02:00.1Z,2,REGULAR,substitution,out,['startperiod'],201939,,,1610612744,38,27,2022-12-14T01:02:43Z,1510000,False,,,0,,SUB out: S. Curry,[201939],30,1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,153,PT12M00.00S,2022-12-14T01:02:00.1Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612744,38,27,2022-12-14T01:02:43Z,1520000,False,,,0,,SUB in: G. Allen,[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,154,PT12M00.00S,2022-12-14T01:02:00.1Z,2,REGULAR,substitution,in,['startperiod'],203507,,,1610612744,38,27,2022-12-14T01:02:43Z,1530000,False,,,0,,SUB in: G. Antetokounmpo,[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,155,PT12M00.00S,2022-12-14T01:02:00.1Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,38,27,2022-12-14T01:02:43Z,1540000,False,,,0,,SUB in: D. Green,[203110],23,1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,156,PT12M00.00S,2022-12-14T01:02:00.1Z,2,REGULAR,substitution,in,['startperiod'],1630237,,,1610612744,38,27,2022-12-14T01:02:43Z,1550000,False,,,0,,SUB in: A. Lamb,[1630237],40,1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,157,PT12M00.00S,2022-12-14T01:02:47.9Z,2,REGULAR,period,start,[],0,,,1610612744,38,27,2022-12-14T01:02:47Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:48,158,PT11M48.00S,2022-12-14T01:02:58.8Z,2,REGULAR,2pt,Jump Shot,[],1629673,79.05716162943496,70.83333333333334,1610612744,38,27,2022-12-14T01:03:09Z,1570000,False,104.0,144.0,1,right,MISS J. Poole 17' pullup Shot,[1629673],3,1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,,17.81,Missed,,,,,,,,,,,,,,,,,
11:46,159,PT11M46.00S,2022-12-14T01:03:00.8Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,38,27,2022-12-14T01:03:09Z,1580000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Right Center,,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,,
11:36,160,PT11M36.00S,2022-12-14T01:03:14.4Z,2,REGULAR,foul,personal,['2freethrow'],203110,,,1610612749,38,27,2022-12-14T01:03:32Z,1590000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203110, 203507]",23,1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Left,1626300.0,,,,,,,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,
11:36,162,PT11M36.00S,2022-12-14T01:03:54.6Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,38,27,2022-12-14T01:03:54Z,1610000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
