actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
338,PT12M00.00S,2023-01-04T02:18:50.8Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612764,61,49,2023-01-04T02:19:10Z,3290000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2023-01-04T02:18:50.8Z,3,REGULAR,substitution,out,['startperiod'],1630699,,,1610612764,61,49,2023-01-04T02:19:10Z,3300000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2023-01-04T02:18:50.8Z,3,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,61,49,2023-01-04T02:19:10Z,3310000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2023-01-04T02:18:50.8Z,3,REGULAR,substitution,in,['startperiod'],1628975,,,1610612764,61,49,2023-01-04T02:19:10Z,3320000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-01-04T02:18:50.8Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612764,61,49,2023-01-04T02:19:10Z,3330000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2023-01-04T02:18:50.8Z,3,REGULAR,substitution,in,['startperiod'],1626192,,,1610612764,61,49,2023-01-04T02:19:10Z,3340000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-01-04T02:18:50.8Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612764,61,49,2023-01-04T02:19:10Z,3350000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2023-01-04T02:19:01.7Z,3,REGULAR,period,start,[],0,,,1610612764,61,49,2023-01-04T02:19:10Z,3360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M43.00S,2023-01-04T02:19:21.5Z,3,REGULAR,turnover,out-of-bounds,[],204001,,,1610612764,61,49,2023-01-04T02:19:28Z,3370000,False,,,0,,K. Porzingis lost ball out-of-bounds TURNOVER (1 TO),[204001],1610612764.0,WAS,lost ball,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627961.0,,,,,1.0,,
347,PT11M36.00S,2023-01-04T02:19:35.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628960,7.5722733245729295,54.166666666666664,1610612749,61,49,2023-01-04T02:19:40Z,3380000,False,-21.0,19.0,1,left,MISS G. Allen driving Layup,[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
348,PT11M33.00S,2023-01-04T02:19:38.0Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,61,49,2023-01-04T02:19:40Z,3390000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,347.0,,,,,,,3.0,3.0,0.0,,,,,,,,
349,PT11M28.00S,2023-01-04T02:19:42.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,68.28186596583443,69.6078431372549,1610612764,61,49,2023-01-04T02:19:51Z,3400000,False,98.0,246.0,1,right,MISS C. Kispert 26' running pullup 3PT,[1630557],1610612764.0,WAS,running pullup,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,26.45,Missed,,,,,,,,,,,,,,,,,,
350,PT11M26.00S,2023-01-04T02:19:44.2Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,61,49,2023-01-04T02:19:51Z,3410000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,349.0,,,,,,,7.0,5.0,2.0,,,,,,,,
351,PT11M15.00S,2023-01-04T02:19:54.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,5.995400788436268,51.225490196078425,1610612749,63,49,2023-01-04T02:19:59Z,3420000,False,-6.0,4.0,1,left,B. Lopez cutting Layup (10 PTS) (G. Antetokounmpo 4 AST),"[201572, 203507]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.72,Made,,10.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,,,
353,PT10M55.00S,2023-01-04T02:20:14.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,91.27792378449409,45.588235294117645,1610612764,63,51,2023-01-04T02:20:20Z,3440000,False,-22.0,29.0,1,right,K. Kuzma driving bank Hook (12 PTS),[1628398],1610612764.0,WAS,driving bank,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.69,Made,,12.0,,,,,,,,,,,,,,,,
354,PT10M42.00S,2023-01-04T02:20:27.5Z,3,REGULAR,3pt,Jump Shot,[],1626192,7.30946123521682,2.941176470588235,1610612749,63,51,2023-01-04T02:20:36Z,3450000,False,235.0,16.0,1,left,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,23.59,Missed,,,,,,,,,,,,,,,,,,
355,PT10M42.00S,2023-01-04T02:20:34.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,63,51,2023-01-04T02:20:34Z,3460000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Right Corner 3,24+ Right,,,354.0,,,,,,,,,,,,,,,,,
357,PT10M31.00S,2023-01-04T02:21:00.1Z,3,REGULAR,turnover,traveling,[],203507,,,1610612749,63,51,2023-01-04T02:21:05Z,3480000,False,,,0,,G. Antetokounmpo traveling TURNOVER (4 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627961.0,,,,,4.0,,
358,PT10M14.00S,2023-01-04T02:21:28.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628398,91.5407358738502,53.67647058823529,1610612764,63,51,2023-01-04T02:21:37Z,3490000,False,18.0,27.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,,
359,PT10M12.00S,2023-01-04T02:21:30.6Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,63,51,2023-01-04T02:21:37Z,3500000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,358.0,,,,,,,8.0,6.0,2.0,,,,,,,,
360,PT10M08.00S,2023-01-04T02:21:34.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,7.30946123521682,49.754901960784316,1610612749,65,51,2023-01-04T02:21:43Z,3510000,False,1.0,16.0,1,left,G. Antetokounmpo running finger roll Layup (26 PTS),[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.62,Made,,26.0,,,,,,,,,,,,,,,,
361,PT09M52.00S,2023-01-04T02:21:50.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,92.59198423127464,46.32352941176471,1610612764,65,51,2023-01-04T02:21:58Z,3520000,False,-18.0,17.0,1,right,MISS C. Kispert driving Layup,[1630557],1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.51,Missed,,,,,,,,,,,,,,,,,,
362,PT09M45.00S,2023-01-04T02:21:57.7Z,3,REGULAR,rebound,offensive,[],204001,,,1610612764,65,51,2023-01-04T02:21:58Z,3530000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,361.0,,,,,,,4.0,3.0,1.0,,,,,,,,
363,PT09M45.00S,2023-01-04T02:21:57.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,94.40999984741211,50.0,1610612764,65,53,2023-01-04T02:21:57Z,3540000,False,0.0,0.0,1,right,K. Porzingis putback Layup (15 PTS),[204001],1610612764.0,WAS,putback,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,0.0,Made,,15.0,,,,,,,,,,,,,,,,
364,PT09M32.00S,2023-01-04T02:22:10.8Z,3,REGULAR,3pt,Jump Shot,[],1626192,32.670827858081466,63.970588235294116,1610612749,65,53,2023-01-04T02:22:20Z,3550000,False,-70.0,255.0,1,left,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,26.4,Missed,,,,,,,,,,,,,,,,,,
365,PT09M30.00S,2023-01-04T02:22:12.8Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,65,53,2023-01-04T02:22:20Z,3560000,False,,,0,,B. Lopez REBOUND (Off:2 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,364.0,,,,,,,5.0,3.0,2.0,,,,,,,,
366,PT09M25.00S,2023-01-04T02:22:18.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628960,6.521024967148489,45.09803921568628,1610612749,65,53,2023-01-04T02:22:23Z,3570000,False,25.0,9.0,1,left,MISS G. Allen driving Layup,[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
367,PT09M22.00S,2023-01-04T02:22:21.1Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,65,53,2023-01-04T02:22:23Z,3580000,False,,,0,,D. Gafford REBOUND (Off:4 Def:6),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,366.0,,,,,,,10.0,6.0,4.0,,,,,,,,
368,PT09M13.00S,2023-01-04T02:22:29.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629655,91.67214191852825,56.86274509803921,1610612764,65,55,2023-01-04T02:22:34Z,3590000,False,34.0,26.0,1,right,D. Gafford driving floating bank Jump Shot (5 PTS) (M. Morris 3 AST),"[1629655, 1628420]",1610612764.0,WAS,driving floating bank,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,4.29,Made,,5.0,M. Morris,1628420.0,3.0,,,,,,,,,,,,,
370,PT09M02.00S,2023-01-04T02:22:41.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,7.703679369250986,49.01960784313725,1610612749,67,55,2023-01-04T02:22:46Z,3610000,False,5.0,20.0,1,left,B. Lopez driving reverse DUNK (12 PTS) (J. Carter 2 AST),"[201572, 1628975]",1610612749.0,MIL,driving reverse,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.05,Made,,12.0,J. Carter,1628975.0,2.0,,,,,,,,,,,,,
372,PT08M40.00S,2023-01-04T02:23:02.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,85.10183968462549,49.26470588235294,1610612764,67,57,2023-01-04T02:23:07Z,3630000,False,-4.0,88.0,1,right,M. Morris 8' driving floating Jump Shot (5 PTS),[1628420],1610612764.0,WAS,driving floating,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,8.76,Made,,5.0,,,,,,,,,,,,,,,,
373,PT08M28.00S,2023-01-04T02:23:15.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.966491458607096,49.50980392156863,1610612749,69,57,2023-01-04T02:23:21Z,3640000,False,2.0,22.0,1,left,G. Antetokounmpo cutting finger roll Layup (28 PTS) (J. Carter 3 AST),"[203507, 1628975]",1610612749.0,MIL,cutting finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.25,Made,,28.0,J. Carter,1628975.0,3.0,,,,,,,,,,,,,
375,PT08M08.00S,2023-01-04T02:23:34.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,94.03745072273325,56.127450980392155,1610612764,69,59,2023-01-04T02:23:40Z,3660000,False,31.0,4.0,1,right,K. Kuzma driving bank Hook (14 PTS) (D. Gafford 2 AST),"[1628398, 1629655]",1610612764.0,WAS,driving bank,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.08,Made,,14.0,D. Gafford,1629655.0,2.0,,,,,,,,,,,,,
376,PT07M55.00S,2023-01-04T02:23:48.6Z,3,REGULAR,3pt,Jump Shot,[],203507,31.488173455978973,25.98039215686275,1610612749,69,59,2023-01-04T02:23:57Z,3670000,False,120.0,243.0,1,left,MISS G. Antetokounmpo 27' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,27.15,Missed,,,,,,,,,,,,,,,,,,
377,PT07M52.00S,2023-01-04T02:23:51.6Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,69,59,2023-01-04T02:23:57Z,3680000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:4),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,376.0,,,,,,,5.0,4.0,1.0,,,,,,,,
378,PT07M51.00S,2023-01-04T02:23:57.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1628398,92.72339027595268,52.450980392156865,1610612764,69,61,2023-01-04T02:24:15Z,3690000,False,12.0,16.0,1,right,K. Kuzma running Layup (16 PTS) (K. Porzingis 2 AST),"[1628398, 204001]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.01,Made,,16.0,K. Porzingis,204001.0,2.0,,,,,,,,,,,,,
380,PT07M51.00S,2023-01-04T02:24:03.2Z,3,REGULAR,violation,defensive goaltending,[],203507,,,1610612764,69,61,2023-01-04T02:24:15Z,3710000,False,,,0,,G. Antetokounmpo defensive goaltending VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
381,PT07M51.00S,2023-01-04T02:24:12.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,69,61,2023-01-04T02:24:12Z,3720000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT07M51.00S,2023-01-04T02:26:22.0Z,3,REGULAR,substitution,out,[],201572,,,1610612749,69,61,2023-01-04T02:26:52Z,3730000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M51.00S,2023-01-04T02:26:22.0Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,69,61,2023-01-04T02:26:52Z,3740000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M36.00S,2023-01-04T02:27:16.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,7.046649145860711,53.67647058823529,1610612749,71,61,2023-01-04T02:27:21Z,3750000,False,-18.0,14.0,1,left,G. Antetokounmpo cutting DUNK (30 PTS) (P. Connaughton 1 AST),"[203507, 1626192]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.29,Made,,30.0,P. Connaughton,1626192.0,1.0,,,,,,,,,,,,,
386,PT07M16.00S,2023-01-04T02:27:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,94.1688567674113,57.35294117647059,1610612764,71,61,2023-01-04T02:27:42Z,3770000,False,37.0,2.0,1,right,MISS M. Morris driving finger roll Layup,[1628420],1610612764.0,WAS,driving finger roll,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
387,PT07M13.00S,2023-01-04T02:27:40.3Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,71,61,2023-01-04T02:27:42Z,3780000,False,,,0,,B. Portis REBOUND (Off:1 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,386.0,,,,,,,8.0,7.0,1.0,,,,,,,,
388,PT06M57.00S,2023-01-04T02:27:59.3Z,3,REGULAR,foul,personal,[],1628420,,,1610612749,71,61,2023-01-04T02:28:20Z,3790000,False,,,0,,M. Morris personal FOUL (1 PF),"[1628420, 203507]",1610612764.0,WAS,,,,Morris,M. Morris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1830.0,1.0,0.0,Antetokounmpo,203507.0,,,
391,PT06M57.00S,2023-01-04T02:28:07.1Z,3,REGULAR,substitution,out,[],1628975,,,1610612749,71,61,2023-01-04T02:28:15Z,3810000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M57.00S,2023-01-04T02:28:07.1Z,3,REGULAR,substitution,in,[],204060,,,1610612749,71,61,2023-01-04T02:28:15Z,3820000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M52.00S,2023-01-04T02:28:28.9Z,3,REGULAR,3pt,Jump Shot,[],1626171,30.17411300919842,23.52941176470588,1610612749,71,61,2023-01-04T02:28:38Z,3830000,False,132.0,231.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,26.63,Missed,,,,,,,,,,,,,,,,,,
394,PT06M48.00S,2023-01-04T02:28:32.1Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,71,61,2023-01-04T02:28:32Z,3840000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:5),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,393.0,,,,,,,6.0,5.0,1.0,,,,,,,,
395,PT06M47.00S,2023-01-04T02:28:34.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630557,91.5407358738502,52.69607843137255,1610612764,71,63,2023-01-04T02:28:44Z,3850000,False,13.0,27.0,1,right,C. Kispert running DUNK (5 PTS) (M. Morris 4 AST),"[1630557, 1628420]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,3.02,Made,,5.0,M. Morris,1628420.0,4.0,,,,,,,,,,,,,
397,PT06M24.00S,2023-01-04T02:28:57.4Z,3,REGULAR,3pt,Jump Shot,[],204060,29.6484888304862,75.98039215686273,1610612749,74,63,2023-01-04T02:29:24Z,3870000,False,-130.0,226.0,1,left,J. Ingles 26' 3PT  (3 PTS) (P. Connaughton 2 AST),"[204060, 1626192]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,26.08,Made,,3.0,P. Connaughton,1626192.0,2.0,,,,,,,,,,,,,
399,PT06M11.00S,2023-01-04T02:29:09.5Z,3,REGULAR,3pt,Jump Shot,[],204001,68.41327201051249,67.40196078431373,1610612764,74,66,2023-01-04T02:29:14Z,3890000,False,87.0,244.0,1,right,K. Porzingis 25' 3PT  (18 PTS) (M. Morris 5 AST),"[204001, 1628420]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,25.94,Made,,18.0,M. Morris,1628420.0,5.0,,,,,,,,,,,,,
402,PT05M59.00S,2023-01-04T02:29:26.4Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612749,74,66,2023-01-04T02:29:58Z,3910000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629655, 203507]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627961.0,1.0,0.0,Antetokounmpo,203507.0,,,
404,PT05M59.00S,2023-01-04T02:29:59.6Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,75,66,2023-01-04T02:29:59Z,3930000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (31 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,31.0,,,,,,,,,,,,,,,,
405,PT05M59.00S,2023-01-04T02:30:02.3Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,75,66,2023-01-04T02:30:14Z,3940000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M59.00S,2023-01-04T02:30:02.3Z,3,REGULAR,substitution,out,[],1629655,,,1610612749,75,66,2023-01-04T02:30:14Z,3950000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M59.00S,2023-01-04T02:30:02.3Z,3,REGULAR,substitution,out,[],1628398,,,1610612749,75,66,2023-01-04T02:30:14Z,3960000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M59.00S,2023-01-04T02:30:02.3Z,3,REGULAR,substitution,in,[],1630699,,,1610612749,75,66,2023-01-04T02:30:14Z,3970000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M59.00S,2023-01-04T02:30:02.3Z,3,REGULAR,substitution,in,[],1629060,,,1610612749,75,66,2023-01-04T02:30:14Z,3980000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M59.00S,2023-01-04T02:30:02.3Z,3,REGULAR,substitution,in,[],1630166,,,1610612749,75,66,2023-01-04T02:30:14Z,3990000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M59.00S,2023-01-04T02:30:29.8Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,76,66,2023-01-04T02:30:29Z,4000000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (32 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,32.0,,,,,,,,,,,,,,,,
412,PT05M46.00S,2023-01-04T02:30:48.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,87.46714848883047,57.59803921568627,1610612764,76,68,2023-01-04T02:30:52Z,4010000,False,38.0,65.0,1,right,D. Avdija 7' pullup Jump Shot (4 PTS) (K. Porzingis 3 AST),"[1630166, 204001]",1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,7.56,Made,,4.0,K. Porzingis,204001.0,3.0,,,,,,,,,,,,,
413,PT05M29.00S,2023-01-04T02:31:05.2Z,3,REGULAR,2pt,Jump Shot,[],203507,21.50131406044678,69.11764705882352,1610612749,76,68,2023-01-04T02:31:10Z,4020000,False,-96.0,150.0,1,left,MISS G. Antetokounmpo 17' Jump Shot,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,17.75,Missed,,,,,,,,,,,,,,,,,,
414,PT05M26.00S,2023-01-04T02:31:08.2Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612764,76,68,2023-01-04T02:31:10Z,4030000,False,,,0,,M. Morris REBOUND (Off:0 Def:3),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Mid-Range,16-24 Left Center,,,413.0,,,,,,,3.0,3.0,0.0,,,,,,,,
415,PT05M15.00S,2023-01-04T02:31:20.4Z,3,REGULAR,turnover,bad pass,[],1630166,,,1610612764,76,68,2023-01-04T02:31:29Z,4040000,False,,,0,,D. Avdija bad pass TURNOVER (2 TO),"[1630166, 1626171]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Portis,1626171.0
416,PT05M15.00S,2023-01-04T02:31:20.4Z,3,REGULAR,steal,,[],1626171,,,1610612749,76,68,2023-01-04T02:31:23Z,4050000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
417,PT05M07.00S,2023-01-04T02:31:27.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,8.623521681997373,48.529411764705884,1610612749,78,68,2023-01-04T02:31:34Z,4060000,False,7.0,29.0,1,left,G. Antetokounmpo running finger roll Layup (34 PTS) (B. Portis 3 AST),"[203507, 1626171]",1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.95,Made,,34.0,B. Portis,1626171.0,3.0,,,,,,,,,,,,,
419,PT04M51.00S,2023-01-04T02:31:43.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,92.85479632063075,49.50980392156863,1610612764,78,68,2023-01-04T02:31:47Z,4080000,False,-2.0,15.0,1,right,MISS C. Kispert cutting finger roll Layup,[1630557],1610612764.0,WAS,cutting finger roll,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
420,PT04M49.00S,2023-01-04T02:31:45.1Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,78,68,2023-01-04T02:31:47Z,4090000,False,,,0,,B. Portis REBOUND (Off:1 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,419.0,,,,,,,9.0,8.0,1.0,,,,,,,,
