actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
170,PT00M37.10S,2022-10-27T00:12:51.3Z,1,REGULAR,foul,personal,['1freethrow'],203507,,,1610612751,23,19,2022-10-27T00:13:02Z,1690000,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Sumner 1 FT),"[203507, 1628410]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,,,1.0,0.0,Sumner,1628410.0,,,
172,PT00M37.10S,2022-10-27T00:13:03.2Z,1,REGULAR,substitution,out,[],1626171,,,1610612751,23,19,2022-10-27T00:13:09Z,1710000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M37.10S,2022-10-27T00:13:03.2Z,1,REGULAR,substitution,in,[],1628960,,,1610612751,23,19,2022-10-27T00:13:09Z,1720000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M37.10S,2022-10-27T00:13:23.0Z,1,REGULAR,freethrow,1 of 1,[],1628410,,,1610612751,23,20,2022-10-27T00:13:23Z,1730000,,,0,,E. Sumner Free Throw 1 of 1 (7 PTS),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,Made,,,,,,,,,7.0,,,,,,,
175,PT00M28.80S,2022-10-27T00:13:33.6Z,1,REGULAR,2pt,Jump Shot,[],203507,21.23850197109067,62.5,1610612749,23,20,2022-10-27T00:13:38Z,1740000,-62.0,147.0,1,left,MISS G. Antetokounmpo 15' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,15.98,Missed,,,,,,,,,,,,,,,,
176,PT00M25.80S,2022-10-27T00:13:36.6Z,1,REGULAR,rebound,defensive,[],202681,,,1610612751,23,20,2022-10-27T00:13:38Z,1750000,,,0,,K. Irving REBOUND (Off:0 Def:5),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Center,,,,,,,175.0,5.0,5.0,0.0,,,,,,,,,,
177,PT00M10.00S,2022-10-27T00:13:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,92.59198423127464,60.29411764705882,1610612751,23,20,2022-10-27T00:14:01Z,1760000,51.0,17.0,1,right,MISS D. Sharpe Layup - blocked,"[1630549, 203507]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,5.43,Missed,Antetokounmpo,203507.0,,,,,,,,,,,,,,
178,PT00M10.00S,2022-10-27T00:13:52.4Z,1,REGULAR,block,,[],203507,,,1610612751,23,20,2022-10-27T00:13:55Z,1770000,,,0,,G. Antetokounmpo BLOCK (2 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
179,PT00M05.90S,2022-10-27T00:13:56.5Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612749,23,20,2022-10-27T00:13:56Z,1780000,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,177.0,2.0,2.0,0.0,,,,,,,,,,
180,PT00M05.80S,2022-10-27T00:13:59.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202083,11.908672798948752,97.54901960784314,1610612749,23,20,2022-10-27T00:15:03Z,1790000,-238.0,59.0,1,left,MISS W. Matthews 24' running 3PT,[202083],1610612749.0,MIL,running,,,Matthews,W. Matthews,,,,,Left Corner 3,24+ Left,,,24.5,Missed,,,,,,,,,,,,,,,,
181,PT00M05.10S,2022-10-27T00:14:00.0Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,23,20,2022-10-27T00:15:03Z,1800000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,,,,,,,180.0,5.0,4.0,1.0,,,,,,,,,,
182,PT00M03.10S,2022-10-27T00:14:04.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203507,5.590000152587891,50.0,1610612749,25,20,2022-10-27T00:15:13Z,1810000,0.0,0.0,1,left,G. Antetokounmpo tip Layup (8 PTS),[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,,,8.0,,,,,,,
183,PT00M00.00S,2022-10-27T00:14:11.5Z,1,REGULAR,3pt,Jump Shot,[],202681,66.17936925098554,33.57843137254902,1610612751,25,20,2022-10-27T00:14:40Z,1820000,-82.0,265.0,1,right,MISS K. Irving 27' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,27.78,Missed,,,,,,,,,,,,,,,,
184,PT00M00.00S,2022-10-27T00:14:13.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,25,20,2022-10-27T00:14:13Z,1830000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,183.0,,,,,,,,,,,,,
185,PT00M00.00S,2022-10-27T00:14:18.6Z,1,REGULAR,period,end,[],0,,,1610612751,25,20,2022-10-27T00:14:18Z,1840000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2022-10-27T00:16:49.2Z,2,REGULAR,substitution,out,['startperiod'],202083,,,1610612751,25,20,2022-10-27T00:17:44Z,1850000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2022-10-27T00:16:49.2Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,25,20,2022-10-27T00:17:44Z,1860000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2022-10-27T00:16:49.2Z,2,REGULAR,substitution,in,['startperiod'],201950,,,1610612751,25,20,2022-10-27T00:17:44Z,1870000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2022-10-27T00:16:49.2Z,2,REGULAR,substitution,in,['startperiod'],201988,,,1610612751,25,20,2022-10-27T00:17:44Z,1880000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2022-10-27T00:17:46.2Z,2,REGULAR,period,start,[],0,,,1610612749,25,20,2022-10-27T00:17:46Z,1890000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M48.00S,2022-10-27T00:17:57.6Z,2,REGULAR,3pt,Jump Shot,[],1628960,28.07161629434954,13.970588235294118,1610612749,25,20,2022-10-27T00:18:04Z,1900000,180.0,211.0,1,left,MISS G. Allen 27' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,27.77,Missed,,,,,,,,,,,,,,,,
192,PT11M46.00S,2022-10-27T00:17:59.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,25,20,2022-10-27T00:18:04Z,1910000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,191.0,,,,,,,,,,,,,
194,PT11M30.00S,2022-10-27T00:18:22.5Z,2,REGULAR,turnover,out-of-bounds,[],1630549,,,1610612751,25,20,2022-10-27T00:18:36Z,1930000,,,0,,D. Sharpe bad pass out-of-bounds TURNOVER (2 TO),[1630549],1610612751.0,BKN,bad pass,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right Center,1193.0,2.0,,,,,,,,,,,,,,,,,,
195,PT11M11.00S,2022-10-27T00:18:46.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201588,7.440867279894875,49.50980392156863,1610612749,27,20,2022-10-27T00:18:55Z,1940000,2.0,17.0,1,left,G. Hill reverse Layup (4 PTS) (G. Antetokounmpo 1 AST),"[201588, 203507]",1610612749.0,MIL,reverse,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,,,1.76,Made,,,,,,,,,4.0,,,,,G. Antetokounmpo,203507.0,1.0
197,PT11M00.00S,2022-10-27T00:18:57.8Z,2,REGULAR,3pt,Jump Shot,[],202681,68.9388961892247,68.38235294117648,1610612751,27,20,2022-10-27T00:19:01Z,1960000,92.0,239.0,1,right,MISS K. Irving 25' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,25.65,Missed,,,,,,,,,,,,,,,,
198,PT10M57.00S,2022-10-27T00:19:00.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,27,20,2022-10-27T00:19:01Z,1970000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,197.0,6.0,5.0,1.0,,,,,,,,,,
199,PT10M54.00S,2022-10-27T00:19:06.1Z,2,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612749,27,20,2022-10-27T00:19:39Z,1980000,,,0,,D. Sharpe shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1630549, 203507]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,1193.0,,,,,,,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,
209,PT10M54.00S,2022-10-27T00:19:47.0Z,2,REGULAR,substitution,in,[],1626220,,,1610612749,27,20,2022-10-27T00:20:43Z,1997500,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT10M54.00S,2022-10-27T00:19:47.0Z,2,REGULAR,substitution,out,[],1628410,,,1610612749,27,20,2022-10-27T00:28:40Z,1998125,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT10M54.00S,2022-10-27T00:20:07.4Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,27,20,2022-10-27T00:22:58Z,1998750,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
227,PT10M54.00S,2022-10-27T00:20:07.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,27,20,2022-10-27T00:22:58Z,1999375,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,226.0,,,,,,,,,,,,,
228,PT10M54.00S,2022-10-27T00:20:07.4Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,28,20,2022-10-27T00:22:58Z,1999687,,,0,,G. Antetokounmpo Free Throw 2 of 2 (9 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,,,,,,,,9.0,,,,,,,
286,PT10M39.00S,2022-10-27T00:20:30.5Z,2,REGULAR,2pt,Jump Shot,[],202681,97.68396846254927,67.15686274509804,1610612751,28,20,2022-10-27T00:32:18Z,2015000,86.0,-31.0,1,right,MISS K. Irving 9' pullup Shot - blocked,"[202681, 201950]",1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,,,9.11,Missed,Holiday,201950.0,,,,,,,,,,,,,,
287,PT10M39.00S,2022-10-27T00:20:30.5Z,2,REGULAR,block,,[],201950,,,1610612751,28,20,2022-10-27T00:32:18Z,2017500,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
288,PT10M38.00S,2022-10-27T00:20:31.5Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,28,20,2022-10-27T00:32:18Z,2018750,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,286.0,2.0,1.0,1.0,,,,,,,,,,
203,PT10M33.00S,2022-10-27T00:20:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,9.017739816031538,49.50980392156863,1610612749,28,20,2022-10-27T00:33:29Z,2020000,2.0,32.0,1,left,MISS J. Holiday cutting Layup - blocked,"[201950, 1630549]",1610612749.0,MIL,cutting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,3.24,Missed,Sharpe,1630549.0,,,,,,,,,,,,,,
204,PT10M33.00S,2022-10-27T00:20:33.2Z,2,REGULAR,block,,[],1630549,,,1610612749,28,20,2022-10-27T00:20:36Z,2030000,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
205,PT10M28.00S,2022-10-27T00:20:38.2Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,28,20,2022-10-27T00:21:02Z,2040000,,,0,,K. Irving REBOUND (Off:0 Def:6),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,203.0,6.0,6.0,0.0,,,,,,,,,,
206,PT10M26.00S,2022-10-27T00:20:39.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627732,91.93495400788436,50.73529411764706,1610612751,28,22,2022-10-27T00:34:36Z,2050000,4.0,23.0,1,right,B. Simmons running Layup (4 PTS) (P. Mills 2 AST),"[1627732, 201988]",1610612751.0,BKN,running,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,2.36,Made,,,,,,,,,4.0,,,,,P. Mills,201988.0,2.0
211,PT10M04.00S,2022-10-27T00:21:22.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,8.492115637319317,50.0,1610612749,30,22,2022-10-27T00:21:28Z,2080000,0.0,27.0,1,left,J. Holiday reverse Layup (4 PTS) (G. Hill 2 AST),"[201950, 201588]",1610612749.0,MIL,reverse,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,2.73,Made,,,,,,,,,4.0,,,,,G. Hill,201588.0,2.0
213,PT09M53.00S,2022-10-27T00:21:33.7Z,2,REGULAR,3pt,Jump Shot,[],1626220,94.1688567674113,97.05882352941177,1610612751,30,25,2022-10-27T00:21:39Z,2100000,235.0,2.0,1,right,R. O'Neale 3PT  (3 PTS) (P. Mills 3 AST),"[1626220, 201988]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,23.53,Made,,,,,,,,,3.0,,,,,P. Mills,201988.0,3.0
215,PT09M32.00S,2022-10-27T00:21:54.9Z,2,REGULAR,3pt,Jump Shot,[],201588,34.90473061760841,64.4607843137255,1610612749,30,25,2022-10-27T00:21:59Z,2120000,-72.0,276.0,1,left,MISS G. Hill 28' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Center,,,28.49,Missed,,,,,,,,,,,,,,,,
216,PT09M30.00S,2022-10-27T00:21:57.2Z,2,REGULAR,rebound,offensive,[],201950,,,1610612749,30,25,2022-10-27T00:21:57Z,2130000,,,0,,J. Holiday REBOUND (Off:2 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,215.0,3.0,1.0,2.0,,,,,,,,,,
217,PT09M23.00S,2022-10-27T00:22:04.0Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612749,30,25,2022-10-27T00:22:08Z,2140000,,,0,,J. Holiday bad pass TURNOVER (3 TO),"[201950, 1630549]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,3.0,,,,,,,,,Sharpe,1630549.0,,,,,,,,
218,PT09M23.00S,2022-10-27T00:22:04.0Z,2,REGULAR,steal,,[],1630549,,,1610612751,30,25,2022-10-27T00:22:06Z,2150000,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
219,PT09M16.00S,2022-10-27T00:22:10.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626220,76.16622864651774,89.4607843137255,1610612751,30,28,2022-10-27T00:22:16Z,2160000,197.0,172.0,1,right,R. O'Neale 26' 3PT running (6 PTS) (B. Simmons 2 AST),"[1626220, 1627732]",1610612751.0,BKN,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,26.14,Made,,,,,,,,,6.0,,,,,B. Simmons,1627732.0,2.0
221,PT09M01.00S,2022-10-27T00:22:26.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,8.360709592641262,50.98039215686274,1610612749,32,28,2022-10-27T00:36:33Z,2180000,-5.0,26.0,1,left,J. Holiday driving Layup (6 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,2.66,Made,,,,,,,,,6.0,,,,,,,
222,PT08M46.00S,2022-10-27T00:22:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,91.27792378449409,56.61764705882353,1610612751,32,28,2022-10-27T00:37:00Z,2190000,33.0,29.0,1,right,MISS R. O'Neale driving Layup - blocked,"[1626220, 203507]",1610612751.0,BKN,driving,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,4.43,Missed,Antetokounmpo,203507.0,,,,,,,,,,,,,,
223,PT08M46.00S,2022-10-27T00:22:40.8Z,2,REGULAR,block,,[],203507,,,1610612751,32,28,2022-10-27T00:45:17Z,2200000,,,0,,G. Antetokounmpo BLOCK (3 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
224,PT08M46.00S,2022-10-27T00:22:40.8Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,32,28,2022-10-27T00:23:12Z,2210000,,,0,,D. Sharpe REBOUND (Off:1 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,222.0,3.0,2.0,1.0,,,,,,,,,,
225,PT08M39.00S,2022-10-27T00:22:47.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630549,87.99277266754271,54.90196078431373,1610612751,32,30,2022-10-27T00:38:52Z,2220000,25.0,60.0,1,right,D. Sharpe 6' putback DUNK (2 PTS),[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,6.52,Made,,,,,,,,,2.0,,,,,,,
229,PT08M28.00S,2022-10-27T00:22:58.7Z,2,REGULAR,2pt,Jump Shot,[],203507,23.340998685939553,31.61764705882353,1610612749,32,30,2022-10-27T00:39:30Z,2230000,92.0,167.0,1,left,MISS G. Antetokounmpo 19' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,19.05,Missed,,,,,,,,,,,,,,,,
230,PT08M28.00S,2022-10-27T00:22:58.7Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,32,30,2022-10-27T00:23:20Z,2240000,,,0,,K. Irving REBOUND (Off:0 Def:7),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,,,,,,,229.0,7.0,7.0,0.0,,,,,,,,,,
231,PT08M16.00S,2022-10-27T00:23:15.6Z,2,REGULAR,turnover,bad pass,[],201988,,,1610612751,32,30,2022-10-27T00:23:44Z,2250000,,,0,,P. Mills bad pass TURNOVER (1 TO),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,,,,
232,PT08M16.00S,2022-10-27T00:23:20.4Z,2,REGULAR,foul,personal,[],1626220,,,1610612749,32,30,2022-10-27T00:23:31Z,2260000,,,0,,R. O'Neale loose ball personal FOUL (1 PF),"[1626220, 1628960]",1610612751.0,BKN,loose ball,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,1193.0,,,,,,,,,,,,,1.0,0.0,Allen,1628960.0,,,
234,PT08M16.00S,2022-10-27T00:23:36.4Z,2,REGULAR,substitution,out,[],201588,,,1610612749,32,30,2022-10-27T00:23:48Z,2280000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M16.00S,2022-10-27T00:23:36.4Z,2,REGULAR,substitution,out,[],1630549,,,1610612749,32,30,2022-10-27T00:23:48Z,2300000,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M16.00S,2022-10-27T00:23:36.4Z,2,REGULAR,substitution,out,[],201988,,,1610612749,32,30,2022-10-27T00:23:48Z,2310000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M16.00S,2022-10-27T00:23:36.4Z,2,REGULAR,substitution,in,[],201572,,,1610612749,32,30,2022-10-27T00:23:48Z,2320000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M16.00S,2022-10-27T00:23:36.4Z,2,REGULAR,substitution,in,[],1629651,,,1610612749,32,30,2022-10-27T00:23:48Z,2330000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M16.00S,2022-10-27T00:23:36.4Z,2,REGULAR,substitution,in,[],203925,,,1610612749,32,30,2022-10-27T00:23:48Z,2350000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M09.00S,2022-10-27T00:24:02.7Z,2,REGULAR,foul,offensive,[],201572,,,1610612749,32,30,2022-10-27T00:24:11Z,2360000,,,0,,B. Lopez offensive FOUL (1 PF),"[201572, 1627732]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Center,1193.0,,,,,,,,,,,,,1.0,0.0,Simmons,1627732.0,,,
244,PT08M09.00S,2022-10-27T00:24:02.7Z,2,REGULAR,turnover,offensive foul,[],201572,,,1610612749,32,30,2022-10-27T00:24:02Z,2380000,,,0,,B. Lopez offensive foul TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Center,1193.0,1.0,,,,,,,,,,,,,,,,,,
245,PT07M59.00S,2022-10-27T00:24:35.4Z,2,REGULAR,foul,technical,['1freethrow'],201572,,,1610612751,32,30,2022-10-27T00:24:53Z,2390000,,,0,,B. Lopez defensive-3-second technical FOUL (1 Tech),[201572],1610612749.0,MIL,defensive-3-second,,,Lopez,B. Lopez,,,,,,,1193.0,,,,,,,,,,,,,1.0,1.0,,,,,
246,PT07M59.00S,2022-10-27T00:24:54.4Z,2,REGULAR,freethrow,1 of 1,[],202681,,,1610612751,32,31,2022-10-27T00:24:54Z,2400000,,,0,,K. Irving technical Free Throw 1 of 1 (3 PTS),[202681],1610612751.0,BKN,technical,,,Irving,K. Irving,,,,,,,,,,Made,,,,,,,,,3.0,,,,,,,
247,PT07M59.00S,2022-10-27T00:24:55.6Z,2,REGULAR,substitution,out,[],203507,,,1610612751,32,31,2022-10-27T00:25:04Z,2410000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M59.00S,2022-10-27T00:24:55.6Z,2,REGULAR,substitution,in,[],1626171,,,1610612751,32,31,2022-10-27T00:25:04Z,2420000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M52.00S,2022-10-27T00:25:15.1Z,2,REGULAR,turnover,bad pass,[],1626220,,,1610612751,32,31,2022-10-27T00:25:20Z,2430000,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 1626171]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,Portis,1626171.0,,,,,,,,
250,PT07M52.00S,2022-10-27T00:25:15.1Z,2,REGULAR,steal,,[],1626171,,,1610612749,32,31,2022-10-27T00:25:17Z,2440000,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
251,PT07M40.00S,2022-10-27T00:25:26.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626171,8.229303547963205,51.225490196078425,1610612749,34,31,2022-10-27T00:25:30Z,2450000,-6.0,25.0,1,left,B. Portis Layup (9 PTS) (J. Holiday 2 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,2.56,Made,,,,,,,,,9.0,,,,,J. Holiday,201950.0,2.0
253,PT07M28.00S,2022-10-27T00:25:38.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,92.46057818659659,53.18627450980392,1610612751,34,33,2022-10-27T00:25:46Z,2470000,16.0,18.0,1,right,K. Irving cutting Layup (5 PTS) (B. Simmons 3 AST),"[202681, 1627732]",1610612751.0,BKN,cutting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,2.43,Made,,,,,,,,,5.0,,,,,B. Simmons,1627732.0,3.0
255,PT07M17.00S,2022-10-27T00:25:49.9Z,2,REGULAR,turnover,bad pass,[],1628960,,,1610612749,34,33,2022-10-27T00:25:59Z,2490000,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 1627732]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,Simmons,1627732.0,,,,,,,,
