actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
596,PT11M13.00S,2022-10-29T02:04:28.9Z,4,REGULAR,substitution,in,[],1629011,,,1610612749,99,85,2022-10-29T02:08:51Z,5667500,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT10M49.00S,2022-10-29T02:04:47.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628960,83.13074901445466,48.529411764705884,1610612749,99,85,2022-10-29T02:04:55Z,5670000,-7.0,106.0,1,right,MISS G. Allen 10' pullup Shot - blocked,"[1628960, 1630193]",1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,10.64,Missed,,,,,,,,,,,,,,,,,Quickley,1630193.0
576,PT10M49.00S,2022-10-29T02:04:47.6Z,4,REGULAR,block,,[],1630193,,,1610612749,99,85,2022-10-29T02:04:53Z,5680000,,,0,,I. Quickley BLOCK (1 BLK),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
577,PT10M49.00S,2022-10-29T02:04:47.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,99,85,2022-10-29T02:04:55Z,5690000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,575.0,,,,,
578,PT10M49.00S,2022-10-29T02:04:58.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612749,99,85,2022-10-29T02:05:07Z,5700000,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,1626300.0,,,,,,,,,,
580,PT10M26.00S,2022-10-29T02:05:37.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,16.376478318002626,50.0,1610612752,99,85,2022-10-29T02:05:49Z,5720000,0.0,101.0,1,left,MISS I. Quickley 10' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,10.14,Missed,,,,,,,,,,,,,,,,,,
581,PT10M16.00S,2022-10-29T02:05:47.9Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,99,85,2022-10-29T02:05:49Z,5730000,,,0,,M. Robinson REBOUND (Off:5 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,580.0,5.0,0.0,5.0,,
582,PT10M16.00S,2022-10-29T02:05:48.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629011,5.590000152587891,50.0,1610612752,99,85,2022-10-29T02:05:51Z,5740000,0.0,0.0,1,left,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
583,PT10M16.00S,2022-10-29T02:05:48.5Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,99,85,2022-10-29T02:05:51Z,5750000,,,0,,B. Lopez REBOUND (Off:2 Def:6),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,582.0,8.0,6.0,2.0,,
584,PT10M09.00S,2022-10-29T02:05:56.1Z,4,REGULAR,3pt,Jump Shot,[],201588,79.58278580814718,92.64705882352942,1610612749,99,85,2022-10-29T02:06:01Z,5760000,213.0,139.0,1,right,MISS G. Hill 25' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
585,PT10M09.00S,2022-10-29T02:06:00.5Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,99,85,2022-10-29T02:06:00Z,5770000,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,584.0,3.0,3.0,0.0,,
586,PT10M09.00S,2022-10-29T02:06:03.4Z,4,REGULAR,foul,personal,[],201588,,,1610612752,99,85,2022-10-29T02:12:19Z,5780000,,,0,,G. Hill personal FOUL (2 PF),"[201588, 1629011]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,Mid-Range,8-16 Left,,,,,,,,,,204059.0,2.0,0.0,Robinson,1629011.0,,,,,,
588,PT10M09.00S,2022-10-29T02:06:22.8Z,4,REGULAR,substitution,out,[],1629628,,,1610612752,99,85,2022-10-29T02:06:26Z,5800000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT10M09.00S,2022-10-29T02:06:22.8Z,4,REGULAR,substitution,in,[],1629629,,,1610612752,99,85,2022-10-29T02:06:26Z,5810000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT10M05.00S,2022-10-29T02:06:31.4Z,4,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612752,99,85,2022-10-29T02:06:41Z,5820000,,,0,,G. Allen shooting personal FOUL (2 PF) (Quickley 2 FT),"[1628960, 1630193]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626300.0,2.0,0.0,Quickley,1630193.0,,,,,,
592,PT10M05.00S,2022-10-29T02:06:56.1Z,4,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,99,86,2022-10-29T02:06:56Z,5840000,,,0,,I. Quickley Free Throw 1 of 2 (9 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
593,PT10M05.00S,2022-10-29T02:07:14.9Z,4,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,99,87,2022-10-29T02:07:14Z,5850000,,,0,,I. Quickley Free Throw 2 of 2 (10 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
594,PT09M45.00S,2022-10-29T02:07:36.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201572,93.51182654402102,50.49019607843137,1610612749,101,87,2022-10-29T02:07:45Z,5860000,2.0,8.0,1,right,B. Lopez cutting Layup (10 PTS) (G. Antetokounmpo 8 AST),"[201572, 203507]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.89,Made,10.0,G. Antetokounmpo,203507.0,8.0,,,,,,,,,,,,,,
598,PT09M35.00S,2022-10-29T02:07:46.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,16.63929040735874,37.99019607843137,1610612752,101,87,2022-10-29T02:07:52Z,5880000,60.0,104.0,1,left,MISS I. Quickley 12' fadeaway Shot,[1630193],1610612752.0,NYK,fadeaway,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,12.0,Missed,,,,,,,,,,,,,,,,,,
599,PT09M31.00S,2022-10-29T02:07:50.5Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,101,87,2022-10-29T02:07:52Z,5890000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,598.0,9.0,9.0,0.0,,
600,PT09M17.00S,2022-10-29T02:08:04.2Z,4,REGULAR,3pt,Jump Shot,[],1628960,70.12155059132719,14.950980392156863,1610612749,101,87,2022-10-29T02:08:09Z,5900000,-175.0,228.0,1,right,MISS G. Allen 28' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,28.79,Missed,,,,,,,,,,,,,,,,,,
601,PT09M13.00S,2022-10-29T02:08:07.5Z,4,REGULAR,rebound,defensive,[],201565,,,1610612752,101,87,2022-10-29T02:08:07Z,5910000,,,0,,D. Rose REBOUND (Off:1 Def:2),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,600.0,3.0,2.0,1.0,,
602,PT09M06.00S,2022-10-29T02:08:14.7Z,4,REGULAR,3pt,Jump Shot,[],201565,29.122864651773984,14.215686274509803,1610612752,101,87,2022-10-29T02:08:23Z,5920000,179.0,221.0,1,left,MISS D. Rose 28' step back 3PT,[201565],1610612752.0,NYK,step back,,,Rose,D. Rose,,,,,Above the Break 3,24+ Right Center,28.46,Missed,,,,,,,,,,,,,,,,,,
603,PT09M03.00S,2022-10-29T02:08:17.7Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,101,87,2022-10-29T02:08:23Z,5930000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,602.0,10.0,10.0,0.0,,
604,PT08M59.00S,2022-10-29T02:08:22.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,92.32917214191852,55.63725490196079,1610612749,101,87,2022-10-29T02:08:35Z,5940000,28.0,20.0,1,right,MISS G. Antetokounmpo running Layup - blocked,"[203507, 1629011]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
605,PT08M59.00S,2022-10-29T02:08:22.9Z,4,REGULAR,block,,[],1629011,,,1610612749,101,87,2022-10-29T02:08:28Z,5950000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
606,PT08M59.00S,2022-10-29T02:08:22.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,101,87,2022-10-29T02:08:35Z,5960000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,604.0,,,,,
607,PT08M59.00S,2022-10-29T02:08:34.8Z,4,REGULAR,substitution,out,[],201588,,,1610612749,101,87,2022-10-29T02:08:38Z,5970000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT08M59.00S,2022-10-29T02:08:34.8Z,4,REGULAR,substitution,in,[],201950,,,1610612749,101,87,2022-10-29T02:08:38Z,5980000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT08M57.00S,2022-10-29T02:08:57.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628960,92.19776609724047,49.01960784313725,1610612749,103,87,2022-10-29T02:09:31Z,5990000,-5.0,21.0,1,right,G. Allen driving reverse Layup (16 PTS) (J. Holiday 5 AST),"[1628960, 201950]",1610612749.0,MIL,driving reverse,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,2.14,Made,16.0,J. Holiday,201950.0,5.0,,,,,,,,,,,,,,
610,PT08M57.00S,2022-10-29T02:09:00.3Z,4,REGULAR,foul,personal,['1freethrow'],1629011,,,1610612749,103,87,2022-10-29T02:09:14Z,6000000,,,0,,M. Robinson shooting personal FOUL (5 PF) (Allen 1 FT),"[1629011, 1628960]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,5.0,0.0,Allen,1628960.0,,,,,,
626,PT08M57.00S,2022-10-29T02:09:17.5Z,4,REGULAR,substitution,out,[],1629011,,,1610612749,103,87,2022-10-29T02:12:01Z,6015000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT08M57.00S,2022-10-29T02:09:17.5Z,4,REGULAR,substitution,in,[],1628392,,,1610612749,103,87,2022-10-29T02:12:01Z,6017500,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT08M57.00S,2022-10-29T02:09:34.7Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1628960,,,1610612749,104,87,2022-10-29T02:09:34Z,6020000,,,0,,G. Allen Free Throw 1 of 1 (17 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
613,PT08M43.00S,2022-10-29T02:09:49.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,8.886333771353483,50.49019607843137,1610612752,104,89,2022-10-29T02:15:23Z,6030000,-2.0,31.0,1,left,C. Reddish driving Layup (2 PTS) (D. Rose 4 AST),"[1629629, 201565]",1610612752.0,NYK,driving,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,3.11,Made,2.0,D. Rose,201565.0,4.0,,,,,,,,,,,,,,
615,PT08M31.00S,2022-10-29T02:10:00.9Z,4,REGULAR,2pt,Jump Shot,[],203507,93.51182654402102,16.42156862745098,1610612749,104,89,2022-10-29T02:10:07Z,6050000,-168.0,8.0,1,right,MISS G. Antetokounmpo 16' Jump Shot,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left,16.81,Missed,,,,,,,,,,,,,,,,,,
616,PT08M25.00S,2022-10-29T02:10:06.0Z,4,REGULAR,rebound,offensive,[],201572,,,1610612749,104,89,2022-10-29T02:10:06Z,6060000,,,0,,B. Lopez REBOUND (Off:3 Def:6),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,615.0,9.0,6.0,3.0,,
617,PT08M25.00S,2022-10-29T02:10:06.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201572,94.40999984741211,50.0,1610612749,106,89,2022-10-29T02:10:06Z,6070000,0.0,0.0,1,right,B. Lopez putback DUNK (12 PTS),[201572],1610612749.0,MIL,putback,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,0.0,Made,12.0,,,,,,,,,,,,,,,,,
618,PT08M18.00S,2022-10-29T02:10:14.0Z,4,REGULAR,3pt,Jump Shot,[],201565,6.521024967148489,97.79411764705883,1610612752,106,92,2022-10-29T02:10:19Z,6080000,-239.0,9.0,1,left,D. Rose 3PT  (12 PTS) (O. Toppin 2 AST),"[201565, 1630167]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,Left Corner 3,24+ Left,23.92,Made,12.0,O. Toppin,1630167.0,2.0,,,,,,,,,,,,,,
620,PT07M58.00S,2022-10-29T02:10:33.7Z,4,REGULAR,3pt,Jump Shot,[],201572,65.39093298291722,45.588235294117645,1610612749,106,92,2022-10-29T02:10:50Z,6100000,-22.0,273.0,1,right,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,27.37,Missed,,,,,,,,,,,,,,,,,,
621,PT07M50.00S,2022-10-29T02:10:41.5Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612752,106,92,2022-10-29T02:10:41Z,6110000,,,0,,I. Hartenstein REBOUND (Off:1 Def:6),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,620.0,7.0,6.0,1.0,,
622,PT07M49.00S,2022-10-29T02:10:46.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,7.5722733245729295,49.50980392156863,1610612752,106,94,2022-10-29T02:11:04Z,6120000,2.0,19.0,1,left,I. Quickley driving floating Jump Shot (12 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.89,Made,12.0,,,,,,,,,,,,,,,,,
623,PT07M49.00S,2022-10-29T02:10:49.9Z,4,REGULAR,foul,personal,['1freethrow'],201572,,,1610612752,106,94,2022-10-29T02:13:59Z,6130000,,,0,,B. Lopez shooting personal FOUL (3 PF) (Quickley 1 FT),"[201572, 1630193]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,3.0,2.0,Quickley,1630193.0,,,,,,
625,PT07M49.00S,2022-10-29T02:11:02.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,106,94,2022-10-29T02:12:01Z,6150000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT07M49.00S,2022-10-29T02:13:03.3Z,4,REGULAR,substitution,out,[],1628960,,,1610612752,106,94,2022-10-29T02:13:46Z,6160000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT07M49.00S,2022-10-29T02:13:03.3Z,4,REGULAR,substitution,in,[],1626171,,,1610612752,106,94,2022-10-29T02:13:46Z,6170000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT07M49.00S,2022-10-29T02:14:09.1Z,4,REGULAR,freethrow,1 of 1,[],1630193,,,1610612752,106,94,2022-10-29T02:14:18Z,6180000,,,0,,MISS I. Quickley Free Throw 1 of 1,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
632,PT07M45.00S,2022-10-29T02:14:13.1Z,4,REGULAR,rebound,offensive,[],1630193,,,1610612752,106,94,2022-10-29T02:14:18Z,6190000,,,0,,I. Quickley REBOUND (Off:1 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,631.0,3.0,2.0,1.0,,
633,PT07M42.00S,2022-10-29T02:14:14.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629629,27.54599211563732,18.38235294117647,1610612752,106,94,2022-10-29T02:14:22Z,6200000,158.0,206.0,1,left,MISS C. Reddish 26' 3PT,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
634,PT07M42.00S,2022-10-29T02:14:14.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,106,94,2022-10-29T02:14:22Z,6210000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,633.0,,,,,
636,PT07M30.00S,2022-10-29T02:14:39.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.9060446780552,50.98039215686274,1610612749,108,94,2022-10-29T02:14:44Z,6230000,5.0,5.0,1,right,G. Antetokounmpo cutting DUNK (28 PTS) (J. Holiday 6 AST),"[203507, 201950]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.69,Made,28.0,J. Holiday,201950.0,6.0,,,,,,,,,,,,,,
638,PT07M17.00S,2022-10-29T02:14:51.1Z,4,REGULAR,3pt,Jump Shot,[],1630167,27.94021024967148,12.254901960784313,1610612752,108,97,2022-10-29T02:14:58Z,6250000,189.0,210.0,1,left,O. Toppin 28' 3PT  (11 PTS) (I. Quickley 2 AST),"[1630167, 1630193]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,28.24,Made,11.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,
640,PT06M58.00S,2022-10-29T02:15:28.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,108,97,2022-10-29T02:15:28Z,6270000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT06M51.00S,2022-10-29T02:18:19.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.11760840998686,49.50980392156863,1610612749,110,97,2022-10-29T02:18:24Z,6280000,-2.0,12.0,1,right,G. Antetokounmpo driving finger roll Layup (30 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.25,Made,30.0,,,,,,,,,,,,,,,,,
642,PT06M36.00S,2022-10-29T02:18:34.5Z,4,REGULAR,3pt,Jump Shot,[],1630193,21.50131406044678,6.862745098039216,1610612752,110,97,2022-10-29T02:18:39Z,6290000,216.0,150.0,1,left,MISS I. Quickley 26' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
643,PT06M33.00S,2022-10-29T02:18:37.5Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,110,97,2022-10-29T02:18:39Z,6300000,,,0,,J. Holiday REBOUND (Off:0 Def:5),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,642.0,5.0,5.0,0.0,,
644,PT06M30.00S,2022-10-29T02:18:43.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203507,65.78515111695138,38.970588235294116,1610612749,110,97,2022-10-29T02:21:02Z,6310000,-55.0,269.0,1,right,MISS G. Antetokounmpo 27' running 3PT,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,27.47,Missed,,,,,,,,,,,,,,,,,,
645,PT06M30.00S,2022-10-29T02:18:43.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,110,97,2022-10-29T02:21:02Z,6320000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,644.0,,,,,
647,PT06M28.00S,2022-10-29T02:18:51.3Z,4,REGULAR,substitution,out,[],201572,,,1610612749,110,97,2022-10-29T02:18:56Z,6340000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT06M28.00S,2022-10-29T02:18:51.3Z,4,REGULAR,substitution,in,[],201588,,,1610612749,110,97,2022-10-29T02:18:56Z,6350000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT06M28.00S,2022-10-29T02:18:57.3Z,4,REGULAR,substitution,out,[],1629629,,,1610612749,110,97,2022-10-29T02:19:03Z,6360000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT06M28.00S,2022-10-29T02:18:57.3Z,4,REGULAR,substitution,out,[],1630167,,,1610612749,110,97,2022-10-29T02:19:03Z,6370000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT06M28.00S,2022-10-29T02:18:57.3Z,4,REGULAR,substitution,in,[],1629628,,,1610612749,110,97,2022-10-29T02:19:03Z,6380000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT06M28.00S,2022-10-29T02:18:57.3Z,4,REGULAR,substitution,in,[],203944,,,1610612749,110,97,2022-10-29T02:19:03Z,6390000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT06M21.00S,2022-10-29T02:19:16.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201950,74.98357424441524,10.53921568627451,1610612749,110,97,2022-10-29T02:19:21Z,6400000,-197.0,183.0,1,right,MISS J. Holiday 26' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
654,PT06M18.00S,2022-10-29T02:19:19.6Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,110,97,2022-10-29T02:19:21Z,6410000,,,0,,J. Randle REBOUND (Off:3 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,653.0,8.0,5.0,3.0,,
656,PT06M07.00S,2022-10-29T02:19:48.7Z,4,REGULAR,3pt,Jump Shot,[],1630193,14.273981603153747,4.901960784313726,1610612752,110,97,2022-10-29T02:22:59Z,6430000,225.0,82.0,1,left,MISS I. Quickley 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,23.98,Missed,,,,,,,,,,,,,,,,,,
657,PT06M06.00S,2022-10-29T02:19:49.7Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612752,110,97,2022-10-29T02:22:59Z,6440000,,,0,,I. Hartenstein REBOUND (Off:2 Def:6),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,656.0,8.0,6.0,2.0,,
658,PT06M03.00S,2022-10-29T02:19:55.9Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628392,5.590000152587891,50.0,1610612752,110,97,2022-10-29T02:23:35Z,6450000,0.0,0.0,1,left,MISS I. Hartenstein tip DUNK,[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
659,PT06M01.00S,2022-10-29T02:19:57.9Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612749,110,97,2022-10-29T02:23:35Z,6460000,,,0,,J. Carter REBOUND (Off:1 Def:2),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,658.0,3.0,2.0,1.0,,
660,PT05M43.00S,2022-10-29T02:20:10.8Z,4,REGULAR,3pt,Jump Shot,[],1626171,71.43561103810775,18.627450980392158,1610612749,110,97,2022-10-29T02:20:18Z,6470000,-157.0,216.0,1,right,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
