actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
188,PT12M00.00S,2023-03-23T00:38:31.5Z,2,REGULAR,substitution,in,['startperiod'],203114,,,1610612759,33,28,2023-03-23T00:38:57Z,1870000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,,,,,,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2023-03-23T00:38:31.5Z,2,REGULAR,substitution,in,['startperiod'],1630170,,,1610612759,33,28,2023-03-23T00:38:57Z,1880000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2023-03-23T00:38:31.5Z,2,REGULAR,substitution,in,['startperiod'],1631110,,,1610612759,33,28,2023-03-23T00:38:57Z,1890000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,,,,,,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2023-03-23T00:38:31.5Z,2,REGULAR,substitution,in,['startperiod'],1631103,,,1610612759,33,28,2023-03-23T00:38:57Z,1900000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,,,,,,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2023-03-23T00:38:31.5Z,2,REGULAR,substitution,in,['startperiod'],1631230,,,1610612759,33,28,2023-03-23T00:38:57Z,1910000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2023-03-23T00:39:01.8Z,2,REGULAR,period,start,[],0,,,1610612759,33,28,2023-03-23T00:39:01Z,1920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT11M36.00S,2023-03-23T00:39:25.7Z,2,REGULAR,3pt,Jump Shot,[],1631110,66.90415571616293,53.622855392156865,1610612759,33,28,2023-03-23T00:40:45Z,1930000,False,18.0,259.0,1,right,MISS J. Sochan 25' pullup 3PT,[1631110],1610612759.0,SAS,pullup,,,,,,Above the Break 3,24+ Center,25.92,Missed,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
195,PT11M36.00S,2023-03-23T00:39:25.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,33,28,2023-03-23T00:39:38Z,1940000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,,,,,,,,,194.0,,,,,,,,,,,,,,
197,PT11M25.00S,2023-03-23T00:39:46.5Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,33,28,2023-03-23T00:39:56Z,1960000,False,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 1631110]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,,,,Middleton,K. Middleton,,,,,,,,,2.0,Sochan,1631110.0,,,,,,,
198,PT11M25.00S,2023-03-23T00:39:46.5Z,2,REGULAR,steal,,[],1631110,,,1610612759,33,28,2023-03-23T00:39:48Z,1970000,False,,,0,,J. Sochan STEAL (1 STL),[1631110],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
199,PT11M17.00S,2023-03-23T00:39:54.6Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630170,78.66294349540078,5.637254901960785,1610612759,33,28,2023-03-23T00:41:33Z,1980000,False,-222.0,148.0,1,right,MISS D. Vassell 26' running 3PT,[1630170],1610612759.0,SAS,running,,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
200,PT11M16.00S,2023-03-23T00:39:55.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,33,28,2023-03-23T00:40:06Z,1990000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,199.0,,,,,,,,,,,,,,
202,PT11M01.00S,2023-03-23T00:40:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.469776609724048,52.94117647058824,1610612749,35,28,2023-03-23T00:40:27Z,2010000,False,-15.0,-1.0,1,left,G. Antetokounmpo driving finger roll Layup (10 PTS) (K. Middleton 4 AST),"[203507, 203114]",1610612749.0,MIL,driving finger roll,,,,,,Restricted Area,0-8 Center,1.47,Made,10.0,Antetokounmpo,G. Antetokounmpo,K. Middleton,203114.0,4.0,,,,,,,,,,,,,,,
204,PT11M01.00S,2023-03-23T00:40:25.2Z,2,REGULAR,foul,personal,['1freethrow'],1631230,,,1610612749,35,28,2023-03-23T00:40:55Z,2030000,False,,,0,,D. Barlow shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1631230, 203507]",1610612759.0,SAS,shooting,,,,,,Restricted Area,0-8 Center,,,,Barlow,D. Barlow,,,,,,,,204059.0,,,,,,,1.0,0.0,Antetokounmpo,203507.0
206,PT11M01.00S,2023-03-23T00:40:43.5Z,2,REGULAR,substitution,out,[],203476,,,1610612749,35,28,2023-03-23T00:40:47Z,2050000,False,,,0,,SUB out: G. Dieng,[203476],1610612759.0,SAS,,,,,,,,,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,
207,PT11M01.00S,2023-03-23T00:40:43.5Z,2,REGULAR,substitution,in,[],1631104,,,1610612749,35,28,2023-03-23T00:40:47Z,2060000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,,,,,,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
208,PT11M01.00S,2023-03-23T00:40:57.3Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,35,28,2023-03-23T00:41:02Z,2070000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,,,,,,,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
209,PT10M56.00S,2023-03-23T00:41:02.3Z,2,REGULAR,rebound,offensive,[],1628960,,,1610612749,35,28,2023-03-23T00:41:02Z,2080000,False,,,0,,G. Allen REBOUND (Off:1 Def:2),[1628960],1610612749.0,MIL,,,,,,,,,,,,Allen,G. Allen,,,,208.0,3.0,2.0,1.0,,,,,,,,,,,
210,PT10M53.00S,2023-03-23T00:41:04.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203114,5.338370565045992,49.01960784313725,1610612749,37,28,2023-03-23T00:41:09Z,2090000,False,5.0,-2.0,1,left,K. Middleton driving finger roll Layup (9 PTS),[203114],1610612749.0,MIL,driving finger roll,,,,,,Restricted Area,0-8 Center,0.54,Made,9.0,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,
212,PT10M40.00S,2023-03-23T00:41:19.6Z,2,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612759,37,28,2023-03-23T00:41:34Z,2110000,False,,,0,,P. Connaughton shooting personal FOUL (1 PF) (Vassell 2 FT),"[1626192, 1630170]",1610612749.0,MIL,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Connaughton,P. Connaughton,,,,,,,,204059.0,,,,,,,1.0,0.0,Vassell,1630170.0
214,PT10M40.00S,2023-03-23T00:41:41.8Z,2,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,37,29,2023-03-23T00:41:41Z,2130000,False,,,0,,D. Vassell Free Throw 1 of 2 (6 PTS),[1630170],1610612759.0,SAS,,,,,,,,,,Made,6.0,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
215,PT10M40.00S,2023-03-23T00:41:58.2Z,2,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,37,30,2023-03-23T00:41:58Z,2140000,False,,,0,,D. Vassell Free Throw 2 of 2 (7 PTS),[1630170],1610612759.0,SAS,,,,,,,,,,Made,7.0,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
216,PT10M38.00S,2023-03-23T00:42:06.6Z,2,REGULAR,turnover,out-of-bounds,[],1628975,,,1610612749,37,30,2023-03-23T00:42:20Z,2150000,False,,,0,,J. Carter lost ball out-of-bounds TURNOVER (1 TO),[1628975],1610612749.0,MIL,lost ball,,,,,,In The Paint (Non-RA),0-8 Center,,,,Carter,J. Carter,,,,,,,,200833.0,1.0,,,,,,,,,
217,PT10M24.00S,2023-03-23T00:42:32.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630170,78.40013140604468,33.33333333333333,1610612759,37,32,2023-03-23T00:42:38Z,2160000,False,-83.0,151.0,1,right,D. Vassell 17' turnaround fadeaway Jump Shot (9 PTS),[1630170],1610612759.0,SAS,turnaround fadeaway,,,,,,Mid-Range,16-24 Left Center,17.2,Made,9.0,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
218,PT10M17.00S,2023-03-23T00:42:42.7Z,2,REGULAR,2pt,Jump Shot,[],203507,9.806176084099869,33.57843137254902,1610612749,39,32,2023-03-23T00:42:47Z,2170000,False,82.0,40.0,1,left,G. Antetokounmpo 9' driving floating bank Jump Shot (12 PTS),[203507],1610612749.0,MIL,driving floating bank,,,,,,Mid-Range,8-16 Right,9.12,Made,12.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
219,PT10M17.00S,2023-03-23T00:42:46.5Z,2,REGULAR,foul,personal,['1freethrow'],1631230,,,1610612749,39,32,2023-03-23T00:43:10Z,2180000,False,,,0,,D. Barlow shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1631230, 203507]",1610612759.0,SAS,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Barlow,D. Barlow,,,,,,,,1626302.0,,,,,,,2.0,0.0,Antetokounmpo,203507.0
221,PT10M17.00S,2023-03-23T00:43:01.3Z,2,REGULAR,substitution,out,[],1631230,,,1610612749,39,32,2023-03-23T00:43:07Z,2200000,False,,,0,,SUB out: D. Barlow,[1631230],1610612759.0,SAS,,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
222,PT10M17.00S,2023-03-23T00:43:01.3Z,2,REGULAR,substitution,in,[],1628380,,,1610612749,39,32,2023-03-23T00:43:07Z,2210000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,,,,,,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,
223,PT10M17.00S,2023-03-23T00:43:23.9Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,39,32,2023-03-23T00:43:35Z,2220000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,,,,,,,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
224,PT10M13.00S,2023-03-23T00:43:27.9Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,39,32,2023-03-23T00:43:35Z,2230000,False,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,,,,,,,,,Collins,Z. Collins,,,,223.0,3.0,2.0,1.0,,,,,,,,,,,
225,PT10M11.00S,2023-03-23T00:43:32.5Z,2,REGULAR,foul,offensive,[],1631104,,,1610612759,39,32,2023-03-23T00:43:41Z,2240000,False,,,0,,B. Wesley charge offensive FOUL (1 PF),"[1631104, 203114]",1610612759.0,SAS,charge,,,,,,Restricted Area,0-8 Center,,,,Wesley,B. Wesley,,,,,,,,1626302.0,,,,,,,1.0,0.0,Middleton,203114.0
227,PT10M11.00S,2023-03-23T00:43:32.5Z,2,REGULAR,turnover,offensive foul,[],1631104,,,1610612759,39,32,2023-03-23T00:43:32Z,2260000,False,,,0,,B. Wesley offensive foul TURNOVER (1 TO),[1631104],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Wesley,B. Wesley,,,,,,,,1626302.0,1.0,,,,,,,,,
228,PT09M58.00S,2023-03-23T00:43:52.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203507,23.340998685939553,51.225490196078425,1610612749,39,32,2023-03-23T00:43:56Z,2270000,False,-6.0,167.0,1,left,MISS G. Antetokounmpo 16' pullup Shot,[203507],1610612749.0,MIL,pullup,,,,,,Mid-Range,16-24 Center,16.7,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
229,PT09M55.00S,2023-03-23T00:43:55.8Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,39,32,2023-03-23T00:43:56Z,2280000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,,,,Mid-Range,16-24 Center,,,,Branham,M. Branham,,,,228.0,1.0,1.0,0.0,,,,,,,,,,,
230,PT09M43.00S,2023-03-23T00:44:08.5Z,2,REGULAR,3pt,Jump Shot,[],1631103,75.90341655716163,6.372549019607843,1610612759,39,32,2023-03-23T00:44:13Z,2290000,False,-218.0,174.0,1,right,MISS M. Branham 27' 3PT,[1631103],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,27.9,Missed,,Branham,M. Branham,,,,,,,,,,,,,,,,,,
231,PT09M39.00S,2023-03-23T00:44:11.5Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,39,32,2023-03-23T00:44:11Z,2300000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Antetokounmpo,G. Antetokounmpo,,,,230.0,7.0,6.0,1.0,,,,,,,,,,,
232,PT09M33.00S,2023-03-23T00:44:16.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203114,29.38567674113009,19.11764705882353,1610612749,39,32,2023-03-23T00:44:22Z,2310000,False,154.0,224.0,1,left,MISS K. Middleton 27' running 3PT,[203114],1610612749.0,MIL,running,,,,,,Above the Break 3,24+ Right Center,27.18,Missed,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,
233,PT09M30.00S,2023-03-23T00:44:19.8Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,39,32,2023-03-23T00:44:22Z,2320000,False,,,0,,M. Branham REBOUND (Off:0 Def:2),[1631103],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Branham,M. Branham,,,,232.0,2.0,2.0,0.0,,,,,,,,,,,
234,PT09M19.00S,2023-03-23T00:44:31.8Z,2,REGULAR,2pt,Jump Shot,[],1631110,77.4802890932983,54.65686274509803,1610612759,39,32,2023-03-23T00:44:40Z,2330000,False,23.0,159.0,1,right,MISS J. Sochan 16' turnaround fadeaway Shot,[1631110],1610612759.0,SAS,turnaround fadeaway,,,,,,Mid-Range,16-24 Center,16.09,Missed,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
235,PT09M19.00S,2023-03-23T00:44:31.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,39,32,2023-03-23T00:44:40Z,2340000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,Mid-Range,16-24 Center,,,,,,,,,234.0,,,,,,,,,,,,,,
236,PT09M19.00S,2023-03-23T00:44:40.3Z,2,REGULAR,foul,personal,[],1628380,,,1610612749,39,32,2023-03-23T00:44:52Z,2350000,False,,,0,,Z. Collins loose ball personal FOUL (3 PF),"[1628380, 203114]",1610612759.0,SAS,loose ball,,,,,,In The Paint (Non-RA),8-16 Center,,,,Collins,Z. Collins,,,,,,,,204059.0,,,,,,,3.0,0.0,Middleton,203114.0
238,PT09M19.00S,2023-03-23T00:44:48.9Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,39,32,2023-03-23T00:44:53Z,2370000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,
239,PT09M19.00S,2023-03-23T00:44:48.9Z,2,REGULAR,substitution,in,[],201572,,,1610612749,39,32,2023-03-23T00:44:53Z,2380000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,,,,,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,
240,PT08M58.00S,2023-03-23T00:45:18.0Z,2,REGULAR,turnover,bad pass,[],201572,,,1610612749,39,32,2023-03-23T00:45:25Z,2390000,False,,,0,,B. Lopez bad pass TURNOVER (1 TO),"[201572, 1630170]",1610612749.0,MIL,,,,,,,Mid-Range,16-24 Right,,,,Lopez,B. Lopez,,,,,,,,,1.0,Vassell,1630170.0,,,,,,,
241,PT08M58.00S,2023-03-23T00:45:18.0Z,2,REGULAR,steal,,[],1630170,,,1610612759,39,32,2023-03-23T00:45:20Z,2400000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,,,,Mid-Range,16-24 Right,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
242,PT08M54.00S,2023-03-23T00:45:22.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631103,91.14651773981603,49.50980392156863,1610612759,39,34,2023-03-23T00:45:29Z,2410000,False,-2.0,31.0,1,right,M. Branham running Layup (4 PTS) (B. Wesley 1 AST),"[1631103, 1631104]",1610612759.0,SAS,running,,,,,,Restricted Area,0-8 Center,3.08,Made,4.0,Branham,M. Branham,B. Wesley,1631104.0,1.0,,,,,,,,,,,,,,,
244,PT08M45.00S,2023-03-23T00:45:31.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,7.440867279894875,46.568627450980394,1610612749,39,34,2023-03-23T00:45:37Z,2430000,False,17.0,17.0,1,left,MISS G. Antetokounmpo alley-oop DUNK,[203507],1610612749.0,MIL,alley-oop,,,,,,Restricted Area,0-8 Center,2.45,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
245,PT08M41.00S,2023-03-23T00:45:35.0Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,39,34,2023-03-23T00:45:35Z,2440000,False,,,0,,Z. Collins REBOUND (Off:1 Def:3),[1628380],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Collins,Z. Collins,,,,244.0,4.0,3.0,1.0,,,,,,,,,,,
246,PT08M36.00S,2023-03-23T00:45:40.2Z,2,REGULAR,turnover,bad pass,[],1630170,,,1610612759,39,34,2023-03-23T00:45:45Z,2450000,False,,,0,,D. Vassell bad pass TURNOVER (2 TO),"[1630170, 1628960]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,Vassell,D. Vassell,,,,,,,,,2.0,Allen,1628960.0,,,,,,,
247,PT08M36.00S,2023-03-23T00:45:40.2Z,2,REGULAR,steal,,[],1628960,,,1610612749,39,34,2023-03-23T00:45:43Z,2460000,False,,,0,,G. Allen STEAL (2 STL),[1628960],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,
248,PT08M33.00S,2023-03-23T00:45:44.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628960,6.915243101182654,50.245098039215684,1610612749,41,34,2023-03-23T00:45:55Z,2470000,False,-1.0,13.0,1,left,G. Allen running DUNK (5 PTS),[1628960],1610612749.0,MIL,running,,,,,,Restricted Area,0-8 Center,1.26,Made,5.0,Allen,G. Allen,,,,,,,,,,,,,,,,,,
249,PT08M33.00S,2023-03-23T00:45:56.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,41,34,2023-03-23T00:45:56Z,2480000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT08M33.00S,2023-03-23T00:48:03.2Z,2,REGULAR,substitution,out,[],203507,,,1610612759,41,34,2023-03-23T00:48:44Z,2490000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
251,PT08M33.00S,2023-03-23T00:48:03.2Z,2,REGULAR,substitution,in,[],1626171,,,1610612759,41,34,2023-03-23T00:48:44Z,2500000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,
252,PT08M17.00S,2023-03-23T00:49:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,91.01511169513797,49.754901960784316,1610612759,41,36,2023-03-23T00:49:12Z,2510000,False,-1.0,32.0,1,right,J. Sochan cutting Layup (6 PTS) (M. Branham 3 AST),"[1631110, 1631103]",1610612759.0,SAS,cutting,,,,,,Restricted Area,0-8 Center,3.2,Made,6.0,Sochan,J. Sochan,M. Branham,1631103.0,3.0,,,,,,,,,,,,,,,
254,PT08M03.00S,2023-03-23T00:49:19.6Z,2,REGULAR,3pt,Jump Shot,[],1628960,32.53942181340342,34.31372549019608,1610612749,44,36,2023-03-23T00:49:25Z,2530000,False,78.0,253.0,1,left,G. Allen 26' 3PT  (8 PTS) (K. Middleton 5 AST),"[1628960, 203114]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,26.53,Made,8.0,Allen,G. Allen,K. Middleton,203114.0,5.0,,,,,,,,,,,,,,,
256,PT07M47.00S,2023-03-23T00:49:34.0Z,2,REGULAR,3pt,Jump Shot,[],1630170,67.49342969776609,18.137254901960784,1610612759,44,39,2023-03-23T00:49:43Z,2550000,False,-159.0,253.0,1,right,D. Vassell 29' 3PT pullup (12 PTS),[1630170],1610612759.0,SAS,pullup,,,,,,Above the Break 3,24+ Left Center,29.91,Made,12.0,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
257,PT07M38.00S,2023-03-23T00:49:44.4Z,2,REGULAR,turnover,lost ball,[],203114,,,1610612749,44,39,2023-03-23T00:49:49Z,2560000,False,,,0,,K. Middleton lost ball TURNOVER (3 TO),"[203114, 1630170]",1610612749.0,MIL,,,,,,,Mid-Range,8-16 Right,,,,Middleton,K. Middleton,,,,,,,,,3.0,Vassell,1630170.0,,,,,,,
258,PT07M38.00S,2023-03-23T00:49:44.4Z,2,REGULAR,steal,,[],1630170,,,1610612759,44,39,2023-03-23T00:49:47Z,2570000,False,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,,,,Mid-Range,8-16 Right,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
259,PT07M31.00S,2023-03-23T00:49:50.5Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1631110,90.48948751642575,20.588235294117645,1610612759,44,39,2023-03-23T00:49:59Z,2580000,False,-147.0,37.0,1,right,MISS J. Sochan 15' running Shot,[1631110],1610612759.0,SAS,running,,,,,,Mid-Range,8-16 Left,15.17,Missed,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
260,PT07M28.00S,2023-03-23T00:49:53.5Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,44,39,2023-03-23T00:49:59Z,2590000,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612749.0,MIL,,,,,,,Mid-Range,8-16 Left,,,,Lopez,B. Lopez,,,,259.0,2.0,2.0,0.0,,,,,,,,,,,
261,PT07M19.00S,2023-03-23T00:50:03.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,9.937582128777924,43.627450980392155,1610612749,44,39,2023-03-23T00:50:07Z,2600000,False,32.0,41.0,1,left,MISS B. Portis Layup - blocked,"[1626171, 1630170]",1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,5.19,Missed,,Portis,B. Portis,,,,,,,,,,,,Vassell,1630170.0,,,,,
262,PT07M19.00S,2023-03-23T00:50:03.0Z,2,REGULAR,block,,[],1630170,,,1610612749,44,39,2023-03-23T00:50:06Z,2610000,False,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
263,PT07M15.00S,2023-03-23T00:50:07.0Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,44,39,2023-03-23T00:50:07Z,2620000,False,,,0,,M. Branham REBOUND (Off:0 Def:3),[1631103],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Branham,M. Branham,,,,261.0,3.0,3.0,0.0,,,,,,,,,,,
264,PT07M05.00S,2023-03-23T00:50:19.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,89.70105124835742,55.63725490196079,1610612759,44,39,2023-03-23T00:50:32Z,2630000,False,28.0,44.0,1,right,MISS B. Wesley driving finger roll Layup - blocked,"[1631104, 1628960]",1610612759.0,SAS,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,5.25,Missed,,Wesley,B. Wesley,,,,,,,,,,,,Allen,1628960.0,,,,,
265,PT07M05.00S,2023-03-23T00:50:19.9Z,2,REGULAR,block,,[],1628960,,,1610612759,44,39,2023-03-23T00:52:27Z,2640000,False,,,0,,G. Allen BLOCK (1 BLK),[1628960],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,
266,PT07M05.00S,2023-03-23T00:50:19.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,44,39,2023-03-23T00:50:32Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,264.0,,,,,,,,,,,,,,
267,PT07M05.00S,2023-03-23T00:50:33.4Z,2,REGULAR,substitution,out,[],1628975,,,1610612759,44,39,2023-03-23T00:50:42Z,2660000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,
268,PT07M05.00S,2023-03-23T00:50:33.4Z,2,REGULAR,substitution,out,[],1631110,,,1610612759,44,39,2023-03-23T00:50:42Z,2670000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,,,,,,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
269,PT07M05.00S,2023-03-23T00:50:33.4Z,2,REGULAR,substitution,out,[],1630170,,,1610612759,44,39,2023-03-23T00:50:42Z,2680000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
270,PT07M05.00S,2023-03-23T00:50:33.4Z,2,REGULAR,substitution,in,[],201950,,,1610612759,44,39,2023-03-23T00:50:42Z,2690000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
271,PT07M05.00S,2023-03-23T00:50:33.4Z,2,REGULAR,substitution,in,[],1630572,,,1610612759,44,39,2023-03-23T00:50:42Z,2700000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,,,,,,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,
