actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
41,PT07M52.00S,2022-11-22T01:16:03.5Z,1,REGULAR,2pt,Jump Shot,[],1628975,12.171484888304862,25.735294117647058,1610612749,9,4,2022-11-22T01:16:25Z,410000,False,121.0,62.0,1,left,MISS J. Carter 13' driving floating Shot,[1628975],1610612749.0,MIL,driving floating,,,Carter,J. Carter,,,,,Mid-Range,8-16 Right,13.62,Missed,,,,,,,,,,,,,,,,,,
42,PT07M52.00S,2022-11-22T01:16:03.5Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,9,4,2022-11-22T01:16:25Z,420000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,,,
43,PT07M41.00S,2022-11-22T01:16:13.7Z,1,REGULAR,3pt,Jump Shot,[],203994,70.77858081471747,16.666666666666664,1610612757,9,7,2022-11-22T01:16:29Z,430000,False,-167.0,222.0,1,right,J. Nurkic 27' 3PT  (7 PTS) (J. Grant 2 AST),"[203994, 203924]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,27.78,Made,,,,,7.0,J. Grant,203924.0,2.0,,,,,,,,,,
45,PT07M28.00S,2022-11-22T01:16:27.9Z,1,REGULAR,3pt,Jump Shot,[],203507,34.510512483574246,45.83333333333333,1610612749,9,7,2022-11-22T01:28:35Z,450000,False,21.0,272.0,1,left,MISS G. Antetokounmpo 27' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,27.27,Missed,,,,,,,,,,,,,,,,,,
46,PT07M28.00S,2022-11-22T01:16:27.9Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,9,7,2022-11-22T01:16:37Z,460000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT07M17.00S,2022-11-22T01:16:38.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,93.51182654402102,49.754901960784316,1610612757,9,9,2022-11-22T01:16:48Z,470000,False,-1.0,8.0,1,right,S. Sharpe driving Layup (2 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,2.0,,,,,,,,,,,,,
48,PT07M13.00S,2022-11-22T01:16:45.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,8.229303547963205,49.754901960784316,1610612749,11,9,2022-11-22T01:16:53Z,480000,False,1.0,25.0,1,left,G. Antetokounmpo driving Layup (2 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,2.0,,,,,,,,,,,,,
49,PT07M13.00S,2022-11-22T01:16:56.5Z,1,REGULAR,foul,personal,['1freethrow'],203994,,,1610612749,11,9,2022-11-22T01:30:34Z,490000,False,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[203994, 203507]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202041.0,,1.0,0.0,Antetokounmpo,203507.0,,
51,PT07M13.00S,2022-11-22T01:17:08.4Z,1,REGULAR,substitution,out,[],201950,,,1610612749,11,9,2022-11-22T01:17:25Z,510000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M13.00S,2022-11-22T01:17:08.4Z,1,REGULAR,substitution,out,[],201572,,,1610612749,11,9,2022-11-22T01:17:25Z,520000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M13.00S,2022-11-22T01:17:08.4Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,11,9,2022-11-22T01:17:25Z,530000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M13.00S,2022-11-22T01:17:08.4Z,1,REGULAR,substitution,in,[],1629670,,,1610612749,11,9,2022-11-22T01:17:25Z,540000,False,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M13.00S,2022-11-22T01:17:24.7Z,1,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,11,9,2022-11-22T01:17:24Z,550000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
56,PT07M10.00S,2022-11-22T01:17:25.9Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,11,9,2022-11-22T01:17:25Z,560000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,
57,PT06M56.00S,2022-11-22T01:17:40.5Z,1,REGULAR,2pt,Jump Shot,[],203924,74.06373193166885,47.05882352941176,1610612757,11,11,2022-11-22T01:17:47Z,570000,False,-15.0,191.0,1,right,J. Grant 19' pullup Jump Shot (2 PTS),[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Center,19.19,Made,,,,,2.0,,,,,,,,,,,,,
58,PT06M43.00S,2022-11-22T01:17:55.7Z,1,REGULAR,foul,personal,['2freethrow'],203994,,,1610612749,11,11,2022-11-22T01:21:08Z,580000,False,,,0,,J. Nurkic shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[203994, 203507]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1626301.0,,2.0,0.0,Antetokounmpo,203507.0,,
60,PT06M43.00S,2022-11-22T01:18:13.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,11,11,2022-11-22T01:18:13Z,600000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M43.00S,2022-11-22T01:20:46.2Z,1,REGULAR,substitution,out,[],203994,,,1610612749,11,11,2022-11-22T01:21:02Z,610000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M43.00S,2022-11-22T01:20:46.2Z,1,REGULAR,substitution,in,[],1629234,,,1610612749,11,11,2022-11-22T01:21:02Z,620000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M43.00S,2022-11-22T01:21:16.5Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,11,11,2022-11-22T01:21:16Z,630000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
65,PT06M43.00S,2022-11-22T01:21:16.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,11,11,2022-11-22T01:21:16Z,640000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,
66,PT06M43.00S,2022-11-22T01:21:34.6Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,12,11,2022-11-22T01:21:34Z,650000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
67,PT06M26.00S,2022-11-22T01:21:52.4Z,1,REGULAR,3pt,Jump Shot,[],1629014,73.01248357424441,18.627450980392158,1610612757,12,11,2022-11-22T01:35:56Z,660000,False,-157.0,201.0,1,right,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,,
68,PT06M22.00S,2022-11-22T01:21:56.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,12,11,2022-11-22T01:21:56Z,670000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT06M17.00S,2022-11-22T01:22:01.4Z,1,REGULAR,3pt,Jump Shot,[],1626171,33.722076215505915,44.36274509803921,1610612749,12,11,2022-11-22T01:36:27Z,680000,False,28.0,264.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,26.6,Missed,,,,,,,,,,,,,,,,,,
70,PT06M15.00S,2022-11-22T01:22:03.4Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,12,11,2022-11-22T01:22:09Z,690000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,69.0,3.0,3.0,0.0,,,,,,,,,,,,,,
71,PT06M12.00S,2022-11-22T01:22:07.1Z,1,REGULAR,turnover,bad pass,[],1628404,,,1610612757,12,11,2022-11-22T01:22:12Z,700000,False,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 1628975]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,,,,,Carter,1628975.0
72,PT06M12.00S,2022-11-22T01:22:07.1Z,1,REGULAR,steal,,[],1628975,,,1610612749,12,11,2022-11-22T01:22:09Z,710000,False,,,0,,J. Carter STEAL (1 STL),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
73,PT06M07.00S,2022-11-22T01:22:11.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,5.338370565045992,51.9607843137255,1610612749,14,11,2022-11-22T01:22:20Z,720000,False,-10.0,-2.0,1,left,G. Antetokounmpo running DUNK (5 PTS) (G. Allen 1 AST),"[203507, 1628960]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,5.0,G. Allen,1628960.0,1.0,,,,,,,,,,
75,PT05M53.00S,2022-11-22T01:22:25.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,94.1688567674113,48.28431372549019,1610612757,14,13,2022-11-22T01:22:30Z,740000,False,-9.0,2.0,1,right,A. Simons driving finger roll Layup (2 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,2.0,,,,,,,,,,,,,
78,PT05M42.00S,2022-11-22T01:22:37.0Z,1,REGULAR,3pt,Jump Shot,[],1629670,13.61695137976347,2.696078431372549,1610612749,17,13,2022-11-22T01:22:41Z,750000,False,237.0,75.0,1,left,J. Nwora 24' 3PT  (3 PTS) (B. Portis 1 AST),"[1629670, 1626171]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Right Corner 3,24+ Right,24.83,Made,,,,,3.0,B. Portis,1626171.0,1.0,,,,,,,,,,
80,PT05M26.00S,2022-11-22T01:22:52.7Z,1,REGULAR,2pt,Jump Shot,[],203924,80.3712220762155,30.637254901960787,1610612757,17,15,2022-11-22T01:22:57Z,770000,False,-97.0,132.0,1,right,J. Grant 16' pullup Jump Shot (4 PTS),[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,16.37,Made,,,,,4.0,,,,,,,,,,,,,
81,PT05M13.00S,2022-11-22T01:23:08.8Z,1,REGULAR,turnover,out-of-bounds,[],1629670,,,1610612749,17,15,2022-11-22T01:23:19Z,780000,False,,,0,,J. Nwora step out-of-bounds TURNOVER (1 TO),[1629670],1610612749.0,MIL,step,,,Nwora,J. Nwora,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,1155.0,1.0,,,,,,
82,PT05M13.00S,2022-11-22T01:23:16.0Z,1,REGULAR,substitution,out,[],203507,,,1610612757,17,15,2022-11-22T01:23:25Z,790000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M13.00S,2022-11-22T01:23:16.0Z,1,REGULAR,substitution,in,[],201572,,,1610612757,17,15,2022-11-22T01:23:25Z,800000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M00.00S,2022-11-22T01:23:44.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203924,92.32917214191852,44.6078431372549,1610612757,17,15,2022-11-22T01:39:35Z,810000,False,-27.0,20.0,1,right,MISS J. Grant driving finger roll Layup - blocked,"[203924, 201572]",1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,Lopez,201572.0,,,,,,,,
