actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
171,PT10M55.00S,2022-11-01T00:41:44.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,90.22667542706965,49.50980392156863,1610612765,37,25,2022-11-01T00:58:04Z,1690000,-2.0,39.0,1,right,MISS H. Diallo driving floating Shot,[1628977],1610612765.0,DET,,driving floating,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,,,,3.95,Missed,,,,,,,,,,
172,PT10M54.00S,2022-11-01T00:41:45.7Z,2,REGULAR,rebound,offensive,[],1628977,,,1610612765,37,25,2022-11-01T00:58:04Z,1700000,,,0,,H. Diallo REBOUND (Off:1 Def:3),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,171.0,4.0,3.0,1.0,,,,,
267,PT10M53.00S,2022-11-01T00:41:49.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628977,92.90407358738501,50.95741421568628,1610612765,37,25,2022-11-01T00:59:14Z,1705000,5.0,14.0,1,right,MISS H. Diallo tip Layup,[1628977],1610612765.0,DET,,tip,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,,,,1.5,Missed,,,,,,,,,,
268,PT10M51.00S,2022-11-01T00:41:51.9Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,37,25,2022-11-01T00:59:14Z,1707500,,,0,,G. Hill REBOUND (Off:0 Def:1),[201588],1610612749.0,MIL,,,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,,,,,,,,,,,267.0,1.0,1.0,0.0,,,,,
173,PT10M44.00S,2022-11-01T00:41:55.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,16.376478318002626,41.42156862745098,1610612749,39,25,2022-11-01T00:51:19Z,1710000,43.0,101.0,1,left,G. Antetokounmpo 11' driving floating bank Jump Shot (6 PTS) (G. Hill 1 AST),"[203507, 201588]",1610612749.0,MIL,,driving floating bank,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,11.01,Made,6.0,,,,,G. Hill,201588.0,1.0,,
175,PT10M44.00S,2022-11-01T00:41:58.9Z,2,REGULAR,foul,personal,['1freethrow'],1628977,,,1610612749,39,25,2022-11-01T00:42:14Z,1730000,,,0,,H. Diallo shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1628977, 203507]",1610612765.0,DET,202037.0,shooting,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),8-16 Center,,,,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,
177,PT10M44.00S,2022-11-01T00:42:15.7Z,2,REGULAR,substitution,out,[],1629670,,,1610612749,39,25,2022-11-01T00:42:51Z,1750000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M44.00S,2022-11-01T00:42:15.7Z,2,REGULAR,substitution,out,[],201586,,,1610612749,39,25,2022-11-01T00:42:51Z,1760000,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M44.00S,2022-11-01T00:42:15.7Z,2,REGULAR,substitution,out,[],203457,,,1610612749,39,25,2022-11-01T00:42:51Z,1770000,,,0,,SUB out: N. Noel,[203457],1610612765.0,DET,,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M44.00S,2022-11-01T00:42:15.7Z,2,REGULAR,substitution,out,[],1628977,,,1610612749,39,25,2022-11-01T00:42:51Z,1780000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M44.00S,2022-11-01T00:42:15.7Z,2,REGULAR,substitution,in,[],201950,,,1610612749,39,25,2022-11-01T00:42:51Z,1790000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M44.00S,2022-11-01T00:42:15.7Z,2,REGULAR,substitution,in,[],201572,,,1610612749,39,25,2022-11-01T00:42:51Z,1800000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M44.00S,2022-11-01T00:42:15.7Z,2,REGULAR,substitution,in,[],1630191,,,1610612749,39,25,2022-11-01T00:42:51Z,1810000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M44.00S,2022-11-01T00:42:15.7Z,2,REGULAR,substitution,in,[],202711,,,1610612749,39,25,2022-11-01T00:42:51Z,1820000,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M44.00S,2022-11-01T00:42:40.4Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,40,25,2022-11-01T00:42:40Z,1830000,,,0,,G. Antetokounmpo Free Throw 1 of 1 (7 PTS),[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,Made,7.0,,,,,,,,,
186,PT10M32.00S,2022-11-01T00:42:53.7Z,2,REGULAR,3pt,Jump Shot,[],202711,69.20170827858082,71.56862745098039,1610612765,40,28,2022-11-01T00:43:00Z,1840000,108.0,237.0,1,right,B. Bogdanovic 26' 3PT  (5 PTS) (K. Hayes 1 AST),"[202711, 1630165]",1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,26.04,Made,5.0,,,,,K. Hayes,1630165.0,1.0,,
188,PT10M10.00S,2022-11-01T00:43:15.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203507,11.12023653088042,42.8921568627451,1610612749,42,28,2022-11-01T00:43:20Z,1860000,36.0,52.0,1,left,G. Antetokounmpo 6' driving Hook (9 PTS) (G. Hill 2 AST),"[203507, 201588]",1610612749.0,MIL,,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,6.3,Made,9.0,,,,,G. Hill,201588.0,2.0,,
190,PT09M58.00S,2022-11-01T00:43:27.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,92.32917214191852,59.068627450980394,1610612765,42,30,2022-11-01T00:43:32Z,1880000,45.0,20.0,1,right,B. Bogdanovic driving Layup (7 PTS),[202711],1610612765.0,DET,,driving,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,4.94,Made,7.0,,,,,,,,,
191,PT09M40.00S,2022-11-01T00:43:45.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.783837056504599,50.245098039215684,1610612749,44,30,2022-11-01T00:43:50Z,1890000,-1.0,11.0,1,left,G. Antetokounmpo driving reverse Layup (11 PTS) (G. Allen 2 AST),"[203507, 1628960]",1610612749.0,MIL,,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,1.14,Made,11.0,,,,,G. Allen,1628960.0,2.0,,
192,PT09M29.00S,2022-11-01T00:43:57.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631093,93.38042049934296,50.73529411764706,1610612765,44,32,2022-11-01T00:44:04Z,1900000,4.0,10.0,1,right,J. Ivey cutting DUNK (6 PTS) (K. Hayes 2 AST),"[1631093, 1630165]",1610612765.0,DET,,cutting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,1.04,Made,6.0,,,,,K. Hayes,1630165.0,2.0,,
194,PT09M11.00S,2022-11-01T00:44:22.5Z,2,REGULAR,foul,technical,['1freethrow'],1630587,,,1610612749,44,32,2022-11-01T00:44:36Z,1920000,,,0,,I. Livers defensive-3-second technical FOUL (1 Tech),[1630587],1610612765.0,DET,203592.0,defensive-3-second,,,Livers,I. Livers,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
195,PT09M11.00S,2022-11-01T00:44:40.4Z,2,REGULAR,freethrow,1 of 1,[],1628960,,,1610612749,45,32,2022-11-01T00:44:40Z,1930000,,,0,,G. Allen technical Free Throw 1 of 1 (8 PTS),[1628960],1610612749.0,MIL,,technical,,,Allen,G. Allen,,,,,,,,,,,,,,,Made,8.0,,,,,,,,,
196,PT09M11.00S,2022-11-01T00:44:44.0Z,2,REGULAR,substitution,out,[],201588,,,1610612749,45,32,2022-11-01T00:44:50Z,1940000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M11.00S,2022-11-01T00:44:44.0Z,2,REGULAR,substitution,in,[],1630699,,,1610612749,45,32,2022-11-01T00:44:50Z,1950000,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M57.00S,2022-11-01T00:45:15.1Z,2,REGULAR,3pt,Jump Shot,[],1630699,10.200394218134035,94.85294117647058,1610612749,45,32,2022-11-01T00:45:23Z,1960000,-224.0,43.0,1,left,MISS M. Beauchamp 3PT,[1630699],1610612749.0,MIL,,,,,Beauchamp,M. Beauchamp,,,,,Left Corner 3,24+ Left,,,,,,,,22.85,Missed,,,,,,,,,,
199,PT08M54.00S,2022-11-01T00:45:18.1Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,45,32,2022-11-01T00:45:23Z,1970000,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,,Hayes,K. Hayes,,,,,Left Corner 3,24+ Left,,,,,,,,,,,198.0,1.0,1.0,0.0,,,,,
200,PT08M53.00S,2022-11-01T00:45:23.3Z,2,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,45,32,2022-11-01T00:45:30Z,1980000,,,0,,K. Hayes lost ball out-of-bounds TURNOVER (1 TO),[1630165],1610612765.0,DET,,lost ball,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Left Center,1.0,,,,,,,,,,,,,,,,,,
201,PT08M37.00S,2022-11-01T00:45:42.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203507,16.376478318002626,39.705882352941174,1610612749,45,32,2022-11-01T00:45:47Z,1990000,51.0,101.0,1,left,MISS G. Antetokounmpo 11' driving Hook,[203507],1610612749.0,MIL,,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,11.37,Missed,,,,,,,,,,
202,PT08M35.00S,2022-11-01T00:45:44.2Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,45,32,2022-11-01T00:45:47Z,2000000,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201.0,2.0,2.0,0.0,,,,,
203,PT08M28.00S,2022-11-01T00:45:51.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,90.75229960578186,42.64705882352941,1610612765,45,32,2022-11-01T00:46:49Z,2010000,-37.0,34.0,1,right,MISS B. Bogdanovic driving floating Shot - blocked,"[202711, 1630699]",1610612765.0,DET,,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,5.04,Missed,,,,,,,,,Beauchamp,1630699.0
210,PT08M28.00S,2022-11-01T00:45:51.6Z,2,REGULAR,block,,[],1630699,,,1610612765,45,32,2022-11-01T00:52:03Z,2015000,,,0,,M. Beauchamp BLOCK (1 BLK),[1630699],1610612749.0,MIL,,,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
204,PT08M25.00S,2022-11-01T00:45:54.6Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,45,32,2022-11-01T00:45:59Z,2020000,,,0,,I. Stewart REBOUND (Off:2 Def:1),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203.0,3.0,1.0,2.0,,,,,
205,PT08M23.00S,2022-11-01T00:45:56.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630587,95.0886990801577,2.696078431372549,1610612765,45,35,2022-11-01T00:46:02Z,2030000,-237.0,-6.0,1,right,I. Livers 3PT  (3 PTS) (I. Stewart 1 AST),"[1630587, 1630191]",1610612765.0,DET,,,,,Livers,I. Livers,,,,,Left Corner 3,24+ Left,,,,,,,,23.66,Made,3.0,,,,,I. Stewart,1630191.0,1.0,,
207,PT08M09.00S,2022-11-01T00:46:15.1Z,2,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612749,45,35,2022-11-01T00:46:27Z,2050000,,,0,,I. Stewart shooting personal FOUL (2 PF) (Holiday 2 FT),"[1630191, 201950]",1610612765.0,DET,1179.0,shooting,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Right,,,,2.0,0.0,Holiday,201950.0,,,,,,,,,,,,
209,PT08M09.00S,2022-11-01T00:46:47.2Z,2,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,46,35,2022-11-01T00:46:47Z,2070000,,,0,,J. Holiday Free Throw 1 of 2 (14 PTS),[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,Made,14.0,,,,,,,,,
211,PT08M09.00S,2022-11-01T00:46:51.2Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,46,35,2022-11-01T00:46:56Z,2080000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M09.00S,2022-11-01T00:46:51.2Z,2,REGULAR,substitution,in,[],1628975,,,1610612749,46,35,2022-11-01T00:46:56Z,2090000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M09.00S,2022-11-01T00:47:07.6Z,2,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,47,35,2022-11-01T00:47:07Z,2100000,,,0,,J. Holiday Free Throw 2 of 2 (15 PTS),[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,Made,15.0,,,,,,,,,
214,PT07M56.00S,2022-11-01T00:47:21.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,92.19776609724047,45.83333333333333,1610612765,47,35,2022-11-01T00:47:28Z,2110000,-21.0,21.0,1,right,MISS K. Hayes driving floating Shot,[1630165],1610612765.0,DET,,driving floating,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,2.94,Missed,,,,,,,,,,
215,PT07M53.00S,2022-11-01T00:47:24.4Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,47,35,2022-11-01T00:47:28Z,2120000,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,214.0,2.0,2.0,0.0,,,,,
216,PT07M44.00S,2022-11-01T00:47:43.0Z,2,REGULAR,foul,technical,['1freethrow'],202711,,,1610612749,47,35,2022-11-01T00:47:52Z,2130000,,,0,,B. Bogdanovic defensive-3-second technical FOUL (1 Tech),[202711],1610612765.0,DET,202037.0,defensive-3-second,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,
217,PT07M44.00S,2022-11-01T00:47:58.4Z,2,REGULAR,freethrow,1 of 1,[],201950,,,1610612749,48,35,2022-11-01T00:47:58Z,2140000,,,0,,J. Holiday technical Free Throw 1 of 1 (16 PTS),[201950],1610612749.0,MIL,,technical,,,Holiday,J. Holiday,,,,,,,,,,,,,,,Made,16.0,,,,,,,,,
218,PT07M44.00S,2022-11-01T00:48:00.8Z,2,REGULAR,substitution,out,[],1630165,,,1610612749,48,35,2022-11-01T00:48:05Z,2150000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M44.00S,2022-11-01T00:48:00.8Z,2,REGULAR,substitution,in,[],1630595,,,1610612749,48,35,2022-11-01T00:48:05Z,2160000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M34.00S,2022-11-01T00:48:26.8Z,2,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,48,35,2022-11-01T00:48:40Z,2170000,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (1 TO),[203507],1610612749.0,MIL,202037.0,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,,,,,,,,,,
221,PT07M20.00S,2022-11-01T00:48:46.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630595,84.44480946123521,64.4607843137255,1610612765,48,35,2022-11-01T00:48:55Z,2180000,72.0,94.0,1,right,MISS C. Cunningham 11' pullup Shot,[1630595],1610612765.0,DET,,pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,11.84,Missed,,,,,,,,,,
222,PT07M17.00S,2022-11-01T00:48:49.7Z,2,REGULAR,rebound,defensive,[],1630699,,,1610612749,48,35,2022-11-01T00:48:55Z,2190000,,,0,,M. Beauchamp REBOUND (Off:0 Def:1),[1630699],1610612749.0,MIL,,,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,221.0,1.0,1.0,0.0,,,,,
223,PT07M14.00S,2022-11-01T00:48:53.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630699,6.258212877792378,50.0,1610612749,48,35,2022-11-01T00:49:01Z,2200000,0.0,6.0,1,left,MISS M. Beauchamp running reverse Layup,[1630699],1610612749.0,MIL,,running reverse,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,,,,,,0.63,Missed,,,,,,,,,,
224,PT07M14.00S,2022-11-01T00:48:53.3Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,48,35,2022-11-01T00:49:01Z,2210000,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,223.0,2.0,1.0,1.0,,,,,
225,PT07M02.00S,2022-11-01T00:49:04.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,94.03745072273325,49.754901960784316,1610612765,48,37,2022-11-01T00:49:09Z,2220000,-1.0,4.0,1,right,I. Stewart cutting DUNK (4 PTS) (J. Ivey 1 AST),"[1630191, 1631093]",1610612765.0,DET,,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,0.37,Made,4.0,,,,,J. Ivey,1631093.0,1.0,,
227,PT06M54.00S,2022-11-01T00:49:22.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,48,37,2022-11-01T00:49:22Z,2240000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M54.00S,2022-11-01T00:51:42.3Z,2,REGULAR,substitution,out,[],203507,,,1610612749,48,37,2022-11-01T00:52:14Z,2250000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M54.00S,2022-11-01T00:51:42.3Z,2,REGULAR,substitution,out,[],1630587,,,1610612749,48,37,2022-11-01T00:52:14Z,2260000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M54.00S,2022-11-01T00:51:42.3Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,48,37,2022-11-01T00:52:14Z,2270000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M54.00S,2022-11-01T00:51:42.3Z,2,REGULAR,substitution,in,[],1630180,,,1610612749,48,37,2022-11-01T00:52:14Z,2280000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M39.00S,2022-11-01T00:52:42.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,16.376478318002626,35.294117647058826,1610612749,50,37,2022-11-01T00:52:51Z,2290000,74.0,101.0,1,left,B. Lopez 12' floating Jump Shot (7 PTS) (J. Carter 1 AST),"[201572, 1628975]",1610612749.0,MIL,,floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,12.52,Made,7.0,,,,,J. Carter,1628975.0,1.0,,
234,PT06M28.00S,2022-11-01T00:53:03.4Z,2,REGULAR,turnover,3-second-violation,[],202711,,,1610612765,50,37,2022-11-01T00:53:19Z,2310000,,,0,,B. Bogdanovic 3-second-violation TURNOVER (1 TO),[202711],1610612765.0,DET,202037.0,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,,,,,,,,,
235,PT06M17.00S,2022-11-01T00:53:25.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201572,10.988830486202366,49.754901960784316,1610612749,50,37,2022-11-01T01:06:39Z,2320000,1.0,51.0,1,left,MISS B. Lopez cutting Layup,[201572],1610612749.0,MIL,,cutting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,5.08,Missed,,,,,,,,,,
236,PT06M14.00S,2022-11-01T00:53:28.9Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,50,37,2022-11-01T00:53:34Z,2330000,,,0,,B. Lopez REBOUND (Off:1 Def:2),[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,235.0,3.0,2.0,1.0,,,,,
237,PT06M14.00S,2022-11-01T00:53:28.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",201572,5.732588699080158,49.26470588235294,1610612749,52,37,2022-11-01T00:53:41Z,2340000,4.0,1.0,1,left,B. Lopez putback DUNK (9 PTS),[201572],1610612749.0,MIL,,putback,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,0.4,Made,9.0,,,,,,,,,
238,PT06M01.00S,2022-11-01T00:53:43.4Z,2,REGULAR,2pt,Jump Shot,[],202711,79.58278580814718,51.9607843137255,1610612765,52,37,2022-11-01T00:56:26Z,2350000,10.0,139.0,1,right,MISS B. Bogdanovic 13' Jump Shot - blocked,"[202711, 201572]",1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Center,,,,,,,,13.97,Missed,,,,,,,,,Lopez,201572.0
239,PT06M01.00S,2022-11-01T00:53:43.4Z,2,REGULAR,block,,[],201572,,,1610612765,52,37,2022-11-01T00:53:47Z,2360000,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,
240,PT05M57.00S,2022-11-01T00:53:47.4Z,2,REGULAR,rebound,offensive,[],202711,,,1610612765,52,37,2022-11-01T00:56:26Z,2370000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:0),[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Center,,,,,,,,,,,238.0,1.0,0.0,1.0,,,,,
241,PT05M55.00S,2022-11-01T00:53:52.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,77.4802890932983,90.44117647058823,1610612765,52,40,2022-11-01T00:55:54Z,2380000,202.0,159.0,1,right,C. Cunningham 25' 3PT  (13 PTS) (B. Bogdanovic 1 AST),"[1630595, 202711]",1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,,,25.74,Made,13.0,,,,,B. Bogdanovic,202711.0,1.0,,
244,PT05M39.00S,2022-11-01T00:54:03.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201572,7.30946123521682,41.17647058823529,1610612749,52,40,2022-11-01T00:54:19Z,2400000,44.0,16.0,1,left,MISS B. Lopez turnaround Hook,[201572],1610612749.0,MIL,,turnaround,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,4.7,Missed,,,,,,,,,,
245,PT05M37.00S,2022-11-01T00:54:05.8Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,52,40,2022-11-01T00:54:09Z,2410000,,,0,,J. Ivey REBOUND (Off:1 Def:2),[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,244.0,3.0,2.0,1.0,,,,,
246,PT05M31.00S,2022-11-01T00:54:14.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,81.2910643889619,50.98039215686274,1610612765,52,42,2022-11-01T00:54:59Z,2420000,5.0,123.0,1,right,J. Ivey 12' Jump Shot (8 PTS),[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,12.35,Made,8.0,,,,,,,,,
247,PT05M31.00S,2022-11-01T00:54:18.7Z,2,REGULAR,foul,personal,['1freethrow'],1628975,,,1610612765,52,42,2022-11-01T00:54:36Z,2430000,,,0,,J. Carter shooting personal FOUL (1 PF) (Ivey 1 FT),"[1628975, 1631093]",1610612749.0,MIL,202037.0,shooting,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,1.0,0.0,Ivey,1631093.0,,,,,,,,,,,,
249,PT05M31.00S,2022-11-01T00:54:28.3Z,2,REGULAR,substitution,out,[],1630699,,,1610612765,52,42,2022-11-01T00:54:51Z,2450000,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M31.00S,2022-11-01T00:54:28.3Z,2,REGULAR,substitution,in,[],202083,,,1610612765,52,42,2022-11-01T00:54:51Z,2460000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
