actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
84,PT05M50.00S,2023-03-10T01:22:10.0Z,1,REGULAR,substitution,in,[],203109,,,1610612751,19,13,2023-03-10T01:22:39Z,830000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M50.00S,2023-03-10T01:22:10.0Z,1,REGULAR,substitution,in,[],1630560,,,1610612751,19,13,2023-03-10T01:22:39Z,840000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M50.00S,2023-03-10T01:22:10.0Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,19,13,2023-03-10T01:22:39Z,850000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M35.00S,2023-03-10T01:23:03.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,88.78120893561103,56.61764705882353,1610612751,19,13,2023-03-10T01:23:09Z,860000,False,33.0,53.0,1,right,MISS D. Sharpe 6' cutting Layup - blocked,"[1630549, 201572]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
88,PT05M35.00S,2023-03-10T01:23:03.3Z,1,REGULAR,block,,[],201572,,,1610612751,19,13,2023-03-10T01:23:07Z,870000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
89,PT05M31.00S,2023-03-10T01:23:07.3Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,19,13,2023-03-10T01:23:09Z,880000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,87.0,2.0,2.0,0.0,,,,,,,,
90,PT05M25.00S,2023-03-10T01:23:13.7Z,1,REGULAR,3pt,Jump Shot,[],203109,17.821944809461236,95.09803921568627,1610612749,22,13,2023-03-10T01:23:18Z,890000,False,-225.0,115.0,1,left,J. Crowder 25' 3PT  (3 PTS) (J. Holiday 1 AST),"[203109, 201950]",1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Left Center,25.31,Made,3.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
92,PT05M07.00S,2023-03-10T01:23:32.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,82.60512483574244,41.42156862745098,1610612751,22,13,2023-03-10T01:23:38Z,910000,False,-43.0,111.0,1,right,MISS M. Bridges 11' turnaround Shot,[1628969],1610612751.0,BKN,turnaround,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,11.9,Missed,,,,,,,,,,,,,,,,,,
93,PT05M04.00S,2023-03-10T01:23:34.6Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612751,22,13,2023-03-10T01:23:34Z,920000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,92.0,3.0,2.0,1.0,,,,,,,,
94,PT04M58.00S,2023-03-10T01:23:40.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630560,81.42247043363994,31.372549019607842,1610612751,22,13,2023-03-10T01:23:47Z,930000,False,-93.0,122.0,1,right,MISS C. Thomas 15' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,15.35,Missed,,,,,,,,,,,,,,,,,,
95,PT04M55.00S,2023-03-10T01:23:43.6Z,1,REGULAR,rebound,defensive,[],203109,,,1610612749,22,13,2023-03-10T01:23:47Z,940000,False,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Mid-Range,8-16 Left,,,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,
96,PT04M46.00S,2023-03-10T01:23:52.5Z,1,REGULAR,2pt,Jump Shot,[],201950,2.759526938239159,70.61121323529412,1610612749,24,13,2023-03-10T01:24:11Z,950000,False,-103.0,-27.0,1,left,J. Holiday 10' fadeaway Jump Shot (5 PTS),[201950],1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,10.65,Made,5.0,,,,,,,,,,,,,,,,,
97,PT04M36.00S,2023-03-10T01:24:03.2Z,1,REGULAR,2pt,Jump Shot,[],203552,76.42904073587385,60.049019607843135,1610612751,24,13,2023-03-10T01:24:14Z,960000,False,50.0,169.0,1,right,MISS S. Curry 17' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,17.64,Missed,,,,,,,,,,,,,,,,,,
98,PT04M36.00S,2023-03-10T01:24:03.2Z,1,REGULAR,rebound,defensive,[],203109,,,1610612749,24,13,2023-03-10T01:24:14Z,970000,False,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Mid-Range,16-24 Center,,,,,,,,,97.0,2.0,2.0,0.0,,,,,,,,
99,PT04M19.00S,2023-03-10T01:24:19.5Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612749,24,13,2023-03-10T01:24:28Z,980000,False,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1628969]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,,,Bridges,1628969.0,,,,,,
100,PT04M19.00S,2023-03-10T01:24:19.5Z,1,REGULAR,steal,,[],1628969,,,1610612751,24,13,2023-03-10T01:30:14Z,990000,False,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
101,PT04M15.00S,2023-03-10T01:24:25.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,92.46057818659659,47.794117647058826,1610612751,24,13,2023-03-10T01:24:33Z,1000000,False,-11.0,18.0,1,right,MISS M. Bridges running Layup - blocked,"[1628969, 203109]",1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,Crowder,203109.0
102,PT04M15.00S,2023-03-10T01:24:25.0Z,1,REGULAR,block,,[],203109,,,1610612751,24,13,2023-03-10T01:24:28Z,1010000,False,,,0,,J. Crowder BLOCK (1 BLK),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
103,PT04M15.00S,2023-03-10T01:24:25.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,24,13,2023-03-10T01:24:33Z,1020000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,101.0,,,,,,,,,,,
105,PT04M15.00S,2023-03-10T01:24:34.5Z,1,REGULAR,substitution,out,[],203114,,,1610612751,24,13,2023-03-10T01:24:39Z,1040000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M15.00S,2023-03-10T01:24:34.5Z,1,REGULAR,substitution,in,[],1626192,,,1610612751,24,13,2023-03-10T01:24:39Z,1050000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M56.00S,2023-03-10T01:25:07.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627827,92.9862023653088,46.32352941176471,1610612751,24,13,2023-03-10T01:25:13Z,1060000,False,-18.0,13.0,1,right,MISS D. Finney-Smith driving Layup,[1627827],1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
108,PT03M55.00S,2023-03-10T01:25:08.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,24,13,2023-03-10T01:25:13Z,1070000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,107.0,,,,,,,,,,,
109,PT03M55.00S,2023-03-10T01:25:13.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612751,24,13,2023-03-10T01:25:32Z,1080000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1201.0,,,,,,,,,,,,,
110,PT03M37.00S,2023-03-10T01:25:39.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204060,10.5946123521682,61.274509803921575,1610612749,24,13,2023-03-10T01:25:45Z,1090000,False,-56.0,47.0,1,left,MISS J. Ingles 7' driving floating Shot - blocked,"[204060, 1630549]",1610612749.0,MIL,driving floating,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,,,,Sharpe,1630549.0
111,PT03M37.00S,2023-03-10T01:25:39.0Z,1,REGULAR,block,,[],1630549,,,1610612749,24,13,2023-03-10T01:25:43Z,1100000,False,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
112,PT03M37.00S,2023-03-10T01:25:39.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,24,13,2023-03-10T01:25:57Z,1110000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,110.0,,,,,,,,,,,
114,PT03M37.00S,2023-03-10T01:25:57.0Z,1,REGULAR,substitution,out,[],201950,,,1610612751,24,13,2023-03-10T01:26:01Z,1130000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M37.00S,2023-03-10T01:25:57.0Z,1,REGULAR,substitution,in,[],1628975,,,1610612751,24,13,2023-03-10T01:26:01Z,1140000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M27.00S,2023-03-10T01:26:08.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,79.84559789750328,57.84313725490197,1610612751,24,13,2023-03-10T01:26:15Z,1150000,False,39.0,137.0,1,right,MISS M. Bridges 14' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,14.25,Missed,,,,,,,,,,,,,,,,,,
117,PT03M20.00S,2023-03-10T01:26:15.5Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,24,13,2023-03-10T01:26:15Z,1160000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,116.0,1.0,0.0,1.0,,,,,,,,
118,PT03M20.00S,2023-03-10T01:26:14.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630549,94.40999984741211,50.0,1610612751,24,15,2023-03-10T01:26:14Z,1170000,False,0.0,0.0,1,right,D. Sharpe tip DUNK (2 PTS),[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
119,PT03M13.00S,2023-03-10T01:26:21.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,18.873193166885677,50.98039215686274,1610612749,24,15,2023-03-10T01:26:38Z,1180000,False,-5.0,125.0,1,left,MISS B. Lopez 12' turnaround fadeaway Shot,[201572],1610612749.0,MIL,turnaround fadeaway,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,12.5,Missed,,,,,,,,,,,,,,,,,,
120,PT03M10.00S,2023-03-10T01:26:24.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,24,15,2023-03-10T01:26:38Z,1190000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,119.0,,,,,,,,,,,
122,PT03M06.00S,2023-03-10T01:26:53.7Z,1,REGULAR,turnover,out-of-bounds,[],1626192,,,1610612749,24,15,2023-03-10T01:27:00Z,1210000,False,,,0,,P. Connaughton lost ball out-of-bounds TURNOVER (1 TO),[1626192],1610612749.0,MIL,lost ball,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1201.0,1.0,,,,,,,,,,,,
123,PT02M55.00S,2023-03-10T01:27:10.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,67.09921156373193,69.6078431372549,1610612751,24,18,2023-03-10T01:27:17Z,1220000,False,98.0,257.0,1,right,C. Thomas 27' 3PT pullup (3 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,27.49,Made,3.0,,,,,,,,,,,,,,,,,
124,PT02M49.00S,2023-03-10T01:27:27.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,24,18,2023-03-10T01:27:27Z,1230000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M49.00S,2023-03-10T01:29:41.0Z,1,REGULAR,substitution,out,[],201572,,,1610612749,24,18,2023-03-10T01:30:08Z,1240000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M49.00S,2023-03-10T01:29:41.0Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,24,18,2023-03-10T01:30:08Z,1250000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M41.00S,2023-03-10T01:30:19.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,9.411957950065702,50.49019607843137,1610612749,26,18,2023-03-10T01:30:27Z,1260000,False,-2.0,36.0,1,left,B. Portis cutting finger roll Layup (6 PTS) (J. Ingles 1 AST),"[1626171, 204060]",1610612749.0,MIL,cutting finger roll,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,3.61,Made,6.0,J. Ingles,204060.0,1.0,,,,,,,,,,,,,,
129,PT02M22.00S,2023-03-10T01:30:37.9Z,1,REGULAR,2pt,Jump Shot,[],1630560,78.79434954007884,46.568627450980394,1610612751,26,18,2023-03-10T01:30:44Z,1280000,False,-17.0,147.0,1,right,MISS C. Thomas 14' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Center,14.78,Missed,,,,,,,,,,,,,,,,,,
130,PT02M19.00S,2023-03-10T01:30:40.9Z,1,REGULAR,rebound,defensive,[],203109,,,1610612749,26,18,2023-03-10T01:30:44Z,1290000,False,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Mid-Range,8-16 Center,,,,,,,,,129.0,3.0,3.0,0.0,,,,,,,,
131,PT02M10.00S,2023-03-10T01:30:50.5Z,1,REGULAR,3pt,Jump Shot,[],203109,34.37910643889619,50.49019607843137,1610612749,29,18,2023-03-10T01:30:56Z,1300000,False,-2.0,271.0,1,left,J. Crowder 27' 3PT  (6 PTS) (P. Connaughton 1 AST),"[203109, 1626192]",1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Center,27.07,Made,6.0,P. Connaughton,1626192.0,1.0,,,,,,,,,,,,,,
133,PT01M58.00S,2023-03-10T01:31:01.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,93.9060446780552,49.50980392156863,1610612751,29,20,2023-03-10T01:31:06Z,1320000,False,-2.0,5.0,1,right,M. Bridges driving reverse Layup (10 PTS),[1628969],1610612751.0,BKN,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.54,Made,10.0,,,,,,,,,,,,,,,,,
134,PT01M45.00S,2023-03-10T01:31:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628975,9.280551905387648,43.13725490196079,1610612749,29,20,2023-03-10T01:31:22Z,1330000,False,34.0,35.0,1,left,MISS J. Carter driving Layup,[1628975],1610612749.0,MIL,driving,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
135,PT01M44.00S,2023-03-10T01:31:16.7Z,1,REGULAR,rebound,offensive,[],204060,,,1610612749,29,20,2023-03-10T01:31:16Z,1340000,False,,,0,,J. Ingles REBOUND (Off:1 Def:0),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,134.0,1.0,0.0,1.0,,,,,,,,
136,PT01M37.00S,2023-03-10T01:31:22.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1626171,3.7614980289093296,84.80392156862744,1610612749,31,20,2023-03-10T01:31:28Z,1350000,False,-174.0,-17.0,1,left,B. Portis 17' turnaround fadeaway Jump Shot (8 PTS) (J. Ingles 2 AST),"[1626171, 204060]",1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,17.48,Made,8.0,J. Ingles,204060.0,2.0,,,,,,,,,,,,,,
138,PT01M25.00S,2023-03-10T01:31:35.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,84.83902759526939,43.872549019607845,1610612751,31,20,2023-03-10T01:34:44Z,1370000,False,-31.0,90.0,1,right,MISS M. Bridges 9' driving floating bank Shot,[1628969],1610612751.0,BKN,driving floating bank,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,9.51,Missed,,,,,,,,,,,,,,,,,,
139,PT01M22.00S,2023-03-10T01:31:38.2Z,1,REGULAR,rebound,defensive,[],204060,,,1610612749,31,20,2023-03-10T01:31:50Z,1380000,False,,,0,,J. Ingles REBOUND (Off:1 Def:1),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,138.0,2.0,1.0,1.0,,,,,,,,
140,PT01M18.00S,2023-03-10T01:31:42.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628975,18.74178712220762,34.068627450980394,1610612749,31,20,2023-03-10T01:31:55Z,1390000,False,80.0,124.0,1,left,MISS J. Carter 14' running pullup Shot,[1628975],1610612749.0,MIL,running pullup,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Right,14.72,Missed,,,,,,,,,,,,,,,,,,
141,PT01M16.00S,2023-03-10T01:31:44.9Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,31,20,2023-03-10T01:31:44Z,1400000,False,,,0,,B. Portis REBOUND (Off:1 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,140.0,7.0,6.0,1.0,,,,,,,,
142,PT01M14.00S,2023-03-10T01:31:46.6Z,1,REGULAR,turnover,lost ball,[],1626171,,,1610612749,31,20,2023-03-10T01:31:58Z,1410000,False,,,0,,B. Portis lost ball TURNOVER (2 TO),"[1626171, 1630549]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,Sharpe,1630549.0,,,,,,
143,PT01M14.00S,2023-03-10T01:31:46.6Z,1,REGULAR,steal,,[],1630549,,,1610612751,31,20,2023-03-10T01:31:49Z,1420000,False,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
144,PT01M05.00S,2023-03-10T01:31:55.8Z,1,REGULAR,turnover,lost ball,[],1630560,,,1610612751,31,20,2023-03-10T01:32:01Z,1430000,False,,,0,,C. Thomas lost ball TURNOVER (1 TO),"[1630560, 1628975]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,Carter,1628975.0,,,,,,
145,PT01M05.00S,2023-03-10T01:31:55.8Z,1,REGULAR,steal,,[],1628975,,,1610612749,31,20,2023-03-10T01:31:58Z,1440000,False,,,0,,J. Carter STEAL (1 STL),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
146,PT00M59.10S,2023-03-10T01:32:01.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628975,15.588042049934298,37.00980392156863,1610612749,31,20,2023-03-10T01:32:55Z,1450000,False,65.0,94.0,1,left,MISS J. Carter 11' running pullup Shot,[1628975],1610612749.0,MIL,running pullup,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Right,11.43,Missed,,,,,,,,,,,,,,,,,,
147,PT00M57.70S,2023-03-10T01:32:02.6Z,1,REGULAR,rebound,offensive,[],204060,,,1610612749,31,20,2023-03-10T01:32:55Z,1460000,False,,,0,,J. Ingles REBOUND (Off:2 Def:1),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,146.0,3.0,1.0,2.0,,,,,,,,
148,PT00M55.10S,2023-03-10T01:32:06.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626171,30.436925098554536,24.264705882352942,1610612749,34,20,2023-03-10T01:32:11Z,1470000,False,129.0,234.0,1,left,B. Portis 26' 3PT  (11 PTS) (J. Ingles 3 AST),"[1626171, 204060]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,26.67,Made,11.0,J. Ingles,204060.0,3.0,,,,,,,,,,,,,,
150,PT00M54.70S,2023-03-10T01:32:46.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612751,34,20,2023-03-10T01:32:46Z,1490000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M54.70S,2023-03-10T01:33:18.8Z,1,REGULAR,substitution,out,[],1627827,,,1610612751,34,20,2023-03-10T01:33:39Z,1500000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M54.70S,2023-03-10T01:33:18.8Z,1,REGULAR,substitution,out,[],203552,,,1610612751,34,20,2023-03-10T01:33:39Z,1510000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M54.70S,2023-03-10T01:33:18.8Z,1,REGULAR,substitution,in,[],203925,,,1610612751,34,20,2023-03-10T01:33:39Z,1520000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M54.70S,2023-03-10T01:33:18.8Z,1,REGULAR,substitution,in,[],1629139,,,1610612751,34,20,2023-03-10T01:33:39Z,1530000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M37.30S,2023-03-10T01:34:02.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,93.77463863337714,40.931372549019606,1610612751,34,20,2023-03-10T01:34:12Z,1540000,False,-45.0,6.0,1,right,MISS M. Bridges fadeaway bank Shot,[1628969],1610612751.0,BKN,fadeaway bank,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,4.57,Missed,,,,,,,,,,,,,,,,,,
156,PT00M34.50S,2023-03-10T01:34:05.6Z,1,REGULAR,rebound,defensive,[],204060,,,1610612749,34,20,2023-03-10T01:34:12Z,1550000,False,,,0,,J. Ingles REBOUND (Off:2 Def:2),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,155.0,4.0,2.0,2.0,,,,,,,,
157,PT00M30.60S,2023-03-10T01:34:09.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],204060,33.459264126149804,61.274509803921575,1610612749,34,20,2023-03-10T01:34:16Z,1560000,False,-56.0,262.0,1,left,MISS J. Ingles 26' running pullup 3PT,[204060],1610612749.0,MIL,running pullup,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Center,26.8,Missed,,,,,,,,,,,,,,,,,,
158,PT00M30.60S,2023-03-10T01:34:09.5Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,34,20,2023-03-10T01:34:16Z,1570000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,
159,PT00M24.00S,2023-03-10T01:34:16.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,71.56701708278581,17.15686274509804,1610612751,34,20,2023-03-10T01:34:22Z,1580000,False,-164.0,215.0,1,right,MISS M. Bridges 27' running pullup 3PT,[1628969],1610612751.0,BKN,running pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,27.04,Missed,,,,,,,,,,,,,,,,,,
160,PT00M20.70S,2023-03-10T01:34:19.3Z,1,REGULAR,rebound,defensive,[],204060,,,1610612749,34,20,2023-03-10T01:34:19Z,1590000,False,,,0,,J. Ingles REBOUND (Off:2 Def:3),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,,,,,,,,,159.0,5.0,3.0,2.0,,,,,,,,
