actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
174,PT12M00.00S,2022-12-03T01:15:53.2Z,2,REGULAR,substitution,out,['startperiod'],1629134,,,1610612747,31,33,2022-12-03T01:16:52Z,1700000,False,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-12-03T01:15:53.2Z,2,REGULAR,substitution,out,['startperiod'],1628418,,,1610612747,31,33,2022-12-03T01:16:52Z,1710000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-12-03T01:15:53.2Z,2,REGULAR,substitution,in,['startperiod'],203507,,,1610612747,31,33,2022-12-03T01:16:52Z,1720000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-12-03T01:15:53.2Z,2,REGULAR,substitution,in,['startperiod'],1629117,,,1610612747,31,33,2022-12-03T01:16:52Z,1730000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-12-03T01:15:53.2Z,2,REGULAR,substitution,in,['startperiod'],201976,,,1610612747,31,33,2022-12-03T01:16:52Z,1740000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-12-03T01:16:46.1Z,2,REGULAR,period,start,[],0,,,1610612747,31,33,2022-12-03T01:16:53Z,1750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M40.00S,2022-12-03T01:17:07.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.886333771353483,56.127450980392155,1610612747,31,33,2022-12-03T01:20:57Z,1770000,False,-31.0,31.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
182,PT11M39.00S,2022-12-03T01:17:08.0Z,2,REGULAR,rebound,offensive,[],1629117,,,1610612747,31,33,2022-12-03T01:38:26Z,1780000,False,,,0,,W. Gabriel REBOUND (Off:1 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,181.0,2.0,1.0,1.0,,,,,,,,,,,,,,
185,PT11M34.00S,2022-12-03T01:17:20.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2544,7.703679369250986,52.69607843137255,1610612747,31,35,2022-12-03T01:38:29Z,1785000,False,-13.0,20.0,1,left,L. James cutting Layup (2 PTS) (W. Gabriel 1 AST),"[2544, 1629117]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,2.4,Made,,,,,2.0,W. Gabriel,1629117.0,1.0,,,,,,,,,,
187,PT11M15.00S,2022-12-03T01:17:29.4Z,2,REGULAR,3pt,Jump Shot,[],203114,72.22404730617609,11.27450980392157,1610612749,34,35,2022-12-03T01:17:34Z,1830000,False,-194.0,209.0,1,right,K. Middleton 28' 3PT  (5 PTS) (G. Antetokounmpo 3 AST),"[203114, 203507]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,28.46,Made,,,,,5.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,
189,PT11M07.00S,2022-12-03T01:17:39.1Z,2,REGULAR,2pt,Jump Shot,[],201566,10.068988173455978,26.225490196078432,1610612747,34,37,2022-12-03T01:17:45Z,1850000,False,119.0,42.0,1,left,R. Westbrook 12' fadeaway Jump Shot (3 PTS),[201566],1610612747.0,LAL,fadeaway,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,12.61,Made,,,,,3.0,,,,,,,,,,,,,
191,PT10M38.00S,2022-12-03T01:18:47.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612749,34,37,2022-12-03T01:19:04Z,1870000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2534.0,,,,,,,,,
192,PT10M26.00S,2022-12-03T01:19:09.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,7.440867279894875,50.245098039215684,1610612747,34,39,2022-12-03T01:19:16Z,1880000,False,-1.0,17.0,1,left,L. James cutting Layup (4 PTS) (R. Westbrook 6 AST),"[2544, 201566]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,4.0,R. Westbrook,201566.0,6.0,,,,,,,,,,
205,PT10M14.00S,2022-12-03T01:19:20.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,89.56964520367937,49.50980392156863,1610612749,34,39,2022-12-03T01:22:18Z,1895000,False,-2.0,46.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.56,Missed,,,,,,,,,,,,,,,,,,
207,PT10M13.00S,2022-12-03T01:19:21.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,34,39,2022-12-03T01:22:34Z,1898750,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,205.0,,,,,,,,,,,,,,,,,
195,PT09M58.00S,2022-12-03T01:19:57.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203114,77.87450722733246,91.17647058823529,1610612749,34,39,2022-12-03T01:22:18Z,1910000,False,206.0,155.0,1,right,MISS K. Middleton 25' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
196,PT09M55.00S,2022-12-03T01:20:00.4Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,34,39,2022-12-03T01:20:00Z,1920000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,195.0,3.0,3.0,0.0,,,,,,,,,,,,,,
197,PT09M43.00S,2022-12-03T01:20:12.6Z,2,REGULAR,2pt,Jump Shot,[],2544,23.078186596583443,26.47058823529412,1610612747,34,39,2022-12-03T01:20:16Z,1930000,False,118.0,164.0,1,left,MISS L. James 20' Jump Shot,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,20.21,Missed,,,,,,,,,,,,,,,,,,
198,PT09M40.00S,2022-12-03T01:20:15.6Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,34,39,2022-12-03T01:20:16Z,1940000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,,,
200,PT09M24.00S,2022-12-03T01:20:32.1Z,2,REGULAR,2pt,Jump Shot,[],203114,92.9862023653088,21.323529411764707,1610612749,34,39,2022-12-03T01:20:38Z,1960000,False,-143.0,13.0,1,right,MISS K. Middleton 14' turnaround fadeaway Shot,[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,14.4,Missed,,,,,,,,,,,,,,,,,,
201,PT09M21.00S,2022-12-03T01:20:35.9Z,2,REGULAR,rebound,defensive,[],1629117,,,1610612747,34,39,2022-12-03T01:20:35Z,1970000,False,,,0,,W. Gabriel REBOUND (Off:1 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Mid-Range,8-16 Left,,,200.0,3.0,2.0,1.0,,,,,,,,,,,,,,
202,PT09M15.00S,2022-12-03T01:20:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.966491458607096,48.28431372549019,1610612747,34,41,2022-12-03T01:20:47Z,1980000,False,9.0,22.0,1,left,L. James cutting Layup (6 PTS) (R. Westbrook 7 AST),"[2544, 201566]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,2.4,Made,,,,,6.0,R. Westbrook,201566.0,7.0,,,,,,,,,,
204,PT09M15.00S,2022-12-03T01:20:46.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,34,41,2022-12-03T01:20:46Z,2000000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M15.00S,2022-12-03T01:23:27.9Z,2,REGULAR,substitution,out,[],201588,,,1610612749,34,41,2022-12-03T01:23:49Z,2010000,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M15.00S,2022-12-03T01:23:27.9Z,2,REGULAR,substitution,out,[],202083,,,1610612749,34,41,2022-12-03T01:23:49Z,2020000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M15.00S,2022-12-03T01:23:27.9Z,2,REGULAR,substitution,in,[],201950,,,1610612749,34,41,2022-12-03T01:23:49Z,2030000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M15.00S,2022-12-03T01:23:27.9Z,2,REGULAR,substitution,in,[],201572,,,1610612749,34,41,2022-12-03T01:23:49Z,2040000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M01.00S,2022-12-03T01:24:22.4Z,2,REGULAR,3pt,Jump Shot,[],203114,69.59592641261499,25.245098039215684,1610612749,37,41,2022-12-03T01:24:27Z,2050000,False,-124.0,233.0,1,right,K. Middleton 26' 3PT pullup (8 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,26.41,Made,,,,,8.0,,,,,,,,,,,,,
213,PT08M36.00S,2022-12-03T01:24:47.8Z,2,REGULAR,2pt,Jump Shot,[],2544,5.469776609724048,76.22549019607843,1610612747,37,41,2022-12-03T01:29:39Z,2060000,False,-131.0,-1.0,1,left,MISS L. James 13' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,13.11,Missed,,,,,,,,,,,,,,,,,,
214,PT08M33.00S,2022-12-03T01:24:50.8Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,37,41,2022-12-03T01:29:39Z,2070000,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,213.0,2.0,2.0,0.0,,,,,,,,,,,,,,
215,PT08M28.00S,2022-12-03T01:24:56.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,92.85479632063075,49.01960784313725,1610612749,39,41,2022-12-03T01:30:28Z,2080000,False,-5.0,15.0,1,right,G. Antetokounmpo driving DUNK (9 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,9.0,,,,,,,,,,,,,
216,PT08M16.00S,2022-12-03T01:25:07.8Z,2,REGULAR,3pt,Jump Shot,[],1629117,28.203022339027594,80.14705882352942,1610612747,39,44,2022-12-03T01:25:14Z,2090000,False,-151.0,213.0,1,left,W. Gabriel 26' 3PT  (3 PTS) (R. Westbrook 8 AST),"[1629117, 201566]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Left Center,26.06,Made,,,,,3.0,R. Westbrook,201566.0,8.0,,,,,,,,,,
218,PT08M05.00S,2022-12-03T01:25:20.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203114,92.72339027595268,46.32352941176471,1610612749,41,44,2022-12-03T01:25:25Z,2110000,False,-18.0,16.0,1,right,K. Middleton driving finger roll Layup (10 PTS),[203114],1610612749.0,MIL,driving finger roll,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,10.0,,,,,,,,,,,,,
219,PT07M55.00S,2022-12-03T01:25:34.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.492115637319317,47.549019607843135,1610612747,41,46,2022-12-03T01:25:40Z,2120000,False,12.0,27.0,1,left,R. Westbrook driving Layup (5 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,5.0,,,,,,,,,,,,,
220,PT07M55.00S,2022-12-03T01:25:37.4Z,2,REGULAR,foul,personal,['1freethrow'],203114,,,1610612747,41,46,2022-12-03T01:26:18Z,2130000,False,,,0,,K. Middleton shooting personal FOUL (1 PF) (Westbrook 1 FT),"[203114, 201566]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,1.0,0.0,,,Westbrook,201566.0,,,
222,PT07M55.00S,2022-12-03T01:25:47.5Z,2,REGULAR,substitution,out,[],203114,,,1610612747,41,46,2022-12-03T01:26:10Z,2150000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M55.00S,2022-12-03T01:25:47.5Z,2,REGULAR,substitution,out,[],201976,,,1610612747,41,46,2022-12-03T01:26:10Z,2160000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M55.00S,2022-12-03T01:25:47.5Z,2,REGULAR,substitution,in,[],1626192,,,1610612747,41,46,2022-12-03T01:26:10Z,2170000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M55.00S,2022-12-03T01:25:47.5Z,2,REGULAR,substitution,in,[],203076,,,1610612747,41,46,2022-12-03T01:26:10Z,2180000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M55.00S,2022-12-03T01:26:20.0Z,2,REGULAR,freethrow,1 of 1,[],201566,,,1610612747,41,47,2022-12-03T01:26:20Z,2190000,False,,,0,,R. Westbrook Free Throw 1 of 1 (6 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
227,PT07M35.00S,2022-12-03T01:26:44.1Z,2,REGULAR,turnover,traveling,[],203507,,,1610612749,41,47,2022-12-03T01:26:51Z,2200000,False,,,0,,G. Antetokounmpo traveling TURNOVER (2 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2534.0,,,,,,,2.0,,
228,PT07M35.00S,2022-12-03T01:26:50.2Z,2,REGULAR,substitution,out,[],201566,,,1610612747,41,47,2022-12-03T01:26:54Z,2210000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M35.00S,2022-12-03T01:26:50.2Z,2,REGULAR,substitution,in,[],1629022,,,1610612747,41,47,2022-12-03T01:26:54Z,2220000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M19.00S,2022-12-03T01:27:16.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203076,7.966491458607096,50.245098039215684,1610612747,41,49,2022-12-03T01:27:24Z,2230000,False,-1.0,22.0,1,left,A. Davis cutting Layup (15 PTS) (L. James 2 AST),"[203076, 2544]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,15.0,L. James,2544.0,2.0,,,,,,,,,,
232,PT07M09.00S,2022-12-03T01:27:26.4Z,2,REGULAR,3pt,Jump Shot,[],1628960,94.69448094612353,97.54901960784314,1610612749,41,49,2022-12-03T01:27:31Z,2250000,False,238.0,-3.0,1,right,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
233,PT07M06.00S,2022-12-03T01:27:29.4Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,41,49,2022-12-03T01:27:31Z,2260000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,232.0,4.0,4.0,0.0,,,,,,,,,,,,,,
234,PT06M58.00S,2022-12-03T01:27:37.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,8.492115637319317,46.568627450980394,1610612747,41,51,2022-12-03T01:27:42Z,2270000,False,17.0,27.0,1,left,L. James driving finger roll Layup (8 PTS),[2544],1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,8.0,,,,,,,,,,,,,
235,PT06M43.00S,2022-12-03T01:27:56.5Z,2,REGULAR,foul,offensive,[],201950,,,1610612749,41,51,2022-12-03T01:28:06Z,2280000,False,,,0,,J. Holiday charge offensive FOUL (1 PF),"[201950, 1630559]",1610612749.0,MIL,charge,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201245.0,1.0,0.0,,,Reaves,1630559.0,,,
237,PT06M43.00S,2022-12-03T01:27:56.5Z,2,REGULAR,turnover,offensive foul,[],201950,,,1610612749,41,51,2022-12-03T01:27:56Z,2300000,False,,,0,,J. Holiday offensive foul TURNOVER (2 TO),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201245.0,,,,,,,2.0,,
238,PT06M43.00S,2022-12-03T01:28:07.6Z,2,REGULAR,substitution,out,[],1628960,,,1610612747,41,51,2022-12-03T01:28:12Z,2310000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M43.00S,2022-12-03T01:28:07.6Z,2,REGULAR,substitution,in,[],1628975,,,1610612747,41,51,2022-12-03T01:28:12Z,2320000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M24.00S,2022-12-03T01:28:36.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,7.35873850197109,96.1014093137255,1610612747,41,51,2022-12-03T02:03:40Z,2330000,False,-231.0,17.0,1,left,MISS A. Reaves pullup 3PT - blocked,"[1630559, 1628975]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,Carter,1628975.0,,,,,
241,PT06M24.00S,2022-12-03T01:28:36.9Z,2,REGULAR,block,,[],1628975,,,1610612747,41,51,2022-12-03T01:28:40Z,2340000,False,,,0,,J. Carter BLOCK (1 BLK),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
242,PT06M23.00S,2022-12-03T01:28:37.9Z,2,REGULAR,rebound,offensive,[],1630559,,,1610612747,41,51,2022-12-03T01:49:00Z,2350000,False,,,0,,A. Reaves REBOUND (Off:1 Def:0),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,240.0,1.0,0.0,1.0,,,,,,,,,,,,,,
243,PT06M21.00S,2022-12-03T01:28:44.0Z,2,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612747,41,51,2022-12-03T01:28:53Z,2360000,False,,,0,,J. Carter shooting personal FOUL (1 PF) (Reaves 2 FT),"[1628975, 1630559]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,204058.0,1.0,0.0,,,Reaves,1630559.0,,,
245,PT06M21.00S,2022-12-03T01:29:03.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630559,,,1610612747,41,52,2022-12-03T01:29:03Z,2380000,False,,,0,,A. Reaves Free Throw 1 of 2 (4 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
246,PT06M21.00S,2022-12-03T01:29:04.8Z,2,REGULAR,substitution,out,[],1629117,,,1610612747,41,52,2022-12-03T01:29:11Z,2390000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M21.00S,2022-12-03T01:29:04.8Z,2,REGULAR,substitution,in,[],1628972,,,1610612747,41,52,2022-12-03T01:29:11Z,2400000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M21.00S,2022-12-03T01:29:22.1Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630559,,,1610612747,41,53,2022-12-03T01:29:22Z,2410000,False,,,0,,A. Reaves Free Throw 2 of 2 (5 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
249,PT06M07.00S,2022-12-03T01:29:38.4Z,2,REGULAR,3pt,Jump Shot,[],201572,66.96780551905388,45.588235294117645,1610612749,44,53,2022-12-03T01:29:43Z,2420000,False,-22.0,258.0,1,right,B. Lopez 25' 3PT step back (6 PTS) (J. Holiday 2 AST),"[201572, 201950]",1610612749.0,MIL,step back,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,25.89,Made,,,,,6.0,J. Holiday,201950.0,2.0,,,,,,,,,,
252,PT05M54.00S,2022-12-03T01:30:01.1Z,2,REGULAR,substitution,out,[],203507,,,1610612747,44,53,2022-12-03T01:30:06Z,2450000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M54.00S,2022-12-03T01:30:01.1Z,2,REGULAR,substitution,in,[],1626171,,,1610612747,44,53,2022-12-03T01:30:06Z,2460000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M48.00S,2022-12-03T01:30:18.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,8.754927726675426,49.01960784313725,1610612747,44,55,2022-12-03T01:30:28Z,2470000,False,5.0,30.0,1,left,A. Davis cutting Layup (17 PTS) (A. Reaves 1 AST),"[203076, 1630559]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.02,Made,,,,,17.0,A. Reaves,1630559.0,1.0,,,,,,,,,,
256,PT05M42.00S,2022-12-03T01:30:24.3Z,2,REGULAR,turnover,bad pass,[],1628975,,,1610612749,44,55,2022-12-03T01:30:32Z,2490000,False,,,0,,J. Carter bad pass TURNOVER (2 TO),"[1628975, 1628972]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Brown Jr.,1628972.0
257,PT05M42.00S,2022-12-03T01:30:24.3Z,2,REGULAR,steal,,[],1628972,,,1610612747,44,55,2022-12-03T01:30:27Z,2500000,False,,,0,,T. Brown Jr. STEAL (2 STL),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
258,PT05M42.00S,2022-12-03T01:30:29.4Z,2,REGULAR,turnover,out-of-bounds,[],1628972,,,1610612747,44,55,2022-12-03T01:30:38Z,2510000,False,,,0,,T. Brown Jr. lost ball out-of-bounds TURNOVER (1 TO),[1628972],1610612747.0,LAL,lost ball,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2534.0,,,,,,,1.0,,
259,PT05M28.00S,2022-12-03T01:30:45.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626192,92.19776609724047,57.107843137254896,1610612749,44,55,2022-12-03T01:44:36Z,2520000,False,36.0,21.0,1,right,MISS P. Connaughton turnaround Hook,[1626192],1610612749.0,MIL,turnaround,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
260,PT05M26.00S,2022-12-03T01:30:47.8Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,44,55,2022-12-03T01:30:52Z,2530000,False,,,0,,B. Lopez REBOUND (Off:1 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,259.0,3.0,2.0,1.0,,,,,,,,,,,,,,
261,PT05M25.00S,2022-12-03T01:30:48.7Z,2,REGULAR,turnover,lost ball,[],201572,,,1610612749,44,55,2022-12-03T01:30:55Z,2540000,False,,,0,,B. Lopez lost ball TURNOVER (1 TO),"[201572, 1628972]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Brown Jr.,1628972.0
262,PT05M25.00S,2022-12-03T01:30:48.7Z,2,REGULAR,steal,,[],1628972,,,1610612747,44,55,2022-12-03T01:30:51Z,2550000,False,,,0,,T. Brown Jr. STEAL (3 STL),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
263,PT05M16.00S,2022-12-03T01:30:57.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203076,7.046649145860711,50.0,1610612747,44,57,2022-12-03T01:49:23Z,2560000,False,0.0,14.0,1,left,A. Davis driving DUNK (19 PTS) (L. James 3 AST),"[203076, 2544]",1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,19.0,L. James,2544.0,3.0,,,,,,,,,,
