actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
195,PT10M19.00S,2022-12-31T01:42:50.4Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,37,38,2022-12-31T01:42:52Z,1930000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,194.0,2.0,2.0,0.0,,,,
196,PT10M14.00S,2022-12-31T01:42:56.7Z,2,REGULAR,foul,personal,[],1629669,,,1610612749,37,38,2022-12-31T01:43:08Z,1940000,False,,,0,,J. Nowell personal FOUL (1 PF),"[1629669, 201572]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,1.0,0.0,Lopez,201572.0,,,,,,,,
199,PT10M10.00S,2022-12-31T01:43:27.5Z,2,REGULAR,foul,offensive,[],201572,,,1610612749,37,38,2022-12-31T01:43:38Z,1960000,False,,,0,,B. Lopez offensive FOUL (3 PF),"[201572, 203937]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Center,1201.0,,,,,,,,3.0,0.0,Anderson,203937.0,,,,,,,,
201,PT10M10.00S,2022-12-31T01:43:27.5Z,2,REGULAR,turnover,offensive foul,[],201572,,,1610612749,37,38,2022-12-31T01:43:27Z,1980000,False,,,0,,B. Lopez offensive foul TURNOVER (2 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Center,1201.0,2.0,,,,,,,,,,,,,,,,,,
202,PT09M54.00S,2022-12-31T01:43:57.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,67.36202365308804,66.42156862745098,1610612750,37,38,2022-12-31T01:44:04Z,1990000,False,82.0,254.0,1,right,MISS N. Reid 26' step back 3PT,[1629675],1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,26.72,Missed,,,,,,,,,,,,,,,,
203,PT09M51.00S,2022-12-31T01:44:00.8Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,37,38,2022-12-31T01:44:04Z,2000000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202.0,1.0,1.0,0.0,,,,
204,PT09M36.00S,2022-12-31T01:44:15.8Z,2,REGULAR,3pt,Jump Shot,[],1626192,31.750985545335087,73.77450980392157,1610612749,37,38,2022-12-31T01:44:21Z,2010000,False,-119.0,246.0,1,left,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,27.32,Missed,,,,,,,,,,,,,,,,
205,PT09M32.00S,2022-12-31T01:44:21.0Z,2,REGULAR,rebound,offensive,[],1631260,,,1610612749,37,38,2022-12-31T01:44:21Z,2020000,False,,,0,,A. Green REBOUND (Off:1 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,204.0,2.0,1.0,1.0,,,,
206,PT09M32.00S,2022-12-31T01:44:21.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631260,5.590000152587891,50.0,1610612749,37,38,2022-12-31T01:44:24Z,2030000,False,0.0,0.0,1,left,MISS A. Green tip Layup,[1631260],1610612749.0,MIL,tip,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
207,PT09M32.00S,2022-12-31T01:44:21.0Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,37,38,2022-12-31T01:44:24Z,2040000,False,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,206.0,1.0,1.0,0.0,,,,
208,PT09M28.00S,2022-12-31T01:44:24.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629669,93.64323258869908,52.94117647058824,1610612750,37,40,2022-12-31T01:45:37Z,2050000,False,15.0,7.0,1,right,J. Nowell running Layup (4 PTS),[1629669],1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,1.64,Made,4.0,,,,,,,,,,,,,,,
209,PT09M13.00S,2022-12-31T01:44:46.1Z,2,REGULAR,foul,technical,['1freethrow'],1629675,,,1610612749,37,40,2022-12-31T01:45:07Z,2060000,False,,,0,,N. Reid defensive-3-second technical FOUL (1 Tech),[1629675],1610612750.0,MIN,defensive-3-second,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,2534.0,,,,,,,,1.0,1.0,,,,,,,,,,
210,PT09M13.00S,2022-12-31T01:45:15.8Z,2,REGULAR,freethrow,1 of 1,[],1628960,,,1610612749,37,40,2022-12-31T01:45:15Z,2070000,False,,,0,,MISS G. Allen technical Free Throw 1 of 1,[1628960],1610612749.0,MIL,technical,,,Allen,G. Allen,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
211,PT09M13.00S,2022-12-31T01:45:15.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,37,40,2022-12-31T01:45:15Z,2080000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,210.0,,,,,,,
212,PT09M13.00S,2022-12-31T01:45:25.6Z,2,REGULAR,substitution,out,[],201572,,,1610612749,37,40,2022-12-31T01:45:40Z,2090000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M13.00S,2022-12-31T01:45:25.6Z,2,REGULAR,substitution,out,[],203085,,,1610612749,37,40,2022-12-31T01:45:40Z,2100000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M13.00S,2022-12-31T01:45:25.6Z,2,REGULAR,substitution,in,[],1630572,,,1610612749,37,40,2022-12-31T01:45:40Z,2110000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M13.00S,2022-12-31T01:45:25.6Z,2,REGULAR,substitution,in,[],1630346,,,1610612749,37,40,2022-12-31T01:45:40Z,2120000,False,,,0,,SUB in: M. Ryan,[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M06.00S,2022-12-31T01:45:46.6Z,2,REGULAR,foul,personal,[],1629675,,,1610612749,37,40,2022-12-31T01:46:24Z,2130000,False,,,0,,N. Reid personal FOUL (2 PF),"[1629675, 203507]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,2534.0,,,,,,,,2.0,1.0,Antetokounmpo,203507.0,,,,,,,,
218,PT08M56.00S,2022-12-31T01:46:22.3Z,2,REGULAR,2pt,Jump Shot,[],203507,6.1268068331143235,81.61764705882352,1610612749,37,40,2022-12-31T01:46:28Z,2150000,False,-158.0,5.0,1,left,MISS G. Antetokounmpo 15' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,15.82,Missed,,,,,,,,,,,,,,,,
219,PT08M54.00S,2022-12-31T01:46:24.3Z,2,REGULAR,rebound,defensive,[],1630346,,,1610612750,37,40,2022-12-31T01:46:28Z,2160000,False,,,0,,M. Ryan REBOUND (Off:0 Def:1),[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,218.0,1.0,1.0,0.0,,,,
220,PT08M42.00S,2022-12-31T01:46:36.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,91.80354796320631,52.450980392156865,1610612750,37,40,2022-12-31T01:47:26Z,2170000,False,12.0,25.0,1,right,MISS N. Reid cutting Layup - blocked,"[1629675, 1630572]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,2.74,Missed,,,,,,,,,,,,,Mamukelashvili,1630572.0,,
221,PT08M42.00S,2022-12-31T01:46:36.7Z,2,REGULAR,block,,[],1630572,,,1610612750,37,40,2022-12-31T01:46:40Z,2180000,False,,,0,,S. Mamukelashvili BLOCK (1 BLK),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
222,PT08M38.00S,2022-12-31T01:46:40.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,37,40,2022-12-31T01:46:42Z,2190000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,220.0,2.0,1.0,1.0,,,,
223,PT08M35.00S,2022-12-31T01:46:44.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631260,21.369908015768726,95.34313725490196,1610612749,37,40,2022-12-31T01:46:50Z,2200000,False,-227.0,148.0,1,left,MISS A. Green 27' running 3PT,[1631260],1610612749.0,MIL,running,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,27.1,Missed,,,,,,,,,,,,,,,,
224,PT08M33.00S,2022-12-31T01:46:46.3Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,37,40,2022-12-31T01:50:13Z,2210000,False,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,223.0,3.0,3.0,0.0,,,,
225,PT08M30.00S,2022-12-31T01:46:50.4Z,2,REGULAR,turnover,out-of-bounds,[],1629669,,,1610612750,37,40,2022-12-31T01:46:59Z,2220000,False,,,0,,J. Nowell bad pass out-of-bounds TURNOVER (1 TO),[1629669],1610612750.0,MIN,bad pass,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,2534.0,1.0,,,,,,,,,,,,,,,,,,
226,PT08M16.00S,2022-12-31T01:47:09.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626192,32.802233902759525,71.56862745098039,1610612749,37,40,2022-12-31T01:47:15Z,2230000,False,-108.0,256.0,1,left,MISS P. Connaughton 27' pullup 3PT,[1626192],1610612749.0,MIL,pullup,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,27.76,Missed,,,,,,,,,,,,,,,,
227,PT08M13.00S,2022-12-31T01:47:12.9Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,37,40,2022-12-31T01:47:15Z,2240000,False,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,226.0,2.0,2.0,0.0,,,,
228,PT08M06.00S,2022-12-31T01:47:20.6Z,2,REGULAR,turnover,lost ball,[],1629669,,,1610612750,37,40,2022-12-31T01:47:28Z,2250000,False,,,0,,J. Nowell lost ball TURNOVER (2 TO),"[1629669, 1626192]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,,,Connaughton,1626192.0
229,PT08M06.00S,2022-12-31T01:47:20.6Z,2,REGULAR,steal,,[],1626192,,,1610612749,37,40,2022-12-31T01:47:23Z,2260000,False,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
230,PT08M03.00S,2022-12-31T01:47:25.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612749,37,40,2022-12-31T01:47:42Z,2270000,False,,,0,,K. Anderson shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203937, 203507]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,
232,PT08M03.00S,2022-12-31T01:48:03.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203507,,,1610612749,38,40,2022-12-31T01:48:36Z,2290000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (17 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
233,PT08M03.00S,2022-12-31T01:48:04.6Z,2,REGULAR,substitution,out,[],1631260,,,1610612749,38,40,2022-12-31T01:48:15Z,2300000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M03.00S,2022-12-31T01:48:04.6Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,38,40,2022-12-31T01:48:15Z,2310000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M03.00S,2022-12-31T01:48:04.6Z,2,REGULAR,substitution,out,[],1629669,,,1610612749,38,40,2022-12-31T01:48:15Z,2320000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M03.00S,2022-12-31T01:48:04.6Z,2,REGULAR,substitution,in,[],1628975,,,1610612749,38,40,2022-12-31T01:48:15Z,2330000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M03.00S,2022-12-31T01:48:04.6Z,2,REGULAR,substitution,in,[],1630699,,,1610612749,38,40,2022-12-31T01:48:15Z,2340000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M03.00S,2022-12-31T01:48:04.6Z,2,REGULAR,substitution,in,[],1630183,,,1610612749,38,40,2022-12-31T01:48:15Z,2350000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M03.00S,2022-12-31T01:48:03.7Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203507,,,1610612749,38,40,2022-12-31T01:48:36Z,2360000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
240,PT07M58.00S,2022-12-31T01:48:08.7Z,2,REGULAR,rebound,offensive,[],1628960,,,1610612749,38,40,2022-12-31T01:48:36Z,2370000,False,,,0,,G. Allen REBOUND (Off:1 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,239.0,3.0,2.0,1.0,,,,
241,PT07M55.00S,2022-12-31T01:48:38.2Z,2,REGULAR,turnover,bad pass,[],1628960,,,1610612749,38,40,2022-12-31T01:48:46Z,2380000,False,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 1629675]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,,,,,,,,,,,Reid,1629675.0
242,PT07M55.00S,2022-12-31T01:48:38.2Z,2,REGULAR,steal,,[],1629675,,,1610612750,38,40,2022-12-31T01:48:40Z,2390000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
243,PT07M50.00S,2022-12-31T01:48:43.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630346,68.9388961892247,71.56862745098039,1610612750,38,40,2022-12-31T01:48:51Z,2400000,False,108.0,239.0,1,right,MISS M. Ryan 26' 3PT,[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Right Center,,,26.26,Missed,,,,,,,,,,,,,,,,
244,PT07M47.00S,2022-12-31T01:48:46.3Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,38,40,2022-12-31T01:48:46Z,2410000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,243.0,3.0,2.0,1.0,,,,
245,PT07M38.00S,2022-12-31T01:48:55.3Z,2,REGULAR,3pt,Jump Shot,[],1630699,26.231931668856767,9.803921568627452,1610612749,38,40,2022-12-31T01:49:00Z,2420000,False,201.0,194.0,1,left,MISS M. Beauchamp 27' 3PT,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,,,27.94,Missed,,,,,,,,,,,,,,,,
246,PT07M35.00S,2022-12-31T01:48:58.3Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,38,40,2022-12-31T01:49:00Z,2430000,False,,,0,,N. Reid REBOUND (Off:1 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,245.0,3.0,2.0,1.0,,,,
247,PT07M26.00S,2022-12-31T01:49:07.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626156,89.04402102496715,42.64705882352941,1610612750,38,40,2022-12-31T01:49:13Z,2440000,False,-37.0,50.0,1,right,MISS D. Russell 6' driving Hook,[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,6.25,Missed,,,,,,,,,,,,,,,,
248,PT07M23.00S,2022-12-31T01:49:10.4Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,38,40,2022-12-31T01:49:13Z,2450000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,247.0,4.0,3.0,1.0,,,,
249,PT07M18.00S,2022-12-31T01:49:17.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612749,38,40,2022-12-31T01:49:27Z,2460000,False,,,0,,K. Anderson shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[203937, 203507]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,1201.0,,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,
251,PT07M18.00S,2022-12-31T01:49:53.8Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,39,40,2022-12-31T01:49:53Z,2480000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (18 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
252,PT07M18.00S,2022-12-31T01:50:06.8Z,2,REGULAR,substitution,out,[],1630572,,,1610612749,39,40,2022-12-31T01:50:11Z,2490000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M18.00S,2022-12-31T01:50:06.8Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,39,40,2022-12-31T01:50:11Z,2500000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M18.00S,2022-12-31T01:50:23.7Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,40,40,2022-12-31T01:50:23Z,2510000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (19 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
255,PT07M05.00S,2022-12-31T01:50:40.4Z,2,REGULAR,turnover,traveling,[],1630346,,,1610612750,40,40,2022-12-31T01:50:51Z,2520000,False,,,0,,M. Ryan traveling TURNOVER (1 TO),[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,Left Corner 3,24+ Left,1628951.0,1.0,,,,,,,,,,,,,,,,,,
256,PT07M05.00S,2022-12-31T01:50:52.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,40,40,2022-12-31T01:50:52Z,2530000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M05.00S,2022-12-31T01:53:16.4Z,2,REGULAR,substitution,out,[],203507,,,1610612749,40,40,2022-12-31T01:53:37Z,2540000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M05.00S,2022-12-31T01:53:16.4Z,2,REGULAR,substitution,out,[],203937,,,1610612749,40,40,2022-12-31T01:53:37Z,2550000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M05.00S,2022-12-31T01:53:16.4Z,2,REGULAR,substitution,in,[],1630572,,,1610612749,40,40,2022-12-31T01:53:37Z,2560000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M05.00S,2022-12-31T01:53:16.4Z,2,REGULAR,substitution,in,[],1630162,,,1610612749,40,40,2022-12-31T01:53:37Z,2570000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M46.00S,2022-12-31T01:54:04.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,9.724047306176084,94.87591911764706,1610612749,40,40,2022-12-31T01:54:13Z,2580000,False,-224.0,39.0,1,left,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,22.77,Missed,,,,,,,,,,,,,,,,
262,PT06M43.00S,2022-12-31T01:54:07.4Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,40,40,2022-12-31T01:54:13Z,2590000,False,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,261.0,3.0,2.0,1.0,,,,
263,PT06M40.00S,2022-12-31T01:54:12.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612749,40,40,2022-12-31T01:54:39Z,2600000,False,,,0,,N. Reid shooting personal FOUL (3 PF) (Beauchamp 2 FT),"[1629675, 1630699]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,3.0,1.0,Beauchamp,1630699.0,,,,,,,,
265,PT06M40.00S,2022-12-31T01:54:43.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630699,,,1610612749,40,40,2022-12-31T01:54:43Z,2620000,False,,,0,,MISS M. Beauchamp Free Throw 1 of 2,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
266,PT06M40.00S,2022-12-31T01:54:43.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,40,40,2022-12-31T01:54:43Z,2630000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,265.0,,,,,,,
268,PT06M40.00S,2022-12-31T01:54:44.2Z,2,REGULAR,substitution,in,[],1630568,,,1610612749,40,40,2022-12-31T01:54:52Z,2650000,False,,,0,,SUB in: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M40.00S,2022-12-31T01:54:44.2Z,2,REGULAR,substitution,out,[],1629675,,,1610612749,40,40,2022-12-31T01:55:02Z,2655000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M40.00S,2022-12-31T01:55:03.4Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630699,,,1610612749,41,40,2022-12-31T01:55:03Z,2680000,False,,,0,,M. Beauchamp Free Throw 2 of 2 (3 PTS),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
273,PT06M25.00S,2022-12-31T01:55:10.4Z,2,REGULAR,2pt,Jump Shot,[],1630346,85.80814717477004,8.356311274509803,1610612750,41,40,2022-12-31T01:55:58Z,2690000,False,-208.0,81.0,1,right,MISS M. Ryan 22' Jump Shot,[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,Mid-Range,16-24 Left,,,22.34,Missed,,,,,,,,,,,,,,,,
274,PT06M23.00S,2022-12-31T01:55:12.4Z,2,REGULAR,rebound,offensive,[],1630346,,,1610612750,41,40,2022-12-31T01:55:17Z,2700000,False,,,0,,M. Ryan REBOUND (Off:1 Def:1),[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,273.0,2.0,1.0,1.0,,,,
275,PT06M23.00S,2022-12-31T01:55:16.7Z,2,REGULAR,foul,personal,['2freethrow'],1630699,,,1610612750,41,40,2022-12-31T01:55:26Z,2710000,False,,,0,,M. Beauchamp shooting personal FOUL (2 PF) (Ryan 2 FT),"[1630699, 1630346]",1610612749.0,MIL,shooting,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),0-8 Center,1201.0,,,,,,,,2.0,0.0,Ryan,1630346.0,,,,,,,,
277,PT06M23.00S,2022-12-31T01:55:42.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630346,,,1610612750,41,41,2022-12-31T01:55:42Z,2730000,False,,,0,,M. Ryan Free Throw 1 of 2 (1 PTS),[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
