actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
177,PT00M11.70S,2023-02-26T18:40:40.8Z,1,REGULAR,freethrow,3 of 3,[],203114,,,1610612749,33,26,2023-02-26T18:40:40Z,1760000,False,,,0,,K. Middleton Free Throw 3 of 3 (7 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
178,PT00M01.30S,2023-02-26T18:40:51.4Z,1,REGULAR,3pt,Jump Shot,[],1626166,33.459264126149804,43.13725490196079,1610612756,33,26,2023-02-26T18:47:17Z,1770000,False,34.0,262.0,1,left,MISS C. Payne 26' step back 3PT,[1626166],1610612756.0,PHX,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,26.42,Missed,,,,,,,,,,,,,,,,,,
179,PT00M01.30S,2023-02-26T18:40:51.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,33,26,2023-02-26T18:41:01Z,1780000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,178.0,,,,,,,,,,,,,
180,PT00M00.00S,2023-02-26T18:41:01.2Z,1,REGULAR,period,end,[],0,,,1610612756,33,26,2023-02-26T18:41:01Z,1790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2023-02-26T18:44:06.0Z,2,REGULAR,substitution,out,['startperiod'],203086,,,1610612756,33,26,2023-02-26T18:44:29Z,1800000,False,,,0,,SUB out: M. Leonard,[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2023-02-26T18:44:06.0Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612756,33,26,2023-02-26T18:44:29Z,1810000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2023-02-26T18:44:30.6Z,2,REGULAR,period,start,[],0,,,1610612756,33,26,2023-02-26T18:44:30Z,1820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M47.00S,2023-02-26T18:44:42.8Z,2,REGULAR,3pt,Jump Shot,[],203082,32.40801576872536,32.1078431372549,1610612756,33,26,2023-02-26T18:48:25Z,1830000,False,89.0,252.0,1,left,MISS T. Ross 26' pullup 3PT,[203082],1610612756.0,PHX,pullup,,,Ross,T. Ross,,,,,Above the Break 3,24+ Right Center,26.75,Missed,,,,,,,,,,,,,,,,,,
185,PT11M43.00S,2023-02-26T18:44:46.8Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,33,26,2023-02-26T18:44:48Z,1840000,False,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,184.0,3.0,3.0,0.0,,,,,,,,,,
186,PT11M40.00S,2023-02-26T18:44:52.1Z,2,REGULAR,foul,personal,[],1627814,,,1610612749,33,26,2023-02-26T18:45:07Z,1850000,False,,,0,,D. Lee personal FOUL (2 PF),"[1627814, 203114]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626300.0,,,,,,2.0,0.0,Middleton,203114.0
188,PT11M40.00S,2023-02-26T18:45:12.0Z,2,REGULAR,foul,personal,['1freethrow'],1626166,,,1610612749,33,26,2023-02-26T18:53:22Z,1870000,False,,,0,,C. Payne away-from-play personal FOUL (2 PF) (Carter 1 FT),"[1626166, 1628975]",1610612756.0,PHX,away-from-play,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202058.0,,,,,,2.0,0.0,Carter,1628975.0
218,PT11M40.00S,2023-02-26T18:47:27.4Z,2,REGULAR,freethrow,1 of 1,[],1628975,,,1610612749,34,26,2023-02-26T18:51:54Z,1895000,False,,,0,,J. Carter away-from-play Free Throw 1 of 1 (3 PTS),[1628975],1610612749.0,MIL,away-from-play,,,Carter,J. Carter,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
191,PT11M31.00S,2023-02-26T18:49:12.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,88.12417871222075,36.27450980392157,1610612749,34,26,2023-02-26T18:51:02Z,1900000,False,-69.0,59.0,1,right,MISS G. Allen 9' Jump Shot,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Left,9.05,Missed,,,,,,,,,,,,,,,,,,
192,PT11M31.00S,2023-02-26T18:49:14.9Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,34,26,2023-02-26T18:49:14Z,1910000,False,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,191.0,3.0,2.0,1.0,,,,,,,,,,
193,PT11M31.00S,2023-02-26T18:49:16.3Z,2,REGULAR,foul,personal,['2freethrow'],203082,,,1610612749,34,26,2023-02-26T18:49:33Z,1920000,False,,,0,,T. Ross shooting personal FOUL (3 PF) (Portis 2 FT),"[203082, 1626171]",1610612756.0,PHX,shooting,,,Ross,T. Ross,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,,,,,,3.0,0.0,Portis,1626171.0
195,PT11M31.00S,2023-02-26T18:49:39.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626171,,,1610612749,35,26,2023-02-26T18:49:39Z,1940000,False,,,0,,B. Portis Free Throw 1 of 2 (7 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
196,PT11M31.00S,2023-02-26T18:49:42.0Z,2,REGULAR,substitution,out,[],203082,,,1610612749,35,26,2023-02-26T18:49:47Z,1950000,False,,,0,,SUB out: T. Ross,[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT11M31.00S,2023-02-26T18:49:42.0Z,2,REGULAR,substitution,in,[],1628470,,,1610612749,35,26,2023-02-26T18:49:47Z,1960000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT11M31.00S,2023-02-26T18:49:57.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626171,,,1610612749,36,26,2023-02-26T18:49:57Z,1970000,False,,,0,,B. Portis Free Throw 2 of 2 (8 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
199,PT11M17.00S,2023-02-26T18:50:11.5Z,2,REGULAR,2pt,Jump Shot,[],1626166,20.45006570302234,69.36274509803921,1610612756,36,26,2023-02-26T18:51:30Z,1980000,False,-97.0,140.0,1,left,MISS C. Payne 17' floating Shot,[1626166],1610612756.0,PHX,floating,,,Payne,C. Payne,,,,,Mid-Range,16-24 Left Center,17.0,Missed,,,,,,,,,,,,,,,,,,
200,PT11M15.00S,2023-02-26T18:50:13.5Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,36,26,2023-02-26T18:51:05Z,1990000,False,,,0,,K. Middleton REBOUND (Off:0 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,,,,,,,199.0,4.0,4.0,0.0,,,,,,,,,,
201,PT11M13.00S,2023-02-26T18:50:18.2Z,2,REGULAR,foul,personal,[],1628470,,,1610612749,36,26,2023-02-26T18:50:25Z,2000000,False,,,0,,T. Craig personal FOUL (1 PF),"[1628470, 203114]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1626300.0,,,,,,1.0,0.0,Middleton,203114.0
203,PT11M03.00S,2023-02-26T18:50:48.1Z,2,REGULAR,3pt,Jump Shot,[],1626171,77.61169513797634,8.088235294117647,1610612749,36,26,2023-02-26T18:51:09Z,2020000,False,-210.0,158.0,1,right,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
204,PT11M00.00S,2023-02-26T18:50:51.1Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612756,36,26,2023-02-26T18:51:09Z,2030000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,,,,,203.0,1.0,1.0,0.0,,,,,,,,,,
205,PT10M47.00S,2023-02-26T18:51:03.6Z,2,REGULAR,2pt,Jump Shot,[],1627814,13.748357424441524,68.87254901960785,1610612756,36,26,2023-02-26T18:55:44Z,2040000,False,-94.0,77.0,1,left,MISS D. Lee 12' driving bank Shot,[1627814],1610612756.0,PHX,driving bank,,,Lee,D. Lee,,,,,Mid-Range,8-16 Left,12.16,Missed,,,,,,,,,,,,,,,,,,
206,PT10M45.00S,2023-02-26T18:51:06.2Z,2,REGULAR,rebound,offensive,[],1627814,,,1610612756,36,26,2023-02-26T18:51:06Z,2050000,False,,,0,,D. Lee REBOUND (Off:1 Def:0),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Mid-Range,8-16 Left,,,,,,,205.0,1.0,0.0,1.0,,,,,,,,,,
207,PT10M40.00S,2023-02-26T18:51:10.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628470,28.597240473061763,15.441176470588236,1610612756,36,26,2023-02-26T18:51:15Z,2060000,False,173.0,216.0,1,left,MISS T. Craig 27' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,27.68,Missed,,,,,,,,,,,,,,,,,,
208,PT10M40.00S,2023-02-26T18:51:10.5Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612749,36,26,2023-02-26T18:51:15Z,2070000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,207.0,1.0,1.0,0.0,,,,,,,,,,
209,PT10M28.00S,2023-02-26T18:51:23.2Z,2,REGULAR,2pt,Jump Shot,[],203114,91.14651773981603,73.77450980392157,1610612749,36,26,2023-02-26T18:52:01Z,2080000,False,119.0,31.0,1,right,MISS K. Middleton 12' Jump Shot,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,12.28,Missed,,,,,,,,,,,,,,,,,,
210,PT10M25.00S,2023-02-26T18:51:26.3Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612756,36,26,2023-02-26T18:51:26Z,2090000,False,,,0,,J. Landale REBOUND (Off:0 Def:2),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Mid-Range,8-16 Right,,,,,,,209.0,2.0,2.0,0.0,,,,,,,,,,
211,PT10M18.00S,2023-02-26T18:51:35.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,18.873193166885677,45.09803921568628,1610612756,36,26,2023-02-26T18:59:11Z,2100000,False,25.0,125.0,1,left,MISS C. Payne 12' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,12.73,Missed,,,,,,,,,,,,,,,,,,
212,PT10M17.00S,2023-02-26T18:51:36.6Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612756,36,26,2023-02-26T18:59:11Z,2110000,False,,,0,,J. Landale REBOUND (Off:1 Def:2),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,211.0,3.0,2.0,1.0,,,,,,,,,,
213,PT10M16.00S,2023-02-26T18:51:38.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,5.863994743758213,53.431372549019606,1610612756,36,26,2023-02-26T19:00:37Z,2120000,False,-17.0,3.0,1,left,MISS J. Landale putback Layup,[1629111],1610612756.0,PHX,putback,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
214,PT10M14.00S,2023-02-26T18:51:40.2Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612756,36,26,2023-02-26T19:00:37Z,2130000,False,,,0,,J. Landale REBOUND (Off:2 Def:2),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,213.0,4.0,2.0,2.0,,,,,,,,,,
215,PT10M04.00S,2023-02-26T18:51:50.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1626166,27.201051248357423,48.877910539215684,1610612756,36,26,2023-02-26T19:01:02Z,2140000,False,6.0,203.0,1,left,MISS C. Payne 20' pullup Shot,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,Mid-Range,16-24 Center,20.33,Missed,,,,,,,,,,,,,,,,,,
216,PT10M02.00S,2023-02-26T18:51:52.2Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612756,36,26,2023-02-26T19:01:02Z,2150000,False,,,0,,T. Craig REBOUND (Off:3 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Center,,,,,,,215.0,5.0,2.0,3.0,,,,,,,,,,
217,PT10M01.00S,2023-02-26T18:51:53.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,7.703679369250986,52.69607843137255,1610612756,36,26,2023-02-26T19:01:49Z,2160000,False,-13.0,20.0,1,left,MISS T. Craig putback Layup - blocked,"[1628470, 1626192]",1610612756.0,PHX,putback,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,2.4,Missed,,,,,,,,,,,,,Connaughton,1626192.0,,,,
219,PT10M01.00S,2023-02-26T18:51:53.2Z,2,REGULAR,block,,[],1626192,,,1610612756,36,26,2023-02-26T18:51:56Z,2170000,False,,,0,,P. Connaughton BLOCK (1 BLK),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT10M00.00S,2023-02-26T18:51:54.2Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612756,36,26,2023-02-26T19:01:49Z,2180000,False,,,0,,T. Craig REBOUND (Off:4 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,217.0,6.0,2.0,4.0,,,,,,,,,,
221,PT10M00.00S,2023-02-26T18:51:57.9Z,2,REGULAR,2pt,Layup,['2ndchance'],1628470,14.4053876478318,32.84313725490196,1610612756,36,26,2023-02-26T19:02:08Z,2190000,False,86.0,83.0,1,left,MISS T. Craig 11' Layup - blocked,"[1628470, 1626171]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Right,11.93,Missed,,,,,,,,,,,,,Portis,1626171.0,,,,
222,PT10M00.00S,2023-02-26T18:51:57.9Z,2,REGULAR,block,,[],1626171,,,1610612756,36,26,2023-02-26T18:52:01Z,2200000,False,,,0,,B. Portis BLOCK (1 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
223,PT09M58.00S,2023-02-26T18:51:59.9Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612756,36,26,2023-02-26T19:13:41Z,2210000,False,,,0,,T. Craig REBOUND (Off:5 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Right,,,,,,,221.0,7.0,2.0,5.0,,,,,,,,,,
351,PT09M57.00S,2023-02-26T18:52:02.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628470,10.036136662286467,37.00980392156863,1610612756,36,26,2023-02-26T19:49:33Z,2215000,False,65.0,42.0,1,left,MISS T. Craig 7' fadeaway Shot,[1628470],1610612756.0,PHX,fadeaway,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,7.73,Missed,,,,,,,,,,,,,,,,,,
352,PT09M55.00S,2023-02-26T18:52:04.0Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,36,26,2023-02-26T19:49:33Z,2217500,False,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,351.0,2.0,2.0,0.0,,,,,,,,,,
224,PT09M49.00S,2023-02-26T18:52:06.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,70.90998685939553,82.1078431372549,1610612749,36,26,2023-02-26T19:03:01Z,2220000,False,161.0,221.0,1,right,MISS P. Connaughton 27' running pullup 3PT,[1626192],1610612749.0,MIL,running pullup,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,27.31,Missed,,,,,,,,,,,,,,,,,,
225,PT09M47.00S,2023-02-26T18:52:08.2Z,2,REGULAR,rebound,offensive,[],203114,,,1610612749,36,26,2023-02-26T19:03:01Z,2230000,False,,,0,,K. Middleton REBOUND (Off:1 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,224.0,5.0,4.0,1.0,,,,,,,,,,
226,PT09M45.00S,2023-02-26T18:52:09.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203114,86.41590013140605,49.50980392156863,1610612749,36,26,2023-02-26T19:19:10Z,2240000,False,-2.0,75.0,1,right,MISS K. Middleton 7' floating Shot,[203114],1610612749.0,MIL,floating,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
227,PT09M44.00S,2023-02-26T18:52:10.5Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,36,26,2023-02-26T19:19:10Z,2250000,False,,,0,,B. Portis REBOUND (Off:2 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,226.0,4.0,2.0,2.0,,,,,,,,,,
228,PT09M44.00S,2023-02-26T18:52:13.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626171,94.40999984741211,50.0,1610612749,36,26,2023-02-26T19:19:26Z,2260000,False,0.0,0.0,1,right,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
229,PT09M42.00S,2023-02-26T18:52:15.5Z,2,REGULAR,rebound,offensive,[],203114,,,1610612749,36,26,2023-02-26T19:19:26Z,2270000,False,,,0,,K. Middleton REBOUND (Off:2 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,228.0,6.0,4.0,2.0,,,,,,,,,,
230,PT09M42.00S,2023-02-26T18:52:18.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203114,87.99277266754271,50.0,1610612749,36,26,2023-02-26T19:50:17Z,2280000,False,0.0,60.0,1,right,MISS K. Middleton 6' tip Layup - blocked,"[203114, 1630688]",1610612749.0,MIL,tip,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,Wainright,1630688.0,,,,
231,PT09M42.00S,2023-02-26T18:52:18.0Z,2,REGULAR,block,,[],1630688,,,1610612749,36,26,2023-02-26T19:19:46Z,2290000,False,,,0,,I. Wainright BLOCK (1 BLK),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
232,PT09M40.00S,2023-02-26T18:52:20.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,36,26,2023-02-26T19:50:17Z,2300000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,230.0,,,,,,,,,,,,,
234,PT09M40.00S,2023-02-26T18:52:27.6Z,2,REGULAR,substitution,out,[],203114,,,1610612749,36,26,2023-02-26T18:52:31Z,2320000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT09M40.00S,2023-02-26T18:52:27.6Z,2,REGULAR,substitution,in,[],204060,,,1610612749,36,26,2023-02-26T18:52:31Z,2330000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT09M40.00S,2023-02-26T18:52:34.7Z,2,REGULAR,substitution,out,[],1626166,,,1610612749,36,26,2023-02-26T18:52:38Z,2340000,False,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT09M40.00S,2023-02-26T18:52:34.7Z,2,REGULAR,substitution,in,[],101108,,,1610612749,36,26,2023-02-26T18:52:38Z,2350000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT09M40.00S,2023-02-26T18:52:50.5Z,2,REGULAR,turnover,out-of-bounds,[],1628960,,,1610612749,36,26,2023-02-26T19:21:11Z,2360000,False,,,0,,G. Allen step out-of-bounds TURNOVER (1 TO),[1628960],1610612749.0,MIL,step,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,1.0,,,,,,,,
239,PT09M24.00S,2023-02-26T18:53:17.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630688,29.911300919842315,23.03921568627451,1610612756,36,26,2023-02-26T18:53:25Z,2370000,False,135.0,229.0,1,left,MISS I. Wainright 26' 3PT,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
240,PT09M23.00S,2023-02-26T18:53:19.4Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612756,36,26,2023-02-26T18:53:19Z,2380000,False,,,0,,J. Landale REBOUND (Off:3 Def:2),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,,,,,239.0,5.0,2.0,3.0,,,,,,,,,,
241,PT09M22.00S,2023-02-26T18:53:23.0Z,2,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612756,36,26,2023-02-26T18:53:35Z,2390000,False,,,0,,G. Allen shooting personal FOUL (2 PF) (Wainright 2 FT),"[1628960, 1630688]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202058.0,,,,,,2.0,0.0,Wainright,1630688.0
243,PT09M22.00S,2023-02-26T18:53:40.4Z,2,REGULAR,foul,technical,['1freethrow'],1628960,,,1610612756,36,26,2023-02-26T18:53:53Z,2410000,False,,,0,,G. Allen technical FOUL (1 Tech),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,1626300.0,,,,,,2.0,1.0,,
244,PT09M22.00S,2023-02-26T18:53:56.3Z,2,REGULAR,freethrow,1 of 1,[],101108,,,1610612756,36,26,2023-02-26T18:53:56Z,2420000,False,,,0,,MISS C. Paul technical Free Throw 1 of 1,[101108],1610612756.0,PHX,technical,,,Paul,C. Paul,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
245,PT09M22.00S,2023-02-26T18:53:56.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,36,26,2023-02-26T18:53:56Z,2430000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,244.0,,,,,,,,,,,,,
246,PT09M22.00S,2023-02-26T18:54:16.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630688,,,1610612756,36,27,2023-02-26T18:54:16Z,2440000,False,,,0,,I. Wainright Free Throw 1 of 2 (1 PTS),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
247,PT09M22.00S,2023-02-26T18:54:18.8Z,2,REGULAR,substitution,out,[],1629111,,,1610612756,36,27,2023-02-26T18:54:23Z,2450000,False,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT09M22.00S,2023-02-26T18:54:18.8Z,2,REGULAR,substitution,in,[],1629028,,,1610612756,36,27,2023-02-26T18:54:23Z,2460000,False,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT09M22.00S,2023-02-26T18:54:33.6Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630688,,,1610612756,36,28,2023-02-26T18:54:33Z,2470000,False,,,0,,I. Wainright Free Throw 2 of 2 (2 PTS),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
250,PT09M06.00S,2023-02-26T18:54:49.2Z,2,REGULAR,3pt,Jump Shot,[],1628960,70.77858081471747,15.441176470588236,1610612749,39,28,2023-02-26T18:54:54Z,2480000,False,-173.0,222.0,1,right,G. Allen 28' 3PT step back (6 PTS),[1628960],1610612749.0,MIL,step back,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,28.15,Made,6.0,,,,,,,,,,,,,,,,,
251,PT08M49.00S,2023-02-26T18:55:05.9Z,2,REGULAR,3pt,Jump Shot,[],1630688,7.703679369250986,95.58823529411765,1610612756,39,31,2023-02-26T18:55:10Z,2490000,False,-228.0,20.0,1,left,I. Wainright 3PT  (5 PTS) (T. Craig 1 AST),"[1630688, 1628470]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Left Corner 3,24+ Left,22.88,Made,5.0,T. Craig,1628470.0,1.0,,,,,,,,,,,,,,
253,PT08M34.00S,2023-02-26T18:55:21.9Z,2,REGULAR,3pt,Jump Shot,[],1628975,74.19513797634691,8.088235294117647,1610612749,39,31,2023-02-26T18:55:26Z,2510000,False,-210.0,190.0,1,right,MISS J. Carter 28' 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,28.3,Missed,,,,,,,,,,,,,,,,,,
254,PT08M30.00S,2023-02-26T18:55:25.9Z,2,REGULAR,rebound,defensive,[],1630688,,,1610612756,39,31,2023-02-26T19:32:49Z,2520000,False,,,0,,I. Wainright REBOUND (Off:0 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Above the Break 3,24+ Left Center,,,,,,,253.0,1.0,1.0,0.0,,,,,,,,,,
