actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
87,PT05M32.00S,2022-10-30T00:22:31.8Z,1,REGULAR,3pt,Jump Shot,[],201572,8.492115637319317,3.431372549019608,1610612749,14,14,2022-10-30T00:22:38Z,840000,233.0,27.0,1,left,B. Lopez 3PT  (8 PTS) (J. Holiday 2 AST),"[201572, 201950]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,23.44,Made,,,,,,,,,,8.0,,,,,,J. Holiday,201950.0,2.0
89,PT05M12.00S,2022-10-30T00:22:55.4Z,1,REGULAR,3pt,Jump Shot,[],1629027,70.77858081471747,78.67647058823529,1610612737,14,17,2022-10-30T00:23:06Z,860000,143.0,222.0,1,right,T. Young 26' 3PT step back (9 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,26.45,Made,,,,,,,,,,9.0,,,,,,,,
90,PT05M00.00S,2022-10-30T00:23:06.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,7.178055190538765,50.0,1610612749,16,17,2022-10-30T00:23:11Z,870000,0.0,15.0,1,left,B. Lopez cutting DUNK (10 PTS) (B. Portis 1 AST),"[201572, 1626171]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,,,,,,10.0,,,,,,B. Portis,1626171.0,1.0
92,PT04M47.00S,2022-10-30T00:23:20.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,91.67214191852825,48.03921568627451,1610612737,16,19,2022-10-30T00:23:26Z,890000,-10.0,26.0,1,right,T. Young driving finger roll Layup (11 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.76,Made,,,,,,,,,,11.0,,,,,,,,
93,PT04M36.00S,2022-10-30T00:23:31.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,8.09789750328515,49.26470588235294,1610612749,16,19,2022-10-30T00:23:36Z,900000,4.0,24.0,1,left,MISS J. Holiday driving finger roll Layup,[201950],1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
94,PT04M32.00S,2022-10-30T00:23:35.0Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612737,16,19,2022-10-30T00:23:36Z,910000,,,0,,J. Collins REBOUND (Off:1 Def:1),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,93.0,2.0,1.0,1.0,,,,,,,,,,,,,,
95,PT04M28.00S,2022-10-30T00:23:38.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.19776609724047,42.40196078431372,1610612737,16,21,2022-10-30T00:24:09Z,920000,-38.0,21.0,1,right,T. Young driving finger roll Layup (13 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,4.33,Made,,,,,,,,,,13.0,,,,,,,,
96,PT04M09.00S,2022-10-30T00:23:58.5Z,1,REGULAR,3pt,Jump Shot,[],201572,33.590670170827856,40.68627450980392,1610612749,19,21,2022-10-30T00:24:02Z,930000,47.0,263.0,1,left,B. Lopez 26' 3PT  (13 PTS) (J. Holiday 3 AST),"[201572, 201950]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,26.74,Made,,,,,,,,,,13.0,,,,,,J. Holiday,201950.0,3.0
98,PT03M53.00S,2022-10-30T00:24:16.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,90.3580814717477,52.94117647058824,1610612737,19,21,2022-10-30T00:28:26Z,950000,15.0,38.0,1,right,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,,
99,PT03M50.00S,2022-10-30T00:24:19.0Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,19,21,2022-10-30T00:24:21Z,960000,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT03M42.00S,2022-10-30T00:24:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,7.835085413929041,51.71568627450981,1610612749,21,21,2022-10-30T00:24:33Z,970000,-9.0,21.0,1,left,B. Portis reverse Layup (2 PTS) (J. Holiday 4 AST),"[1626171, 201950]",1610612749.0,MIL,reverse,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,,,,2.0,,,,,,J. Holiday,201950.0,4.0
102,PT03M42.00S,2022-10-30T00:24:34.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,21,21,2022-10-30T00:24:34Z,990000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M42.00S,2022-10-30T00:26:16.6Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,21,21,2022-10-30T00:27:25Z,1000000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M42.00S,2022-10-30T00:26:16.6Z,1,REGULAR,substitution,out,[],1630168,,,1610612737,21,21,2022-10-30T00:27:25Z,1010000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M42.00S,2022-10-30T00:26:16.6Z,1,REGULAR,substitution,out,[],1628381,,,1610612737,21,21,2022-10-30T00:27:25Z,1020000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M42.00S,2022-10-30T00:26:16.6Z,1,REGULAR,substitution,in,[],203200,,,1610612737,21,21,2022-10-30T00:27:25Z,1030000,,,0,,SUB in: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M42.00S,2022-10-30T00:26:16.6Z,1,REGULAR,substitution,in,[],1630552,,,1610612737,21,21,2022-10-30T00:27:25Z,1040000,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M42.00S,2022-10-30T00:26:16.6Z,1,REGULAR,substitution,in,[],203991,,,1610612737,21,21,2022-10-30T00:27:25Z,1050000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M33.00S,2022-10-30T00:27:44.6Z,1,REGULAR,2pt,Jump Shot,[],1629027,71.17279894875165,45.09803921568628,1610612737,21,21,2022-10-30T00:27:50Z,1060000,-25.0,218.0,1,right,MISS T. Young 21' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,16-24 Center,21.99,Missed,,,,,,,,,,,,,,,,,,
110,PT03M27.00S,2022-10-30T00:27:50.6Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,21,21,2022-10-30T00:30:48Z,1070000,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Center,,,109.0,3.0,3.0,0.0,,,,,,,,,,,,,,
111,PT03M18.00S,2022-10-30T00:28:01.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,7.440867279894875,44.85294117647059,1610612749,23,21,2022-10-30T00:28:07Z,1080000,26.0,17.0,1,left,J. Holiday driving floating Jump Shot (4 PTS),[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,3.1,Made,,,,,,,,,,4.0,,,,,,,,
112,PT03M18.00S,2022-10-30T00:28:05.6Z,1,REGULAR,foul,personal,['1freethrow'],203200,,,1610612749,23,21,2022-10-30T00:28:18Z,1090000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Holiday 1 FT),"[203200, 201950]",1610612737.0,ATL,shooting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,1.0,0.0,Holiday,201950.0,,,,,,,,,
114,PT03M18.00S,2022-10-30T00:28:25.0Z,1,REGULAR,freethrow,1 of 1,[],201950,,,1610612749,24,21,2022-10-30T00:28:25Z,1110000,,,0,,J. Holiday Free Throw 1 of 1 (5 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
115,PT03M07.00S,2022-10-30T00:28:37.9Z,1,REGULAR,3pt,Jump Shot,[],203200,88.91261498028909,2.450980392156863,1610612737,24,21,2022-10-30T00:28:43Z,1120000,-238.0,52.0,1,right,MISS J. Holiday 24' 3PT,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,24.33,Missed,,,,,,,,,,,,,,,,,,
116,PT03M04.00S,2022-10-30T00:28:40.9Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,24,21,2022-10-30T00:28:43Z,1130000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT02M55.00S,2022-10-30T00:28:49.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202083,6.1268068331143235,51.9607843137255,1610612749,26,21,2022-10-30T00:28:54Z,1140000,-10.0,5.0,1,left,W. Matthews cutting Layup (2 PTS) (J. Holiday 5 AST),"[202083, 201950]",1610612749.0,MIL,cutting,,,Matthews,W. Matthews,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,,,,2.0,,,,,,J. Holiday,201950.0,5.0
119,PT02M40.00S,2022-10-30T00:29:04.5Z,1,REGULAR,2pt,Jump Shot,[],1629027,79.58278580814718,71.81372549019608,1610612737,26,21,2022-10-30T00:29:13Z,1160000,109.0,139.0,1,right,MISS T. Young 17' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,17.7,Missed,,,,,,,,,,,,,,,,,,
120,PT02M38.00S,2022-10-30T00:29:06.9Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,26,21,2022-10-30T00:29:06Z,1170000,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Right Center,,,119.0,3.0,2.0,1.0,,,,,,,,,,,,,,
121,PT02M35.00S,2022-10-30T00:29:09.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,94.95729303547962,97.79411764705883,1610612737,26,21,2022-10-30T00:29:16Z,1180000,239.0,-5.0,1,right,MISS T. Young 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Right Corner 3,24+ Right,23.91,Missed,,,,,,,,,,,,,,,,,,
122,PT02M31.00S,2022-10-30T00:29:13.6Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,26,21,2022-10-30T00:29:16Z,1190000,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,,,
123,PT02M26.00S,2022-10-30T00:29:18.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,7.5722733245729295,46.07843137254902,1610612749,26,21,2022-10-30T00:33:44Z,1200000,20.0,19.0,1,left,MISS B. Portis driving Layup - blocked,"[1626171, 203991]",1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,Capela,203991.0,,,
124,PT02M26.00S,2022-10-30T00:29:18.9Z,1,REGULAR,block,,[],203991,,,1610612749,26,21,2022-10-30T00:29:22Z,1210000,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
125,PT02M21.00S,2022-10-30T00:29:23.9Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,26,21,2022-10-30T00:29:31Z,1220000,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,123.0,3.0,2.0,1.0,,,,,,,,,,,,,,
126,PT02M18.00S,2022-10-30T00:29:26.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629670,28.597240473061763,19.11764705882353,1610612749,29,21,2022-10-30T00:29:34Z,1230000,154.0,216.0,1,left,J. Nwora 26' 3PT  (3 PTS) (B. Portis 2 AST),"[1629670, 1626171]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,26.58,Made,,,,,,,,,,3.0,,,,,,B. Portis,1626171.0,2.0
128,PT02M07.00S,2022-10-30T00:29:38.2Z,1,REGULAR,3pt,Jump Shot,[],1628988,72.48685939553219,16.42156862745098,1610612737,29,24,2022-10-30T00:29:45Z,1250000,-168.0,206.0,1,right,A. Holiday 26' 3PT step back (3 PTS),[1628988],1610612737.0,ATL,step back,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,26.58,Made,,,,,,,,,,3.0,,,,,,,,
129,PT01M48.00S,2022-10-30T00:29:59.5Z,1,REGULAR,foul,personal,['2freethrow'],203200,,,1610612749,29,24,2022-10-30T00:30:14Z,1260000,,,0,,J. Holiday shooting personal FOUL (2 PF) (Holiday 2 FT),"[203200, 201950]",1610612737.0,ATL,shooting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,2.0,0.0,Holiday,201950.0,,,,,,,,,
131,PT01M48.00S,2022-10-30T00:30:32.2Z,1,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,29,24,2022-10-30T00:30:32Z,1280000,,,0,,MISS J. Holiday Free Throw 1 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
132,PT01M48.00S,2022-10-30T00:30:32.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,29,24,2022-10-30T00:30:32Z,1290000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,,,,
133,PT01M48.00S,2022-10-30T00:30:33.3Z,1,REGULAR,substitution,out,[],201572,,,1610612749,29,24,2022-10-30T00:30:44Z,1300000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M48.00S,2022-10-30T00:30:33.3Z,1,REGULAR,substitution,out,[],202083,,,1610612749,29,24,2022-10-30T00:30:44Z,1310000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M48.00S,2022-10-30T00:30:33.3Z,1,REGULAR,substitution,in,[],201586,,,1610612749,29,24,2022-10-30T00:30:44Z,1320000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M48.00S,2022-10-30T00:30:33.3Z,1,REGULAR,substitution,in,[],203507,,,1610612749,29,24,2022-10-30T00:30:44Z,1330000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M48.00S,2022-10-30T00:30:52.3Z,1,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,30,24,2022-10-30T00:30:52Z,1340000,,,0,,J. Holiday Free Throw 2 of 2 (6 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
138,PT01M36.00S,2022-10-30T00:31:04.5Z,1,REGULAR,2pt,Jump Shot,[],1629027,78.79434954007884,29.901960784313726,1610612737,30,26,2022-10-30T00:31:11Z,1350000,-100.0,147.0,1,right,T. Young 17' step back Jump Shot (15 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,17.79,Made,,,,,,,,,,15.0,,,,,,,,
139,PT01M11.00S,2022-10-30T00:31:29.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,9.280551905387648,51.225490196078425,1610612749,32,26,2022-10-30T00:32:33Z,1360000,-6.0,35.0,1,left,B. Portis reverse Layup (4 PTS) (J. Holiday 6 AST),"[1626171, 201950]",1610612749.0,MIL,reverse,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,3.52,Made,,,,,,,,,,4.0,,,,,,J. Holiday,201950.0,6.0
141,PT01M08.00S,2022-10-30T00:31:36.2Z,1,REGULAR,foul,personal,['2freethrow'],201586,,,1610612737,32,26,2022-10-30T00:31:47Z,1380000,,,0,,S. Ibaka shooting personal FOUL (1 PF) (Young 2 FT),"[201586, 1629027]",1610612749.0,MIL,shooting,,,Ibaka,S. Ibaka,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627524.0,1.0,0.0,Young,1629027.0,,,,,,,,,
143,PT01M08.00S,2022-10-30T00:32:04.1Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,32,27,2022-10-30T00:32:04Z,1400000,,,0,,T. Young Free Throw 1 of 2 (16 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
144,PT01M08.00S,2022-10-30T00:32:05.0Z,1,REGULAR,substitution,out,[],1626171,,,1610612737,32,27,2022-10-30T00:32:14Z,1410000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M08.00S,2022-10-30T00:32:05.0Z,1,REGULAR,substitution,out,[],201950,,,1610612737,32,27,2022-10-30T00:32:14Z,1420000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M08.00S,2022-10-30T00:32:05.0Z,1,REGULAR,substitution,in,[],1628960,,,1610612737,32,27,2022-10-30T00:32:14Z,1430000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M08.00S,2022-10-30T00:32:05.0Z,1,REGULAR,substitution,in,[],1628975,,,1610612737,32,27,2022-10-30T00:32:14Z,1440000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M08.00S,2022-10-30T00:32:26.2Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,32,28,2022-10-30T00:32:26Z,1450000,,,0,,T. Young Free Throw 2 of 2 (17 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
149,PT00M51.90S,2022-10-30T00:32:43.6Z,1,REGULAR,2pt,Jump Shot,[],203507,6.652431011826544,73.77450980392157,1610612749,32,28,2022-10-30T00:32:51Z,1460000,-119.0,10.0,1,left,MISS G. Antetokounmpo 11' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,11.93,Missed,,,,,,,,,,,,,,,,,,
150,PT00M48.80S,2022-10-30T00:32:46.7Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,32,28,2022-10-30T00:32:51Z,1470000,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,,
151,PT00M39.50S,2022-10-30T00:32:56.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,93.51182654402102,49.01960784313725,1610612737,32,28,2022-10-30T00:36:20Z,1480000,-5.0,8.0,1,right,MISS J. Johnson Layup,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
152,PT00M36.20S,2022-10-30T00:32:59.3Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612749,32,28,2022-10-30T00:32:59Z,1490000,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,151.0,1.0,1.0,0.0,,,,,,,,,,,,,,
153,PT00M30.00S,2022-10-30T00:33:05.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,8.229303547963205,50.0,1610612749,32,28,2022-10-30T00:33:20Z,1500000,0.0,25.0,1,left,MISS G. Antetokounmpo running DUNK,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,,,,,,
154,PT00M26.60S,2022-10-30T00:33:08.9Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,32,28,2022-10-30T00:33:20Z,1510000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,,,
155,PT00M25.50S,2022-10-30T00:33:11.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630552,93.38042049934296,50.98039215686274,1610612737,32,30,2022-10-30T00:33:24Z,1520000,5.0,10.0,1,right,J. Johnson running Layup (2 PTS) (T. Young 2 AST),"[1630552, 1629027]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,,,,,,2.0,,,,,,T. Young,1629027.0,2.0
157,PT00M03.30S,2022-10-30T00:33:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629670,7.440867279894875,50.0,1610612749,32,30,2022-10-30T00:34:27Z,1540000,0.0,17.0,1,left,MISS J. Nwora driving reverse Layup,[1629670],1610612749.0,MIL,driving reverse,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
158,PT00M02.00S,2022-10-30T00:33:37.6Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,32,30,2022-10-30T00:34:27Z,1550000,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,157.0,4.0,3.0,1.0,,,,,,,,,,,,,,
159,PT00M00.00S,2022-10-30T00:33:49.9Z,1,REGULAR,period,end,[],0,,,1610612737,32,30,2022-10-30T00:33:49Z,1560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-10-30T00:35:41.1Z,2,REGULAR,substitution,out,['startperiod'],1629670,,,1610612737,32,30,2022-10-30T00:36:20Z,1570000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-10-30T00:35:41.1Z,2,REGULAR,substitution,out,['startperiod'],203200,,,1610612737,32,30,2022-10-30T00:36:20Z,1580000,,,0,,SUB out: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-10-30T00:35:41.1Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,32,30,2022-10-30T00:36:20Z,1590000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-10-30T00:35:41.1Z,2,REGULAR,substitution,out,['startperiod'],203991,,,1610612737,32,30,2022-10-30T00:36:20Z,1600000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-10-30T00:35:41.1Z,2,REGULAR,substitution,in,['startperiod'],1630699,,,1610612737,32,30,2022-10-30T00:36:20Z,1610000,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-10-30T00:35:41.1Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612737,32,30,2022-10-30T00:36:20Z,1620000,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-10-30T00:35:41.1Z,2,REGULAR,substitution,in,['startperiod'],1631100,,,1610612737,32,30,2022-10-30T00:36:20Z,1630000,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-10-30T00:35:41.1Z,2,REGULAR,substitution,in,['startperiod'],1630168,,,1610612737,32,30,2022-10-30T00:36:20Z,1640000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-10-30T00:36:28.7Z,2,REGULAR,period,start,[],0,,,1610612737,32,30,2022-10-30T00:36:28Z,1650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M59.00S,2022-10-30T00:36:40.0Z,2,REGULAR,turnover,bad pass,[],1628988,,,1610612737,32,30,2022-10-30T00:40:22Z,1653750,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 1628960]",1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Allen,1628960.0,,,,,
187,PT11M59.00S,2022-10-30T00:36:40.0Z,2,REGULAR,steal,,[],1628960,,,1610612749,32,30,2022-10-30T00:38:58Z,1655625,,,0,,G. Allen STEAL (1 STL),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
