actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
88,PT06M26.00S,2022-11-24T01:22:27.0Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,18,16,2022-11-24T01:22:40Z,880000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M26.00S,2022-11-24T01:22:27.0Z,1,REGULAR,substitution,in,[],201950,,,1610612741,18,16,2022-11-24T01:22:40Z,890000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT06M26.00S,2022-11-24T01:22:27.0Z,1,REGULAR,substitution,in,[],201572,,,1610612741,18,16,2022-11-24T01:22:40Z,900000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT06M26.00S,2022-11-24T01:22:27.0Z,1,REGULAR,substitution,in,[],1629750,,,1610612741,18,16,2022-11-24T01:22:40Z,910000,False,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT06M26.00S,2022-11-24T01:22:52.5Z,1,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,18,17,2022-11-24T01:22:52Z,920000,False,,,0,,Z. LaVine Free Throw 2 of 2 (7 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
93,PT06M10.00S,2022-11-24T01:23:11.2Z,1,REGULAR,3pt,Jump Shot,[],202083,67.88764783180025,22.794117647058822,1610612749,21,17,2022-11-24T01:23:15Z,930000,False,-136.0,249.0,1,right,W. Matthews 28' 3PT  (3 PTS) (J. Holiday 3 AST),"[202083, 201950]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Left Center,28.41,Made,3.0,J. Holiday,201950.0,3.0,,,,,,,,,,,,,,
95,PT05M51.00S,2022-11-24T01:23:29.8Z,1,REGULAR,2pt,Jump Shot,[],201942,20.844283837056505,68.13725490196079,1610612741,21,17,2022-11-24T01:23:34Z,950000,False,-91.0,143.0,1,left,MISS D. DeRozan 16' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,16.97,Missed,,,,,,,,,,,,,,,,,,
96,PT05M49.00S,2022-11-24T01:23:31.8Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,21,17,2022-11-24T01:23:34Z,960000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,
97,PT05M45.00S,2022-11-24T01:23:38.2Z,1,REGULAR,turnover,out-of-bounds,[],201950,,,1610612749,21,17,2022-11-24T01:23:46Z,970000,False,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (1 TO),[201950],1610612749.0,MIL,bad pass,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,203593.0,1.0,,,,,,,,,,,,
98,PT05M28.00S,2022-11-24T01:24:22.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630245,5.995400788436268,19.607843137254903,1610612741,21,17,2022-11-24T01:34:04Z,980000,False,152.0,4.0,1,left,MISS A. Dosunmu 15' pullup Shot,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,15.21,Missed,,,,,,,,,,,,,,,,,,
99,PT05M24.00S,2022-11-24T01:24:26.6Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612749,21,17,2022-11-24T01:24:30Z,990000,False,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,8-16 Right,,,,,,,,,98.0,2.0,2.0,0.0,,,,,,,,
100,PT05M21.00S,2022-11-24T01:24:30.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,66.83639947437582,41.66666666666667,1610612749,21,17,2022-11-24T01:24:43Z,1000000,False,-42.0,259.0,1,right,MISS J. Carter 26' running pullup 3PT,[1628975],1610612749.0,MIL,running pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,26.25,Missed,,,,,,,,,,,,,,,,,,
101,PT05M18.00S,2022-11-24T01:24:32.5Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,21,17,2022-11-24T01:24:32Z,1010000,False,,,0,,B. Portis REBOUND (Off:1 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,,100.0,2.0,1.0,1.0,,,,,,,,
102,PT05M17.00S,2022-11-24T01:24:33.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626171,82.86793692509855,44.36274509803921,1610612749,23,17,2022-11-24T01:24:46Z,1020000,False,-28.0,109.0,1,right,B. Portis 11' Jump Shot (2 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,11.21,Made,2.0,,,,,,,,,,,,,,,,,
104,PT05M03.00S,2022-11-24T01:24:54.0Z,1,REGULAR,substitution,out,[],1628975,,,1610612741,23,17,2022-11-24T01:25:09Z,1040000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT05M03.00S,2022-11-24T01:24:54.0Z,1,REGULAR,substitution,out,[],203897,,,1610612741,23,17,2022-11-24T01:25:09Z,1050000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M03.00S,2022-11-24T01:24:54.0Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,23,17,2022-11-24T01:25:09Z,1060000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT05M03.00S,2022-11-24T01:24:54.0Z,1,REGULAR,substitution,in,[],201588,,,1610612741,23,17,2022-11-24T01:25:09Z,1070000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT05M03.00S,2022-11-24T01:24:54.0Z,1,REGULAR,substitution,in,[],1627936,,,1610612741,23,17,2022-11-24T01:25:09Z,1080000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT05M03.00S,2022-11-24T01:24:54.0Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,23,17,2022-11-24T01:25:09Z,1090000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M59.00S,2022-11-24T01:25:24.7Z,1,REGULAR,2pt,Jump Shot,[],202696,22.026938239159,70.83333333333334,1610612741,23,19,2022-11-24T01:25:35Z,1100000,False,-104.0,155.0,1,left,N. Vucevic 18' Jump Shot (2 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,18.64,Made,2.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
112,PT04M42.00S,2022-11-24T01:25:41.4Z,1,REGULAR,3pt,Jump Shot,[],1626171,97.19119579500656,2.450980392156863,1610612749,23,19,2022-11-24T01:25:46Z,1120000,False,-238.0,-26.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,23.91,Missed,,,,,,,,,,,,,,,,,,
113,PT04M39.00S,2022-11-24T01:25:44.4Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,23,19,2022-11-24T01:25:46Z,1130000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,,,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,
114,PT04M28.00S,2022-11-24T01:25:54.8Z,1,REGULAR,3pt,Jump Shot,[],1629750,26.10052562417871,8.57843137254902,1610612741,23,22,2022-11-24T01:25:59Z,1140000,False,207.0,193.0,1,left,J. Green 28' 3PT  (3 PTS) (C. White 1 AST),"[1629750, 1629632]",1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,28.3,Made,3.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,
116,PT04M15.00S,2022-11-24T01:26:08.0Z,1,REGULAR,2pt,Jump Shot,[],201572,92.46057818659659,20.833333333333336,1610612749,25,22,2022-11-24T01:26:12Z,1160000,False,-146.0,18.0,1,right,B. Lopez 14' turnaround Jump Shot (11 PTS) (J. Holiday 4 AST),"[201572, 201950]",1610612749.0,MIL,turnaround,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,14.7,Made,11.0,J. Holiday,201950.0,4.0,,,,,,,,,,,,,,
118,PT03M57.00S,2022-11-24T01:26:26.5Z,1,REGULAR,2pt,Jump Shot,[],201942,24.917871222076215,61.274509803921575,1610612741,25,24,2022-11-24T01:26:31Z,1180000,False,-56.0,182.0,1,left,D. DeRozan 19' pullup Jump Shot (7 PTS) (N. Vucevic 4 AST),"[201942, 202696]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,19.03,Made,7.0,N. Vucevic,202696.0,4.0,,,,,,,,,,,,,,
120,PT03M42.00S,2022-11-24T01:26:44.2Z,1,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612749,25,24,2022-11-24T01:27:01Z,1200000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (Holiday 2 FT),"[1627936, 201950]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202037.0,,,,,,,,1.0,0.0,Holiday,201950.0,,
122,PT03M42.00S,2022-11-24T01:27:11.3Z,1,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,26,24,2022-11-24T01:27:11Z,1220000,False,,,0,,J. Holiday Free Throw 1 of 2 (3 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
123,PT03M42.00S,2022-11-24T01:27:13.0Z,1,REGULAR,substitution,out,[],202696,,,1610612749,26,24,2022-11-24T01:27:17Z,1230000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M42.00S,2022-11-24T01:27:13.0Z,1,REGULAR,substitution,in,[],203083,,,1610612749,26,24,2022-11-24T01:27:17Z,1240000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M42.00S,2022-11-24T01:27:34.0Z,1,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,27,24,2022-11-24T01:27:34Z,1250000,False,,,0,,J. Holiday Free Throw 2 of 2 (4 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
126,PT03M29.00S,2022-11-24T01:27:49.1Z,1,REGULAR,2pt,Jump Shot,[],201942,24.52365308804205,30.637254901960787,1610612741,27,24,2022-11-24T01:38:16Z,1260000,False,97.0,178.0,1,left,MISS D. DeRozan 20' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,20.26,Missed,,,,,,,,,,,,,,,,,,
127,PT03M28.00S,2022-11-24T01:27:51.3Z,1,REGULAR,rebound,offensive,[],203083,,,1610612741,27,24,2022-11-24T01:27:51Z,1270000,False,,,0,,A. Drummond REBOUND (Off:1 Def:0),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Right Center,,,,,,,,,126.0,1.0,0.0,1.0,,,,,,,,
128,PT03M25.00S,2022-11-24T01:27:54.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,34.510512483574246,57.59803921568627,1610612741,27,24,2022-11-24T01:27:59Z,1280000,False,-38.0,272.0,1,left,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,27.45,Missed,,,,,,,,,,,,,,,,,,
129,PT03M25.00S,2022-11-24T01:27:54.4Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,27,24,2022-11-24T01:27:59Z,1290000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,
130,PT03M12.00S,2022-11-24T01:28:06.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,87.99277266754271,39.950980392156865,1610612749,29,24,2022-11-24T01:28:12Z,1300000,False,-50.0,60.0,1,right,B. Portis 7' Hook (4 PTS) (J. Holiday 5 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,7.85,Made,4.0,J. Holiday,201950.0,5.0,,,,,,,,,,,,,,
132,PT02M56.00S,2022-11-24T01:28:22.4Z,1,REGULAR,3pt,Jump Shot,[],1629750,33.196452036793694,26.225490196078432,1610612741,29,27,2022-11-24T01:28:27Z,1320000,False,119.0,260.0,1,left,J. Green 28' 3PT  (6 PTS) (D. DeRozan 2 AST),"[1629750, 201942]",1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,28.54,Made,6.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,,,,
134,PT02M55.00S,2022-11-24T01:28:29.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,29,27,2022-11-24T01:28:29Z,1340000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M55.00S,2022-11-24T01:30:21.5Z,1,REGULAR,substitution,out,[],201572,,,1610612749,29,27,2022-11-24T01:31:20Z,1350000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M55.00S,2022-11-24T01:30:21.5Z,1,REGULAR,substitution,out,[],201950,,,1610612749,29,27,2022-11-24T01:31:20Z,1360000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M55.00S,2022-11-24T01:30:21.5Z,1,REGULAR,substitution,out,[],202083,,,1610612749,29,27,2022-11-24T01:31:20Z,1370000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M55.00S,2022-11-24T01:30:21.5Z,1,REGULAR,substitution,out,[],201942,,,1610612749,29,27,2022-11-24T01:31:20Z,1380000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M55.00S,2022-11-24T01:30:21.5Z,1,REGULAR,substitution,in,[],203507,,,1610612749,29,27,2022-11-24T01:31:20Z,1390000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M55.00S,2022-11-24T01:30:21.5Z,1,REGULAR,substitution,in,[],1629670,,,1610612749,29,27,2022-11-24T01:31:20Z,1400000,False,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M55.00S,2022-11-24T01:30:21.5Z,1,REGULAR,substitution,in,[],1628960,,,1610612749,29,27,2022-11-24T01:31:20Z,1410000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M55.00S,2022-11-24T01:30:21.5Z,1,REGULAR,substitution,in,[],203897,,,1610612749,29,27,2022-11-24T01:31:20Z,1420000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M35.00S,2022-11-24T01:31:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.9060446780552,47.549019607843135,1610612749,29,27,2022-11-24T01:31:53Z,1430000,False,-12.0,5.0,1,right,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 1629750]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,Green,1629750.0,,,,,,
144,PT02M35.00S,2022-11-24T01:31:42.5Z,1,REGULAR,block,,[],1629750,,,1610612749,29,27,2022-11-24T01:59:56Z,1440000,False,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
145,PT02M33.00S,2022-11-24T01:31:44.5Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,29,27,2022-11-24T01:42:34Z,1450000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,143.0,3.0,1.0,2.0,,,,,,,,
146,PT02M32.00S,2022-11-24T01:31:52.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,93.38042049934296,53.92156862745098,1610612749,31,27,2022-11-24T01:42:44Z,1460000,False,20.0,10.0,1,right,G. Antetokounmpo putback DUNK (4 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.19,Made,4.0,,,,,,,,,,,,,,,,,
147,PT02M13.00S,2022-11-24T01:32:05.8Z,1,REGULAR,3pt,Jump Shot,[],1629750,12.828515111695138,99.01960784313727,1610612741,31,27,2022-11-24T01:32:11Z,1470000,False,-245.0,68.0,1,left,MISS J. Green 25' 3PT,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,25.44,Missed,,,,,,,,,,,,,,,,,,
148,PT02M09.00S,2022-11-24T01:32:09.8Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,31,27,2022-11-24T01:32:11Z,1480000,False,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,,,,,,147.0,3.0,2.0,1.0,,,,,,,,
149,PT01M59.00S,2022-11-24T01:32:19.0Z,1,REGULAR,2pt,Jump Shot,[],203507,80.76544021024968,31.862745098039213,1610612749,31,27,2022-11-24T01:32:23Z,1490000,False,-91.0,128.0,1,right,MISS G. Antetokounmpo 15' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,15.71,Missed,,,,,,,,,,,,,,,,,,
150,PT01M56.00S,2022-11-24T01:32:21.5Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,31,27,2022-11-24T01:32:21Z,1500000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,8-16 Left,,,,,,,,,149.0,2.0,2.0,0.0,,,,,,,,
151,PT01M48.00S,2022-11-24T01:32:29.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629750,8.754927726675426,48.28431372549019,1610612741,31,29,2022-11-24T01:32:35Z,1510000,False,9.0,30.0,1,left,J. Green cutting DUNK (8 PTS) (Z. LaVine 2 AST),"[1629750, 203897]",1610612741.0,CHI,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.1,Made,8.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,,,,
153,PT01M31.00S,2022-11-24T01:32:46.4Z,1,REGULAR,2pt,Jump Shot,[],1629670,95.3515111695138,75.49019607843137,1610612749,31,29,2022-11-24T01:43:49Z,1530000,False,127.0,-9.0,1,right,MISS J. Nwora 12' driving floating Shot - blocked,"[1629670, 203083]",1610612749.0,MIL,driving floating,,,Nwora,J. Nwora,,,,,Mid-Range,8-16 Right,12.78,Missed,,,,,,,,,,,Drummond,203083.0,,,,,,
154,PT01M31.00S,2022-11-24T01:32:46.4Z,1,REGULAR,block,,[],203083,,,1610612749,31,29,2022-11-24T01:32:49Z,1540000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
155,PT01M28.00S,2022-11-24T01:32:49.4Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,31,29,2022-11-24T01:33:04Z,1550000,False,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,,,,,,,153.0,2.0,1.0,1.0,,,,,,,,
156,PT01M26.00S,2022-11-24T01:32:52.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203897,32.14520367936925,67.40196078431373,1610612741,31,32,2022-11-24T01:33:08Z,1560000,False,-87.0,250.0,1,left,Z. LaVine 26' 3PT running pullup (10 PTS),[203897],1610612741.0,CHI,running pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,26.44,Made,10.0,,,,,,,,,,,,,,,,,
157,PT01M10.00S,2022-11-24T01:33:08.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.46057818659659,51.470588235294116,1610612749,33,32,2022-11-24T01:33:12Z,1570000,False,7.0,18.0,1,right,G. Antetokounmpo driving finger roll Layup (6 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.98,Made,6.0,,,,,,,,,,,,,,,,,
158,PT00M48.00S,2022-11-24T01:33:30.3Z,1,REGULAR,3pt,Jump Shot,[],1627936,28.728646517739815,16.911764705882355,1610612741,33,32,2022-11-24T01:33:35Z,1580000,False,165.0,218.0,1,left,MISS A. Caruso 27' step back 3PT,[1627936],1610612741.0,CHI,step back,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,27.32,Missed,,,,,,,,,,,,,,,,,,
159,PT00M45.80S,2022-11-24T01:33:32.5Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,33,32,2022-11-24T01:33:35Z,1590000,False,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,158.0,4.0,3.0,1.0,,,,,,,,
160,PT00M31.60S,2022-11-24T01:33:53.0Z,1,REGULAR,foul,offensive,[],1626171,,,1610612749,33,32,2022-11-24T01:35:12Z,1600000,False,,,0,,B. Portis offensive FOUL (1 PF),"[1626171, 1629632]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,,,,,,,203593.0,,,,,,,,1.0,0.0,White,1629632.0,,
162,PT00M31.60S,2022-11-24T01:33:53.0Z,1,REGULAR,turnover,offensive foul,[],1626171,,,1610612749,33,32,2022-11-24T01:33:53Z,1620000,False,,,0,,B. Portis offensive foul TURNOVER (1 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,,,,,,,203593.0,1.0,,,,,,,,,,,,
163,PT00M17.10S,2022-11-24T01:34:20.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203083,12.434296977660972,51.71568627450981,1610612741,33,32,2022-11-24T01:34:31Z,1630000,False,-9.0,64.0,1,left,MISS A. Drummond 6' cutting Layup,[203083],1610612741.0,CHI,cutting,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,6.5,Missed,,,,,,,,,,,,,,,,,,
164,PT00M15.00S,2022-11-24T01:34:22.7Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,33,32,2022-11-24T01:34:31Z,1640000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,163.0,4.0,2.0,2.0,,,,,,,,
165,PT00M02.00S,2022-11-24T01:34:46.0Z,1,REGULAR,foul,personal,[],203897,,,1610612749,33,32,2022-11-24T01:36:32Z,1650000,False,,,0,,Z. LaVine personal FOUL (1 PF),"[203897, 1629670]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203593.0,,,,,,,,1.0,0.0,Nwora,1629670.0,,
167,PT00M02.00S,2022-11-24T01:34:58.0Z,1,REGULAR,substitution,out,[],1629670,,,1610612749,33,32,2022-11-24T01:35:02Z,1670000,False,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M02.00S,2022-11-24T01:34:58.0Z,1,REGULAR,substitution,in,[],201950,,,1610612749,33,32,2022-11-24T01:35:02Z,1680000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M00.00S,2022-11-24T01:35:12.0Z,1,REGULAR,3pt,Jump Shot,[],203507,67.49342969776609,22.794117647058822,1610612749,33,32,2022-11-24T01:35:18Z,1690000,False,-136.0,253.0,1,right,MISS G. Antetokounmpo 28' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,28.73,Missed,,,,,,,,,,,,,,,,,,
170,PT00M00.00S,2022-11-24T01:35:12.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,33,32,2022-11-24T01:35:18Z,1700000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,169.0,,,,,,,,,,,
171,PT00M00.00S,2022-11-24T01:35:27.8Z,1,REGULAR,period,end,[],0,,,1610612749,33,32,2022-11-24T01:35:27Z,1710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
