actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
81,PT05M21.00S,2023-01-08T22:22:19.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,19.398817345597898,49.26470588235294,1610612766,15,16,2023-01-08T22:22:26Z,800000,False,4.0,130.0,1,left,T. Rozier 12' pullup Jump Shot (4 PTS) (L. Ball 2 AST),"[1626179, 1630163]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,12.99,Made,4.0,L. Ball,1630163.0,2.0,,,,,,,,,,,
83,PT05M03.00S,2023-01-08T22:22:36.3Z,1,REGULAR,3pt,Jump Shot,[],1631097,93.24901445466492,4.166666666666666,1610612754,15,16,2023-01-08T22:22:41Z,820000,False,-229.0,11.0,1,right,MISS B. Mathurin 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,,,,22.95,Missed,,,,,,,,,,,,,,,
84,PT05M02.00S,2023-01-08T22:22:37.3Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,15,16,2023-01-08T22:22:41Z,830000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,,,,,,83.0,1.0,1.0,0.0,,,,,,
86,PT04M45.00S,2023-01-08T22:23:05.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,13.222733245729303,51.225490196078425,1610612766,15,18,2023-01-08T22:38:01Z,850000,False,-6.0,72.0,1,left,P. Washington 7' driving floating Jump Shot (6 PTS) (L. Ball 3 AST),"[1629023, 1630163]",1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,7.21,Made,6.0,L. Ball,1630163.0,3.0,,,,,,,,,,,
89,PT04M28.00S,2023-01-08T22:23:25.3Z,1,REGULAR,substitution,out,[],1627741,,,1610612754,15,18,2023-01-08T22:23:44Z,880000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M28.00S,2023-01-08T22:23:25.3Z,1,REGULAR,substitution,out,[],1630163,,,1610612754,15,18,2023-01-08T22:23:44Z,890000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M28.00S,2023-01-08T22:23:25.3Z,1,REGULAR,substitution,out,[],1629023,,,1610612754,15,18,2023-01-08T22:23:44Z,900000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M28.00S,2023-01-08T22:23:25.3Z,1,REGULAR,substitution,in,[],1629052,,,1610612754,15,18,2023-01-08T22:23:44Z,910000,False,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M28.00S,2023-01-08T22:23:25.3Z,1,REGULAR,substitution,in,[],1630550,,,1610612754,15,18,2023-01-08T22:23:44Z,920000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M28.00S,2023-01-08T22:23:25.3Z,1,REGULAR,substitution,in,[],1628998,,,1610612754,15,18,2023-01-08T22:23:44Z,930000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M20.00S,2023-01-08T22:24:00.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,90.75229960578186,60.5392156862745,1610612754,15,18,2023-01-08T22:24:04Z,940000,False,53.0,34.0,1,right,MISS T. McConnell 6' driving floating bank Shot,[204456],1610612754.0,IND,driving floating bank,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,6.29,Missed,,,,,,,,,,,,,,,
96,PT04M17.00S,2023-01-08T22:24:03.3Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,15,18,2023-01-08T22:24:04Z,950000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,95.0,3.0,3.0,0.0,,,,,,
97,PT04M07.00S,2023-01-08T22:24:13.5Z,1,REGULAR,3pt,Jump Shot,[],1628372,29.911300919842315,70.83333333333334,1610612766,15,18,2023-01-08T22:24:20Z,960000,False,-104.0,229.0,1,left,MISS D. Smith Jr. 25' 3PT,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.13,Missed,,,,,,,,,,,,,,,
98,PT04M03.00S,2023-01-08T22:24:17.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,15,18,2023-01-08T22:24:20Z,970000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,97.0,,,,,,,,,
100,PT03M56.00S,2023-01-08T22:24:32.1Z,1,REGULAR,turnover,lost ball,[],1630169,,,1610612754,15,18,2023-01-08T22:24:35Z,990000,False,,,0,,T. Haliburton lost ball TURNOVER (1 TO),"[1630169, 1628998]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,1.0,Martin,1628998.0,,,,,,,,,,,,,,,,,
101,PT03M56.00S,2023-01-08T22:24:32.1Z,1,REGULAR,steal,,[],1628998,,,1610612766,15,18,2023-01-08T22:24:33Z,1000000,False,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
102,PT03M42.00S,2023-01-08T22:24:45.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630550,6.783837056504599,45.588235294117645,1610612766,15,20,2023-01-08T22:24:50Z,1010000,False,22.0,11.0,1,left,J. Thor alley-oop Layup (2 PTS) (T. Rozier 1 AST),"[1630550, 1626179]",1610612766.0,CHA,alley-oop,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,,2.48,Made,2.0,T. Rozier,1626179.0,1.0,,,,,,,,,,,
104,PT03M33.00S,2023-01-08T22:24:54.7Z,1,REGULAR,3pt,Jump Shot,[],1626167,68.15045992115637,37.745098039215684,1610612754,15,20,2023-01-08T22:25:00Z,1030000,False,-61.0,247.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,25.44,Missed,,,,,,,,,,,,,,,
105,PT03M27.00S,2023-01-08T22:25:00.7Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,15,20,2023-01-08T22:25:00Z,1040000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,,,,,,,,,104.0,4.0,4.0,0.0,,,,,,
106,PT03M18.00S,2023-01-08T22:25:08.7Z,1,REGULAR,2pt,Jump Shot,[],203486,21.369908015768726,31.127450980392158,1610612766,15,20,2023-01-08T22:25:20Z,1050000,False,94.0,148.0,1,left,MISS M. Plumlee 17' pullup Shot - blocked,"[203486, 1626167]",1610612766.0,CHA,pullup,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,,17.59,Missed,,,,,,,,,,,,,,Turner,1626167.0
107,PT03M18.00S,2023-01-08T22:25:08.7Z,1,REGULAR,block,,[],1626167,,,1610612766,15,20,2023-01-08T22:25:11Z,1060000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
108,PT03M16.00S,2023-01-08T22:25:10.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,15,20,2023-01-08T22:25:12Z,1070000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,106.0,2.0,2.0,0.0,,,,,,
109,PT03M12.00S,2023-01-08T22:25:15.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,91.14651773981603,48.28431372549019,1610612754,15,20,2023-01-08T22:25:19Z,1080000,False,-9.0,31.0,1,right,MISS B. Mathurin running Layup,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,3.19,Missed,,,,,,,,,,,,,,,
110,PT03M08.00S,2023-01-08T22:25:19.6Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,15,20,2023-01-08T22:25:27Z,1090000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,
111,PT02M59.00S,2023-01-08T22:25:31.5Z,1,REGULAR,foul,personal,[],1631097,,,1610612766,15,20,2023-01-08T22:25:39Z,1100000,False,,,0,,B. Mathurin personal FOUL (1 PF),"[1631097, 203486]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1146.0,,,,,1.0,0.0,Plumlee,203486.0,,
113,PT02M59.00S,2023-01-08T22:25:36.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,15,20,2023-01-08T22:25:36Z,1120000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M59.00S,2023-01-08T22:27:36.9Z,1,REGULAR,substitution,out,[],1630169,,,1610612766,15,20,2023-01-08T22:28:07Z,1130000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M59.00S,2023-01-08T22:27:36.9Z,1,REGULAR,substitution,out,[],1626167,,,1610612766,15,20,2023-01-08T22:28:07Z,1140000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M59.00S,2023-01-08T22:27:36.9Z,1,REGULAR,substitution,out,[],1626179,,,1610612766,15,20,2023-01-08T22:28:07Z,1150000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M59.00S,2023-01-08T22:27:36.9Z,1,REGULAR,substitution,out,[],203486,,,1610612766,15,20,2023-01-08T22:28:07Z,1160000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M59.00S,2023-01-08T22:27:36.9Z,1,REGULAR,substitution,in,[],1630537,,,1610612766,15,20,2023-01-08T22:28:07Z,1170000,False,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M59.00S,2023-01-08T22:27:36.9Z,1,REGULAR,substitution,in,[],1630188,,,1610612766,15,20,2023-01-08T22:28:07Z,1180000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M59.00S,2023-01-08T22:27:36.9Z,1,REGULAR,substitution,in,[],1631109,,,1610612766,15,20,2023-01-08T22:28:07Z,1190000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M59.00S,2023-01-08T22:27:36.9Z,1,REGULAR,substitution,in,[],1629667,,,1610612766,15,20,2023-01-08T22:28:07Z,1200000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M55.00S,2023-01-08T22:28:37.0Z,1,REGULAR,2pt,Jump Shot,[],1628998,23.340998685939553,31.61764705882353,1610612766,15,20,2023-01-08T22:28:41Z,1210000,False,92.0,167.0,1,left,MISS C. Martin 19' pullup Shot,[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,19.05,Missed,,,,,,,,,,,,,,,
123,PT02M52.00S,2023-01-08T22:28:40.0Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612766,15,20,2023-01-08T22:31:12Z,1220000,False,,,0,,M. Williams REBOUND (Off:1 Def:0),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,122.0,1.0,0.0,1.0,,,,,,
140,PT02M51.00S,2023-01-08T22:28:43.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,5.338370565045992,49.26470588235294,1610612766,15,20,2023-01-08T22:31:12Z,1225000,False,4.0,-2.0,1,left,MISS M. Williams tip Layup,[1631109],1610612766.0,CHA,tip,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,0.44,Missed,,,,,,,,,,,,,,,
141,PT02M51.00S,2023-01-08T22:28:43.6Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,15,20,2023-01-08T22:31:03Z,1227500,False,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,
124,PT02M44.00S,2023-01-08T22:28:50.3Z,1,REGULAR,violation,kicked ball,[],1628372,,,1610612754,15,20,2023-01-08T22:31:03Z,1230000,False,,,0,,D. Smith Jr. kicked ball VIOLATION,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,202053.0,,,,,,,,,,
125,PT02M38.00S,2023-01-08T22:29:13.5Z,1,REGULAR,3pt,Jump Shot,[],1629052,81.94809461235218,94.85294117647058,1610612754,15,20,2023-01-08T22:29:17Z,1240000,False,224.0,117.0,1,right,MISS O. Brissett 25' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Right Center,,,,25.31,Missed,,,,,,,,,,,,,,,
126,PT02M34.00S,2023-01-08T22:29:17.5Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,15,20,2023-01-08T22:29:17Z,1250000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,125.0,2.0,2.0,0.0,,,,,,
127,PT02M25.00S,2023-01-08T22:29:25.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,12.302890932982917,52.94117647058824,1610612766,15,20,2023-01-08T22:29:29Z,1260000,False,-15.0,63.0,1,left,MISS D. Smith Jr. 6' driving floating Shot,[1628372],1610612766.0,CHA,driving floating,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,6.48,Missed,,,,,,,,,,,,,,,
128,PT02M22.00S,2023-01-08T22:29:28.1Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,15,20,2023-01-08T22:29:29Z,1270000,False,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,
129,PT02M09.00S,2023-01-08T22:29:41.8Z,1,REGULAR,turnover,bad pass,[],1629052,,,1610612754,15,20,2023-01-08T22:29:44Z,1280000,False,,,0,,O. Brissett bad pass TURNOVER (1 TO),"[1629052, 1628372]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Mid-Range,16-24 Right Center,1.0,Smith Jr.,1628372.0,,,,,,,,,,,,,,,,,
130,PT02M09.00S,2023-01-08T22:29:41.8Z,1,REGULAR,steal,,[],1628372,,,1610612766,15,20,2023-01-08T22:29:43Z,1290000,False,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
131,PT02M04.00S,2023-01-08T22:29:46.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629667,7.440867279894875,3.431372549019608,1610612766,15,23,2023-01-08T22:29:52Z,1300000,False,233.0,17.0,1,left,J. McDaniels 3PT running (3 PTS) (C. Martin 1 AST),"[1629667, 1628998]",1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,23.34,Made,3.0,C. Martin,1628998.0,1.0,,,,,,,,,,,
133,PT01M40.00S,2023-01-08T22:30:11.4Z,1,REGULAR,3pt,Jump Shot,[],1630537,68.67608409986859,63.725490196078425,1610612754,15,23,2023-01-08T22:30:15Z,1320000,False,69.0,242.0,1,right,MISS C. Duarte 25' pullup 3PT,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Center,,,,25.14,Missed,,,,,,,,,,,,,,,
134,PT01M36.00S,2023-01-08T22:30:15.4Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,15,23,2023-01-08T22:30:15Z,1330000,False,,,0,,M. Williams REBOUND (Off:1 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,133.0,2.0,1.0,1.0,,,,,,
135,PT01M31.00S,2023-01-08T22:30:22.6Z,1,REGULAR,foul,personal,['2freethrow'],1629052,,,1610612766,15,23,2023-01-08T22:30:32Z,1340000,False,,,0,,O. Brissett shooting personal FOUL (1 PF) (Williams 2 FT),"[1629052, 1631109]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,,,,,202053.0,,,,,1.0,0.0,Williams,1631109.0,,
137,PT01M31.00S,2023-01-08T22:30:45.4Z,1,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,15,24,2023-01-08T22:45:07Z,1360000,False,,,0,,M. Williams Free Throw 1 of 2 (1 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
138,PT01M31.00S,2023-01-08T22:30:45.4Z,1,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,15,24,2023-01-08T22:45:07Z,1370000,False,,,0,,MISS M. Williams Free Throw 2 of 2,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
139,PT01M29.00S,2023-01-08T22:30:47.4Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,15,24,2023-01-08T22:45:07Z,1380000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,138.0,1.0,1.0,0.0,,,,,,
142,PT01M17.00S,2023-01-08T22:31:16.1Z,1,REGULAR,turnover,traveling,[],204456,,,1610612754,15,24,2023-01-08T22:31:20Z,1390000,False,,,0,,T. McConnell traveling TURNOVER (1 TO),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,1146.0,,,,,,,,,,
143,PT01M07.00S,2023-01-08T22:31:37.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628372,6.1268068331143235,47.794117647058826,1610612766,15,26,2023-01-08T22:31:46Z,1400000,False,11.0,5.0,1,left,D. Smith Jr. driving DUNK (2 PTS),[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,1.21,Made,2.0,,,,,,,,,,,,,,
144,PT01M07.00S,2023-01-08T22:31:40.5Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630188,,,1610612766,15,26,2023-01-08T22:31:45Z,1410000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Smith Jr. 1 FT),"[1630188, 1628372]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,202053.0,,,,,1.0,0.0,Smith Jr.,1628372.0,,
146,PT01M07.00S,2023-01-08T22:31:56.5Z,1,REGULAR,timeout,full,['team'],0,,,1610612766,15,26,2023-01-08T22:33:22Z,1430000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M07.00S,2023-01-08T22:33:44.7Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1628372,,,1610612766,15,27,2023-01-08T22:33:44Z,1440000,False,,,0,,D. Smith Jr. Free Throw 1 of 1 (3 PTS),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
148,PT00M51.80S,2023-01-08T22:34:01.2Z,1,REGULAR,3pt,Jump Shot,[],1630537,93.24901445466492,94.11764705882352,1610612754,15,27,2023-01-08T22:34:05Z,1450000,False,221.0,11.0,1,right,MISS C. Duarte 3PT - blocked,"[1630537, 1629667]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Right Corner 3,24+ Right,,,,22.09,Missed,,,,,,,,,,,,,,McDaniels,1629667.0
149,PT00M51.80S,2023-01-08T22:34:01.2Z,1,REGULAR,block,,[],1629667,,,1610612754,15,27,2023-01-08T22:34:03Z,1460000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
150,PT00M48.10S,2023-01-08T22:34:04.9Z,1,REGULAR,rebound,defensive,[],1628372,,,1610612766,15,27,2023-01-08T22:34:05Z,1470000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,148.0,1.0,1.0,0.0,,,,,,
151,PT00M34.10S,2023-01-08T22:34:18.8Z,1,REGULAR,2pt,Jump Shot,[],1628998,10.85742444152431,28.431372549019606,1610612766,15,27,2023-01-08T22:47:40Z,1480000,False,108.0,50.0,1,left,MISS C. Martin 11' driving floating Shot,[1628998],1610612766.0,CHA,driving floating,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,,,,11.87,Missed,,,,,,,,,,,,,,,
152,PT00M30.50S,2023-01-08T22:34:22.4Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,15,27,2023-01-08T22:34:24Z,1490000,False,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Mid-Range,8-16 Right,,,,,,,,,,,151.0,2.0,2.0,0.0,,,,,,
153,PT00M16.10S,2023-01-08T22:34:38.0Z,1,REGULAR,foul,personal,[],1628372,,,1610612754,15,27,2023-01-08T22:34:46Z,1500000,False,,,0,,D. Smith Jr. personal FOUL (1 PF),"[1628372, 204456]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1628171.0,,,,,1.0,0.0,McConnell,204456.0,,
155,PT00M05.50S,2023-01-08T22:35:17.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,92.85479632063075,51.71568627450981,1610612754,15,27,2023-01-08T22:35:22Z,1520000,False,9.0,15.0,1,right,MISS T. McConnell driving finger roll Layup - blocked,"[204456, 1631109]",1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,1.7,Missed,,,,,,,,,,,,,,Williams,1631109.0
156,PT00M05.50S,2023-01-08T22:35:17.5Z,1,REGULAR,block,,[],1631109,,,1610612754,15,27,2023-01-08T22:35:20Z,1530000,False,,,0,,M. Williams BLOCK (1 BLK),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
157,PT00M03.60S,2023-01-08T22:35:19.4Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,15,27,2023-01-08T22:35:29Z,1540000,False,,,0,,M. Williams REBOUND (Off:1 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,155.0,3.0,2.0,1.0,,,,,,
159,PT00M00.00S,2023-01-08T22:35:35.5Z,1,REGULAR,period,end,[],0,,,1610612766,15,27,2023-01-08T22:35:35Z,1560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-01-08T22:37:46.4Z,2,REGULAR,substitution,out,['startperiod'],1628372,,,1610612766,15,27,2023-01-08T22:38:12Z,1570000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-01-08T22:37:46.4Z,2,REGULAR,substitution,out,['startperiod'],1630550,,,1610612766,15,27,2023-01-08T22:38:12Z,1580000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-01-08T22:37:46.4Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,15,27,2023-01-08T22:38:12Z,1590000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-01-08T22:37:46.4Z,2,REGULAR,substitution,in,['startperiod'],1629023,,,1610612766,15,27,2023-01-08T22:38:12Z,1600000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-01-08T22:38:20.9Z,2,REGULAR,period,start,[],0,,,1610612754,15,27,2023-01-08T22:38:20Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M49.00S,2023-01-08T22:38:32.9Z,2,REGULAR,turnover,out-of-bounds,[],1629052,,,1610612754,15,27,2023-01-08T22:38:38Z,1620000,False,,,0,,O. Brissett step out-of-bounds TURNOVER (2 TO),[1629052],1610612754.0,IND,step,,,Brissett,O. Brissett,,,,,Right Corner 3,24+ Right,2.0,,,,,,,,,202053.0,,,,,,,,,,
