actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
259,PT06M24.00S,2022-11-10T00:55:12.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,78.66294349540078,6.372549019607843,1610612754,50,42,2022-11-10T00:55:17Z,2560000,False,-218.0,148.0,1,right,MISS B. Hield 26' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,26.36,Missed,,,,,,,,,,,,
260,PT06M20.00S,2022-11-10T00:55:15.7Z,2,REGULAR,rebound,offensive,[],1629052,,,1610612754,50,42,2022-11-10T00:55:15Z,2570000,False,,,0,,O. Brissett REBOUND (Off:1 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,259.0,3.0,2.0,1.0,,,,,,,,
261,PT06M19.00S,2022-11-10T00:55:16.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,93.77463863337714,3.1862745098039214,1610612754,50,42,2022-11-10T00:55:22Z,2580000,False,-234.0,6.0,1,right,MISS B. Hield 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,,,,,23.42,Missed,,,,,,,,,,,,
262,PT06M19.00S,2022-11-10T00:55:16.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,50,42,2022-11-10T00:55:22Z,2590000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,261.0,,,,,,,,,,,
263,PT06M19.00S,2022-11-10T00:55:22.1Z,2,REGULAR,foul,personal,[],1631097,,,1610612743,50,42,2022-11-10T00:55:32Z,2600000,False,,,0,,B. Mathurin loose ball personal FOUL (2 PF),"[1631097, 203484]",1610612754.0,IND,loose ball,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,204059.0,2.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,
265,PT06M03.00S,2022-11-10T00:55:45.9Z,2,REGULAR,3pt,Jump Shot,[],1629008,32.802233902759525,42.40196078431372,1610612743,50,42,2022-11-10T00:57:53Z,2620000,False,38.0,256.0,1,left,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,25.86,Missed,,,,,,,,,,,,
266,PT05M59.00S,2022-11-10T00:55:49.9Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,50,42,2022-11-10T00:55:50Z,2630000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,,,265.0,2.0,2.0,0.0,,,,,,,,
267,PT05M44.00S,2022-11-10T00:56:04.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,92.32917214191852,44.6078431372549,1610612754,50,42,2022-11-10T00:56:08Z,2640000,False,-27.0,20.0,1,right,MISS O. Brissett driving Layup,[1629052],1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,,3.34,Missed,,,,,,,,,,,,
268,PT05M42.00S,2022-11-10T00:56:06.3Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,50,42,2022-11-10T00:56:08Z,2650000,False,,,0,,A. Gordon REBOUND (Off:1 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,267.0,4.0,3.0,1.0,,,,,,,,
269,PT05M28.00S,2022-11-10T00:56:22.4Z,2,REGULAR,turnover,traveling,[],1627750,,,1610612743,50,42,2022-11-10T00:58:02Z,2660000,False,,,0,,J. Murray traveling TURNOVER (2 TO),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,1627964.0,,,,,2.0,,,,,,,,,,,,,,
270,PT05M10.00S,2022-11-10T00:56:49.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631097,69.07030223390277,75.24509803921569,1610612754,50,42,2022-11-10T00:56:53Z,2670000,False,126.0,238.0,1,right,MISS B. Mathurin 26' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,,26.96,Missed,,,,,,,,,,,,
271,PT05M08.00S,2022-11-10T00:56:51.6Z,2,REGULAR,rebound,defensive,[],203484,,,1610612743,50,42,2022-11-10T00:56:53Z,2680000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:4),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,,,,,,,270.0,5.0,4.0,1.0,,,,,,,,
272,PT05M04.00S,2022-11-10T00:56:55.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203484,6.915243101182654,45.09803921568628,1610612743,50,44,2022-11-10T00:57:02Z,2690000,False,25.0,13.0,1,left,K. Caldwell-Pope running finger roll Layup (4 PTS),[203484],1610612743.0,DEN,running finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,2.75,Made,,,,,,,4.0,,,,,
273,PT04M56.00S,2022-11-10T00:57:03.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631097,93.38042049934296,47.794117647058826,1610612754,52,44,2022-11-10T00:57:13Z,2700000,False,-11.0,10.0,1,right,B. Mathurin cutting DUNK (23 PTS) (T. Haliburton 4 AST),"[1631097, 1630169]",1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,1.47,Made,,,,,,,23.0,T. Haliburton,1630169.0,4.0,,
275,PT04M38.00S,2022-11-10T00:57:24.0Z,2,REGULAR,foul,offensive,[],201145,,,1610612743,52,44,2022-11-10T00:57:31Z,2720000,False,,,0,,J. Green charge offensive FOUL (3 PF),"[201145, 1629052]",1610612743.0,DEN,charge,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,204059.0,3.0,0.0,Brissett,1629052.0,,,,,,,,,,,,,,,
277,PT04M38.00S,2022-11-10T00:57:24.0Z,2,REGULAR,turnover,offensive foul,[],201145,,,1610612743,52,44,2022-11-10T00:57:24Z,2740000,False,,,0,,J. Green offensive foul TURNOVER (1 TO),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,,,,1.0,,,,,,,,,,,,,,
278,PT04M38.00S,2022-11-10T00:57:30.3Z,2,REGULAR,substitution,out,[],1631097,,,1610612754,52,44,2022-11-10T00:57:34Z,2750000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M38.00S,2022-11-10T00:57:30.3Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,52,44,2022-11-10T00:57:34Z,2760000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M38.00S,2022-11-10T00:57:47.2Z,2,REGULAR,substitution,out,[],201145,,,1610612754,52,44,2022-11-10T00:57:56Z,2770000,False,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M38.00S,2022-11-10T00:57:47.2Z,2,REGULAR,substitution,in,[],1630538,,,1610612754,52,44,2022-11-10T00:57:56Z,2780000,False,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M38.00S,2022-11-10T00:57:59.7Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,52,44,2022-11-10T00:58:04Z,2790000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,203592.0,,,,,,,,,,,,,,,,,,,
283,PT04M30.00S,2022-11-10T00:58:13.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627741,91.67214191852825,44.6078431372549,1610612754,54,44,2022-11-10T00:58:17Z,2800000,False,-27.0,26.0,1,right,B. Hield driving finger roll Layup (7 PTS) (T. Haliburton 5 AST),"[1627741, 1630169]",1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,3.73,Made,,,,,,,7.0,T. Haliburton,1630169.0,5.0,,
285,PT04M20.00S,2022-11-10T00:58:22.3Z,2,REGULAR,3pt,Jump Shot,[],1630538,29.77989487516426,21.813725490196077,1610612743,54,44,2022-11-10T00:58:26Z,2820000,False,141.0,227.0,1,left,MISS B. Hyland 26' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,,,,26.75,Missed,,,,,,,,,,,,
286,PT04M16.00S,2022-11-10T00:58:26.3Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,54,44,2022-11-10T00:58:26Z,2830000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,285.0,3.0,3.0,0.0,,,,,,,,
287,PT04M09.00S,2022-11-10T00:58:33.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,93.51182654402102,54.65686274509803,1610612754,56,44,2022-11-10T00:58:48Z,2840000,False,23.0,8.0,1,right,O. Brissett driving Layup (2 PTS) (T. Haliburton 6 AST),"[1629052, 1630169]",1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,,2.48,Made,,,,,,,2.0,T. Haliburton,1630169.0,6.0,,
288,PT03M52.00S,2022-11-10T00:58:50.3Z,2,REGULAR,turnover,bad pass,[],1629008,,,1610612743,56,44,2022-11-10T00:58:54Z,2850000,False,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 1630169]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,1.0,,,,,,,Haliburton,1630169.0,,,,,,
289,PT03M52.00S,2022-11-10T00:58:50.3Z,2,REGULAR,steal,,[],1630169,,,1610612754,56,44,2022-11-10T00:58:51Z,2860000,False,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
290,PT03M50.00S,2022-11-10T00:58:53.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630169,94.03745072273325,55.14705882352941,1610612754,58,44,2022-11-10T00:59:01Z,2870000,False,26.0,4.0,1,right,T. Haliburton running finger roll Layup (10 PTS),[1630169],1610612754.0,IND,running finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,2.59,Made,,,,,,,10.0,,,,,
291,PT03M48.00S,2022-11-10T00:59:00.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612743,58,44,2022-11-10T00:59:00Z,2880000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M48.00S,2022-11-10T01:00:04.8Z,2,REGULAR,substitution,out,[],1629052,,,1610612743,58,44,2022-11-10T01:00:26Z,2890000,False,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M48.00S,2022-11-10T01:00:04.8Z,2,REGULAR,substitution,in,[],1629614,,,1610612743,58,44,2022-11-10T01:00:26Z,2900000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M29.00S,2022-11-10T01:00:51.0Z,2,REGULAR,2pt,Jump Shot,[],1627750,17.427726675427067,26.96078431372549,1610612743,58,46,2022-11-10T01:00:58Z,2910000,False,115.0,111.0,1,left,J. Murray 16' turnaround fadeaway Jump Shot (4 PTS),[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,,,,,,,16.02,Made,,,,,,,4.0,,,,,
296,PT03M11.00S,2022-11-10T01:01:08.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,93.77463863337714,53.18627450980392,1610612754,58,46,2022-11-10T01:01:16Z,2920000,False,16.0,6.0,1,right,MISS B. Hield driving reverse Layup - blocked,"[1627741, 1629008]",1610612754.0,IND,driving reverse,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,1.7,Missed,,,,,,,,,,,Porter Jr.,1629008.0
297,PT03M11.00S,2022-11-10T01:01:08.1Z,2,REGULAR,block,,[],1629008,,,1610612754,58,46,2022-11-10T01:01:10Z,2930000,False,,,0,,M. Porter Jr. BLOCK (1 BLK),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
298,PT03M08.00S,2022-11-10T01:01:11.1Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,58,46,2022-11-10T01:01:16Z,2940000,False,,,0,,A. Gordon REBOUND (Off:1 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,296.0,5.0,4.0,1.0,,,,,,,,
299,PT03M06.00S,2022-11-10T01:01:16.7Z,2,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612743,58,46,2022-11-10T01:01:24Z,2950000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Murray 2 FT),"[1626167, 1627750]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1627964.0,1.0,0.0,Murray,1627750.0,,,,,,,,,,,,,,,
301,PT03M06.00S,2022-11-10T01:01:50.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1627750,,,1610612743,58,47,2022-11-10T01:01:50Z,2970000,False,,,0,,J. Murray Free Throw 1 of 2 (5 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,Made,,,,,,,5.0,,,,,
302,PT03M06.00S,2022-11-10T01:02:05.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1627750,,,1610612743,58,48,2022-11-10T01:02:05Z,2980000,False,,,0,,J. Murray Free Throw 2 of 2 (6 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,Made,,,,,,,6.0,,,,,
303,PT02M52.00S,2022-11-10T01:02:23.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,93.77463863337714,54.166666666666664,1610612754,58,48,2022-11-10T01:02:28Z,2990000,False,21.0,6.0,1,right,MISS T. Haliburton driving finger roll Layup,[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,2.16,Missed,,,,,,,,,,,,
304,PT02M49.00S,2022-11-10T01:02:26.6Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,58,48,2022-11-10T01:02:28Z,3000000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,303.0,4.0,3.0,1.0,,,,,,,,
305,PT02M49.00S,2022-11-10T01:02:26.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,94.40999984741211,50.0,1610612754,60,48,2022-11-10T01:02:26Z,3010000,False,0.0,0.0,1,right,M. Turner tip Layup (8 PTS),[1626167],1610612754.0,IND,tip,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,,,,,,,8.0,,,,,
306,PT02M32.00S,2022-11-10T01:02:43.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,19.316688567674106,42.21813725490197,1610612743,60,50,2022-11-10T01:05:02Z,3020000,False,39.0,129.0,1,left,J. Murray 13' turnaround fadeaway Jump Shot (8 PTS),[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.48,Made,,,,,,,8.0,,,,,
307,PT02M20.00S,2022-11-10T01:02:56.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,90.62089356110381,45.588235294117645,1610612754,62,50,2022-11-10T01:03:01Z,3030000,False,-22.0,36.0,1,right,A. Nembhard fadeaway Jump Shot (2 PTS) (M. Turner 1 AST),"[1629614, 1626167]",1610612754.0,IND,fadeaway,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,4.2,Made,,,,,,,2.0,M. Turner,1626167.0,1.0,,
309,PT02M20.00S,2022-11-10T01:03:00.8Z,2,REGULAR,foul,personal,['1freethrow'],1630538,,,1610612754,62,50,2022-11-10T01:03:08Z,3050000,False,,,0,,B. Hyland shooting personal FOUL (1 PF) (Nembhard 1 FT),"[1630538, 1629614]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,203592.0,1.0,0.0,Nembhard,1629614.0,,,,,,,,,,,,,,,
311,PT02M20.00S,2022-11-10T01:03:18.4Z,2,REGULAR,freethrow,1 of 1,[],1629614,,,1610612754,63,50,2022-11-10T01:03:18Z,3070000,False,,,0,,A. Nembhard Free Throw 1 of 1 (3 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,Made,,,,,,,3.0,,,,,
312,PT02M04.00S,2022-11-10T01:03:36.8Z,2,REGULAR,3pt,Jump Shot,[],1627750,29.38567674113009,75.0,1610612743,63,50,2022-11-10T01:03:44Z,3080000,False,-125.0,224.0,1,left,MISS J. Murray 25' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,25.63,Missed,,,,,,,,,,,,
313,PT02M02.00S,2022-11-10T01:03:38.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,63,50,2022-11-10T01:03:44Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,312.0,,,,,,,,,,,
314,PT02M02.00S,2022-11-10T01:03:44.3Z,2,REGULAR,foul,personal,[],1626167,,,1610612743,63,50,2022-11-10T01:03:54Z,3100000,False,,,0,,M. Turner loose ball personal FOUL (2 PF),"[1626167, 203932]",1610612754.0,IND,loose ball,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,203592.0,2.0,0.0,Gordon,203932.0,,,,,,,,,,,,,,,
316,PT02M02.00S,2022-11-10T01:03:59.9Z,2,REGULAR,substitution,out,[],1626167,,,1610612743,63,50,2022-11-10T01:04:06Z,3120000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M02.00S,2022-11-10T01:03:59.9Z,2,REGULAR,substitution,in,[],1630543,,,1610612743,63,50,2022-11-10T01:04:06Z,3130000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M58.00S,2022-11-10T01:04:18.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,32.276609724047304,52.69607843137255,1610612743,63,50,2022-11-10T01:04:23Z,3140000,False,-13.0,251.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,25.13,Missed,,,,,,,,,,,,
319,PT01M53.00S,2022-11-10T01:04:23.0Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,63,50,2022-11-10T01:04:23Z,3150000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,318.0,1.0,1.0,0.0,,,,,,,,
320,PT01M50.00S,2022-11-10T01:04:27.0Z,2,REGULAR,foul,personal,['2freethrow'],203932,,,1610612754,63,50,2022-11-10T01:04:36Z,3160000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Jackson 2 FT),"[203932, 1630543]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,203592.0,1.0,0.0,Jackson,1630543.0,,,,,,,,,,,,,,,
322,PT01M50.00S,2022-11-10T01:04:49.2Z,2,REGULAR,foul,technical,['1freethrow'],203932,,,1610612754,63,50,2022-11-10T01:04:56Z,3180000,False,,,0,,A. Gordon technical FOUL (1 Tech),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,203592.0,1.0,1.0,,,,,,,,,,,,,,,,,
323,PT01M50.00S,2022-11-10T01:05:09.5Z,2,REGULAR,freethrow,1 of 1,[],1627741,,,1610612754,64,50,2022-11-10T01:05:09Z,3190000,False,,,0,,B. Hield technical Free Throw 1 of 1 (8 PTS),[1627741],1610612754.0,IND,technical,,,Hield,B. Hield,,,,,,,,,,,,,,Made,,,,,,,8.0,,,,,
324,PT01M50.00S,2022-11-10T01:05:34.3Z,2,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,65,50,2022-11-10T01:05:54Z,3200000,False,,,0,,I. Jackson Free Throw 1 of 2 (11 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,Made,,,,,,,11.0,,,,,
325,PT01M50.00S,2022-11-10T01:05:34.3Z,2,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,65,50,2022-11-10T01:05:54Z,3210000,False,,,0,,MISS I. Jackson Free Throw 2 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
326,PT01M47.00S,2022-11-10T01:05:37.3Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,65,50,2022-11-10T01:05:54Z,3220000,False,,,0,,A. Gordon REBOUND (Off:1 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,325.0,6.0,5.0,1.0,,,,,,,,
327,PT01M43.00S,2022-11-10T01:05:58.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612743,65,50,2022-11-10T01:06:06Z,3230000,False,,,0,,I. Jackson personal FOUL (2 PF) (Gordon 2 FT),"[1630543, 203932]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Center,1627964.0,2.0,0.0,Gordon,203932.0,,,,,,,,,,,,,,,
329,PT01M43.00S,2022-11-10T01:06:24.3Z,2,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,65,51,2022-11-10T01:06:43Z,3250000,False,,,0,,A. Gordon Free Throw 1 of 2 (6 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,Made,,,,,,,6.0,,,,,
330,PT01M43.00S,2022-11-10T01:06:24.3Z,2,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,65,51,2022-11-10T01:06:43Z,3260000,False,,,0,,MISS A. Gordon Free Throw 2 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
331,PT01M42.00S,2022-11-10T01:06:25.3Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,65,51,2022-11-10T01:06:43Z,3270000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:4),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,330.0,4.0,4.0,0.0,,,,,,,,
332,PT01M32.00S,2022-11-10T01:06:50.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,93.9060446780552,52.20588235294118,1610612754,67,51,2022-11-10T01:06:54Z,3280000,False,11.0,5.0,1,right,I. Jackson alley-oop DUNK (13 PTS) (A. Nembhard 3 AST),"[1630543, 1629614]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,1.2,Made,,,,,,,13.0,A. Nembhard,1629614.0,3.0,,
334,PT01M20.00S,2022-11-10T01:07:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,6.389618922470433,47.30392156862745,1610612743,67,53,2022-11-10T01:07:06Z,3300000,False,13.0,8.0,1,left,A. Gordon driving Layup (8 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,1.55,Made,,,,,,,8.0,,,,,
335,PT01M12.00S,2022-11-10T01:07:12.4Z,2,REGULAR,turnover,out-of-bounds,[],1630174,,,1610612754,67,53,2022-11-10T01:07:18Z,3310000,False,,,0,,A. Nesmith step out-of-bounds TURNOVER (1 TO),[1630174],1610612754.0,IND,step,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,204059.0,,,,,1.0,,,,,,,,,,,,,,
336,PT00M56.60S,2022-11-10T01:07:39.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203932,33.590670170827856,35.294117647058826,1610612743,67,56,2022-11-10T01:07:44Z,3320000,False,74.0,263.0,1,left,A. Gordon 27' 3PT  (11 PTS) (J. Murray 2 AST),"[203932, 1627750]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,,,,,27.34,Made,,,,,,,11.0,J. Murray,1627750.0,2.0,,
338,PT00M34.80S,2022-11-10T01:08:04.2Z,2,REGULAR,3pt,Jump Shot,[],1630169,77.21747700394218,90.68627450980392,1610612754,67,56,2022-11-10T01:08:09Z,3340000,False,203.0,162.0,1,right,MISS T. Haliburton 25' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,25.98,Missed,,,,,,,,,,,,
339,PT00M31.50S,2022-11-10T01:08:07.5Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,67,56,2022-11-10T01:08:09Z,3350000,False,,,0,,A. Gordon REBOUND (Off:1 Def:6),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,338.0,7.0,6.0,1.0,,,,,,,,
340,PT00M17.30S,2022-11-10T01:08:21.5Z,2,REGULAR,3pt,Jump Shot,[],203932,29.517082785808146,29.411764705882355,1610612743,67,56,2022-11-10T01:08:26Z,3360000,False,103.0,225.0,1,left,MISS A. Gordon 24' pullup 3PT,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,24.74,Missed,,,,,,,,,,,,
