actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
86,PT05M59.00S,2023-04-05T23:26:16.8Z,1,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,9,22,2023-04-05T23:26:35Z,850000,False,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
87,PT05M56.00S,2023-04-05T23:26:19.8Z,1,REGULAR,rebound,defensive,[],1628221,,,1610612754,9,22,2023-04-05T23:26:35Z,860000,False,,,0,,G. York REBOUND (Off:0 Def:1),[1628221],1610612754.0,IND,,,,York,G. York,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,,
88,PT05M48.00S,2023-04-05T23:26:42.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628221,92.85479632063075,52.69607843137255,1610612754,9,22,2023-04-05T23:26:46Z,870000,False,13.0,15.0,1,right,MISS G. York driving Layup - blocked,"[1628221, 1629011]",1610612754.0,IND,driving,,,York,G. York,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,Robinson,1629011.0,,,,,,
89,PT05M48.00S,2023-04-05T23:26:42.2Z,1,REGULAR,block,,[],1629011,,,1610612754,9,22,2023-04-05T23:26:44Z,880000,False,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
90,PT05M47.00S,2023-04-05T23:26:43.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,9,22,2023-04-05T23:26:46Z,890000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,88.0,,,,,,,,,,,,,,,,,
92,PT05M41.00S,2023-04-05T23:27:02.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628221,71.56701708278581,21.568627450980394,1610612754,9,22,2023-04-05T23:27:07Z,910000,False,-142.0,215.0,1,right,MISS G. York 25' 3PT,[1628221],1610612754.0,IND,,,,York,G. York,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
93,PT05M37.00S,2023-04-05T23:27:06.8Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612752,9,22,2023-04-05T23:27:07Z,920000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,,
94,PT05M26.00S,2023-04-05T23:27:16.9Z,1,REGULAR,3pt,Jump Shot,[],1629656,9.280551905387648,96.07843137254902,1610612752,9,25,2023-04-05T23:27:38Z,930000,False,-230.0,35.0,1,left,Q. Grimes 3PT  (3 PTS) (O. Toppin 2 AST),"[1629656, 1630167]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,23.3,Made,,,,,,,,,,3.0,,,O. Toppin,1630167.0,2.0,,,
96,PT05M26.00S,2023-04-05T23:27:21.5Z,1,REGULAR,foul,personal,['1freethrow'],1627741,,,1610612752,9,25,2023-04-05T23:27:29Z,950000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Grimes 1 FT),"[1627741, 1629656]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,,,,,1146.0,1.0,0.0,Grimes,1629656.0,,,,,,,,,
98,PT05M26.00S,2023-04-05T23:27:42.6Z,1,REGULAR,freethrow,1 of 1,[],1629656,,,1610612752,9,25,2023-04-05T23:27:44Z,970000,False,,,0,,MISS Q. Grimes Free Throw 1 of 1,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
99,PT05M25.00S,2023-04-05T23:27:43.6Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,9,25,2023-04-05T23:27:44Z,980000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT05M17.00S,2023-04-05T23:27:50.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,91.5407358738502,44.85294117647059,1610612754,11,25,2023-04-05T23:27:54Z,990000,False,-26.0,27.0,1,right,T. McConnell driving finger roll Layup (4 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,,,,,,4.0,,,,,,,,
101,PT05M02.00S,2023-04-05T23:28:09.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612752,11,25,2023-04-05T23:28:23Z,1000000,False,,,0,,I. Jackson personal FOUL (1 PF) (Toppin 2 FT),"[1630543, 1630167]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Left,,,,,,,201246.0,1.0,0.0,Toppin,1630167.0,,,,,,,,,
103,PT05M02.00S,2023-04-05T23:28:45.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,11,25,2023-04-05T23:28:45Z,1020000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M02.00S,2023-04-05T23:29:58.6Z,1,REGULAR,substitution,out,[],1630193,,,1610612752,11,25,2023-04-05T23:30:36Z,1030000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT05M02.00S,2023-04-05T23:29:58.6Z,1,REGULAR,substitution,in,[],1630540,,,1610612752,11,25,2023-04-05T23:30:36Z,1040000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M02.00S,2023-04-05T23:30:44.8Z,1,REGULAR,freethrow,1 of 2,[],1630167,,,1610612752,11,26,2023-04-05T23:30:44Z,1050000,False,,,0,,O. Toppin Free Throw 1 of 2 (5 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
107,PT05M02.00S,2023-04-05T23:30:58.1Z,1,REGULAR,freethrow,2 of 2,[],1630167,,,1610612752,11,27,2023-04-05T23:30:58Z,1060000,False,,,0,,O. Toppin Free Throw 2 of 2 (6 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
108,PT04M38.00S,2023-04-05T23:31:23.4Z,1,REGULAR,3pt,Jump Shot,[],1627741,82.7365308804205,96.07843137254902,1610612754,14,27,2023-04-05T23:33:37Z,1070000,False,230.0,110.0,1,right,B. Hield 25' 3PT step back (3 PTS) (T. McConnell 1 AST),"[1627741, 204456]",1610612754.0,IND,step back,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,25.52,Made,,,,,,,,,,3.0,,,T. McConnell,204456.0,1.0,,,
110,PT04M28.00S,2023-04-05T23:31:32.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.652431011826544,44.85294117647059,1610612752,14,29,2023-04-05T23:31:35Z,1090000,False,26.0,10.0,1,left,J. Hart driving finger roll Layup (2 PTS),[1628404],1610612752.0,NYK,driving finger roll,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.76,Made,,,,,,,,,,2.0,,,,,,,,
111,PT04M19.00S,2023-04-05T23:31:42.1Z,1,REGULAR,3pt,Jump Shot,[],1628221,78.0059132720105,91.42156862745098,1610612754,14,29,2023-04-05T23:31:46Z,1100000,False,207.0,154.0,1,right,MISS G. York 25' 3PT,[1628221],1610612754.0,IND,,,,York,G. York,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,,
112,PT04M17.00S,2023-04-05T23:31:44.1Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,14,29,2023-04-05T23:31:46Z,1110000,False,,,0,,M. Robinson REBOUND (Off:1 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,111.0,4.0,3.0,1.0,,,,,,,,,,,,,,
113,PT04M06.00S,2023-04-05T23:31:55.3Z,1,REGULAR,3pt,Jump Shot,[],1629656,30.699737187910642,23.774509803921568,1610612752,14,32,2023-04-05T23:31:59Z,1120000,False,131.0,236.0,1,left,Q. Grimes 27' 3PT  (6 PTS) (O. Toppin 3 AST),"[1629656, 1630167]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,27.01,Made,,,,,,,,,,6.0,,,O. Toppin,1630167.0,3.0,,,
115,PT03M51.00S,2023-04-05T23:32:09.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,93.77463863337714,53.18627450980392,1610612754,16,32,2023-04-05T23:32:13Z,1140000,False,16.0,6.0,1,right,T. McConnell driving Layup (6 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,,,,6.0,,,,,,,,
116,PT03M36.00S,2023-04-05T23:32:24.4Z,1,REGULAR,3pt,Jump Shot,[],1629656,6.258212877792378,95.83333333333334,1610612752,16,32,2023-04-05T23:34:49Z,1150000,False,-229.0,6.0,1,left,MISS Q. Grimes step back 3PT,[1629656],1610612752.0,NYK,step back,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
117,PT03M33.00S,2023-04-05T23:32:27.4Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612752,16,32,2023-04-05T23:32:29Z,1160000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,116.0,2.0,1.0,1.0,,,,,,,,,,,,,,
118,PT03M31.00S,2023-04-05T23:32:30.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,9.411957950065702,44.11764705882353,1610612752,16,32,2023-04-05T23:32:37Z,1170000,False,29.0,36.0,1,left,MISS M. Robinson driving Layup - blocked,"[1629011, 1630543]",1610612752.0,NYK,driving,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,4.65,Missed,,,,,,,,,,,Jackson,1630543.0,,,,,,
119,PT03M31.00S,2023-04-05T23:32:30.5Z,1,REGULAR,block,,[],1630543,,,1610612752,16,32,2023-04-05T23:32:32Z,1180000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
120,PT03M31.00S,2023-04-05T23:32:30.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,16,32,2023-04-05T23:32:37Z,1190000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,118.0,,,,,,,,,,,,,,,,,
122,PT03M31.00S,2023-04-05T23:32:37.7Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,16,32,2023-04-05T23:32:43Z,1210000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M31.00S,2023-04-05T23:32:37.7Z,1,REGULAR,substitution,in,[],1628392,,,1610612752,16,32,2023-04-05T23:32:43Z,1220000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M26.00S,2023-04-05T23:32:56.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630540,12.959921156373195,14.215686274509803,1610612752,16,32,2023-04-05T23:33:01Z,1230000,False,179.0,69.0,1,left,MISS M. McBride 19' Jump Shot,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Right,19.19,Missed,,,,,,,,,,,,,,,,,,
125,PT03M23.00S,2023-04-05T23:32:59.8Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,16,32,2023-04-05T23:33:01Z,1240000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right,,,124.0,2.0,2.0,0.0,,,,,,,,,,,,,,
126,PT03M18.00S,2023-04-05T23:33:04.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628221,91.14651773981603,2.450980392156863,1610612754,19,32,2023-04-05T23:33:09Z,1250000,False,-238.0,31.0,1,right,G. York 3PT running (3 PTS) (B. Hield 2 AST),"[1628221, 1627741]",1610612754.0,IND,running,,,York,G. York,,,,,Left Corner 3,24+ Left,23.97,Made,,,,,,,,,,3.0,,,B. Hield,1627741.0,2.0,,,
128,PT02M55.00S,2023-04-05T23:33:27.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,12.828515111695138,52.94117647058824,1610612752,19,32,2023-04-05T23:33:32Z,1270000,False,-15.0,68.0,1,left,MISS J. Hart 6' driving floating Shot,[1628404],1610612752.0,NYK,driving floating,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
129,PT02M51.00S,2023-04-05T23:33:31.5Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,19,32,2023-04-05T23:33:32Z,1280000,False,,,0,,I. Jackson REBOUND (Off:0 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,128.0,2.0,2.0,0.0,,,,,,,,,,,,,,
131,PT02M32.00S,2023-04-05T23:33:50.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,88.12417871222075,39.950980392156865,1610612754,19,32,2023-04-05T23:33:55Z,1300000,False,-50.0,59.0,1,right,MISS T. McConnell 7' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,7.75,Missed,,,,,,,,,,,,,,,,,,
132,PT02M27.00S,2023-04-05T23:33:55.8Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,19,32,2023-04-05T23:33:55Z,1310000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,131.0,3.0,2.0,1.0,,,,,,,,,,,,,,
133,PT02M26.00S,2023-04-05T23:33:59.8Z,1,REGULAR,foul,offensive,[],1630167,,,1610612752,19,32,2023-04-05T23:34:08Z,1320000,False,,,0,,O. Toppin charge offensive FOUL (1 PF),"[1630167, 1628221]",1610612752.0,NYK,charge,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2005.0,1.0,0.0,York,1628221.0,,,,,,,,,
135,PT02M26.00S,2023-04-05T23:33:59.8Z,1,REGULAR,turnover,offensive foul,[],1630167,,,1610612752,19,32,2023-04-05T23:33:59Z,1340000,False,,,0,,O. Toppin offensive foul TURNOVER (1 TO),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2005.0,,,,,,,,,,,1.0,,
136,PT02M26.00S,2023-04-05T23:34:06.4Z,1,REGULAR,substitution,out,[],1628404,,,1610612754,19,32,2023-04-05T23:34:16Z,1350000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M26.00S,2023-04-05T23:34:06.4Z,1,REGULAR,substitution,in,[],203095,,,1610612754,19,32,2023-04-05T23:34:16Z,1360000,False,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M10.00S,2023-04-05T23:34:39.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628221,70.77858081471747,14.460784313725492,1610612754,22,32,2023-04-05T23:34:43Z,1370000,False,-178.0,222.0,1,right,G. York 28' 3PT  (6 PTS) (B. Hield 3 AST),"[1628221, 1627741]",1610612754.0,IND,,,,York,G. York,,,,,Above the Break 3,24+ Left Center,28.45,Made,,,,,,,,,,6.0,,,B. Hield,1627741.0,3.0,,,
140,PT01M51.00S,2023-04-05T23:34:59.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,9.017739816031538,48.77450980392157,1610612752,22,32,2023-04-05T23:35:04Z,1390000,False,6.0,32.0,1,left,MISS I. Hartenstein Layup,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,3.29,Missed,,,,,,,,,,,,,,,,,,
142,PT01M51.00S,2023-04-05T23:34:59.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,22,32,2023-04-05T23:35:04Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,140.0,,,,,,,,,,,,,,,,,
144,PT01M49.00S,2023-04-05T23:35:17.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629656,7.5722733245729295,48.03921568627451,1610612752,22,34,2023-04-05T23:35:22Z,1430000,False,10.0,19.0,1,left,Q. Grimes cutting DUNK (8 PTS) (M. McBride 1 AST),"[1629656, 1630540]",1610612752.0,NYK,cutting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,,8.0,,,M. McBride,1630540.0,1.0,,,
146,PT01M31.00S,2023-04-05T23:35:35.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,92.06636005256242,54.41176470588235,1610612754,22,34,2023-04-05T23:45:03Z,1450000,False,22.0,22.0,1,right,MISS T. McConnell driving floating Shot,[204456],1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,3.13,Missed,,,,,,,,,,,,,,,,,,
147,PT01M27.00S,2023-04-05T23:35:39.1Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612752,22,34,2023-04-05T23:35:40Z,1460000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,146.0,2.0,2.0,0.0,,,,,,,,,,,,,,
148,PT01M23.00S,2023-04-05T23:35:42.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,5.601182654402102,49.754901960784316,1610612752,22,36,2023-04-05T23:35:47Z,1470000,False,1.0,0.0,1,left,O. Toppin running alley-oop DUNK (8 PTS) (Q. Grimes 2 AST),"[1630167, 1629656]",1610612752.0,NYK,running alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,,,,,,8.0,,,Q. Grimes,1629656.0,2.0,,,
150,PT01M12.00S,2023-04-05T23:35:54.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,93.9060446780552,48.03921568627451,1610612754,24,36,2023-04-05T23:35:57Z,1490000,False,-10.0,5.0,1,right,I. Jackson DUNK (2 PTS) (T. McConnell 2 AST),"[1630543, 204456]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,,,,,,2.0,,,T. McConnell,204456.0,2.0,,,
152,PT00M57.60S,2023-04-05T23:36:08.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,7.30946123521682,49.26470588235294,1610612752,24,38,2023-04-05T23:36:12Z,1510000,False,4.0,16.0,1,left,I. Hartenstein cutting DUNK (2 PTS) (M. McBride 2 AST),"[1628392, 1630540]",1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,,,2.0,,,M. McBride,1630540.0,2.0,,,
154,PT00M47.70S,2023-04-05T23:36:23.4Z,1,REGULAR,3pt,Jump Shot,[],1627741,67.88764783180025,46.568627450980394,1610612754,27,38,2023-04-05T23:36:26Z,1530000,False,-17.0,249.0,1,right,B. Hield 25' 3PT  (6 PTS) (T. McConnell 3 AST),"[1627741, 204456]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,25.0,Made,,,,,,,,,,6.0,,,T. McConnell,204456.0,3.0,,,
156,PT00M33.10S,2023-04-05T23:36:42.3Z,1,REGULAR,3pt,Jump Shot,[],203095,20.844283837056505,8.333333333333332,1610612752,27,38,2023-04-05T23:36:46Z,1550000,False,208.0,143.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
157,PT00M29.50S,2023-04-05T23:36:45.9Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,27,38,2023-04-05T23:36:46Z,1560000,False,,,0,,I. Jackson REBOUND (Off:0 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,,,156.0,3.0,3.0,0.0,,,,,,,,,,,,,,
158,PT00M11.10S,2023-04-05T23:37:04.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,94.03745072273325,45.83333333333333,1610612754,29,38,2023-04-05T23:37:08Z,1570000,False,-21.0,4.0,1,right,I. Jackson reverse Layup (4 PTS) (T. McConnell 4 AST),"[1630543, 204456]",1610612754.0,IND,reverse,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,,4.0,,,T. McConnell,204456.0,4.0,,,
160,PT00M02.30S,2023-04-05T23:37:15.4Z,1,REGULAR,3pt,Jump Shot,[],1630540,31.488173455978973,63.725490196078425,1610612752,29,38,2023-04-05T23:37:23Z,1590000,False,-69.0,243.0,1,left,MISS M. McBride 25' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,25.3,Missed,,,,,,,,,,,,,,,,,,
161,PT00M02.30S,2023-04-05T23:37:15.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,29,38,2023-04-05T23:37:23Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,160.0,,,,,,,,,,,,,,,,,
162,PT00M00.00S,2023-04-05T23:37:21.7Z,1,REGULAR,period,end,[],0,,,1610612752,29,38,2023-04-05T23:37:21Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-04-05T23:39:22.8Z,2,REGULAR,substitution,out,['startperiod'],1630167,,,1610612752,29,38,2023-04-05T23:39:56Z,1620000,False,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-04-05T23:39:22.8Z,2,REGULAR,substitution,out,['startperiod'],1629656,,,1610612752,29,38,2023-04-05T23:39:56Z,1630000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-04-05T23:39:22.8Z,2,REGULAR,substitution,in,['startperiod'],1630579,,,1610612752,29,38,2023-04-05T23:39:56Z,1640000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-04-05T23:39:22.8Z,2,REGULAR,substitution,in,['startperiod'],1630193,,,1610612752,29,38,2023-04-05T23:39:56Z,1650000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-04-05T23:40:05.7Z,2,REGULAR,period,start,[],0,,,1610612754,29,38,2023-04-05T23:40:05Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M47.00S,2023-04-05T23:40:18.6Z,2,REGULAR,3pt,Jump Shot,[],1628221,94.03745072273325,2.450980392156863,1610612754,32,38,2023-04-05T23:40:22Z,1670000,False,-238.0,4.0,1,right,G. York 3PT  (9 PTS) (B. Hield 4 AST),"[1628221, 1627741]",1610612754.0,IND,,,,York,G. York,,,,,Left Corner 3,24+ Left,23.77,Made,,,,,,,,,,9.0,,,B. Hield,1627741.0,4.0,,,
171,PT11M19.00S,2023-04-05T23:41:03.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612752,32,38,2023-04-05T23:41:14Z,1700000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,1146.0,,,,,,,,,,,,,
172,PT11M05.00S,2023-04-05T23:41:27.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628221,81.94809461235218,2.696078431372549,1610612754,32,38,2023-04-05T23:41:31Z,1710000,False,-237.0,117.0,1,right,MISS G. York 26' 3PT,[1628221],1610612754.0,IND,,,,York,G. York,,,,,Above the Break 3,24+ Left Center,26.39,Missed,,,,,,,,,,,,,,,,,,
173,PT11M01.00S,2023-04-05T23:41:31.0Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,32,38,2023-04-05T23:41:31Z,1720000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,172.0,1.0,1.0,0.0,,,,,,,,,,,,,,
174,PT10M57.00S,2023-04-05T23:41:35.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630540,8.492115637319317,3.431372549019608,1610612752,32,38,2023-04-05T23:41:42Z,1730000,False,233.0,27.0,1,left,MISS M. McBride running 3PT,[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
175,PT10M54.00S,2023-04-05T23:41:38.7Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,32,38,2023-04-05T23:41:38Z,1740000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,174.0,2.0,1.0,1.0,,,,,,,,,,,,,,
