actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
173,PT00M08.00S,2022-10-22T23:38:16.5Z,1,REGULAR,block,,[],1631105,,,1610612754,25,35,2022-10-22T23:38:18Z,1720000,,,0,,J. Duren BLOCK (1 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
174,PT00M05.50S,2022-10-22T23:38:19.0Z,1,REGULAR,rebound,offensive,[],1629614,,,1610612754,25,35,2022-10-22T23:38:22Z,1730000,,,0,,A. Nembhard REBOUND (Off:1 Def:0),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,172.0,1.0,0.0,1.0,,,,,,,,,,
175,PT00M05.50S,2022-10-22T23:38:22.2Z,1,REGULAR,turnover,backcourt,[],1629614,,,1610612754,25,35,2022-10-22T23:38:30Z,1740000,,,0,,A. Nembhard backcourt TURNOVER (1 TO),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,201639.0,,,,,1.0,,
177,PT00M00.60S,2022-10-22T23:38:51.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630165,32.013797634691194,56.61764705882353,1610612765,25,35,2022-10-22T23:38:56Z,1750000,-33.0,248.0,1,left,MISS K. Hayes 25' pullup 3PT,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,,,,,
178,PT00M00.60S,2022-10-22T23:38:51.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,25,35,2022-10-22T23:38:56Z,1760000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,177.0,,,,,,,,,,,,,
179,PT00M00.00S,2022-10-22T23:38:53.8Z,1,REGULAR,period,end,[],0,,,1610612765,25,35,2022-10-22T23:38:53Z,1770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-10-22T23:40:53.9Z,2,REGULAR,substitution,out,['startperiod'],1630180,,,1610612765,25,35,2022-10-22T23:41:29Z,1780000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-10-22T23:40:53.9Z,2,REGULAR,substitution,in,['startperiod'],1628977,,,1610612765,25,35,2022-10-22T23:41:29Z,1790000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-10-22T23:41:36.8Z,2,REGULAR,period,start,[],0,,,1610612754,25,35,2022-10-22T23:41:36Z,1800000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M47.00S,2022-10-22T23:41:49.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,92.9862023653088,53.18627450980392,1610612754,27,35,2022-10-22T23:41:53Z,1810000,16.0,13.0,1,right,A. Nembhard driving finger roll Layup (2 PTS) (G. Bitadze 1 AST),"[1629614, 1629048]",1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.08,Made,2.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,,,,,
185,PT11M24.00S,2022-10-22T23:42:12.0Z,2,REGULAR,3pt,Jump Shot,[],202709,29.25427069645204,29.166666666666668,1610612765,27,38,2022-10-22T23:42:16Z,1830000,104.0,222.0,1,left,C. Joseph 24' 3PT  (7 PTS) (H. Diallo 1 AST),"[202709, 1628977]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,24.57,Made,7.0,H. Diallo,1628977.0,1.0,,,,,,,,,,,,,,
187,PT11M12.00S,2022-10-22T23:42:23.5Z,2,REGULAR,2pt,Jump Shot,[],204456,84.1819973718791,28.921568627450984,1610612754,27,38,2022-10-22T23:42:29Z,1850000,-105.0,96.0,1,right,MISS T. McConnell 14' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,14.27,Missed,,,,,,,,,,,,,,,,,,
188,PT11M10.00S,2022-10-22T23:42:25.5Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,27,38,2022-10-22T23:42:29Z,1860000,,,0,,H. Diallo REBOUND (Off:0 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Mid-Range,8-16 Left,,,,,,,187.0,1.0,1.0,0.0,,,,,,,,,,
189,PT11M04.00S,2022-10-22T23:42:31.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,6.521024967148489,53.92156862745098,1610612765,27,38,2022-10-22T23:42:37Z,1870000,-20.0,9.0,1,left,MISS H. Diallo driving Layup,[1628977],1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.15,Missed,,,,,,,,,,,,,,,,,,
190,PT11M00.00S,2022-10-22T23:42:35.8Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,27,38,2022-10-22T23:42:37Z,1880000,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,,,
191,PT10M48.00S,2022-10-22T23:42:47.2Z,2,REGULAR,3pt,Jump Shot,[],1630537,77.21747700394218,9.803921568627452,1610612754,27,38,2022-10-22T23:42:52Z,1890000,-201.0,162.0,1,right,MISS C. Duarte 25' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
192,PT10M46.00S,2022-10-22T23:42:49.2Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,27,38,2022-10-22T23:42:52Z,1900000,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,191.0,2.0,1.0,1.0,,,,,,,,,,
193,PT10M39.00S,2022-10-22T23:42:59.3Z,2,REGULAR,foul,personal,[],1629614,,,1610612765,27,38,2022-10-22T23:43:06Z,1910000,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 202709]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,201639.0,1.0,0.0,Joseph,202709.0,,,
195,PT10M28.00S,2022-10-22T23:43:29.0Z,2,REGULAR,3pt,Jump Shot,[],1630165,25.706307490144546,17.892156862745097,1610612765,27,38,2022-10-22T23:43:34Z,1930000,161.0,189.0,1,left,MISS K. Hayes 24' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
196,PT10M24.00S,2022-10-22T23:43:33.0Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,27,38,2022-10-22T23:43:34Z,1940000,,,0,,A. Nembhard REBOUND (Off:1 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,195.0,2.0,1.0,1.0,,,,,,,,,,
198,PT10M19.00S,2022-10-22T23:43:55.8Z,2,REGULAR,3pt,Jump Shot,[],1629614,94.43166885676742,3.6764705882352944,1610612754,27,38,2022-10-22T23:44:01Z,1960000,-232.0,0.0,1,right,MISS A. Nembhard 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
199,PT10M15.00S,2022-10-22T23:43:58.9Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612754,27,38,2022-10-22T23:43:58Z,1970000,,,0,,G. Bitadze REBOUND (Off:3 Def:2),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Left Corner 3,24+ Left,,,,,,,198.0,5.0,2.0,3.0,,,,,,,,,,
200,PT10M07.00S,2022-10-22T23:44:06.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630537,82.86793692509855,3.6764705882352944,1610612754,27,38,2022-10-22T23:44:12Z,1980000,-232.0,109.0,1,right,MISS C. Duarte 25' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
201,PT10M06.00S,2022-10-22T23:44:07.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,27,38,2022-10-22T23:44:12Z,1990000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,200.0,,,,,,,,,,,,,
202,PT10M06.00S,2022-10-22T23:44:12.8Z,2,REGULAR,foul,personal,[],1630165,,,1610612754,27,38,2022-10-22T23:44:21Z,2000000,,,0,,K. Hayes loose ball personal FOUL (2 PF),"[1630165, 1629048]",1610612765.0,DET,loose ball,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,201639.0,2.0,0.0,Bitadze,1629048.0,,,
204,PT10M02.00S,2022-10-22T23:44:45.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630678,89.83245729303549,97.30392156862744,1610612754,27,38,2022-10-22T23:44:51Z,2020000,237.0,43.0,1,right,MISS T. Taylor 24' 3PT,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,Right Corner 3,24+ Right,24.04,Missed,,,,,,,,,,,,,,,,,,
205,PT09M59.00S,2022-10-22T23:44:48.7Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612754,27,38,2022-10-22T23:44:51Z,2030000,,,0,,G. Bitadze REBOUND (Off:4 Def:2),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Right Corner 3,24+ Right,,,,,,,204.0,6.0,2.0,4.0,,,,,,,,,,
206,PT09M52.00S,2022-10-22T23:44:54.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630537,92.9862023653088,44.11764705882353,1610612754,27,38,2022-10-22T23:44:59Z,2040000,-29.0,13.0,1,right,MISS C. Duarte driving finger roll Layup,[1630537],1610612754.0,IND,driving finger roll,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
207,PT09M50.00S,2022-10-22T23:44:56.7Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,27,38,2022-10-22T23:44:59Z,2050000,,,0,,H. Diallo REBOUND (Off:0 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,,,206.0,2.0,2.0,0.0,,,,,,,,,,
208,PT09M43.00S,2022-10-22T23:45:04.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630587,12.302890932982917,36.76470588235294,1610612765,27,40,2022-10-22T23:45:09Z,2060000,66.0,63.0,1,left,I. Livers 9' cutting finger roll Layup (5 PTS) (C. Joseph 1 AST),"[1630587, 202709]",1610612765.0,DET,cutting finger roll,,,Livers,I. Livers,,,,,In The Paint (Non-RA),8-16 Right,9.15,Made,5.0,C. Joseph,202709.0,1.0,,,,,,,,,,,,,,
210,PT09M28.00S,2022-10-22T23:45:19.1Z,2,REGULAR,3pt,Jump Shot,[],1630537,65.52233902759527,34.068627450980394,1610612754,30,40,2022-10-22T23:45:23Z,2080000,-80.0,272.0,1,right,C. Duarte 28' 3PT  (7 PTS) (A. Nembhard 1 AST),"[1630537, 1629614]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Center,28.31,Made,7.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,
212,PT09M13.00S,2022-10-22T23:45:33.8Z,2,REGULAR,3pt,Jump Shot,[],1630587,26.49474375821288,81.12745098039215,1610612765,30,40,2022-10-22T23:45:39Z,2100000,-156.0,197.0,1,left,MISS I. Livers 25' 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
213,PT09M11.00S,2022-10-22T23:45:35.8Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612754,30,40,2022-10-22T23:45:39Z,2110000,,,0,,G. Bitadze REBOUND (Off:4 Def:3),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,,,,,212.0,7.0,3.0,4.0,,,,,,,,,,
214,PT09M04.00S,2022-10-22T23:45:43.9Z,2,REGULAR,3pt,Jump Shot,[],1629048,66.04796320630749,39.46078431372549,1610612754,33,40,2022-10-22T23:45:55Z,2120000,-53.0,267.0,1,right,G. Bitadze 27' 3PT bank (8 PTS) (T. McConnell 1 AST),"[1629048, 204456]",1610612754.0,IND,bank,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,27.18,Made,8.0,T. McConnell,204456.0,1.0,,,,,,,,,,,,,,
216,PT08M45.00S,2022-10-22T23:46:02.2Z,2,REGULAR,2pt,Jump Shot,[],202709,23.47240473061761,64.4607843137255,1610612765,33,40,2022-10-22T23:46:07Z,2140000,-72.0,168.0,1,left,MISS C. Joseph 18' pullup Shot,[202709],1610612765.0,DET,pullup,,,Joseph,C. Joseph,,,,,Mid-Range,16-24 Left Center,18.3,Missed,,,,,,,,,,,,,,,,,,
217,PT08M41.00S,2022-10-22T23:46:06.2Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,33,40,2022-10-22T23:46:07Z,2150000,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Mid-Range,16-24 Left Center,,,,,,,216.0,1.0,1.0,0.0,,,,,,,,,,
218,PT08M29.00S,2022-10-22T23:46:18.3Z,2,REGULAR,3pt,Jump Shot,[],1629614,76.42904073587385,89.4607843137255,1610612754,36,40,2022-10-22T23:46:24Z,2160000,197.0,169.0,1,right,A. Nembhard 25' 3PT  (5 PTS) (T. McConnell 2 AST),"[1629614, 204456]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,25.99,Made,5.0,T. McConnell,204456.0,2.0,,,,,,,,,,,,,,
220,PT08M27.00S,2022-10-22T23:46:23.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,36,40,2022-10-22T23:46:23Z,2180000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M27.00S,2022-10-22T23:48:44.2Z,2,REGULAR,substitution,out,[],204456,,,1610612765,36,40,2022-10-22T23:49:32Z,2190000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M27.00S,2022-10-22T23:48:44.2Z,2,REGULAR,substitution,out,[],1629048,,,1610612765,36,40,2022-10-22T23:49:32Z,2200000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M27.00S,2022-10-22T23:48:44.2Z,2,REGULAR,substitution,out,[],1630165,,,1610612765,36,40,2022-10-22T23:49:32Z,2210000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M27.00S,2022-10-22T23:48:44.2Z,2,REGULAR,substitution,out,[],1630587,,,1610612765,36,40,2022-10-22T23:49:32Z,2220000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M27.00S,2022-10-22T23:48:44.2Z,2,REGULAR,substitution,in,[],1630543,,,1610612765,36,40,2022-10-22T23:49:32Z,2230000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M27.00S,2022-10-22T23:48:44.2Z,2,REGULAR,substitution,in,[],1631097,,,1610612765,36,40,2022-10-22T23:49:32Z,2240000,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M27.00S,2022-10-22T23:48:44.2Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,36,40,2022-10-22T23:49:32Z,2250000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M27.00S,2022-10-22T23:48:44.2Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,36,40,2022-10-22T23:49:32Z,2260000,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M07.00S,2022-10-22T23:49:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202709,8.492115637319317,49.754901960784316,1610612765,36,40,2022-10-22T23:50:05Z,2270000,1.0,27.0,1,left,MISS C. Joseph driving Layup - blocked,"[202709, 1630537]",1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,2.73,Missed,,,,,,,,,Duarte,1630537.0,,,,,,,,
230,PT08M07.00S,2022-10-22T23:49:59.3Z,2,REGULAR,block,,[],1630537,,,1610612765,36,40,2022-10-22T23:50:01Z,2280000,,,0,,C. Duarte BLOCK (1 BLK),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT08M04.00S,2022-10-22T23:50:02.3Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,36,40,2022-10-22T23:50:05Z,2290000,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,229.0,1.0,1.0,0.0,,,,,,,,,,
232,PT07M59.00S,2022-10-22T23:50:39.7Z,2,REGULAR,substitution,out,[],1631105,,,1610612754,36,40,2022-10-22T23:50:49Z,2300000,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M59.00S,2022-10-22T23:50:39.7Z,2,REGULAR,substitution,in,[],1630191,,,1610612754,36,40,2022-10-22T23:50:49Z,2310000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M54.00S,2022-10-22T23:51:42.0Z,2,REGULAR,jumpball,recovered,[],1631097,,,1610612754,36,40,2022-10-22T23:51:42Z,2330000,,,0,,Jump Ball C. Duarte vs. C. Joseph: Tip to B. Mathurin,"[1631097, 1630537, 202709]",1610612754.0,IND,heldball,B. Mathurin,1631097.0,Mathurin,B. Mathurin,Duarte,1630537.0,Joseph,202709.0,,,,,,,,,,,,,,,,,,,,,,
238,PT07M43.00S,2022-10-22T23:51:53.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,91.01511169513797,50.0,1610612754,36,40,2022-10-22T23:51:57Z,2360000,0.0,32.0,1,right,MISS A. Nembhard driving finger roll Layup,[1629614],1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,,,,,,,
239,PT07M41.00S,2022-10-22T23:51:55.1Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,36,40,2022-10-22T23:51:59Z,2370000,,,0,,I. Stewart REBOUND (Off:1 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,238.0,3.0,2.0,1.0,,,,,,,,,,
240,PT07M36.00S,2022-10-22T23:52:04.8Z,2,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,36,40,2022-10-22T23:52:10Z,2380000,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (2 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,201639.0,,,,,2.0,,
241,PT07M36.00S,2022-10-22T23:52:07.4Z,2,REGULAR,substitution,out,[],202709,,,1610612754,36,40,2022-10-22T23:52:13Z,2390000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M36.00S,2022-10-22T23:52:07.4Z,2,REGULAR,substitution,in,[],202711,,,1610612754,36,40,2022-10-22T23:52:13Z,2400000,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M29.00S,2022-10-22T23:52:28.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630537,81.68528252299606,48.77450980392157,1610612754,36,40,2022-10-22T23:52:32Z,2410000,-6.0,120.0,1,right,MISS C. Duarte 11' pullup Shot,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),8-16 Center,11.99,Missed,,,,,,,,,,,,,,,,,,
244,PT07M25.00S,2022-10-22T23:52:32.3Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,36,40,2022-10-22T23:52:32Z,2420000,,,0,,I. Stewart REBOUND (Off:1 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,243.0,4.0,3.0,1.0,,,,,,,,,,
245,PT07M15.00S,2022-10-22T23:52:42.7Z,2,REGULAR,foul,personal,['2freethrow'],1630537,,,1610612765,36,40,2022-10-22T23:52:53Z,2430000,,,0,,C. Duarte shooting personal FOUL (1 PF) (Ivey 2 FT),"[1630537, 1631093]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201639.0,1.0,0.0,Ivey,1631093.0,,,
247,PT07M15.00S,2022-10-22T23:53:09.3Z,2,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,36,40,2022-10-22T23:53:09Z,2450000,,,0,,MISS J. Ivey Free Throw 1 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
248,PT07M15.00S,2022-10-22T23:53:09.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,36,40,2022-10-22T23:53:09Z,2460000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,247.0,,,,,,,,,,,,,
249,PT07M15.00S,2022-10-22T23:53:10.0Z,2,REGULAR,substitution,out,[],1630537,,,1610612765,36,40,2022-10-22T23:53:14Z,2470000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M15.00S,2022-10-22T23:53:10.0Z,2,REGULAR,substitution,in,[],1630174,,,1610612765,36,40,2022-10-22T23:53:14Z,2480000,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M15.00S,2022-10-22T23:53:31.1Z,2,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,36,41,2022-10-22T23:53:31Z,2490000,,,0,,J. Ivey Free Throw 2 of 2 (3 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
252,PT07M05.00S,2022-10-22T23:53:43.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,91.40932982917214,46.568627450980394,1610612754,36,41,2022-10-22T23:53:48Z,2500000,-17.0,28.0,1,right,MISS I. Jackson alley-oop Layup,[1630543],1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
253,PT07M02.00S,2022-10-22T23:53:46.8Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,36,41,2022-10-22T23:53:48Z,2510000,,,0,,J. Ivey REBOUND (Off:0 Def:4),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,252.0,4.0,4.0,0.0,,,,,,,,,,
254,PT06M55.00S,2022-10-22T23:53:52.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,9.543363994743759,50.0,1610612765,36,41,2022-10-22T23:53:57Z,2520000,0.0,37.0,1,left,MISS I. Stewart Hook,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,,
255,PT06M52.00S,2022-10-22T23:53:55.9Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,36,41,2022-10-22T23:53:57Z,2530000,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,254.0,2.0,2.0,0.0,,,,,,,,,,
256,PT06M49.00S,2022-10-22T23:53:59.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629614,93.64323258869908,95.09803921568627,1610612754,39,41,2022-10-22T23:54:06Z,2540000,225.0,7.0,1,right,A. Nembhard 3PT running (8 PTS) (B. Mathurin 1 AST),"[1629614, 1631097]",1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,22.56,Made,8.0,B. Mathurin,1631097.0,1.0,,,,,,,,,,,,,,
258,PT06M38.00S,2022-10-22T23:54:10.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,8.09789750328515,49.26470588235294,1610612765,39,41,2022-10-22T23:54:14Z,2560000,4.0,24.0,1,left,MISS H. Diallo cutting Layup,[1628977],1610612765.0,DET,cutting,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
259,PT06M36.00S,2022-10-22T23:54:12.2Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,39,41,2022-10-22T23:54:14Z,2570000,,,0,,I. Jackson REBOUND (Off:0 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,258.0,2.0,2.0,0.0,,,,,,,,,,
