shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,jerseyNumber,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
11:14,168,PT11M14.00S,2022-12-15T00:38:06.3Z,2,REGULAR,steal,,[],1628978,,,1610612744,30,26,2022-12-15T00:45:34Z,1670000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612744.0,GSW,,0,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
11:12,169,PT11M12.00S,2022-12-15T00:38:09.0Z,2,REGULAR,turnover,bad pass,[],1628978,,,1610612744,30,26,2022-12-15T00:38:13Z,1680000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1631097]",1610612744.0,GSW,,0,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1.0,Mathurin,1631097.0,,,,,,
11:12,170,PT11M12.00S,2022-12-15T00:38:09.0Z,2,REGULAR,steal,,[],1631097,,,1610612754,30,26,2022-12-15T00:38:10Z,1690000,False,,,0,,B. Mathurin STEAL (1 STL),[1631097],1610612754.0,IND,,00,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,
11:08,171,PT11M08.00S,2022-12-15T00:38:11.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,92.46057818659659,47.05882352941176,1610612754,32,26,2022-12-15T00:38:16Z,1700000,False,-15.0,18.0,1,right,B. Mathurin finger roll Layup (7 PTS),[1631097],1610612754.0,IND,,00,finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.36,Made,7.0,,,,,,,,,,,,,,,,
10:56,172,PT10M56.00S,2022-12-15T00:38:24.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,6.1268068331143235,52.69607843137255,1610612744,32,26,2022-12-15T00:38:29Z,1710000,False,-13.0,5.0,1,left,MISS J. Kuminga Jump Shot,[1630228],1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1.44,Missed,,,,,,,,,,,,,,,,,
10:52,173,PT10M52.00S,2022-12-15T00:38:28.1Z,2,REGULAR,rebound,offensive,[],203110,,,1610612744,32,26,2022-12-15T00:41:47Z,1720000,False,,,0,,D. Green REBOUND (Off:1 Def:1),[203110],1610612744.0,GSW,,23,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,172.0,2.0,1.0,1.0,,,,,,,,,
10:50,174,PT10M50.00S,2022-12-15T00:38:29.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630228,6.521024967148489,50.73529411764706,1610612744,32,28,2022-12-15T00:38:32Z,1730000,False,-4.0,9.0,1,left,J. Kuminga DUNK (2 PTS) (D. DiVincenzo 1 AST),"[1630228, 1628978]",1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,0.95,Made,2.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,
10:41,176,PT10M41.00S,2022-12-15T00:38:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,92.19776609724047,53.431372549019606,1610612754,34,28,2022-12-15T00:38:49Z,1750000,False,17.0,21.0,1,right,J. Smith cutting Layup (2 PTS) (T. McConnell 3 AST),"[1630188, 204456]",1610612754.0,IND,,25,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,2.7,Made,2.0,T. McConnell,204456.0,3.0,,,,,,,,,,,,,
10:26,178,PT10M26.00S,2022-12-15T00:38:55.9Z,2,REGULAR,foul,personal,['2freethrow'],1629052,,,1610612744,34,28,2022-12-15T00:39:08Z,1770000,False,,,0,,O. Brissett shooting personal FOUL (1 PF) (Poole 2 FT),"[1629052, 1629673]",1610612754.0,IND,1626301.0,12,shooting,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Poole,1629673.0,,
10:26,180,PT10M26.00S,2022-12-15T00:39:26.0Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,34,29,2022-12-15T00:39:26Z,1790000,False,,,0,,J. Poole Free Throw 1 of 2 (5 PTS),[1629673],1610612744.0,GSW,,3,,,,Poole,J. Poole,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
10:26,181,PT10M26.00S,2022-12-15T00:39:45.8Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,34,30,2022-12-15T00:39:45Z,1800000,False,,,0,,J. Poole Free Throw 2 of 2 (6 PTS),[1629673],1610612744.0,GSW,,3,,,,Poole,J. Poole,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
10:17,182,PT10M17.00S,2022-12-15T00:39:56.6Z,2,REGULAR,2pt,Jump Shot,[],1631097,93.24901445466492,88.72549019607843,1610612754,36,30,2022-12-15T00:40:08Z,1810000,False,194.0,11.0,1,right,B. Mathurin 19' Jump Shot (9 PTS) (T. McConnell 4 AST),"[1631097, 204456]",1610612754.0,IND,,00,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right,19.39,Made,9.0,T. McConnell,204456.0,4.0,,,,,,,,,,,,,
10:13,184,PT10M13.00S,2022-12-15T00:40:12.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,36,30,2022-12-15T00:40:12Z,1830000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:59,185,PT09M59.00S,2022-12-15T00:43:16.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.046649145860711,54.41176470588235,1610612744,36,30,2022-12-15T00:43:21Z,1840000,False,-22.0,14.0,1,left,MISS J. Poole cutting finger roll Layup - blocked,"[1629673, 1630188]",1610612744.0,GSW,,3,cutting finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,Smith,1630188.0
09:59,186,PT09M59.00S,2022-12-15T00:43:16.3Z,2,REGULAR,block,,[],1630188,,,1610612744,36,30,2022-12-15T00:43:18Z,1850000,False,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612754.0,IND,,25,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
09:56,187,PT09M56.00S,2022-12-15T00:43:19.3Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,36,30,2022-12-15T00:48:34Z,1860000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612754.0,IND,,25,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,185.0,3.0,3.0,0.0,,,,,,,,,
09:53,188,PT09M53.00S,2022-12-15T00:43:22.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,69.20170827858082,25.245098039215684,1610612754,36,30,2022-12-15T00:43:30Z,1870000,False,-124.0,237.0,1,right,MISS B. Mathurin 26' running 3PT,[1631097],1610612754.0,IND,,00,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,26.74,Missed,,,,,,,,,,,,,,,,,
09:49,189,PT09M49.00S,2022-12-15T00:43:26.2Z,2,REGULAR,rebound,offensive,[],1627741,,,1610612754,36,30,2022-12-15T00:43:26Z,1880000,False,,,0,,B. Hield REBOUND (Off:1 Def:0),[1627741],1610612754.0,IND,,24,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,188.0,1.0,0.0,1.0,,,,,,,,,
09:44,190,PT09M44.00S,2022-12-15T00:43:30.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,92.19776609724047,44.85294117647059,1610612754,36,30,2022-12-15T00:43:34Z,1890000,False,-26.0,21.0,1,right,MISS J. Smith driving finger roll Layup,[1630188],1610612754.0,IND,,25,driving finger roll,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,
09:42,191,PT09M42.00S,2022-12-15T00:43:32.8Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612744,36,30,2022-12-15T00:43:34Z,1900000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612744.0,GSW,,0,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,190.0,4.0,4.0,0.0,,,,,,,,,
09:38,192,PT09M38.00S,2022-12-15T00:43:40.4Z,2,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612744,36,30,2022-12-15T00:43:48Z,1910000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Green 2 FT),"[1630188, 203110]",1610612754.0,IND,202007.0,25,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Green,203110.0,,
09:38,194,PT09M38.00S,2022-12-15T00:44:08.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203110,,,1610612744,36,30,2022-12-15T00:44:08Z,1930000,False,,,0,,MISS D. Green Free Throw 1 of 2,[203110],1610612744.0,GSW,,23,,,,Green,D. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,
09:38,195,PT09M38.00S,2022-12-15T00:44:08.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,36,30,2022-12-15T00:44:08Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,194.0,,,,,,,,,,,,
09:38,196,PT09M38.00S,2022-12-15T00:44:22.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203110,,,1610612744,36,31,2022-12-15T00:44:22Z,1950000,False,,,0,,D. Green Free Throw 2 of 2 (1 PTS),[203110],1610612744.0,GSW,,23,,,,Green,D. Green,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
09:32,197,PT09M32.00S,2022-12-15T00:44:36.6Z,2,REGULAR,foul,personal,[],1630228,,,1610612754,36,31,2022-12-15T00:44:59Z,1960000,False,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 1631097]",1610612744.0,GSW,202007.0,00,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,1.0,0.0,Mathurin,1631097.0,,
09:22,199,PT09M22.00S,2022-12-15T00:45:07.0Z,2,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612754,36,31,2022-12-15T00:45:13Z,1980000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Brissett 2 FT),"[1629673, 1629052]",1610612744.0,GSW,204059.0,3,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,0.0,Brissett,1629052.0,,
09:22,201,PT09M22.00S,2022-12-15T00:45:36.3Z,2,REGULAR,freethrow,1 of 2,[],1629052,,,1610612754,36,31,2022-12-15T00:45:36Z,2000000,False,,,0,,MISS O. Brissett Free Throw 1 of 2,[1629052],1610612754.0,IND,,12,,,,Brissett,O. Brissett,,,,,,,,Missed,,,,,,,,,,,,,,,,,
09:22,202,PT09M22.00S,2022-12-15T00:45:36.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,36,31,2022-12-15T00:45:36Z,2010000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,201.0,,,,,,,,,,,,
09:22,203,PT09M22.00S,2022-12-15T00:45:49.6Z,2,REGULAR,freethrow,2 of 2,[],1629052,,,1610612754,37,31,2022-12-15T00:45:49Z,2020000,False,,,0,,O. Brissett Free Throw 2 of 2 (3 PTS),[1629052],1610612754.0,IND,,12,,,,Brissett,O. Brissett,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
09:11,204,PT09M11.00S,2022-12-15T00:46:03.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.783837056504599,58.333333333333336,1610612744,37,33,2022-12-15T00:46:07Z,2030000,False,-42.0,11.0,1,left,J. Poole driving Layup (8 PTS),[1629673],1610612744.0,GSW,,3,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,4.32,Made,8.0,,,,,,,,,,,,,,,,
09:03,205,PT09M03.00S,2022-12-15T00:46:13.3Z,2,REGULAR,turnover,traveling,[],1630188,,,1610612754,37,33,2022-12-15T00:46:18Z,2040000,False,,,0,,J. Smith traveling TURNOVER (1 TO),[1630188],1610612754.0,IND,202007.0,25,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1.0,,,,,,,,
08:49,206,PT08M49.00S,2022-12-15T00:46:35.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,5.863994743758213,97.54901960784314,1610612744,37,33,2022-12-15T00:46:40Z,2050000,False,-238.0,3.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612744.0,GSW,,0,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,
08:44,207,PT08M44.00S,2022-12-15T00:46:40.4Z,2,REGULAR,rebound,offensive,[],1630228,,,1610612744,37,33,2022-12-15T00:46:40Z,2060000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:0),[1630228],1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,,,,,,,206.0,1.0,0.0,1.0,,,,,,,,,
08:44,208,PT08M44.00S,2022-12-15T00:46:39.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630228,5.590000152587891,50.0,1610612744,37,33,2022-12-15T00:46:39Z,2070000,False,0.0,0.0,1,left,MISS J. Kuminga tip Layup,[1630228],1610612744.0,GSW,,00,tip,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,
08:43,209,PT08M43.00S,2022-12-15T00:46:40.5Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,37,33,2022-12-15T00:46:40Z,2080000,False,,,0,,B. Hield REBOUND (Off:1 Def:1),[1627741],1610612754.0,IND,,24,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,,,,,208.0,2.0,1.0,1.0,,,,,,,,,
08:38,210,PT08M38.00S,2022-12-15T00:46:45.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,66.3107752956636,62.5,1610612754,37,33,2022-12-15T00:46:52Z,2090000,False,62.0,264.0,1,right,MISS B. Hield 27' running pullup 3PT,[1627741],1610612754.0,IND,,24,running pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,27.15,Missed,,,,,,,,,,,,,,,,,
08:37,211,PT08M37.00S,2022-12-15T00:46:46.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,37,33,2022-12-15T00:46:52Z,2100000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,210.0,,,,,,,,,,,,
08:37,213,PT08M37.00S,2022-12-15T00:46:53.8Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,37,33,2022-12-15T00:46:58Z,2120000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
08:37,214,PT08M37.00S,2022-12-15T00:46:53.8Z,2,REGULAR,substitution,in,[],1630237,,,1610612744,37,33,2022-12-15T00:46:58Z,2130000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,40,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
08:24,215,PT08M24.00S,2022-12-15T00:47:17.0Z,2,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,37,33,2022-12-15T00:47:22Z,2140000,False,,,0,,J. Poole lost ball out-of-bounds TURNOVER (2 TO),[1629673],1610612744.0,GSW,204059.0,3,lost ball,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,,,,,,,,
08:24,216,PT08M24.00S,2022-12-15T00:47:19.5Z,2,REGULAR,substitution,out,[],1627741,,,1610612754,37,33,2022-12-15T00:47:23Z,2150000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,24,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
08:24,217,PT08M24.00S,2022-12-15T00:47:19.5Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,37,33,2022-12-15T00:47:23Z,2160000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,2,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,
08:14,219,PT08M14.00S,2022-12-15T00:47:40.9Z,2,REGULAR,foul,offensive,[],1629052,,,1610612754,37,33,2022-12-15T00:47:49Z,2180000,False,,,0,,O. Brissett offensive FOUL (2 PF),"[1629052, 1628978]",1610612754.0,IND,1626301.0,12,,,,Brissett,O. Brissett,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2.0,0.0,DiVincenzo,1628978.0,,
08:14,221,PT08M14.00S,2022-12-15T00:47:40.9Z,2,REGULAR,turnover,offensive foul,[],1629052,,,1610612754,37,33,2022-12-15T00:47:40Z,2200000,False,,,0,,O. Brissett offensive foul TURNOVER (1 TO),[1629052],1610612754.0,IND,1626301.0,12,,,,Brissett,O. Brissett,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,,,,,,
08:04,222,PT08M04.00S,2022-12-15T00:48:03.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,31.35676741130092,62.254901960784316,1610612744,37,33,2022-12-15T00:48:12Z,2210000,False,-61.0,242.0,1,left,MISS J. Poole 24' step back 3PT,[1629673],1610612744.0,GSW,,3,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,24.99,Missed,,,,,,,,,,,,,,,,,
07:58,223,PT07M58.00S,2022-12-15T00:48:09.1Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,37,33,2022-12-15T00:48:44Z,2220000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,9,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,,,,,222.0,2.0,2.0,0.0,,,,,,,,,
07:58,232,PT07M58.00S,2022-12-15T00:48:07.8Z,2,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,37,33,2022-12-15T00:55:34Z,2225000,False,,,0,,T. McConnell bad pass out-of-bounds TURNOVER (1 TO),[204456],1610612754.0,IND,1626301.0,9,bad pass,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,,,,,,
07:58,225,PT07M58.00S,2022-12-15T00:48:20.4Z,2,REGULAR,substitution,out,[],204456,,,1610612744,37,33,2022-12-15T00:49:01Z,2240000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,9,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
07:58,226,PT07M58.00S,2022-12-15T00:48:20.4Z,2,REGULAR,substitution,out,[],1630188,,,1610612744,37,33,2022-12-15T00:49:01Z,2250000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,25,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
07:58,227,PT07M58.00S,2022-12-15T00:48:20.4Z,2,REGULAR,substitution,in,[],1630169,,,1610612744,37,33,2022-12-15T00:49:01Z,2260000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,0,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
07:58,228,PT07M58.00S,2022-12-15T00:48:20.4Z,2,REGULAR,substitution,in,[],1626167,,,1610612744,37,33,2022-12-15T00:49:01Z,2270000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,33,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
07:57,229,PT07M57.00S,2022-12-15T00:48:49.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203110,10.068988173455978,41.17647058823529,1610612744,37,33,2022-12-15T00:49:01Z,2280000,False,44.0,42.0,1,left,MISS D. Green 6' Layup,[203110],1610612744.0,GSW,,23,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,,,,
07:54,230,PT07M54.00S,2022-12-15T00:48:51.8Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,37,33,2022-12-15T00:48:51Z,2290000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,2,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,229.0,1.0,1.0,0.0,,,,,,,,,
07:47,231,PT07M47.00S,2022-12-15T00:48:59.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,93.64323258869908,55.63725490196079,1610612754,39,33,2022-12-15T00:49:08Z,2300000,False,28.0,7.0,1,right,O. Brissett driving Layup (5 PTS),[1629052],1610612754.0,IND,,12,driving,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,2.91,Made,5.0,,,,,,,,,,,,,,,,
07:44,233,PT07M44.00S,2022-12-15T00:49:02.9Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,39,33,2022-12-15T00:49:13Z,2310000,False,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 1629052]",1610612744.0,GSW,,23,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,Brissett,1629052.0,,,,,,
07:44,234,PT07M44.00S,2022-12-15T00:49:02.9Z,2,REGULAR,steal,,[],1629052,,,1610612754,39,33,2022-12-15T00:49:04Z,2320000,False,,,0,,O. Brissett STEAL (2 STL),[1629052],1610612754.0,IND,,12,,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
07:37,236,PT07M37.00S,2022-12-15T00:49:26.9Z,2,REGULAR,foul,personal,['2freethrow'],1630237,,,1610612754,39,33,2022-12-15T00:49:35Z,2340000,False,,,0,,A. Lamb shooting personal FOUL (1 PF) (Brissett 2 FT),"[1630237, 1629052]",1610612744.0,GSW,1626301.0,40,shooting,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Brissett,1629052.0,,
07:37,238,PT07M37.00S,2022-12-15T00:49:49.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629052,,,1610612754,40,33,2022-12-15T00:49:49Z,2360000,False,,,0,,O. Brissett Free Throw 1 of 2 (6 PTS),[1629052],1610612754.0,IND,,12,,,,Brissett,O. Brissett,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
07:37,239,PT07M37.00S,2022-12-15T00:49:49.9Z,2,REGULAR,substitution,out,[],1629673,,,1610612754,40,33,2022-12-15T00:50:02Z,2370000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,3,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
07:37,240,PT07M37.00S,2022-12-15T00:49:49.9Z,2,REGULAR,substitution,out,[],1629660,,,1610612754,40,33,2022-12-15T00:50:02Z,2380000,False,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,10,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
07:37,241,PT07M37.00S,2022-12-15T00:49:49.9Z,2,REGULAR,substitution,out,[],203110,,,1610612754,40,33,2022-12-15T00:50:02Z,2390000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,23,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
07:37,242,PT07M37.00S,2022-12-15T00:49:49.9Z,2,REGULAR,substitution,in,[],1630541,,,1610612754,40,33,2022-12-15T00:50:02Z,2400000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,4,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
07:37,243,PT07M37.00S,2022-12-15T00:49:49.9Z,2,REGULAR,substitution,in,[],1626172,,,1610612754,40,33,2022-12-15T00:50:02Z,2410000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,5,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
07:37,244,PT07M37.00S,2022-12-15T00:49:49.9Z,2,REGULAR,substitution,in,[],201939,,,1610612754,40,33,2022-12-15T00:50:02Z,2420000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
07:37,245,PT07M37.00S,2022-12-15T00:50:14.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629052,,,1610612754,41,33,2022-12-15T00:50:14Z,2430000,False,,,0,,O. Brissett Free Throw 2 of 2 (7 PTS),[1629052],1610612754.0,IND,,12,,,,Brissett,O. Brissett,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
07:22,246,PT07M22.00S,2022-12-15T00:50:31.5Z,2,REGULAR,3pt,Jump Shot,[],1630237,32.276609724047304,47.549019607843135,1610612744,41,33,2022-12-15T00:50:37Z,2440000,False,12.0,251.0,1,left,MISS A. Lamb 25' 3PT,[1630237],1610612744.0,GSW,,40,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Center,25.12,Missed,,,,,,,,,,,,,,,,,
07:19,247,PT07M19.00S,2022-12-15T00:50:34.5Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,41,33,2022-12-15T00:50:37Z,2450000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:2),[1630169],1610612754.0,IND,,0,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,246.0,3.0,2.0,1.0,,,,,,,,,
07:14,248,PT07M14.00S,2022-12-15T00:50:39.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629052,72.7496714848883,81.37254901960785,1610612754,41,33,2022-12-15T00:50:44Z,2460000,False,157.0,204.0,1,right,MISS O. Brissett 25' running 3PT,[1629052],1610612754.0,IND,,12,running,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,
07:11,249,PT07M11.00S,2022-12-15T00:50:42.5Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612744,41,33,2022-12-15T00:50:44Z,2470000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:5),[1628978],1610612744.0,GSW,,0,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,248.0,5.0,5.0,0.0,,,,,,,,,
