actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
574,PT10M09.00S,2023-04-01T01:01:14.4Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,95,96,2023-04-01T01:01:14Z,5690000,False,,,0,,T. McConnell REBOUND (Off:0 Def:4),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,573.0,4.0,4.0,0.0,,,,,,,,,,,,,,
575,PT10M00.00S,2023-04-01T01:01:22.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.915243101182654,50.49019607843137,1610612754,97,96,2023-04-01T01:01:26Z,5700000,False,-2.0,13.0,1,left,B. Mathurin driving finger roll Layup (12 PTS) (B. Hield 5 AST),"[1631097, 1627741]",1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,12.0,B. Hield,1627741.0,5.0,,,,,,
577,PT09M46.00S,2023-04-01T01:01:37.1Z,4,REGULAR,3pt,Jump Shot,[],1630322,69.33311432325887,21.07843137254902,1610612760,97,99,2023-04-01T01:01:41Z,5720000,False,-145.0,236.0,1,right,L. Waters III 27' 3PT  (8 PTS) (J. Giddey 4 AST),"[1630322, 1630581]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,27.66,Made,,,,,,,,,8.0,J. Giddey,1630581.0,4.0,,,,,,
579,PT09M30.00S,2023-04-01T01:01:52.1Z,4,REGULAR,3pt,Jump Shot,[],1627741,30.962549277266753,67.64705882352942,1610612754,100,99,2023-04-01T01:01:58Z,5740000,False,-88.0,239.0,1,left,B. Hield 25' 3PT  (13 PTS) (O. Brissett 2 AST),"[1627741, 1629052]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.43,Made,,,,,,,,,13.0,O. Brissett,1629052.0,2.0,,,,,,
585,PT09M15.00S,2023-04-01T01:02:14.7Z,4,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612760,100,99,2023-04-01T01:02:21Z,5780000,False,,,0,,B. Hield shooting personal FOUL (2 PF) (Giddey 2 FT),"[1627741, 1630581]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,2.0,0.0,Giddey,1630581.0,,
587,PT09M15.00S,2023-04-01T01:02:32.4Z,4,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,100,100,2023-04-01T01:02:32Z,5800000,False,,,0,,J. Giddey Free Throw 1 of 2 (21 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,,21.0,,,,,,,,,
588,PT09M15.00S,2023-04-01T01:02:34.3Z,4,REGULAR,substitution,out,[],1631119,,,1610612760,100,100,2023-04-01T01:02:38Z,5810000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT09M15.00S,2023-04-01T01:02:34.3Z,4,REGULAR,substitution,in,[],1628983,,,1610612760,100,100,2023-04-01T01:02:38Z,5820000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT09M15.00S,2023-04-01T01:02:32.4Z,4,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,100,100,2023-04-01T01:02:55Z,5830000,False,,,0,,MISS J. Giddey Free Throw 2 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
591,PT09M14.00S,2023-04-01T01:02:33.4Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,100,100,2023-04-01T01:02:55Z,5840000,False,,,0,,O. Brissett REBOUND (Off:2 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,590.0,4.0,2.0,2.0,,,,,,,,,,,,,,
593,PT09M09.00S,2023-04-01T01:03:03.1Z,4,REGULAR,substitution,out,[],1631097,,,1610612754,100,100,2023-04-01T01:03:13Z,5860000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT09M09.00S,2023-04-01T01:03:03.1Z,4,REGULAR,substitution,out,[],204456,,,1610612754,100,100,2023-04-01T01:03:13Z,5870000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT09M09.00S,2023-04-01T01:03:03.1Z,4,REGULAR,substitution,in,[],1629614,,,1610612754,100,100,2023-04-01T01:03:13Z,5880000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT09M09.00S,2023-04-01T01:03:03.1Z,4,REGULAR,substitution,in,[],1630174,,,1610612754,100,100,2023-04-01T01:03:13Z,5890000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT09M06.00S,2023-04-01T01:03:28.3Z,4,REGULAR,3pt,Jump Shot,[],1627741,5.601182654402102,96.81372549019608,1610612754,100,100,2023-04-01T01:03:32Z,5900000,False,-234.0,0.0,1,left,MISS B. Hield step back 3PT,[1627741],1610612754.0,IND,step back,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
598,PT09M03.00S,2023-04-01T01:03:31.3Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,100,100,2023-04-01T01:03:32Z,5910000,False,,,0,,J. Giddey REBOUND (Off:3 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,597.0,7.0,4.0,3.0,,,,,,,,,,,,,,
599,PT08M44.00S,2023-04-01T01:03:49.7Z,4,REGULAR,3pt,Jump Shot,[],1630322,65.91655716162943,69.36274509803921,1610612760,100,100,2023-04-01T01:03:56Z,5920000,False,97.0,268.0,1,right,MISS L. Waters III 28' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,28.49,Missed,,,,,,,,,,,,,,,,,,
600,PT08M38.00S,2023-04-01T01:03:55.7Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,100,100,2023-04-01T01:03:56Z,5930000,False,,,0,,O. Brissett REBOUND (Off:2 Def:3),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Right Center,,,599.0,5.0,3.0,2.0,,,,,,,,,,,,,,
601,PT08M33.00S,2023-04-01T01:04:00.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,9.017739816031538,46.32352941176471,1610612754,100,100,2023-04-01T01:04:21Z,5940000,False,18.0,32.0,1,left,MISS O. Brissett driving Layup,[1629052],1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,,
602,PT08M32.00S,2023-04-01T01:04:01.9Z,4,REGULAR,rebound,offensive,[],1629052,,,1610612754,100,100,2023-04-01T01:04:21Z,5950000,False,,,0,,O. Brissett REBOUND (Off:3 Def:3),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,601.0,6.0,3.0,3.0,,,,,,,,,,,,,,
603,PT08M32.00S,2023-04-01T01:04:04.7Z,4,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612754,100,100,2023-04-01T01:04:10Z,5960000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (4 PF) (Brissett 2 FT),"[1628983, 1629052]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,4.0,0.0,Brissett,1629052.0,,
605,PT08M32.00S,2023-04-01T01:04:25.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629052,,,1610612754,101,100,2023-04-01T01:06:07Z,5980000,False,,,0,,O. Brissett Free Throw 1 of 2 (6 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
606,PT08M32.00S,2023-04-01T01:04:25.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629052,,,1610612754,102,100,2023-04-01T01:06:07Z,5990000,False,,,0,,O. Brissett Free Throw 2 of 2 (7 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
607,PT08M27.00S,2023-04-01T01:04:47.1Z,4,REGULAR,turnover,lost ball,[],1630581,,,1610612760,102,100,2023-04-01T01:04:51Z,6000000,False,,,0,,J. Giddey lost ball TURNOVER (1 TO),"[1630581, 1627741]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Center,,,,,,,,1.0,Hield,1627741.0,,,,,,,,,,
608,PT08M27.00S,2023-04-01T01:04:47.1Z,4,REGULAR,steal,,[],1627741,,,1610612754,102,100,2023-04-01T01:04:49Z,6010000,False,,,0,,B. Hield STEAL (2 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
609,PT08M17.00S,2023-04-01T01:04:56.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,19.267411300919843,5.88235294117647,1610612754,102,100,2023-04-01T01:05:00Z,6020000,False,221.0,129.0,1,left,MISS A. Nesmith 25' step back 3PT,[1630174],1610612754.0,IND,step back,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
610,PT08M14.00S,2023-04-01T01:04:59.8Z,4,REGULAR,rebound,offensive,[],1629614,,,1610612754,102,100,2023-04-01T01:04:59Z,6030000,False,,,0,,A. Nembhard REBOUND (Off:2 Def:0),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,609.0,2.0,0.0,2.0,,,,,,,,,,,,,,
611,PT08M13.00S,2023-04-01T01:05:00.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,32.14520367936925,60.29411764705882,1610612754,102,100,2023-04-01T01:05:05Z,6040000,False,-51.0,250.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,25.5,Missed,,,,,,,,,,,,,,,,,,
612,PT08M09.00S,2023-04-01T01:05:04.8Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,102,100,2023-04-01T01:05:05Z,6050000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:7),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,611.0,7.0,7.0,0.0,,,,,,,,,,,,,,
614,PT08M07.00S,2023-04-01T01:05:16.7Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,102,100,2023-04-01T01:05:20Z,6070000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT08M07.00S,2023-04-01T01:05:16.7Z,4,REGULAR,substitution,in,[],1630198,,,1610612760,102,100,2023-04-01T01:05:20Z,6080000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT08M07.00S,2023-04-01T01:05:28.8Z,4,REGULAR,substitution,out,[],1627741,,,1610612760,102,100,2023-04-01T01:05:31Z,6090000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT08M07.00S,2023-04-01T01:05:28.8Z,4,REGULAR,substitution,in,[],204456,,,1610612760,102,100,2023-04-01T01:05:31Z,6100000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M53.00S,2023-04-01T01:05:57.6Z,4,REGULAR,foul,offensive,[],1631114,,,1610612760,102,100,2023-04-01T01:07:53Z,6110000,False,,,0,,J. Williams charge offensive FOUL (5 PF),"[1631114, 1629614]",1610612760.0,OKC,charge,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,5.0,0.0,Nembhard,1629614.0,,
622,PT07M53.00S,2023-04-01T01:05:57.6Z,4,REGULAR,turnover,offensive foul,[],1631114,,,1610612760,102,100,2023-04-01T01:05:57Z,6125000,False,,,0,,J. Williams offensive foul TURNOVER (1 TO),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,1.0,,,,,,,,,,,,
620,PT07M53.00S,2023-04-01T01:06:22.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,102,100,2023-04-01T01:05:57Z,6130000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT07M53.00S,2023-04-01T01:08:45.3Z,4,REGULAR,substitution,out,[],1630598,,,1610612754,102,100,2023-04-01T01:09:16Z,6150000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT07M53.00S,2023-04-01T01:08:45.3Z,4,REGULAR,substitution,in,[],1629652,,,1610612754,102,100,2023-04-01T01:09:16Z,6160000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT07M41.00S,2023-04-01T01:09:35.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629614,31.488173455978973,32.35294117647059,1610612754,105,100,2023-04-01T01:09:40Z,6180000,False,88.0,243.0,1,left,A. Nembhard 25' 3PT  (12 PTS) (A. Nesmith 2 AST),"[1629614, 1630174]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,25.9,Made,,,,,,,,,12.0,A. Nesmith,1630174.0,2.0,,,,,,
628,PT07M16.00S,2023-04-01T01:09:59.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630198,91.80354796320631,47.549019607843135,1610612760,105,102,2023-04-01T01:10:03Z,6200000,False,-12.0,25.0,1,right,I. Joe driving finger roll Layup (7 PTS) (J. Williams 6 AST),"[1630198, 1631114]",1610612760.0,OKC,driving finger roll,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,,,,,7.0,J. Williams,1631114.0,6.0,,,,,,
630,PT06M57.00S,2023-04-01T01:10:20.3Z,4,REGULAR,3pt,Jump Shot,[],1629052,9.149145860709593,4.166666666666666,1610612754,105,102,2023-04-01T01:10:25Z,6220000,False,229.0,34.0,1,left,MISS O. Brissett 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
631,PT06M53.00S,2023-04-01T01:10:24.3Z,4,REGULAR,rebound,offensive,[],204456,,,1610612754,105,102,2023-04-01T01:10:25Z,6230000,False,,,0,,T. McConnell REBOUND (Off:1 Def:4),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Right Corner 3,24+ Right,,,630.0,5.0,4.0,1.0,,,,,,,,,,,,,,
632,PT06M50.00S,2023-04-01T01:10:26.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629614,35.167542706964525,47.794117647058826,1610612754,108,102,2023-04-01T01:10:30Z,6240000,False,11.0,278.0,1,left,A. Nembhard 27' 3PT  (15 PTS) (T. McConnell 7 AST),"[1629614, 204456]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,27.83,Made,,,,,,,,,15.0,T. McConnell,204456.0,7.0,,,,,,
634,PT06M29.00S,2023-04-01T01:10:46.8Z,4,REGULAR,3pt,Jump Shot,[],1630322,84.83902759526939,2.2058823529411766,1610612760,108,102,2023-04-01T01:10:52Z,6260000,False,-239.0,90.0,1,right,MISS L. Waters III 25' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left,25.54,Missed,,,,,,,,,,,,,,,,,,
635,PT06M25.00S,2023-04-01T01:10:50.8Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,108,102,2023-04-01T01:10:52Z,6270000,False,,,0,,T. McConnell REBOUND (Off:1 Def:5),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left,,,634.0,6.0,5.0,1.0,,,,,,,,,,,,,,
636,PT06M15.00S,2023-04-01T01:11:01.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,6.652431011826544,47.549019607843135,1610612754,110,102,2023-04-01T01:11:05Z,6280000,False,12.0,10.0,1,left,A. Nembhard driving Layup (17 PTS) (T. McConnell 8 AST),"[1629614, 204456]",1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,17.0,T. McConnell,204456.0,8.0,,,,,,
638,PT06M15.00S,2023-04-01T01:11:08.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,110,102,2023-04-01T01:11:08Z,6300000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT06M15.00S,2023-04-01T01:13:13.4Z,4,REGULAR,substitution,out,[],1631114,,,1610612760,110,102,2023-04-01T01:13:44Z,6310000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT06M15.00S,2023-04-01T01:13:13.4Z,4,REGULAR,substitution,out,[],1630322,,,1610612760,110,102,2023-04-01T01:13:44Z,6320000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT06M15.00S,2023-04-01T01:13:13.4Z,4,REGULAR,substitution,in,[],1630598,,,1610612760,110,102,2023-04-01T01:13:44Z,6330000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT06M15.00S,2023-04-01T01:13:13.4Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,110,102,2023-04-01T01:13:44Z,6340000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT06M04.00S,2023-04-01T01:14:12.0Z,4,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612760,110,102,2023-04-01T01:14:19Z,6350000,False,,,0,,J. Smith shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1630188, 1628983]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,
645,PT06M04.00S,2023-04-01T01:14:35.6Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,110,103,2023-04-01T01:14:35Z,6370000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (32 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,32.0,,,,,,,,,
646,PT06M04.00S,2023-04-01T01:14:48.1Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,110,104,2023-04-01T01:14:48Z,6380000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (33 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,33.0,,,,,,,,,
648,PT05M51.00S,2023-04-01T01:15:06.9Z,4,REGULAR,substitution,out,[],1629052,,,1610612754,110,104,2023-04-01T01:15:11Z,6400000,False,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT05M51.00S,2023-04-01T01:15:06.9Z,4,REGULAR,substitution,in,[],1629670,,,1610612754,110,104,2023-04-01T01:15:11Z,6410000,False,,,0,,SUB in: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT05M51.00S,2023-04-01T01:15:24.7Z,4,REGULAR,substitution,out,[],204456,,,1610612754,110,104,2023-04-01T01:15:34Z,6420000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT05M51.00S,2023-04-01T01:15:24.7Z,4,REGULAR,substitution,in,[],1631097,,,1610612754,110,104,2023-04-01T01:15:34Z,6430000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT05M51.00S,2023-04-01T01:16:07.5Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612754,110,104,2023-04-01T01:16:16Z,6440000,False,,,0,,IND 5-second-violation Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,1830.0,,,,,,,,,,,,,
653,PT05M40.00S,2023-04-01T01:16:24.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,88.38699080157687,41.911764705882355,1610612760,110,106,2023-04-01T01:16:30Z,6450000,False,-40.0,57.0,1,right,S. Gilgeous-Alexander 6' driving floating bank Jump Shot (35 PTS),[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,,,,,,,,,35.0,,,,,,,,,
654,PT05M29.00S,2023-04-01T01:16:37.4Z,4,REGULAR,foul,personal,[],1628983,,,1610612754,110,106,2023-04-01T01:16:45Z,6460000,False,,,0,,S. Gilgeous-Alexander personal FOUL (5 PF),"[1628983, 1630188]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,,,,,,,,5.0,0.0,Smith,1630188.0,,
656,PT05M25.00S,2023-04-01T01:17:04.4Z,4,REGULAR,turnover,out-of-bounds,[],1629614,,,1610612754,110,106,2023-04-01T01:17:09Z,6480000,False,,,0,,A. Nembhard lost ball out-of-bounds TURNOVER (4 TO),[1629614],1610612754.0,IND,lost ball,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628484.0,4.0,,,,,,,,,,,,
657,PT05M09.00S,2023-04-01T01:17:26.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630598,67.62483574244416,64.95098039215686,1610612760,110,109,2023-04-01T01:17:31Z,6490000,False,75.0,252.0,1,right,A. Wiggins 26' 3PT  (12 PTS) (S. Gilgeous-Alexander 4 AST),"[1630598, 1628983]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,26.27,Made,,,,,,,,,12.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,
659,PT05M06.00S,2023-04-01T01:17:34.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,110,109,2023-04-01T01:17:34Z,6510000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT04M51.00S,2023-04-01T01:19:24.7Z,4,REGULAR,turnover,out-of-bounds,[],1630188,,,1610612754,110,109,2023-04-01T01:19:31Z,6520000,False,,,0,,J. Smith lost ball out-of-bounds TURNOVER (1 TO),[1630188],1610612754.0,IND,lost ball,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1193.0,1.0,,,,,,,,,,,,
661,PT04M39.00S,2023-04-01T01:19:41.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,69.07030223390277,64.4607843137255,1610612760,110,109,2023-04-01T01:19:47Z,6530000,False,72.0,238.0,1,right,MISS I. Joe 24' step back 3PT,[1630198],1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,24.89,Missed,,,,,,,,,,,,,,,,,,
662,PT04M36.00S,2023-04-01T01:19:44.7Z,4,REGULAR,rebound,offensive,[],1629652,,,1610612760,110,109,2023-04-01T01:19:47Z,6540000,False,,,0,,L. Dort REBOUND (Off:3 Def:5),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,661.0,8.0,5.0,3.0,,,,,,,,,,,,,,
663,PT04M36.00S,2023-04-01T01:19:45.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629652,94.40999984741211,50.0,1610612760,110,111,2023-04-01T01:19:45Z,6550000,False,0.0,0.0,1,right,L. Dort tip Layup (12 PTS),[1629652],1610612760.0,OKC,tip,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,12.0,,,,,,,,,
664,PT04M27.00S,2023-04-01T01:19:52.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,13.091327201051248,55.88235294117647,1610612754,110,111,2023-04-01T01:19:56Z,6560000,False,-29.0,71.0,1,left,MISS A. Nembhard 7' driving floating Shot,[1629614],1610612754.0,IND,driving floating,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,,,
665,PT04M25.00S,2023-04-01T01:19:55.4Z,4,REGULAR,rebound,offensive,[],1630174,,,1610612754,110,111,2023-04-01T01:19:55Z,6570000,False,,,0,,A. Nesmith REBOUND (Off:4 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,664.0,6.0,2.0,4.0,,,,,,,,,,,,,,
666,PT04M24.00S,2023-04-01T01:20:19.6Z,4,REGULAR,substitution,out,[],1631097,,,1610612754,110,111,2023-04-01T01:20:22Z,6580000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
