actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
83,PT05M01.00S,2022-12-30T00:23:20.9Z,1,REGULAR,substitution,in,[],1630171,,,1610612754,19,16,2022-12-30T00:23:31Z,830000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M01.00S,2022-12-30T00:23:20.9Z,1,REGULAR,substitution,in,[],201567,,,1610612754,19,16,2022-12-30T00:23:31Z,840000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M53.00S,2022-12-30T00:23:50.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630169,91.27792378449409,26.96078431372549,1610612754,19,16,2022-12-30T00:23:54Z,850000,False,-115.0,29.0,1,right,MISS T. Haliburton 11' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,11.89,Missed,,,,,,,,,,,,,,,,,,
87,PT04M49.00S,2022-12-30T00:23:54.0Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,19,16,2022-12-30T00:23:54Z,870000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,85.0,5.0,4.0,1.0,,,,,,,,,,
88,PT04M44.00S,2022-12-30T00:23:57.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627747,4.812746386333772,48.529411764705884,1610612739,19,18,2022-12-30T00:24:06Z,880000,False,7.0,-7.0,1,left,C. LeVert running DUNK (2 PTS) (D. Mitchell 2 AST),"[1627747, 1628378]",1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,,,,,,,,D. Mitchell,1628378.0,2.0,,,,,,,
90,PT04M30.00S,2022-12-30T00:24:11.2Z,1,REGULAR,2pt,Jump Shot,[],1631097,92.85479632063075,28.431372549019606,1610612754,19,18,2022-12-30T00:24:16Z,900000,False,-108.0,15.0,1,right,MISS B. Mathurin 10' floating Shot,[1631097],1610612754.0,IND,floating,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,10.88,Missed,,,,,,,,,,,,,,,,,,
91,PT04M28.00S,2022-12-30T00:24:13.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,19,18,2022-12-30T00:24:16Z,910000,False,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,90.0,6.0,5.0,1.0,,,,,,,,,,
92,PT04M21.00S,2022-12-30T00:24:21.4Z,1,REGULAR,2pt,Jump Shot,[],201567,7.178055190538765,16.911764705882355,1610612739,19,20,2022-12-30T00:24:25Z,920000,False,165.0,15.0,1,left,K. Love 16' Jump Shot (2 PTS) (D. Mitchell 3 AST),"[201567, 1628378]",1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,16-24 Right,16.61,Made,2.0,,,,,,,,D. Mitchell,1628378.0,3.0,,,,,,,
94,PT04M11.00S,2022-12-30T00:24:31.6Z,1,REGULAR,2pt,Jump Shot,[],1630169,78.9257555847569,45.09803921568628,1610612754,21,20,2022-12-30T00:24:35Z,940000,False,-25.0,146.0,1,right,T. Haliburton 14' driving floating Jump Shot (5 PTS) (A. Nembhard 2 AST),"[1630169, 1629614]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Center,14.76,Made,5.0,,,,,,,,A. Nembhard,1629614.0,2.0,,,,,,,
96,PT03M58.00S,2022-12-30T00:24:43.6Z,1,REGULAR,2pt,Jump Shot,[],1627747,8.623521681997373,24.019607843137255,1610612739,21,20,2022-12-30T00:24:47Z,960000,False,130.0,29.0,1,left,MISS C. LeVert 13' pullup Shot,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,13.3,Missed,,,,,,,,,,,,,,,,,,
97,PT03M55.00S,2022-12-30T00:24:46.2Z,1,REGULAR,rebound,offensive,[],201567,,,1610612739,21,20,2022-12-30T00:24:46Z,970000,False,,,0,,K. Love REBOUND (Off:1 Def:0),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,8-16 Right,,,,,,,96.0,1.0,0.0,1.0,,,,,,,,,,
98,PT03M54.00S,2022-12-30T00:24:48.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628386,6.783837056504599,53.18627450980392,1610612739,21,20,2022-12-30T00:29:53Z,980000,False,-16.0,11.0,1,left,MISS J. Allen Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.95,Missed,,,,,,,,,,,,,,,,,,
99,PT03M52.00S,2022-12-30T00:24:50.0Z,1,REGULAR,rebound,offensive,[],201567,,,1610612739,21,20,2022-12-30T00:24:51Z,990000,False,,,0,,K. Love REBOUND (Off:2 Def:0),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,98.0,2.0,0.0,2.0,,,,,,,,,,
100,PT03M50.00S,2022-12-30T00:24:51.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201567,20.18725361366623,30.392156862745097,1610612739,21,20,2022-12-30T00:24:56Z,1000000,False,98.0,137.0,1,left,MISS K. Love 16' Jump Shot,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,16-24 Right Center,16.87,Missed,,,,,,,,,,,,,,,,,,
101,PT03M48.00S,2022-12-30T00:24:53.4Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,21,20,2022-12-30T00:24:53Z,1010000,False,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,,,,,100.0,5.0,4.0,1.0,,,,,,,,,,
103,PT03M45.00S,2022-12-30T00:24:59.5Z,1,REGULAR,substitution,out,[],1627741,,,1610612754,21,20,2022-12-30T00:25:09Z,1030000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M45.00S,2022-12-30T00:24:59.5Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,21,20,2022-12-30T00:25:09Z,1040000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M45.00S,2022-12-30T00:24:59.5Z,1,REGULAR,substitution,out,[],1628378,,,1610612754,21,20,2022-12-30T00:25:09Z,1050000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M45.00S,2022-12-30T00:24:59.5Z,1,REGULAR,substitution,in,[],1630188,,,1610612754,21,20,2022-12-30T00:25:09Z,1060000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M45.00S,2022-12-30T00:24:59.5Z,1,REGULAR,substitution,in,[],1630537,,,1610612754,21,20,2022-12-30T00:25:09Z,1070000,False,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M45.00S,2022-12-30T00:24:59.5Z,1,REGULAR,substitution,in,[],1629636,,,1610612754,21,20,2022-12-30T00:25:09Z,1080000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M45.00S,2022-12-30T00:25:16.0Z,1,REGULAR,substitution,out,[],1628386,,,1610612754,21,20,2022-12-30T00:25:22Z,1090000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M45.00S,2022-12-30T00:25:16.0Z,1,REGULAR,substitution,in,[],1630205,,,1610612754,21,20,2022-12-30T00:25:22Z,1100000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M40.00S,2022-12-30T00:25:35.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,92.32917214191852,53.431372549019606,1610612754,21,20,2022-12-30T00:25:38Z,1110000,False,17.0,20.0,1,right,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,,
112,PT03M39.00S,2022-12-30T00:25:36.1Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,21,20,2022-12-30T00:25:38Z,1120000,False,,,0,,K. Love REBOUND (Off:2 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,111.0,3.0,1.0,2.0,,,,,,,,,,
113,PT03M36.00S,2022-12-30T00:25:39.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627747,6.521024967148489,53.18627450980392,1610612739,21,22,2022-12-30T00:25:45Z,1130000,False,-16.0,9.0,1,left,C. LeVert running finger roll Layup (4 PTS) (K. Love 1 AST),"[1627747, 201567]",1610612739.0,CLE,running finger roll,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.82,Made,4.0,,,,,,,,K. Love,201567.0,1.0,,,,,,,
115,PT03M15.00S,2022-12-30T00:26:00.1Z,1,REGULAR,2pt,Jump Shot,[],1630169,84.97043363994744,86.27450980392157,1610612754,23,22,2022-12-30T00:26:06Z,1150000,False,181.0,89.0,1,right,T. Haliburton 20' step back Jump Shot (7 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right,20.2,Made,7.0,,,,,,,,,,,,,,,,,
117,PT03M08.00S,2022-12-30T00:26:08.5Z,1,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612739,23,22,2022-12-30T00:26:13Z,1170000,False,,,0,,C. LeVert bad pass out-of-bounds TURNOVER (1 TO),[1627747],1610612739.0,CLE,bad pass,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,,,,,,,,,,1627534.0,,,,,,
118,PT03M02.00S,2022-12-30T00:26:22.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,66.17936925098554,34.80392156862745,1610612754,23,22,2022-12-30T00:26:27Z,1180000,False,-76.0,265.0,1,right,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,27.61,Missed,,,,,,,,,,,,,,,,,,
119,PT02M57.00S,2022-12-30T00:26:27.6Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,23,22,2022-12-30T00:26:27Z,1190000,False,,,0,,K. Love REBOUND (Off:2 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,,,,,118.0,4.0,2.0,2.0,,,,,,,,,,
120,PT02M48.00S,2022-12-30T00:26:35.5Z,1,REGULAR,3pt,Jump Shot,[],1630205,6.652431011826544,94.85294117647058,1610612739,23,22,2022-12-30T00:26:39Z,1200000,False,-224.0,10.0,1,left,MISS L. Stevens 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Left Corner 3,24+ Left,22.45,Missed,,,,,,,,,,,,,,,,,,
121,PT02M46.00S,2022-12-30T00:26:37.5Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,23,22,2022-12-30T00:26:39Z,1210000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,,,,,,,120.0,2.0,2.0,0.0,,,,,,,,,,
122,PT02M36.00S,2022-12-30T00:26:47.7Z,1,REGULAR,3pt,Jump Shot,[],1630188,69.46452036793693,73.77450980392157,1610612754,23,22,2022-12-30T00:26:52Z,1220000,False,119.0,235.0,1,right,MISS J. Smith 26' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
123,PT02M32.00S,2022-12-30T00:26:51.7Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,23,22,2022-12-30T00:26:52Z,1230000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,
124,PT02M16.00S,2022-12-30T00:27:09.8Z,1,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612739,23,22,2022-12-30T00:27:18Z,1240000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Okoro 2 FT),"[1631097, 1630171]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1148.0,1.0,0.0,Okoro,1630171.0,,
126,PT02M16.00S,2022-12-30T00:27:17.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,23,22,2022-12-30T00:27:17Z,1260000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M16.00S,2022-12-30T00:29:35.5Z,1,REGULAR,substitution,out,[],1630169,,,1610612739,23,22,2022-12-30T00:29:51Z,1270000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M16.00S,2022-12-30T00:29:35.5Z,1,REGULAR,substitution,out,[],1629614,,,1610612739,23,22,2022-12-30T00:29:51Z,1280000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M16.00S,2022-12-30T00:29:35.5Z,1,REGULAR,substitution,out,[],1630205,,,1610612739,23,22,2022-12-30T00:29:51Z,1290000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M16.00S,2022-12-30T00:29:35.5Z,1,REGULAR,substitution,in,[],204456,,,1610612739,23,22,2022-12-30T00:29:51Z,1300000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M16.00S,2022-12-30T00:29:35.5Z,1,REGULAR,substitution,in,[],1629052,,,1610612739,23,22,2022-12-30T00:29:51Z,1310000,False,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M16.00S,2022-12-30T00:29:35.5Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,23,22,2022-12-30T00:29:51Z,1320000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M16.00S,2022-12-30T00:30:17.3Z,1,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,23,23,2022-12-30T00:30:17Z,1330000,False,,,0,,I. Okoro Free Throw 1 of 2 (1 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
134,PT02M16.00S,2022-12-30T00:30:33.3Z,1,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,23,24,2022-12-30T00:30:33Z,1340000,False,,,0,,I. Okoro Free Throw 2 of 2 (2 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
135,PT02M07.00S,2022-12-30T00:30:43.3Z,1,REGULAR,turnover,bad pass,[],1631097,,,1610612754,23,24,2022-12-30T00:30:46Z,1350000,False,,,0,,B. Mathurin bad pass TURNOVER (2 TO),"[1631097, 1627747]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,,,2.0,LeVert,1627747.0,,,,,,,,,,,,,,
136,PT02M07.00S,2022-12-30T00:30:43.3Z,1,REGULAR,steal,,[],1627747,,,1610612739,23,24,2022-12-30T00:30:45Z,1360000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
137,PT02M04.00S,2022-12-30T00:30:45.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,7.30946123521682,50.98039215686274,1610612739,23,26,2022-12-30T00:30:53Z,1370000,False,-5.0,16.0,1,left,C. LeVert running DUNK (6 PTS),[1627747],1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.69,Made,6.0,,,,,,,,,,,,,,,,,
138,PT01M39.00S,2022-12-30T00:31:13.0Z,1,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612754,23,26,2022-12-30T00:31:19Z,1380000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1630596, 1631097]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1148.0,1.0,0.0,Mathurin,1631097.0,,
140,PT01M39.00S,2022-12-30T00:31:42.5Z,1,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,23,26,2022-12-30T00:31:42Z,1400000,False,,,0,,MISS B. Mathurin Free Throw 1 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
141,PT01M39.00S,2022-12-30T00:31:42.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,23,26,2022-12-30T00:31:42Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,140.0,,,,,,,,,,,,,
142,PT01M39.00S,2022-12-30T00:32:07.7Z,1,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,24,26,2022-12-30T00:32:07Z,1420000,False,,,0,,B. Mathurin Free Throw 2 of 2 (1 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
143,PT01M20.00S,2022-12-30T00:32:29.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201567,10.726018396846255,48.77450980392157,1610612739,24,28,2022-12-30T00:32:33Z,1430000,False,6.0,48.0,1,left,K. Love Hook (4 PTS) (E. Mobley 2 AST),"[201567, 1630596]",1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,4.87,Made,4.0,,,,,,,,E. Mobley,1630596.0,2.0,,,,,,,
146,PT01M09.00S,2022-12-30T00:32:59.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630188,86.81011826544021,46.568627450980394,1610612754,26,28,2022-12-30T00:33:04Z,1460000,False,-17.0,71.0,1,right,J. Smith 7' turnaround Jump Shot (2 PTS) (T. McConnell 1 AST),"[1630188, 204456]",1610612754.0,IND,turnaround,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,7.35,Made,2.0,,,,,,,,T. McConnell,204456.0,1.0,,,,,,,
148,PT01M09.00S,2022-12-30T00:33:01.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630596,,,1610612754,26,28,2022-12-30T00:33:09Z,1480000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Smith 1 FT),"[1630596, 1630188]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627534.0,2.0,0.0,Smith,1630188.0,,
150,PT01M09.00S,2022-12-30T00:33:23.3Z,1,REGULAR,freethrow,1 of 1,[],1630188,,,1610612754,27,28,2022-12-30T00:33:23Z,1500000,False,,,0,,J. Smith Free Throw 1 of 1 (3 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
151,PT00M55.40S,2022-12-30T00:33:40.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,9.017739816031538,45.588235294117645,1610612739,27,28,2022-12-30T00:33:44Z,1510000,False,22.0,32.0,1,left,MISS E. Mobley cutting Layup - blocked,"[1630596, 1630188]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,Smith,1630188.0
152,PT00M55.40S,2022-12-30T00:33:40.5Z,1,REGULAR,block,,[],1630188,,,1610612739,27,28,2022-12-30T00:33:43Z,1520000,False,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
153,PT00M52.40S,2022-12-30T00:33:43.5Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,27,28,2022-12-30T00:33:44Z,1530000,False,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,
154,PT00M49.30S,2022-12-30T00:33:46.4Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630537,73.9323258869908,26.96078431372549,1610612754,27,28,2022-12-30T00:33:50Z,1540000,False,-115.0,193.0,1,right,MISS C. Duarte 22' running pullup Shot,[1630537],1610612754.0,IND,running pullup,,,Duarte,C. Duarte,,,,,Mid-Range,16-24 Left Center,22.43,Missed,,,,,,,,,,,,,,,,,,
155,PT00M47.20S,2022-12-30T00:33:48.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,27,28,2022-12-30T00:33:50Z,1550000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,,,,,,,154.0,2.0,1.0,1.0,,,,,,,,,,
156,PT00M42.80S,2022-12-30T00:33:53.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630171,4.812746386333772,50.0,1610612739,27,30,2022-12-30T00:33:59Z,1560000,False,0.0,-7.0,1,left,I. Okoro running DUNK (4 PTS) (C. LeVert 1 AST),"[1630171, 1627747]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,0.73,Made,4.0,,,,,,,,C. LeVert,1627747.0,1.0,,,,,,,
158,PT00M32.60S,2022-12-30T00:34:05.6Z,1,REGULAR,turnover,lost ball,[],1630188,,,1610612754,27,30,2022-12-30T00:34:08Z,1580000,False,,,0,,J. Smith lost ball TURNOVER (1 TO),"[1630188, 1630596]",1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,Mobley,1630596.0,,,,,,,,,,,,,,
159,PT00M32.60S,2022-12-30T00:34:05.6Z,1,REGULAR,steal,,[],1630596,,,1610612739,27,30,2022-12-30T00:34:07Z,1590000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT00M28.00S,2022-12-30T00:34:10.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,7.703679369250986,44.85294117647059,1610612739,27,32,2022-12-30T00:34:15Z,1600000,False,26.0,20.0,1,left,I. Okoro running Layup (6 PTS) (D. Garland 2 AST),"[1630171, 1629636]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,3.25,Made,6.0,,,,,,,,D. Garland,1629636.0,2.0,,,,,,,
162,PT00M09.40S,2022-12-30T00:34:30.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,87.72996057818659,48.03921568627451,1610612754,29,32,2022-12-30T00:34:33Z,1620000,False,-10.0,63.0,1,right,T. McConnell 6' pullup Jump Shot (2 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,6.36,Made,2.0,,,,,,,,,,,,,,,,,
163,PT00M01.70S,2022-12-30T00:34:41.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,8.492115637319317,42.64705882352941,1610612739,29,34,2022-12-30T00:34:45Z,1630000,False,37.0,27.0,1,left,D. Garland driving finger roll Layup (7 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,4.58,Made,7.0,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2022-12-30T00:34:45.8Z,1,REGULAR,period,end,[],0,,,1610612754,29,34,2022-12-30T00:34:45Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-12-30T00:37:27.8Z,2,REGULAR,period,start,[],0,,,1610612739,29,34,2022-12-30T00:37:27Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M44.00S,2022-12-30T00:37:43.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,8.754927726675426,59.31372549019608,1610612739,29,34,2022-12-30T00:37:47Z,1660000,False,-47.0,30.0,1,left,MISS C. LeVert driving floating bank Shot,[1627747],1610612739.0,CLE,driving floating bank,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,5.53,Missed,,,,,,,,,,,,,,,,,,
167,PT11M41.00S,2022-12-30T00:37:46.4Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,29,34,2022-12-30T00:37:47Z,1670000,False,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,166.0,2.0,2.0,0.0,,,,,,,,,,
168,PT11M37.00S,2022-12-30T00:37:53.0Z,2,REGULAR,foul,personal,['2freethrow'],201567,,,1610612754,29,34,2022-12-30T00:37:59Z,1680000,False,,,0,,K. Love shooting personal FOUL (1 PF) (Brissett 2 FT),"[201567, 1629052]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1626302.0,1.0,0.0,Brissett,1629052.0,,
