actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
164,PT10M45.00S,2023-02-24T00:38:21.7Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612754,33,36,2023-02-24T00:38:22Z,1610000,False,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,
165,PT10M36.00S,2023-02-24T00:38:32.3Z,2,REGULAR,turnover,3-second-violation,[],1628464,,,1610612754,33,36,2023-02-24T00:38:39Z,1620000,False,,,0,,D. Theis 3-second-violation TURNOVER (1 TO),[1628464],1610612754.0,IND,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,1.0,,,,,,202053.0,,,,
166,PT10M24.00S,2023-02-24T00:38:57.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,31.61957950065703,66.17647058823529,1610612738,33,39,2023-02-24T00:39:01Z,1630000,False,-81.0,245.0,1,left,D. White 25' 3PT pullup (11 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,25.77,Made,,,,,,,11.0,,,,,,,,,,,
167,PT10M07.00S,2023-02-24T00:39:13.6Z,2,REGULAR,3pt,Jump Shot,[],1629670,78.13731931668858,90.93137254901961,1610612754,36,39,2023-02-24T00:39:17Z,1640000,False,205.0,153.0,1,right,J. Nwora 25' 3PT  (3 PTS) (T. McConnell 2 AST),"[1629670, 204456]",1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,25.56,Made,,,,,,,3.0,,,,T. McConnell,204456.0,2.0,,,,,
169,PT09M46.00S,2023-02-24T00:39:35.1Z,2,REGULAR,2pt,Jump Shot,[],1627759,12.434296977660972,75.24509803921569,1610612738,36,39,2023-02-24T00:39:41Z,1660000,False,-126.0,64.0,1,left,MISS J. Brown 14' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,14.17,Missed,,,,,,,,,,,,,,,,,,
170,PT09M42.00S,2023-02-24T00:39:39.1Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,36,39,2023-02-24T00:42:19Z,1670000,False,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Mid-Range,8-16 Left,,,169.0,2.0,2.0,0.0,,,,,,,,,,,,,,
171,PT09M37.00S,2023-02-24T00:39:43.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629670,94.56307490144546,95.83333333333334,1610612754,36,39,2023-02-24T00:39:48Z,1680000,False,229.0,-1.0,1,right,MISS J. Nwora running 3PT,[1629670],1610612754.0,IND,running,,,Nwora,J. Nwora,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
172,PT09M33.00S,2023-02-24T00:39:47.8Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,36,39,2023-02-24T00:39:48Z,1690000,False,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,,,171.0,3.0,2.0,1.0,,,,,,,,,,,,,,
173,PT09M22.00S,2023-02-24T00:39:58.6Z,2,REGULAR,3pt,Jump Shot,[],1628401,14.14257555847569,1.9607843137254901,1610612738,36,39,2023-02-24T00:40:04Z,1700000,False,240.0,80.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,25.33,Missed,,,,,,,,,,,,,,,,,,
174,PT09M19.00S,2023-02-24T00:40:01.6Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612754,36,39,2023-02-24T00:40:04Z,1710000,False,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612754.0,IND,,,,Theis,D. Theis,,,,,Right Corner 3,24+ Right,,,173.0,3.0,2.0,1.0,,,,,,,,,,,,,,
175,PT09M18.00S,2023-02-24T00:40:19.0Z,2,REGULAR,foul,personal,['2freethrow'],1627763,,,1610612754,36,39,2023-02-24T00:40:24Z,1720000,False,,,0,,M. Brogdon shooting personal FOUL (2 PF) (Mathurin 2 FT),"[1627763, 1631097]",1610612738.0,BOS,shooting,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Mathurin,1631097.0
178,PT09M18.00S,2023-02-24T00:42:27.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631097,,,1610612754,36,39,2023-02-24T00:42:27Z,1750000,False,,,0,,MISS B. Mathurin Free Throw 1 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
179,PT09M18.00S,2023-02-24T00:42:27.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,36,39,2023-02-24T00:42:27Z,1760000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,178.0,,,,,,,,,,,,,,,,,
180,PT09M18.00S,2023-02-24T00:42:29.5Z,2,REGULAR,substitution,out,[],1629684,,,1610612754,36,39,2023-02-24T00:42:36Z,1770000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M18.00S,2023-02-24T00:42:29.5Z,2,REGULAR,substitution,in,[],1630573,,,1610612754,36,39,2023-02-24T00:42:36Z,1780000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M18.00S,2023-02-24T00:42:49.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631097,,,1610612754,37,39,2023-02-24T00:42:49Z,1790000,False,,,0,,B. Mathurin Free Throw 2 of 2 (4 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
183,PT09M02.00S,2023-02-24T00:43:07.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,7.835085413929041,50.0,1610612738,37,41,2023-02-24T00:43:12Z,1800000,False,0.0,21.0,1,left,D. White driving finger roll Layup (13 PTS) (M. Brogdon 1 AST),"[1628401, 1627763]",1610612738.0,BOS,driving finger roll,,,White,D. White,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,13.0,,,,M. Brogdon,1627763.0,1.0,,,,,
187,PT08M36.00S,2023-02-24T00:43:40.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612754,37,41,2023-02-24T00:43:46Z,1840000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2530.0,,,,
188,PT08M29.00S,2023-02-24T00:44:05.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627763,9.017739816031538,55.14705882352941,1610612738,37,43,2023-02-24T00:44:13Z,1850000,False,-26.0,32.0,1,left,M. Brogdon driving finger roll Layup (5 PTS),[1627763],1610612738.0,BOS,driving finger roll,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,4.13,Made,,,,,,,5.0,,,,,,,,,,,
189,PT08M29.00S,2023-02-24T00:44:08.3Z,2,REGULAR,foul,personal,['1freethrow'],1629670,,,1610612738,37,43,2023-02-24T00:44:13Z,1860000,False,,,0,,J. Nwora shooting personal FOUL (1 PF) (Brogdon 1 FT),"[1629670, 1627763]",1610612754.0,IND,shooting,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Brogdon,1627763.0
191,PT08M29.00S,2023-02-24T00:44:30.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1627763,,,1610612738,37,44,2023-02-24T00:44:30Z,1880000,False,,,0,,M. Brogdon Free Throw 1 of 1 (6 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
192,PT08M12.00S,2023-02-24T00:44:49.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629670,91.80354796320631,42.64705882352941,1610612754,37,44,2023-02-24T00:44:54Z,1890000,False,-37.0,25.0,1,right,MISS J. Nwora driving floating Shot - blocked,"[1629670, 1630573]",1610612754.0,IND,driving floating,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,4.42,Missed,,,,,Hauser,1630573.0,,,,,,,,,,,,
193,PT08M12.00S,2023-02-24T00:44:49.8Z,2,REGULAR,block,,[],1630573,,,1610612754,37,44,2023-02-24T00:44:52Z,1900000,False,,,0,,S. Hauser BLOCK (1 BLK),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT08M08.00S,2023-02-24T00:44:53.8Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,37,44,2023-02-24T00:44:54Z,1910000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,192.0,1.0,1.0,0.0,,,,,,,,,,,,,,
195,PT08M02.00S,2023-02-24T00:44:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,8.229303547963205,56.86274509803921,1610612738,37,44,2023-02-24T00:45:02Z,1920000,False,-34.0,25.0,1,left,MISS D. White driving finger roll Layup - blocked,"[1628401, 1628464]",1610612738.0,BOS,driving finger roll,,,White,D. White,,,,,Restricted Area,0-8 Center,4.24,Missed,,,,,Theis,1628464.0,,,,,,,,,,,,
196,PT08M02.00S,2023-02-24T00:44:59.0Z,2,REGULAR,block,,[],1628464,,,1610612738,37,44,2023-02-24T00:45:00Z,1930000,False,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612754.0,IND,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT08M02.00S,2023-02-24T00:44:59.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,37,44,2023-02-24T00:45:02Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,195.0,,,,,,,,,,,,,,,,,
199,PT08M01.00S,2023-02-24T00:45:14.8Z,2,REGULAR,turnover,bad pass,[],1628401,,,1610612738,37,44,2023-02-24T00:45:18Z,1960000,False,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1630537]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Left,,,,,,,,,,1.0,Duarte,1630537.0,,,,,,,,
200,PT08M01.00S,2023-02-24T00:45:14.8Z,2,REGULAR,steal,,[],1630537,,,1610612754,37,44,2023-02-24T00:45:16Z,1970000,False,,,0,,C. Duarte STEAL (1 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
201,PT07M52.00S,2023-02-24T00:45:24.4Z,2,REGULAR,turnover,bad pass,[],204456,,,1610612754,37,44,2023-02-24T01:08:32Z,1980000,False,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1627763]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right,,,,,,,,,,1.0,Brogdon,1627763.0,,,,,,,,
202,PT07M52.00S,2023-02-24T00:45:24.4Z,2,REGULAR,steal,,[],1627763,,,1610612738,37,44,2023-02-24T00:45:25Z,1990000,False,,,0,,M. Brogdon STEAL (2 STL),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
203,PT07M48.00S,2023-02-24T00:45:27.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,7.703679369250986,52.69607843137255,1610612738,37,46,2023-02-24T00:45:34Z,2000000,False,-13.0,20.0,1,left,J. Brown running finger roll Layup (10 PTS) (M. Brogdon 2 AST),"[1627759, 1627763]",1610612738.0,BOS,running finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.4,Made,,,,,,,10.0,,,,M. Brogdon,1627763.0,2.0,,,,,
205,PT07M47.00S,2023-02-24T00:45:31.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,37,46,2023-02-24T00:45:31Z,2020000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M47.00S,2023-02-24T00:47:09.5Z,2,REGULAR,substitution,out,[],1628464,,,1610612754,37,46,2023-02-24T00:48:16Z,2030000,False,,,0,,SUB out: D. Theis,[1628464],1610612754.0,IND,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M47.00S,2023-02-24T00:47:09.5Z,2,REGULAR,substitution,out,[],1628401,,,1610612754,37,46,2023-02-24T00:48:16Z,2040000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M47.00S,2023-02-24T00:47:09.5Z,2,REGULAR,substitution,out,[],1629057,,,1610612754,37,46,2023-02-24T00:48:16Z,2050000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M47.00S,2023-02-24T00:47:09.5Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,37,46,2023-02-24T00:48:16Z,2060000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M47.00S,2023-02-24T00:47:09.5Z,2,REGULAR,substitution,in,[],203935,,,1610612754,37,46,2023-02-24T00:48:16Z,2070000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M47.00S,2023-02-24T00:47:09.5Z,2,REGULAR,substitution,in,[],201143,,,1610612754,37,46,2023-02-24T00:48:16Z,2080000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M31.00S,2023-02-24T00:48:46.5Z,2,REGULAR,turnover,out-of-bounds,[],1626167,,,1610612754,37,46,2023-02-24T00:48:53Z,2090000,False,,,0,,M. Turner lost ball out-of-bounds TURNOVER (2 TO),[1626167],1610612754.0,IND,lost ball,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,,,,,,,,,,2.0,,,,,,2530.0,,,,
213,PT07M19.00S,2023-02-24T00:49:04.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,22.026938239159,89.70588235294117,1610612738,37,46,2023-02-24T00:49:09Z,2100000,False,-199.0,155.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
214,PT07M14.00S,2023-02-24T00:49:09.3Z,2,REGULAR,rebound,offensive,[],203935,,,1610612738,37,46,2023-02-24T00:49:09Z,2110000,False,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,213.0,2.0,1.0,1.0,,,,,,,,,,,,,,
215,PT07M12.00S,2023-02-24T00:49:11.2Z,2,REGULAR,turnover,bad pass,[],203935,,,1610612738,37,46,2023-02-24T00:49:26Z,2120000,False,,,0,,M. Smart bad pass TURNOVER (3 TO),"[203935, 1631097]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,,3.0,Mathurin,1631097.0,,,,,,,,
216,PT07M12.00S,2023-02-24T00:49:11.2Z,2,REGULAR,steal,,[],1631097,,,1610612754,37,46,2023-02-24T00:49:12Z,2130000,False,,,0,,B. Mathurin STEAL (2 STL),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
217,PT07M09.00S,2023-02-24T00:49:13.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631097,94.30026281208936,52.20588235294118,1610612754,39,46,2023-02-24T01:09:52Z,2140000,False,11.0,1.0,1,right,B. Mathurin running DUNK (6 PTS),[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,6.0,,,,,,,,,,,
218,PT06M53.00S,2023-02-24T00:49:29.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.966491458607096,56.61764705882353,1610612738,39,48,2023-02-24T00:49:35Z,2150000,False,-33.0,22.0,1,left,M. Brogdon driving reverse Layup (8 PTS),[1627763],1610612738.0,BOS,driving reverse,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,4.0,Made,,,,,,,8.0,,,,,,,,,,,
219,PT06M43.00S,2023-02-24T00:49:39.1Z,2,REGULAR,2pt,Jump Shot,[],1630537,86.28449408672799,79.65686274509804,1610612754,39,48,2023-02-24T01:12:41Z,2160000,False,148.0,76.0,1,right,MISS C. Duarte 16' step back Shot,[1630537],1610612754.0,IND,step back,,,Duarte,C. Duarte,,,,,Mid-Range,16-24 Right,16.68,Missed,,,,,,,,,,,,,,,,,,
220,PT06M40.00S,2023-02-24T00:49:42.1Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,39,48,2023-02-24T00:49:43Z,2170000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right,,,219.0,1.0,1.0,0.0,,,,,,,,,,,,,,
221,PT06M34.00S,2023-02-24T00:49:49.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,5.863994743758213,56.61764705882353,1610612738,39,48,2023-02-24T00:49:53Z,2180000,False,-33.0,3.0,1,left,MISS J. Brown Layup,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
222,PT06M29.00S,2023-02-24T00:49:53.0Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,39,48,2023-02-24T00:49:53Z,2190000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,221.0,2.0,1.0,1.0,,,,,,,,,,,,,,
223,PT06M29.00S,2023-02-24T00:49:53.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,5.590000152587891,50.0,1610612738,39,48,2023-02-24T00:49:53Z,2200000,False,0.0,0.0,1,left,MISS J. Brown tip Layup,[1627759],1610612738.0,BOS,tip,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
224,PT06M29.00S,2023-02-24T00:49:53.6Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,39,48,2023-02-24T00:49:53Z,2210000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,223.0,2.0,2.0,0.0,,,,,,,,,,,,,,
225,PT06M24.00S,2023-02-24T00:49:58.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1631097,89.83245729303549,49.26470588235294,1610612754,39,48,2023-02-24T00:50:06Z,2220000,False,-4.0,43.0,1,right,MISS B. Mathurin running Shot - blocked,"[1631097, 201143]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,4.33,Missed,,,,,Horford,201143.0,,,,,,,,,,,,
226,PT06M24.00S,2023-02-24T00:49:58.4Z,2,REGULAR,block,,[],201143,,,1610612754,39,48,2023-02-24T00:50:00Z,2230000,False,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT06M22.00S,2023-02-24T00:50:00.4Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,39,48,2023-02-24T00:50:06Z,2240000,False,,,0,,A. Horford REBOUND (Off:2 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,225.0,4.0,2.0,2.0,,,,,,,,,,,,,,
228,PT06M17.00S,2023-02-24T00:50:06.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630573,6.1268068331143235,48.28431372549019,1610612738,39,50,2023-02-24T00:50:14Z,2250000,False,9.0,5.0,1,left,S. Hauser running finger roll Layup (2 PTS) (A. Horford 2 AST),"[1630573, 201143]",1610612738.0,BOS,running finger roll,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,2.0,,,,A. Horford,201143.0,2.0,,,,,
230,PT06M13.00S,2023-02-24T00:50:15.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,39,50,2023-02-24T00:50:15Z,2270000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M13.00S,2023-02-24T00:51:27.8Z,2,REGULAR,substitution,out,[],1631097,,,1610612754,39,50,2023-02-24T00:52:42Z,2280000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M13.00S,2023-02-24T00:51:27.8Z,2,REGULAR,substitution,out,[],1630537,,,1610612754,39,50,2023-02-24T00:52:42Z,2290000,False,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M13.00S,2023-02-24T00:51:27.8Z,2,REGULAR,substitution,out,[],204456,,,1610612754,39,50,2023-02-24T00:52:42Z,2300000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M13.00S,2023-02-24T00:51:27.8Z,2,REGULAR,substitution,out,[],1629670,,,1610612754,39,50,2023-02-24T00:52:42Z,2310000,False,,,0,,SUB out: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M13.00S,2023-02-24T00:51:27.8Z,2,REGULAR,substitution,out,[],1630573,,,1610612754,39,50,2023-02-24T00:52:42Z,2320000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M13.00S,2023-02-24T00:51:27.8Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,39,50,2023-02-24T00:52:42Z,2330000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M13.00S,2023-02-24T00:51:27.8Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,39,50,2023-02-24T00:52:42Z,2340000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M13.00S,2023-02-24T00:51:27.8Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,39,50,2023-02-24T00:52:42Z,2350000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M13.00S,2023-02-24T00:51:27.8Z,2,REGULAR,substitution,in,[],1627741,,,1610612754,39,50,2023-02-24T00:52:42Z,2360000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M13.00S,2023-02-24T00:51:27.8Z,2,REGULAR,substitution,in,[],1628369,,,1610612754,39,50,2023-02-24T00:52:42Z,2370000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M50.00S,2023-02-24T00:53:32.5Z,2,REGULAR,3pt,Jump Shot,[],1626167,70.12155059132719,27.696078431372552,1610612754,42,50,2023-02-24T00:53:39Z,2390000,False,-112.0,228.0,1,right,M. Turner 25' 3PT pullup (9 PTS) (T. Haliburton 4 AST),"[1626167, 1630169]",1610612754.0,IND,pullup,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,25.42,Made,,,,,,,9.0,,,,T. Haliburton,1630169.0,4.0,,,,,
244,PT05M33.00S,2023-02-24T00:53:48.4Z,2,REGULAR,3pt,Jump Shot,[],1627763,11.12023653088042,3.9215686274509802,1610612738,42,53,2023-02-24T00:53:52Z,2410000,False,230.0,52.0,1,left,M. Brogdon 3PT  (11 PTS) (A. Horford 3 AST),"[1627763, 201143]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,23.62,Made,,,,,,,11.0,,,,A. Horford,201143.0,3.0,,,,,
422,PT05M27.00S,2023-02-24T00:53:53.3Z,2,REGULAR,turnover,lost ball,[],1626167,,,1610612754,42,53,2023-02-24T01:36:51Z,2425000,False,,,0,,M. Turner lost ball TURNOVER (3 TO),"[1626167, 1628369]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,3.0,Tatum,1628369.0,,,,,,,,
423,PT05M27.00S,2023-02-24T00:53:53.3Z,2,REGULAR,steal,,[],1628369,,,1610612738,42,53,2023-02-24T01:36:51Z,2427500,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
248,PT05M18.00S,2023-02-24T00:54:06.5Z,2,REGULAR,foul,personal,[],1630169,,,1610612738,42,53,2023-02-24T00:54:24Z,2450000,False,,,0,,T. Haliburton personal FOUL (1 PF),"[1630169, 1627759]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Brown,1627759.0
