actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
171,PT11M29.00S,2022-11-04T23:42:50.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,28,31,2022-11-04T23:42:53Z,1690000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,170.0,,,,,,,,,,,,,,,,,
172,PT11M29.00S,2022-11-04T23:42:53.5Z,2,REGULAR,foul,personal,[],200768,,,1610612754,28,31,2022-11-04T23:43:05Z,1700000,,,0,,K. Lowry loose ball personal FOUL (1 PF),"[200768, 1630543]",1610612748.0,MIA,loose ball,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,,,,1.0,0.0,Jackson,1630543.0,,
174,PT11M23.00S,2022-11-04T23:43:19.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],204456,93.9060446780552,67.8921568627451,1610612754,28,31,2022-11-04T23:43:24Z,1720000,89.0,5.0,1,right,MISS T. McConnell 8' driving floating Shot,[204456],1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,8.96,Missed,,,,,,,,,,,,,,,,,,
175,PT11M19.00S,2022-11-04T23:43:23.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,28,31,2022-11-04T23:43:24Z,1730000,,,0,,B. Adebayo REBOUND (Off:3 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,174.0,6.0,3.0,3.0,,,,,,,,,,,,,,
176,PT11M08.00S,2022-11-04T23:43:34.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,8.229303547963205,50.49019607843137,1610612748,28,33,2022-11-04T23:43:37Z,1740000,-2.0,25.0,1,left,C. Martin driving finger roll Layup (2 PTS),[1628997],1610612748.0,MIA,driving finger roll,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,2.0,,,,,,,,,,,,,
177,PT10M59.00S,2022-11-04T23:43:45.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,93.9060446780552,51.470588235294116,1610612754,30,33,2022-11-04T23:43:57Z,1750000,7.0,5.0,1,right,B. Mathurin driving finger roll Layup (7 PTS) (T. Haliburton 4 AST),"[1631097, 1630169]",1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,7.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,
179,PT10M59.00S,2022-11-04T23:43:50.4Z,2,REGULAR,foul,personal,['1freethrow'],200768,,,1610612754,30,33,2022-11-04T23:43:55Z,1770000,,,0,,K. Lowry shooting personal FOUL (2 PF) (Mathurin 1 FT),"[200768, 1631097]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,,,,2.0,0.0,Mathurin,1631097.0,,
181,PT10M59.00S,2022-11-04T23:44:15.4Z,2,REGULAR,freethrow,1 of 1,[],1631097,,,1610612754,31,33,2022-11-04T23:44:15Z,1790000,,,0,,B. Mathurin Free Throw 1 of 1 (8 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
182,PT10M47.00S,2022-11-04T23:44:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,7.30946123521682,48.03921568627451,1610612748,31,35,2022-11-04T23:46:47Z,1800000,10.0,16.0,1,left,G. Vincent cutting Layup (7 PTS) (B. Adebayo 2 AST),"[1629216, 1628389]",1610612748.0,MIA,cutting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,7.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,
184,PT10M45.00S,2022-11-04T23:44:37.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,31,35,2022-11-04T23:44:37Z,1820000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M45.00S,2022-11-04T23:47:13.0Z,2,REGULAR,substitution,out,[],1630169,,,1610612754,31,35,2022-11-04T23:47:25Z,1830000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M45.00S,2022-11-04T23:47:13.0Z,2,REGULAR,substitution,out,[],1630543,,,1610612754,31,35,2022-11-04T23:47:25Z,1840000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M45.00S,2022-11-04T23:47:13.0Z,2,REGULAR,substitution,in,[],1627741,,,1610612754,31,35,2022-11-04T23:47:25Z,1850000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M45.00S,2022-11-04T23:47:13.0Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,31,35,2022-11-04T23:47:25Z,1860000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M28.00S,2022-11-04T23:47:54.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,95.48291721419186,50.73529411764706,1610612754,33,35,2022-11-04T23:47:58Z,1870000,4.0,-10.0,1,right,T. McConnell cutting Layup (4 PTS) (A. Nembhard 2 AST),"[204456, 1629614]",1610612754.0,IND,cutting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,4.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,
192,PT10M10.00S,2022-11-04T23:48:30.3Z,2,REGULAR,2pt,Jump Shot,[],1628389,22.946780551905388,48.77450980392157,1610612748,33,35,2022-11-04T23:48:34Z,1900000,6.0,163.0,1,left,MISS B. Adebayo 16' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,16.33,Missed,,,,,,,,,,,,,,,,,,
193,PT10M07.00S,2022-11-04T23:48:33.3Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,33,35,2022-11-04T23:48:34Z,1910000,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Center,,,192.0,1.0,1.0,0.0,,,,,,,,,,,,,,
194,PT10M02.00S,2022-11-04T23:48:37.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,67.7562417871222,19.852941176470587,1610612754,33,35,2022-11-04T23:48:43Z,1920000,-151.0,251.0,1,right,MISS B. Mathurin 29' running pullup 3PT,[1631097],1610612754.0,IND,running pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,29.24,Missed,,,,,,,,,,,,,,,,,,
195,PT09M58.00S,2022-11-04T23:48:41.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,33,35,2022-11-04T23:48:43Z,1930000,,,0,,B. Adebayo REBOUND (Off:3 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,194.0,7.0,4.0,3.0,,,,,,,,,,,,,,
196,PT09M51.00S,2022-11-04T23:48:52.3Z,2,REGULAR,foul,offensive,[],1628389,,,1610612748,33,35,2022-11-04T23:48:57Z,1940000,,,0,,B. Adebayo offensive FOUL (1 PF),"[1628389, 204456]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1155.0,,,,1.0,0.0,McConnell,204456.0,,
198,PT09M51.00S,2022-11-04T23:48:52.3Z,2,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,33,35,2022-11-04T23:48:52Z,1960000,,,0,,B. Adebayo offensive foul TURNOVER (1 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1155.0,1.0,,,,,,,,
199,PT09M37.00S,2022-11-04T23:49:16.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],204456,76.03482260183968,88.48039215686273,1610612754,33,35,2022-11-04T23:49:21Z,1970000,192.0,173.0,1,right,MISS T. McConnell 25' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
200,PT09M33.00S,2022-11-04T23:49:20.2Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,33,35,2022-11-04T23:49:21Z,1980000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,199.0,1.0,1.0,0.0,,,,,,,,,,,,,,
201,PT09M26.00S,2022-11-04T23:49:26.8Z,2,REGULAR,3pt,Jump Shot,[],1629216,5.732588699080158,2.696078431372549,1610612748,33,35,2022-11-04T23:49:30Z,1990000,237.0,1.0,1,left,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
202,PT09M24.00S,2022-11-04T23:49:28.8Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,33,35,2022-11-04T23:49:30Z,2000000,,,0,,T. McConnell REBOUND (Off:0 Def:3),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Right Corner 3,24+ Right,,,201.0,3.0,3.0,0.0,,,,,,,,,,,,,,
203,PT09M15.00S,2022-11-04T23:49:40.9Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612754,33,35,2022-11-04T23:49:49Z,2010000,,,0,,D. Robinson shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1629130, 1631097]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627524.0,,,,1.0,0.0,Mathurin,1631097.0,,
205,PT09M15.00S,2022-11-04T23:50:14.7Z,2,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,34,35,2022-11-04T23:50:14Z,2030000,,,0,,B. Mathurin Free Throw 1 of 2 (9 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
206,PT09M15.00S,2022-11-04T23:50:30.2Z,2,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,35,35,2022-11-04T23:50:30Z,2040000,,,0,,B. Mathurin Free Throw 2 of 2 (10 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
207,PT09M08.00S,2022-11-04T23:50:40.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628997,6.1268068331143235,50.245098039215684,1610612748,35,35,2022-11-04T23:50:44Z,2050000,-1.0,5.0,1,left,MISS C. Martin driving DUNK - blocked,"[1628997, 1626167]",1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,0.52,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
211,PT09M08.00S,2022-11-04T23:50:40.6Z,2,REGULAR,block,,[],1626167,,,1610612748,35,35,2022-11-04T23:51:04Z,2055000,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
208,PT09M06.00S,2022-11-04T23:50:42.6Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,35,35,2022-11-04T23:50:44Z,2060000,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,,,
209,PT09M02.00S,2022-11-04T23:50:51.9Z,2,REGULAR,foul,personal,[],1628389,,,1610612754,35,35,2022-11-04T23:51:04Z,2070000,,,0,,B. Adebayo personal FOUL (2 PF),"[1628389, 204456]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2530.0,,,,2.0,0.0,McConnell,204456.0,,
212,PT08M59.00S,2022-11-04T23:51:07.5Z,2,REGULAR,3pt,Jump Shot,[],1626167,65.91655716162943,21.323529411764707,1610612754,35,35,2022-11-04T23:51:13Z,2090000,-143.0,268.0,1,right,MISS M. Turner 30' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,30.39,Missed,,,,,,,,,,,,,,,,,,
213,PT08M57.00S,2022-11-04T23:51:09.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,35,35,2022-11-04T23:51:13Z,2100000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,212.0,,,,,,,,,,,,,,,,,
215,PT08M50.00S,2022-11-04T23:51:22.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,5.732588699080158,50.49019607843137,1610612748,35,37,2022-11-04T23:51:27Z,2120000,-2.0,1.0,1,left,B. Adebayo driving Layup (8 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,8.0,,,,,,,,,,,,,
216,PT08M50.00S,2022-11-04T23:51:25.1Z,2,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612748,35,37,2022-11-04T23:51:31Z,2130000,,,0,,M. Turner shooting personal FOUL (1 PF) (Adebayo 1 FT),"[1626167, 1628389]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,,,,1.0,0.0,Adebayo,1628389.0,,
218,PT08M50.00S,2022-11-04T23:51:51.8Z,2,REGULAR,freethrow,1 of 1,[],1628389,,,1610612748,35,38,2022-11-04T23:51:51Z,2150000,,,0,,B. Adebayo Free Throw 1 of 1 (9 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
219,PT08M34.00S,2022-11-04T23:52:10.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,93.64323258869908,50.98039215686274,1610612754,35,38,2022-11-04T23:52:16Z,2160000,5.0,7.0,1,right,MISS T. McConnell reverse Layup - blocked,"[204456, 1628997]",1610612754.0,IND,reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,Martin,1628997.0
230,PT08M34.00S,2022-11-04T23:52:10.2Z,2,REGULAR,block,,[],1628997,,,1610612754,35,38,2022-11-04T23:53:32Z,2165000,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT08M32.00S,2022-11-04T23:52:12.2Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,35,38,2022-11-04T23:52:16Z,2170000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,219.0,2.0,2.0,0.0,,,,,,,,,,,,,,
221,PT08M30.00S,2022-11-04T23:52:14.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",200768,6.1268068331143235,50.49019607843137,1610612748,35,38,2022-11-04T23:54:07Z,2180000,-2.0,5.0,1,left,MISS K. Lowry running Layup,[200768],1610612748.0,MIA,running,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,0.57,Missed,,,,,,,,,,,,,,,,,,
222,PT08M28.00S,2022-11-04T23:52:16.1Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,35,38,2022-11-04T23:52:20Z,2190000,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,221.0,3.0,3.0,0.0,,,,,,,,,,,,,,
223,PT08M24.00S,2022-11-04T23:52:22.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612754,35,38,2022-11-04T23:52:52Z,2200000,,,0,,G. Vincent shooting personal FOUL (3 PF) (Turner 2 FT),"[1629216, 1626167]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,,,,3.0,0.0,Turner,1626167.0,,
225,PT08M24.00S,2022-11-04T23:52:58.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626167,,,1610612754,35,38,2022-11-04T23:52:58Z,2220000,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
226,PT08M24.00S,2022-11-04T23:52:58.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,35,38,2022-11-04T23:52:58Z,2230000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,225.0,,,,,,,,,,,,,,,,,
227,PT08M24.00S,2022-11-04T23:52:59.6Z,2,REGULAR,substitution,out,[],1629216,,,1610612754,35,38,2022-11-04T23:53:03Z,2240000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M24.00S,2022-11-04T23:52:59.6Z,2,REGULAR,substitution,in,[],1629639,,,1610612754,35,38,2022-11-04T23:53:03Z,2250000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M24.00S,2022-11-04T23:53:20.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626167,,,1610612754,36,38,2022-11-04T23:53:20Z,2260000,,,0,,M. Turner Free Throw 2 of 2 (7 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
231,PT08M15.00S,2022-11-04T23:53:33.3Z,2,REGULAR,3pt,Jump Shot,[],1628389,32.933639947437584,37.00980392156863,1610612748,36,38,2022-11-04T23:53:36Z,2270000,65.0,257.0,1,left,MISS B. Adebayo 26' pullup 3PT,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,26.52,Missed,,,,,,,,,,,,,,,,,,
232,PT08M13.00S,2022-11-04T23:53:35.3Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,36,38,2022-11-04T23:53:36Z,2280000,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,231.0,1.0,1.0,0.0,,,,,,,,,,,,,,
233,PT08M09.00S,2022-11-04T23:53:38.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,68.41327201051249,22.058823529411764,1610612754,39,38,2022-11-04T23:53:49Z,2290000,-140.0,244.0,1,right,B. Hield 28' 3PT running (12 PTS) (A. Nembhard 3 AST),"[1627741, 1629614]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,28.15,Made,,,,,12.0,A. Nembhard,1629614.0,3.0,,,,,,,,,,
235,PT07M52.00S,2022-11-04T23:54:01.2Z,2,REGULAR,foul,personal,[],1629614,,,1610612748,39,38,2022-11-04T23:55:01Z,2310000,,,0,,A. Nembhard personal FOUL (2 PF),"[1629614, 1628389]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627524.0,,,,2.0,0.0,Adebayo,1628389.0,,
237,PT07M38.00S,2022-11-04T23:54:59.7Z,2,REGULAR,3pt,Jump Shot,[],1629130,2.7102496714848883,96.56862745098039,1610612748,39,38,2022-11-04T23:55:04Z,2330000,-233.0,-27.0,1,left,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
238,PT07M34.00S,2022-11-04T23:55:02.6Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,39,38,2022-11-04T23:55:02Z,2340000,,,0,,T. McConnell REBOUND (Off:0 Def:4),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Left Corner 3,24+ Left,,,237.0,4.0,4.0,0.0,,,,,,,,,,,,,,
239,PT07M26.00S,2022-11-04T23:55:10.6Z,2,REGULAR,2pt,Jump Shot,[],1627741,76.82325886990802,40.68627450980392,1610612754,41,38,2022-11-04T23:55:15Z,2350000,-47.0,165.0,1,right,B. Hield 17' step back Jump Shot (14 PTS),[1627741],1610612754.0,IND,step back,,,Hield,B. Hield,,,,,Mid-Range,16-24 Center,17.18,Made,,,,,14.0,,,,,,,,,,,,,
241,PT07M03.00S,2022-11-04T23:55:45.1Z,2,REGULAR,2pt,Jump Shot,[],200768,9.806176084099869,70.34313725490196,1610612748,41,38,2022-11-04T23:55:49Z,2370000,-102.0,40.0,1,left,MISS K. Lowry 10' pullup bank Shot,[200768],1610612748.0,MIA,pullup bank,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Left,10.92,Missed,,,,,,,,,,,,,,,,,,
242,PT07M01.00S,2022-11-04T23:55:47.1Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,41,38,2022-11-04T23:55:49Z,2380000,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,241.0,2.0,1.0,1.0,,,,,,,,,,,,,,
243,PT06M58.00S,2022-11-04T23:55:50.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,68.80749014454665,12.745098039215685,1610612754,44,38,2022-11-04T23:55:58Z,2390000,-186.0,241.0,1,right,B. Hield 30' 3PT running pullup (17 PTS) (T. McConnell 1 AST),"[1627741, 204456]",1610612754.0,IND,running pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,30.44,Made,,,,,17.0,T. McConnell,204456.0,1.0,,,,,,,,,,
245,PT06M56.00S,2022-11-04T23:55:55.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,44,38,2022-11-04T23:55:55Z,2410000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M56.00S,2022-11-04T23:58:15.1Z,2,REGULAR,substitution,out,[],1631097,,,1610612748,44,38,2022-11-04T23:58:32Z,2420000,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M56.00S,2022-11-04T23:58:15.1Z,2,REGULAR,substitution,out,[],204456,,,1610612748,44,38,2022-11-04T23:58:32Z,2430000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M56.00S,2022-11-04T23:58:15.1Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,44,38,2022-11-04T23:58:32Z,2440000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M56.00S,2022-11-04T23:58:15.1Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,44,38,2022-11-04T23:58:32Z,2450000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M56.00S,2022-11-04T23:58:15.1Z,2,REGULAR,substitution,in,[],1629052,,,1610612748,44,38,2022-11-04T23:58:32Z,2460000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M56.00S,2022-11-04T23:58:15.1Z,2,REGULAR,substitution,in,[],1630169,,,1610612748,44,38,2022-11-04T23:58:32Z,2470000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M56.00S,2022-11-04T23:58:15.1Z,2,REGULAR,substitution,in,[],1629622,,,1610612748,44,38,2022-11-04T23:58:32Z,2480000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M56.00S,2022-11-04T23:58:15.1Z,2,REGULAR,substitution,in,[],203473,,,1610612748,44,38,2022-11-04T23:58:32Z,2490000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M44.00S,2022-11-04T23:59:07.5Z,2,REGULAR,2pt,Jump Shot,[],1629639,21.107095926412615,31.127450980392158,1610612748,44,38,2022-11-04T23:59:13Z,2500000,94.0,146.0,1,left,MISS T. Herro 17' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right Center,17.38,Missed,,,,,,,,,,,,,,,,,,
255,PT06M40.00S,2022-11-04T23:59:11.5Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,44,38,2022-11-04T23:59:13Z,2510000,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right Center,,,254.0,4.0,4.0,0.0,,,,,,,,,,,,,,
256,PT06M27.00S,2022-11-04T23:59:25.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612754,44,38,2022-11-04T23:59:34Z,2520000,,,0,,C. Martin shooting personal FOUL (3 PF) (Brissett 2 FT),"[1628997, 1629052]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,,,,3.0,0.0,Brissett,1629052.0,,
258,PT06M27.00S,2022-11-04T23:59:51.6Z,2,REGULAR,freethrow,1 of 2,[],1629052,,,1610612754,44,38,2022-11-04T23:59:51Z,2540000,,,0,,MISS O. Brissett Free Throw 1 of 2,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
259,PT06M27.00S,2022-11-04T23:59:51.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,44,38,2022-11-04T23:59:51Z,2550000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,258.0,,,,,,,,,,,,,,,,,
