actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
84,PT06M15.00S,2024-11-09T02:23:57.0Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,10,2,2024-11-09T02:23:57Z,840000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,83.0,3.0,2.0,1.0,,,,,,,,,,,,,,
85,PT06M09.00S,2024-11-09T02:24:02.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,89.96386333771353,58.08823529411765,1610612757,10,4,2024-11-09T02:24:09Z,850000,False,40.0,42.0,1,right,D. Avdija running Layup (2 PTS),[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,5.81,Made,,,,,,,,,,2.0,,,,,,,,
86,PT05M52.00S,2024-11-09T02:24:19.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,8.09789750328515,54.65686274509803,1610612750,12,4,2024-11-09T02:24:24Z,860000,False,-23.0,24.0,1,left,J. Randle cutting finger roll Layup (2 PTS) (D. DiVincenzo 1 AST),"[203944, 1628978]",1610612750.0,MIN,cutting finger roll,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.32,Made,,,,,,,,,,2.0,,,,,,D. DiVincenzo,1628978.0,1.0
88,PT05M35.00S,2024-11-09T02:24:36.5Z,1,REGULAR,3pt,Jump Shot,[],1630166,79.58278580814718,89.70588235294117,1610612757,12,4,2024-11-09T02:24:41Z,880000,False,199.0,139.0,1,right,MISS D. Avdija 24' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,24.26,Missed,,,,,,,,,,,,,,,,,,
89,PT05M33.00S,2024-11-09T02:24:38.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,12,4,2024-11-09T02:24:41Z,890000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,88.0,4.0,3.0,1.0,,,,,,,,,,,,,,
90,PT05M26.00S,2024-11-09T02:24:45.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203944,8.229303547963205,61.76470588235294,1610612750,12,4,2024-11-09T02:24:49Z,900000,False,-59.0,25.0,1,left,MISS J. Randle 6' Hook,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,,,,,,,,,,,,,,
91,PT05M24.00S,2024-11-09T02:24:47.4Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,12,4,2024-11-09T02:24:49Z,910000,False,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,90.0,4.0,3.0,1.0,,,,,,,,,,,,,,
92,PT05M19.00S,2024-11-09T02:24:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,92.46057818659659,55.14705882352941,1610612757,12,4,2024-11-09T02:32:19Z,920000,False,26.0,18.0,1,right,MISS S. Henderson running Layup,[1630703],1610612757.0,POR,running,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,,
94,PT05M18.00S,2024-11-09T02:24:54.7Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,12,4,2024-11-09T02:32:19Z,940000,False,,,0,,J. Randle REBOUND (Off:2 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,92.0,4.0,2.0,2.0,,,,,,,,,,,,,,
133,PT05M17.00S,2024-11-09T02:24:56.6Z,1,REGULAR,turnover,lost ball,[],203944,,,1610612750,12,4,2024-11-09T02:32:24Z,950000,False,,,0,,J. Randle lost ball TURNOVER (1 TO),"[203944, 1630703]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Henderson,1630703.0,,,,,
134,PT05M17.00S,2024-11-09T02:24:56.6Z,1,REGULAR,steal,,[],1630703,,,1610612757,12,4,2024-11-09T02:31:55Z,955000,False,,,0,,S. Henderson STEAL (1 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
96,PT05M12.00S,2024-11-09T02:24:59.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630703,92.9862023653088,49.50980392156863,1610612757,12,6,2024-11-09T02:31:55Z,960000,False,-2.0,13.0,1,right,S. Henderson driving reverse Layup (2 PTS),[1630703],1610612757.0,POR,driving reverse,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,,,,2.0,,,,,,,,
97,PT05M01.00S,2024-11-09T02:25:12.3Z,1,REGULAR,turnover,discontinued dribble,[],1630162,,,1610612750,12,6,2024-11-09T02:25:17Z,970000,False,,,0,,A. Edwards discontinued dribble TURNOVER (2 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left,,,,,,,1155.0,,,,,,2.0,,,,,,,
98,PT05M01.00S,2024-11-09T02:25:15.3Z,1,REGULAR,substitution,out,[],203944,,,1610612757,12,6,2024-11-09T02:25:20Z,980000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M01.00S,2024-11-09T02:25:15.3Z,1,REGULAR,substitution,in,[],1629675,,,1610612757,12,6,2024-11-09T02:25:20Z,990000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M52.00S,2024-11-09T02:25:42.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631101,66.04796320630749,35.294117647058826,1610612757,12,6,2024-11-09T02:25:50Z,1000000,False,-74.0,267.0,1,right,MISS S. Sharpe 27' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,27.65,Missed,,,,,,,,,,,,,,,,,,
101,PT04M50.00S,2024-11-09T02:25:44.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,12,6,2024-11-09T02:25:57Z,1010000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,100.0,5.0,4.0,1.0,,,,,,,,,,,,,,
103,PT04M36.00S,2024-11-09T02:26:05.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,25.312089356110377,82.84313725490196,1610612750,15,6,2024-11-09T02:26:11Z,1030000,False,-164.0,185.0,1,left,A. Edwards 24' 3PT step back (9 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.77,Made,,,,,,,,,,9.0,,,,,,,,
104,PT04M26.00S,2024-11-09T02:26:17.9Z,1,REGULAR,foul,personal,[],1628978,,,1610612757,15,6,2024-11-09T02:26:24Z,1040000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1630703]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,202058.0,1.0,0.0,Henderson,1630703.0,,,,,,,,,
106,PT04M26.00S,2024-11-09T02:26:25.6Z,1,REGULAR,substitution,out,[],1630183,,,1610612757,15,6,2024-11-09T02:26:29Z,1060000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M26.00S,2024-11-09T02:26:25.6Z,1,REGULAR,substitution,in,[],1629638,,,1610612757,15,6,2024-11-09T02:26:29Z,1070000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M18.00S,2024-11-09T02:26:50.5Z,1,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612757,15,6,2024-11-09T02:26:59Z,1080000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Avdija 2 FT),"[1629675, 1630166]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,
110,PT04M18.00S,2024-11-09T02:27:18.8Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,15,7,2024-11-09T02:27:39Z,1100000,False,,,0,,D. Avdija Free Throw 1 of 2 (3 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
111,PT04M18.00S,2024-11-09T02:27:19.4Z,1,REGULAR,substitution,out,[],1629028,,,1610612757,15,7,2024-11-09T02:27:23Z,1110000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M18.00S,2024-11-09T02:27:19.4Z,1,REGULAR,substitution,in,[],1642270,,,1610612757,15,7,2024-11-09T02:27:23Z,1120000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M18.00S,2024-11-09T02:27:18.8Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,15,7,2024-11-09T02:27:39Z,1130000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
114,PT04M16.00S,2024-11-09T02:27:20.8Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,15,7,2024-11-09T02:27:39Z,1140000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,113.0,6.0,5.0,1.0,,,,,,,,,,,,,,
115,PT03M58.00S,2024-11-09T02:27:56.6Z,1,REGULAR,3pt,Jump Shot,[],1629675,25.706307490144546,83.82352941176471,1610612750,18,7,2024-11-09T02:28:00Z,1150000,False,-169.0,189.0,1,left,N. Reid 25' 3PT  (3 PTS) (A. Edwards 1 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.37,Made,,,,,,,,,,3.0,,,,,,A. Edwards,1630162.0,1.0
117,PT03M45.00S,2024-11-09T02:28:10.6Z,1,REGULAR,turnover,bad pass,[],1630703,,,1610612757,18,7,2024-11-09T02:28:15Z,1170000,False,,,0,,S. Henderson bad pass TURNOVER (1 TO),"[1630703, 1629675]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Reid,1629675.0,,,,,
118,PT03M45.00S,2024-11-09T02:28:10.6Z,1,REGULAR,steal,,[],1629675,,,1610612750,18,7,2024-11-09T02:28:12Z,1180000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
119,PT03M35.00S,2024-11-09T02:28:20.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630162,12.302890932982917,32.35294117647059,1610612750,18,7,2024-11-09T02:33:23Z,1190000,False,88.0,63.0,1,left,MISS A. Edwards 10' driving floating bank Shot,[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,10.84,Missed,,,,,,,,,,,,,,,,,,
120,PT03M28.00S,2024-11-09T02:28:27.2Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,18,7,2024-11-09T02:28:27Z,1200000,False,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,119.0,7.0,5.0,2.0,,,,,,,,,,,,,,
121,PT03M28.00S,2024-11-09T02:28:26.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203497,5.590000152587891,50.0,1610612750,20,7,2024-11-09T02:28:26Z,1210000,False,0.0,0.0,1,left,R. Gobert tip DUNK (4 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,4.0,,,,,,,,
122,PT03M13.00S,2024-11-09T02:28:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,91.14651773981603,59.068627450980394,1610612757,20,7,2024-11-09T02:29:05Z,1220000,False,45.0,31.0,1,right,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,,
123,PT03M13.00S,2024-11-09T02:28:42.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,20,7,2024-11-09T02:29:05Z,1230000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,122.0,,,,,,,,,,,,,,,,,
125,PT03M13.00S,2024-11-09T02:28:46.7Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,20,7,2024-11-09T02:28:56Z,1250000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M13.00S,2024-11-09T02:28:46.7Z,1,REGULAR,substitution,out,[],1630166,,,1610612757,20,7,2024-11-09T02:28:56Z,1260000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M13.00S,2024-11-09T02:28:46.7Z,1,REGULAR,substitution,in,[],203924,,,1610612757,20,7,2024-11-09T02:28:56Z,1270000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M13.00S,2024-11-09T02:28:46.7Z,1,REGULAR,substitution,in,[],1629057,,,1610612757,20,7,2024-11-09T02:28:56Z,1280000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M06.00S,2024-11-09T02:29:15.1Z,1,REGULAR,turnover,out-of-bounds,[],1631101,,,1610612757,20,7,2024-11-09T02:29:20Z,1290000,False,,,0,,S. Sharpe bad pass out-of-bounds TURNOVER (1 TO),[1631101],1610612757.0,POR,bad pass,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,,,,,,,1155.0,,,,,,1.0,,,,,,,
130,PT03M06.00S,2024-11-09T02:29:19.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,20,7,2024-11-09T02:29:19Z,1300000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M06.00S,2024-11-09T02:31:13.2Z,1,REGULAR,substitution,out,[],203497,,,1610612750,20,7,2024-11-09T02:31:54Z,1310000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M06.00S,2024-11-09T02:31:13.2Z,1,REGULAR,substitution,in,[],203944,,,1610612750,20,7,2024-11-09T02:31:54Z,1320000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M51.00S,2024-11-09T02:32:29.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,26.363337713534822,18.137254901960784,1610612750,23,7,2024-11-09T02:32:33Z,1330000,False,159.0,195.0,1,left,D. DiVincenzo 25' 3PT  (3 PTS) (N. Reid 1 AST),"[1628978, 1629675]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.2,Made,,,,,,,,,,3.0,,,,,,N. Reid,1629675.0,1.0
137,PT02M38.00S,2024-11-09T02:32:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,92.72339027595268,50.245098039215684,1610612757,23,9,2024-11-09T02:34:46Z,1350000,False,1.0,16.0,1,right,S. Henderson driving reverse Layup (4 PTS),[1630703],1610612757.0,POR,driving reverse,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,4.0,,,,,,,,
138,PT02M27.00S,2024-11-09T02:32:53.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,16.376478318002626,37.5,1610612750,25,9,2024-11-09T02:35:06Z,1360000,False,62.0,101.0,1,left,N. Reid 11' driving floating Jump Shot (5 PTS) (N. Alexander-Walker 1 AST),"[1629675, 1629638]",1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Right,11.91,Made,,,,,,,,,,5.0,,,,,,N. Alexander-Walker,1629638.0,1.0
140,PT02M11.00S,2024-11-09T02:33:08.5Z,1,REGULAR,3pt,Jump Shot,[],1630703,75.90341655716163,13.970588235294118,1610612757,25,9,2024-11-09T02:33:14Z,1380000,False,-180.0,174.0,1,right,MISS S. Henderson 25' step back 3PT,[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
141,PT02M07.00S,2024-11-09T02:33:12.5Z,1,REGULAR,rebound,offensive,[],1630703,,,1610612757,25,9,2024-11-09T02:41:08Z,1390000,False,,,0,,S. Henderson REBOUND (Off:1 Def:0),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,140.0,1.0,0.0,1.0,,,,,,,,,,,,,,
142,PT02M05.00S,2024-11-09T02:33:16.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630703,93.11760840998686,50.98039215686274,1610612757,25,11,2024-11-09T02:33:21Z,1400000,False,5.0,12.0,1,right,S. Henderson Layup (6 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,,,,,,6.0,,,,,,,,
143,PT01M55.00S,2024-11-09T02:33:25.1Z,1,REGULAR,2pt,Jump Shot,[],1629638,14.4053876478318,9.558823529411764,1610612750,27,11,2024-11-09T02:33:32Z,1410000,False,202.0,83.0,1,left,N. Alexander-Walker 21' Jump Shot (2 PTS) (D. DiVincenzo 2 AST),"[1629638, 1628978]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right,21.85,Made,,,,,,,,,,2.0,,,,,,D. DiVincenzo,1628978.0,2.0
145,PT01M29.00S,2024-11-09T02:33:51.2Z,1,REGULAR,2pt,Jump Shot,[],1630703,78.66294349540078,60.29411764705882,1610612757,27,13,2024-11-09T02:36:30Z,1430000,False,51.0,148.0,1,right,S. Henderson 15' step back Jump Shot (8 PTS),[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Center,15.68,Made,,,,,,,,,,8.0,,,,,,,,
146,PT01M14.00S,2024-11-09T02:34:05.5Z,1,REGULAR,3pt,Jump Shot,[],1629675,32.670827858081466,61.029411764705884,1610612750,30,13,2024-11-09T02:34:11Z,1440000,False,-55.0,255.0,1,left,N. Reid 26' 3PT  (8 PTS) (J. Randle 1 AST),"[1629675, 203944]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,26.05,Made,,,,,,,,,,8.0,,,,,,J. Randle,203944.0,1.0
148,PT00M58.70S,2024-11-09T02:34:22.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,92.59198423127464,48.529411764705884,1610612757,30,13,2024-11-09T02:37:00Z,1460000,False,-7.0,17.0,1,right,MISS D. Clingan cutting Layup,[1642270],1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
149,PT00M56.70S,2024-11-09T02:34:24.5Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,30,13,2024-11-09T02:34:27Z,1470000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT00M54.20S,2024-11-09T02:34:27.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629675,6.915243101182654,50.98039215686274,1610612750,32,13,2024-11-09T02:34:44Z,1480000,False,-5.0,13.0,1,left,N. Reid running alley-oop DUNK (10 PTS) (A. Edwards 2 AST),"[1629675, 1630162]",1610612750.0,MIN,running alley-oop,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,,,10.0,,,,,,A. Edwards,1630162.0,2.0
152,PT00M41.00S,2024-11-09T02:34:43.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.72339027595268,48.77450980392157,1610612757,32,15,2024-11-09T02:34:47Z,1500000,False,-6.0,16.0,1,right,S. Sharpe driving Layup (2 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,,,,2.0,,,,,,,,
153,PT00M28.20S,2024-11-09T02:34:57.9Z,1,REGULAR,3pt,Jump Shot,[],203944,18.478975032851512,6.372549019607843,1610612750,35,15,2024-11-09T02:35:03Z,1510000,False,218.0,121.0,1,left,J. Randle 24' 3PT  (5 PTS) (A. Edwards 3 AST),"[203944, 1630162]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,24.95,Made,,,,,,,,,,5.0,,,,,,A. Edwards,1630162.0,3.0
155,PT00M03.30S,2024-11-09T02:35:26.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,92.19776609724047,50.49019607843137,1610612757,35,15,2024-11-09T02:35:35Z,1530000,False,2.0,21.0,1,right,MISS S. Henderson driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,,,,,,,
156,PT00M03.30S,2024-11-09T02:35:26.1Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,35,15,2024-11-09T02:35:35Z,1540000,False,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,155.0,1.0,0.0,1.0,,,,,,,,,,,,,,
161,PT00M03.30S,2024-11-09T02:35:29.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,91.5407358738502,50.245098039215684,1610612757,35,15,2024-11-09T02:37:30Z,1541250,False,1.0,27.0,1,right,MISS R. Williams III tip Layup,[1629057],1610612757.0,POR,tip,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
162,PT00M03.30S,2024-11-09T02:35:29.8Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,35,15,2024-11-09T02:37:30Z,1541875,False,,,0,,R. Williams III REBOUND (Off:2 Def:0),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,161.0,2.0,0.0,2.0,,,,,,,,,,,,,,
157,PT00M01.00S,2024-11-09T02:35:33.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,94.40999984741211,50.0,1610612757,35,17,2024-11-09T02:37:30Z,1542500,False,0.0,0.0,1,right,R. Williams III tip Layup (2 PTS),[1629057],1610612757.0,POR,tip,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,2.0,,,,,,,,
158,PT00M00.20S,2024-11-09T02:35:40.0Z,1,REGULAR,3pt,Jump Shot,[],1628978,51.98751642575559,10.049019607843137,1610612750,35,17,2024-11-09T02:37:35Z,1545000,False,200.0,436.0,1,left,MISS D. DiVincenzo 47' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,47.98,Missed,,,,,,,,,,,,,,,,,,
159,PT00M00.10S,2024-11-09T02:35:40.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,35,17,2024-11-09T02:36:02Z,1547500,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,158.0,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2024-11-09T02:35:48.0Z,1,REGULAR,period,end,[],0,,,1610612750,35,17,2024-11-09T02:35:48Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-11-09T02:37:43.4Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,35,17,2024-11-09T02:38:08Z,1590000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-11-09T02:37:43.4Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,35,17,2024-11-09T02:38:08Z,1600000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-11-09T02:38:15.0Z,2,REGULAR,period,start,[],0,,,1610612750,35,17,2024-11-09T02:38:15Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M41.00S,2024-11-09T02:38:33.7Z,2,REGULAR,3pt,Jump Shot,[],203944,24.392247043363994,85.7843137254902,1610612750,38,17,2024-11-09T02:38:39Z,1620000,False,-179.0,177.0,1,left,J. Randle 25' 3PT  (8 PTS) (D. DiVincenzo 3 AST),"[203944, 1628978]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.15,Made,,,,,,,,,,8.0,,,,,,D. DiVincenzo,1628978.0,3.0
