actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
245,PT06M39.00S,2024-11-11T00:52:52.7Z,2,REGULAR,steal,,[],1629312,,,1610612748,27,39,2024-11-11T00:52:54Z,2410000,False,,,0,,H. Highsmith STEAL (2 STL),[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M35.00S,2024-11-11T00:52:58.3Z,2,REGULAR,turnover,traveling,[],1642276,,,1610612748,27,39,2024-11-11T00:53:02Z,2420000,False,,,0,,K. Ware traveling TURNOVER (1 TO),[1642276],1610612748.0,MIA,201246.0,Ware,K. Ware,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,1.0,,,,,,,,,,
247,PT06M19.00S,2024-11-11T00:53:31.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630183,10.726018396846255,36.76470588235294,1610612750,27,39,2024-11-11T00:53:36Z,2430000,False,66.0,48.0,1,left,MISS J. McDaniels 8' pullup Shot,[1630183],1610612750.0,MIN,,McDaniels,J. McDaniels,pullup,In The Paint (Non-RA),8-16 Right,8.19,Missed,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M17.00S,2024-11-11T00:53:33.1Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,27,39,2024-11-11T00:53:36Z,2440000,False,,,0,,R. Gobert REBOUND (Off:5 Def:3),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,247.0,8.0,3.0,5.0,,,,,,,,,,,
249,PT06M16.00S,2024-11-11T00:53:34.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203497,6.915243101182654,49.01960784313725,1610612750,29,39,2024-11-11T00:53:39Z,2450000,False,5.0,13.0,1,left,R. Gobert putback DUNK (4 PTS),[203497],1610612750.0,MIN,,Gobert,R. Gobert,putback,Restricted Area,0-8 Center,1.34,Made,4.0,,,,,,,,,,,,,,,,,,,,,,
250,PT06M01.00S,2024-11-11T00:53:49.9Z,2,REGULAR,2pt,Jump Shot,[],1642276,90.48948751642575,7.352941176470589,1610612748,29,41,2024-11-11T00:54:05Z,2460000,False,-213.0,37.0,1,right,K. Ware 21' Jump Shot (4 PTS) (T. Herro 3 AST),"[1642276, 1629639]",1610612748.0,MIA,,Ware,K. Ware,,Mid-Range,16-24 Left,21.64,Made,4.0,T. Herro,1629639.0,3.0,,,,,,,,,,,,,,,,,,,
252,PT05M41.00S,2024-11-11T00:54:08.6Z,2,REGULAR,3pt,Jump Shot,[],1630162,18.873193166885677,7.107843137254902,1610612750,32,41,2024-11-11T00:54:12Z,2480000,False,214.0,125.0,1,left,A. Edwards 24' 3PT  (9 PTS) (J. Randle 2 AST),"[1630162, 203944]",1610612750.0,MIN,,Edwards,A. Edwards,,Above the Break 3,24+ Right Center,24.82,Made,9.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,,,,,,
254,PT05M27.00S,2024-11-11T00:54:26.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,32,41,2024-11-11T00:54:26Z,2500000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M27.00S,2024-11-11T00:56:54.4Z,2,REGULAR,substitution,out,[],203497,,,1610612748,32,41,2024-11-11T00:57:17Z,2510000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M27.00S,2024-11-11T00:56:54.4Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,32,41,2024-11-11T00:57:17Z,2520000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M27.00S,2024-11-11T00:56:54.4Z,2,REGULAR,substitution,in,[],1629675,,,1610612748,32,41,2024-11-11T00:57:17Z,2530000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M27.00S,2024-11-11T00:56:54.4Z,2,REGULAR,substitution,in,[],1626196,,,1610612748,32,41,2024-11-11T00:57:17Z,2540000,False,,,0,,SUB in: J. Richardson,[1626196],1610612748.0,MIA,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M16.00S,2024-11-11T00:57:41.3Z,2,REGULAR,2pt,Jump Shot,[],1626179,79.97700394218134,16.666666666666664,1610612748,32,41,2024-11-11T00:57:46Z,2550000,False,-167.0,136.0,1,right,MISS T. Rozier 21' pullup Shot,[1626179],1610612748.0,MIA,,Rozier,T. Rozier,pullup,Mid-Range,16-24 Left Center,21.49,Missed,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M12.00S,2024-11-11T00:57:45.3Z,2,REGULAR,rebound,offensive,[],1626196,,,1610612748,32,41,2024-11-11T00:57:46Z,2560000,False,,,0,,J. Richardson REBOUND (Off:2 Def:0),[1626196],1610612748.0,MIA,,Richardson,J. Richardson,,Mid-Range,16-24 Left Center,,,,,,,,,,,266.0,2.0,0.0,2.0,,,,,,,,,,,
268,PT05M12.00S,2024-11-11T00:57:44.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626196,94.40999984741211,50.0,1610612748,32,41,2024-11-11T00:57:44Z,2570000,False,0.0,0.0,1,right,MISS J. Richardson tip Layup,[1626196],1610612748.0,MIA,,Richardson,J. Richardson,tip,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M11.00S,2024-11-11T00:57:45.2Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,32,41,2024-11-11T00:57:45Z,2580000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,Randle,J. Randle,,Mid-Range,8-16 Left,,,,,,,,,,,268.0,2.0,2.0,0.0,,,,,,,,,,,
270,PT05M00.00S,2024-11-11T00:57:56.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.5722733245729295,51.9607843137255,1610612750,34,41,2024-11-11T00:58:01Z,2590000,False,-10.0,19.0,1,left,J. Randle driving finger roll Layup (4 PTS),[203944],1610612750.0,MIN,,Randle,J. Randle,driving finger roll,Restricted Area,0-8 Center,2.11,Made,4.0,,,,,,,,,,,,,,,,,,,,,,
271,PT04M47.00S,2024-11-11T00:58:09.0Z,2,REGULAR,3pt,Jump Shot,[],1629312,68.54467805519053,25.735294117647058,1610612748,34,41,2024-11-11T00:58:15Z,2600000,False,-121.0,243.0,1,right,MISS H. Highsmith 27' 3PT,[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,Above the Break 3,24+ Left Center,27.18,Missed,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M45.00S,2024-11-11T00:58:11.0Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,34,41,2024-11-11T00:58:32Z,2610000,False,,,0,,A. Edwards REBOUND (Off:1 Def:1),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,Above the Break 3,24+ Left Center,,,,,,,,,,,271.0,2.0,1.0,1.0,,,,,,,,,,,
273,PT04M36.00S,2024-11-11T00:58:20.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,6.521024967148489,50.73529411764706,1610612750,34,41,2024-11-11T00:58:25Z,2620000,False,-4.0,9.0,1,left,MISS A. Edwards driving DUNK,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,driving,Restricted Area,0-8 Center,0.95,Missed,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M34.00S,2024-11-11T00:58:22.0Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,34,41,2024-11-11T00:58:25Z,2630000,False,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,Reid,N. Reid,,Restricted Area,0-8 Center,,,,,,,,,,,273.0,2.0,1.0,1.0,,,,,,,,,,,
275,PT04M33.00S,2024-11-11T00:58:23.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629675,7.5722733245729295,96.32352941176471,1610612750,37,41,2024-11-11T00:58:27Z,2640000,False,-232.0,19.0,1,left,N. Reid 3PT  (8 PTS),[1629675],1610612750.0,MIN,,Reid,N. Reid,,Left Corner 3,24+ Left,23.24,Made,8.0,,,,,,,,,,,,,,,,,,,,,,
276,PT04M09.00S,2024-11-11T00:58:49.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612748,37,41,2024-11-11T00:59:04Z,2650000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M55.00S,2024-11-11T00:59:17.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,7.703679369250986,51.71568627450981,1610612750,39,41,2024-11-11T01:09:31Z,2660000,False,-9.0,20.0,1,left,A. Edwards Layup (11 PTS) (J. Randle 3 AST),"[1630162, 203944]",1610612750.0,MIN,,Edwards,A. Edwards,,Restricted Area,0-8 Center,2.17,Made,11.0,J. Randle,203944.0,3.0,,,,,,,,,,,,,,,,,,,
279,PT03M55.00S,2024-11-11T00:59:19.5Z,2,REGULAR,foul,personal,['1freethrow'],1626196,,,1610612750,39,41,2024-11-11T00:59:29Z,2680000,False,,,0,,J. Richardson shooting personal FOUL (1 PF) (Edwards 1 FT),"[1626196, 1630162]",1610612748.0,MIA,1628159.0,Richardson,J. Richardson,shooting,Restricted Area,0-8 Center,,,,,,,1.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
281,PT03M55.00S,2024-11-11T00:59:42.7Z,2,REGULAR,substitution,out,[],1642276,,,1610612750,39,41,2024-11-11T01:00:46Z,2700000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M55.00S,2024-11-11T00:59:42.7Z,2,REGULAR,substitution,in,[],1628389,,,1610612750,39,41,2024-11-11T01:00:46Z,2710000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M55.00S,2024-11-11T00:59:57.0Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630162,,,1610612750,40,41,2024-11-11T00:59:57Z,2720000,False,,,0,,A. Edwards Free Throw 1 of 1 (12 PTS),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,,,,Made,12.0,,,,,,,,,,,,,,,,,,,,,,
284,PT03M44.00S,2024-11-11T01:00:10.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.11760840998686,50.245098039215684,1610612748,40,43,2024-11-11T01:00:18Z,2730000,False,1.0,12.0,1,right,B. Adebayo driving DUNK (5 PTS),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,driving,Restricted Area,0-8 Center,1.23,Made,5.0,,,,,,,,,,,,,,,,,,,,,,
285,PT03M23.00S,2024-11-11T01:00:30.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,6.389618922470433,50.98039215686274,1610612750,42,43,2024-11-11T01:00:37Z,2740000,False,-5.0,8.0,1,left,A. Edwards cutting DUNK (14 PTS) (N. Alexander-Walker 1 AST),"[1630162, 1629638]",1610612750.0,MIN,,Edwards,A. Edwards,cutting,Restricted Area,0-8 Center,0.9,Made,14.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,,,,,,,,
287,PT03M16.00S,2024-11-11T01:00:38.6Z,2,REGULAR,foul,personal,[],1629638,,,1610612748,42,43,2024-11-11T01:00:46Z,2760000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 1629639]",1610612750.0,MIN,200834.0,Alexander-Walker,N. Alexander-Walker,,Above the Break 3,24+ Left Center,,,,,,,1.0,0.0,Herro,1629639.0,,,,,,,,,,,,,,,
289,PT03M14.00S,2024-11-11T01:00:59.2Z,2,REGULAR,foul,personal,[],1630162,,,1610612748,42,43,2024-11-11T01:01:10Z,2780000,False,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 1626196]",1610612750.0,MIN,200834.0,Edwards,A. Edwards,,Above the Break 3,24+ Left Center,,,,,,,1.0,0.0,Richardson,1626196.0,,,,,,,,,,,,,,,
292,PT03M03.00S,2024-11-11T01:01:52.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,87.77923784494087,63.748468137254896,1610612748,42,43,2024-11-11T01:02:10Z,2810000,False,69.0,62.0,1,right,MISS T. Herro 9' driving floating Shot,[1629639],1610612748.0,MIA,,Herro,T. Herro,driving floating,In The Paint (Non-RA),8-16 Right,9.28,Missed,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M03.00S,2024-11-11T01:01:52.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,42,43,2024-11-11T01:02:10Z,2820000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,292.0,,,,,,,,,,,,,,
294,PT03M03.00S,2024-11-11T01:01:58.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612748,42,43,2024-11-11T01:02:15Z,2830000,False,,,0,,J. McDaniels loose ball personal FOUL (1 PF) (Adebayo 2 FT),"[1630183, 1628389]",1610612750.0,MIN,201246.0,McDaniels,J. McDaniels,loose ball,Restricted Area,0-8 Center,,,,,,,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
296,PT03M03.00S,2024-11-11T01:02:23.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,42,44,2024-11-11T01:02:23Z,2850000,False,,,0,,B. Adebayo Free Throw 1 of 2 (6 PTS),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,Made,6.0,,,,,,,,,,,,,,,,,,,,,,
297,PT03M03.00S,2024-11-11T01:02:41.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,42,45,2024-11-11T01:02:41Z,2860000,False,,,0,,B. Adebayo Free Throw 2 of 2 (7 PTS),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,Made,7.0,,,,,,,,,,,,,,,,,,,,,,
298,PT02M56.00S,2024-11-11T01:02:56.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612750,42,45,2024-11-11T01:03:02Z,2870000,False,,,0,,J. Richardson personal FOUL (2 PF) (Randle 2 FT),"[1626196, 203944]",1610612748.0,MIA,200834.0,Richardson,J. Richardson,,Mid-Range,16-24 Center,,,,,,,2.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
300,PT02M56.00S,2024-11-11T01:03:23.3Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,43,45,2024-11-11T01:03:23Z,2890000,False,,,0,,J. Randle Free Throw 1 of 2 (5 PTS),[203944],1610612750.0,MIN,,Randle,J. Randle,,,,,Made,5.0,,,,,,,,,,,,,,,,,,,,,,
301,PT02M56.00S,2024-11-11T01:03:24.1Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,43,45,2024-11-11T01:03:31Z,2900000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M56.00S,2024-11-11T01:03:24.1Z,2,REGULAR,substitution,in,[],1628978,,,1610612750,43,45,2024-11-11T01:03:31Z,2910000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M56.00S,2024-11-11T01:03:48.2Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,44,45,2024-11-11T01:03:48Z,2920000,False,,,0,,J. Randle Free Throw 2 of 2 (6 PTS),[203944],1610612750.0,MIN,,Randle,J. Randle,,,,,Made,6.0,,,,,,,,,,,,,,,,,,,,,,
304,PT02M40.00S,2024-11-11T01:04:04.2Z,2,REGULAR,turnover,bad pass,[],1629312,,,1610612748,44,45,2024-11-11T01:04:10Z,2930000,False,,,0,,H. Highsmith bad pass TURNOVER (1 TO),"[1629312, 1628978]",1610612748.0,MIA,,Highsmith,H. Highsmith,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0,,,,,,,,
305,PT02M40.00S,2024-11-11T01:04:04.2Z,2,REGULAR,steal,,[],1628978,,,1610612750,44,45,2024-11-11T01:04:05Z,2940000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612750.0,MIN,,DiVincenzo,D. DiVincenzo,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M35.00S,2024-11-11T01:04:09.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,8.886333771353483,54.90196078431373,1610612750,44,45,2024-11-11T01:04:31Z,2950000,False,-25.0,31.0,1,left,MISS J. Randle running Layup - blocked,"[203944, 1628389]",1610612750.0,MIN,,Randle,J. Randle,running,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,Adebayo,1628389.0,,,,,,
307,PT02M35.00S,2024-11-11T01:04:09.9Z,2,REGULAR,block,,[],1628389,,,1610612750,44,45,2024-11-11T01:04:11Z,2960000,False,,,0,,B. Adebayo BLOCK (3 BLK),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M33.00S,2024-11-11T01:04:11.9Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612748,44,45,2024-11-11T01:04:15Z,2970000,False,,,0,,J. Richardson REBOUND (Off:2 Def:1),[1626196],1610612748.0,MIA,,Richardson,J. Richardson,,Restricted Area,0-8 Center,,,,,,,,,,,306.0,3.0,1.0,2.0,,,,,,,,,,,
309,PT02M28.00S,2024-11-11T01:04:18.9Z,2,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,44,45,2024-11-11T01:04:24Z,2980000,False,,,0,,T. Herro bad pass out-of-bounds TURNOVER (3 TO),[1629639],1610612748.0,MIA,200834.0,Herro,T. Herro,bad pass,Mid-Range,8-16 Right,,,,,,,,,,,,,,,3.0,,,,,,,,,,
310,PT02M20.00S,2024-11-11T01:04:30.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,5.075558475689881,96.56862745098039,1610612750,44,45,2024-11-11T01:04:35Z,2990000,False,-233.0,-5.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,McDaniels,J. McDaniels,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M17.00S,2024-11-11T01:04:33.7Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,44,45,2024-11-11T01:04:35Z,3000000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,Left Corner 3,24+ Left,,,,,,,,,,,310.0,5.0,5.0,0.0,,,,,,,,,,,
312,PT02M03.00S,2024-11-11T01:04:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,88.30486202365309,35.58517156862745,1610612748,44,47,2024-11-11T01:04:56Z,3010000,False,-72.0,57.0,1,right,T. Herro 9' driving floating bank Jump Shot (7 PTS),[1629639],1610612748.0,MIA,,Herro,T. Herro,driving floating bank,In The Paint (Non-RA),8-16 Left,9.22,Made,7.0,,,,,,,,,,,,,,,,,,,,,,
313,PT01M53.00S,2024-11-11T01:05:01.3Z,2,REGULAR,foul,offensive,['inpenalty'],203944,,,1610612750,44,47,2024-11-11T01:05:07Z,3020000,False,,,0,,J. Randle offensive FOUL (1 PF),"[203944, 1626179]",1610612750.0,MIN,200834.0,Randle,J. Randle,,Above the Break 3,24+ Left Center,,,,,,,1.0,0.0,Rozier,1626179.0,,,,,,,,,,,,,,,
315,PT01M53.00S,2024-11-11T01:05:01.3Z,2,REGULAR,turnover,offensive foul,[],203944,,,1610612750,44,47,2024-11-11T01:05:01Z,3040000,False,,,0,,J. Randle offensive foul TURNOVER (2 TO),[203944],1610612750.0,MIN,200834.0,Randle,J. Randle,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,2.0,,,,,,,,,,
316,PT01M53.00S,2024-11-11T01:05:05.7Z,2,REGULAR,substitution,out,[],1629638,,,1610612748,44,47,2024-11-11T01:05:21Z,3050000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M53.00S,2024-11-11T01:05:05.7Z,2,REGULAR,substitution,in,[],203497,,,1610612748,44,47,2024-11-11T01:05:21Z,3070000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M53.00S,2024-11-11T01:05:05.7Z,2,REGULAR,substitution,in,[],1631170,,,1610612748,44,47,2024-11-11T01:05:21Z,3080000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M53.00S,2024-11-11T01:05:05.7Z,2,REGULAR,substitution,out,[],1626196,,,1610612748,44,47,2024-11-11T01:11:06Z,3085000,False,,,0,,SUB out: J. Richardson,[1626196],1610612748.0,MIA,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M34.00S,2024-11-11T01:05:43.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,82.07950065703022,62.745098039215684,1610612748,44,49,2024-11-11T01:05:48Z,3090000,False,64.0,116.0,1,right,T. Herro 13' pullup Jump Shot (9 PTS) (B. Adebayo 3 AST),"[1629639, 1628389]",1610612748.0,MIA,,Herro,T. Herro,pullup,In The Paint (Non-RA),8-16 Center,13.23,Made,9.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,,,,,,,,,,
322,PT01M15.00S,2024-11-11T01:06:02.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,11.645860709592641,52.20588235294118,1610612750,46,49,2024-11-11T01:06:30Z,3110000,False,-11.0,57.0,1,left,J. Randle driving floating Jump Shot (8 PTS) (A. Edwards 2 AST),"[203944, 1630162]",1610612750.0,MIN,,Randle,J. Randle,driving floating,In The Paint (Non-RA),0-8 Center,5.81,Made,8.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,,,,,,
324,PT01M03.00S,2024-11-11T01:06:13.9Z,2,REGULAR,3pt,Jump Shot,[],1629639,67.01297634691196,48.7515318627451,1610612748,46,52,2024-11-11T01:06:20Z,3130000,False,-6.0,258.0,1,right,T. Herro 25' 3PT  (12 PTS) (B. Adebayo 4 AST),"[1629639, 1628389]",1610612748.0,MIA,,Herro,T. Herro,,Above the Break 3,24+ Center,25.77,Made,12.0,B. Adebayo,1628389.0,4.0,,,,,,,,,,,,,,,,,,,
326,PT00M54.90S,2024-11-11T01:06:24.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,6.521024967148489,50.0,1610612750,48,52,2024-11-11T01:06:30Z,3150000,False,0.0,9.0,1,left,J. McDaniels reverse DUNK (5 PTS) (J. Randle 4 AST),"[1630183, 203944]",1610612750.0,MIN,,McDaniels,J. McDaniels,reverse,Restricted Area,0-8 Center,0.88,Made,5.0,J. Randle,203944.0,4.0,,,,,,,,,,,,,,,,,,,
328,PT00M34.40S,2024-11-11T01:06:48.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,80.1084099868594,48.529411764705884,1610612748,48,52,2024-11-11T01:06:53Z,3170000,False,-7.0,134.0,1,right,MISS B. Adebayo 13' Jump Shot,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,In The Paint (Non-RA),8-16 Center,13.47,Missed,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M31.20S,2024-11-11T01:06:51.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,48,52,2024-11-11T01:06:53Z,3180000,False,,,0,,R. Gobert REBOUND (Off:5 Def:4),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,328.0,9.0,4.0,5.0,,,,,,,,,,,
330,PT00M19.20S,2024-11-11T01:07:03.3Z,2,REGULAR,3pt,Jump Shot,[],203944,31.750985545335087,49.754901960784316,1610612750,51,52,2024-11-11T01:07:09Z,3190000,False,1.0,246.0,1,left,J. Randle 24' 3PT  (11 PTS) (A. Edwards 3 AST),"[203944, 1630162]",1610612750.0,MIN,,Randle,J. Randle,,Above the Break 3,24+ Center,24.6,Made,11.0,A. Edwards,1630162.0,3.0,,,,,,,,,,,,,,,,,,,
332,PT00M03.40S,2024-11-11T01:07:21.7Z,2,REGULAR,turnover,lost ball,[],1629639,,,1610612748,51,52,2024-11-11T01:07:32Z,3210000,False,,,0,,T. Herro lost ball TURNOVER (4 TO),"[1629639, 1630162]",1610612748.0,MIA,,Herro,T. Herro,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,4.0,Edwards,1630162.0,,,,,,,,
333,PT00M03.40S,2024-11-11T01:07:21.7Z,2,REGULAR,steal,,[],1630162,,,1610612750,51,52,2024-11-11T01:07:23Z,3220000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M00.20S,2024-11-11T01:07:35.4Z,2,REGULAR,substitution,out,[],1629639,,,1610612750,51,52,2024-11-11T01:07:52Z,3250000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M00.20S,2024-11-11T01:07:35.4Z,2,REGULAR,substitution,in,[],1641796,,,1610612750,51,52,2024-11-11T01:07:52Z,3260000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M00.20S,2024-11-11T01:07:35.4Z,2,REGULAR,substitution,in,[],1642276,,,1610612750,51,52,2024-11-11T01:07:52Z,3270000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,
