actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
86,PT05M24.00S,2024-12-14T01:22:46.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,14,12,2024-12-14T01:23:05Z,860000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,
87,PT05M08.00S,2024-12-14T01:23:19.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,18.084756898817346,43.627450980392155,1610612750,14,12,2024-12-14T01:23:25Z,870000,False,32.0,117.0,1,left,MISS A. Edwards 12' turnaround fadeaway Shot,[1630162],1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,12.18,Missed,,,,,,,,,,,,,,,,,,
88,PT05M05.00S,2024-12-14T01:23:22.9Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,14,12,2024-12-14T01:23:25Z,880000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,87.0,2.0,1.0,1.0,,,,,,,,,,,,,
89,PT05M05.00S,2024-12-14T01:23:23.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,6.652431011826544,50.98039215686274,1610612750,16,12,2024-12-14T01:23:31Z,890000,False,-5.0,10.0,1,left,R. Gobert putback DUNK (2 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.11,Made,2.0,,,,,,,,,,,,,,,,,
90,PT05M00.00S,2024-12-14T01:23:26.9Z,1,REGULAR,turnover,bad pass,[],1629060,,,1610612747,16,12,2024-12-14T01:23:35Z,900000,False,,,0,,R. Hachimura bad pass TURNOVER (1 TO),"[1629060, 1630183]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,McDaniels,1630183.0
91,PT05M00.00S,2024-12-14T01:23:26.9Z,1,REGULAR,steal,,[],1630183,,,1610612750,16,12,2024-12-14T01:23:28Z,910000,False,,,0,,J. McDaniels STEAL (4 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
92,PT04M59.00S,2024-12-14T01:23:29.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630183,7.440867279894875,50.98039215686274,1610612750,18,12,2024-12-14T01:23:45Z,920000,False,-5.0,17.0,1,left,J. McDaniels running DUNK (7 PTS),[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.81,Made,7.0,,,,,,,,,,,,,,,,,
93,PT04M35.00S,2024-12-14T01:23:52.6Z,1,REGULAR,3pt,Jump Shot,[],203076,93.51182654402102,5.147058823529411,1610612747,18,12,2024-12-14T01:23:59Z,930000,False,-224.0,8.0,1,right,MISS A. Davis 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,22.45,Missed,,,,,,,,,,,,,,,,,,
94,PT04M31.00S,2024-12-14T01:23:56.6Z,1,REGULAR,rebound,offensive,[],1629060,,,1610612747,18,12,2024-12-14T01:23:59Z,940000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,93.0,4.0,3.0,1.0,,,,,,,,,,,,,
95,PT04M31.00S,2024-12-14T01:23:57.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629060,94.40999984741211,50.0,1610612747,18,12,2024-12-14T01:23:57Z,950000,False,0.0,0.0,1,right,MISS R. Hachimura tip Layup,[1629060],1610612747.0,LAL,tip,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
96,PT04M30.00S,2024-12-14T01:23:57.9Z,1,REGULAR,rebound,offensive,[],1642261,,,1610612747,18,12,2024-12-14T01:23:57Z,960000,False,,,0,,D. Knecht REBOUND (Off:1 Def:0),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Mid-Range,8-16 Left,,,,95.0,1.0,0.0,1.0,,,,,,,,,,,,,
97,PT04M26.00S,2024-12-14T01:24:01.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642261,81.07752956636006,46.369485294117645,1610612747,18,14,2024-12-14T01:24:12Z,970000,False,-18.0,125.0,1,right,D. Knecht 12' pullup Jump Shot (2 PTS),[1642261],1610612747.0,LAL,pullup,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Center,12.67,Made,2.0,,,,,,,,,,,,,,,,,
98,PT04M13.00S,2024-12-14T01:24:17.5Z,1,REGULAR,turnover,discontinued dribble,[],1630162,,,1610612750,18,14,2024-12-14T01:24:24Z,980000,False,,,0,,A. Edwards discontinued dribble TURNOVER (1 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1830.0,,,,,1.0,,
99,PT04M13.00S,2024-12-14T01:24:20.3Z,1,REGULAR,substitution,out,[],1631108,,,1610612747,18,14,2024-12-14T01:24:28Z,990000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M13.00S,2024-12-14T01:24:20.3Z,1,REGULAR,substitution,in,[],1629629,,,1610612747,18,14,2024-12-14T01:24:28Z,1000000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M57.00S,2024-12-14T01:24:45.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626156,90.80157687253615,44.16360294117647,1610612747,18,14,2024-12-14T01:24:52Z,1010000,False,-29.0,34.0,1,right,MISS D. Russell driving Layup,[1626156],1610612747.0,LAL,driving,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,4.48,Missed,,,,,,,,,,,,,,,,,,
102,PT03M52.00S,2024-12-14T01:24:50.3Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,18,14,2024-12-14T01:24:52Z,1020000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,101.0,3.0,2.0,1.0,,,,,,,,,,,,,
103,PT03M48.00S,2024-12-14T01:24:53.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629675,4.02431011826544,4.411764705882353,1610612750,21,14,2024-12-14T01:24:58Z,1030000,False,228.0,-15.0,1,left,N. Reid 3PT  (3 PTS) (N. Alexander-Walker 1 AST),"[1629675, 1629638]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,22.84,Made,3.0,,,,,,,N. Alexander-Walker,1629638.0,1.0,,,,,,,,
105,PT03M39.00S,2024-12-14T01:25:04.3Z,1,REGULAR,foul,offensive,[],1626156,,,1610612747,21,14,2024-12-14T01:25:14Z,1050000,False,,,0,,D. Russell offensive FOUL (1 PF),"[1626156, 203497]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1626302.0,1.0,0.0,Gobert,203497.0,,,
107,PT03M39.00S,2024-12-14T01:25:04.3Z,1,REGULAR,turnover,offensive foul,[],1626156,,,1610612747,21,14,2024-12-14T01:25:04Z,1070000,False,,,0,,D. Russell offensive foul TURNOVER (1 TO),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1626302.0,,,,,1.0,,
108,PT03M39.00S,2024-12-14T01:25:15.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,21,14,2024-12-14T01:25:15Z,1080000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M39.00S,2024-12-14T01:25:30.3Z,1,REGULAR,foul,technical,['1freethrow'],1630162,,,1610612750,21,14,2024-12-14T01:28:17Z,1090000,False,,,0,,A. Edwards technical FOUL (1 Tech),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,1830.0,0.0,1.0,,,,,
110,PT03M39.00S,2024-12-14T01:27:34.3Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,21,14,2024-12-14T01:28:04Z,1100000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M39.00S,2024-12-14T01:27:34.3Z,1,REGULAR,substitution,out,[],203497,,,1610612750,21,14,2024-12-14T01:28:04Z,1110000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M39.00S,2024-12-14T01:27:34.3Z,1,REGULAR,substitution,in,[],1628978,,,1610612750,21,14,2024-12-14T01:28:04Z,1120000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M39.00S,2024-12-14T01:27:34.3Z,1,REGULAR,substitution,in,[],203944,,,1610612750,21,14,2024-12-14T01:28:04Z,1130000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M39.00S,2024-12-14T01:28:24.6Z,1,REGULAR,freethrow,1 of 1,[],1642261,,,1610612750,21,15,2024-12-14T01:28:24Z,1140000,False,,,0,,D. Knecht technical Free Throw 1 of 1 (3 PTS),[1642261],1610612747.0,LAL,technical,,,Knecht,D. Knecht,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
115,PT03M26.00S,2024-12-14T01:28:53.3Z,1,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612750,21,15,2024-12-14T01:29:14Z,1150000,False,,,0,,D. Russell shooting personal FOUL (2 PF) (Reid 2 FT),"[1626156, 1629675]",1610612747.0,LAL,shooting,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1626302.0,2.0,0.0,Reid,1629675.0,,,
118,PT03M26.00S,2024-12-14T01:29:15.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629675,,,1610612750,22,15,2024-12-14T01:29:15Z,1180000,False,,,0,,N. Reid Free Throw 1 of 2 (4 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
119,PT03M26.00S,2024-12-14T01:29:27.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629675,,,1610612750,23,15,2024-12-14T01:29:27Z,1190000,False,,,0,,N. Reid Free Throw 2 of 2 (5 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
120,PT03M04.00S,2024-12-14T01:29:54.9Z,1,REGULAR,2pt,Jump Shot,[],203076,81.42247043363994,24.754901960784316,1610612747,23,15,2024-12-14T01:30:12Z,1200000,False,-126.0,122.0,1,right,MISS A. Davis 17' fadeaway Shot,[203076],1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,17.56,Missed,,,,,,,,,,,,,,,,,,
121,PT03M02.00S,2024-12-14T01:29:56.9Z,1,REGULAR,rebound,offensive,[],1629629,,,1610612747,23,15,2024-12-14T01:30:12Z,1210000,False,,,0,,C. Reddish REBOUND (Off:1 Def:0),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Mid-Range,16-24 Left Center,,,,120.0,1.0,0.0,1.0,,,,,,,,,,,,,
122,PT03M02.00S,2024-12-14T01:29:59.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612747,23,15,2024-12-14T01:30:18Z,1220000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
123,PT02M49.00S,2024-12-14T01:30:20.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630162,10.463206307490145,45.34313725490196,1610612750,25,15,2024-12-14T01:30:32Z,1230000,False,23.0,46.0,1,left,A. Edwards driving bank Hook (7 PTS),[1630162],1610612750.0,MIN,driving bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.15,Made,7.0,,,,,,,,,,,,,,,,,
124,PT02M33.00S,2024-12-14T01:30:39.3Z,1,REGULAR,foul,personal,['2freethrow'],203944,,,1610612747,25,15,2024-12-14T01:30:49Z,1240000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Davis 2 FT),"[203944, 203076]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1626302.0,1.0,0.0,Davis,203076.0,,,
126,PT02M33.00S,2024-12-14T01:31:12.4Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,25,15,2024-12-14T01:31:12Z,1260000,False,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
127,PT02M33.00S,2024-12-14T01:31:12.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,25,15,2024-12-14T01:31:12Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,
128,PT02M33.00S,2024-12-14T01:31:13.0Z,1,REGULAR,substitution,out,[],1630162,,,1610612747,25,15,2024-12-14T01:31:24Z,1280000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M33.00S,2024-12-14T01:31:13.0Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,25,15,2024-12-14T01:31:24Z,1290000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M33.00S,2024-12-14T01:31:13.0Z,1,REGULAR,substitution,in,[],1642265,,,1610612747,25,15,2024-12-14T01:31:24Z,1300000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M33.00S,2024-12-14T01:31:13.0Z,1,REGULAR,substitution,in,[],1631108,,,1610612747,25,15,2024-12-14T01:31:24Z,1310000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M33.00S,2024-12-14T01:31:35.3Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,25,16,2024-12-14T01:31:35Z,1320000,False,,,0,,A. Davis Free Throw 2 of 2 (7 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
133,PT02M15.00S,2024-12-14T01:31:58.2Z,1,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612750,25,16,2024-12-14T01:32:07Z,1330000,False,,,0,,C. Reddish shooting personal FOUL (1 PF) (Randle 2 FT),"[1629629, 203944]",1610612747.0,LAL,shooting,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1626302.0,1.0,0.0,Randle,203944.0,,,
135,PT02M15.00S,2024-12-14T01:32:26.3Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,26,16,2024-12-14T01:32:26Z,1350000,False,,,0,,J. Randle Free Throw 1 of 2 (5 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
136,PT02M15.00S,2024-12-14T01:32:47.1Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,27,16,2024-12-14T01:32:47Z,1360000,False,,,0,,J. Randle Free Throw 2 of 2 (6 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
137,PT02M04.00S,2024-12-14T01:33:04.0Z,1,REGULAR,foul,offensive,[],1626156,,,1610612747,27,16,2024-12-14T01:33:11Z,1370000,False,,,0,,D. Russell offensive FOUL (3 PF),"[1626156, 1629638]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1830.0,3.0,0.0,Alexander-Walker,1629638.0,,,
139,PT02M04.00S,2024-12-14T01:33:04.0Z,1,REGULAR,turnover,offensive foul,[],1626156,,,1610612747,27,16,2024-12-14T01:33:04Z,1390000,False,,,0,,D. Russell offensive foul TURNOVER (2 TO),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1830.0,,,,,2.0,,
140,PT02M04.00S,2024-12-14T01:33:09.2Z,1,REGULAR,substitution,out,[],1626156,,,1610612750,27,16,2024-12-14T01:33:26Z,1400000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M04.00S,2024-12-14T01:33:09.2Z,1,REGULAR,substitution,out,[],203076,,,1610612750,27,16,2024-12-14T01:33:26Z,1410000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M04.00S,2024-12-14T01:33:09.2Z,1,REGULAR,substitution,in,[],1631132,,,1610612750,27,16,2024-12-14T01:33:26Z,1420000,False,,,0,,SUB in: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M04.00S,2024-12-14T01:33:09.2Z,1,REGULAR,substitution,in,[],1630559,,,1610612750,27,16,2024-12-14T01:33:26Z,1430000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M49.00S,2024-12-14T01:33:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,8.360709592641262,54.166666666666664,1610612750,29,16,2024-12-14T01:33:44Z,1440000,False,-21.0,26.0,1,left,J. Randle driving Layup (8 PTS),[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.34,Made,8.0,,,,,,,,,,,,,,,,,
146,PT01M32.00S,2024-12-14T01:33:56.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,80.50262812089356,50.0,1610612747,29,16,2024-12-14T01:34:06Z,1460000,False,0.0,131.0,1,right,MISS A. Reaves 13' Jump Shot,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,13.08,Missed,,,,,,,,,,,,,,,,,,
147,PT01M24.00S,2024-12-14T01:34:04.8Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,29,16,2024-12-14T01:34:06Z,1470000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,,
148,PT01M22.00S,2024-12-14T01:34:06.2Z,1,REGULAR,turnover,lost ball,[],1629675,,,1610612750,29,16,2024-12-14T01:35:48Z,1480000,False,,,0,,N. Reid lost ball TURNOVER (1 TO),"[1629675, 1631108]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Christie,1631108.0
149,PT01M22.00S,2024-12-14T01:34:06.2Z,1,REGULAR,steal,,[],1631108,,,1610612747,29,16,2024-12-14T01:34:08Z,1490000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
150,PT01M19.00S,2024-12-14T01:34:10.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1631108,93.24901445466492,50.245098039215684,1610612747,29,18,2024-12-14T01:34:25Z,1500000,False,1.0,11.0,1,right,M. Christie running Layup (7 PTS),[1631108],1610612747.0,LAL,running,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,1.11,Made,7.0,,,,,,,,,,,,,,,,,
151,PT01M19.00S,2024-12-14T01:34:13.5Z,1,REGULAR,violation,defensive goaltending,[],1629675,,,1610612747,29,18,2024-12-14T01:34:25Z,1510000,False,,,0,,N. Reid defensive goaltending VIOLATION,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,1627963.0,,,,,,,
152,PT01M04.00S,2024-12-14T01:34:36.1Z,1,REGULAR,3pt,Jump Shot,[],1628978,28.728646517739815,22.30392156862745,1610612750,32,18,2024-12-14T01:34:41Z,1520000,False,138.0,218.0,1,left,D. DiVincenzo 25' 3PT  (3 PTS) (J. Randle 1 AST),"[1628978, 203944]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.79,Made,3.0,,,,,,,J. Randle,203944.0,1.0,,,,,,,,
154,PT00M49.90S,2024-12-14T01:34:53.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,90.09526938239159,44.36274509803921,1610612747,32,20,2024-12-14T01:35:04Z,1540000,False,-28.0,41.0,1,right,C. Reddish driving Layup (2 PTS),[1629629],1610612747.0,LAL,driving,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,4.94,Made,2.0,,,,,,,,,,,,,,,,,
155,PT00M49.90S,2024-12-14T01:34:58.9Z,1,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612747,32,20,2024-12-14T01:35:03Z,1550000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Reddish 1 FT),"[1629675, 1629629]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627963.0,1.0,0.0,Reddish,1629629.0,,,
157,PT00M49.90S,2024-12-14T01:35:21.1Z,1,REGULAR,freethrow,1 of 1,[],1629629,,,1610612747,32,21,2024-12-14T01:35:21Z,1570000,False,,,0,,C. Reddish Free Throw 1 of 1 (3 PTS),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
158,PT00M34.30S,2024-12-14T01:35:39.6Z,1,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612750,32,21,2024-12-14T01:35:45Z,1580000,False,,,0,,N. Alexander-Walker bad pass out-of-bounds TURNOVER (1 TO),[1629638],1610612750.0,MIN,bad pass,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627963.0,,,,,1.0,,
159,PT00M17.20S,2024-12-14T01:36:05.4Z,1,REGULAR,turnover,lost ball,[],1642261,,,1610612747,32,21,2024-12-14T01:36:10Z,1590000,False,,,0,,D. Knecht lost ball TURNOVER (1 TO),"[1642261, 1628978]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0
160,PT00M17.20S,2024-12-14T01:36:05.4Z,1,REGULAR,steal,,[],1628978,,,1610612750,32,21,2024-12-14T01:36:06Z,1600000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
161,PT00M14.50S,2024-12-14T01:36:08.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628978,16.031537450722734,4.189644607843137,1610612750,32,21,2024-12-14T01:37:25Z,1610000,False,229.0,98.0,1,left,MISS D. DiVincenzo 24' running 3PT,[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,24.93,Missed,,,,,,,,,,,,,,,,,,
162,PT00M12.30S,2024-12-14T01:36:10.4Z,1,REGULAR,rebound,defensive,[],1642261,,,1610612747,32,21,2024-12-14T01:36:16Z,1620000,False,,,0,,D. Knecht REBOUND (Off:1 Def:1),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,,,,161.0,2.0,1.0,1.0,,,,,,,,,,,,,
163,PT00M02.40S,2024-12-14T01:36:23.9Z,1,REGULAR,violation,kicked ball,[],1629675,,,1610612747,32,21,2024-12-14T01:36:32Z,1630000,False,,,0,,N. Reid kicked ball VIOLATION,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,1626302.0,,,,,,,
164,PT00M00.70S,2024-12-14T01:36:43.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612747,32,21,2024-12-14T01:37:14Z,1640000,False,,,0,,J. Randle personal FOUL (2 PF) (Reaves 2 FT),"[203944, 1630559]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1830.0,2.0,0.0,Reaves,1630559.0,,,
166,PT00M00.70S,2024-12-14T01:37:12.0Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,32,22,2024-12-14T01:37:12Z,1660000,False,,,0,,A. Reaves Free Throw 1 of 2 (1 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
167,PT00M00.70S,2024-12-14T01:37:24.3Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,32,23,2024-12-14T01:37:24Z,1670000,False,,,0,,A. Reaves Free Throw 2 of 2 (2 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
168,PT00M00.00S,2024-12-14T01:37:31.5Z,1,REGULAR,period,end,[],0,,,1610612750,32,23,2024-12-14T01:37:31Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
