actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
174,PT10M29.00S,2024-12-20T03:12:45.9Z,2,REGULAR,turnover,bad pass,[],1642265,,,1610612750,35,41,2024-12-20T03:12:49Z,1700000,False,,,0,,R. Dillingham bad pass TURNOVER (1 TO),"[1642265, 1626157]",1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Towns,1626157.0,,,,,,,
175,PT10M29.00S,2024-12-20T03:12:45.9Z,2,REGULAR,steal,,[],1626157,,,1610612752,35,41,2024-12-20T03:12:47Z,1710000,False,,,0,,K. Towns STEAL (2 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
176,PT10M21.00S,2024-12-20T03:12:53.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628969,88.38699080157687,31.862745098039213,1610612752,35,43,2024-12-20T03:12:58Z,1720000,False,-91.0,57.0,1,right,M. Bridges 10' driving floating bank Jump Shot (13 PTS) (C. Payne 2 AST),"[1628969, 1626166]",1610612752.0,NYK,driving floating bank,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,10.7,Made,13.0,,,,,C. Payne,1626166.0,2.0,,,,,,,,,,
178,PT10M01.00S,2024-12-20T03:13:14.1Z,2,REGULAR,3pt,Jump Shot,[],1630183,31.882391590013142,42.15686274509804,1610612750,35,43,2024-12-20T03:13:23Z,1740000,False,39.0,247.0,1,left,MISS J. McDaniels 25' step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,25.03,Missed,,,,,,,,,,,,,,,,,,
179,PT10M00.00S,2024-12-20T03:13:15.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,35,43,2024-12-20T03:13:23Z,1750000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,178.0,,,,,,,,,,,,,,,,
181,PT09M53.00S,2024-12-20T03:13:28.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,91.93495400788436,51.470588235294116,1610612752,35,45,2024-12-20T03:13:35Z,1770000,False,7.0,23.0,1,right,K. Towns driving finger roll Layup (8 PTS) (M. McBride 1 AST),"[1626157, 1630540]",1610612752.0,NYK,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.44,Made,8.0,,,,,M. McBride,1630540.0,1.0,,,,,,,,,,
183,PT09M53.00S,2024-12-20T03:13:33.1Z,2,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612752,35,45,2024-12-20T03:13:42Z,1790000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Towns 1 FT),"[1630183, 1626157]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Towns,1626157.0
185,PT09M53.00S,2024-12-20T03:13:42.7Z,2,REGULAR,substitution,out,[],1629638,,,1610612752,35,45,2024-12-20T03:14:30Z,1810000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M53.00S,2024-12-20T03:13:42.7Z,2,REGULAR,substitution,in,[],201144,,,1610612752,35,45,2024-12-20T03:14:30Z,1820000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M53.00S,2024-12-20T03:14:12.0Z,2,REGULAR,freethrow,1 of 1,[],1626157,,,1610612752,35,46,2024-12-20T03:14:12Z,1830000,False,,,0,,K. Towns Free Throw 1 of 1 (9 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
188,PT09M39.00S,2024-12-20T03:14:27.0Z,2,REGULAR,3pt,Jump Shot,[],201144,25.837713534822605,83.33333333333334,1610612750,35,46,2024-12-20T03:14:31Z,1840000,False,-167.0,190.0,1,left,MISS M. Conley 25' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
189,PT09M36.00S,2024-12-20T03:14:30.0Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,35,46,2024-12-20T03:14:31Z,1850000,False,,,0,,K. Towns REBOUND (Off:1 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,188.0,7.0,6.0,1.0,,,,,,,,,,,,,
190,PT09M33.00S,2024-12-20T03:14:33.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,72.61826544021025,81.61764705882352,1610612752,35,46,2024-12-20T03:14:39Z,1860000,False,158.0,205.0,1,right,MISS C. Payne 25' running pullup 3PT,[1626166],1610612752.0,NYK,running pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
191,PT09M28.00S,2024-12-20T03:14:38.3Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,35,46,2024-12-20T03:14:39Z,1870000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,190.0,3.0,3.0,0.0,,,,,,,,,,,,,
192,PT09M24.00S,2024-12-20T03:14:42.0Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1642265,21.632720105124836,45.588235294117645,1610612750,35,46,2024-12-20T03:15:20Z,1880000,False,22.0,151.0,1,left,MISS R. Dillingham 15' running pullup Shot,[1642265],1610612750.0,MIN,running pullup,,,Dillingham,R. Dillingham,,,,,Mid-Range,8-16 Center,15.24,Missed,,,,,,,,,,,,,,,,,,
193,PT09M21.00S,2024-12-20T03:14:45.0Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,35,46,2024-12-20T03:14:48Z,1890000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,8-16 Center,,,,192.0,1.0,1.0,0.0,,,,,,,,,,,,,
194,PT09M00.00S,2024-12-20T03:15:05.7Z,2,REGULAR,3pt,Jump Shot,[],1628969,92.19776609724047,4.901960784313726,1610612752,35,46,2024-12-20T03:15:09Z,1900000,False,-225.0,21.0,1,right,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.65,Missed,,,,,,,,,,,,,,,,,,
195,PT08M57.00S,2024-12-20T03:15:08.7Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,35,46,2024-12-20T03:15:09Z,1910000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,194.0,4.0,4.0,0.0,,,,,,,,,,,,,
199,PT08M49.00S,2024-12-20T03:15:51.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,10.068988173455978,53.92156862745098,1610612750,35,46,2024-12-20T03:15:55Z,1950000,False,-20.0,42.0,1,left,MISS J. McDaniels driving Layup - blocked,"[1630183, 1628384]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,4.64,Missed,,,,,,,,,,,,Anunoby,1628384.0,,,,,
200,PT08M49.00S,2024-12-20T03:15:51.4Z,2,REGULAR,block,,[],1628384,,,1610612750,35,46,2024-12-20T03:15:53Z,1960000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
201,PT08M47.00S,2024-12-20T03:15:53.4Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612752,35,46,2024-12-20T03:15:55Z,1970000,False,,,0,,M. Bridges REBOUND (Off:2 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,199.0,4.0,2.0,2.0,,,,,,,,,,,,,
202,PT08M45.00S,2024-12-20T03:15:56.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630540,93.38042049934296,49.26470588235294,1610612752,35,46,2024-12-20T03:16:02Z,1980000,False,-4.0,10.0,1,right,MISS M. McBride running Layup,[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,1.04,Missed,,,,,,,,,,,,,,,,,,
203,PT08M43.00S,2024-12-20T03:15:58.3Z,2,REGULAR,rebound,offensive,[],1630540,,,1610612752,35,46,2024-12-20T03:16:13Z,1990000,False,,,0,,M. McBride REBOUND (Off:1 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,202.0,2.0,1.0,1.0,,,,,,,,,,,,,
204,PT08M42.00S,2024-12-20T03:15:59.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630540,92.59198423127464,49.01960784313725,1610612752,35,48,2024-12-20T03:16:07Z,2000000,False,-5.0,17.0,1,right,M. McBride putback Layup (5 PTS),[1630540],1610612752.0,NYK,putback,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,1.78,Made,5.0,,,,,,,,,,,,,,,,,
205,PT08M42.00S,2024-12-20T03:16:03.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,35,48,2024-12-20T03:16:03Z,2010000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M42.00S,2024-12-20T03:17:42.9Z,2,REGULAR,foul,technical,['1freethrow'],202896,,,1610612750,35,48,2024-12-20T03:19:23Z,2020000,False,,,0,,TEAM foul technical,[202896],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,
207,PT08M42.00S,2024-12-20T03:18:26.6Z,2,REGULAR,substitution,out,[],1630183,,,1610612750,35,48,2024-12-20T03:19:20Z,2030000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M42.00S,2024-12-20T03:18:26.6Z,2,REGULAR,substitution,out,[],1642265,,,1610612750,35,48,2024-12-20T03:19:20Z,2040000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M42.00S,2024-12-20T03:18:26.6Z,2,REGULAR,substitution,in,[],203944,,,1610612750,35,48,2024-12-20T03:19:20Z,2050000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M42.00S,2024-12-20T03:18:26.6Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,35,48,2024-12-20T03:19:20Z,2060000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M42.00S,2024-12-20T03:19:37.9Z,2,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,35,49,2024-12-20T03:19:37Z,2070000,False,,,0,,K. Towns technical Free Throw 1 of 1 (10 PTS),[1626157],1610612752.0,NYK,technical,,,Towns,K. Towns,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
212,PT08M26.00S,2024-12-20T03:20:05.7Z,2,REGULAR,2pt,Jump Shot,[],203944,19.92444152431012,32.35294117647059,1610612750,35,49,2024-12-20T03:20:10Z,2080000,False,88.0,135.0,1,left,MISS J. Randle 16' step back Shot,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,16.11,Missed,,,,,,,,,,,,,,,,,,
213,PT08M23.00S,2024-12-20T03:20:08.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,35,49,2024-12-20T03:20:10Z,2090000,False,,,0,,K. Towns REBOUND (Off:1 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right Center,,,,212.0,8.0,7.0,1.0,,,,,,,,,,,,,
214,PT08M05.00S,2024-12-20T03:20:26.5Z,2,REGULAR,3pt,Jump Shot,[],1628384,68.15045992115637,50.98039215686274,1610612752,35,49,2024-12-20T03:20:32Z,2100000,False,5.0,247.0,1,right,MISS O. Anunoby 24' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,24.69,Missed,,,,,,,,,,,,,,,,,,
215,PT08M01.00S,2024-12-20T03:20:30.5Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,35,49,2024-12-20T03:20:32Z,2110000,False,,,0,,K. Towns REBOUND (Off:2 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,214.0,9.0,7.0,2.0,,,,,,,,,,,,,
216,PT07M59.00S,2024-12-20T03:20:32.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,71.17279894875165,24.509803921568626,1610612752,35,52,2024-12-20T03:20:35Z,2120000,False,-127.0,218.0,1,right,M. Bridges 25' 3PT  (16 PTS) (K. Towns 4 AST),"[1628969, 1626157]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.3,Made,16.0,,,,,K. Towns,1626157.0,4.0,,,,,,,,,,
218,PT07M47.00S,2024-12-20T03:20:44.5Z,2,REGULAR,2pt,Jump Shot,[],1630162,23.603810775295663,79.41176470588235,1610612750,35,52,2024-12-20T03:21:20Z,2140000,False,-147.0,169.0,1,left,MISS A. Edwards 22' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,22.44,Missed,,,,,,,,,,,,,,,,,,
219,PT07M45.00S,2024-12-20T03:20:46.5Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,35,52,2024-12-20T03:20:50Z,2150000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,218.0,2.0,1.0,1.0,,,,,,,,,,,,,
220,PT07M45.00S,2024-12-20T03:20:48.9Z,2,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612750,35,52,2024-12-20T03:20:55Z,2160000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Gobert 2 FT),"[1626157, 203497]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Gobert,203497.0
222,PT07M45.00S,2024-12-20T03:21:15.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,35,52,2024-12-20T03:21:44Z,2180000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
223,PT07M45.00S,2024-12-20T03:21:15.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,35,52,2024-12-20T03:21:44Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,222.0,,,,,,,,,,,,,,,,
224,PT07M45.00S,2024-12-20T03:21:15.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,35,52,2024-12-20T03:21:44Z,2200000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
225,PT07M43.00S,2024-12-20T03:21:17.6Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,35,52,2024-12-20T03:21:44Z,2210000,False,,,0,,K. Towns REBOUND (Off:2 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,224.0,10.0,8.0,2.0,,,,,,,,,,,,,
226,PT07M24.00S,2024-12-20T03:22:01.4Z,2,REGULAR,3pt,Jump Shot,[],1630540,70.12155059132719,69.6078431372549,1610612752,35,52,2024-12-20T03:22:05Z,2220000,False,98.0,228.0,1,right,MISS M. McBride 24' step back 3PT,[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,24.85,Missed,,,,,,,,,,,,,,,,,,
227,PT07M21.00S,2024-12-20T03:22:04.4Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,35,52,2024-12-20T03:22:05Z,2230000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,226.0,2.0,1.0,1.0,,,,,,,,,,,,,
228,PT07M15.00S,2024-12-20T03:22:10.9Z,2,REGULAR,3pt,Jump Shot,[],1628978,19.398817345597898,8.088235294117647,1610612750,35,52,2024-12-20T03:22:27Z,2240000,False,210.0,130.0,1,left,MISS D. DiVincenzo 24' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,24.65,Missed,,,,,,,,,,,,,,,,,,
229,PT07M12.00S,2024-12-20T03:22:13.9Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,35,52,2024-12-20T03:22:15Z,2250000,False,,,0,,M. McBride REBOUND (Off:1 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,228.0,3.0,2.0,1.0,,,,,,,,,,,,,
230,PT07M00.00S,2024-12-20T03:22:26.2Z,2,REGULAR,3pt,Jump Shot,[],1626157,93.24901445466492,95.83333333333334,1610612752,35,55,2024-12-20T03:22:37Z,2260000,False,229.0,11.0,1,right,K. Towns 3PT  (13 PTS) (M. McBride 2 AST),"[1626157, 1630540]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,22.95,Made,13.0,,,,,M. McBride,1630540.0,2.0,,,,,,,,,,
232,PT06M47.00S,2024-12-20T03:22:39.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.703679369250986,48.03921568627451,1610612750,35,55,2024-12-20T03:23:24Z,2280000,False,10.0,20.0,1,left,MISS J. Randle driving Layup,[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,,,
233,PT06M45.00S,2024-12-20T03:22:41.1Z,2,REGULAR,rebound,offensive,[],203944,,,1610612750,35,55,2024-12-20T03:22:41Z,2290000,False,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,232.0,2.0,1.0,1.0,,,,,,,,,,,,,
234,PT06M43.00S,2024-12-20T03:22:42.8Z,2,REGULAR,turnover,bad pass,[],203944,,,1610612750,35,55,2024-12-20T03:22:50Z,2300000,False,,,0,,J. Randle bad pass TURNOVER (4 TO),"[203944, 1630540]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,4.0,McBride,1630540.0,,,,,,,
235,PT06M43.00S,2024-12-20T03:22:42.8Z,2,REGULAR,steal,,[],1630540,,,1610612752,35,55,2024-12-20T03:22:44Z,2310000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
236,PT06M37.00S,2024-12-20T03:22:48.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626157,93.51182654402102,50.73529411764706,1610612752,35,55,2024-12-20T03:23:49Z,2320000,False,4.0,8.0,1,right,MISS K. Towns running Layup,[1626157],1610612752.0,NYK,running,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.93,Missed,,,,,,,,,,,,,,,,,,
237,PT06M34.00S,2024-12-20T03:22:51.9Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,35,55,2024-12-20T03:22:55Z,2330000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,236.0,3.0,2.0,1.0,,,,,,,,,,,,,
238,PT06M29.00S,2024-12-20T03:22:56.2Z,2,REGULAR,3pt,Jump Shot,[],201144,3.4986859395532193,96.56862745098039,1610612750,35,55,2024-12-20T03:23:03Z,2340000,False,-233.0,-20.0,1,left,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,23.36,Missed,,,,,,,,,,,,,,,,,,
239,PT06M27.00S,2024-12-20T03:22:58.2Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612752,35,55,2024-12-20T03:23:03Z,2350000,False,,,0,,M. Bridges REBOUND (Off:2 Def:3),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,238.0,5.0,3.0,2.0,,,,,,,,,,,,,
240,PT06M19.00S,2024-12-20T03:23:09.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,91.67214191852825,47.549019607843135,1610612752,35,57,2024-12-20T03:23:13Z,2360000,False,-12.0,26.0,1,right,K. Towns cutting Layup (15 PTS) (M. McBride 3 AST),"[1626157, 1630540]",1610612752.0,NYK,cutting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.86,Made,15.0,,,,,M. McBride,1630540.0,3.0,,,,,,,,,,
242,PT06M19.00S,2024-12-20T03:23:11.3Z,2,REGULAR,foul,personal,['1freethrow'],203497,,,1610612752,35,57,2024-12-20T03:23:18Z,2380000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Towns 1 FT),"[203497, 1626157]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Towns,1626157.0
244,PT06M19.00S,2024-12-20T03:23:24.0Z,2,REGULAR,substitution,out,[],1628978,,,1610612752,35,57,2024-12-20T03:23:27Z,2400000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M19.00S,2024-12-20T03:23:24.0Z,2,REGULAR,substitution,in,[],1629638,,,1610612752,35,57,2024-12-20T03:23:27Z,2410000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M19.00S,2024-12-20T03:23:48.6Z,2,REGULAR,freethrow,1 of 1,[],1626157,,,1610612752,35,58,2024-12-20T03:23:48Z,2420000,False,,,0,,K. Towns Free Throw 1 of 1 (16 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
247,PT06M08.00S,2024-12-20T03:24:04.5Z,2,REGULAR,turnover,lost ball,[],1630162,,,1610612750,35,58,2024-12-20T03:24:08Z,2430000,False,,,0,,A. Edwards lost ball TURNOVER (1 TO),"[1630162, 1626166]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Payne,1626166.0,,,,,,,
248,PT06M08.00S,2024-12-20T03:24:04.5Z,2,REGULAR,steal,,[],1626166,,,1610612752,35,58,2024-12-20T03:25:06Z,2440000,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
249,PT06M03.00S,2024-12-20T03:24:09.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626166,91.67214191852825,47.549019607843135,1610612752,35,58,2024-12-20T03:24:15Z,2450000,False,-12.0,26.0,1,right,MISS C. Payne running Layup,[1626166],1610612752.0,NYK,running,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
250,PT06M01.00S,2024-12-20T03:24:11.1Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,35,58,2024-12-20T03:24:15Z,2460000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,249.0,1.0,1.0,0.0,,,,,,,,,,,,,
251,PT05M55.00S,2024-12-20T03:24:17.1Z,2,REGULAR,3pt,Jump Shot,[],1629638,18.478975032851512,94.11764705882352,1610612750,38,58,2024-12-20T03:24:21Z,2470000,False,-221.0,121.0,1,left,N. Alexander-Walker 25' 3PT  (5 PTS) (A. Edwards 4 AST),"[1629638, 1630162]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,25.17,Made,5.0,,,,,A. Edwards,1630162.0,4.0,,,,,,,,,,
253,PT05M45.00S,2024-12-20T03:24:29.8Z,2,REGULAR,foul,personal,['2freethrow'],201144,,,1610612752,38,58,2024-12-20T03:24:39Z,2490000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Towns 2 FT),"[201144, 1626157]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Towns,1626157.0
255,PT05M45.00S,2024-12-20T03:25:14.7Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,38,59,2024-12-20T03:25:42Z,2510000,False,,,0,,K. Towns Free Throw 1 of 2 (17 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
256,PT05M45.00S,2024-12-20T03:25:15.3Z,2,REGULAR,substitution,out,[],1626166,,,1610612752,38,59,2024-12-20T03:25:18Z,2520000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M45.00S,2024-12-20T03:25:15.3Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,38,59,2024-12-20T03:25:18Z,2530000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
