actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
33,PT09M41.00S,2025-02-14T01:42:45.7Z,1,REGULAR,3pt,Jump Shot,[],1629652,27.283180026281208,79.16666666666666,1610612760,4,3,2025-02-14T01:42:49Z,330000,False,-146.0,204.0,1,left,L. Dort 25' 3PT  (3 PTS) (S. Gilgeous-Alexander 1 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,25.07,Made,,,,,,,,,,3.0,,,,S. Gilgeous-Alexander,1628983.0,1.0,,
35,PT09M28.00S,2025-02-14T01:42:58.3Z,1,REGULAR,3pt,Jump Shot,[],1629675,69.72733245729303,22.794117647058822,1610612750,7,3,2025-02-14T01:43:02Z,350000,False,-136.0,232.0,1,right,N. Reid 26' 3PT  (3 PTS) (J. McDaniels 1 AST),"[1629675, 1630183]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,26.9,Made,,,,,,,,,,3.0,,,,J. McDaniels,1630183.0,1.0,,
37,PT09M15.00S,2025-02-14T01:43:14.0Z,1,REGULAR,turnover,traveling,[],1628392,,,1610612760,7,3,2025-02-14T01:43:20Z,370000,False,,,0,,I. Hartenstein traveling TURNOVER (2 TO),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Center,,,,,,,1628954.0,,,,,,2.0,,,,,,,
38,PT09M00.00S,2025-02-14T01:43:36.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,68.15045992115637,57.107843137254896,1610612750,7,3,2025-02-14T01:43:44Z,380000,False,36.0,247.0,1,right,MISS J. McDaniels 24' step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,24.94,Missed,,,,,,,,,,,,,,,,,,
39,PT08M54.00S,2025-02-14T01:43:42.8Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,7,3,2025-02-14T01:43:44Z,390000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
40,PT08M51.00S,2025-02-14T01:43:45.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631114,6.652431011826544,50.0,1610612760,7,5,2025-02-14T01:43:51Z,400000,False,0.0,10.0,1,left,J. Williams running DUNK (2 PTS) (S. Gilgeous-Alexander 2 AST),"[1631114, 1628983]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,,,,2.0,,,,S. Gilgeous-Alexander,1628983.0,2.0,,
42,PT08M41.00S,2025-02-14T01:43:56.9Z,1,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612750,7,5,2025-02-14T01:44:04Z,420000,False,,,0,,C. Holmgren shooting personal FOUL (1 PF) (Edwards 2 FT),"[1631096, 1630162]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,
44,PT08M41.00S,2025-02-14T01:44:15.5Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,8,5,2025-02-14T01:44:15Z,440000,False,,,0,,A. Edwards Free Throw 1 of 2 (3 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
45,PT08M41.00S,2025-02-14T01:44:31.4Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,9,5,2025-02-14T01:44:31Z,450000,False,,,0,,A. Edwards Free Throw 2 of 2 (4 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
46,PT08M24.00S,2025-02-14T01:44:49.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.703679369250986,51.9607843137255,1610612760,9,5,2025-02-14T01:44:55Z,460000,False,-10.0,20.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,,,
47,PT08M20.00S,2025-02-14T01:44:53.8Z,1,REGULAR,rebound,offensive,[],1631096,,,1610612760,9,5,2025-02-14T01:44:55Z,470000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:0),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,,,
48,PT08M20.00S,2025-02-14T01:44:53.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631096,5.590000152587891,50.0,1610612760,9,7,2025-02-14T01:44:53Z,480000,False,0.0,0.0,1,left,C. Holmgren tip DUNK (2 PTS),[1631096],1610612760.0,OKC,tip,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,2.0,,,,,,,,
49,PT08M03.00S,2025-02-14T01:45:10.5Z,1,REGULAR,3pt,Jump Shot,[],1629638,73.80091984231275,83.57843137254902,1610612750,9,7,2025-02-14T01:45:18Z,490000,False,168.0,194.0,1,right,MISS N. Alexander-Walker 25' 3PT - blocked,"[1629638, 1631096]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,25.64,Missed,,,,,,,,,,,,,,,,,Holmgren,1631096.0
50,PT08M03.00S,2025-02-14T01:45:10.5Z,1,REGULAR,block,,[],1631096,,,1610612750,9,7,2025-02-14T01:45:13Z,500000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
51,PT07M58.00S,2025-02-14T01:45:15.5Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,9,7,2025-02-14T01:45:21Z,510000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT07M49.00S,2025-02-14T01:45:25.9Z,1,REGULAR,foul,personal,['2freethrow'],1641740,,,1610612760,9,7,2025-02-14T01:45:33Z,520000,False,,,0,,J. Clark shooting personal FOUL (1 PF) (Holmgren 2 FT),"[1641740, 1631096]",1610612750.0,MIN,shooting,,,Clark,J. Clark,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628954.0,1.0,0.0,Holmgren,1631096.0,,,,,,,,,
54,PT07M49.00S,2025-02-14T01:45:58.3Z,1,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,9,8,2025-02-14T01:45:58Z,540000,False,,,0,,C. Holmgren Free Throw 1 of 2 (3 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
55,PT07M49.00S,2025-02-14T01:46:15.3Z,1,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,9,9,2025-02-14T01:46:15Z,550000,False,,,0,,C. Holmgren Free Throw 2 of 2 (4 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
56,PT07M34.00S,2025-02-14T01:46:35.9Z,1,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612750,9,9,2025-02-14T01:46:45Z,560000,False,,,0,,N. Alexander-Walker lost ball out-of-bounds TURNOVER (1 TO),[1629638],1610612750.0,MIN,lost ball,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,,,,,,,1628954.0,,,,,,1.0,,,,,,,
57,PT07M18.00S,2025-02-14T01:46:57.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631114,29.6484888304862,25.0,1610612760,9,9,2025-02-14T01:47:04Z,570000,False,125.0,226.0,1,left,MISS J. Williams 25' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
58,PT07M15.00S,2025-02-14T01:47:00.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,9,9,2025-02-14T01:47:04Z,580000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,57.0,,,,,,,,,,,,,,,,,
60,PT06M56.00S,2025-02-14T01:47:32.5Z,1,REGULAR,3pt,Jump Shot,[],1630183,92.46057818659659,3.9215686274509802,1610612750,12,9,2025-02-14T01:47:36Z,600000,False,-230.0,18.0,1,right,J. McDaniels 3PT  (3 PTS) (A. Edwards 1 AST),"[1630183, 1630162]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.11,Made,,,,,,,,,,3.0,,,,A. Edwards,1630162.0,1.0,,
62,PT06M45.00S,2025-02-14T01:47:43.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,8.09789750328515,51.9607843137255,1610612760,12,11,2025-02-14T01:47:48Z,620000,False,-10.0,24.0,1,left,I. Hartenstein driving DUNK (2 PTS) (J. Williams 1 AST),"[1628392, 1631114]",1610612760.0,OKC,driving,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,,,,,,2.0,,,,J. Williams,1631114.0,1.0,,
64,PT06M38.00S,2025-02-14T01:47:51.5Z,1,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612750,12,11,2025-02-14T01:47:57Z,640000,False,,,0,,C. Holmgren shooting personal FOUL (2 PF) (Clark 2 FT),"[1631096, 1641740]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,2.0,0.0,Clark,1641740.0,,,,,,,,,
66,PT06M38.00S,2025-02-14T01:48:13.7Z,1,REGULAR,freethrow,1 of 2,[],1641740,,,1610612750,13,11,2025-02-14T01:48:13Z,660000,False,,,0,,J. Clark Free Throw 1 of 2 (1 PTS),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
67,PT06M38.00S,2025-02-14T01:48:27.4Z,1,REGULAR,freethrow,2 of 2,[],1641740,,,1610612750,14,11,2025-02-14T01:48:27Z,670000,False,,,0,,J. Clark Free Throw 2 of 2 (2 PTS),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
68,PT06M27.00S,2025-02-14T01:48:39.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,12.040078843626807,58.82352941176471,1610612760,14,11,2025-02-14T01:49:09Z,680000,False,-44.0,61.0,1,left,MISS S. Gilgeous-Alexander 7' driving floating bank Shot,[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,,,,,,,,,,,,,,,,,,
69,PT06M23.00S,2025-02-14T01:48:43.4Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612760,14,11,2025-02-14T01:48:44Z,690000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,68.0,2.0,1.0,1.0,,,,,,,,,,,,,,
70,PT06M23.00S,2025-02-14T01:48:42.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628392,5.590000152587891,50.0,1610612760,14,13,2025-02-14T01:48:53Z,700000,False,0.0,0.0,1,left,I. Hartenstein tip DUNK (4 PTS),[1628392],1610612760.0,OKC,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,4.0,,,,,,,,
71,PT06M08.00S,2025-02-14T01:48:57.7Z,1,REGULAR,3pt,Jump Shot,[],1629675,95.74572930354796,95.58823529411765,1610612750,14,13,2025-02-14T01:49:04Z,710000,False,228.0,-13.0,1,right,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
72,PT06M03.00S,2025-02-14T01:49:02.7Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,14,13,2025-02-14T01:49:04Z,720000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Right Corner 3,24+ Right,,,71.0,2.0,1.0,1.0,,,,,,,,,,,,,,
73,PT06M00.00S,2025-02-14T01:49:06.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631096,6.652431011826544,48.28431372549019,1610612760,14,13,2025-02-14T01:49:22Z,730000,False,9.0,10.0,1,left,MISS C. Holmgren running Layup,[1631096],1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
74,PT05M59.00S,2025-02-14T01:49:07.1Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612760,14,13,2025-02-14T01:53:05Z,740000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,73.0,3.0,1.0,2.0,,,,,,,,,,,,,,
104,PT05M59.00S,2025-02-14T01:49:09.6Z,1,REGULAR,turnover,out-of-bounds,[],1628392,,,1610612760,14,13,2025-02-14T01:53:39Z,745000,False,,,0,,I. Hartenstein step out-of-bounds TURNOVER (3 TO),[1628392],1610612760.0,OKC,step,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,,,,,,3.0,,,,,,,
76,PT05M47.00S,2025-02-14T01:49:35.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629675,88.64980289093299,54.166666666666664,1610612750,16,13,2025-02-14T01:53:27Z,760000,False,21.0,54.0,1,right,N. Reid driving floating Jump Shot (5 PTS),[1629675],1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,5.81,Made,,,,,,,,,,5.0,,,,,,,,
78,PT05M32.00S,2025-02-14T01:49:50.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,17.559132720105126,60.29411764705882,1610612760,16,15,2025-02-14T01:49:57Z,780000,False,-51.0,113.0,1,left,S. Gilgeous-Alexander 12' pullup Jump Shot (2 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,12.38,Made,,,,,,,,,,2.0,,,,,,,,
79,PT05M17.00S,2025-02-14T01:50:06.0Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628983,,,1610612750,16,15,2025-02-14T01:52:14Z,790000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Edwards 3 FT),"[1628983, 1630162]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,202049.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,
81,PT05M17.00S,2025-02-14T01:50:41.0Z,1,REGULAR,freethrow,1 of 3,[],1630162,,,1610612750,17,15,2025-02-14T01:52:28Z,810000,False,,,0,,A. Edwards Free Throw 1 of 3 (5 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
105,PT05M17.00S,2025-02-14T01:51:08.8Z,1,REGULAR,substitution,out,[],1629638,,,1610612750,17,15,2025-02-14T01:54:10Z,815000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M17.00S,2025-02-14T01:51:08.8Z,1,REGULAR,substitution,out,[],1631114,,,1610612750,17,15,2025-02-14T01:54:10Z,817500,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
